id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,beauty_score,vocabulory_score,maturity_score,bag_of_words_score,uniq_score,TTR
14844,6,3,16,233,48.1115879828,7,100,60,29,9,0,4.81115879828,2.59781986442,13,3,1,14.5625,6.7728202213,9,29,16,5,12,0,0,19,0,36,7,17,7,0,21,22,5,10,0,2,2,1,1,2.76048852839,95,6.69768421053,5.34983016705,131,1.7786259542
14845,6,4,19,312,48.4294871795,15,137,74,35,7,4,4.84294871795,2.5556849732,13,8,2,16.4210526316,10.7669855503,4,40,37,8,13,5,3,28,1,39,24,28,9,1,22,11,5,7,6,4,2,0,3,7.98147804181,135,6.59733333333,8.05610736745,172,1.81395348837
14846,6,4,10,213,46.4319248826,3,88,44,19,6,2,4.64319248826,2.49043702036,9,5,3,21.4,12.7059041394,7,33,22,5,16,1,1,14,0,32,12,13,4,0,10,12,7,4,0,1,1,0,2,2.34215146242,76,6.07210526316,5.36376888566,110,1.93636363636
14847,6,3,14,195,47.1282051282,10,88,46,14,2,2,4.71282051282,2.40480398575,9,3,1,13.9285714286,8.89995413884,3,27,23,4,8,0,0,7,1,38,14,18,3,3,7,13,6,3,0,1,2,0,0,2.80930182192,81,6.76888888889,4.45819180588,103,1.8932038835
14848,6,2,7,135,44.7407407407,2,55,29,14,1,0,4.47407407407,2.48226434191,4,4,3,19.4285714286,16.9356525275,7,22,20,3,7,0,2,5,0,25,9,11,2,0,3,6,5,0,0,0,1,0,0,2.26396927033,51,6.82058823529,3.58049216331,79,1.70886075949
14849,6,3,8,152,48.6184210526,9,72,39,11,2,0,4.86184210526,2.28745308526,7,4,2,19.0,9.39414711403,5,25,14,6,4,0,0,10,0,26,12,14,2,1,7,5,4,3,2,2,1,0,1,1.6098009612,66,6.32636363636,0.0,89,1.70786516854
14850,6,1,9,141,45.9574468085,4,54,34,13,2,0,4.59574468085,2.49564971044,7,3,2,15.6666666667,9.76387901058,5,21,13,3,8,4,1,8,0,23,13,10,2,0,4,9,2,4,0,1,0,0,1,3.75652254389,42,5.82238095238,0.0,74,1.90540540541
14851,6,3,8,126,45.9523809524,3,52,26,10,2,0,4.59523809524,2.29147488375,7,2,1,15.75,4.76313972081,2,22,13,5,3,0,3,15,0,18,8,3,2,0,13,6,5,0,0,0,0,0,0,1.74083058916,56,6.23857142857,4.02282666425,77,1.63636363636
14852,6,3,4,87,46.5517241379,3,36,17,6,1,0,4.65517241379,2.24036742318,3,3,2,21.75,13.827056809,1,13,14,2,2,0,0,11,0,18,5,0,3,0,4,3,2,1,0,3,0,1,0,0.82628935829,42,6.38380952381,0,63,1.38095238095
14853,6,2,5,88,49.8863636364,0,42,22,14,4,1,4.98863636364,2.81822605891,4,3,1,17.6,9.93176721435,2,13,8,2,9,1,0,3,0,16,6,6,0,0,2,3,1,4,1,0,1,0,0,0.73112593579,36,6.19027777778,0.0,52,1.69230769231
14854,6,3,10,114,49.3859649123,1,53,33,14,3,1,4.93859649123,2.69146500134,5,1,0,11.4,5.64269439187,1,18,12,3,7,2,0,7,0,14,11,12,2,0,2,7,2,3,0,0,1,0,0,1.15288981857,46,6.63195652174,3.58049216331,70,1.62857142857
14855,6,4,12,244,46.3524590164,8,103,51,19,3,1,4.63524590164,2.33821085029,11,5,3,20.3333333333,9.94428926012,6,39,23,8,14,3,1,17,3,34,15,19,7,1,8,7,4,4,3,5,2,0,3,4.96662668858,96,5.66333333333,4.47561520414,122,2.0
14856,6,2,13,177,43.2203389831,7,65,28,8,1,1,4.32203389831,2.18028885153,8,4,0,13.6153846154,6.45145733731,0,26,21,3,7,4,1,8,1,22,5,25,3,1,15,10,6,3,1,3,2,0,1,3.20713232469,74,5.9522972973,2.67491508353,91,1.94505494505
14857,6,4,13,233,49.356223176,2,108,57,26,6,1,4.9356223176,2.52063410088,10,5,3,17.9230769231,8.32476877444,5,40,23,2,8,3,0,23,0,38,19,18,1,0,10,16,7,6,0,1,1,0,0,2.75726945408,103,6.45796116505,3.12073426411,115,2.02608695652
14858,6,3,7,116,45.1724137931,3,49,23,7,0,0,4.51724137931,2.22820949222,5,3,2,16.5714285714,10.9264703863,2,20,17,1,5,1,0,7,0,12,12,7,3,0,9,7,6,1,0,2,0,0,0,2.18125067864,55,6.15545454545,2.68536912248,66,1.75757575758
14859,6,2,12,167,45.5688622754,9,59,33,14,4,2,4.55688622754,2.49723893414,8,4,2,13.9166666667,7.74013709324,4,21,16,2,7,1,1,17,0,25,11,12,3,1,12,13,4,2,1,1,3,0,1,4.22184937593,63,6.31253968254,2.67491508353,100,1.67
14860,6,3,11,210,48.0952380952,5,97,52,15,2,0,4.80952380952,2.294554561,10,6,2,19.0909090909,8.76412673091,5,30,26,3,11,2,1,21,0,28,15,20,3,1,9,12,6,3,1,1,0,0,1,2.15390640579,88,6.7,6.25540724684,114,1.84210526316
14861,6,3,15,198,46.4646464646,4,83,42,14,1,0,4.64646464646,2.27238165859,10,3,1,13.2,7.66985440974,2,27,25,5,7,1,2,18,0,34,14,14,5,1,10,9,4,4,2,4,0,0,2,2.38765983627,83,6.48180722892,4.47561520414,108,1.83333333333
14862,6,3,9,159,44.6540880503,12,64,29,8,0,0,4.46540880503,2.07693747952,6,5,2,17.6666666667,9.48683298051,0,23,17,2,12,1,2,11,0,11,15,18,3,0,8,16,5,1,0,0,1,0,0,1.81800261184,67,5.91850746269,2.22909590294,80,1.9875
14863,6,3,6,109,47.1559633028,1,46,28,11,3,1,4.71559633028,2.70490549954,5,3,1,18.1666666667,10.9911580625,2,14,14,1,8,4,0,7,0,15,11,4,1,1,2,9,2,4,0,0,1,0,0,1.63265942625,46,6.575,4.02282666425,63,1.73015873016
14864,6,4,9,169,48.1656804734,3,70,44,19,4,2,4.81656804734,2.69182360902,6,4,4,19.0,14.7572957475,2,23,29,2,12,1,0,15,0,22,17,6,4,0,6,9,6,2,3,1,0,0,0,2.41304534633,71,6.37042253521,7.15401496732,95,1.77894736842
14865,6,3,10,175,47.7142857143,5,80,37,14,2,0,4.77142857143,2.34012616672,10,1,1,17.6,3.82622529394,5,21,15,8,8,2,0,15,0,27,14,5,5,1,8,10,4,4,1,2,1,0,3,1.62817819992,82,6.60170731707,3.58049216331,101,1.73267326733
14866,6,2,5,63,44.9206349206,1,25,13,3,0,0,4.49206349206,2.12415460127,4,1,0,12.6,6.8,2,11,6,1,2,1,1,6,0,12,5,0,0,0,2,3,3,0,0,3,1,0,1,0.664712197669,28,6.7075,0,48,1.3125
14867,6,2,8,102,46.6666666667,2,40,22,13,0,0,4.66666666667,2.47495707867,4,2,0,12.75,7.06664701255,0,13,13,2,8,1,1,5,1,14,7,7,1,0,5,6,3,1,1,1,1,0,0,0.897531875872,45,5.76977777778,2.68536912248,58,1.75862068966
14868,6,3,12,204,46.9117647059,3,86,53,18,2,0,4.69117647059,2.48299052734,8,5,3,17.0,13.0384048104,2,26,27,4,8,1,2,15,1,25,14,16,7,1,10,13,3,5,0,3,0,0,4,3.17321666099,74,6.48297297297,7.15053028766,113,1.80530973451
14869,6,2,8,146,45.4794520548,3,68,24,8,1,0,4.54794520548,2.13050808828,7,4,2,18.25,8.85649479196,3,24,19,9,3,1,3,5,0,23,8,7,5,0,4,5,5,4,1,0,2,0,1,1.6884899242,68,6.03691176471,1.33745754176,87,1.67816091954
14870,6,2,8,130,45.0,8,59,26,4,1,0,4.5,2.19318889277,7,3,0,16.25,6.74073438136,0,25,19,1,5,1,0,9,0,19,6,21,1,1,2,6,3,1,0,3,0,0,1,2.21887476781,54,6.1962962963,0,79,1.64556962025
14871,6,3,11,134,50.0746268657,2,65,38,19,5,1,5.00746268657,2.77067421739,6,1,1,12.1818181818,7.30900045172,1,21,13,4,8,2,0,9,0,22,13,7,0,0,3,9,3,7,0,1,1,0,1,1.50510846624,53,6.38264150943,6.25889192649,79,1.69620253165
14872,6,3,8,144,48.6805555556,4,65,40,17,2,1,4.86805555556,2.69743863946,5,4,4,18.0,11.8638105177,2,19,17,5,9,1,1,13,0,21,9,8,2,0,6,5,7,4,0,0,1,0,0,1.56640949338,60,6.34083333333,3.58049216331,89,1.61797752809
14873,6,2,7,112,45.4464285714,0,47,25,8,0,0,4.54464285714,2.34381837095,6,1,1,16.0,8.45154254729,1,20,12,4,6,0,0,10,0,13,8,12,1,0,3,3,2,0,0,3,1,0,1,1.30242297588,43,6.61302325581,3.58049216331,63,1.77777777778
14874,6,1,5,112,38.6607142857,1,26,12,2,0,0,3.86607142857,1.75784232868,2,2,2,22.6,24.5812937007,4,20,14,3,5,0,0,3,1,21,3,1,10,0,3,5,0,5,2,1,1,0,3,2.20620401275,53,5.34849056604,0.0,64,1.75
14875,6,3,6,101,43.7623762376,12,47,16,3,0,0,4.37623762376,1.96393220427,5,2,1,16.8333333333,10.9911580625,1,13,8,4,5,0,0,2,0,15,4,31,5,1,3,5,0,0,1,3,1,0,1,1.37502186013,38,6.25789473684,0.0,69,1.46376811594
14876,6,3,15,197,49.0355329949,6,98,46,20,1,0,4.90355329949,2.35515881077,9,4,2,13.1333333333,9.75613766929,3,22,27,4,6,2,0,14,2,27,15,18,8,2,10,12,7,2,1,5,0,0,1,2.31615596162,82,6.43317073171,8.04565332849,113,1.74336283186
14877,6,2,6,100,41.0,0,29,15,5,1,0,4.1,2.11535989249,5,3,1,16.6666666667,8.33999733546,2,19,11,2,4,0,0,8,0,15,3,3,5,1,3,11,1,2,0,0,1,0,2,1.36299720402,40,5.51375,2.67491508353,59,1.69491525424
14878,6,2,11,135,46.6666666667,7,57,33,14,0,0,4.66666666667,2.40645897038,6,3,1,12.2727272727,9.73364277405,4,20,15,3,8,0,1,12,0,18,9,5,7,0,4,8,7,1,1,1,0,0,0,1.27950535984,52,6.40269230769,0.0,77,1.75324675325
14879,6,3,13,129,48.2945736434,6,55,33,12,0,0,4.82945736434,2.31207438991,8,2,0,9.92307692308,6.75347817466,2,18,17,1,3,0,1,6,0,24,12,15,2,0,5,9,6,1,0,1,1,0,2,1.49572846627,61,6.56180327869,1.78327672235,70,1.84285714286
14880,6,3,8,158,44.9367088608,6,69,29,7,1,0,4.49367088608,2.15260717479,6,5,3,20.0,11.1691539518,3,26,30,1,6,0,1,8,0,26,5,24,3,0,5,9,3,2,1,2,1,0,0,2.08625852714,60,6.53916666667,2.22909590294,90,1.75555555556
14881,6,4,11,194,49.3298969072,7,82,54,26,7,4,4.93298969072,2.81016738939,10,6,0,17.6363636364,6.74567507603,7,31,24,0,10,2,2,14,0,27,19,17,2,0,5,13,6,3,3,1,0,0,0,3.39430497268,70,6.06285714286,7.15401496732,106,1.83018867925
14882,6,4,10,224,47.7678571429,7,103,59,18,2,0,4.77678571429,2.4337309063,8,6,6,22.4,11.3683771929,5,29,31,4,14,2,2,20,0,23,21,13,7,0,11,15,7,6,1,1,2,0,0,2.61561975137,86,6.58523255814,8.94426104897,111,2.01801801802
14883,6,3,18,220,49.6363636364,8,109,55,25,3,0,4.96363636364,2.42297704626,11,5,2,12.2222222222,9.38412107739,0,33,21,7,7,3,0,12,0,28,18,26,3,0,9,15,5,8,1,0,1,0,4,3.87552967002,90,6.46688888889,9.83241473049,117,1.88034188034
14884,6,3,9,149,45.6375838926,1,56,32,8,1,0,4.56375838926,2.2188448043,7,5,2,16.5555555556,9.934352421,2,24,23,4,6,0,1,11,0,20,11,10,5,0,6,5,4,6,2,2,1,0,0,1.74366892692,70,6.45785714286,0,93,1.60215053763
14885,6,2,19,185,42.5945945946,11,71,25,6,0,0,4.25945945946,1.93865981548,9,1,0,9.73684210526,6.31491221978,7,24,15,5,12,1,0,16,0,24,14,19,8,1,9,12,1,2,2,1,2,0,0,2.05149878378,87,5.95827586207,0.0,86,2.1511627907
14886,6,3,14,164,48.5975609756,5,78,40,15,3,0,4.85975609756,2.46667903498,8,5,2,11.7142857143,10.1378257138,2,22,25,6,5,0,1,9,1,25,15,11,3,0,7,7,6,3,1,7,0,0,1,1.90512670048,71,5.77943661972,3.58049216331,85,1.92941176471
14887,6,3,8,179,48.2122905028,5,82,44,15,2,0,4.82122905028,2.44292067049,7,6,3,22.375,12.844624362,1,28,25,1,15,0,0,11,0,36,14,3,1,1,10,10,6,2,0,0,1,0,2,1.36539673533,76,6.65842105263,3.58049216331,90,1.98888888889
14888,6,2,5,174,43.7356321839,8,61,34,14,4,1,4.37356321839,2.47147704638,4,4,4,34.8,19.0410083767,1,26,24,7,11,2,0,10,0,29,9,5,7,0,5,9,4,7,0,1,2,0,1,3.38903019796,71,5.56028169014,0.0,83,2.09638554217
14889,6,3,8,169,48.2840236686,6,71,43,21,3,0,4.82840236686,2.57509092378,7,5,3,21.25,10.8253175473,4,25,25,2,7,1,0,4,0,27,13,16,2,0,10,6,2,4,5,4,2,0,1,2.14049547931,71,7.02169014085,3.58049216331,94,1.79787234043
14890,6,3,9,166,45.0602409639,3,62,29,14,1,1,4.50602409639,2.26367089361,8,4,2,18.6666666667,7.70281333886,5,24,14,3,14,3,2,10,0,20,10,3,6,0,10,14,4,1,0,1,2,0,0,2.65420186342,70,5.67014285714,1.78327672235,98,1.69387755102
14891,6,1,12,130,43.2307692308,5,42,25,7,1,0,4.32307692308,2.29666217059,5,3,2,10.8333333333,10.1885011437,4,20,16,2,4,1,0,7,0,23,6,9,9,1,4,8,4,0,2,2,0,0,1,2.1708789533,53,6.22905660377,1.78327672235,76,1.71052631579
14892,6,3,13,200,49.95,5,100,52,22,4,1,4.995,2.53120723179,10,5,0,15.3846153846,7.00042264151,3,32,25,8,8,3,0,14,0,37,11,5,2,0,11,9,4,6,1,2,1,0,0,2.72108320695,85,6.29423529412,7.16098432662,107,1.8691588785
14893,6,2,5,84,47.2619047619,6,34,20,11,1,0,4.72619047619,2.52863690351,4,2,1,16.8,9.78570385818,0,14,13,3,3,0,0,7,0,14,5,6,3,0,2,6,1,4,0,0,0,0,2,1.55284893644,33,6.73545454545,3.58049216331,53,1.58490566038
14894,6,4,9,186,45.8064516129,2,74,37,9,1,0,4.58064516129,2.16768692586,8,6,1,20.6666666667,10.1105005921,5,26,24,4,9,2,2,15,0,17,20,10,4,0,8,11,3,6,3,3,2,0,0,1.86051098397,85,6.31647058824,1.78327672235,99,1.87878787879
14895,6,2,9,161,45.2173913043,11,67,29,14,4,0,4.52173913043,2.34010404823,8,4,1,17.8888888889,7.7952185408,4,28,19,5,5,0,0,12,1,36,7,6,4,1,5,11,3,4,0,1,3,0,0,2.69811728607,66,6.51818181818,4.91446502542,94,1.71276595745
14896,6,4,8,260,47.9230769231,7,119,60,25,7,2,4.79230769231,2.57908473139,7,7,5,32.5,18.1107702763,3,40,39,4,15,1,1,16,0,36,15,24,7,0,11,12,8,6,0,0,1,0,2,4.12748114408,106,6.66066037736,7.16098432662,126,2.06349206349
14897,6,3,10,177,50.5649717514,4,80,50,22,5,4,5.05649717514,2.77103015412,9,6,1,17.8,8.2316462509,2,22,31,1,9,1,1,8,0,21,18,20,2,0,5,12,5,4,0,3,2,0,1,1.84825857988,81,6.66567901235,4.47561520414,91,1.94505494505
14898,6,4,9,191,46.8062827225,7,87,45,14,0,0,4.68062827225,2.28210236014,7,6,3,21.2222222222,13.7661241037,0,27,30,6,6,1,1,10,1,21,19,11,3,1,12,15,4,6,0,3,1,0,3,2.97772830038,76,6.24934210526,6.70471110708,102,1.87254901961
14899,6,1,6,104,45.4807692308,0,43,19,5,1,0,4.54807692308,2.13104563282,4,3,1,17.3333333333,12.3243210316,2,13,12,0,8,0,0,11,1,21,7,1,2,0,6,4,1,0,4,2,0,0,2,0.900988542828,45,5.15222222222,0.0,64,1.625
14900,6,3,11,136,48.6764705882,5,63,35,10,0,0,4.86764705882,2.3119939239,7,2,1,12.4545454545,8.53190415029,0,20,22,2,3,1,0,10,0,18,9,18,3,0,10,10,4,3,0,2,0,0,1,1.6493434072,53,6.80056603774,4.46864584483,88,1.54545454545
14901,6,1,4,32,50.625,1,15,11,3,0,0,5.0625,2.51367229111,2,0,0,8.0,5.47722557505,1,4,1,0,2,0,0,6,0,6,1,0,2,0,2,3,1,0,0,0,0,0,0,0.269728142379,14,7.14785714286,0.891638361175,27,1.18518518519
14902,6,4,12,212,46.0377358491,1,92,46,16,2,0,4.60377358491,2.27568747087,9,5,2,17.6666666667,8.82546819658,3,35,27,8,8,2,1,17,0,27,18,3,5,0,10,10,5,2,4,6,3,0,0,3.42179911949,81,6.16222222222,4.47561520414,112,1.89285714286
14903,6,3,18,163,50.3067484663,4,79,51,19,2,0,5.03067484663,2.57102398989,9,3,0,9.05555555556,8.12042843849,2,25,18,1,7,0,1,12,1,27,15,12,0,1,10,10,6,4,1,1,1,0,0,1.90558605508,67,6.69850746269,4.02282666425,99,1.64646464646
14904,6,3,15,197,48.2233502538,15,92,48,20,1,0,4.82233502538,2.39768353971,9,4,3,13.2,11.2498888883,2,25,24,8,6,1,1,19,0,34,11,23,1,0,10,6,2,6,1,1,2,1,0,3.31641259315,71,6.34845070423,5.37073824496,117,1.68376068376
14905,6,1,5,74,44.8648648649,0,29,13,4,0,0,4.48648648649,2.14056223086,3,2,1,14.8,9.9075728612,1,10,8,2,5,1,1,3,0,12,4,0,2,0,4,6,2,7,0,0,0,0,0,0.688151698553,34,6.09558823529,0.0,44,1.68181818182
14906,6,3,7,112,46.7857142857,9,46,22,10,2,0,4.67857142857,2.3680085742,6,1,1,16.0,9.21179368294,1,13,12,4,6,0,0,12,0,12,9,11,4,0,6,3,3,2,2,3,1,0,0,1.40137640208,48,6.135,0.0,79,1.41772151899
14907,6,3,9,116,48.6206896552,3,54,27,11,2,0,4.86206896552,2.39527270563,5,3,0,12.8888888889,8.25219761228,2,13,13,3,5,1,1,10,0,19,6,9,2,0,9,6,4,4,0,1,1,0,1,1.26474555773,51,6.36823529412,4.91794970507,77,1.50649350649
14908,6,2,18,146,48.0821917808,5,67,36,17,3,1,4.80821917808,2.58994093527,6,1,0,8.11111111111,7.32491098838,1,22,17,4,7,1,1,14,0,27,11,8,4,0,3,6,3,4,0,5,0,0,0,2.15937626096,63,6.81365079365,1.33745754176,90,1.62222222222
14909,6,3,7,142,46.7605633803,2,60,36,9,0,0,4.67605633803,2.26458799902,5,2,2,20.2857142857,15.350330715,4,25,19,4,3,0,0,9,0,27,10,3,3,0,6,10,3,4,1,1,1,0,0,2.0354849239,65,6.14415384615,3.58049216331,81,1.75308641975
14910,6,3,8,86,50.0,0,45,22,9,4,0,5.0,2.52516743766,3,2,0,10.75,7.04893608994,1,12,6,2,3,0,0,10,0,15,8,0,1,0,9,6,3,4,0,1,0,0,0,1.17196970747,32,6.37125,0.891638361175,66,1.30303030303
14911,6,1,7,65,46.7692307692,3,26,16,8,0,0,4.67692307692,2.55016967761,3,1,0,9.28571428571,8.53085635819,2,10,11,1,1,1,3,4,0,6,7,3,1,1,2,0,4,0,5,4,0,0,0,1.75259761863,24,5.5975,0,37,1.75675675676
14912,6,3,5,104,47.5,4,43,24,9,1,0,4.75,2.40044494257,4,2,2,20.8,13.4074606097,0,8,15,1,3,1,1,8,0,14,13,5,5,0,6,11,1,1,1,3,2,0,1,1.24661140988,51,5.99215686275,2.68536912248,69,1.50724637681
14913,6,3,9,152,48.6842105263,7,68,42,13,3,1,4.86842105263,2.55452905297,7,3,2,16.8888888889,9.36238863686,4,20,20,1,8,0,0,12,0,18,21,11,4,0,5,7,5,5,2,1,1,0,0,1.63739784251,58,7.10672413793,4.02282666425,104,1.46153846154
14914,6,3,11,177,47.9096045198,14,77,41,14,6,2,4.79096045198,2.64925540217,8,5,0,16.0909090909,6.96033627002,4,25,16,3,11,0,0,20,0,26,7,20,4,1,8,9,4,9,2,3,1,0,1,3.03895713268,66,6.08151515152,0,104,1.70192307692
14915,6,3,11,111,46.5765765766,1,44,22,9,0,0,4.65765765766,2.18879583123,5,1,0,10.1818181818,5.99724454635,1,13,14,2,6,2,0,9,0,12,10,7,3,0,5,8,6,4,0,0,2,0,0,1.16896416076,51,6.50764705882,0,76,1.46052631579
14916,6,3,7,162,47.7160493827,2,73,42,17,4,1,4.77160493827,2.56656643138,6,6,3,23.1428571429,10.3154332563,4,19,21,5,8,0,0,12,0,17,12,12,5,1,10,10,6,2,0,1,1,0,3,2.12131014668,68,5.98352941176,7.16098432662,92,1.76086956522
14917,6,3,6,164,45.9756097561,4,68,35,15,2,0,4.59756097561,2.39815755505,5,4,4,27.3333333333,17.8387842137,6,28,22,6,8,0,0,14,0,29,11,7,2,0,5,8,5,5,0,0,0,0,0,2.76165475327,64,6.40578125,7.15401496732,78,2.10256410256
14918,6,3,12,168,47.5,5,74,41,15,2,1,4.75,2.43170180176,9,4,0,14.0833333333,6.81246814468,2,26,22,7,10,3,1,9,0,30,15,2,1,1,6,4,2,9,1,1,2,1,1,2.2755559871,77,5.58571428571,2.68536912248,94,1.78723404255
14919,6,2,7,120,47.0,3,56,21,11,2,2,4.7,2.42743423697,6,3,1,17.1428571429,10.8420948349,4,15,13,7,3,2,0,9,2,20,7,1,1,0,15,5,3,3,0,0,0,0,1,1.34144364677,51,6.19647058824,2.68536912248,78,1.53846153846
14920,6,3,9,177,50.2824858757,2,84,50,22,2,0,5.02824858757,2.56158105148,8,5,2,19.6666666667,8.36660026534,4,24,22,3,13,1,0,11,0,35,17,7,1,0,8,8,6,2,0,0,1,0,1,1.71717246086,71,6.45704225352,5.37073824496,93,1.90322580645
14921,6,3,16,177,45.988700565,8,77,40,13,1,0,4.5988700565,2.37711601193,6,2,1,11.1875,7.26480170067,3,28,18,6,8,1,0,10,0,28,14,20,1,0,9,8,3,4,0,2,1,0,0,3.24863312804,72,6.55444444444,7.15401496732,91,1.94505494505
14922,6,3,19,198,50.0505050505,1,100,54,20,4,0,5.00505050505,2.49160514334,10,6,1,10.4210526316,10.5746259831,6,30,28,6,7,1,1,16,0,32,14,14,2,0,4,9,6,7,0,0,1,0,1,2.10861255585,86,6.73790697674,0,107,1.85046728972
14923,6,3,13,168,46.6071428571,0,72,35,17,2,0,4.66071428571,2.41212098172,6,3,1,12.9230769231,7.73067355471,5,27,17,5,12,0,0,13,0,27,13,6,2,0,4,10,1,4,0,2,1,0,1,1.69054376343,67,6.08701492537,7.60331882756,83,2.02409638554
14924,6,3,24,156,49.6153846154,7,75,41,22,2,1,4.96153846154,2.74481238652,7,4,1,6.54166666667,8.89746764847,2,25,22,4,7,0,0,12,0,28,9,9,4,0,5,11,1,6,0,1,1,0,0,2.37296364177,59,6.33101694915,7.60331882756,85,1.83529411765
14925,6,3,10,144,45.7638888889,13,60,31,6,1,0,4.57638888889,2.23631771862,6,5,2,14.4,11.689311357,4,20,19,1,5,2,1,10,0,26,12,14,3,0,6,7,5,0,3,1,0,0,3,2.3366404906,52,7.13903846154,4.02282666425,88,1.63636363636
14926,6,3,16,246,48.1300813008,11,111,63,27,4,2,4.81300813008,2.55821874732,10,7,4,15.375,13.2470515587,1,41,38,6,9,1,0,17,1,29,16,34,5,0,4,14,4,7,2,3,1,0,4,3.40855515873,105,6.2260952381,4.47561520414,112,2.19642857143
14927,6,2,5,80,50.25,3,40,21,11,0,0,5.025,2.39183738493,4,2,0,16.0,8.60232526704,3,13,9,3,1,0,0,9,0,15,7,2,1,0,4,1,3,0,0,2,0,0,1,0.803198018442,28,6.12857142857,4.47561520414,51,1.56862745098
14928,6,2,12,182,43.6813186813,11,74,36,7,0,0,4.36813186813,2.07635353556,7,5,2,15.1666666667,8.29491142542,1,34,19,5,7,1,1,6,0,17,8,37,5,0,5,15,1,4,1,3,1,1,3,3.22021906274,75,6.50053333333,6.70471110708,81,2.24691358025
14929,6,2,7,102,41.862745098,10,36,17,7,0,0,4.1862745098,2.16968488909,6,2,0,14.5714285714,6.43333157097,3,18,13,5,3,0,0,7,0,14,3,14,3,0,4,4,1,1,1,2,0,0,0,1.48302360244,32,5.8265625,3.58049216331,55,1.85454545455
14930,6,4,10,154,47.4675324675,2,70,37,13,0,0,4.74675324675,2.37239485827,8,4,1,15.4,7.17216843082,2,19,17,4,9,0,0,11,0,18,17,11,2,0,7,11,5,3,0,1,2,0,0,1.71368350599,75,6.07786666667,4.47561520414,78,1.97435897436
