id,set,human_score,mean_char
18086,7,15,3.88235294118
18087,7,19,4.0
18088,7,6,4.19230769231
18089,7,21,4.165
18090,7,16,3.47604790419
18091,7,7,3.3829787234
18092,7,16,3.52272727273
18093,7,14,3.39423076923
18094,7,17,3.92666666667
18095,7,15,3.7641025641
18096,7,16,3.86666666667
18097,7,17,4.06504065041
18098,7,22,3.88510638298
18099,7,17,4.41
18100,7,18,3.82534246575
18102,7,13,3.37735849057
18103,7,11,4.2816091954
18105,7,17,3.76729559748
18106,7,16,3.67803030303
18107,7,13,3.61403508772
18108,7,11,3.59615384615
18109,7,8,3.33333333333
18110,7,20,3.81606217617
18112,7,17,4.40217391304
18114,7,18,3.74193548387
18115,7,15,3.86503067485
18116,7,20,4.10869565217
18117,7,19,3.68493150685
18118,7,10,3.56485355649
18119,7,16,3.87118644068
18120,7,18,3.7972972973
18121,7,14,3.85987261146
18123,7,12,4.57281553398
18124,7,15,4.17682926829
18126,7,6,3.59090909091
18127,7,18,3.54909090909
18128,7,17,3.67669172932
18129,7,13,3.68852459016
18130,7,17,4.12903225806
18131,7,15,4.25842696629
18132,7,18,3.54028436019
18133,7,13,3.77777777778
18134,7,12,3.93125
18135,7,12,3.8
18136,7,14,4.51724137931
18137,7,15,3.88421052632
18138,7,12,3.85215053763
18140,7,18,3.67164179104
18141,7,15,3.37195121951
18142,7,21,4.23734177215
18143,7,13,4.65662650602
18144,7,16,3.72222222222
18146,7,21,4.47482014388
18147,7,16,3.72727272727
18148,7,18,3.95431472081
18149,7,10,3.6
18150,7,14,3.82113821138
18151,7,16,3.97986577181
18152,7,6,4.14814814815
18153,7,24,4.26490066225
18154,7,13,3.47540983607
18156,7,18,4.74074074074
18159,7,18,4.0652173913
18160,7,23,3.645
18161,7,4,3.80392156863
18162,7,19,3.88086642599
18163,7,16,3.70992366412
18164,7,19,3.86082474227
18165,7,17,3.70955882353
18166,7,17,4.2032967033
18167,7,7,4.86046511628
18168,7,17,4.03007518797
18169,7,13,3.53333333333
18170,7,14,3.49074074074
18171,7,17,4.4094488189
18172,7,23,3.70318021201
18173,7,14,3.51639344262
18174,7,23,4.5
18175,7,22,4.12587412587
18177,7,13,3.55405405405
18178,7,22,4.03278688525
18179,7,5,3.97435897436
18180,7,17,4.0
18181,7,17,3.4347826087
18182,7,17,3.60975609756
18183,7,16,3.75882352941
18184,7,6,4.02325581395
18185,7,13,3.64957264957
18186,7,14,3.59241706161
18187,7,21,4.07236842105
18189,7,22,3.73221757322
18190,7,14,3.54545454545
18191,7,16,3.69306930693
18192,7,20,4.00617283951
18193,7,15,3.69841269841
18194,7,13,4.17934782609
18195,7,9,3.43081761006
18196,7,8,3.79338842975
18197,7,16,3.62903225806
18198,7,20,3.93548387097
18200,7,19,3.79649122807
18201,7,21,4.24581005587
18202,7,21,4.175
18203,7,7,3.22222222222
18205,7,20,3.87890625
18206,7,16,3.7890625
18207,7,12,3.76229508197
18208,7,17,4.0
18209,7,16,3.52873563218
18210,7,18,3.79220779221
18211,7,17,4.15765765766
18212,7,14,3.95614035088
18213,7,22,3.88636363636
18215,7,8,3.76923076923
18217,7,17,4.03846153846
18218,7,16,3.43918918919
18219,7,7,3.32727272727
18220,7,21,3.87684729064
18221,7,8,3.84848484848
18222,7,24,4.07983193277
18223,7,20,3.85714285714
18225,7,19,3.6038961039
18226,7,21,3.62447257384
18227,7,18,3.5
18228,7,12,4.49242424242
18229,7,24,4.73037542662
18230,7,17,4.08786610879
18231,7,23,3.73595505618
18232,7,20,4.18905472637
18233,7,10,4.0
18234,7,21,4.97687861272
18235,7,18,4.31666666667
18236,7,20,3.97810218978
18237,7,18,3.55384615385
18238,7,16,3.74257425743
18239,7,7,4.01886792453
18240,7,16,3.94
18241,7,20,4.06403940887
18242,7,16,3.27027027027
18243,7,24,3.7843551797
18244,7,14,3.65445026178
18245,7,9,4.82352941176
18246,7,17,4.11184210526
18247,7,10,3.51546391753
18248,7,11,4.32727272727
18249,7,13,4.20666666667
18250,7,23,3.92567567568
18251,7,11,3.76237623762
18252,7,14,3.58371040724
18253,7,12,4.8
18254,7,17,3.64406779661
18255,7,20,3.59788359788
18256,7,22,3.78656126482
18257,7,20,3.85123966942
18258,7,9,3.63736263736
18259,7,9,3.49425287356
18260,7,13,4.27922077922
18261,7,20,4.81877022654
18262,7,14,3.61538461538
18263,7,11,3.44827586207
18264,7,16,3.86781609195
18265,7,15,4.19417475728
18266,7,21,3.87311178248
18267,7,11,4.20338983051
18268,7,8,3.90909090909
18269,7,14,3.97619047619
18271,7,20,3.67647058824
18272,7,11,3.61538461538
18273,7,18,3.72514619883
18275,7,20,4.8018018018
18276,7,18,3.60416666667
18277,7,18,3.85789473684
18278,7,13,3.90909090909
18279,7,23,3.77304964539
18280,7,16,3.73684210526
18281,7,24,4.06086956522
18282,7,20,3.54189944134
18283,7,20,4.0
18284,7,11,3.94630872483
18285,7,16,4.24731182796
18286,7,20,4.44370860927
18287,7,18,3.68292682927
18288,7,10,3.78048780488
18289,7,17,3.765
18290,7,10,3.27586206897
18291,7,22,4.44270833333
18292,7,16,3.84536082474
18293,7,11,3.65957446809
18294,7,16,4.77177177177
18295,7,16,3.59130434783
18296,7,8,3.9756097561
18297,7,21,4.00251889169
18298,7,16,3.76344086022
18300,7,13,3.56488549618
18301,7,14,3.50515463918
18302,7,16,3.7875
18303,7,18,3.82840236686
18304,7,13,4.07236842105
18305,7,18,3.56081081081
18306,7,10,3.96202531646
18307,7,19,3.68181818182
18308,7,12,4.01618122977
18309,7,17,3.69465648855
18310,7,7,3.68918918919
18311,7,24,3.89820359281
18312,7,21,3.85887096774
18314,7,24,4.65637065637
18317,7,16,3.88405797101
18318,7,14,3.97826086957
18319,7,24,4.52267303103
18320,7,12,4.10891089109
18321,7,14,4.24
18322,7,17,3.91715976331
18324,7,24,4.31877729258
18325,7,13,4.11267605634
18326,7,11,4.02150537634
18327,7,17,3.43720930233
18329,7,14,4.47297297297
18330,7,6,4.40350877193
18331,7,10,3.73015873016
18332,7,22,4.47843137255
18333,7,16,3.74626865672
18334,7,16,4.3984375
18335,7,16,3.67105263158
18336,7,19,4.22900763359
18337,7,21,3.60638297872
18338,7,20,3.94358974359
18339,7,24,3.49484536082
18340,7,16,4.25291828794
18341,7,22,4.4406779661
18342,7,16,4.14379084967
18343,7,13,4.05333333333
18344,7,16,3.62151394422
18345,7,19,4.18604651163
18346,7,17,4.02173913043
18347,7,14,3.5625
18348,7,5,4.36363636364
18349,7,19,3.99408284024
18350,7,12,4.14117647059
18352,7,17,4.10714285714
18353,7,17,3.63274336283
18354,7,11,3.9512195122
18355,7,7,3.90217391304
18356,7,17,3.61963190184
18357,7,16,3.96478873239
18358,7,15,3.58762886598
18361,7,9,3.90769230769
18362,7,24,4.4406779661
18363,7,24,4.26530612245
18364,7,14,3.83673469388
18365,7,12,3.50877192982
18366,7,16,3.55913978495
18367,7,18,3.53608247423
18368,7,15,3.89617486339
18369,7,20,3.9125
18370,7,8,3.23255813953
18371,7,18,3.62557077626
18373,7,14,3.6582278481
18374,7,8,3.24489795918
18375,7,8,3.53968253968
18376,7,13,4.64331210191
18377,7,24,3.80743243243
18378,7,18,4.13983050847
18379,7,11,3.57142857143
18380,7,18,3.69863013699
18381,7,20,4.07692307692
18383,7,11,3.69047619048
18384,7,13,3.32857142857
18386,7,23,3.93962264151
18387,7,17,3.46907216495
18388,7,22,4.23484848485
18389,7,17,3.80816326531
18390,7,16,4.05172413793
18391,7,19,3.92156862745
18392,7,15,3.96666666667
18393,7,20,3.6884057971
18394,7,16,3.83544303797
18395,7,24,4.1439688716
18396,7,17,4.06629834254
18398,7,19,4.0
18399,7,22,3.95238095238
18401,7,18,3.73170731707
18402,7,8,4.16111111111
18403,7,12,3.9243697479
18404,7,16,4.06315789474
18405,7,14,3.87804878049
18406,7,18,4.07438016529
18407,7,21,4.57209302326
18408,7,24,4.1744966443
18409,7,14,3.61111111111
18411,7,10,4.12
18412,7,14,3.71323529412
18413,7,18,3.66492146597
18414,7,8,4.47619047619
18415,7,14,3.50920245399
18416,7,19,3.7874015748
18417,7,10,4.06993006993
18418,7,18,3.58823529412
18419,7,23,4.21086261981
18421,7,14,3.98026315789
18422,7,23,3.67647058824
18423,7,18,3.42857142857
18424,7,17,4.25
18426,7,10,4.09523809524
18427,7,16,3.80833333333
18428,7,14,3.40909090909
18429,7,15,3.96987951807
18430,7,19,3.47513812155
18432,7,15,3.40322580645
18433,7,19,3.68393782383
18434,7,17,3.99489795918
18435,7,18,3.70103092784
18436,7,8,3.33707865169
18438,7,22,4.1954887218
18441,7,8,4.27272727273
18442,7,23,4.14583333333
18444,7,12,3.39436619718
18445,7,9,3.86896551724
18446,7,7,3.86956521739
18448,7,19,3.83139534884
18449,7,16,3.425
18450,7,20,3.97350993377
18451,7,18,3.91370558376
18453,7,16,3.93700787402
18454,7,24,4.11481481481
18455,7,7,4.13043478261
18456,7,11,4.15555555556
18458,7,21,3.63513513514
18459,7,18,3.87702265372
18460,7,15,3.48101265823
18461,7,12,3.69
18463,7,6,3.3137254902
18464,7,16,4.17816091954
18465,7,18,3.82304526749
18466,7,12,4.13725490196
18467,7,21,3.86925795053
18468,7,10,4.42528735632
18471,7,20,3.47844827586
18472,7,14,3.68965517241
18473,7,24,3.76
18474,7,22,3.7753164557
18475,7,18,3.83783783784
18476,7,20,4.46783625731
18477,7,22,3.74898785425
18478,7,14,3.4623655914
18479,7,23,3.80530973451
18480,7,17,3.79381443299
18481,7,9,3.37209302326
18482,7,24,4.06349206349
18484,7,12,3.81707317073
18485,7,16,3.90677966102
18488,7,9,3.96
18489,7,21,4.04467353952
18490,7,14,3.68292682927
18491,7,16,3.81920903955
18492,7,17,3.79310344828
18494,7,18,3.89732142857
18495,7,16,3.71917808219
18496,7,6,3.81818181818
18497,7,18,4.14509803922
18498,7,18,3.51957295374
18499,7,24,4.04651162791
18500,7,20,3.87179487179
18501,7,9,3.59090909091
18502,7,17,3.52358490566
18503,7,16,3.82644628099
18504,7,5,4.31428571429
18505,7,13,3.36274509804
18506,7,12,3.69841269841
18507,7,22,4.04712041885
18508,7,18,3.96875
18509,7,11,3.77464788732
18510,7,16,3.67699115044
18511,7,7,3.84146341463
18512,7,12,3.78448275862
18513,7,17,3.59523809524
18514,7,13,3.59595959596
18515,7,24,4.01038062284
18516,7,14,3.35
18517,7,14,4.02777777778
18518,7,12,3.58219178082
18519,7,16,3.87401574803
18520,7,19,3.70833333333
18521,7,20,3.79285714286
18522,7,8,3.71875
18523,7,21,3.93212669683
18524,7,16,3.91071428571
18525,7,21,3.78165938865
18526,7,16,3.46666666667
18527,7,14,4.37037037037
18528,7,23,4.48192771084
18529,7,10,4.078125
18530,7,16,3.35114503817
18531,7,9,3.68
18533,7,9,3.8085106383
18534,7,20,4.40782122905
18535,7,10,3.45652173913
18536,7,24,3.9877675841
18537,7,10,3.52252252252
18538,7,18,4.24
18539,7,10,3.82278481013
18540,7,16,3.69047619048
18541,7,23,3.79069767442
18542,7,23,5.18343195266
18544,7,16,3.70833333333
18545,7,12,3.85185185185
18546,7,15,3.39325842697
18547,7,9,4.13888888889
18548,7,10,4.60256410256
18549,7,20,3.68260869565
18550,7,13,3.77358490566
18551,7,9,4.2037037037
18552,7,11,3.92307692308
18553,7,11,4.61538461538
18554,7,16,4.24056603774
18556,7,20,3.85803757829
18557,7,17,3.91304347826
18558,7,23,3.86419753086
18559,7,19,4.11450381679
18560,7,23,3.99096385542
18561,7,19,3.86153846154
18562,7,19,3.57288135593
18563,7,16,3.68316831683
18564,7,15,3.8041958042
18565,7,13,4.88793103448
18566,7,24,5.54885057471
18567,7,24,4.1009771987
18569,7,22,3.80357142857
18570,7,24,4.5975
18571,7,13,3.94375
18572,7,13,4.18965517241
18573,7,22,4.08187134503
18574,7,12,4.09722222222
18575,7,15,3.63917525773
18576,7,16,4.11715481172
18577,7,18,4.0
18578,7,16,4.82926829268
18579,7,18,3.78125
18580,7,22,3.98692810458
18581,7,19,4.04306220096
18582,7,19,3.296875
18583,7,17,3.87912087912
18584,7,21,3.60927152318
18586,7,11,4.36274509804
18587,7,16,3.64788732394
18588,7,23,4.25688073394
18590,7,15,3.62331838565
18591,7,24,3.89686098655
18592,7,8,3.22222222222
18593,7,22,4.12871287129
18594,7,17,3.6064516129
18595,7,11,3.62903225806
18596,7,23,4.01149425287
18597,7,18,3.61875
18598,7,17,4.10416666667
18599,7,20,4.08
18600,7,24,3.95675675676
18601,7,17,3.89316239316
18602,7,17,3.64634146341
18603,7,16,3.6
18604,7,21,3.8743718593
18605,7,22,3.96026490066
18606,7,16,3.91860465116
18607,7,17,3.76470588235
18608,7,16,3.78055555556
18609,7,11,4.29133858268
18610,7,10,3.6265060241
18611,7,14,3.52631578947
18612,7,12,3.56060606061
18613,7,16,3.56451612903
18614,7,18,4.08510638298
18615,7,17,3.62941176471
18616,7,24,3.83509513742
18617,7,21,3.72807017544
18618,7,19,3.53370786517
18619,7,18,3.80136986301
18620,7,15,3.8
18621,7,12,3.78048780488
18622,7,11,3.73770491803
18624,7,17,3.85915492958
18626,7,14,4.36111111111
18627,7,17,3.45901639344
18628,7,19,3.72
18629,7,16,3.95283018868
18630,7,16,3.93661971831
18631,7,24,4.40167364017
18632,7,17,3.60839160839
18633,7,11,3.54700854701
18634,7,9,4.33802816901
18635,7,14,3.51807228916
18636,7,24,4.11258278146
18637,7,21,3.68599033816
18638,7,13,3.93661971831
18639,7,14,3.74452554745
18640,7,18,4.26751592357
18641,7,17,3.73873873874
18642,7,16,3.79661016949
18643,7,15,3.70520231214
18644,7,17,3.88177339901
18645,7,9,3.75
18646,7,20,3.69934640523
18647,7,18,4.1953125
18648,7,18,3.49714285714
18649,7,18,3.53697749196
18650,7,22,4.26373626374
18651,7,21,4.14851485149
18652,7,23,3.73411764706
18653,7,23,3.74509803922
18654,7,16,3.9900990099
18655,7,21,3.47337278107
18656,7,24,4.12867647059
18657,7,23,4.3428030303
18658,7,7,3.70909090909
18659,7,14,3.77397260274
18660,7,16,4.29452054795
18661,7,17,3.86178861789
18662,7,18,3.83969465649
18663,7,16,3.76470588235
18664,7,19,4.17578125
18666,7,14,4.24257425743
18667,7,21,4.38341968912
18668,7,20,4.33673469388
18669,7,16,3.51886792453
18670,7,13,4.19191919192
18671,7,20,4.02247191011
18672,7,17,3.86991869919
18674,7,18,4.09523809524
18675,7,14,3.94791666667
18676,7,24,3.63636363636
18677,7,17,3.50476190476
18678,7,11,4.24157303371
18680,7,8,4.16666666667
18681,7,23,3.79695431472
18682,7,22,4.4553314121
18683,7,15,4.05309734513
18684,7,17,3.25619834711
18685,7,20,3.62162162162
18686,7,18,4.2
18688,7,8,3.44285714286
18689,7,8,4.27272727273
18690,7,11,4.48275862069
18691,7,22,3.5390070922
18693,7,12,3.609375
18694,7,20,4.17870722433
18695,7,17,3.88095238095
18696,7,20,4.5752688172
18697,7,20,3.9453125
18698,7,13,3.95731707317
18700,7,14,3.5632183908
18701,7,24,4.17553191489
18702,7,23,4.09459459459
18703,7,14,3.44370860927
18704,7,16,4.06034482759
18705,7,20,3.74545454545
18706,7,8,3.80841121495
18707,7,20,4.01554404145
18708,7,18,3.86046511628
18709,7,19,3.87116564417
18710,7,13,3.5632183908
18711,7,10,3.70930232558
18712,7,14,3.40909090909
18713,7,12,4.01449275362
18714,7,14,3.87951807229
18715,7,20,4.44329896907
18716,7,18,4.72757475083
18717,7,12,3.9865470852
18718,7,7,3.88461538462
18719,7,8,3.39655172414
18720,7,10,4.37762237762
18721,7,15,3.51464435146
18722,7,24,4.57142857143
18723,7,16,3.68666666667
18724,7,24,4.02280130293
18725,7,20,4.15706806283
18726,7,20,4.18713450292
18727,7,9,4.22222222222
18729,7,16,3.71126760563
18730,7,18,4.13183279743
18731,7,15,3.37735849057
18732,7,16,4.05945945946
18733,7,22,4.79894179894
18734,7,4,3.47222222222
18736,7,16,3.77058823529
18737,7,15,4.275
18738,7,16,3.54444444444
18739,7,8,3.87878787879
18740,7,20,4.21238938053
18741,7,24,4.12751677852
18742,7,12,3.6380952381
18743,7,9,4.26890756303
18744,7,12,3.5253164557
18745,7,18,4.06
18747,7,7,4.35365853659
18748,7,16,4.82083333333
18749,7,13,4.40869565217
18750,7,6,3.75862068966
18751,7,23,4.26244343891
18752,7,14,3.4375
18753,7,10,4.03703703704
18754,7,18,4.61688311688
18756,7,21,3.83333333333
18757,7,17,3.78378378378
18758,7,13,3.63333333333
18759,7,23,4.2049689441
18760,7,16,3.4696969697
18761,7,20,4.41807909605
18762,7,17,4.32231404959
18763,7,16,3.74444444444
18764,7,9,3.671875
18765,7,18,3.96621621622
18766,7,9,4.18390804598
18767,7,13,3.62051282051
18768,7,11,3.74324324324
18769,7,12,4.3125
18770,7,22,3.43157894737
18771,7,21,3.9170984456
18772,7,17,4.19834710744
18773,7,14,4.25543478261
18774,7,16,3.7
18775,7,24,3.8025751073
18776,7,23,4.08015267176
18777,7,13,3.792
18778,7,24,4.07692307692
18779,7,18,3.87719298246
18780,7,15,3.77824267782
18781,7,12,3.75
18782,7,14,3.68823529412
18783,7,9,4.00917431193
18784,7,16,3.765625
18785,7,8,3.3023255814
18786,7,23,4.3021978022
18787,7,16,3.58874458874
18788,7,24,4.5291005291
18789,7,19,3.80898876404
18790,7,16,3.74146341463
18791,7,23,4.23333333333
18792,7,16,4.23952095808
18793,7,24,3.87445887446
18794,7,7,4.37931034483
18795,7,10,4.5
18796,7,17,3.51295336788
18797,7,10,3.44
18798,7,19,4.62962962963
18799,7,20,4.38743455497
18800,7,17,3.44242424242
18801,7,17,4.58426966292
18802,7,11,3.68067226891
18803,7,15,3.93055555556
18804,7,9,3.944
18805,7,19,3.83208955224
18806,7,20,3.93333333333
18807,7,7,3.72972972973
18808,7,12,4.16025641026
18809,7,24,4.03921568627
18810,7,20,3.76923076923
18811,7,19,3.64734299517
18812,7,14,3.38202247191
18813,7,10,3.66492146597
18814,7,20,4.0703125
18815,7,17,4.23936170213
18816,7,17,4.00628930818
18817,7,20,4.23076923077
18818,7,24,3.87912087912
18819,7,16,4.00746268657
18820,7,19,3.49758454106
18821,7,23,3.97872340426
18822,7,6,3.925
18823,7,16,3.97
18824,7,14,3.36551724138
18825,7,21,3.84114583333
18826,7,24,4.34529147982
18827,7,16,4.22302158273
18829,7,16,3.73429951691
18830,7,13,3.76785714286
18831,7,18,3.84699453552
18832,7,24,4.18562874251
18833,7,19,4.14107883817
18834,7,17,3.97972972973
18835,7,22,3.97752808989
18836,7,17,4.00862068966
18837,7,19,4.52083333333
18839,7,22,4.23364485981
18840,7,12,3.69014084507
18841,7,15,3.61739130435
18842,7,22,4.06539509537
18843,7,17,3.8064516129
18844,7,10,3.25892857143
18845,7,16,3.84946236559
18847,7,18,3.78472222222
18848,7,24,3.56647398844
18849,7,18,3.86956521739
18851,7,21,3.99686520376
18852,7,10,4.04469273743
18853,7,23,4.0652173913
18854,7,17,3.79577464789
18855,7,14,3.71532846715
18856,7,11,4.58333333333
18857,7,24,4.36098654709
18858,7,10,3.82300884956
18859,7,6,4.69387755102
18860,7,20,4.13043478261
18861,7,17,4.30409356725
18862,7,14,4.09160305344
18863,7,16,3.67699115044
18864,7,21,4.10759493671
18865,7,13,3.68367346939
18868,7,24,4.37037037037
18870,7,17,3.69191919192
18871,7,15,3.41463414634
18872,7,19,4.34666666667
18873,7,15,3.875
18874,7,20,4.21212121212
18875,7,17,3.71186440678
18876,7,4,3.56666666667
18877,7,17,3.95901639344
18878,7,15,3.83941605839
18879,7,17,4.20363636364
18880,7,18,4.00709219858
18881,7,17,4.31764705882
18882,7,14,3.70391061453
18883,7,15,3.76470588235
18884,7,20,3.76047904192
18885,7,9,3.45161290323
18886,7,20,4.10989010989
18887,7,17,4.01
18888,7,16,3.61363636364
18889,7,24,4.0
18890,7,20,3.74175824176
18891,7,12,3.6976744186
18892,7,17,4.39644970414
18894,7,14,3.69871794872
18895,7,13,4.07865168539
18896,7,16,3.95945945946
18897,7,22,4.62008733624
18898,7,19,3.54385964912
18899,7,15,3.7572815534
18900,7,16,3.79385964912
18901,7,17,3.57794676806
18902,7,9,3.43103448276
18903,7,10,3.14285714286
18904,7,14,4.42446043165
18905,7,14,3.67692307692
18906,7,15,3.96629213483
18907,7,23,4.07011070111
18908,7,18,3.53703703704
18909,7,18,4.02298850575
18910,7,20,3.92890995261
18911,7,7,3.61971830986
18912,7,20,3.65648854962
18913,7,12,3.59016393443
18914,7,16,3.93896713615
18915,7,19,3.78773584906
18916,7,10,4.4126984127
18917,7,21,3.74545454545
18919,7,13,4.16279069767
18920,7,10,4.09677419355
18921,7,17,3.88043478261
18922,7,13,3.88541666667
18923,7,19,3.83043478261
18924,7,10,3.76666666667
18925,7,17,3.98913043478
18926,7,18,3.99326599327
18927,7,13,3.86624203822
18928,7,19,3.97857142857
18929,7,14,3.78894472362
18930,7,11,4.05769230769
18931,7,13,3.66
18932,7,16,3.81746031746
18933,7,16,3.75319148936
18934,7,17,4.24038461538
18935,7,15,3.43434343434
18936,7,15,3.80921052632
18937,7,10,3.53846153846
18938,7,17,3.66409266409
18939,7,10,4.40909090909
18940,7,18,3.86263736264
18941,7,19,4.15037593985
18942,7,20,3.41139240506
18943,7,24,3.85714285714
18944,7,12,3.5974025974
18945,7,24,4.15635179153
18946,7,24,3.55603448276
18947,7,22,3.84466019417
18949,7,16,3.80745341615
18950,7,17,4.00561797753
18951,7,17,3.70625
18952,7,10,3.52222222222
18954,7,22,4.00529100529
18955,7,17,3.85517241379
18956,7,8,3.56862745098
18957,7,17,3.89189189189
