id,set,human_score,char_10
21471,8,40,7
21472,8,33,0
21473,8,39,2
21475,8,40,4
21476,8,28,0
21477,8,28,0
21478,8,42,10
21479,8,31,0
21480,8,32,4
21481,8,40,1
21482,8,30,1
21483,8,41,5
21484,8,50,16
21485,8,36,4
21487,8,30,11
21488,8,41,12
21489,8,22,1
21490,8,50,2
21491,8,30,10
21494,8,40,4
21495,8,36,2
21500,8,37,14
21501,8,28,1
21502,8,38,17
21503,8,32,2
21505,8,40,7
21506,8,45,4
21507,8,36,4
21508,8,45,14
21509,8,30,3
21510,8,43,14
21511,8,37,6
21512,8,28,0
21513,8,37,5
21514,8,34,2
21515,8,36,3
21516,8,35,6
21517,8,32,0
21518,8,40,5
21519,8,37,5
21521,8,38,9
21522,8,40,3
21525,8,30,4
21526,8,40,5
21529,8,38,6
21530,8,46,8
21531,8,50,17
21532,8,50,8
21533,8,35,3
21535,8,35,12
21536,8,35,2
21537,8,33,2
21539,8,45,8
21540,8,45,8
21541,8,40,2
21542,8,40,12
21544,8,31,2
21545,8,36,19
21546,8,35,1
21547,8,42,6
21548,8,35,4
21549,8,30,0
21550,8,40,7
21552,8,33,1
21553,8,25,1
21554,8,31,0
21555,8,25,1
21556,8,44,8
21557,8,42,11
21558,8,38,9
21559,8,31,4
21560,8,44,7
21561,8,40,2
21563,8,46,10
21564,8,41,23
21566,8,37,8
21567,8,45,6
21568,8,40,7
21569,8,34,0
21570,8,31,5
21571,8,40,5
21573,8,35,1
21574,8,40,11
21575,8,30,1
21577,8,40,13
21578,8,32,2
21579,8,27,2
21581,8,36,6
21582,8,34,3
21584,8,30,3
21586,8,39,1
21587,8,30,0
21589,8,30,4
21592,8,40,8
21594,8,32,1
21595,8,36,2
21596,8,31,1
21598,8,30,4
21599,8,47,9
21601,8,40,2
21603,8,35,1
21604,8,33,6
21605,8,36,5
21606,8,36,3
21607,8,48,13
21608,8,40,11
21609,8,40,15
21610,8,40,3
21611,8,42,9
21613,8,40,8
21615,8,32,5
21617,8,36,9
21618,8,40,2
21619,8,10,0
21620,8,33,2
21621,8,44,9
21623,8,35,4
21624,8,30,11
21626,8,35,4
21628,8,32,4
21629,8,40,13
21630,8,40,14
21633,8,40,12
