id,set,human_score,word_18
3128,2,4,9
3129,2,4,20
3130,2,4,12
3131,2,4,9
3132,2,3,9
3133,2,4,8
3134,2,4,11
3135,2,3,8
3136,2,4,10
3137,2,3,4
3138,2,4,8
3139,2,3,8
3140,2,4,9
3141,2,3,6
3142,2,4,13
3143,2,3,9
3144,2,4,8
3145,2,4,9
3146,2,3,5
3147,2,2,4
3148,2,3,6
3149,2,3,9
3150,2,4,17
3151,2,3,10
3152,2,4,8
3153,2,4,17
3154,2,3,4
3155,2,3,6
3156,2,4,8
3157,2,4,12
3158,2,2,4
3159,2,1,5
3160,2,3,8
3161,2,3,9
3162,2,4,11
3163,2,5,8
3164,2,3,8
3165,2,4,8
3166,2,4,15
3167,2,3,2
3168,2,4,5
3169,2,3,10
3170,2,3,6
3171,2,5,13
3172,2,4,15
3173,2,3,14
3174,2,3,8
3175,2,4,16
3176,2,4,15
3177,2,1,3
3178,2,4,7
3179,2,4,9
3180,2,3,15
3181,2,4,14
3182,2,2,4
3183,2,3,7
3184,2,3,10
3185,2,4,9
3186,2,2,10
3187,2,3,7
3188,2,3,9
3189,2,4,9
3190,2,4,8
3191,2,4,9
3192,2,3,3
3193,2,3,7
3194,2,3,10
3195,2,4,7
3196,2,4,13
3197,2,3,4
3198,2,2,7
3199,2,4,9
3200,2,4,16
3201,2,4,5
3202,2,5,8
3203,2,4,4
3204,2,3,10
3205,2,3,9
3206,2,4,24
3207,2,3,8
3208,2,4,11
3209,2,3,7
3210,2,4,11
3211,2,3,6
3212,2,4,12
3213,2,4,11
3214,2,4,18
3215,2,3,5
3216,2,4,17
3217,2,4,20
3218,2,3,8
3219,2,4,19
3220,2,3,12
3221,2,3,18
3222,2,3,5
3223,2,3,6
3224,2,3,11
3225,2,4,6
3226,2,4,9
3227,2,3,13
3228,2,4,20
3229,2,4,11
3230,2,2,3
3231,2,4,12
3232,2,3,6
3233,2,3,7
3234,2,3,7
3235,2,4,17
3236,2,4,11
3237,2,2,2
3238,2,2,7
3239,2,4,13
3240,2,2,5
3241,2,1,1
3242,2,4,7
3243,2,4,15
3244,2,2,2
3245,2,2,1
3246,2,3,8
3247,2,4,13
3248,2,4,11
3249,2,3,17
3250,2,2,0
3251,2,3,6
3252,2,4,10
3253,2,4,12
3254,2,5,14
3255,2,3,15
3256,2,3,6
3257,2,1,2
3258,2,4,16
3259,2,2,1
3260,2,4,11
3261,2,4,10
3262,2,4,6
3263,2,4,14
3264,2,2,5
3265,2,4,14
3266,2,4,19
3267,2,3,8
3268,2,3,11
3269,2,4,12
3270,2,3,13
3271,2,4,14
3272,2,2,3
3273,2,4,21
3274,2,4,11
3275,2,3,5
3276,2,3,14
3277,2,5,14
3278,2,4,7
3279,2,4,11
3280,2,3,3
3281,2,4,18
3282,2,4,13
3283,2,3,15
3284,2,4,7
3285,2,4,9
3286,2,3,16
3287,2,3,7
3288,2,4,12
3289,2,3,7
3290,2,4,6
3291,2,5,18
3292,2,4,15
3293,2,4,10
3294,2,4,8
3295,2,3,8
3296,2,4,6
3297,2,3,7
3298,2,4,14
3299,2,4,12
3300,2,4,10
3301,2,3,7
3302,2,4,9
3303,2,3,7
3304,2,3,8
3305,2,3,0
3306,2,5,6
3307,2,3,14
3308,2,4,9
3309,2,4,10
3310,2,6,21
3311,2,4,9
3312,2,4,13
3313,2,3,6
3314,2,3,6
3315,2,4,7
3316,2,3,17
3317,2,3,9
3318,2,3,9
3319,2,3,1
3320,2,4,10
3321,2,4,13
3322,2,3,5
3323,2,4,13
3324,2,3,2
3325,2,4,12
3326,2,3,8
3327,2,3,8
3328,2,3,7
3329,2,3,6
3330,2,3,6
3331,2,4,13
3332,2,3,5
3333,2,3,1
3334,2,4,11
3335,2,4,7
3336,2,3,5
3337,2,4,13
3338,2,3,7
3339,2,4,11
3340,2,4,13
3341,2,3,11
3342,2,4,11
3343,2,5,28
3344,2,3,9
3345,2,3,8
3346,2,2,3
3347,2,4,13
3348,2,4,7
3349,2,3,4
3350,2,3,5
3351,2,4,10
3352,2,2,3
3353,2,2,11
3354,2,3,4
3355,2,3,6
3356,2,3,8
3357,2,3,12
3358,2,3,12
3359,2,2,5
3360,2,4,6
3361,2,4,11
3362,2,4,7
3363,2,2,7
3364,2,4,10
3365,2,3,9
3366,2,4,10
3367,2,4,15
3368,2,4,5
3369,2,3,5
3370,2,4,10
3371,2,3,8
3372,2,3,2
3373,2,3,5
3374,2,4,8
3375,2,3,6
3376,2,4,11
3377,2,2,6
3378,2,3,6
3379,2,1,9
3380,2,3,12
3381,2,3,11
3382,2,4,3
3383,2,5,11
3384,2,4,15
3385,2,4,12
3386,2,4,11
3387,2,3,6
3388,2,3,7
3389,2,3,8
3390,2,3,10
3391,2,4,11
3392,2,3,3
3393,2,3,3
3394,2,3,10
3395,2,3,1
3396,2,3,10
3397,2,4,15
3398,2,4,17
3399,2,4,11
3400,2,3,13
3401,2,3,5
3402,2,4,12
3403,2,3,11
3404,2,4,7
3405,2,3,13
3406,2,4,9
3407,2,4,11
3408,2,3,10
3409,2,3,18
3410,2,3,6
3411,2,4,4
3412,2,4,12
3413,2,3,8
3414,2,4,11
3415,2,3,7
3416,2,3,7
3417,2,3,12
3418,2,5,16
3419,2,2,11
3420,2,4,15
3421,2,4,10
3422,2,2,4
3423,2,2,3
3424,2,4,15
3425,2,4,3
3426,2,1,0
3427,2,4,4
3428,2,6,8
3429,2,2,6
3430,2,3,7
3431,2,3,7
3432,2,4,8
3433,2,3,5
3434,2,2,4
3435,2,2,4
3436,2,4,9
3437,2,3,3
3438,2,3,7
3439,2,3,6
3440,2,4,12
3441,2,2,5
3442,2,4,5
3443,2,4,11
3444,2,4,11
3445,2,4,10
3446,2,4,11
3447,2,4,7
3448,2,3,10
3449,2,4,10
3450,2,3,9
3451,2,4,7
3452,2,3,11
3453,2,4,10
3454,2,2,4
3455,2,3,6
3456,2,3,8
3457,2,3,6
3458,2,4,13
3459,2,3,9
3460,2,4,12
3461,2,3,2
3462,2,3,9
3463,2,3,1
3464,2,4,8
3465,2,3,4
3466,2,3,8
3467,2,4,9
3468,2,4,12
3469,2,4,14
3470,2,4,13
3471,2,3,5
3472,2,3,5
3473,2,2,0
3474,2,4,7
3475,2,2,4
3476,2,3,13
3477,2,3,9
3478,2,2,7
3479,2,3,3
3480,2,3,8
3481,2,4,7
3482,2,3,8
3483,2,4,8
3484,2,3,8
3485,2,4,12
3486,2,1,3
3487,2,4,7
3488,2,3,12
3489,2,3,4
3490,2,4,9
3491,2,2,3
3492,2,4,16
3493,2,2,2
3494,2,2,5
3495,2,4,7
3496,2,4,10
3497,2,3,8
3498,2,4,11
3499,2,2,8
3500,2,2,5
3501,2,4,11
3502,2,3,9
3503,2,3,4
3504,2,4,8
3505,2,3,3
3506,2,4,10
3507,2,4,6
3508,2,3,7
3509,2,5,13
3510,2,3,7
3511,2,3,10
3512,2,4,12
3513,2,3,6
3514,2,4,7
3515,2,3,6
3516,2,4,14
3517,2,2,3
3518,2,4,8
3519,2,4,12
3520,2,4,8
3521,2,4,5
3522,2,3,3
3523,2,4,15
3524,2,4,8
3525,2,3,11
3526,2,3,8
3527,2,4,13
3528,2,4,13
3529,2,4,10
3530,2,4,10
3531,2,4,16
3532,2,3,8
3533,2,4,9
3534,2,3,13
3535,2,3,10
3536,2,3,5
3537,2,4,9
3538,2,3,12
3539,2,4,24
3540,2,3,12
3541,2,4,7
3542,2,4,16
3543,2,3,7
3544,2,4,8
3545,2,4,11
3546,2,4,15
3547,2,4,7
3548,2,3,8
3549,2,4,8
3550,2,4,15
3551,2,3,18
3552,2,3,9
3553,2,3,6
3554,2,3,7
3555,2,4,12
3556,2,1,1
3557,2,3,9
3558,2,3,8
3559,2,3,11
3560,2,3,11
3561,2,3,7
3562,2,3,5
3563,2,3,4
3564,2,4,8
3565,2,4,9
3566,2,4,11
3567,2,4,9
3568,2,5,8
3569,2,3,9
3570,2,5,8
3571,2,4,9
3572,2,2,1
3573,2,4,8
3574,2,4,6
3575,2,3,26
3576,2,3,7
3577,2,4,11
3578,2,4,8
3579,2,4,10
3580,2,3,4
3581,2,3,11
3582,2,3,5
3583,2,3,5
3584,2,4,4
3585,2,3,8
3586,2,3,5
3587,2,3,3
3588,2,2,5
3589,2,4,15
3590,2,2,15
3591,2,3,10
3592,2,3,6
3593,2,4,10
3594,2,4,18
3595,2,4,12
3596,2,4,19
3597,2,2,3
3598,2,3,8
3599,2,3,9
3600,2,4,9
3601,2,4,13
3602,2,3,7
3603,2,2,7
3604,2,3,6
3605,2,3,22
3606,2,4,8
3607,2,4,20
3608,2,4,11
3609,2,4,6
3610,2,3,5
3611,2,2,4
3612,2,4,8
3613,2,4,7
3614,2,4,11
3615,2,4,3
3616,2,4,8
3617,2,3,6
3618,2,4,9
3619,2,4,10
3620,2,4,13
3621,2,4,12
3622,2,5,12
3623,2,3,5
3624,2,4,8
3625,2,3,4
3626,2,5,15
3627,2,4,12
3628,2,4,17
3629,2,4,8
3630,2,3,7
3631,2,3,10
3632,2,3,0
3633,2,3,5
3634,2,3,6
3635,2,3,7
3636,2,4,17
3637,2,4,14
3638,2,4,1
3639,2,3,7
3640,2,4,16
3641,2,2,5
3642,2,3,11
3643,2,2,3
3644,2,4,8
3645,2,3,6
3646,2,4,12
3647,2,4,11
3648,2,5,10
3649,2,4,11
3650,2,4,9
3651,2,4,9
3652,2,4,13
3653,2,4,11
3654,2,4,4
3655,2,3,6
3656,2,2,2
3657,2,4,10
3658,2,5,10
3659,2,3,3
3660,2,3,11
3661,2,4,9
3662,2,4,10
3663,2,2,4
3664,2,4,9
3665,2,3,10
3666,2,3,10
3667,2,2,7
3668,2,4,11
3669,2,4,5
3670,2,1,1
3671,2,3,12
3672,2,3,6
3673,2,3,6
3674,2,4,10
3675,2,3,7
3676,2,4,16
3677,2,4,14
3678,2,4,8
3679,2,3,11
3680,2,3,7
3681,2,3,6
3682,2,4,8
3683,2,4,7
3684,2,3,6
3685,2,2,2
3686,2,3,6
3687,2,4,11
3688,2,4,8
3689,2,4,12
3690,2,3,8
3691,2,4,7
3692,2,4,8
3693,2,3,12
3694,2,3,6
3695,2,3,6
3696,2,4,9
3697,2,4,24
3698,2,4,6
3699,2,2,3
3700,2,4,8
3701,2,3,8
3702,2,3,11
3703,2,3,7
3704,2,4,2
3705,2,2,7
3706,2,3,7
3707,2,5,10
3708,2,4,8
3709,2,3,12
3710,2,2,5
3711,2,3,8
3712,2,3,5
3713,2,4,9
3714,2,2,2
3715,2,4,5
3716,2,3,5
3717,2,3,7
3718,2,3,10
3719,2,4,18
3720,2,3,13
3721,2,4,12
3722,2,5,15
3723,2,5,17
3724,2,2,4
3725,2,3,8
3726,2,4,6
3727,2,3,7
3728,2,4,12
3729,2,3,9
3730,2,3,7
3731,2,3,5
3732,2,3,5
3733,2,3,8
3734,2,2,4
3735,2,3,3
3736,2,4,13
3737,2,4,7
3738,2,3,8
3739,2,2,7
3740,2,4,16
3741,2,2,2
3742,2,4,14
3743,2,3,2
3744,2,3,7
3745,2,2,3
3746,2,4,16
3747,2,4,4
3748,2,4,6
3749,2,3,8
3750,2,4,9
3751,2,4,19
3752,2,4,5
3753,2,3,7
3754,2,3,8
3755,2,4,10
3756,2,4,10
3757,2,3,7
3758,2,3,5
3759,2,2,6
3760,2,4,8
3761,2,4,22
3762,2,2,3
3763,2,4,11
3764,2,3,8
3765,2,4,9
3766,2,3,1
3767,2,4,9
3768,2,4,14
3769,2,3,6
3770,2,4,12
3771,2,4,5
3772,2,3,6
3773,2,3,8
3774,2,3,9
3775,2,4,12
3776,2,4,11
3777,2,4,9
3778,2,3,4
3779,2,2,4
3780,2,4,16
3781,2,4,8
3782,2,3,6
3783,2,4,9
3784,2,5,18
3785,2,2,3
3786,2,4,9
3787,2,3,10
3788,2,4,9
3789,2,3,3
3790,2,3,7
3791,2,4,13
3792,2,3,7
3793,2,5,19
3794,2,3,11
3795,2,4,10
3796,2,4,11
3797,2,3,7
3798,2,4,15
3799,2,3,7
3800,2,3,12
3801,2,2,2
3802,2,4,11
3803,2,3,2
3804,2,4,6
3805,2,3,3
3806,2,3,10
3807,2,4,8
3808,2,3,6
3809,2,5,7
3810,2,3,5
3811,2,3,5
3812,2,3,8
3813,2,2,7
3814,2,3,9
3815,2,4,6
3816,2,3,5
3817,2,3,1
3818,2,4,4
3819,2,4,22
3820,2,3,7
3821,2,3,9
3822,2,3,7
3823,2,3,5
3824,2,4,10
3825,2,4,8
3826,2,4,17
3827,2,4,13
3828,2,3,3
3829,2,3,8
3830,2,4,10
3831,2,3,2
3832,2,4,10
3833,2,4,9
3834,2,3,12
3835,2,4,9
3836,2,4,14
3837,2,3,4
3838,2,3,5
3839,2,3,7
3840,2,4,12
3841,2,3,4
3842,2,3,3
3843,2,3,12
3844,2,4,10
3845,2,2,3
3846,2,4,11
3847,2,4,10
3848,2,4,10
3849,2,4,11
3850,2,3,5
3851,2,3,10
3852,2,3,10
3853,2,4,2
3854,2,3,11
3855,2,3,6
3856,2,4,8
3857,2,3,16
3858,2,3,10
3859,2,3,11
3860,2,3,12
3861,2,3,2
3862,2,5,15
3863,2,3,8
3864,2,4,6
3865,2,4,8
3866,2,4,4
3867,2,3,5
3868,2,4,11
3869,2,3,7
3870,2,3,9
3871,2,4,12
3872,2,4,11
3873,2,5,26
3874,2,3,6
3875,2,5,14
3876,2,4,16
3877,2,4,9
3878,2,3,6
3879,2,1,1
3880,2,3,5
3881,2,5,6
3882,2,3,5
3883,2,1,0
3884,2,3,7
3885,2,3,9
3886,2,3,9
3887,2,4,1
3888,2,5,10
3889,2,4,10
3890,2,3,9
3891,2,3,6
3892,2,3,8
3893,2,4,9
3894,2,3,4
3895,2,4,6
3896,2,4,13
3897,2,4,8
3898,2,3,8
3899,2,4,13
3900,2,3,9
3901,2,3,9
3902,2,4,14
3903,2,2,1
3904,2,4,10
3905,2,3,9
3906,2,4,16
3907,2,4,6
3908,2,5,13
3909,2,4,13
3910,2,3,9
3911,2,3,1
3912,2,3,7
3913,2,3,7
3914,2,3,8
3915,2,3,6
3916,2,4,8
3917,2,3,9
3918,2,4,9
3919,2,4,12
3920,2,4,14
3921,2,3,9
3922,2,3,10
3923,2,4,10
3924,2,3,10
3925,2,5,12
3926,2,3,12
3927,2,3,6
3928,2,3,9
3929,2,3,10
3930,2,3,8
3931,2,4,9
3932,2,4,8
3933,2,3,13
3934,2,4,9
3935,2,3,9
3936,2,3,11
3937,2,5,14
3938,2,3,11
3939,2,4,10
3940,2,4,10
3941,2,2,5
3942,2,3,10
3943,2,4,10
3944,2,4,14
3945,2,3,9
3946,2,4,8
3947,2,3,14
3948,2,3,5
3949,2,4,10
3950,2,3,8
3951,2,5,16
3952,2,2,5
3953,2,4,13
3954,2,4,7
3955,2,4,5
3956,2,4,10
3957,2,2,4
3958,2,3,9
3959,2,3,10
3960,2,4,7
3961,2,4,16
3962,2,4,10
3963,2,4,11
3964,2,3,5
3965,2,4,15
3966,2,3,6
3967,2,3,5
3968,2,3,13
3969,2,3,10
3970,2,4,15
3971,2,3,4
3972,2,4,3
3973,2,3,5
3974,2,2,1
3975,2,4,9
3976,2,4,5
3977,2,4,12
3978,2,4,8
3979,2,3,3
3980,2,3,4
3981,2,4,16
3982,2,4,9
3983,2,5,13
3984,2,4,15
3985,2,3,5
3986,2,3,8
3987,2,3,7
3988,2,4,7
3989,2,4,9
3990,2,4,12
3991,2,4,14
3992,2,4,11
3993,2,3,3
3994,2,4,14
3995,2,3,8
3996,2,4,12
3997,2,3,6
3998,2,4,8
3999,2,4,9
4000,2,2,9
4001,2,4,13
4002,2,3,8
4003,2,4,5
4004,2,2,3
4005,2,4,12
4006,2,3,3
4007,2,3,8
4008,2,2,1
4009,2,1,1
4010,2,4,5
4011,2,3,7
4012,2,4,8
4013,2,3,8
4014,2,4,16
4015,2,4,18
4016,2,4,11
4017,2,3,8
4018,2,4,12
4019,2,3,10
4020,2,3,12
4021,2,4,12
4022,2,4,14
4023,2,4,6
4024,2,1,1
4025,2,4,7
4026,2,5,14
4027,2,4,1
4028,2,5,16
4029,2,3,5
4030,2,3,6
4031,2,3,5
4032,2,3,8
4033,2,5,13
4034,2,3,10
4035,2,3,10
4036,2,4,11
4037,2,3,10
4038,2,4,17
4039,2,4,7
4040,2,3,13
4041,2,3,12
4042,2,3,5
4043,2,3,6
4044,2,5,17
4045,2,3,9
4046,2,4,18
4047,2,3,8
4048,2,3,3
4049,2,4,14
4050,2,2,7
4051,2,3,8
4052,2,3,13
4053,2,4,5
4054,2,3,6
4055,2,4,15
4056,2,3,10
4057,2,3,15
4058,2,4,3
4059,2,4,6
4060,2,5,18
4061,2,6,11
4062,2,4,8
4063,2,3,8
4064,2,3,4
4065,2,3,4
4066,2,3,8
4067,2,4,8
4068,2,3,9
4069,2,4,8
4070,2,4,9
4071,2,4,6
4072,2,4,11
4073,2,4,17
4074,2,4,14
4075,2,3,13
4076,2,3,15
4077,2,3,6
4078,2,4,13
4079,2,4,11
4080,2,4,14
4081,2,4,12
4082,2,4,11
4083,2,4,12
4084,2,4,10
4085,2,3,0
4086,2,3,7
4087,2,4,10
4088,2,4,11
4089,2,4,9
4090,2,3,6
4091,2,3,4
4092,2,4,11
4093,2,4,16
4094,2,4,15
4095,2,4,20
4096,2,3,13
4097,2,2,6
4098,2,3,8
4099,2,4,8
4100,2,3,4
4101,2,4,16
4102,2,4,5
4103,2,4,9
4104,2,3,7
4105,2,3,8
4106,2,3,10
4107,2,3,10
4108,2,6,16
4109,2,4,10
4110,2,3,7
4111,2,4,19
4112,2,2,3
4113,2,3,5
4114,2,4,7
4115,2,2,2
4116,2,4,9
4117,2,4,11
4118,2,3,7
4119,2,3,2
4120,2,2,7
4121,2,3,7
4122,2,3,5
4123,2,4,7
4124,2,2,4
4125,2,4,14
4126,2,4,15
4127,2,4,12
4128,2,4,12
4129,2,4,9
4130,2,4,4
4131,2,3,9
4132,2,3,3
4133,2,4,17
4134,2,4,13
4135,2,2,8
4136,2,2,3
4137,2,4,22
4138,2,4,12
4139,2,4,9
4140,2,2,3
4141,2,5,19
4142,2,4,5
4143,2,3,10
4144,2,4,10
4145,2,4,15
4146,2,3,7
4147,2,4,5
4148,2,4,10
4149,2,3,10
4150,2,3,6
4151,2,3,6
4152,2,3,4
4153,2,3,5
4154,2,4,10
4155,2,3,8
4156,2,3,7
4157,2,4,8
4158,2,4,8
4159,2,3,4
4160,2,3,14
4161,2,3,5
4162,2,5,11
4163,2,3,4
4164,2,3,6
4165,2,5,9
4166,2,3,6
4167,2,3,6
4168,2,4,6
4169,2,4,12
4170,2,3,6
4171,2,4,15
4172,2,4,13
4173,2,3,8
4174,2,4,18
4175,2,3,6
4176,2,5,20
4177,2,4,12
4178,2,4,11
4179,2,3,6
4180,2,4,13
4181,2,3,7
4182,2,4,10
4183,2,4,9
4184,2,3,8
4185,2,4,9
4186,2,3,8
4187,2,3,7
4188,2,3,8
4189,2,3,5
4190,2,4,10
4191,2,2,2
4192,2,4,8
4193,2,3,5
4194,2,4,13
4195,2,4,11
4196,2,3,10
4197,2,3,12
4198,2,4,8
4199,2,4,9
4200,2,2,4
4201,2,4,9
4202,2,5,16
4203,2,4,11
4204,2,3,2
4205,2,3,1
4206,2,3,5
4207,2,3,9
4208,2,5,17
4209,2,4,4
4210,2,2,3
4211,2,2,3
4212,2,4,7
4213,2,4,5
4214,2,4,5
4215,2,4,7
4216,2,3,5
4217,2,6,17
4218,2,4,5
4219,2,5,24
4220,2,4,11
4221,2,2,9
4222,2,4,19
4223,2,3,6
4224,2,3,5
4225,2,3,17
4226,2,4,16
4227,2,4,8
4228,2,4,9
4229,2,4,11
4230,2,4,14
4231,2,2,3
4232,2,4,14
4233,2,3,4
4234,2,3,2
4235,2,3,7
4236,2,2,4
4237,2,3,3
4238,2,3,7
4239,2,3,8
4240,2,2,3
4241,2,4,16
4242,2,3,8
4243,2,3,4
4244,2,4,8
4245,2,2,4
4246,2,4,8
4247,2,2,6
4248,2,4,7
4249,2,3,9
4250,2,5,14
4251,2,4,6
4252,2,4,11
4253,2,1,4
4254,2,4,27
4255,2,3,6
4256,2,3,13
4257,2,4,9
4258,2,2,4
4259,2,3,6
4260,2,3,7
4261,2,4,11
4262,2,4,1
4263,2,3,14
4264,2,2,2
4265,2,4,12
4266,2,3,11
4267,2,4,11
4268,2,3,9
4269,2,3,2
4270,2,3,8
4271,2,4,8
4272,2,4,13
4273,2,3,7
4274,2,3,7
4275,2,4,8
4276,2,4,3
4277,2,4,13
4278,2,4,8
4279,2,3,10
4280,2,3,9
4281,2,4,13
4282,2,3,7
4283,2,4,10
4284,2,2,1
4285,2,3,5
4286,2,3,8
4287,2,4,7
4288,2,3,6
4289,2,4,10
4290,2,4,15
4291,2,3,2
4292,2,3,4
4293,2,4,18
4294,2,4,11
4295,2,3,4
4296,2,3,10
4297,2,3,8
4298,2,4,7
4299,2,3,9
4300,2,4,19
4301,2,3,16
4302,2,3,0
4303,2,4,17
4304,2,4,8
4305,2,4,12
4306,2,3,8
4307,2,4,4
4308,2,4,13
4309,2,2,2
4310,2,2,2
4311,2,3,4
4312,2,4,10
4313,2,3,12
4314,2,3,5
4315,2,3,7
4316,2,3,4
4317,2,3,4
4318,2,4,8
4319,2,2,3
4320,2,2,3
4321,2,4,8
4322,2,3,6
4323,2,3,7
4324,2,3,7
4325,2,3,15
4326,2,4,7
4327,2,2,3
4328,2,3,6
4329,2,4,14
4330,2,3,5
4331,2,3,3
4332,2,4,4
4333,2,3,5
4334,2,3,6
4335,2,2,1
4336,2,3,6
4337,2,5,12
4338,2,3,11
4339,2,2,3
4340,2,3,5
4341,2,3,4
4342,2,4,6
4343,2,1,0
4344,2,4,10
4345,2,4,10
4346,2,3,6
4347,2,3,1
4348,2,3,8
4349,2,3,5
4350,2,4,9
4351,2,5,13
4352,2,4,6
4353,2,2,1
4354,2,3,5
4355,2,6,17
4356,2,2,1
4357,2,3,6
4358,2,4,9
4359,2,3,9
4360,2,3,5
4361,2,4,7
4362,2,2,1
4363,2,3,11
4364,2,2,5
4365,2,4,18
4366,2,4,8
4367,2,4,13
4368,2,3,6
4369,2,1,4
4370,2,4,15
4371,2,4,8
4372,2,4,5
4373,2,4,7
4374,2,1,2
4375,2,4,14
4376,2,3,2
4377,2,4,12
4378,2,3,6
4379,2,4,17
4380,2,3,12
4381,2,3,6
4382,2,2,0
4383,2,3,4
4384,2,4,12
4385,2,4,10
4386,2,3,17
4387,2,3,4
4388,2,4,12
4389,2,4,11
4390,2,4,8
4391,2,3,4
4392,2,5,19
4393,2,3,16
4394,2,4,9
4395,2,3,5
4396,2,4,7
4397,2,3,13
4398,2,4,15
4399,2,3,11
4400,2,4,3
4401,2,5,19
4402,2,3,10
4403,2,4,6
4404,2,4,12
4405,2,4,5
4406,2,4,12
4407,2,3,12
4408,2,3,6
4409,2,3,7
4410,2,4,18
4411,2,4,9
4412,2,5,6
4413,2,4,9
4414,2,4,11
4415,2,4,11
4416,2,3,7
4417,2,5,29
4418,2,3,8
4419,2,5,16
4420,2,5,10
4421,2,4,9
4422,2,4,9
4423,2,2,7
4424,2,2,1
4425,2,4,14
4426,2,3,12
4427,2,3,11
4428,2,4,17
4429,2,4,16
4430,2,4,17
4431,2,3,6
4432,2,3,6
4433,2,4,14
4434,2,3,7
4435,2,4,10
4436,2,4,11
4437,2,3,8
4438,2,3,6
4439,2,4,19
4440,2,4,9
4441,2,3,9
4442,2,4,6
4443,2,4,7
4444,2,3,5
4445,2,3,9
4446,2,3,6
4447,2,3,11
4448,2,4,17
4449,2,4,5
4450,2,3,6
4451,2,4,16
4452,2,3,10
4453,2,4,8
4454,2,1,1
4455,2,4,14
4456,2,3,12
4457,2,3,8
4458,2,4,15
4459,2,5,13
4460,2,4,14
4461,2,4,5
4462,2,4,20
4463,2,4,12
4464,2,2,3
4465,2,4,7
4466,2,2,3
4467,2,3,1
4468,2,3,5
4469,2,4,14
4470,2,3,8
4471,2,4,7
4472,2,3,4
4473,2,4,7
4474,2,4,5
4475,2,2,6
4476,2,3,10
4477,2,3,10
4478,2,4,12
4479,2,4,17
4480,2,4,11
4481,2,3,10
4482,2,3,2
4483,2,3,7
4484,2,4,7
4485,2,3,16
4486,2,4,10
4487,2,3,15
4488,2,3,6
4489,2,4,10
4490,2,3,4
4491,2,4,9
4492,2,3,2
4493,2,4,9
4494,2,4,6
4495,2,4,6
4496,2,4,10
4497,2,4,11
4498,2,4,12
4499,2,4,11
4500,2,2,4
4501,2,4,9
4502,2,3,11
4503,2,4,21
4504,2,3,9
4505,2,3,7
4506,2,3,8
4507,2,2,4
4508,2,4,12
4509,2,3,4
4510,2,4,11
4511,2,5,14
4512,2,4,6
4513,2,4,10
4514,2,4,13
4515,2,3,3
4516,2,3,9
4517,2,3,6
4518,2,3,7
4519,2,3,12
4520,2,4,13
4521,2,4,11
4522,2,3,6
4523,2,4,7
4524,2,3,7
4525,2,3,6
4526,2,3,10
4527,2,4,15
4528,2,4,8
4529,2,3,6
