id,set,human_score,word_count
15032,6,4,168
15033,6,4,186
15034,6,4,254
15035,6,2,151
15036,6,3,163
15037,6,2,122
15038,6,3,134
15039,6,2,142
15040,6,2,157
15041,6,2,98
15042,6,4,227
15043,6,3,134
15044,6,3,160
15045,6,3,116
15046,6,4,214
15047,6,3,186
15048,6,2,137
15049,6,3,175
15050,6,3,187
15051,6,3,150
15052,6,3,184
15053,6,3,212
15054,6,2,83
15055,6,3,118
15056,6,2,107
15057,6,1,59
15058,6,4,179
15059,6,3,144
15060,6,3,179
15061,6,3,123
15062,6,4,195
15063,6,4,242
15064,6,2,132
15065,6,3,119
15066,6,3,134
15067,6,2,76
15068,6,4,243
15069,6,4,241
15070,6,3,134
15071,6,3,128
15072,6,3,112
15073,6,4,214
15074,6,3,223
15075,6,1,87
15076,6,3,174
15077,6,2,113
15078,6,2,66
15079,6,3,150
15080,6,3,113
15081,6,4,170
15082,6,1,162
15083,6,3,225
15084,6,2,104
15085,6,4,270
15086,6,2,62
15087,6,3,130
15088,6,3,150
15089,6,4,215
15090,6,2,138
15091,6,2,135
15092,6,3,167
15093,6,3,149
15094,6,4,222
15095,6,0,73
15096,6,1,48
15097,6,4,239
15098,6,2,117
15099,6,3,167
15100,6,3,136
15101,6,4,176
15102,6,3,182
15103,6,4,187
15104,6,3,120
15105,6,3,203
15106,6,1,182
15107,6,3,140
15108,6,3,162
15109,6,2,146
15110,6,2,118
15111,6,3,146
15112,6,1,79
15113,6,0,19
15114,6,2,75
15115,6,3,140
15116,6,3,121
15117,6,1,94
15118,6,1,108
15119,6,2,117
15120,6,2,103
15121,6,4,169
15122,6,3,135
15123,6,3,159
15124,6,3,165
15125,6,3,151
15126,6,1,31
15127,6,4,225
15128,6,3,148
15129,6,2,99
15130,6,3,142
15131,6,2,119
15132,6,3,154
15133,6,2,143
15134,6,2,60
15135,6,3,132
15136,6,3,154
15137,6,2,252
15138,6,3,201
15139,6,4,216
15140,6,2,55
15141,6,1,21
15142,6,2,179
15143,6,2,89
15144,6,3,152
15145,6,3,185
15146,6,3,108
15147,6,3,152
15148,6,2,121
15149,6,2,83
15150,6,3,143
15151,6,4,303
15152,6,2,171
15153,6,2,168
15154,6,2,169
15155,6,4,183
15156,6,3,124
15157,6,3,256
15158,6,4,191
15159,6,3,230
15160,6,3,147
15161,6,4,187
15162,6,2,178
15163,6,3,111
15164,6,3,166
15165,6,3,108
15166,6,4,213
15167,6,3,189
15168,6,4,227
15169,6,4,270
15170,6,3,129
15171,6,2,147
15172,6,2,199
15173,6,4,202
15174,6,3,177
15175,6,2,195
15176,6,4,236
15177,6,1,166
15178,6,2,99
15179,6,4,197
15180,6,4,223
15181,6,4,212
15182,6,4,217
15183,6,2,105
15184,6,3,154
15185,6,1,81
15186,6,4,189
15187,6,3,133
15188,6,1,71
15189,6,4,200
15190,6,4,197
15191,6,3,163
15192,6,2,150
15193,6,1,54
15194,6,2,81
15195,6,1,91
15196,6,3,134
15197,6,3,149
15198,6,3,161
15199,6,3,171
15200,6,4,173
15201,6,3,77
15202,6,3,98
15203,6,4,284
15204,6,2,102
15205,6,3,168
15206,6,2,90
15207,6,2,100
15208,6,3,172
15209,6,3,148
15210,6,3,122
15211,6,2,181
15212,6,2,75
15213,6,3,125
15214,6,1,108
15215,6,4,213
15216,6,3,106
15217,6,2,65
15218,6,2,95
15219,6,3,136
15220,6,3,175
15221,6,2,89
15222,6,4,227
15223,6,3,187
15224,6,2,122
15225,6,4,210
15226,6,4,179
15227,6,3,165
15228,6,4,225
15229,6,2,97
15230,6,4,151
15231,6,4,168
15232,6,1,159
15233,6,3,196
15234,6,4,225
15235,6,2,114
15236,6,3,138
15237,6,2,126
15238,6,1,36
15239,6,4,186
15240,6,1,65
15241,6,3,171
15242,6,4,216
15243,6,3,170
15244,6,3,149
15245,6,1,56
15246,6,4,187
15247,6,3,140
15248,6,3,185
15249,6,3,239
15250,6,3,172
15251,6,3,129
15252,6,2,128
15253,6,3,148
15254,6,2,63
15255,6,2,102
15256,6,2,240
15257,6,3,143
15258,6,1,58
15259,6,2,210
15260,6,2,93
15261,6,3,144
15262,6,1,151
15263,6,3,135
15264,6,4,158
15265,6,3,232
15266,6,3,119
15267,6,4,218
15268,6,0,40
15269,6,2,69
15270,6,2,123
15271,6,2,88
15272,6,3,123
15273,6,4,228
15274,6,3,133
15275,6,2,129
15276,6,3,228
15277,6,4,195
15278,6,2,71
15279,6,2,135
15280,6,2,151
15281,6,3,144
15282,6,4,185
15283,6,2,132
15284,6,3,178
15285,6,3,237
15286,6,3,112
15287,6,3,136
15288,6,1,62
15289,6,4,157
15290,6,2,93
15291,6,3,207
15292,6,1,76
15293,6,2,125
15294,6,3,137
15295,6,3,162
15296,6,3,206
15297,6,2,90
15298,6,2,115
15299,6,1,91
15300,6,4,237
15301,6,4,175
15302,6,4,191
15303,6,4,177
15304,6,1,121
15305,6,3,160
15306,6,3,183
15307,6,3,134
15308,6,3,270
15309,6,4,134
15310,6,3,190
15311,6,3,117
15312,6,3,164
15313,6,4,160
15314,6,3,128
15315,6,4,221
15316,6,3,129
15317,6,1,144
15318,6,4,321
15319,6,1,37
15320,6,4,224
15321,6,4,241
15322,6,2,187
15323,6,3,162
15324,6,2,106
15325,6,2,111
15326,6,3,198
15327,6,4,212
15328,6,2,139
15329,6,4,170
15330,6,4,213
15331,6,4,217
15332,6,3,135
15333,6,3,192
15334,6,3,203
15335,6,4,153
15336,6,4,148
15337,6,3,185
15338,6,2,86
15339,6,3,114
15340,6,3,135
15341,6,4,173
15342,6,3,154
15343,6,1,54
15344,6,3,200
15345,6,3,157
15346,6,3,136
15347,6,2,141
15348,6,3,176
15349,6,3,147
15350,6,3,95
15351,6,3,183
15352,6,3,130
15353,6,3,197
15354,6,4,208
15355,6,3,127
15356,6,3,150
15357,6,2,139
15358,6,4,165
15359,6,2,131
15360,6,3,192
15361,6,3,132
15362,6,2,80
15363,6,0,59
15364,6,3,130
15365,6,3,162
15366,6,2,132
15367,6,3,160
15368,6,2,169
15369,6,3,164
15370,6,3,133
15371,6,2,41
15372,6,4,213
15373,6,4,240
15374,6,1,141
15375,6,4,151
15376,6,4,185
15377,6,2,83
15378,6,2,121
15379,6,3,187
15380,6,3,133
15381,6,0,113
15382,6,4,240
15383,6,3,176
15384,6,3,173
15385,6,3,185
15386,6,1,16
15387,6,3,132
15388,6,3,137
15389,6,4,253
15390,6,2,59
15391,6,2,177
15392,6,3,141
15393,6,3,132
15394,6,3,204
15395,6,3,125
15396,6,3,214
15397,6,4,192
15398,6,4,202
15399,6,2,140
15400,6,3,138
15401,6,3,103
15402,6,1,113
15403,6,1,118
15404,6,3,190
15405,6,2,87
15406,6,1,82
15407,6,2,113
15408,6,4,278
15409,6,3,171
15410,6,3,83
15411,6,4,193
15412,6,3,110
15413,6,3,110
15414,6,2,63
15415,6,2,185
15416,6,4,260
15417,6,3,200
15418,6,3,160
15419,6,4,226
15420,6,2,155
15421,6,3,144
15422,6,2,129
15423,6,3,160
15424,6,2,95
15425,6,3,128
15426,6,1,54
15427,6,3,155
15428,6,3,160
15429,6,3,125
15430,6,4,256
15431,6,0,115
15432,6,2,232
15433,6,3,178
15434,6,2,84
15435,6,4,208
15436,6,4,243
15437,6,2,180
15438,6,3,179
15439,6,2,88
15440,6,2,160
15441,6,1,67
15442,6,2,204
15443,6,3,152
15444,6,3,141
15445,6,2,92
15446,6,4,195
15447,6,4,211
15448,6,3,222
15449,6,1,107
15450,6,4,286
15451,6,3,137
15452,6,2,119
15453,6,4,160
15454,6,3,161
15455,6,3,130
15456,6,0,139
15457,6,3,283
15458,6,2,125
15459,6,4,196
15460,6,4,157
15461,6,3,179
15462,6,3,252
15463,6,2,98
15464,6,4,198
15465,6,3,257
15466,6,2,231
15467,6,4,256
15468,6,2,74
15469,6,4,170
15470,6,3,197
15471,6,3,191
15472,6,3,81
15473,6,2,183
15474,6,4,228
15475,6,2,153
15476,6,4,187
15477,6,3,188
15478,6,2,188
15479,6,3,125
15480,6,2,67
15481,6,3,161
15482,6,1,75
15483,6,1,91
15484,6,4,230
15485,6,2,109
15486,6,4,170
15487,6,2,40
15488,6,3,124
15489,6,3,150
15490,6,1,84
15491,6,3,159
15492,6,3,145
15493,6,4,165
15494,6,4,235
15495,6,4,254
15496,6,2,105
15497,6,3,166
15498,6,3,169
15499,6,4,201
15500,6,3,116
15501,6,3,124
15502,6,3,149
15503,6,2,170
15504,6,1,29
15505,6,1,90
15506,6,3,229
15507,6,3,208
15508,6,4,302
15509,6,3,234
15510,6,2,189
15511,6,3,170
15512,6,3,213
15513,6,1,96
15514,6,2,82
15515,6,4,173
15516,6,3,184
15517,6,3,125
15518,6,3,217
15519,6,4,190
15520,6,3,178
15521,6,4,187
15522,6,3,193
15523,6,4,224
15524,6,3,138
15525,6,3,132
15526,6,4,199
15527,6,2,127
15528,6,2,151
15529,6,3,113
15530,6,4,301
15531,6,2,99
15532,6,1,56
15533,6,4,205
15534,6,3,175
15535,6,2,235
15536,6,2,74
15537,6,2,108
15538,6,3,136
15539,6,3,155
15540,6,2,109
15541,6,2,123
15542,6,3,183
15543,6,3,153
15544,6,2,174
15545,6,3,158
15546,6,3,196
15547,6,3,201
15548,6,3,123
15549,6,3,253
15550,6,3,150
15551,6,1,106
15552,6,3,116
15553,6,2,96
15554,6,3,171
15555,6,2,167
15556,6,3,145
15557,6,3,198
15558,6,3,163
15559,6,3,98
15560,6,4,211
15561,6,4,295
15562,6,4,175
15563,6,1,99
15564,6,3,146
15565,6,3,163
15566,6,4,185
15567,6,3,99
15568,6,4,140
15569,6,1,63
15570,6,3,79
15571,6,2,48
15572,6,4,193
15573,6,3,175
15574,6,4,255
15575,6,4,192
15576,6,4,173
15577,6,3,153
15578,6,3,233
15579,6,3,91
15580,6,2,104
15581,6,2,101
15582,6,3,188
15583,6,3,182
15584,6,4,277
15585,6,2,80
15586,6,2,183
15587,6,3,151
15588,6,3,103
15589,6,2,114
15590,6,3,158
15591,6,1,92
15592,6,4,181
15593,6,3,147
15594,6,3,112
15595,6,3,168
15596,6,3,129
15597,6,3,203
15598,6,3,151
15599,6,2,166
15600,6,2,108
15601,6,3,185
15602,6,3,133
15603,6,2,163
15604,6,1,76
15605,6,3,146
15606,6,3,196
15607,6,4,193
15608,6,3,134
15609,6,3,104
15610,6,4,233
15611,6,4,197
15612,6,2,173
15613,6,3,198
15614,6,2,226
15615,6,3,189
15616,6,2,129
15617,6,4,245
15618,6,3,181
15619,6,3,136
15620,6,3,163
15621,6,4,204
15622,6,3,208
15623,6,3,127
15624,6,4,255
15625,6,2,95
15626,6,3,149
15627,6,0,93
15628,6,3,115
15629,6,3,184
15630,6,2,90
15631,6,3,185
15632,6,1,86
15633,6,3,135
15634,6,4,176
15635,6,3,191
15636,6,1,134
15637,6,3,136
15638,6,2,69
15639,6,3,132
15640,6,3,170
15641,6,4,227
15642,6,1,175
15643,6,3,162
15644,6,3,144
15645,6,3,153
15646,6,3,161
15647,6,1,132
15648,6,2,125
15649,6,1,44
15650,6,3,123
15651,6,3,140
15652,6,4,271
15653,6,3,178
15654,6,4,164
15655,6,4,225
15656,6,3,188
15657,6,3,103
15658,6,4,213
15659,6,3,128
15660,6,2,154
15661,6,1,59
15662,6,1,161
15663,6,1,12
15664,6,4,219
15665,6,4,239
15666,6,2,84
15667,6,3,249
15668,6,1,105
15669,6,3,130
15670,6,3,116
15671,6,4,123
15672,6,2,69
15673,6,2,99
15674,6,4,186
15675,6,2,144
15676,6,3,209
15677,6,3,169
15678,6,2,87
15679,6,3,143
15680,6,3,147
15681,6,3,213
15682,6,4,202
15683,6,3,120
15684,6,3,141
15685,6,2,123
15686,6,3,133
15687,6,1,85
15688,6,3,169
15689,6,4,222
15690,6,3,130
15691,6,1,48
15692,6,4,200
15693,6,2,132
15694,6,3,127
15695,6,3,168
15696,6,2,106
15697,6,4,136
15698,6,2,124
15699,6,4,260
15700,6,4,214
15701,6,3,91
15702,6,4,184
15703,6,4,175
15704,6,2,83
15705,6,4,240
15706,6,4,205
15707,6,4,200
15708,6,4,210
15709,6,4,178
15710,6,2,102
15711,6,2,155
15712,6,4,136
15713,6,3,222
15714,6,4,206
15715,6,2,174
15716,6,2,103
15717,6,2,118
15718,6,3,189
15719,6,2,154
15720,6,2,77
15721,6,4,172
15722,6,3,215
15723,6,3,98
15724,6,3,144
15725,6,2,85
15726,6,3,146
15727,6,2,122
15728,6,1,40
15729,6,3,179
15730,6,2,111
15731,6,3,177
15732,6,2,134
15733,6,0,44
15734,6,2,135
15735,6,1,108
15736,6,3,189
15737,6,3,136
15738,6,1,80
15739,6,3,179
15740,6,3,117
15741,6,3,109
15742,6,3,181
15743,6,3,130
15744,6,3,141
15745,6,2,198
15746,6,3,177
15747,6,3,186
15748,6,2,105
15749,6,1,38
15750,6,1,51
15751,6,3,195
15752,6,3,190
15753,6,0,37
15754,6,4,208
15755,6,0,56
15756,6,3,127
15757,6,3,123
15758,6,3,161
15759,6,3,110
15760,6,3,138
15761,6,3,248
15762,6,2,118
15763,6,3,173
15764,6,3,151
15765,6,3,191
15766,6,3,150
15767,6,4,269
15768,6,2,84
15769,6,1,97
15770,6,4,167
15771,6,3,179
15772,6,4,182
15773,6,2,201
15774,6,3,193
15775,6,3,168
15776,6,4,223
15777,6,3,121
15778,6,1,75
15779,6,3,122
15780,6,4,255
15781,6,4,241
15782,6,3,166
15783,6,4,182
15784,6,3,143
15785,6,3,165
15786,6,3,179
15787,6,4,225
15788,6,4,235
15789,6,2,162
15790,6,4,185
15791,6,1,116
15792,6,2,118
15793,6,1,95
15794,6,3,210
15795,6,3,140
15796,6,3,179
15797,6,2,57
15798,6,3,108
15799,6,2,118
15800,6,3,191
15801,6,3,126
15802,6,3,122
15803,6,1,153
15804,6,4,175
15805,6,4,162
15806,6,3,146
15807,6,0,73
15808,6,3,130
15809,6,3,125
15810,6,3,138
15811,6,2,83
15812,6,3,131
15813,6,3,158
15814,6,4,173
15815,6,3,136
15816,6,3,166
15817,6,3,153
15818,6,2,99
15819,6,3,157
15820,6,4,126
15821,6,3,199
15822,6,1,166
15823,6,1,29
15824,6,4,395
15825,6,3,145
15826,6,3,153
15827,6,4,238
15828,6,3,136
15829,6,1,129
15830,6,3,148
15831,6,0,35
15832,6,2,82
15833,6,1,90
15834,6,4,295
15835,6,4,236
15836,6,1,131
15837,6,1,145
15838,6,2,143
15839,6,2,126
15840,6,2,351
15841,6,3,106
15842,6,2,92
15843,6,3,271
15844,6,2,103
15845,6,3,136
15846,6,4,211
15847,6,2,97
15848,6,3,238
15849,6,2,79
15850,6,0,37
15851,6,2,124
15852,6,2,198
15853,6,3,117
15854,6,4,238
15855,6,4,192
15856,6,3,151
15857,6,3,220
15858,6,3,142
15859,6,3,93
15860,6,1,111
15861,6,4,205
15862,6,2,145
15863,6,3,161
15864,6,3,217
15865,6,2,102
15866,6,3,169
15867,6,2,132
15868,6,1,183
15869,6,3,145
15870,6,3,162
15871,6,3,170
15872,6,1,80
15873,6,3,120
15874,6,3,122
15875,6,2,66
15876,6,3,189
15877,6,3,186
15878,6,1,54
15879,6,4,221
15880,6,3,178
15881,6,2,176
15882,6,2,174
15883,6,3,150
15884,6,2,71
15885,6,3,200
15886,6,3,190
15887,6,3,147
15888,6,3,211
15889,6,1,32
15890,6,2,149
15891,6,4,226
15892,6,3,134
15893,6,3,148
15894,6,2,105
15895,6,4,204
15896,6,3,138
15897,6,3,181
15898,6,3,190
15899,6,3,154
15900,6,3,113
15901,6,3,172
15902,6,3,251
15903,6,3,150
15904,6,1,117
15905,6,3,197
15906,6,3,164
15907,6,3,103
15908,6,2,154
15909,6,3,131
15910,6,3,162
15911,6,1,53
15912,6,1,134
15913,6,0,53
15914,6,3,109
15915,6,3,188
15916,6,4,173
15917,6,1,67
15918,6,4,283
15919,6,2,93
15920,6,3,162
15921,6,3,141
15922,6,3,213
15923,6,4,179
15924,6,3,207
15925,6,3,180
15926,6,2,108
15927,6,3,186
15928,6,3,102
15929,6,1,101
15930,6,4,173
15931,6,2,188
15932,6,3,144
15933,6,3,131
15934,6,1,118
15935,6,3,172
15936,6,4,227
15937,6,4,256
15938,6,3,268
15939,6,1,47
15940,6,3,137
15941,6,1,84
15942,6,2,224
15943,6,3,186
15944,6,4,318
15945,6,4,159
15946,6,3,186
15947,6,1,60
15948,6,4,232
15949,6,3,114
15950,6,3,130
15951,6,3,167
15952,6,4,187
15953,6,2,78
15954,6,2,154
15955,6,3,158
15956,6,3,164
15957,6,3,190
15958,6,2,65
15959,6,4,339
15960,6,0,47
15961,6,2,137
15962,6,2,161
15963,6,3,129
15964,6,3,134
15965,6,4,207
15966,6,3,126
15967,6,2,144
15968,6,2,116
15969,6,3,147
15970,6,4,167
15971,6,4,229
15972,6,0,125
15973,6,3,159
15974,6,3,226
15975,6,3,201
15976,6,2,176
15977,6,3,136
15978,6,3,213
15979,6,2,67
15980,6,3,142
15981,6,4,179
15982,6,3,228
15983,6,4,168
15984,6,2,159
15985,6,1,132
15986,6,2,112
15987,6,3,199
15988,6,1,176
15989,6,1,91
15990,6,1,94
15991,6,3,144
15992,6,2,86
15993,6,1,115
15994,6,3,191
15995,6,3,212
15996,6,2,120
15997,6,3,129
15998,6,4,220
15999,6,4,164
16000,6,4,310
16001,6,3,164
16002,6,2,87
16003,6,4,153
16004,6,4,298
16005,6,3,101
16006,6,3,176
16007,6,4,269
16008,6,2,130
16009,6,3,184
16010,6,4,192
16011,6,2,85
16012,6,3,193
16013,6,1,86
16014,6,1,52
16015,6,2,146
16016,6,0,28
16017,6,3,173
16018,6,3,128
16019,6,3,123
16020,6,2,139
16021,6,4,208
16022,6,1,105
16023,6,3,132
16024,6,3,158
16025,6,4,212
16026,6,2,111
16027,6,3,159
16028,6,1,88
16029,6,4,248
16030,6,0,30
16031,6,3,109
16032,6,2,162
16033,6,4,192
16034,6,3,204
16035,6,3,195
16036,6,3,117
16037,6,3,102
16038,6,3,120
16039,6,3,116
16040,6,4,233
16041,6,2,121
16042,6,2,131
16043,6,3,177
16044,6,3,162
16045,6,4,257
16046,6,1,176
16047,6,3,210
16048,6,1,183
16049,6,4,237
16050,6,4,194
16051,6,4,161
16052,6,1,39
16053,6,4,230
16054,6,1,241
16055,6,2,132
16056,6,3,152
16057,6,2,214
16058,6,2,157
16059,6,1,47
16060,6,2,127
16061,6,1,58
16062,6,3,180
16063,6,1,64
16064,6,3,116
16065,6,4,191
16066,6,3,136
16067,6,3,161
16068,6,4,197
16069,6,2,70
16070,6,3,193
16071,6,3,139
16072,6,3,174
16073,6,3,150
16074,6,3,118
16075,6,3,257
16076,6,3,151
16077,6,4,205
16078,6,1,60
16079,6,3,125
16080,6,3,179
16081,6,3,212
16082,6,4,208
16083,6,4,251
16084,6,4,173
16085,6,4,275
16086,6,0,125
16087,6,4,231
16088,6,3,106
16089,6,3,134
16090,6,3,194
16091,6,3,195
16092,6,4,185
16093,6,2,164
16094,6,3,122
16095,6,3,170
16096,6,3,167
16097,6,3,160
16098,6,2,139
16099,6,1,75
16100,6,4,179
16101,6,3,174
16102,6,2,145
16103,6,0,20
16104,6,4,187
16105,6,3,250
16106,6,3,135
16107,6,4,157
16108,6,3,133
16109,6,3,199
16110,6,2,49
16111,6,2,159
16112,6,3,207
16113,6,0,93
16114,6,1,149
16115,6,3,124
16116,6,4,246
16117,6,4,231
16118,6,2,180
16119,6,4,160
16120,6,3,113
16121,6,3,166
16122,6,3,143
16123,6,3,191
16124,6,4,315
16125,6,3,77
16126,6,2,137
16127,6,4,200
16128,6,4,159
16129,6,3,148
16130,6,1,105
16131,6,2,70
16132,6,4,202
16133,6,3,174
16134,6,3,172
16135,6,2,88
16136,6,4,202
16137,6,3,137
16138,6,3,142
16139,6,2,62
16140,6,4,201
16141,6,1,133
16142,6,1,33
16143,6,4,235
16144,6,2,100
16145,6,4,172
16146,6,0,58
16147,6,2,133
16148,6,2,93
16149,6,4,210
16150,6,3,180
16151,6,3,67
16152,6,3,139
16153,6,3,116
16154,6,4,142
16155,6,2,131
16156,6,2,193
16157,6,3,179
16158,6,3,123
16159,6,4,149
16160,6,4,173
16161,6,4,246
16162,6,3,155
16163,6,3,146
16164,6,2,137
16165,6,2,110
16166,6,3,187
16167,6,3,124
16168,6,2,172
16169,6,3,194
16170,6,0,61
16171,6,4,190
16172,6,3,187
16173,6,4,229
16174,6,2,130
16175,6,2,131
16176,6,2,172
16177,6,2,162
16178,6,3,187
16179,6,3,79
16180,6,3,152
16181,6,4,184
16182,6,3,115
16183,6,4,141
16184,6,2,89
16185,6,4,193
16186,6,3,163
16187,6,2,66
16188,6,2,141
16189,6,3,159
16190,6,4,225
16191,6,3,188
16192,6,2,48
16193,6,3,169
16194,6,4,258
16195,6,2,83
16196,6,4,229
16197,6,3,184
16198,6,4,287
16199,6,3,213
16200,6,2,96
16201,6,4,172
16202,6,3,164
16203,6,3,192
16204,6,3,100
16205,6,2,52
16206,6,1,50
16207,6,3,124
16208,6,4,152
16209,6,3,103
16210,6,1,90
16211,6,3,144
16212,6,4,197
16213,6,2,116
16214,6,0,112
16215,6,2,118
16216,6,1,178
16217,6,3,182
16218,6,3,169
16219,6,3,147
16220,6,3,218
16221,6,2,109
16222,6,3,179
16223,6,3,100
16224,6,2,116
16225,6,1,140
16226,6,3,189
16227,6,1,151
16228,6,2,162
16229,6,4,159
16230,6,3,145
16231,6,3,174
16232,6,3,172
16233,6,2,100
16234,6,3,133
16235,6,3,196
16236,6,1,76
16237,6,3,157
16238,6,2,49
16239,6,3,150
16240,6,2,119
16241,6,3,180
16242,6,3,190
16243,6,3,186
16244,6,0,33
16245,6,3,143
16246,6,3,355
16247,6,2,151
16248,6,3,106
16249,6,4,227
16250,6,2,166
16251,6,4,204
16252,6,3,143
16253,6,3,156
16254,6,3,202
16255,6,3,218
16256,6,0,53
16257,6,3,232
16258,6,3,87
16259,6,3,227
16260,6,4,163
16261,6,3,178
16262,6,2,77
16263,6,0,23
16264,6,4,226
16265,6,3,118
16266,6,3,167
16267,6,3,183
16268,6,3,168
16269,6,4,177
16270,6,2,110
16271,6,3,189
16272,6,4,223
16273,6,3,135
16274,6,3,178
16275,6,4,180
16276,6,2,68
16277,6,4,213
16278,6,4,161
16279,6,3,133
16280,6,3,138
16281,6,2,179
16282,6,2,58
16283,6,3,88
16284,6,3,207
16285,6,2,91
16286,6,4,174
16287,6,3,154
16288,6,1,85
16289,6,1,20
16290,6,3,142
16291,6,2,108
16292,6,3,149
16293,6,3,145
16294,6,4,258
16295,6,4,213
16296,6,3,164
16297,6,3,183
16298,6,2,147
16299,6,3,187
16300,6,4,153
16301,6,3,199
16302,6,3,154
16303,6,4,241
16304,6,4,224
16305,6,3,162
16306,6,2,133
16307,6,3,130
16308,6,2,136
16309,6,2,84
16310,6,2,69
16311,6,1,85
16312,6,3,105
16313,6,1,50
16314,6,2,98
16315,6,1,62
16316,6,2,80
16317,6,3,175
16318,6,3,202
16319,6,2,188
16320,6,3,169
16321,6,3,242
16322,6,4,172
16323,6,3,181
16324,6,3,143
16325,6,2,73
16326,6,0,25
16327,6,3,182
16328,6,1,50
16329,6,3,169
16330,6,2,118
16331,6,2,188
16332,6,3,147
16333,6,4,210
16334,6,2,106
16335,6,3,139
16336,6,2,121
16337,6,2,67
16338,6,3,150
16339,6,3,148
16340,6,4,359
16341,6,3,160
16342,6,2,85
16343,6,2,84
16344,6,3,163
16345,6,2,185
16346,6,3,166
16347,6,0,33
16348,6,1,167
16349,6,2,84
16350,6,3,205
16351,6,3,213
16352,6,3,228
16353,6,1,99
16354,6,3,125
16355,6,3,124
16356,6,4,223
16357,6,3,198
16358,6,2,71
16359,6,2,80
16360,6,3,125
16361,6,3,180
16362,6,2,123
16363,6,3,196
16364,6,3,152
16365,6,0,3
16366,6,3,147
16367,6,1,65
16368,6,2,120
16369,6,3,173
16370,6,2,86
16371,6,4,211
16372,6,3,188
16373,6,2,190
16374,6,2,179
16375,6,3,189
16376,6,2,156
16377,6,3,119
16378,6,1,88
16379,6,2,76
16380,6,2,192
16381,6,3,148
16382,6,3,225
16383,6,2,108
16384,6,1,37
16385,6,3,247
