id,set,human_score,vocabulory_score
11955,5,1,17
11956,5,2,58
11957,5,4,61
11958,5,2,25
11959,5,2,49
11960,5,3,50
11961,5,1,39
11962,5,3,44
11963,5,4,122
11964,5,3,54
11965,5,3,50
11966,5,1,31
11967,5,2,17
11968,5,2,42
11969,5,2,44
11970,5,4,88
11971,5,1,11
11972,5,3,70
11973,5,2,53
11974,5,2,58
11975,5,4,44
11976,5,1,15
11977,5,1,13
11978,5,3,67
11979,5,4,94
11980,5,4,91
11981,5,2,56
11982,5,2,41
11983,5,1,16
11984,5,2,29
11985,5,4,69
11986,5,4,108
11987,5,2,47
11988,5,3,53
11989,5,3,111
11990,5,4,66
11991,5,3,58
11992,5,2,33
11993,5,1,17
11994,5,2,40
11995,5,1,19
11996,5,2,50
11997,5,4,72
11998,5,1,6
11999,5,3,19
12000,5,2,42
12001,5,2,27
12002,5,1,18
12003,5,3,87
12004,5,2,52
12005,5,3,75
12006,5,1,33
12007,5,3,51
12008,5,3,60
12009,5,2,24
12010,5,2,51
12011,5,3,64
12012,5,2,65
12013,5,1,24
12014,5,3,59
12015,5,2,35
12016,5,3,66
12017,5,1,31
12018,5,4,93
12019,5,2,40
12020,5,3,63
12021,5,3,46
12022,5,2,49
12023,5,1,27
12024,5,3,45
12025,5,2,46
12026,5,2,55
12027,5,2,35
12028,5,4,76
12029,5,2,48
12030,5,3,51
12031,5,4,64
12032,5,1,38
12033,5,3,67
12034,5,3,60
12035,5,2,22
12036,5,1,41
12037,5,3,54
12038,5,2,45
12039,5,2,26
12040,5,1,27
12041,5,1,12
12042,5,3,37
12043,5,1,17
12044,5,3,58
12045,5,2,36
12046,5,1,22
12047,5,2,92
12048,5,2,30
12049,5,4,83
12050,5,0,7
12051,5,2,39
12052,5,4,57
12053,5,0,5
12054,5,3,51
12055,5,2,21
12056,5,3,56
12057,5,1,31
12058,5,3,70
12059,5,2,36
12060,5,3,51
12061,5,2,33
12062,5,3,42
12063,5,2,51
12064,5,3,65
12065,5,2,35
12066,5,0,2
12067,5,2,21
12068,5,3,60
12069,5,4,104
12070,5,2,34
12071,5,3,68
12072,5,4,85
12073,5,2,15
12074,5,2,23
12075,5,3,46
12076,5,2,43
12077,5,3,52
12078,5,1,20
12079,5,3,72
12080,5,4,53
12081,5,4,83
12082,5,3,83
12083,5,1,12
12084,5,3,56
12085,5,3,60
12086,5,3,75
12087,5,1,19
12088,5,2,42
12089,5,1,24
12090,5,4,61
12091,5,3,52
12092,5,1,37
12093,5,2,45
12094,5,2,32
12095,5,1,22
12096,5,1,12
12097,5,1,24
12098,5,1,23
12099,5,3,64
12100,5,4,72
12101,5,4,57
12102,5,4,74
12103,5,3,39
12104,5,2,44
12105,5,3,73
12106,5,3,65
12107,5,2,37
12108,5,3,48
12109,5,3,44
12110,5,4,79
12111,5,1,22
12112,5,4,51
12113,5,1,21
12114,5,2,20
12115,5,1,21
12116,5,3,51
12117,5,2,20
12118,5,2,26
12119,5,2,35
12120,5,3,61
12121,5,1,18
12122,5,2,33
12123,5,2,44
12124,5,2,41
12125,5,4,65
12126,5,4,82
12127,5,4,59
12128,5,4,77
12129,5,2,18
12130,5,2,20
12131,5,3,66
12132,5,3,49
12133,5,3,68
12134,5,2,48
12135,5,1,37
12136,5,1,16
12137,5,2,35
12138,5,2,10
12139,5,4,63
12140,5,2,47
12141,5,3,44
12142,5,3,49
12143,5,1,8
12144,5,4,83
12145,5,1,3
12146,5,2,30
12147,5,3,54
12148,5,3,73
12149,5,1,13
12150,5,3,53
12151,5,3,57
12152,5,3,64
12153,5,1,15
12154,5,4,87
12155,5,3,66
12156,5,4,79
12157,5,3,61
12158,5,3,45
12159,5,3,48
12160,5,3,49
12161,5,2,23
12162,5,4,83
12163,5,2,36
12164,5,3,45
12165,5,2,34
12166,5,2,47
12167,5,1,15
12168,5,2,75
12169,5,1,18
12170,5,4,79
12171,5,2,26
12172,5,1,13
12173,5,2,57
12174,5,2,61
12175,5,2,53
12176,5,1,20
12177,5,2,33
12178,5,2,35
12179,5,4,61
12180,5,2,38
12181,5,3,32
12182,5,2,15
12183,5,1,18
12184,5,3,61
12185,5,3,64
12186,5,2,42
12187,5,2,32
12188,5,4,75
12189,5,1,17
12190,5,1,28
12191,5,3,54
12192,5,1,14
12193,5,2,43
12194,5,2,41
12195,5,2,12
12196,5,2,54
12197,5,2,34
12198,5,2,32
12199,5,2,23
12200,5,4,109
12201,5,3,48
12202,5,1,21
12203,5,2,47
12204,5,3,84
12205,5,3,55
12206,5,3,52
12207,5,4,68
12208,5,2,25
12209,5,2,13
12210,5,3,73
12211,5,3,62
12212,5,4,72
12213,5,4,52
12214,5,1,12
12215,5,1,36
12216,5,4,80
12217,5,2,44
12218,5,2,12
12219,5,4,63
12220,5,2,46
12221,5,3,38
12222,5,1,29
12223,5,2,41
12224,5,3,53
12225,5,3,74
12226,5,4,106
12227,5,1,9
12228,5,3,57
12229,5,3,56
12230,5,3,46
12231,5,4,79
12232,5,3,39
12233,5,3,59
12234,5,1,21
12235,5,3,66
12236,5,3,56
12237,5,2,23
12238,5,1,20
12239,5,2,45
12240,5,4,78
12241,5,4,66
12242,5,4,103
12243,5,3,55
12244,5,4,85
12245,5,1,43
12246,5,2,42
12247,5,3,61
12248,5,3,95
12249,5,1,9
12250,5,2,16
12251,5,3,74
12252,5,3,64
12253,5,3,43
12254,5,1,18
12255,5,2,51
12256,5,4,76
12257,5,3,36
12258,5,1,11
12259,5,2,21
12260,5,2,23
12261,5,3,55
12262,5,2,30
12263,5,4,104
12264,5,2,40
12265,5,2,43
12266,5,2,42
12267,5,2,34
12268,5,2,39
12269,5,4,91
12270,5,4,104
12271,5,1,21
12272,5,3,71
12273,5,4,65
12274,5,1,20
12275,5,1,22
12276,5,4,69
12277,5,2,27
12278,5,3,84
12279,5,2,18
12280,5,2,48
12281,5,3,58
12282,5,3,60
12283,5,2,36
12284,5,2,54
12285,5,2,31
12286,5,1,10
12287,5,3,49
12288,5,2,23
12289,5,1,15
12290,5,3,71
12291,5,3,40
12292,5,2,28
12293,5,3,72
12294,5,0,34
12295,5,3,60
12296,5,4,73
12297,5,3,91
12298,5,2,43
12299,5,4,109
12300,5,2,38
12301,5,1,37
12302,5,2,37
12303,5,3,45
12304,5,1,23
12305,5,3,50
12306,5,2,20
12307,5,1,71
12308,5,2,43
12309,5,3,75
12310,5,3,82
12311,5,2,8
12312,5,3,56
12313,5,3,74
12314,5,2,34
12315,5,3,53
12316,5,2,36
12317,5,1,47
12318,5,4,58
12319,5,2,30
12320,5,2,34
12321,5,3,62
12322,5,1,23
12323,5,3,34
12324,5,3,46
12325,5,1,21
12326,5,3,63
12327,5,3,40
12328,5,2,42
12329,5,2,47
12330,5,2,49
12331,5,1,21
12332,5,1,43
12333,5,2,21
12334,5,3,77
12335,5,2,33
12336,5,1,17
12337,5,2,38
12338,5,2,35
12339,5,3,38
12340,5,4,121
12341,5,2,30
12342,5,1,29
12343,5,4,111
12344,5,1,17
12345,5,0,12
12346,5,2,21
12347,5,4,70
12348,5,3,57
12349,5,2,42
12350,5,3,64
12351,5,3,55
12352,5,3,91
12353,5,3,47
12354,5,2,36
12355,5,4,98
12356,5,1,4
12357,5,3,52
12358,5,1,16
12359,5,3,61
12360,5,4,65
12361,5,2,25
12362,5,0,20
12363,5,3,52
12364,5,4,91
12365,5,4,81
12366,5,3,88
12367,5,4,63
12368,5,3,82
12369,5,2,42
12370,5,3,54
12371,5,3,67
12372,5,3,60
12373,5,4,73
12374,5,3,66
12375,5,2,25
12376,5,3,79
12377,5,2,38
12378,5,1,30
12379,5,2,27
12380,5,1,21
12381,5,2,45
12382,5,2,19
12383,5,3,61
12384,5,3,58
12385,5,2,22
12386,5,2,40
12387,5,4,65
12388,5,4,93
12389,5,2,34
12390,5,2,45
12391,5,2,49
12392,5,2,33
12393,5,4,73
12394,5,2,31
12395,5,3,43
12396,5,2,18
12397,5,2,32
12398,5,2,42
12399,5,2,48
12400,5,2,30
12401,5,1,21
12402,5,2,77
12403,5,4,83
12404,5,4,45
12405,5,4,108
12406,5,3,53
12407,5,2,50
12408,5,3,52
12409,5,2,27
12410,5,1,16
12411,5,3,38
12412,5,2,23
12413,5,2,58
12414,5,0,8
12415,5,3,81
12416,5,2,38
12417,5,3,56
12418,5,2,29
12419,5,2,42
12420,5,4,73
12421,5,2,16
12422,5,4,83
12423,5,3,67
12424,5,4,84
12425,5,3,66
12426,5,2,23
12427,5,2,36
12428,5,2,42
12429,5,3,52
12430,5,3,39
12431,5,2,34
12432,5,3,44
12433,5,2,24
12434,5,2,35
12435,5,0,7
12436,5,2,41
12437,5,2,42
12438,5,2,43
12439,5,3,67
12440,5,4,68
12441,5,2,24
12442,5,2,35
12443,5,1,8
12444,5,3,39
12445,5,1,39
12446,5,4,66
12447,5,4,91
12448,5,4,73
12449,5,3,68
12450,5,3,52
12451,5,1,19
12452,5,2,53
12453,5,1,60
12454,5,4,81
12455,5,2,24
12456,5,2,34
12457,5,3,52
12458,5,3,36
12459,5,3,42
12460,5,2,37
12461,5,1,12
12462,5,4,70
12463,5,2,50
12464,5,2,35
12465,5,1,14
12466,5,3,50
12467,5,3,32
12468,5,3,55
12469,5,1,13
12470,5,4,89
12471,5,2,40
12472,5,1,50
12473,5,2,41
12474,5,2,21
12475,5,1,7
12476,5,2,34
12477,5,2,44
12478,5,4,87
12479,5,4,70
12480,5,1,53
12481,5,3,43
12482,5,4,76
12483,5,3,70
12484,5,2,58
12485,5,2,44
12486,5,1,25
12487,5,2,65
12488,5,2,28
12489,5,4,78
12490,5,2,53
12491,5,2,38
12492,5,2,32
12493,5,2,50
12494,5,3,42
12495,5,2,55
12496,5,1,18
12497,5,4,72
12498,5,4,112
12499,5,2,24
12500,5,3,46
12501,5,4,68
12502,5,2,18
12503,5,2,49
12504,5,2,49
12505,5,4,89
12506,5,1,5
12507,5,2,46
12508,5,2,43
12509,5,3,58
12510,5,2,44
12511,5,2,55
12512,5,3,55
12513,5,4,88
12514,5,4,60
12515,5,2,38
12516,5,4,73
12517,5,4,70
12518,5,3,43
12519,5,2,38
12520,5,3,64
12521,5,1,2
12522,5,3,61
12523,5,3,54
12524,5,2,25
12525,5,3,58
12526,5,0,10
12527,5,1,20
12528,5,2,30
12529,5,4,117
12530,5,4,97
12531,5,4,85
12532,5,3,42
12533,5,2,28
12534,5,2,49
12535,5,4,70
12536,5,3,52
12537,5,3,60
12538,5,4,83
12539,5,2,27
12540,5,2,29
12541,5,2,52
12542,5,1,9
12543,5,2,28
12544,5,3,63
12545,5,3,49
12546,5,1,41
12547,5,1,29
12548,5,2,31
12549,5,2,50
12550,5,2,37
12551,5,2,27
12552,5,1,8
12553,5,4,94
12554,5,1,36
12555,5,3,70
12556,5,3,34
12557,5,3,50
12558,5,1,21
12559,5,1,22
12560,5,2,41
12561,5,1,13
12562,5,1,25
12563,5,2,19
12564,5,3,69
12565,5,2,70
12566,5,1,28
12567,5,2,43
12568,5,2,25
12569,5,2,49
12570,5,2,45
12571,5,2,70
12572,5,1,14
12573,5,3,75
12574,5,4,85
12575,5,2,48
12576,5,3,83
12577,5,1,38
12578,5,1,14
12579,5,3,45
12580,5,1,57
12581,5,4,113
12582,5,2,57
12583,5,3,67
12584,5,3,49
12585,5,2,28
12586,5,2,52
12587,5,3,35
12588,5,1,66
12589,5,3,42
12590,5,3,50
12591,5,2,83
12592,5,1,32
12593,5,1,15
12594,5,3,60
12595,5,1,24
12596,5,2,63
12597,5,3,57
12598,5,1,18
12599,5,2,22
12600,5,2,56
12601,5,1,26
12602,5,1,26
12603,5,1,15
12604,5,1,17
12605,5,3,57
12606,5,1,17
12607,5,3,43
12608,5,4,105
12609,5,4,96
12610,5,2,47
12611,5,2,43
12612,5,3,74
12613,5,3,72
12614,5,2,39
12615,5,2,33
12616,5,2,46
12617,5,2,43
12618,5,3,59
12619,5,4,64
12620,5,4,79
12621,5,1,13
12622,5,3,55
12623,5,2,36
12624,5,2,44
12625,5,1,36
12626,5,3,47
12627,5,2,48
12628,5,2,24
12629,5,1,19
12630,5,1,27
12631,5,3,68
12632,5,3,66
12633,5,3,54
12634,5,2,27
12635,5,1,33
12636,5,1,30
12637,5,4,86
12638,5,3,71
12639,5,3,32
12640,5,1,12
12641,5,2,25
12642,5,1,15
12643,5,2,30
12644,5,3,51
12645,5,3,48
12646,5,2,57
12647,5,2,34
12648,5,2,24
12649,5,3,67
12650,5,3,51
12651,5,2,30
12652,5,1,17
12653,5,2,40
12654,5,2,37
12655,5,2,54
12656,5,3,31
12657,5,2,47
12658,5,2,26
12659,5,2,27
12660,5,3,37
12661,5,2,28
12662,5,2,30
12663,5,1,12
12664,5,1,10
12665,5,3,55
12666,5,2,40
12667,5,3,44
12668,5,2,28
12669,5,4,79
12670,5,2,41
12671,5,4,100
12672,5,3,60
12673,5,4,57
12674,5,4,120
12675,5,3,47
12676,5,2,32
12677,5,1,9
12678,5,2,28
12679,5,2,61
12680,5,3,67
12681,5,1,10
12682,5,2,20
12683,5,4,67
12684,5,2,33
12685,5,2,43
12686,5,4,75
12687,5,1,17
12688,5,2,15
12689,5,1,36
12690,5,3,58
12691,5,1,21
12692,5,3,81
12693,5,4,98
12694,5,3,85
12695,5,3,37
12696,5,3,94
12697,5,3,62
12698,5,3,40
12699,5,4,80
12700,5,4,91
12701,5,2,36
12702,5,2,39
12703,5,2,48
12704,5,3,64
12705,5,2,50
12706,5,4,93
12707,5,2,25
12708,5,1,29
12709,5,3,78
12710,5,4,81
12711,5,2,13
12712,5,2,40
12713,5,2,53
12714,5,1,12
12715,5,3,63
12716,5,2,30
12717,5,1,20
12718,5,1,11
12719,5,2,27
12720,5,2,35
12721,5,2,30
12722,5,2,65
12723,5,2,33
12724,5,3,49
12725,5,4,66
12726,5,1,8
12727,5,3,70
12728,5,3,41
12729,5,4,84
12730,5,2,36
12731,5,1,8
12732,5,2,28
12733,5,2,29
12734,5,1,18
12735,5,3,62
12736,5,4,119
12737,5,1,21
12738,5,3,63
12739,5,2,30
12740,5,2,55
12741,5,4,86
12742,5,3,35
12743,5,3,60
12744,5,2,60
12745,5,3,42
12746,5,1,59
12747,5,3,49
12748,5,3,32
12749,5,4,60
12750,5,2,37
12751,5,2,54
12752,5,1,33
12753,5,3,86
12754,5,1,7
12755,5,3,67
12756,5,2,37
12757,5,2,15
12758,5,1,7
12759,5,2,57
12760,5,3,60
12761,5,3,51
12762,5,2,46
12763,5,2,24
12764,5,3,71
12765,5,3,34
12766,5,3,63
12767,5,2,17
12768,5,2,33
12769,5,2,38
12770,5,3,61
12771,5,1,23
12772,5,1,22
12773,5,2,34
12774,5,2,15
12775,5,2,55
12776,5,2,23
12777,5,3,46
12778,5,4,55
12779,5,4,73
12780,5,3,36
12781,5,2,51
12782,5,3,37
12783,5,1,22
12784,5,4,63
12785,5,3,68
12786,5,3,50
12787,5,2,68
12788,5,1,5
12789,5,1,50
12790,5,2,18
12791,5,2,39
12792,5,1,22
12793,5,3,64
12794,5,2,28
12795,5,1,22
12796,5,1,32
12797,5,3,48
12798,5,3,52
12799,5,2,24
12800,5,4,89
12801,5,2,25
12802,5,2,32
12803,5,3,67
12804,5,2,47
12805,5,3,46
12806,5,4,87
12807,5,4,78
12808,5,1,15
12809,5,2,20
12810,5,4,101
12811,5,1,36
12812,5,3,55
12813,5,3,56
12814,5,3,75
12815,5,2,50
12816,5,2,42
12817,5,4,98
12818,5,3,68
12819,5,3,72
12820,5,1,13
12821,5,1,18
12822,5,4,54
12823,5,3,36
12824,5,2,67
12825,5,2,46
12826,5,2,31
12827,5,2,37
12828,5,1,19
12829,5,2,19
12830,5,3,58
12831,5,4,103
12832,5,3,59
12833,5,2,28
12834,5,3,101
12835,5,2,33
12836,5,1,21
12837,5,2,62
12838,5,3,45
12839,5,3,65
12840,5,4,89
12841,5,4,65
12842,5,1,17
12843,5,2,42
12844,5,3,82
12845,5,0,19
12846,5,3,66
12847,5,3,40
12848,5,3,58
12849,5,2,22
12850,5,2,17
12851,5,3,29
12852,5,3,48
12853,5,2,27
12854,5,1,50
12855,5,3,37
12856,5,4,52
12857,5,2,65
12858,5,2,38
12859,5,3,36
12860,5,2,40
12861,5,2,45
12862,5,2,45
12863,5,4,67
12864,5,2,47
12865,5,3,86
12866,5,3,73
12867,5,3,60
12868,5,1,19
12869,5,3,75
12870,5,1,21
12871,5,2,32
12872,5,3,85
12873,5,2,29
12874,5,3,51
12875,5,2,61
12876,5,1,25
12877,5,2,37
12878,5,3,35
12879,5,3,77
12880,5,0,8
12881,5,4,71
12882,5,3,68
12883,5,2,34
12884,5,2,39
12885,5,1,39
12886,5,2,55
12887,5,2,47
12888,5,2,21
12889,5,2,32
12890,5,2,27
12891,5,4,123
12892,5,3,37
12893,5,3,48
12894,5,2,56
12895,5,2,38
12896,5,2,45
12897,5,2,26
12898,5,2,45
12899,5,2,42
12900,5,2,21
12901,5,1,12
12902,5,1,16
12903,5,2,32
12904,5,1,46
12905,5,3,51
12906,5,0,4
12907,5,3,52
12908,5,3,70
12909,5,4,122
12910,5,3,67
12911,5,4,86
12912,5,2,23
12913,5,2,35
12914,5,1,23
12915,5,3,69
12916,5,3,56
12917,5,4,109
12918,5,3,35
12919,5,4,113
12920,5,3,65
12921,5,1,85
12922,5,1,25
12923,5,2,37
12924,5,4,94
12925,5,3,29
12926,5,2,22
12927,5,1,16
12928,5,2,34
12929,5,2,36
12930,5,3,54
12931,5,3,55
12932,5,1,24
12933,5,1,6
12934,5,2,34
12935,5,3,50
12936,5,2,29
12937,5,4,69
12938,5,3,94
12939,5,0,9
12940,5,2,15
12941,5,4,71
12942,5,0,2
12943,5,3,74
12944,5,1,12
12945,5,2,42
12946,5,2,47
12947,5,2,28
12948,5,2,52
12949,5,2,37
12950,5,1,24
12951,5,3,59
12952,5,2,17
12953,5,1,8
12954,5,3,62
12955,5,2,66
12956,5,2,35
12957,5,3,76
12958,5,4,78
12959,5,3,67
12960,5,2,34
12961,5,3,42
12962,5,2,22
12963,5,3,70
12964,5,3,67
12965,5,3,60
12966,5,3,62
12967,5,1,28
12968,5,4,77
12969,5,1,35
12970,5,3,60
12971,5,2,35
12972,5,4,99
12973,5,3,59
12974,5,2,26
12975,5,3,70
12976,5,1,10
12977,5,2,39
12978,5,2,41
12979,5,2,38
12980,5,4,111
12981,5,4,116
12982,5,2,43
12983,5,2,41
12984,5,3,50
12985,5,4,97
12986,5,3,51
12987,5,4,92
12988,5,2,47
12989,5,4,88
12990,5,3,45
12991,5,4,93
12992,5,4,107
12993,5,3,45
12994,5,2,35
12995,5,2,27
12996,5,2,30
12997,5,2,51
12998,5,2,84
12999,5,2,36
13000,5,3,61
13001,5,1,11
13002,5,2,26
13003,5,2,34
13004,5,4,54
13005,5,1,11
13006,5,0,14
13007,5,2,56
13008,5,3,42
13009,5,3,53
13010,5,1,12
13011,5,1,13
13012,5,3,57
13013,5,3,62
13014,5,2,37
13015,5,2,34
13016,5,3,73
13017,5,0,14
13018,5,4,88
13019,5,4,71
13020,5,3,55
13021,5,3,78
13022,5,4,81
13023,5,2,42
13024,5,3,56
13025,5,2,25
13026,5,2,26
13027,5,3,55
13028,5,3,54
13029,5,2,24
13030,5,3,62
13031,5,2,14
13032,5,1,21
13033,5,1,22
13034,5,2,38
13035,5,3,89
13036,5,2,57
13037,5,3,55
13038,5,3,73
13039,5,2,36
13040,5,2,29
13041,5,4,85
13042,5,1,21
13043,5,4,69
13044,5,2,28
13045,5,3,49
13046,5,3,58
13047,5,4,89
13048,5,2,56
13049,5,2,23
13050,5,3,59
13051,5,4,112
13052,5,2,73
13053,5,2,57
13054,5,3,57
13055,5,2,37
13056,5,4,61
13057,5,4,65
13058,5,2,34
13059,5,2,32
13060,5,2,24
13061,5,1,22
13062,5,2,26
13063,5,1,22
13064,5,2,36
13065,5,1,12
13066,5,0,5
13067,5,1,20
13068,5,2,43
13069,5,2,32
13070,5,2,46
13071,5,4,60
13072,5,2,35
13073,5,3,52
13074,5,3,73
13075,5,3,29
13076,5,2,87
13077,5,1,4
13078,5,3,85
13079,5,4,151
13080,5,4,83
13081,5,4,91
13082,5,1,3
13083,5,4,72
13084,5,2,47
13085,5,2,43
13086,5,3,47
13087,5,2,33
13088,5,1,31
13089,5,3,48
13090,5,4,97
13091,5,2,51
13092,5,1,11
13093,5,4,167
13094,5,2,15
13095,5,1,37
13096,5,2,30
13097,5,1,24
13098,5,0,9
13099,5,4,70
13100,5,2,37
13101,5,1,42
13102,5,2,27
13103,5,3,44
13104,5,2,41
13105,5,2,46
13106,5,3,67
13107,5,3,23
13108,5,2,47
13109,5,1,24
13110,5,3,47
13111,5,2,60
13112,5,3,61
13113,5,2,43
13114,5,2,31
13115,5,3,79
13116,5,2,16
13117,5,1,26
13118,5,2,50
13119,5,1,30
13120,5,1,5
13121,5,4,57
13122,5,2,25
13123,5,4,75
13124,5,3,52
13125,5,2,46
13126,5,2,41
13127,5,2,19
13128,5,3,44
13129,5,4,75
13130,5,2,15
13131,5,2,36
13132,5,3,46
13133,5,2,50
13134,5,2,39
13135,5,1,19
13136,5,2,44
13137,5,2,38
13138,5,4,122
13139,5,3,78
13140,5,1,20
13141,5,4,91
13142,5,1,5
13143,5,3,38
13144,5,4,90
13145,5,4,77
13146,5,3,67
13147,5,4,132
13148,5,2,34
13149,5,3,70
13150,5,3,46
13151,5,2,50
13152,5,2,17
13153,5,4,67
13154,5,1,18
13155,5,3,88
13156,5,3,59
13157,5,1,5
13158,5,3,70
13159,5,2,15
13160,5,3,85
13161,5,2,46
13162,5,1,4
13163,5,4,50
13164,5,1,22
13165,5,2,14
13166,5,3,73
13167,5,1,21
13168,5,2,21
13169,5,4,101
13170,5,3,67
13171,5,2,23
13172,5,3,99
13173,5,2,24
13174,5,1,9
13175,5,3,72
13176,5,2,36
13177,5,3,56
13178,5,3,56
13179,5,3,54
13180,5,3,51
13181,5,3,42
13182,5,2,37
13183,5,3,49
13184,5,2,41
13185,5,1,9
13186,5,2,49
13187,5,4,80
13188,5,2,16
13189,5,3,47
13190,5,2,45
13191,5,4,66
13192,5,2,33
13193,5,2,30
13194,5,4,82
13195,5,3,48
13196,5,4,91
13197,5,3,54
13198,5,2,30
13199,5,3,71
13200,5,3,51
13201,5,1,15
13202,5,1,19
13203,5,4,91
13204,5,3,33
13205,5,2,26
13206,5,4,57
13207,5,3,42
13208,5,3,66
13209,5,2,19
13210,5,3,52
13211,5,3,79
13212,5,3,49
13213,5,4,88
13214,5,0,25
13215,5,4,66
13216,5,2,23
13217,5,3,64
13218,5,2,59
13219,5,3,52
13220,5,1,17
13221,5,3,67
13222,5,2,39
13223,5,2,31
13224,5,2,18
13225,5,2,20
13226,5,3,56
13227,5,3,50
13228,5,2,26
13229,5,1,47
13230,5,1,38
13231,5,2,38
13232,5,4,65
13233,5,2,32
13234,5,3,47
13235,5,1,23
13236,5,3,50
13237,5,3,67
13238,5,1,9
13239,5,1,39
13240,5,3,55
13241,5,3,49
13242,5,2,62
13243,5,3,58
13244,5,1,41
13245,5,1,7
13246,5,3,73
13247,5,1,19
13248,5,3,76
13249,5,1,33
13250,5,4,70
13251,5,3,42
13252,5,2,41
13253,5,2,50
13254,5,2,51
13255,5,4,80
13256,5,2,28
13257,5,2,29
13258,5,1,16
13259,5,3,55
13260,5,4,64
13261,5,1,11
13262,5,2,29
13263,5,4,76
13264,5,3,43
13265,5,1,20
13266,5,2,51
13267,5,3,41
13268,5,4,107
13269,5,3,50
13270,5,2,31
13271,5,4,78
13272,5,2,49
13273,5,2,38
13274,5,1,27
13275,5,3,69
13276,5,3,55
13277,5,2,22
13278,5,2,32
13279,5,3,66
13280,5,3,64
13281,5,3,49
13282,5,3,60
13283,5,2,29
13284,5,2,24
13285,5,4,60
13286,5,3,59
13287,5,1,10
13288,5,2,47
13289,5,2,18
13290,5,3,45
13291,5,3,57
13292,5,3,48
13293,5,1,18
13294,5,3,51
13295,5,3,63
13296,5,0,8
13297,5,2,53
13298,5,2,24
13299,5,2,33
13300,5,3,56
13301,5,2,34
13302,5,3,48
13303,5,2,17
13304,5,3,58
13305,5,2,34
13306,5,4,55
13307,5,2,60
13308,5,1,26
13309,5,2,21
13310,5,2,17
13311,5,2,35
13312,5,2,42
13313,5,4,91
13314,5,3,60
13315,5,3,37
13316,5,2,35
13317,5,2,40
13318,5,2,60
13319,5,3,59
13320,5,1,14
13321,5,2,31
13322,5,2,54
13323,5,3,54
13324,5,2,32
13325,5,3,64
13326,5,1,15
13327,5,4,94
13328,5,2,26
13329,5,3,37
13330,5,4,105
13331,5,3,43
13332,5,1,31
13333,5,2,26
13334,5,4,90
13335,5,2,24
13336,5,1,34
13337,5,3,48
13338,5,2,24
13339,5,3,78
13340,5,0,24
13341,5,3,45
13342,5,3,62
13343,5,2,30
13344,5,3,59
13345,5,4,73
13346,5,3,65
13347,5,3,73
13348,5,3,39
13349,5,2,39
13350,5,1,52
13351,5,2,35
13352,5,1,22
13353,5,1,17
13354,5,3,55
13355,5,3,101
13356,5,2,47
13357,5,2,70
13358,5,2,26
13359,5,2,39
13360,5,2,38
13361,5,3,70
13362,5,2,43
13363,5,2,47
13364,5,3,56
13365,5,2,21
13366,5,1,11
13367,5,2,15
13368,5,2,30
13369,5,2,32
13370,5,1,17
13371,5,4,68
13372,5,2,48
13373,5,3,48
13374,5,3,72
13375,5,2,10
13376,5,4,91
13377,5,2,39
13378,5,3,74
