id,set,human_score,avg_word_length
15054,6,2,42.7710843373
15055,6,3,50.0847457627
15056,6,2,43.8317757009
15057,6,1,44.2372881356
15058,6,4,49.2737430168
15059,6,3,47.2916666667
15060,6,3,47.3184357542
15061,6,3,44.7154471545
15062,6,4,47.641025641
15063,6,4,47.5619834711
15064,6,2,45.3787878788
15065,6,3,45.2100840336
15066,6,3,47.6119402985
15067,6,2,49.8684210526
15068,6,4,48.8065843621
15069,6,4,49.8340248963
15070,6,3,44.2537313433
15071,6,3,44.375
15072,6,3,47.1428571429
15073,6,4,48.9719626168
15074,6,3,45.6950672646
15075,6,1,43.2183908046
15076,6,3,46.9540229885
15077,6,2,47.1681415929
15078,6,2,48.3333333333
15079,6,3,47.9333333333
15080,6,3,49.2920353982
15081,6,4,48.0588235294
15082,6,1,50.1851851852
15083,6,3,48.2666666667
15084,6,2,45.6730769231
15085,6,4,48.0740740741
15086,6,2,39.5161290323
15087,6,3,43.2307692308
15088,6,3,47.5333333333
15089,6,4,48.7441860465
15090,6,2,44.8550724638
15091,6,2,50.2962962963
15092,6,3,46.8862275449
15093,6,3,44.5637583893
15094,6,4,47.4324324324
15095,6,0,48.904109589
15096,6,1,41.4583333333
15097,6,4,45.1464435146
15098,6,2,50.7692307692
15099,6,3,50.9580838323
15100,6,3,48.8970588235
15101,6,4,48.1818181818
15102,6,3,44.5604395604
15103,6,4,46.4171122995
15104,6,3,47.25
15105,6,3,45.1231527094
15106,6,1,47.6373626374
15107,6,3,45.5
15108,6,3,45.987654321
15109,6,2,47.6712328767
15110,6,2,46.3559322034
15111,6,3,47.5342465753
15112,6,1,45.8227848101
15113,6,0,44.7368421053
15114,6,2,45.7333333333
15115,6,3,49.7142857143
15116,6,3,51.4876033058
15117,6,1,46.3829787234
15118,6,1,47.8703703704
15119,6,2,47.3504273504
15120,6,2,44.4660194175
15121,6,4,47.3964497041
15122,6,3,46.7407407407
15123,6,3,49.0566037736
15124,6,3,45.8181818182
15125,6,3,47.7483443709
15126,6,1,44.5161290323
15127,6,4,47.1555555556
15128,6,3,46.1486486486
15129,6,2,47.8787878788
15130,6,3,47.2535211268
15131,6,2,50.9243697479
15132,6,3,44.5454545455
15133,6,2,48.1118881119
15134,6,2,44.6666666667
15135,6,3,45.0757575758
15136,6,3,48.8311688312
15137,6,2,46.5476190476
15138,6,3,45.1243781095
15139,6,4,45.9259259259
15140,6,2,47.2727272727
15141,6,1,52.8571428571
15142,6,2,44.0223463687
15143,6,2,43.9325842697
15144,6,3,47.1052631579
15145,6,3,46.6486486486
15146,6,3,43.7962962963
15147,6,3,47.8289473684
15148,6,2,44.0495867769
15149,6,2,44.9397590361
15150,6,3,49.2307692308
15151,6,4,50.3300330033
15152,6,2,44.269005848
15153,6,2,43.8095238095
15154,6,2,48.1065088757
15155,6,4,45.3551912568
15156,6,3,46.7741935484
15157,6,3,43.125
15158,6,4,47.4345549738
15159,6,3,47.0
15160,6,3,47.074829932
15161,6,4,48.5026737968
15162,6,2,45.8988764045
15163,6,3,50.6306306306
15164,6,3,48.0120481928
15165,6,3,49.4444444444
15166,6,4,48.544600939
15167,6,3,49.5767195767
15168,6,4,46.2995594714
15169,6,4,47.0
15170,6,3,46.976744186
15171,6,2,46.3945578231
15172,6,2,45.9798994975
15173,6,4,48.8613861386
15174,6,3,49.9435028249
15175,6,2,47.3846153846
15176,6,4,48.9406779661
15177,6,1,46.265060241
15178,6,2,46.0606060606
15179,6,4,47.461928934
15180,6,4,43.7219730942
15181,6,4,48.2547169811
15182,6,4,50.5529953917
15183,6,2,46.7619047619
15184,6,3,46.4285714286
15185,6,1,42.0987654321
15186,6,4,47.8835978836
15187,6,3,52.4812030075
15188,6,1,42.8169014085
15189,6,4,47.45
15190,6,4,46.1421319797
15191,6,3,47.9141104294
15192,6,2,44.4666666667
15193,6,1,44.0740740741
15194,6,2,48.7654320988
15195,6,1,43.7362637363
15196,6,3,48.2089552239
15197,6,3,49.2617449664
15198,6,3,44.5341614907
15199,6,3,49.5321637427
15200,6,4,43.2369942197
15201,6,3,40.5194805195
15202,6,3,47.5510204082
15203,6,4,45.5281690141
15204,6,2,43.9215686275
15205,6,3,50.8928571429
15206,6,2,46.8888888889
15207,6,2,48.1
15208,6,3,46.0465116279
15209,6,3,48.4459459459
15210,6,3,43.606557377
15211,6,2,50.2209944751
15212,6,2,44.8
15213,6,3,54.64
15214,6,1,49.6296296296
15215,6,4,46.8075117371
15216,6,3,50.3773584906
15217,6,2,42.3076923077
15218,6,2,47.1578947368
15219,6,3,44.4852941176
15220,6,3,48.9142857143
15221,6,2,43.9325842697
15222,6,4,46.7400881057
15223,6,3,46.8449197861
15224,6,2,45.5737704918
15225,6,4,48.2380952381
15226,6,4,49.8882681564
15227,6,3,45.4545454545
15228,6,4,47.3333333333
15229,6,2,45.5670103093
15230,6,4,49.4701986755
15231,6,4,43.2142857143
15232,6,1,46.3522012579
15233,6,3,49.5918367347
15234,6,4,46.0444444444
15235,6,2,46.9298245614
15236,6,3,45.7246376812
15237,6,2,46.0317460317
15238,6,1,44.1666666667
15239,6,4,49.5698924731
15240,6,1,46.7692307692
15241,6,3,47.6608187135
15242,6,4,47.4074074074
15243,6,3,47.2352941176
15244,6,3,48.7919463087
15245,6,1,47.1428571429
15246,6,4,48.7165775401
15247,6,3,48.7857142857
15248,6,3,45.5675675676
15249,6,3,45.4393305439
15250,6,3,47.0348837209
15251,6,3,44.9612403101
15252,6,2,48.90625
15253,6,3,46.9594594595
15254,6,2,47.7777777778
15255,6,2,43.9215686275
15256,6,2,48.7083333333
15257,6,3,46.7832167832
15258,6,1,46.5517241379
15259,6,2,50.1428571429
15260,6,2,44.9462365591
15261,6,3,46.1111111111
15262,6,1,42.7152317881
15263,6,3,45.9259259259
15264,6,4,47.5316455696
15265,6,3,45.1724137931
15266,6,3,48.4033613445
15267,6,4,50.6422018349
15268,6,0,43.0
15269,6,2,46.9565217391
15270,6,2,48.1300813008
15271,6,2,48.5227272727
15272,6,3,47.2357723577
15273,6,4,48.4649122807
15274,6,3,48.1954887218
15275,6,2,45.503875969
15276,6,3,45.1754385965
15277,6,4,47.641025641
15278,6,2,47.323943662
15279,6,2,48.1481481481
15280,6,2,42.4503311258
15281,6,3,46.4583333333
15282,6,4,45.8378378378
15283,6,2,46.8939393939
15284,6,3,48.4269662921
15285,6,3,49.2405063291
15286,6,3,47.1428571429
15287,6,3,46.9117647059
15288,6,1,46.2903225806
15289,6,4,49.1719745223
15290,6,2,46.2365591398
15291,6,3,47.729468599
15292,6,1,43.8157894737
15293,6,2,48.4
15294,6,3,45.3284671533
15295,6,3,46.9135802469
15296,6,3,47.7669902913
15297,6,2,47.1111111111
15298,6,2,46.0869565217
15299,6,1,42.7472527473
15300,6,4,54.3037974684
15301,6,4,48.3428571429
15302,6,4,49.1623036649
15303,6,4,51.4124293785
15304,6,1,45.1239669421
15305,6,3,47.0
15306,6,3,46.4480874317
15307,6,3,43.2089552239
15308,6,3,49.2592592593
15309,6,4,48.8805970149
15310,6,3,45.5263157895
15311,6,3,45.7264957265
15312,6,3,48.4756097561
15313,6,4,47.3125
15314,6,3,43.671875
15315,6,4,47.3303167421
15316,6,3,48.2170542636
15317,6,1,45.0694444444
15318,6,4,46.8535825545
15319,6,1,41.0810810811
15320,6,4,45.5803571429
15321,6,4,45.4771784232
15322,6,2,47.5935828877
15323,6,3,48.950617284
15324,6,2,46.8867924528
15325,6,2,47.027027027
15326,6,3,44.696969697
15327,6,4,44.2924528302
15328,6,2,44.0287769784
15329,6,4,47.1764705882
15330,6,4,45.5399061033
15331,6,4,45.8064516129
15332,6,3,47.5555555556
15333,6,3,47.5
15334,6,3,49.3103448276
15335,6,4,48.7581699346
15336,6,4,45.5405405405
15337,6,3,49.6756756757
15338,6,2,42.0930232558
15339,6,3,47.7192982456
15340,6,3,48.0740740741
15341,6,4,49.5375722543
15342,6,3,43.961038961
15343,6,1,48.5185185185
15344,6,3,47.8
15345,6,3,46.7515923567
15346,6,3,49.7794117647
15347,6,2,46.524822695
15348,6,3,45.7386363636
15349,6,3,47.619047619
15350,6,3,48.4210526316
15351,6,3,49.6174863388
15352,6,3,50.6923076923
15353,6,3,50.0507614213
15354,6,4,45.7211538462
15355,6,3,45.5905511811
15356,6,3,44.7333333333
15357,6,2,46.1151079137
15358,6,4,46.3636363636
15359,6,2,47.2519083969
15360,6,3,46.8229166667
15361,6,3,47.803030303
15362,6,2,48.875
15363,6,0,45.9322033898
15364,6,3,50.7692307692
15365,6,3,49.3827160494
15366,6,2,48.2575757576
15367,6,3,44.375
15368,6,2,44.7337278107
15369,6,3,52.987804878
15370,6,3,46.2406015038
15371,6,2,47.8048780488
15372,6,4,49.2488262911
15373,6,4,48.9583333333
15374,6,1,47.2340425532
15375,6,4,47.7483443709
15376,6,4,47.0810810811
15377,6,2,47.1084337349
15378,6,2,49.0909090909
15379,6,3,47.2192513369
15380,6,3,47.6691729323
15381,6,0,44.4247787611
15382,6,4,47.0
15383,6,3,50.3977272727
15384,6,3,47.1098265896
15385,6,3,44.2702702703
15386,6,1,50.0
15387,6,3,47.196969697
15388,6,3,46.496350365
15389,6,4,42.5296442688
15390,6,2,49.3220338983
15391,6,2,43.3898305085
15392,6,3,48.0141843972
15393,6,3,47.9545454545
15394,6,3,45.2450980392
15395,6,3,46.56
15396,6,3,48.3177570093
15397,6,4,46.09375
15398,6,4,46.5841584158
15399,6,2,45.2142857143
15400,6,3,46.5942028986
15401,6,3,44.6601941748
15402,6,1,44.9557522124
15403,6,1,42.6271186441
15404,6,3,46.7894736842
15405,6,2,47.2413793103
15406,6,1,49.0243902439
15407,6,2,46.1946902655
15408,6,4,47.9856115108
15409,6,3,47.134502924
15410,6,3,47.3493975904
15411,6,4,49.6373056995
15412,6,3,49.1818181818
15413,6,3,47.4545454545
15414,6,2,44.9206349206
15415,6,2,46.4864864865
15416,6,4,47.5
15417,6,3,47.85
15418,6,3,47.875
15419,6,4,45.0
15420,6,2,48.7741935484
15421,6,3,47.6388888889
15422,6,2,47.5968992248
15423,6,3,46.375
15424,6,2,46.0
15425,6,3,46.640625
15426,6,1,42.2222222222
15427,6,3,46.3870967742
15428,6,3,44.6875
15429,6,3,43.68
15430,6,4,49.296875
15431,6,0,51.2173913043
15432,6,2,44.6120689655
15433,6,3,48.7078651685
15434,6,2,42.7380952381
15435,6,4,45.9134615385
15436,6,4,46.5432098765
15437,6,2,44.1666666667
15438,6,3,48.9944134078
15439,6,2,49.0909090909
15440,6,2,47.5625
15441,6,1,43.8805970149
15442,6,2,48.0882352941
15443,6,3,44.6052631579
15444,6,3,49.5744680851
15445,6,2,49.0217391304
15446,6,4,46.7692307692
15447,6,4,45.355450237
15448,6,3,45.5405405405
15449,6,1,49.3457943925
15450,6,4,49.3356643357
15451,6,3,46.6423357664
15452,6,2,47.3949579832
15453,6,4,46.9375
15454,6,3,50.1242236025
15455,6,3,50.8461538462
15456,6,0,47.5539568345
15457,6,3,48.445229682
15458,6,2,48.0
15459,6,4,49.5918367347
15460,6,4,44.5859872611
15461,6,3,46.9273743017
15462,6,3,46.7857142857
15463,6,2,44.1836734694
15464,6,4,48.7878787879
15465,6,3,46.0700389105
15466,6,2,48.354978355
15467,6,4,48.9453125
15468,6,2,44.0540540541
15469,6,4,45.9411764706
15470,6,3,45.6852791878
15471,6,3,48.4816753927
15472,6,3,47.037037037
15473,6,2,45.4644808743
15474,6,4,47.1052631579
15475,6,2,48.7581699346
15476,6,4,46.8983957219
15477,6,3,45.0
15478,6,2,47.7659574468
15479,6,3,44.32
15480,6,2,48.3582089552
15481,6,3,46.2732919255
15482,6,1,47.8666666667
15483,6,1,46.4835164835
15484,6,4,47.652173913
15485,6,2,45.504587156
15486,6,4,47.3529411765
15487,6,2,43.0
15488,6,3,47.1774193548
15489,6,3,49.0
15490,6,1,49.4047619048
15491,6,3,49.6226415094
15492,6,3,48.8965517241
15493,6,4,43.2727272727
15494,6,4,48.085106383
15495,6,4,45.2755905512
15496,6,2,45.9047619048
15497,6,3,48.1325301205
15498,6,3,46.3905325444
15499,6,4,51.144278607
15500,6,3,48.7068965517
15501,6,3,43.7903225806
15502,6,3,44.8322147651
15503,6,2,46.1764705882
15504,6,1,46.2068965517
15505,6,1,49.8888888889
15506,6,3,47.6855895197
15507,6,3,43.4134615385
15508,6,4,47.7152317881
15509,6,3,44.8717948718
15510,6,2,45.3439153439
15511,6,3,42.0
15512,6,3,46.2441314554
15513,6,1,42.7083333333
15514,6,2,48.7804878049
15515,6,4,50.2312138728
15516,6,3,42.9347826087
15517,6,3,46.0
15518,6,3,48.064516129
15519,6,4,47.7368421053
15520,6,3,46.2921348315
15521,6,4,49.1978609626
15522,6,3,46.2694300518
15523,6,4,48.6607142857
15524,6,3,45.2898550725
15525,6,3,46.3636363636
15526,6,4,47.2864321608
15527,6,2,44.8818897638
15528,6,2,45.8278145695
15529,6,3,48.7610619469
15530,6,4,50.365448505
15531,6,2,44.9494949495
15532,6,1,45.3571428571
15533,6,4,46.7317073171
15534,6,3,47.6
15535,6,2,48.6808510638
15536,6,2,46.4864864865
15537,6,2,48.9814814815
15538,6,3,46.0294117647
15539,6,3,48.9032258065
15540,6,2,46.0550458716
15541,6,2,47.5609756098
15542,6,3,48.087431694
15543,6,3,47.1895424837
15544,6,2,48.3908045977
15545,6,3,49.1139240506
15546,6,3,46.887755102
15547,6,3,45.9701492537
15548,6,3,45.5284552846
15549,6,3,46.7193675889
15550,6,3,46.2
15551,6,1,49.8113207547
15552,6,3,48.7068965517
15553,6,2,49.2708333333
15554,6,3,45.0877192982
15555,6,2,49.2814371257
15556,6,3,50.275862069
15557,6,3,48.7878787879
15558,6,3,43.7423312883
15559,6,3,47.3469387755
15560,6,4,47.8199052133
15561,6,4,48.9491525424
15562,6,4,46.8
15563,6,1,44.1414141414
15564,6,3,48.7671232877
15565,6,3,44.4171779141
15566,6,4,48.7027027027
15567,6,3,48.3838383838
15568,6,4,48.5714285714
15569,6,1,44.9206349206
15570,6,3,48.2278481013
15571,6,2,45.0
15572,6,4,44.6113989637
15573,6,3,48.6857142857
15574,6,4,48.0392156863
15575,6,4,47.96875
15576,6,4,48.901734104
15577,6,3,46.862745098
15578,6,3,46.7811158798
15579,6,3,45.9340659341
15580,6,2,49.0384615385
15581,6,2,48.6138613861
15582,6,3,50.0531914894
15583,6,3,46.6483516484
15584,6,4,49.1335740072
15585,6,2,47.75
15586,6,2,50.4371584699
15587,6,3,47.9470198675
15588,6,3,46.4077669903
15589,6,2,50.7894736842
15590,6,3,45.7594936709
15591,6,1,45.2173913043
15592,6,4,48.6740331492
15593,6,3,48.6394557823
15594,6,3,45.8035714286
15595,6,3,47.0833333333
15596,6,3,49.6899224806
15597,6,3,46.0098522167
15598,6,3,45.761589404
15599,6,2,45.9638554217
15600,6,2,46.3888888889
15601,6,3,44.7027027027
15602,6,3,46.2406015038
15603,6,2,49.509202454
15604,6,1,46.4473684211
15605,6,3,48.5616438356
15606,6,3,43.1632653061
15607,6,4,47.1502590674
15608,6,3,45.5223880597
15609,6,3,49.1346153846
15610,6,4,47.6394849785
15611,6,4,47.0050761421
15612,6,2,46.4739884393
15613,6,3,48.1818181818
15614,6,2,46.5044247788
15615,6,3,47.7248677249
15616,6,2,44.7286821705
15617,6,4,45.2244897959
15618,6,3,48.1767955801
15619,6,3,48.6029411765
15620,6,3,45.5214723926
15621,6,4,47.0098039216
15622,6,3,44.7115384615
15623,6,3,46.5354330709
15624,6,4,45.2549019608
15625,6,2,48.8421052632
15626,6,3,48.1208053691
15627,6,0,47.2043010753
15628,6,3,46.5217391304
15629,6,3,48.4239130435
15630,6,2,43.1111111111
15631,6,3,46.8108108108
15632,6,1,45.4651162791
15633,6,3,50.5185185185
15634,6,4,47.0454545455
15635,6,3,47.8534031414
15636,6,1,46.1940298507
15637,6,3,45.0735294118
15638,6,2,43.0434782609
15639,6,3,44.696969697
15640,6,3,45.3529411765
15641,6,4,47.6651982379
15642,6,1,47.9428571429
15643,6,3,46.8518518519
15644,6,3,46.875
15645,6,3,50.0653594771
15646,6,3,48.198757764
15647,6,1,50.3787878788
15648,6,2,45.44
15649,6,1,50.2272727273
15650,6,3,48.0487804878
15651,6,3,43.4285714286
15652,6,4,49.3357933579
15653,6,3,51.3483146067
15654,6,4,47.5
15655,6,4,48.0888888889
15656,6,3,45.6382978723
15657,6,3,46.9902912621
15658,6,4,46.6197183099
15659,6,3,46.484375
15660,6,2,44.8701298701
15661,6,1,44.7457627119
15662,6,1,42.7950310559
15663,6,1,51.6666666667
15664,6,4,45.7077625571
15665,6,4,48.6192468619
15666,6,2,49.2857142857
15667,6,3,49.2771084337
15668,6,1,44.0
15669,6,3,45.7692307692
15670,6,3,46.8103448276
15671,6,4,50.243902439
15672,6,2,45.9420289855
15673,6,2,45.5555555556
15674,6,4,46.8817204301
15675,6,2,45.4861111111
15676,6,3,47.7990430622
15677,6,3,48.2840236686
15678,6,2,45.8620689655
15679,6,3,44.1258741259
15680,6,3,48.4353741497
15681,6,3,46.2441314554
15682,6,4,47.4752475248
15683,6,3,49.8333333333
15684,6,3,45.1773049645
15685,6,2,47.3983739837
15686,6,3,48.4210526316
15687,6,1,50.3529411765
15688,6,3,45.8579881657
15689,6,4,49.0540540541
15690,6,3,42.4615384615
15691,6,1,43.3333333333
15692,6,4,47.35
15693,6,2,43.8636363636
15694,6,3,46.2992125984
15695,6,3,46.7261904762
15696,6,2,45.6603773585
15697,6,4,48.0882352941
15698,6,2,44.9193548387
15699,6,4,47.3076923077
15700,6,4,48.2242990654
15701,6,3,44.9450549451
15702,6,4,49.5108695652
15703,6,4,46.9142857143
15704,6,2,47.7108433735
15705,6,4,50.875
15706,6,4,47.4634146341
15707,6,4,47.35
15708,6,4,51.380952381
15709,6,4,46.1797752809
15710,6,2,47.4509803922
15711,6,2,46.1935483871
15712,6,4,45.5882352941
15713,6,3,48.1531531532
15714,6,4,48.0582524272
15715,6,2,48.2183908046
15716,6,2,41.4563106796
15717,6,2,49.6610169492
15718,6,3,44.1798941799
15719,6,2,44.8051948052
15720,6,2,46.6233766234
15721,6,4,48.0813953488
15722,6,3,51.488372093
15723,6,3,46.1224489796
15724,6,3,47.3611111111
15725,6,2,46.8235294118
15726,6,3,43.9726027397
15727,6,2,44.3442622951
15728,6,1,55.5
15729,6,3,48.3798882682
15730,6,2,46.3063063063
15731,6,3,45.4802259887
15732,6,2,45.671641791
15733,6,0,42.5
15734,6,2,45.8518518519
15735,6,1,40.5555555556
15736,6,3,46.8253968254
15737,6,3,49.1176470588
15738,6,1,46.875
15739,6,3,48.3240223464
15740,6,3,47.8632478632
15741,6,3,47.1559633028
15742,6,3,47.7900552486
15743,6,3,43.5384615385
15744,6,3,43.475177305
15745,6,2,46.0101010101
15746,6,3,48.0225988701
15747,6,3,45.4301075269
15748,6,2,43.9047619048
15749,6,1,41.3157894737
15750,6,1,46.6666666667
15751,6,3,42.8205128205
15752,6,3,46.2105263158
15753,6,0,49.7297297297
15754,6,4,44.9519230769
15755,6,0,47.1428571429
15756,6,3,50.5511811024
15757,6,3,46.0162601626
15758,6,3,47.0186335404
15759,6,3,46.4545454545
15760,6,3,45.652173913
15761,6,3,49.1532258065
15762,6,2,48.813559322
15763,6,3,49.5375722543
15764,6,3,48.8741721854
15765,6,3,47.1204188482
15766,6,3,46.8
15767,6,4,46.8401486989
15768,6,2,47.0238095238
15769,6,1,41.0309278351
15770,6,4,47.3652694611
15771,6,3,46.8715083799
15772,6,4,46.3736263736
15773,6,2,46.4179104478
15774,6,3,49.3264248705
15775,6,3,45.9523809524
15776,6,4,49.3721973094
15777,6,3,48.0165289256
15778,6,1,48.6666666667
15779,6,3,48.9344262295
15780,6,4,48.9411764706
15781,6,4,43.5684647303
15782,6,3,46.0843373494
15783,6,4,45.0
15784,6,3,46.5734265734
15785,6,3,47.0303030303
15786,6,3,48.2122905028
15787,6,4,46.2222222222
15788,6,4,47.2765957447
15789,6,2,45.3086419753
15790,6,4,46.4324324324
15791,6,1,47.5862068966
15792,6,2,45.9322033898
15793,6,1,45.3684210526
15794,6,3,44.9047619048
15795,6,3,43.9285714286
15796,6,3,48.6033519553
15797,6,2,46.4912280702
15798,6,3,48.7037037037
15799,6,2,47.5423728814
15800,6,3,46.2827225131
15801,6,3,43.4920634921
15802,6,3,48.8524590164
15803,6,1,43.3333333333
15804,6,4,46.2857142857
15805,6,4,45.3703703704
15806,6,3,46.2328767123
15807,6,0,48.4931506849
15808,6,3,46.9230769231
15809,6,3,47.76
15810,6,3,44.7101449275
15811,6,2,47.1084337349
15812,6,3,45.4961832061
15813,6,3,50.253164557
15814,6,4,49.9421965318
15815,6,3,47.7205882353
15816,6,3,50.1807228916
15817,6,3,47.2549019608
15818,6,2,47.1717171717
15819,6,3,49.872611465
15820,6,4,47.6984126984
15821,6,3,48.1909547739
15822,6,1,43.2530120482
15823,6,1,42.4137931034
15824,6,4,46.0506329114
15825,6,3,48.7586206897
15826,6,3,47.385620915
15827,6,4,48.6134453782
15828,6,3,44.4852941176
15829,6,1,42.0930232558
15830,6,3,48.6486486486
15831,6,0,40.8571428571
15832,6,2,47.5609756098
15833,6,1,45.1111111111
15834,6,4,46.8474576271
15835,6,4,48.8559322034
15836,6,1,47.2519083969
15837,6,1,48.1379310345
15838,6,2,46.5034965035
15839,6,2,43.6507936508
15840,6,2,45.4985754986
15841,6,3,46.9811320755
15842,6,2,47.0652173913
15843,6,3,45.3136531365
15844,6,2,48.1553398058
15845,6,3,46.1029411765
15846,6,4,49.6208530806
15847,6,2,43.2989690722
15848,6,3,49.4957983193
15849,6,2,48.1012658228
15850,6,0,38.9189189189
15851,6,2,42.8225806452
