id,set,human_score,char_10
15139,6,4,0
15140,6,2,0
15141,6,1,0
15142,6,2,1
15143,6,2,1
15144,6,3,1
15145,6,3,0
15146,6,3,1
15147,6,3,0
15148,6,2,0
15149,6,2,0
15150,6,3,2
15151,6,4,6
15152,6,2,1
15153,6,2,2
15154,6,2,5
15155,6,4,1
15156,6,3,0
15157,6,3,2
15158,6,4,4
15159,6,3,4
15160,6,3,2
15161,6,4,4
15162,6,2,4
15163,6,3,2
15164,6,3,1
15165,6,3,2
15166,6,4,12
15167,6,3,3
15168,6,4,1
15169,6,4,1
15170,6,3,1
15171,6,2,2
15172,6,2,1
15173,6,4,2
15174,6,3,4
15175,6,2,2
15176,6,4,5
15177,6,1,2
15178,6,2,0
15179,6,4,5
15180,6,4,3
15181,6,4,7
15182,6,4,6
15183,6,2,3
15184,6,3,4
15185,6,1,0
15186,6,4,4
15187,6,3,10
15188,6,1,0
15189,6,4,2
15190,6,4,3
15191,6,3,3
15192,6,2,1
15193,6,1,0
15194,6,2,0
15195,6,1,1
15196,6,3,3
15197,6,3,2
15198,6,3,1
15199,6,3,1
15200,6,4,0
15201,6,3,0
15202,6,3,0
15203,6,4,8
15204,6,2,1
15205,6,3,5
15206,6,2,0
15207,6,2,0
15208,6,3,1
15209,6,3,2
15210,6,3,2
15211,6,2,9
15212,6,2,0
15213,6,3,9
15214,6,1,2
15215,6,4,2
15216,6,3,2
15217,6,2,0
15218,6,2,3
15219,6,3,1
15220,6,3,1
15221,6,2,1
15222,6,4,1
15223,6,3,4
15224,6,2,1
15225,6,4,4
15226,6,4,2
15227,6,3,2
15228,6,4,5
15229,6,2,2
15230,6,4,4
15231,6,4,1
15232,6,1,2
15233,6,3,3
15234,6,4,0
15235,6,2,0
15236,6,3,1
15237,6,2,1
15238,6,1,0
15239,6,4,4
15240,6,1,1
15241,6,3,2
15242,6,4,2
15243,6,3,3
15244,6,3,2
15245,6,1,0
15246,6,4,4
15247,6,3,1
15248,6,3,2
15249,6,3,4
15250,6,3,3
15251,6,3,2
15252,6,2,1
15253,6,3,1
15254,6,2,0
15255,6,2,0
15256,6,2,11
15257,6,3,1
15258,6,1,0
15259,6,2,6
15260,6,2,2
15261,6,3,1
15262,6,1,1
15263,6,3,0
15264,6,4,4
15265,6,3,4
15266,6,3,2
15267,6,4,8
15268,6,0,1
15269,6,2,2
15270,6,2,0
15271,6,2,1
15272,6,3,1
15273,6,4,5
15274,6,3,2
15275,6,2,0
15276,6,3,0
15277,6,4,3
15278,6,2,0
15279,6,2,1
15280,6,2,2
15281,6,3,3
15282,6,4,0
15283,6,2,2
15284,6,3,3
15285,6,3,5
15286,6,3,1
15287,6,3,0
15288,6,1,0
15289,6,4,0
15290,6,2,2
15291,6,3,2
15292,6,1,0
15293,6,2,1
15294,6,3,2
15295,6,3,1
15296,6,3,1
15297,6,2,1
15298,6,2,0
15299,6,1,4
15300,6,4,5
15301,6,4,3
15302,6,4,4
15303,6,4,3
15304,6,1,1
15305,6,3,2
15306,6,3,2
15307,6,3,1
15308,6,3,9
15309,6,4,1
15310,6,3,2
15311,6,3,0
15312,6,3,3
15313,6,4,4
15314,6,3,1
15315,6,4,4
15316,6,3,1
15317,6,1,2
15318,6,4,2
15319,6,1,0
15320,6,4,5
15321,6,4,1
15322,6,2,7
15323,6,3,4
15324,6,2,3
15325,6,2,3
15326,6,3,1
15327,6,4,1
15328,6,2,0
15329,6,4,5
15330,6,4,0
15331,6,4,1
15332,6,3,1
15333,6,3,2
15334,6,3,7
15335,6,4,0
15336,6,4,2
15337,6,3,5
15338,6,2,1
15339,6,3,5
15340,6,3,1
15341,6,4,4
15342,6,3,0
15343,6,1,1
15344,6,3,3
15345,6,3,2
15346,6,3,2
15347,6,2,2
15348,6,3,0
15349,6,3,1
15350,6,3,1
15351,6,3,2
15352,6,3,4
15353,6,3,5
15354,6,4,5
15355,6,3,1
15356,6,3,1
15357,6,2,0
15358,6,4,2
15359,6,2,1
15360,6,3,3
15361,6,3,3
15362,6,2,4
15363,6,0,1
15364,6,3,4
15365,6,3,3
15366,6,2,4
15367,6,3,1
15368,6,2,1
15369,6,3,11
15370,6,3,3
15371,6,2,1
15372,6,4,4
15373,6,4,3
15374,6,1,1
15375,6,4,0
15376,6,4,1
15377,6,2,1
15378,6,2,4
15379,6,3,1
15380,6,3,0
15381,6,0,1
15382,6,4,1
15383,6,3,5
15384,6,3,3
15385,6,3,3
15386,6,1,1
15387,6,3,0
15388,6,3,3
15389,6,4,1
15390,6,2,2
15391,6,2,0
15392,6,3,3
15393,6,3,1
15394,6,3,2
15395,6,3,0
15396,6,3,8
15397,6,4,3
15398,6,4,8
15399,6,2,2
15400,6,3,0
15401,6,3,0
15402,6,1,1
15403,6,1,3
15404,6,3,1
15405,6,2,1
15406,6,1,4
15407,6,2,0
15408,6,4,6
15409,6,3,6
15410,6,3,0
15411,6,4,2
15412,6,3,1
15413,6,3,1
15414,6,2,0
15415,6,2,4
15416,6,4,6
15417,6,3,4
15418,6,3,1
15419,6,4,3
15420,6,2,8
15421,6,3,1
15422,6,2,2
15423,6,3,1
15424,6,2,0
15425,6,3,1
15426,6,1,0
15427,6,3,0
15428,6,3,0
15429,6,3,0
15430,6,4,6
15431,6,0,2
15432,6,2,8
15433,6,3,2
15434,6,2,1
15435,6,4,4
15436,6,4,5
15437,6,2,3
15438,6,3,5
15439,6,2,0
15440,6,2,2
15441,6,1,0
15442,6,2,2
15443,6,3,1
15444,6,3,3
15445,6,2,0
15446,6,4,1
15447,6,4,1
15448,6,3,2
15449,6,1,1
15450,6,4,8
15451,6,3,2
15452,6,2,1
15453,6,4,2
15454,6,3,2
15455,6,3,0
15456,6,0,3
15457,6,3,4
15458,6,2,3
15459,6,4,2
15460,6,4,2
15461,6,3,3
15462,6,3,3
15463,6,2,0
15464,6,4,6
15465,6,3,0
15466,6,2,8
15467,6,4,3
15468,6,2,0
15469,6,4,2
15470,6,3,4
15471,6,3,2
15472,6,3,0
15473,6,2,2
15474,6,4,3
15475,6,2,3
15476,6,4,0
15477,6,3,2
15478,6,2,0
15479,6,3,3
15480,6,2,0
15481,6,3,0
15482,6,1,0
15483,6,1,1
15484,6,4,4
15485,6,2,0
15486,6,4,2
15487,6,2,1
15488,6,3,2
15489,6,3,4
15490,6,1,3
15491,6,3,7
15492,6,3,2
15493,6,4,1
15494,6,4,4
15495,6,4,2
15496,6,2,1
15497,6,3,4
15498,6,3,1
15499,6,4,3
15500,6,3,3
15501,6,3,0
15502,6,3,1
15503,6,2,3
15504,6,1,0
15505,6,1,3
15506,6,3,5
15507,6,3,0
15508,6,4,5
15509,6,3,1
15510,6,2,1
15511,6,3,1
15512,6,3,4
15513,6,1,0
15514,6,2,1
15515,6,4,7
15516,6,3,4
15517,6,3,2
15518,6,3,1
15519,6,4,2
15520,6,3,1
15521,6,4,3
15522,6,3,2
15523,6,4,5
15524,6,3,0
15525,6,3,1
15526,6,4,8
15527,6,2,2
15528,6,2,2
15529,6,3,0
15530,6,4,12
15531,6,2,3
15532,6,1,0
15533,6,4,1
15534,6,3,1
15535,6,2,10
15536,6,2,0
15537,6,2,1
15538,6,3,1
15539,6,3,2
15540,6,2,0
15541,6,2,4
15542,6,3,3
15543,6,3,1
15544,6,2,3
15545,6,3,2
15546,6,3,2
15547,6,3,1
15548,6,3,0
15549,6,3,4
15550,6,3,1
15551,6,1,1
15552,6,3,3
15553,6,2,2
15554,6,3,0
15555,6,2,3
15556,6,3,4
15557,6,3,6
15558,6,3,1
15559,6,3,1
15560,6,4,3
15561,6,4,9
15562,6,4,0
15563,6,1,1
15564,6,3,0
15565,6,3,1
15566,6,4,1
15567,6,3,3
15568,6,4,1
15569,6,1,0
15570,6,3,2
15571,6,2,0
15572,6,4,0
15573,6,3,4
15574,6,4,7
15575,6,4,3
15576,6,4,3
15577,6,3,1
15578,6,3,5
15579,6,3,2
15580,6,2,1
15581,6,2,2
15582,6,3,5
15583,6,3,2
15584,6,4,3
15585,6,2,0
15586,6,2,11
15587,6,3,3
15588,6,3,0
15589,6,2,2
15590,6,3,1
15591,6,1,0
15592,6,4,1
15593,6,3,5
15594,6,3,2
15595,6,3,1
15596,6,3,3
15597,6,3,1
15598,6,3,1
15599,6,2,2
15600,6,2,1
15601,6,3,2
15602,6,3,2
15603,6,2,1
15604,6,1,1
15605,6,3,3
15606,6,3,2
15607,6,4,4
15608,6,3,2
15609,6,3,0
15610,6,4,2
15611,6,4,6
15612,6,2,4
15613,6,3,0
15614,6,2,5
15615,6,3,4
15616,6,2,0
15617,6,4,0
15618,6,3,1
15619,6,3,5
15620,6,3,4
15621,6,4,3
15622,6,3,1
15623,6,3,3
15624,6,4,0
15625,6,2,3
15626,6,3,3
15627,6,0,2
15628,6,3,0
15629,6,3,6
15630,6,2,0
15631,6,3,3
15632,6,1,0
15633,6,3,0
15634,6,4,3
15635,6,3,5
15636,6,1,2
15637,6,3,1
15638,6,2,0
15639,6,3,0
15640,6,3,1
15641,6,4,3
15642,6,1,4
15643,6,3,1
15644,6,3,0
15645,6,3,5
15646,6,3,4
15647,6,1,3
15648,6,2,1
15649,6,1,0
15650,6,3,1
15651,6,3,4
15652,6,4,7
15653,6,3,6
15654,6,4,5
15655,6,4,1
15656,6,3,4
15657,6,3,2
15658,6,4,0
15659,6,3,1
15660,6,2,0
15661,6,1,0
15662,6,1,4
15663,6,1,0
15664,6,4,3
15665,6,4,3
15666,6,2,2
15667,6,3,0
15668,6,1,0
15669,6,3,0
15670,6,3,1
15671,6,4,1
15672,6,2,0
15673,6,2,1
15674,6,4,2
15675,6,2,3
15676,6,3,6
15677,6,3,3
15678,6,2,2
15679,6,3,2
15680,6,3,1
15681,6,3,0
15682,6,4,0
15683,6,3,2
15684,6,3,2
15685,6,2,2
15686,6,3,1
15687,6,1,3
15688,6,3,2
15689,6,4,0
15690,6,3,0
15691,6,1,0
15692,6,4,1
15693,6,2,1
15694,6,3,0
15695,6,3,0
15696,6,2,0
15697,6,4,0
15698,6,2,1
15699,6,4,2
15700,6,4,5
15701,6,3,1
15702,6,4,3
15703,6,4,1
15704,6,2,2
15705,6,4,7
15706,6,4,1
15707,6,4,0
15708,6,4,6
15709,6,4,0
15710,6,2,1
15711,6,2,2
15712,6,4,1
15713,6,3,1
15714,6,4,5
15715,6,2,5
15716,6,2,0
15717,6,2,2
15718,6,3,0
15719,6,2,3
15720,6,2,0
15721,6,4,2
15722,6,3,6
15723,6,3,1
15724,6,3,2
15725,6,2,0
15726,6,3,2
15727,6,2,0
15728,6,1,2
15729,6,3,0
15730,6,2,1
15731,6,3,1
15732,6,2,3
15733,6,0,0
15734,6,2,1
15735,6,1,0
15736,6,3,1
15737,6,3,3
15738,6,1,2
15739,6,3,0
15740,6,3,1
15741,6,3,2
15742,6,3,4
15743,6,3,1
15744,6,3,0
15745,6,2,1
15746,6,3,0
15747,6,3,1
15748,6,2,1
15749,6,1,0
15750,6,1,1
15751,6,3,0
15752,6,3,2
15753,6,0,2
15754,6,4,2
15755,6,0,1
15756,6,3,2
15757,6,3,2
15758,6,3,0
15759,6,3,0
15760,6,3,0
15761,6,3,5
15762,6,2,1
15763,6,3,8
15764,6,3,1
15765,6,3,4
15766,6,3,0
15767,6,4,1
15768,6,2,0
15769,6,1,0
15770,6,4,2
15771,6,3,3
15772,6,4,1
15773,6,2,1
15774,6,3,4
15775,6,3,1
15776,6,4,3
15777,6,3,1
15778,6,1,2
15779,6,3,1
15780,6,4,5
15781,6,4,1
15782,6,3,4
15783,6,4,1
15784,6,3,3
15785,6,3,2
15786,6,3,3
15787,6,4,3
15788,6,4,2
15789,6,2,1
15790,6,4,0
15791,6,1,1
15792,6,2,1
15793,6,1,0
15794,6,3,0
15795,6,3,3
15796,6,3,2
15797,6,2,0
15798,6,3,3
15799,6,2,1
15800,6,3,2
15801,6,3,0
15802,6,3,2
15803,6,1,0
15804,6,4,1
15805,6,4,3
15806,6,3,0
15807,6,0,2
15808,6,3,3
15809,6,3,2
15810,6,3,0
15811,6,2,1
15812,6,3,0
15813,6,3,3
15814,6,4,3
15815,6,3,3
15816,6,3,8
15817,6,3,0
15818,6,2,3
15819,6,3,4
15820,6,4,1
15821,6,3,6
15822,6,1,3
15823,6,1,0
15824,6,4,8
15825,6,3,2
15826,6,3,3
15827,6,4,3
15828,6,3,2
15829,6,1,1
15830,6,3,3
15831,6,0,0
15832,6,2,2
15833,6,1,1
15834,6,4,3
15835,6,4,2
15836,6,1,3
15837,6,1,6
15838,6,2,1
15839,6,2,1
15840,6,2,8
15841,6,3,1
15842,6,2,2
15843,6,3,2
15844,6,2,4
15845,6,3,1
15846,6,4,6
15847,6,2,0
15848,6,3,8
15849,6,2,1
15850,6,0,0
15851,6,2,1
15852,6,2,1
15853,6,3,0
15854,6,4,3
15855,6,4,4
15856,6,3,4
15857,6,3,2
15858,6,3,4
15859,6,3,0
15860,6,1,3
15861,6,4,3
15862,6,2,1
15863,6,3,1
15864,6,3,4
15865,6,2,0
15866,6,3,4
15867,6,2,1
15868,6,1,4
15869,6,3,1
15870,6,3,3
15871,6,3,3
15872,6,1,0
15873,6,3,0
15874,6,3,1
15875,6,2,1
15876,6,3,2
15877,6,3,1
15878,6,1,0
15879,6,4,5
15880,6,3,2
15881,6,2,1
15882,6,2,1
15883,6,3,2
15884,6,2,0
15885,6,3,3
15886,6,3,2
15887,6,3,1
15888,6,3,5
15889,6,1,0
15890,6,2,7
15891,6,4,3
15892,6,3,6
15893,6,3,2
15894,6,2,1
15895,6,4,2
15896,6,3,2
15897,6,3,6
15898,6,3,1
15899,6,3,1
15900,6,3,0
15901,6,3,1
15902,6,3,2
15903,6,3,2
15904,6,1,1
15905,6,3,4
15906,6,3,3
15907,6,3,1
15908,6,2,2
15909,6,3,3
15910,6,3,4
15911,6,1,1
15912,6,1,3
15913,6,0,1
15914,6,3,2
15915,6,3,2
15916,6,4,2
15917,6,1,1
15918,6,4,2
15919,6,2,0
15920,6,3,1
15921,6,3,1
15922,6,3,3
15923,6,4,2
15924,6,3,3
15925,6,3,3
15926,6,2,1
15927,6,3,5
15928,6,3,2
15929,6,1,0
15930,6,4,3
15931,6,2,2
15932,6,3,1
15933,6,3,2
15934,6,1,0
15935,6,3,3
15936,6,4,2
15937,6,4,4
15938,6,3,2
15939,6,1,2
15940,6,3,4
15941,6,1,7
15942,6,2,5
15943,6,3,1
15944,6,4,9
15945,6,4,2
15946,6,3,1
15947,6,1,0
15948,6,4,7
15949,6,3,0
15950,6,3,1
15951,6,3,8
15952,6,4,5
15953,6,2,0
15954,6,2,2
15955,6,3,6
15956,6,3,0
15957,6,3,2
15958,6,2,0
15959,6,4,8
15960,6,0,0
15961,6,2,0
15962,6,2,0
15963,6,3,5
15964,6,3,2
15965,6,4,0
15966,6,3,2
15967,6,2,2
15968,6,2,3
15969,6,3,4
15970,6,4,4
15971,6,4,1
15972,6,0,1
15973,6,3,2
15974,6,3,7
15975,6,3,8
15976,6,2,2
15977,6,3,0
15978,6,3,3
15979,6,2,0
15980,6,3,1
15981,6,4,3
15982,6,3,3
15983,6,4,1
15984,6,2,2
15985,6,1,4
15986,6,2,1
15987,6,3,3
15988,6,1,2
15989,6,1,4
15990,6,1,1
15991,6,3,4
15992,6,2,3
15993,6,1,3
15994,6,3,2
15995,6,3,3
15996,6,2,2
15997,6,3,2
15998,6,4,6
15999,6,4,0
16000,6,4,2
16001,6,3,7
16002,6,2,0
16003,6,4,3
16004,6,4,3
16005,6,3,1
16006,6,3,1
16007,6,4,3
16008,6,2,0
16009,6,3,2
16010,6,4,0
16011,6,2,1
16012,6,3,2
16013,6,1,0
16014,6,1,0
16015,6,2,0
16016,6,0,0
16017,6,3,2
16018,6,3,3
16019,6,3,0
16020,6,2,3
16021,6,4,2
16022,6,1,0
16023,6,3,0
16024,6,3,4
16025,6,4,6
16026,6,2,5
16027,6,3,1
16028,6,1,1
16029,6,4,7
16030,6,0,0
16031,6,3,1
16032,6,2,7
16033,6,4,4
16034,6,3,4
16035,6,3,2
16036,6,3,1
16037,6,3,0
16038,6,3,1
16039,6,3,1
16040,6,4,5
16041,6,2,4
16042,6,2,1
16043,6,3,2
16044,6,3,3
16045,6,4,2
16046,6,1,1
16047,6,3,4
16048,6,1,5
16049,6,4,4
16050,6,4,2
16051,6,4,4
16052,6,1,0
16053,6,4,2
16054,6,1,3
16055,6,2,4
16056,6,3,1
16057,6,2,6
16058,6,2,6
16059,6,1,0
16060,6,2,1
16061,6,1,3
16062,6,3,1
16063,6,1,0
16064,6,3,0
16065,6,4,1
16066,6,3,2
16067,6,3,1
16068,6,4,5
16069,6,2,0
16070,6,3,2
16071,6,3,2
16072,6,3,3
16073,6,3,2
16074,6,3,1
16075,6,3,8
16076,6,3,2
16077,6,4,1
16078,6,1,0
16079,6,3,1
16080,6,3,2
16081,6,3,7
16082,6,4,1
16083,6,4,3
16084,6,4,4
16085,6,4,4
16086,6,0,1
16087,6,4,2
16088,6,3,0
16089,6,3,2
16090,6,3,1
16091,6,3,3
16092,6,4,1
16093,6,2,2
16094,6,3,2
16095,6,3,3
16096,6,3,7
16097,6,3,2
16098,6,2,0
16099,6,1,2
16100,6,4,3
16101,6,3,3
16102,6,2,4
16103,6,0,1
16104,6,4,4
16105,6,3,2
16106,6,3,0
16107,6,4,2
16108,6,3,3
16109,6,3,2
16110,6,2,1
16111,6,2,2
16112,6,3,2
16113,6,0,1
16114,6,1,2
16115,6,3,2
16116,6,4,4
16117,6,4,8
16118,6,2,2
16119,6,4,0
16120,6,3,1
16121,6,3,3
16122,6,3,1
16123,6,3,0
16124,6,4,7
16125,6,3,1
16126,6,2,1
16127,6,4,3
16128,6,4,0
16129,6,3,2
16130,6,1,0
16131,6,2,2
16132,6,4,4
16133,6,3,4
16134,6,3,3
16135,6,2,4
16136,6,4,1
16137,6,3,1
16138,6,3,1
16139,6,2,1
16140,6,4,1
16141,6,1,0
16142,6,1,0
16143,6,4,4
16144,6,2,1
16145,6,4,0
16146,6,0,0
16147,6,2,1
16148,6,2,1
16149,6,4,0
16150,6,3,1
16151,6,3,0
16152,6,3,3
16153,6,3,1
16154,6,4,1
16155,6,2,2
16156,6,2,6
16157,6,3,2
16158,6,3,1
16159,6,4,0
16160,6,4,4
16161,6,4,7
16162,6,3,0
16163,6,3,2
16164,6,2,4
16165,6,2,2
16166,6,3,0
16167,6,3,1
16168,6,2,1
16169,6,3,5
16170,6,0,1
16171,6,4,2
16172,6,3,2
16173,6,4,0
16174,6,2,3
16175,6,2,0
16176,6,2,0
16177,6,2,5
16178,6,3,1
16179,6,3,1
16180,6,3,1
16181,6,4,0
16182,6,3,0
16183,6,4,0
16184,6,2,0
16185,6,4,2
16186,6,3,2
16187,6,2,3
16188,6,2,6
16189,6,3,3
16190,6,4,3
16191,6,3,3
16192,6,2,0
16193,6,3,2
16194,6,4,4
16195,6,2,1
16196,6,4,1
16197,6,3,2
16198,6,4,9
16199,6,3,4
16200,6,2,0
16201,6,4,1
16202,6,3,4
16203,6,3,2
16204,6,3,1
16205,6,2,0
16206,6,1,0
16207,6,3,1
16208,6,4,0
16209,6,3,2
16210,6,1,0
16211,6,3,4
16212,6,4,0
16213,6,2,0
16214,6,0,2
16215,6,2,3
16216,6,1,5
16217,6,3,4
16218,6,3,7
16219,6,3,5
16220,6,3,4
16221,6,2,2
16222,6,3,5
16223,6,3,2
16224,6,2,0
16225,6,1,0
16226,6,3,4
16227,6,1,2
16228,6,2,0
16229,6,4,2
16230,6,3,4
16231,6,3,0
16232,6,3,2
16233,6,2,1
16234,6,3,1
16235,6,3,2
16236,6,1,2
16237,6,3,1
16238,6,2,0
16239,6,3,4
16240,6,2,0
16241,6,3,4
16242,6,3,3
16243,6,3,5
16244,6,0,0
16245,6,3,3
16246,6,3,4
16247,6,2,3
16248,6,3,1
16249,6,4,2
16250,6,2,2
16251,6,4,1
16252,6,3,1
16253,6,3,2
16254,6,3,3
16255,6,3,5
16256,6,0,2
16257,6,3,5
16258,6,3,0
16259,6,3,3
16260,6,4,4
16261,6,3,4
16262,6,2,6
16263,6,0,1
16264,6,4,3
16265,6,3,1
16266,6,3,1
16267,6,3,0
16268,6,3,2
16269,6,4,2
16270,6,2,1
16271,6,3,1
16272,6,4,3
16273,6,3,2
16274,6,3,6
16275,6,4,3
16276,6,2,0
16277,6,4,1
16278,6,4,3
16279,6,3,0
16280,6,3,1
16281,6,2,4
16282,6,2,0
16283,6,3,1
16284,6,3,5
16285,6,2,2
16286,6,4,3
16287,6,3,0
16288,6,1,1
16289,6,1,0
16290,6,3,1
16291,6,2,0
16292,6,3,1
16293,6,3,7
16294,6,4,6
16295,6,4,2
16296,6,3,2
16297,6,3,4
16298,6,2,1
16299,6,3,4
16300,6,4,2
16301,6,3,2
16302,6,3,2
16303,6,4,6
16304,6,4,1
16305,6,3,2
16306,6,2,2
16307,6,3,1
16308,6,2,0
16309,6,2,0
16310,6,2,1
16311,6,1,1
16312,6,3,3
16313,6,1,1
16314,6,2,1
16315,6,1,0
16316,6,2,0
16317,6,3,1
16318,6,3,9
16319,6,2,7
16320,6,3,3
16321,6,3,4
16322,6,4,3
16323,6,3,2
16324,6,3,1
16325,6,2,0
16326,6,0,0
16327,6,3,2
16328,6,1,0
16329,6,3,1
16330,6,2,4
16331,6,2,5
16332,6,3,5
16333,6,4,5
16334,6,2,0
16335,6,3,1
16336,6,2,2
16337,6,2,3
16338,6,3,0
16339,6,3,3
16340,6,4,5
16341,6,3,0
16342,6,2,0
16343,6,2,0
16344,6,3,0
16345,6,2,3
16346,6,3,3
16347,6,0,0
16348,6,1,5
16349,6,2,0
16350,6,3,6
16351,6,3,4
16352,6,3,8
16353,6,1,2
16354,6,3,0
16355,6,3,1
16356,6,4,5
16357,6,3,2
16358,6,2,0
16359,6,2,2
16360,6,3,2
16361,6,3,4
16362,6,2,2
16363,6,3,4
16364,6,3,3
16365,6,0,0
16366,6,3,1
16367,6,1,1
16368,6,2,3
16369,6,3,4
16370,6,2,3
16371,6,4,3
16372,6,3,5
16373,6,2,9
16374,6,2,3
16375,6,3,1
16376,6,2,3
16377,6,3,2
16378,6,1,0
16379,6,2,0
16380,6,2,3
16381,6,3,1
16382,6,3,0
16383,6,2,1
16384,6,1,0
16385,6,3,5
