id,set,human_score,char_6
18309,7,17,16
18310,7,7,18
18311,7,24,28
18312,7,21,24
18314,7,24,48
18317,7,16,15
18318,7,14,11
18319,7,24,94
18320,7,12,13
18321,7,14,15
18322,7,17,19
18324,7,24,44
18325,7,13,9
18326,7,11,47
18327,7,17,17
18329,7,14,45
18330,7,6,14
18331,7,10,10
18332,7,22,38
18333,7,16,13
18334,7,16,51
18335,7,16,20
18336,7,19,24
18337,7,21,17
18338,7,20,26
18339,7,24,22
18340,7,16,38
18341,7,22,25
18342,7,16,23
18343,7,13,17
18344,7,16,18
18345,7,19,29
18346,7,17,31
18347,7,14,4
18348,7,5,2
18349,7,19,21
18350,7,12,11
18352,7,17,12
18353,7,17,24
18354,7,11,7
18355,7,7,15
18356,7,17,8
18357,7,16,12
18358,7,15,12
18361,7,9,9
18362,7,24,50
18363,7,24,39
18364,7,14,11
18365,7,12,5
18366,7,16,7
18367,7,18,7
18368,7,15,17
18369,7,20,26
18370,7,8,0
18371,7,18,19
18373,7,14,6
18374,7,8,3
18375,7,8,6
18376,7,13,30
18377,7,24,37
18378,7,18,29
18379,7,11,8
18380,7,18,21
18381,7,20,10
18383,7,11,8
18384,7,13,4
18386,7,23,20
18387,7,17,11
18388,7,22,43
18389,7,17,28
18390,7,16,21
18391,7,19,28
18392,7,15,30
18393,7,20,14
18394,7,16,14
18395,7,24,42
18396,7,17,26
18398,7,19,22
18399,7,22,42
18401,7,18,23
18402,7,8,28
18403,7,12,19
18404,7,16,11
18405,7,14,15
18406,7,18,29
18407,7,21,33
18408,7,24,43
18409,7,14,9
18411,7,10,19
18412,7,14,19
18413,7,18,15
18414,7,8,9
18415,7,14,14
18416,7,19,13
18417,7,10,19
18418,7,18,9
18419,7,23,44
18421,7,14,20
18422,7,23,24
18423,7,18,9
18424,7,17,16
18426,7,10,7
18427,7,16,11
18428,7,14,18
18429,7,15,21
18430,7,19,8
18432,7,15,7
18433,7,19,15
18434,7,17,32
18435,7,18,21
18436,7,8,7
18438,7,22,35
18441,7,8,7
18442,7,23,34
18444,7,12,5
18445,7,9,20
18446,7,7,16
18448,7,19,41
18449,7,16,10
18450,7,20,22
18451,7,18,21
18453,7,16,17
18454,7,24,41
18455,7,7,9
18456,7,11,40
18458,7,21,20
18459,7,18,35
18460,7,15,5
18461,7,12,14
18463,7,6,9
18464,7,16,31
18465,7,18,27
18466,7,12,20
18467,7,21,30
18468,7,10,18
18471,7,20,8
18472,7,14,15
18473,7,24,28
18474,7,22,34
18475,7,18,20
18476,7,20,61
18477,7,22,35
18478,7,14,9
18479,7,23,20
18480,7,17,11
18481,7,9,4
18482,7,24,45
18484,7,12,13
18485,7,16,12
18488,7,9,11
18489,7,21,44
18490,7,14,7
18491,7,16,19
18492,7,17,9
18494,7,18,24
18495,7,16,15
18496,7,6,5
18497,7,18,35
18498,7,18,21
18499,7,24,49
18500,7,20,23
18501,7,9,14
18502,7,17,13
18503,7,16,16
18504,7,5,9
18505,7,13,5
18506,7,12,5
18507,7,22,23
18508,7,18,10
18509,7,11,6
18510,7,16,23
18511,7,7,12
18512,7,12,15
18513,7,17,11
18514,7,13,10
18515,7,24,32
18516,7,14,5
18517,7,14,41
18518,7,12,25
18519,7,16,13
18520,7,19,7
18521,7,20,17
18522,7,8,10
18523,7,21,33
18524,7,16,24
18525,7,21,24
18526,7,16,11
18527,7,14,9
18528,7,23,57
18529,7,10,28
18530,7,16,8
18531,7,9,10
18533,7,9,4
18534,7,20,40
18535,7,10,4
18536,7,24,36
18537,7,10,8
18538,7,18,31
18539,7,10,9
18540,7,16,9
18541,7,23,14
18542,7,23,45
18544,7,16,4
18545,7,12,20
18546,7,15,5
18547,7,9,4
18548,7,10,19
18549,7,20,31
18550,7,13,17
18551,7,9,10
18552,7,11,36
18553,7,11,31
18554,7,16,42
18556,7,20,47
18557,7,17,17
18558,7,23,30
18559,7,19,17
18560,7,23,46
18561,7,19,27
18562,7,19,19
18563,7,16,21
18564,7,15,10
18565,7,13,32
18566,7,24,91
18567,7,24,45
18569,7,22,24
18570,7,24,69
18571,7,13,21
18572,7,13,17
18573,7,22,23
18574,7,12,11
18575,7,15,11
18576,7,16,38
18577,7,18,28
18578,7,16,20
18579,7,18,17
18580,7,22,21
18581,7,19,31
18582,7,19,10
18583,7,17,8
18584,7,21,34
18586,7,11,20
18587,7,16,14
18588,7,23,64
18590,7,15,24
18591,7,24,41
18592,7,8,3
18593,7,22,52
18594,7,17,15
18595,7,11,9
18596,7,23,19
18597,7,18,36
18598,7,17,12
18599,7,20,32
18600,7,24,27
18601,7,17,29
18602,7,17,33
18603,7,16,7
18604,7,21,23
18605,7,22,24
18606,7,16,20
18607,7,17,15
18608,7,16,34
18609,7,11,24
18610,7,10,5
18611,7,14,9
18612,7,12,5
18613,7,16,9
18614,7,18,32
18615,7,17,12
18616,7,24,51
18617,7,21,17
18618,7,19,14
18619,7,18,24
18620,7,15,13
18621,7,12,12
18622,7,11,12
18624,7,17,18
18626,7,14,36
18627,7,17,14
18628,7,19,23
18629,7,16,11
18630,7,16,19
18631,7,24,43
18632,7,17,18
18633,7,11,9
18634,7,9,14
18635,7,14,5
18636,7,24,44
18637,7,21,20
18638,7,13,26
18639,7,14,12
18640,7,18,18
18641,7,17,18
18642,7,16,20
18643,7,15,7
18644,7,17,30
18645,7,9,13
18646,7,20,14
18647,7,18,21
18648,7,18,11
18649,7,18,21
18650,7,22,25
18651,7,21,35
18652,7,23,50
18653,7,23,17
18654,7,16,21
18655,7,21,12
18656,7,24,40
18657,7,23,88
18658,7,7,3
18659,7,14,15
18660,7,16,27
18661,7,17,12
18662,7,18,14
18663,7,16,16
18664,7,19,48
18666,7,14,30
18667,7,21,30
18668,7,20,53
18669,7,16,15
18670,7,13,18
18671,7,20,24
18672,7,17,23
18674,7,18,21
18675,7,14,38
18676,7,24,26
18677,7,17,22
18678,7,11,38
18680,7,8,10
18681,7,23,23
18682,7,22,61
18683,7,15,13
18684,7,17,8
18685,7,20,16
18686,7,18,38
18688,7,8,4
18689,7,8,23
18690,7,11,34
18691,7,22,26
18693,7,12,15
18694,7,20,38
18695,7,17,21
18696,7,20,35
18697,7,20,28
18698,7,13,23
18700,7,14,10
18701,7,24,26
18702,7,23,39
18703,7,14,11
18704,7,16,21
18705,7,20,22
18706,7,8,31
18707,7,20,32
18708,7,18,20
18709,7,19,26
18710,7,13,11
18711,7,10,7
18712,7,14,24
18713,7,12,24
18714,7,14,26
18715,7,20,32
18716,7,18,69
18717,7,12,34
18718,7,7,2
18719,7,8,8
18720,7,10,28
18721,7,15,20
18722,7,24,34
18723,7,16,16
18724,7,24,41
18725,7,20,33
18726,7,20,53
18727,7,9,27
18729,7,16,14
18730,7,18,49
18731,7,15,4
18732,7,16,24
18733,7,22,37
18734,7,4,5
18736,7,16,23
18737,7,15,8
18738,7,16,7
18739,7,8,11
18740,7,20,34
18741,7,24,49
18742,7,12,11
18743,7,9,19
18744,7,12,8
18745,7,18,21
18747,7,7,18
18748,7,16,56
18749,7,13,26
18750,7,6,2
18751,7,23,36
18752,7,14,8
18753,7,10,19
18754,7,18,28
18756,7,21,32
18757,7,17,11
18758,7,13,11
18759,7,23,38
18760,7,16,10
18761,7,20,67
18762,7,17,28
18763,7,16,13
18764,7,9,7
18765,7,18,35
18766,7,9,16
18767,7,13,15
18768,7,11,7
18769,7,12,15
18770,7,22,7
18771,7,21,25
18772,7,17,20
18773,7,14,33
18774,7,16,11
18775,7,24,32
18776,7,23,40
18777,7,13,12
18778,7,24,50
18779,7,18,17
18780,7,15,26
18781,7,12,18
18782,7,14,17
18783,7,9,19
18784,7,16,4
18785,7,8,2
18786,7,23,30
18787,7,16,19
18788,7,24,77
18789,7,19,26
18790,7,16,21
18791,7,23,33
18792,7,16,24
18793,7,24,21
18794,7,7,16
18795,7,10,21
18796,7,17,18
18797,7,10,3
18798,7,19,21
18799,7,20,36
18800,7,17,10
18801,7,17,20
18802,7,11,12
18803,7,15,12
18804,7,9,11
18805,7,19,29
18806,7,20,16
18807,7,7,6
18808,7,12,28
18809,7,24,24
18810,7,20,23
18811,7,19,15
18812,7,14,7
18813,7,10,18
18814,7,20,23
18815,7,17,34
18816,7,17,17
18817,7,20,36
18818,7,24,42
18819,7,16,19
18820,7,19,14
18821,7,23,35
18822,7,6,5
18823,7,16,18
18824,7,14,7
18825,7,21,44
18826,7,24,39
18827,7,16,57
18829,7,16,24
18830,7,13,11
18831,7,18,23
18832,7,24,27
18833,7,19,34
18834,7,17,13
18835,7,22,34
18836,7,17,20
18837,7,19,22
18839,7,22,33
18840,7,12,5
18841,7,15,12
18842,7,22,42
18843,7,17,24
18844,7,10,8
18845,7,16,13
18847,7,18,11
18848,7,24,19
18849,7,18,24
18851,7,21,35
18852,7,10,24
18853,7,23,44
18854,7,17,17
18855,7,14,14
18856,7,11,18
18857,7,24,68
18858,7,10,14
18859,7,6,16
18860,7,20,34
18861,7,17,25
18862,7,14,18
18863,7,16,22
18864,7,21,24
18865,7,13,8
18868,7,24,72
18870,7,17,24
18871,7,15,10
18872,7,19,20
18873,7,15,16
18874,7,20,25
18875,7,17,10
18876,7,4,2
18877,7,17,12
18878,7,15,15
18879,7,17,50
18880,7,18,42
18881,7,17,16
18882,7,14,14
18883,7,15,12
18884,7,20,17
18885,7,9,2
18886,7,20,25
18887,7,17,9
18888,7,16,13
18889,7,24,43
18890,7,20,22
18891,7,12,10
18892,7,17,37
18894,7,14,15
18895,7,13,26
18896,7,16,20
18897,7,22,53
18898,7,19,10
18899,7,15,14
18900,7,16,23
18901,7,17,21
18902,7,9,7
18903,7,10,3
18904,7,14,52
18905,7,14,15
18906,7,15,9
18907,7,23,42
18908,7,18,19
18909,7,18,12
18910,7,20,25
18911,7,7,11
18912,7,20,10
18913,7,12,5
18914,7,16,29
18915,7,19,17
18916,7,10,12
18917,7,21,10
18919,7,13,25
18920,7,10,12
18921,7,17,13
18922,7,13,13
18923,7,19,25
18924,7,10,14
18925,7,17,16
18926,7,18,28
18927,7,13,23
18928,7,19,16
18929,7,14,15
18930,7,11,5
18931,7,13,5
18932,7,16,16
18933,7,16,21
18934,7,17,19
18935,7,15,3
18936,7,15,21
18937,7,10,4
18938,7,17,25
18939,7,10,23
18940,7,18,21
18941,7,19,43
18942,7,20,16
18943,7,24,16
18944,7,12,6
18945,7,24,53
18946,7,24,25
18947,7,22,21
18949,7,16,15
18950,7,17,27
18951,7,17,19
18952,7,10,6
18954,7,22,24
18955,7,17,13
18956,7,8,8
18957,7,17,20
18958,7,2,2
18959,7,21,17
18960,7,24,78
18961,7,9,10
18962,7,20,11
18963,7,22,26
18964,7,23,54
18965,7,12,15
18967,7,15,12
18968,7,16,31
18969,7,22,45
18970,7,11,11
18971,7,14,41
18972,7,17,17
18973,7,12,20
18974,7,24,35
18976,7,10,10
18977,7,19,23
18978,7,24,72
18979,7,18,27
18980,7,7,8
18981,7,13,4
18982,7,19,16
18983,7,24,35
18984,7,7,14
18985,7,20,19
18986,7,17,13
18987,7,19,19
18988,7,19,15
18989,7,19,18
18990,7,17,16
18991,7,17,28
18993,7,13,5
18994,7,9,6
18995,7,16,5
18996,7,12,16
18997,7,6,6
18998,7,13,21
18999,7,15,18
19000,7,18,14
19001,7,16,17
19002,7,19,35
19003,7,22,49
19004,7,11,19
19005,7,16,10
19006,7,17,26
19007,7,17,20
19008,7,12,24
19009,7,15,17
19010,7,3,1
19011,7,14,13
19012,7,19,13
19013,7,16,38
19015,7,15,26
19017,7,16,11
19018,7,17,47
19020,7,16,13
19022,7,17,13
19023,7,17,25
19024,7,13,7
19025,7,16,10
19026,7,21,25
19027,7,11,23
19028,7,14,22
19029,7,24,35
19030,7,21,34
19031,7,21,47
19032,7,12,7
19033,7,10,24
19034,7,20,35
19035,7,16,26
19036,7,12,8
19037,7,16,23
19038,7,15,37
19039,7,18,23
19041,7,16,11
19042,7,10,9
19044,7,7,37
19046,7,15,16
19047,7,13,8
19048,7,9,13
19049,7,22,48
19050,7,19,30
19051,7,19,21
19052,7,24,55
19054,7,21,23
19055,7,16,13
19056,7,16,8
19057,7,15,13
19058,7,16,17
19059,7,21,32
19060,7,20,11
19061,7,15,47
19062,7,15,25
19063,7,20,6
19064,7,7,5
19065,7,17,18
19068,7,24,45
19069,7,18,14
19070,7,8,4
19071,7,16,10
19072,7,22,44
19073,7,18,12
19076,7,17,26
19077,7,18,12
19078,7,17,18
19079,7,17,20
19080,7,10,45
19081,7,9,24
19082,7,12,13
19083,7,20,33
19084,7,15,9
19085,7,10,14
19086,7,24,31
19087,7,19,14
19089,7,12,22
19090,7,17,13
19091,7,13,17
19092,7,15,11
19093,7,12,21
19094,7,17,14
19095,7,15,10
19096,7,20,17
19097,7,8,11
19098,7,20,24
19099,7,20,32
19100,7,21,34
19101,7,11,4
19102,7,17,11
19103,7,21,14
19104,7,21,40
19105,7,17,15
19106,7,24,37
19107,7,12,14
19108,7,17,13
19109,7,19,13
19110,7,15,11
19111,7,14,8
19112,7,11,40
19113,7,21,37
19114,7,20,19
19116,7,17,31
19117,7,16,19
19118,7,20,13
19119,7,14,9
19120,7,16,8
19122,7,5,2
19123,7,23,55
19124,7,17,25
19125,7,17,7
19126,7,16,14
19127,7,12,9
19129,7,8,19
19130,7,13,6
19131,7,8,5
19132,7,13,16
19134,7,11,19
19135,7,9,7
19136,7,19,23
19137,7,22,27
19138,7,13,21
19139,7,11,38
19140,7,20,64
19141,7,18,12
19143,7,12,22
19144,7,15,9
19145,7,24,42
19146,7,24,35
19147,7,15,6
19148,7,15,53
19149,7,9,9
19150,7,17,27
19151,7,12,5
19152,7,18,18
19153,7,14,10
19154,7,16,12
19155,7,12,9
19156,7,8,22
19158,7,18,34
19159,7,16,14
19160,7,19,14
19161,7,19,28
19162,7,12,6
19163,7,14,13
19164,7,17,17
19165,7,14,12
19166,7,16,23
19167,7,18,28
19168,7,16,5
19169,7,19,17
19170,7,20,26
19171,7,6,9
19172,7,16,13
19173,7,18,12
19174,7,21,54
19175,7,17,7
19176,7,17,20
19177,7,11,14
19178,7,11,4
19179,7,21,24
19180,7,14,5
19181,7,14,19
19183,7,12,13
19184,7,9,11
19185,7,16,15
19186,7,21,22
19187,7,19,17
19188,7,16,12
19189,7,10,13
19190,7,20,27
19191,7,14,16
19192,7,23,19
19193,7,17,17
19194,7,16,14
19195,7,24,32
19196,7,19,21
19197,7,24,60
19198,7,21,27
19199,7,17,26
19200,7,19,28
19201,7,24,37
19202,7,24,30
19203,7,14,14
19204,7,15,16
19205,7,24,30
19206,7,16,17
19207,7,22,28
19208,7,19,8
19209,7,17,28
19210,7,23,18
19211,7,19,35
19212,7,17,25
19213,7,12,17
19214,7,15,26
19215,7,22,30
19216,7,14,25
19217,7,16,19
19219,7,11,4
19220,7,10,13
19221,7,8,1
19222,7,17,28
19223,7,20,21
19224,7,13,7
19225,7,10,7
19226,7,14,9
19227,7,23,17
19228,7,12,11
19229,7,23,31
19230,7,13,6
19231,7,11,7
19232,7,17,21
19233,7,18,20
19234,7,17,21
19236,7,16,21
19237,7,23,20
19238,7,20,15
19239,7,19,27
19240,7,16,24
19241,7,16,40
19242,7,17,18
19243,7,24,45
19244,7,19,17
19245,7,16,17
19246,7,15,8
19247,7,13,20
19248,7,21,30
19249,7,15,16
19250,7,23,30
19251,7,11,4
19253,7,16,9
19254,7,10,24
19255,7,15,11
19256,7,16,26
19257,7,16,14
19258,7,21,28
19259,7,15,16
19260,7,18,23
19261,7,17,30
19262,7,17,34
19263,7,19,21
19264,7,11,17
19265,7,19,26
19266,7,24,55
19267,7,18,47
19268,7,17,19
19270,7,22,41
19271,7,24,34
19272,7,16,12
19273,7,22,25
19274,7,18,10
19275,7,23,38
19276,7,16,9
19277,7,17,8
19278,7,24,54
19280,7,12,9
19281,7,17,17
19282,7,10,26
19283,7,18,26
19285,7,18,11
19286,7,17,16
19287,7,14,18
19289,7,18,12
19290,7,23,23
19291,7,15,12
19292,7,16,12
19293,7,17,21
19294,7,18,24
19295,7,13,27
19296,7,14,10
19297,7,19,13
19298,7,13,24
19300,7,11,9
19301,7,22,43
19302,7,11,28
19303,7,14,11
19304,7,10,21
19305,7,17,23
19306,7,16,12
19307,7,19,24
19308,7,17,21
19310,7,10,9
19311,7,23,47
19312,7,24,55
19313,7,23,58
19314,7,18,22
19315,7,12,23
19316,7,11,9
19317,7,20,9
19318,7,14,13
19319,7,11,2
19320,7,8,8
19321,7,13,11
19322,7,20,14
19323,7,13,6
19324,7,16,6
19326,7,15,10
19327,7,16,12
19328,7,12,4
19329,7,16,6
19330,7,12,4
19331,7,20,30
19332,7,15,11
19333,7,16,10
19334,7,15,17
19335,7,14,28
19336,7,16,32
19337,7,6,23
19338,7,14,12
19339,7,15,21
19340,7,15,12
19341,7,12,14
19342,7,24,56
19343,7,20,27
19344,7,20,17
19345,7,16,8
19346,7,20,42
19348,7,9,13
19349,7,7,5
19350,7,16,7
19351,7,16,26
19352,7,22,29
19353,7,8,4
19354,7,14,22
19355,7,22,58
19356,7,16,7
19357,7,16,10
19358,7,8,7
19359,7,21,33
19360,7,18,37
19361,7,16,27
19362,7,13,11
19363,7,20,28
19364,7,21,31
19366,7,17,34
19368,7,16,15
19369,7,15,5
19371,7,7,6
19372,7,16,12
19373,7,6,12
19374,7,13,9
19375,7,17,14
19376,7,9,7
19377,7,14,1
19378,7,21,24
19379,7,22,16
19380,7,16,25
19381,7,22,33
19382,7,17,30
19383,7,21,32
19384,7,10,6
19385,7,14,16
19386,7,22,31
19387,7,14,8
19388,7,18,18
19389,7,16,16
19390,7,13,4
19391,7,18,27
19392,7,12,18
19393,7,8,2
19394,7,16,8
19395,7,24,75
19396,7,18,22
19397,7,14,15
19398,7,8,5
19400,7,8,19
19401,7,13,14
19402,7,11,13
19403,7,21,26
19404,7,14,6
19405,7,14,21
19406,7,23,23
19408,7,14,18
19409,7,20,21
19410,7,16,20
19411,7,13,6
19412,7,20,24
19413,7,22,45
19414,7,21,41
19415,7,13,22
19416,7,16,14
19417,7,17,11
19419,7,19,35
19420,7,16,10
19421,7,23,62
19422,7,20,16
19423,7,22,18
19424,7,6,7
19425,7,13,22
19427,7,22,41
19428,7,10,8
19429,7,20,16
19430,7,14,5
19431,7,20,20
19432,7,18,15
19433,7,19,14
19434,7,8,14
19435,7,17,32
19436,7,6,11
19437,7,16,12
19438,7,13,11
19439,7,12,18
19440,7,12,4
19441,7,22,45
19442,7,16,12
19443,7,19,19
19444,7,13,14
19445,7,19,13
19446,7,24,38
19447,7,18,13
19448,7,15,9
19449,7,12,12
19450,7,4,1
19451,7,22,25
19454,7,10,12
19455,7,13,11
19456,7,9,12
19457,7,16,28
19458,7,12,12
19459,7,21,27
19460,7,16,25
19462,7,16,24
19463,7,21,47
19464,7,16,10
19465,7,7,4
19466,7,15,2
19467,7,11,23
19468,7,21,45
19469,7,13,7
19470,7,15,33
19471,7,23,27
19472,7,19,2
19473,7,20,25
19474,7,20,26
19475,7,18,39
19476,7,17,13
19477,7,16,20
19478,7,24,51
19479,7,14,12
19480,7,12,3
19481,7,24,28
19482,7,19,34
19484,7,17,26
19485,7,18,19
19488,7,19,9
19489,7,12,8
19490,7,13,6
19491,7,8,10
19492,7,7,15
19493,7,6,3
19494,7,14,17
19495,7,13,12
19496,7,16,44
19497,7,9,3
19498,7,16,15
19499,7,21,45
19500,7,9,15
19501,7,24,31
19502,7,24,72
19503,7,16,10
19504,7,16,23
19505,7,17,31
19506,7,20,31
19507,7,17,22
19508,7,12,6
19509,7,11,9
19510,7,14,2
19511,7,11,17
19512,7,22,40
19513,7,18,15
19514,7,18,20
19515,7,19,9
19516,7,24,22
19517,7,14,12
19518,7,23,63
19519,7,19,15
19520,7,18,14
19521,7,13,5
19522,7,22,32
19523,7,19,28
19524,7,19,30
19525,7,17,19
19526,7,12,10
19527,7,13,5
19528,7,13,15
19529,7,24,77
19530,7,24,42
19533,7,14,14
19534,7,18,14
19535,7,16,16
19536,7,16,14
19537,7,13,5
19538,7,14,12
19539,7,14,23
19540,7,16,18
19541,7,13,17
19542,7,15,8
19543,7,16,13
