id,set,human_score,word_count
20907,8,36,741
20908,8,35,388
20909,8,34,848
20910,8,32,363
20911,8,40,465
20913,8,34,528
20914,8,40,702
20915,8,40,849
20916,8,37,800
20917,8,38,490
20918,8,29,387
20919,8,34,235
20920,8,32,547
20921,8,43,847
20922,8,37,285
20923,8,34,585
20924,8,29,234
20925,8,30,426
20926,8,47,731
20927,8,36,844
20928,8,40,347
20929,8,29,200
20930,8,40,849
20931,8,41,821
20932,8,40,620
20933,8,32,496
20935,8,40,706
20936,8,44,642
20938,8,34,720
20939,8,31,340
20940,8,40,440
20942,8,40,499
20943,8,40,849
20944,8,31,718
20945,8,29,492
20946,8,43,717
20947,8,40,769
20948,8,40,846
20949,8,36,737
20953,8,31,540
20954,8,15,266
20955,8,40,846
20956,8,36,444
20957,8,45,813
20958,8,35,510
20959,8,45,787
20962,8,40,848
20963,8,40,690
20964,8,36,847
20965,8,28,176
20966,8,40,697
20967,8,20,479
20968,8,36,770
20971,8,46,679
20972,8,32,328
20973,8,41,574
20974,8,44,836
20975,8,36,557
20976,8,42,842
20977,8,42,802
20979,8,31,501
20981,8,40,308
20982,8,32,457
20983,8,43,591
20984,8,31,725
20985,8,36,417
20987,8,35,579
20988,8,36,837
20992,8,40,614
20993,8,45,839
20994,8,40,560
20996,8,38,178
20998,8,36,597
20999,8,37,649
21000,8,30,274
21001,8,41,848
21002,8,40,483
21003,8,36,603
21004,8,29,303
21005,8,32,420
21006,8,36,745
21007,8,40,728
21008,8,40,650
21009,8,33,821
21010,8,40,658
21012,8,30,550
21013,8,24,228
21014,8,33,337
21015,8,40,638
21016,8,31,373
21017,8,27,137
21020,8,33,128
21021,8,40,598
21022,8,37,766
21023,8,34,497
21024,8,33,244
21025,8,40,674
21026,8,32,621
21028,8,32,786
21029,8,30,227
21030,8,44,494
21031,8,25,836
21032,8,40,828
21033,8,27,673
21034,8,36,486
21035,8,45,574
21036,8,41,603
21037,8,50,846
21038,8,42,488
21039,8,36,658
21042,8,36,845
21043,8,40,814
21044,8,36,720
21045,8,37,384
21049,8,40,826
21051,8,42,823
21052,8,32,847
21053,8,30,566
21054,8,43,816
21055,8,35,349
21056,8,48,681
21057,8,40,844
21058,8,40,848
21059,8,45,640
21060,8,45,851
21061,8,30,404
21063,8,37,567
21064,8,38,772
21065,8,47,581
21067,8,41,845
21068,8,36,543
21069,8,42,843
21070,8,40,694
21071,8,30,832
21072,8,35,688
21073,8,40,833
21074,8,37,688
21075,8,35,553
21076,8,40,720
21077,8,40,590
21078,8,35,344
21079,8,34,304
21081,8,36,838
21083,8,41,606
21085,8,37,651
21086,8,30,345
21087,8,34,444
21089,8,36,515
21090,8,37,380
21091,8,34,252
21092,8,43,703
21093,8,42,844
21094,8,40,787
21095,8,35,846
21096,8,37,493
21097,8,46,729
21098,8,43,847
21099,8,40,841
21101,8,40,462
21102,8,31,450
21103,8,32,244
21105,8,40,849
21106,8,40,676
21107,8,40,582
21109,8,40,596
21110,8,45,741
21111,8,36,784
21112,8,35,604
21113,8,36,829
21114,8,40,580
21115,8,32,390
21116,8,37,752
21118,8,48,692
21119,8,33,597
21120,8,50,842
21122,8,46,829
21123,8,43,551
21126,8,27,843
21127,8,35,725
21129,8,36,849
21130,8,45,840
21131,8,35,445
21132,8,40,326
21133,8,35,710
21134,8,34,819
21135,8,40,790
21136,8,33,845
21137,8,39,763
21138,8,33,365
21140,8,24,63
21141,8,31,188
21142,8,36,411
21143,8,40,847
21144,8,40,524
21145,8,32,849
21146,8,47,846
21147,8,40,732
21148,8,35,611
21149,8,36,696
21150,8,28,204
21151,8,35,847
21153,8,33,432
21154,8,34,669
21155,8,36,846
21156,8,40,722
21157,8,40,797
21158,8,35,765
21159,8,46,636
21160,8,34,664
21161,8,40,785
21163,8,40,504
21164,8,45,631
21166,8,31,314
21167,8,40,842
21168,8,40,848
21170,8,39,845
21171,8,35,421
21174,8,42,725
21175,8,38,828
21176,8,34,530
21177,8,26,262
21178,8,31,502
21179,8,31,215
21180,8,40,686
21181,8,40,627
21182,8,31,426
21183,8,36,707
21185,8,42,715
21186,8,39,848
21188,8,37,641
21189,8,37,625
21190,8,36,658
21191,8,34,689
21192,8,35,548
21193,8,40,574
21194,8,42,848
21195,8,36,565
21198,8,34,727
21199,8,35,723
21200,8,40,848
21202,8,45,569
21203,8,40,700
21204,8,31,369
21205,8,31,204
21206,8,34,843
21207,8,44,665
21208,8,38,850
21209,8,42,847
21210,8,35,563
21211,8,33,711
21213,8,40,538
21214,8,40,358
21215,8,41,702
21217,8,30,320
21218,8,42,846
21219,8,40,833
21220,8,30,695
21221,8,31,443
21222,8,27,237
21223,8,36,488
21224,8,43,595
21225,8,50,847
21227,8,40,623
21229,8,40,635
21230,8,36,665
21233,8,40,695
21235,8,28,473
21236,8,40,580
21237,8,40,842
21238,8,37,578
21240,8,26,208
21241,8,30,563
21244,8,30,297
21245,8,40,850
21246,8,37,598
21247,8,34,770
21248,8,28,405
21249,8,42,386
21250,8,44,813
21251,8,40,766
21253,8,40,344
21255,8,41,555
21256,8,33,394
21257,8,30,700
21258,8,40,334
21259,8,43,842
21261,8,36,847
21262,8,36,628
21263,8,32,601
21264,8,36,280
21265,8,35,299
21266,8,38,612
21268,8,38,363
21269,8,40,424
21271,8,30,328
21272,8,40,848
21273,8,34,512
21274,8,40,453
21275,8,40,839
21276,8,34,708
21277,8,30,744
21279,8,33,303
21280,8,40,819
21281,8,40,450
21284,8,38,604
21285,8,37,716
21286,8,36,802
21287,8,40,791
21288,8,46,695
21289,8,49,790
21290,8,37,551
21291,8,30,844
21292,8,50,545
21293,8,33,230
21294,8,34,243
21295,8,45,593
21296,8,40,664
21297,8,32,849
21298,8,30,269
21299,8,41,842
21300,8,44,844
21301,8,21,76
21302,8,40,842
21304,8,37,850
21306,8,46,595
21307,8,30,546
21308,8,40,412
21309,8,38,519
21310,8,40,331
21312,8,32,844
21315,8,35,538
21318,8,29,227
21319,8,46,752
21321,8,40,834
21322,8,36,711
21323,8,43,701
21324,8,40,842
21325,8,45,777
21327,8,33,497
21329,8,30,406
21330,8,37,658
21331,8,26,92
21332,8,40,505
21333,8,36,508
21334,8,30,172
21336,8,36,799
21338,8,34,601
21339,8,34,726
21340,8,37,705
21342,8,40,596
21343,8,47,710
21344,8,47,513
21345,8,32,848
21346,8,31,489
21347,8,32,831
21348,8,40,828
21350,8,36,515
21351,8,31,551
21352,8,37,679
21354,8,35,357
21355,8,28,390
21356,8,37,842
21357,8,41,614
21358,8,46,767
21360,8,35,496
21361,8,45,527
21364,8,45,613
21365,8,37,727
21366,8,41,587
21367,8,39,576
21369,8,29,381
21370,8,31,192
21373,8,40,746
21374,8,38,717
21375,8,37,557
21377,8,34,569
21379,8,35,811
21380,8,37,728
21382,8,42,753
21383,8,40,570
21384,8,38,840
21385,8,50,765
21386,8,42,842
21387,8,40,817
21388,8,40,806
21389,8,20,34
21390,8,36,848
21391,8,34,781
21392,8,40,532
21393,8,30,302
21394,8,31,654
21397,8,40,641
21398,8,50,827
21399,8,25,255
21403,8,41,835
21404,8,37,556
21405,8,40,365
21407,8,40,355
21408,8,21,131
21409,8,44,852
21410,8,33,580
21411,8,31,841
21412,8,32,617
21413,8,46,843
21414,8,41,390
21415,8,35,847
21416,8,40,373
21418,8,45,692
21419,8,43,848
21421,8,41,835
21422,8,41,706
21424,8,36,849
21425,8,34,310
21426,8,41,841
21427,8,35,546
21428,8,30,404
21429,8,55,831
21431,8,40,509
21432,8,50,625
21433,8,35,777
21434,8,32,431
21436,8,37,413
21437,8,34,626
21438,8,46,658
21440,8,34,543
21441,8,41,841
21442,8,40,510
21443,8,34,512
21444,8,30,276
21446,8,30,222
21447,8,36,700
21448,8,30,274
21449,8,32,362
21450,8,35,630
21451,8,45,456
21452,8,33,263
21453,8,36,499
21454,8,42,845
21456,8,39,757
21457,8,40,526
21458,8,40,605
21459,8,40,843
21460,8,32,336
21462,8,35,849
21463,8,25,181
21465,8,36,646
21467,8,45,551
21468,8,35,466
21470,8,36,831
21471,8,40,847
21472,8,33,838
21473,8,39,525
21475,8,40,434
21476,8,28,110
21477,8,28,80
21478,8,42,757
21479,8,31,571
21480,8,32,856
21481,8,40,839
21482,8,30,360
21483,8,41,511
21484,8,50,776
21485,8,36,585
21487,8,30,765
21488,8,41,701
21489,8,22,194
21490,8,50,850
21491,8,30,584
21494,8,40,843
21495,8,36,641
21500,8,37,745
21501,8,28,289
21502,8,38,846
21503,8,32,706
21505,8,40,448
21506,8,45,637
21507,8,36,708
21508,8,45,785
21509,8,30,391
21510,8,43,850
21511,8,37,598
21512,8,28,394
21513,8,37,756
21514,8,34,394
21515,8,36,835
21516,8,35,606
21517,8,32,408
21518,8,40,460
21519,8,37,767
21521,8,38,849
21522,8,40,557
21525,8,30,849
21526,8,40,631
21529,8,38,527
21530,8,46,522
21531,8,50,804
21532,8,50,540
21533,8,35,281
21535,8,35,836
21536,8,35,512
21537,8,33,371
21539,8,45,842
21540,8,45,849
21541,8,40,398
21542,8,40,500
21544,8,31,411
21545,8,36,632
21546,8,35,831
21547,8,42,750
21548,8,35,653
21549,8,30,243
21550,8,40,845
21552,8,33,486
21553,8,25,295
21554,8,31,772
21555,8,25,212
21556,8,44,850
21557,8,42,751
21558,8,38,841
21559,8,31,406
21560,8,44,842
21561,8,40,418
21563,8,46,696
21564,8,41,578
21566,8,37,840
21567,8,45,689
21568,8,40,460
21569,8,34,443
21570,8,31,490
21571,8,40,432
21573,8,35,614
21574,8,40,841
21575,8,30,338
21577,8,40,417
21578,8,32,560
21579,8,27,222
21581,8,36,468
21582,8,34,594
21584,8,30,841
21586,8,39,739
21587,8,30,352
21589,8,30,851
21592,8,40,474
21594,8,32,595
21595,8,36,385
21596,8,31,359
21598,8,30,366
21599,8,47,849
21601,8,40,427
21603,8,35,474
21604,8,33,494
21605,8,36,304
21606,8,36,430
21607,8,48,818
21608,8,40,553
21609,8,40,664
21610,8,40,849
21611,8,42,847
21613,8,40,754
21615,8,32,766
21617,8,36,710
21618,8,40,717
21619,8,10,4
21620,8,33,788
21621,8,44,834
21623,8,35,764
21624,8,30,816
21626,8,35,844
21628,8,32,545
21629,8,40,816
21630,8,40,562
21633,8,40,468
