id,set,human_score,misspell_words
17996,7,11,6
17997,7,16,14
17998,7,17,6
18000,7,22,17
18001,7,12,7
18002,7,12,7
18004,7,16,8
18005,7,20,28
18006,7,16,8
18008,7,15,1
18011,7,8,6
18012,7,17,61
18013,7,13,16
18014,7,20,8
18015,7,14,15
18016,7,24,68
18017,7,17,15
18018,7,12,6
18019,7,20,15
18020,7,13,4
18021,7,16,9
18022,7,18,10
18023,7,12,19
18025,7,21,24
18026,7,19,3
18028,7,23,10
18029,7,17,10
18030,7,21,12
18031,7,9,6
18032,7,15,4
18033,7,12,8
18034,7,24,13
18035,7,16,5
18036,7,8,8
18037,7,13,6
18038,7,21,6
18039,7,16,3
18040,7,9,3
18041,7,17,16
18042,7,16,15
18043,7,7,8
18044,7,16,7
18045,7,19,31
18046,7,8,20
18047,7,22,10
18048,7,18,12
18049,7,18,23
18050,7,8,7
18051,7,18,17
18052,7,17,15
18053,7,24,31
18054,7,12,33
18055,7,16,16
18056,7,22,54
18057,7,14,11
18058,7,18,2
18060,7,8,8
18061,7,15,17
18062,7,17,4
18064,7,17,13
18065,7,14,11
18066,7,23,41
18067,7,17,58
18068,7,24,24
18070,7,20,4
18071,7,16,14
18072,7,15,10
18073,7,18,21
18074,7,17,39
18075,7,16,34
18076,7,13,22
18077,7,18,23
18078,7,19,23
18079,7,22,49
18080,7,8,21
18081,7,23,9
18082,7,14,4
18083,7,14,16
18084,7,15,13
18086,7,15,8
18087,7,19,12
18088,7,6,2
18089,7,21,12
18090,7,16,22
18091,7,7,7
18092,7,16,7
18093,7,14,10
18094,7,17,9
18095,7,15,3
18096,7,16,5
18097,7,17,19
18098,7,22,21
18099,7,17,56
18100,7,18,24
18102,7,13,1
18103,7,11,42
18105,7,17,10
18106,7,16,25
18107,7,13,21
18108,7,11,20
18109,7,8,0
18110,7,20,35
18112,7,17,14
18114,7,18,16
18115,7,15,8
18116,7,20,5
18117,7,19,6
18118,7,10,12
18119,7,16,11
18120,7,18,6
18121,7,14,11
18123,7,12,19
18124,7,15,23
18126,7,6,4
18127,7,18,15
18128,7,17,3
18129,7,13,11
18130,7,17,6
18131,7,15,7
18132,7,18,4
18133,7,13,3
18134,7,12,5
18135,7,12,2
18136,7,14,4
18137,7,15,21
18138,7,12,61
18140,7,18,7
18141,7,15,41
18142,7,21,37
18143,7,13,5
18144,7,16,5
18146,7,21,52
18147,7,16,14
18148,7,18,18
18149,7,10,1
18150,7,14,5
18151,7,16,4
18152,7,6,2
18153,7,24,23
18154,7,13,8
18156,7,18,16
18159,7,18,10
18160,7,23,13
18161,7,4,24
18162,7,19,26
18163,7,16,9
18164,7,19,5
18165,7,17,21
18166,7,17,37
18167,7,7,2
18168,7,17,10
18169,7,13,16
18170,7,14,6
18171,7,17,28
18172,7,23,14
18173,7,14,3
18174,7,23,65
18175,7,22,78
18177,7,13,4
18178,7,22,26
18179,7,5,16
18180,7,17,12
18181,7,17,6
18182,7,17,15
18183,7,16,12
18184,7,6,5
18185,7,13,8
18186,7,14,6
18187,7,21,30
18189,7,22,9
18190,7,14,12
18191,7,16,5
18192,7,20,27
18193,7,15,9
18194,7,13,13
18195,7,9,16
18196,7,8,7
18197,7,16,7
18198,7,20,23
18200,7,19,7
18201,7,21,35
18202,7,21,24
18203,7,7,2
18205,7,20,23
18206,7,16,14
18207,7,12,64
18208,7,17,5
18209,7,16,14
18210,7,18,13
18211,7,17,17
18212,7,14,4
18213,7,22,7
18215,7,8,7
18217,7,17,4
18218,7,16,4
18219,7,7,21
18220,7,21,10
18221,7,8,0
18222,7,24,24
18223,7,20,8
18225,7,19,27
18226,7,21,6
18227,7,18,8
18228,7,12,4
18229,7,24,67
18230,7,17,41
18231,7,23,6
18232,7,20,18
18233,7,10,9
18234,7,21,37
18235,7,18,57
18236,7,20,11
18237,7,18,8
18238,7,16,4
18239,7,7,3
18240,7,16,25
18241,7,20,3
18242,7,16,3
18243,7,24,15
18244,7,14,6
18245,7,9,2
18246,7,17,22
18247,7,10,11
18248,7,11,3
18249,7,13,17
18250,7,23,23
18251,7,11,11
18252,7,14,23
18253,7,12,4
18254,7,17,8
18255,7,20,9
18256,7,22,37
18257,7,20,18
18258,7,9,6
18259,7,9,3
18260,7,13,15
18261,7,20,122
18262,7,14,11
18263,7,11,5
18264,7,16,30
18265,7,15,12
18266,7,21,16
18267,7,11,4
18268,7,8,5
18269,7,14,4
18271,7,20,16
18272,7,11,15
18273,7,18,2
18275,7,20,75
18276,7,18,7
18277,7,18,9
18278,7,13,1
18279,7,23,10
18280,7,16,6
18281,7,24,22
18282,7,20,2
18283,7,20,16
18284,7,11,9
18285,7,16,2
18286,7,20,11
18287,7,18,15
18288,7,10,10
18289,7,17,24
18290,7,10,4
18291,7,22,13
18292,7,16,2
18293,7,11,1
18294,7,16,18
18295,7,16,0
18296,7,8,2
18297,7,21,35
18298,7,16,9
18300,7,13,6
18301,7,14,1
18302,7,16,46
18303,7,18,8
18304,7,13,2
18305,7,18,13
18306,7,10,17
18307,7,19,9
18308,7,12,19
18309,7,17,8
18310,7,7,6
18311,7,24,32
18312,7,21,6
18314,7,24,49
18317,7,16,10
18318,7,14,6
18319,7,24,61
18320,7,12,2
18321,7,14,5
18322,7,17,21
18324,7,24,41
18325,7,13,10
18326,7,11,5
18327,7,17,13
18329,7,14,18
18330,7,6,4
18331,7,10,5
18332,7,22,53
18333,7,16,11
18334,7,16,17
18335,7,16,11
18336,7,19,14
18337,7,21,9
18338,7,20,11
18339,7,24,12
18340,7,16,14
18341,7,22,16
18342,7,16,11
18343,7,13,14
18344,7,16,5
18345,7,19,21
18346,7,17,17
18347,7,14,2
18348,7,5,1
18349,7,19,13
18350,7,12,14
18352,7,17,1
18353,7,17,13
18354,7,11,2
18355,7,7,3
18356,7,17,16
18357,7,16,18
18358,7,15,8
18361,7,9,8
18362,7,24,60
18363,7,24,19
18364,7,14,5
18365,7,12,2
18366,7,16,7
18367,7,18,2
18368,7,15,22
18369,7,20,15
18370,7,8,10
18371,7,18,10
18373,7,14,2
18374,7,8,0
18375,7,8,8
18376,7,13,42
18377,7,24,21
18378,7,18,19
18379,7,11,0
18380,7,18,7
18381,7,20,10
18383,7,11,1
18384,7,13,1
18386,7,23,44
18387,7,17,4
18388,7,22,48
18389,7,17,19
18390,7,16,29
18391,7,19,7
18392,7,15,37
18393,7,20,3
18394,7,16,5
18395,7,24,29
18396,7,17,17
18398,7,19,14
18399,7,22,16
18401,7,18,15
18402,7,8,17
18403,7,12,7
18404,7,16,2
18405,7,14,4
18406,7,18,35
18407,7,21,28
18408,7,24,11
18409,7,14,1
18411,7,10,1
18412,7,14,4
18413,7,18,17
18414,7,8,3
18415,7,14,20
18416,7,19,8
18417,7,10,11
18418,7,18,3
18419,7,23,39
18421,7,14,8
18422,7,23,8
18423,7,18,15
18424,7,17,6
18426,7,10,1
18427,7,16,3
18428,7,14,16
18429,7,15,8
18430,7,19,10
18432,7,15,5
18433,7,19,21
18434,7,17,20
18435,7,18,29
18436,7,8,7
18438,7,22,35
18441,7,8,3
18442,7,23,19
18444,7,12,0
18445,7,9,2
18446,7,7,10
18448,7,19,21
18449,7,16,9
18450,7,20,6
18451,7,18,13
18453,7,16,12
18454,7,24,7
18455,7,7,3
18456,7,11,16
18458,7,21,7
18459,7,18,34
18460,7,15,10
18461,7,12,11
18463,7,6,15
18464,7,16,32
18465,7,18,17
18466,7,12,13
18467,7,21,29
18468,7,10,26
18471,7,20,8
18472,7,14,13
18473,7,24,19
18474,7,22,17
18475,7,18,11
18476,7,20,54
18477,7,22,11
18478,7,14,5
18479,7,23,20
18480,7,17,2
18481,7,9,1
18482,7,24,12
18484,7,12,4
18485,7,16,8
18488,7,9,8
18489,7,21,6
18490,7,14,4
18491,7,16,8
18492,7,17,3
18494,7,18,21
18495,7,16,12
18496,7,6,8
18497,7,18,28
18498,7,18,15
18499,7,24,35
18500,7,20,7
18501,7,9,5
18502,7,17,8
18503,7,16,5
18504,7,5,1
18505,7,13,6
18506,7,12,2
18507,7,22,8
18508,7,18,10
18509,7,11,5
18510,7,16,29
18511,7,7,1
18512,7,12,8
18513,7,17,5
18514,7,13,4
18515,7,24,14
18516,7,14,1
18517,7,14,17
18518,7,12,4
18519,7,16,9
18520,7,19,11
18521,7,20,3
18522,7,8,9
18523,7,21,12
18524,7,16,10
18525,7,21,22
18526,7,16,13
18527,7,14,7
18528,7,23,50
18529,7,10,13
18530,7,16,6
18531,7,9,5
18533,7,9,4
18534,7,20,24
18535,7,10,1
18536,7,24,40
18537,7,10,4
18538,7,18,9
18539,7,10,10
18540,7,16,3
18541,7,23,5
18542,7,23,40
18544,7,16,11
18545,7,12,7
18546,7,15,11
18547,7,9,2
18548,7,10,9
18549,7,20,13
18550,7,13,12
18551,7,9,8
18552,7,11,6
18553,7,11,4
18554,7,16,25
18556,7,20,53
18557,7,17,7
18558,7,23,12
18559,7,19,5
18560,7,23,15
18561,7,19,10
18562,7,19,18
18563,7,16,18
18564,7,15,10
18565,7,13,6
18566,7,24,110
18567,7,24,30
18569,7,22,6
18570,7,24,79
18571,7,13,2
18572,7,13,18
18573,7,22,22
18574,7,12,8
18575,7,15,3
18576,7,16,33
18577,7,18,16
18578,7,16,20
18579,7,18,3
18580,7,22,9
18581,7,19,8
18582,7,19,18
18583,7,17,11
18584,7,21,6
18586,7,11,6
18587,7,16,19
18588,7,23,35
18590,7,15,17
18591,7,24,40
18592,7,8,12
18593,7,22,35
18594,7,17,10
18595,7,11,4
18596,7,23,13
18597,7,18,11
18598,7,17,10
18599,7,20,8
18600,7,24,10
18601,7,17,13
18602,7,17,23
18603,7,16,2
18604,7,21,11
18605,7,22,10
18606,7,16,13
18607,7,17,10
18608,7,16,47
18609,7,11,4
18610,7,10,8
18611,7,14,4
18612,7,12,7
18613,7,16,1
18614,7,18,7
18615,7,17,5
18616,7,24,76
18617,7,21,14
18618,7,19,6
18619,7,18,19
18620,7,15,17
18621,7,12,1
18622,7,11,8
18624,7,17,5
18626,7,14,12
18627,7,17,4
18628,7,19,7
18629,7,16,6
18630,7,16,17
18631,7,24,24
18632,7,17,16
18633,7,11,1
18634,7,9,1
18635,7,14,4
18636,7,24,16
18637,7,21,10
18638,7,13,12
18639,7,14,19
18640,7,18,14
18641,7,17,14
18642,7,16,13
18643,7,15,22
18644,7,17,6
18645,7,9,3
18646,7,20,15
18647,7,18,10
18648,7,18,11
18649,7,18,26
18650,7,22,34
18651,7,21,26
18652,7,23,28
18653,7,23,9
18654,7,16,4
18655,7,21,13
18656,7,24,18
18657,7,23,90
18658,7,7,8
18659,7,14,7
18660,7,16,22
18661,7,17,12
18662,7,18,7
18663,7,16,11
18664,7,19,29
18666,7,14,22
18667,7,21,28
18668,7,20,28
18669,7,16,5
18670,7,13,5
18671,7,20,15
18672,7,17,31
18674,7,18,20
18675,7,14,17
18676,7,24,21
18677,7,17,10
18678,7,11,9
18680,7,8,0
18681,7,23,23
18682,7,22,63
18683,7,15,9
18684,7,17,8
18685,7,20,3
18686,7,18,24
18688,7,8,5
18689,7,8,2
18690,7,11,4
18691,7,22,10
18693,7,12,2
18694,7,20,43
18695,7,17,6
18696,7,20,41
18697,7,20,22
18698,7,13,12
18700,7,14,7
18701,7,24,23
18702,7,23,21
18703,7,14,3
18704,7,16,15
18705,7,20,17
18706,7,8,7
18707,7,20,17
18708,7,18,15
18709,7,19,41
18710,7,13,0
18711,7,10,5
18712,7,14,11
18713,7,12,5
18714,7,14,28
18715,7,20,14
18716,7,18,79
18717,7,12,5
18718,7,7,2
18719,7,8,3
18720,7,10,7
18721,7,15,7
18722,7,24,37
18723,7,16,2
18724,7,24,44
18725,7,20,7
18726,7,20,32
18727,7,9,9
18729,7,16,7
18730,7,18,26
18731,7,15,3
18732,7,16,16
18733,7,22,48
18734,7,4,4
18736,7,16,8
18737,7,15,6
18738,7,16,7
18739,7,8,5
18740,7,20,30
18741,7,24,16
18742,7,12,2
18743,7,9,20
18744,7,12,14
18745,7,18,17
18747,7,7,0
18748,7,16,44
18749,7,13,15
18750,7,6,3
18751,7,23,15
18752,7,14,7
18753,7,10,4
18754,7,18,18
18756,7,21,16
18757,7,17,6
18758,7,13,10
18759,7,23,54
18760,7,16,5
18761,7,20,59
18762,7,17,4
18763,7,16,2
18764,7,9,8
18765,7,18,35
18766,7,9,4
18767,7,13,19
18768,7,11,23
18769,7,12,2
18770,7,22,3
18771,7,21,4
18772,7,17,18
18773,7,14,18
18774,7,16,5
18775,7,24,12
18776,7,23,24
18777,7,13,13
18778,7,24,17
18779,7,18,14
18780,7,15,14
18781,7,12,24
18782,7,14,17
18783,7,9,11
18784,7,16,8
18785,7,8,3
18786,7,23,20
18787,7,16,19
18788,7,24,28
18789,7,19,10
18790,7,16,13
18791,7,23,17
18792,7,16,16
18793,7,24,25
18794,7,7,2
18795,7,10,26
18796,7,17,4
18797,7,10,2
18798,7,19,32
18799,7,20,37
18800,7,17,13
18801,7,17,9
18802,7,11,12
18803,7,15,4
18804,7,9,6
18805,7,19,17
18806,7,20,9
18807,7,7,1
18808,7,12,7
18809,7,24,52
18810,7,20,9
18811,7,19,10
18812,7,14,0
18813,7,10,22
18814,7,20,4
18815,7,17,17
18816,7,17,13
18817,7,20,22
18818,7,24,20
18819,7,16,5
18820,7,19,14
18821,7,23,25
18822,7,6,2
18823,7,16,1
18824,7,14,5
18825,7,21,13
18826,7,24,31
18827,7,16,31
18829,7,16,10
18830,7,13,7
18831,7,18,31
18832,7,24,10
18833,7,19,54
18834,7,17,14
18835,7,22,14
18836,7,17,5
18837,7,19,22
18839,7,22,34
18840,7,12,11
18841,7,15,4
18842,7,22,54
18843,7,17,23
18844,7,10,5
18845,7,16,3
18847,7,18,11
18848,7,24,12
18849,7,18,8
18851,7,21,56
18852,7,10,13
18853,7,23,18
18854,7,17,10
18855,7,14,7
18856,7,11,10
18857,7,24,62
18858,7,10,7
18859,7,6,1
18860,7,20,30
18861,7,17,24
18862,7,14,14
18863,7,16,30
18864,7,21,7
18865,7,13,6
18868,7,24,49
18870,7,17,4
18871,7,15,1
18872,7,19,19
18873,7,15,18
18874,7,20,10
18875,7,17,1
18876,7,4,0
18877,7,17,19
18878,7,15,11
18879,7,17,15
18880,7,18,11
18881,7,17,5
18882,7,14,8
18883,7,15,2
18884,7,20,7
18885,7,9,0
18886,7,20,29
18887,7,17,16
18888,7,16,7
18889,7,24,38
18890,7,20,47
18891,7,12,1
18892,7,17,12
18894,7,14,8
18895,7,13,13
18896,7,16,23
18897,7,22,39
18898,7,19,10
18899,7,15,8
18900,7,16,21
18901,7,17,9
18902,7,9,3
18903,7,10,6
18904,7,14,31
18905,7,14,7
18906,7,15,5
18907,7,23,21
18908,7,18,14
18909,7,18,7
18910,7,20,6
18911,7,7,3
18912,7,20,4
18913,7,12,7
18914,7,16,32
18915,7,19,11
18916,7,10,9
18917,7,21,18
18919,7,13,18
18920,7,10,0
18921,7,17,8
18922,7,13,7
18923,7,19,21
18924,7,10,1
18925,7,17,3
18926,7,18,25
18927,7,13,7
18928,7,19,13
18929,7,14,24
18930,7,11,7
18931,7,13,3
18932,7,16,15
18933,7,16,23
18934,7,17,6
18935,7,15,5
18936,7,15,3
18937,7,10,6
18938,7,17,19
18939,7,10,2
18940,7,18,6
18941,7,19,29
18942,7,20,10
18943,7,24,15
18944,7,12,4
18945,7,24,45
18946,7,24,5
18947,7,22,28
18949,7,16,23
18950,7,17,8
18951,7,17,3
18952,7,10,20
18954,7,22,4
18955,7,17,8
18956,7,8,9
18957,7,17,13
18958,7,2,1
18959,7,21,9
18960,7,24,69
18961,7,9,2
18962,7,20,11
18963,7,22,28
18964,7,23,24
18965,7,12,22
18967,7,15,4
18968,7,16,37
18969,7,22,37
18970,7,11,4
18971,7,14,9
18972,7,17,1
18973,7,12,2
18974,7,24,37
18976,7,10,9
18977,7,19,18
18978,7,24,25
18979,7,18,18
18980,7,7,3
18981,7,13,17
18982,7,19,15
18983,7,24,22
18984,7,7,1
18985,7,20,18
18986,7,17,7
18987,7,19,12
18988,7,19,13
18989,7,19,13
18990,7,17,15
18991,7,17,31
18993,7,13,8
18994,7,9,3
18995,7,16,9
18996,7,12,11
18997,7,6,3
18998,7,13,33
18999,7,15,24
19000,7,18,13
19001,7,16,9
19002,7,19,7
19003,7,22,19
19004,7,11,4
19005,7,16,4
19006,7,17,22
19007,7,17,17
19008,7,12,14
19009,7,15,25
19010,7,3,0
19011,7,14,3
19012,7,19,2
19013,7,16,21
19015,7,15,5
19017,7,16,3
19018,7,17,9
19020,7,16,4
19022,7,17,4
19023,7,17,40
19024,7,13,3
19025,7,16,8
19026,7,21,13
19027,7,11,17
19028,7,14,9
19029,7,24,22
19030,7,21,21
19031,7,21,25
19032,7,12,2
19033,7,10,10
19034,7,20,17
19035,7,16,5
19036,7,12,25
19037,7,16,11
19038,7,15,16
19039,7,18,34
19041,7,16,22
19042,7,10,3
19044,7,7,12
19046,7,15,18
19047,7,13,3
19048,7,9,4
19049,7,22,26
19050,7,19,15
19051,7,19,18
19052,7,24,22
19054,7,21,12
19055,7,16,12
19056,7,16,10
19057,7,15,8
19058,7,16,10
19059,7,21,16
19060,7,20,12
19061,7,15,10
19062,7,15,6
19063,7,20,4
19064,7,7,2
19065,7,17,7
19068,7,24,26
19069,7,18,9
19070,7,8,1
19071,7,16,2
19072,7,22,17
19073,7,18,13
19076,7,17,8
19077,7,18,15
19078,7,17,5
19079,7,17,12
19080,7,10,23
19081,7,9,10
19082,7,12,8
19083,7,20,34
19084,7,15,6
19085,7,10,12
19086,7,24,30
19087,7,19,3
19089,7,12,1
19090,7,17,25
19091,7,13,6
19092,7,15,4
19093,7,12,15
19094,7,17,2
19095,7,15,5
19096,7,20,6
19097,7,8,6
19098,7,20,14
19099,7,20,36
19100,7,21,12
19101,7,11,7
19102,7,17,9
19103,7,21,32
19104,7,21,8
19105,7,17,3
19106,7,24,14
19107,7,12,5
19108,7,17,1
19109,7,19,5
19110,7,15,9
19111,7,14,30
19112,7,11,26
19113,7,21,7
19114,7,20,27
19116,7,17,15
19117,7,16,11
19118,7,20,10
19119,7,14,7
19120,7,16,11
19122,7,5,5
19123,7,23,37
19124,7,17,9
19125,7,17,2
19126,7,16,4
19127,7,12,9
19129,7,8,8
19130,7,13,0
19131,7,8,5
19132,7,13,10
19134,7,11,7
19135,7,9,5
19136,7,19,35
19137,7,22,6
19138,7,13,2
19139,7,11,4
19140,7,20,31
19141,7,18,3
19143,7,12,23
19144,7,15,7
19145,7,24,5
19146,7,24,6
19147,7,15,3
19148,7,15,55
19149,7,9,4
19150,7,17,35
19151,7,12,5
19152,7,18,24
19153,7,14,1
19154,7,16,15
19155,7,12,9
19156,7,8,7
19158,7,18,7
19159,7,16,40
19160,7,19,14
19161,7,19,18
19162,7,12,4
19163,7,14,12
19164,7,17,11
19165,7,14,4
19166,7,16,16
19167,7,18,16
19168,7,16,12
19169,7,19,2
19170,7,20,9
19171,7,6,3
19172,7,16,22
19173,7,18,16
19174,7,21,34
19175,7,17,4
19176,7,17,14
19177,7,11,3
19178,7,11,4
19179,7,21,31
19180,7,14,3
19181,7,14,3
19183,7,12,5
19184,7,9,6
19185,7,16,8
19186,7,21,10
19187,7,19,5
19188,7,16,31
19189,7,10,3
19190,7,20,49
19191,7,14,5
19192,7,23,11
19193,7,17,15
19194,7,16,19
19195,7,24,30
19196,7,19,13
19197,7,24,41
19198,7,21,12
19199,7,17,6
19200,7,19,7
19201,7,24,38
19202,7,24,16
19203,7,14,13
19204,7,15,8
19205,7,24,10
19206,7,16,3
19207,7,22,33
19208,7,19,4
19209,7,17,14
19210,7,23,17
19211,7,19,55
19212,7,17,20
19213,7,12,3
19214,7,15,16
19215,7,22,33
19216,7,14,3
19217,7,16,14
19219,7,11,1
19220,7,10,12
19221,7,8,18
19222,7,17,15
19223,7,20,20
19224,7,13,14
19225,7,10,5
19226,7,14,7
19227,7,23,8
19228,7,12,13
19229,7,23,36
19230,7,13,9
19231,7,11,12
19232,7,17,25
19233,7,18,4
19234,7,17,18
19236,7,16,13
19237,7,23,6
19238,7,20,26
19239,7,19,8
19240,7,16,13
19241,7,16,16
19242,7,17,35
19243,7,24,23
19244,7,19,8
19245,7,16,6
19246,7,15,12
19247,7,13,6
19248,7,21,11
19249,7,15,3
19250,7,23,10
19251,7,11,9
19253,7,16,12
19254,7,10,12
19255,7,15,13
19256,7,16,23
19257,7,16,5
19258,7,21,20
19259,7,15,6
19260,7,18,6
19261,7,17,27
19262,7,17,33
19263,7,19,4
19264,7,11,9
19265,7,19,13
19266,7,24,25
19267,7,18,60
19268,7,17,14
19270,7,22,32
19271,7,24,28
19272,7,16,3
19273,7,22,13
19274,7,18,5
19275,7,23,24
19276,7,16,5
19277,7,17,5
19278,7,24,44
19280,7,12,5
19281,7,17,13
19282,7,10,5
19283,7,18,14
19285,7,18,8
19286,7,17,24
19287,7,14,8
19289,7,18,11
19290,7,23,21
19291,7,15,14
19292,7,16,28
19293,7,17,6
19294,7,18,11
19295,7,13,14
19296,7,14,7
19297,7,19,4
19298,7,13,24
19300,7,11,2
19301,7,22,9
19302,7,11,7
19303,7,14,6
19304,7,10,11
19305,7,17,6
19306,7,16,8
19307,7,19,12
19308,7,17,3
19310,7,10,2
19311,7,23,36
19312,7,24,55
19313,7,23,67
19314,7,18,12
19315,7,12,6
19316,7,11,14
19317,7,20,9
19318,7,14,7
19319,7,11,11
19320,7,8,2
19321,7,13,17
19322,7,20,19
19323,7,13,7
19324,7,16,11
19326,7,15,4
19327,7,16,3
19328,7,12,9
19329,7,16,8
19330,7,12,5
19331,7,20,22
19332,7,15,8
19333,7,16,11
19334,7,15,14
19335,7,14,19
19336,7,16,11
19337,7,6,13
19338,7,14,6
19339,7,15,19
19340,7,15,7
19341,7,12,5
19342,7,24,21
19343,7,20,19
19344,7,20,2
19345,7,16,1
19346,7,20,24
19348,7,9,5
19349,7,7,1
19350,7,16,7
19351,7,16,10
19352,7,22,12
19353,7,8,2
19354,7,14,17
19355,7,22,25
19356,7,16,25
19357,7,16,5
19358,7,8,0
19359,7,21,18
19360,7,18,9
19361,7,16,10
19362,7,13,9
19363,7,20,9
19364,7,21,21
19366,7,17,11
19368,7,16,11
19369,7,15,3
19371,7,7,1
19372,7,16,19
19373,7,6,0
19374,7,13,5
19375,7,17,3
19376,7,9,4
19377,7,14,8
19378,7,21,59
19379,7,22,25
19380,7,16,18
19381,7,22,23
19382,7,17,9
19383,7,21,33
19384,7,10,0
19385,7,14,4
19386,7,22,14
19387,7,14,4
19388,7,18,17
19389,7,16,12
19390,7,13,4
19391,7,18,18
19392,7,12,10
19393,7,8,7
19394,7,16,2
19395,7,24,38
19396,7,18,3
19397,7,14,11
19398,7,8,9
19400,7,8,2
19401,7,13,5
19402,7,11,15
19403,7,21,30
19404,7,14,14
19405,7,14,20
19406,7,23,9
19408,7,14,11
19409,7,20,5
19410,7,16,10
19411,7,13,2
19412,7,20,4
19413,7,22,26
19414,7,21,35
19415,7,13,1
19416,7,16,2
19417,7,17,15
19419,7,19,20
19420,7,16,4
19421,7,23,56
19422,7,20,11
19423,7,22,4
19424,7,6,1
19425,7,13,25
19427,7,22,25
19428,7,10,6
19429,7,20,31
19430,7,14,4
19431,7,20,21
19432,7,18,14
19433,7,19,9
19434,7,8,8
19435,7,17,47
19436,7,6,1
19437,7,16,8
19438,7,13,2
19439,7,12,8
19440,7,12,5
19441,7,22,65
19442,7,16,19
19443,7,19,10
19444,7,13,10
19445,7,19,38
19446,7,24,29
19447,7,18,15
19448,7,15,5
19449,7,12,4
19450,7,4,2
19451,7,22,13
19454,7,10,0
19455,7,13,4
19456,7,9,53
19457,7,16,6
19458,7,12,22
19459,7,21,3
19460,7,16,16
19462,7,16,9
19463,7,21,26
19464,7,16,5
19465,7,7,4
19466,7,15,14
19467,7,11,0
19468,7,21,37
19469,7,13,1
19470,7,15,6
19471,7,23,30
19472,7,19,0
19473,7,20,31
19474,7,20,37
19475,7,18,35
19476,7,17,5
19477,7,16,9
19478,7,24,44
19479,7,14,8
19480,7,12,12
19481,7,24,59
19482,7,19,8
19484,7,17,41
19485,7,18,17
19488,7,19,6
19489,7,12,10
19490,7,13,18
19491,7,8,2
19492,7,7,6
19493,7,6,4
19494,7,14,17
19495,7,13,13
19496,7,16,45
19497,7,9,1
19498,7,16,20
19499,7,21,25
19500,7,9,22
19501,7,24,20
19502,7,24,32
19503,7,16,9
19504,7,16,12
19505,7,17,9
19506,7,20,20
19507,7,17,11
19508,7,12,7
19509,7,11,8
19510,7,14,0
19511,7,11,15
19512,7,22,27
19513,7,18,14
19514,7,18,16
19515,7,19,2
19516,7,24,21
19517,7,14,6
19518,7,23,75
19519,7,19,30
19520,7,18,5
19521,7,13,2
19522,7,22,27
19523,7,19,9
19524,7,19,16
19525,7,17,10
19526,7,12,1
19527,7,13,4
19528,7,13,10
19529,7,24,83
19530,7,24,19
19533,7,14,16
19534,7,18,11
19535,7,16,7
19536,7,16,13
19537,7,13,8
19538,7,14,4
19539,7,14,6
19540,7,16,18
19541,7,13,10
19542,7,15,4
19543,7,16,8
