id,set,human_score,avg_word_length
20896,8,30,42.3783783784
20897,8,32,40.2448979592
20898,8,44,43.4669811321
20899,8,37,41.0158311346
20900,8,42,43.0065359477
20901,8,40,41.5789473684
20902,8,40,41.1572700297
20904,8,30,41.2923076923
20905,8,34,38.3044554455
20906,8,44,40.6633906634
20907,8,36,43.0499325236
20908,8,35,38.118556701
20909,8,34,37.7240566038
20910,8,32,43.608815427
20911,8,40,42.5591397849
20913,8,34,40.3409090909
20914,8,40,42.8917378917
20915,8,40,43.1566548881
20916,8,37,40.65
20917,8,38,40.0204081633
20918,8,29,39.8449612403
20919,8,34,40.0
20920,8,32,39.1407678245
20921,8,43,43.1404958678
20922,8,37,38.5614035088
20923,8,34,42.9230769231
20924,8,29,44.6153846154
20925,8,30,38.9671361502
20926,8,47,41.3953488372
20927,8,36,41.2559241706
20928,8,40,42.0172910663
20929,8,29,41.75
20930,8,40,42.9917550059
20931,8,41,39.0133982948
20932,8,40,42.8709677419
20933,8,32,43.8306451613
20935,8,40,40.566572238
20936,8,44,41.6822429907
20938,8,34,36.4861111111
20939,8,31,39.6470588235
20940,8,40,40.7727272727
20942,8,40,39.1783567134
20943,8,40,43.4746760895
20944,8,31,39.8885793872
20945,8,29,34.2073170732
20946,8,43,43.1659693166
20947,8,40,43.7451235371
20948,8,40,38.085106383
20949,8,36,41.750339213
20953,8,31,40.962962963
20954,8,15,36.8796992481
20955,8,40,40.8983451537
20956,8,36,41.1261261261
20957,8,45,42.4846248462
20958,8,35,42.862745098
20959,8,45,42.7954256671
20962,8,40,42.7004716981
20963,8,40,41.9565217391
20964,8,36,39.2561983471
20965,8,28,40.6818181818
20966,8,40,39.6413199426
20967,8,20,37.2651356994
20968,8,36,39.4285714286
20971,8,46,43.1516936672
20972,8,32,40.6097560976
20973,8,41,42.2473867596
20974,8,44,43.6961722488
20975,8,36,39.802513465
20976,8,42,41.6152019002
20977,8,42,40.7356608479
20979,8,31,39.7804391218
20981,8,40,43.1818181818
20982,8,32,38.8402625821
20983,8,43,44.5177664975
20984,8,31,40.6482758621
20985,8,36,46.067146283
20987,8,35,45.3713298791
20988,8,36,40.4181600956
20992,8,40,40.0651465798
20993,8,45,42.8724672229
20994,8,40,44.4821428571
20996,8,38,39.606741573
20998,8,36,41.4740368509
20999,8,37,39.8151001541
21000,8,30,41.0948905109
21001,8,41,41.6391509434
21002,8,40,40.0207039337
21003,8,36,42.0232172471
21004,8,29,44.3234323432
21005,8,32,42.119047619
21006,8,36,41.6644295302
21007,8,40,39.0384615385
21008,8,40,38.2153846154
21009,8,33,43.3130328867
21010,8,40,37.9939209726
21012,8,30,39.8
21013,8,24,38.2456140351
21014,8,33,38.8724035608
21015,8,40,43.3542319749
21016,8,31,42.3324396783
21017,8,27,38.6131386861
21020,8,33,39.0625
21021,8,40,42.508361204
21022,8,37,40.9921671018
21023,8,34,41.6700201207
21024,8,33,36.4754098361
21025,8,40,40.6676557864
21026,8,32,41.5136876006
21028,8,32,43.524173028
21029,8,30,38.1057268722
21030,8,44,39.8987854251
21031,8,25,36.0885167464
21032,8,40,44.3357487923
21033,8,27,38.52897474
21034,8,36,38.2304526749
21035,8,45,40.0696864111
21036,8,41,42.1061359867
21037,8,50,47.6359338061
21038,8,42,40.9016393443
21039,8,36,40.8510638298
21042,8,36,42.1893491124
21043,8,40,42.0393120393
21044,8,36,41.9444444444
21045,8,37,40.5208333333
21049,8,40,38.4624697337
21051,8,42,40.6925880923
21052,8,32,39.3742621015
21053,8,30,39.1519434629
21054,8,43,41.5931372549
21055,8,35,40.2578796562
21056,8,48,42.7900146843
21057,8,40,43.5308056872
21058,8,40,43.054245283
21059,8,45,43.28125
21060,8,45,43.866039953
21061,8,30,36.4108910891
21063,8,37,40.0881834215
21064,8,38,41.6321243523
21065,8,47,42.4784853701
21067,8,41,42.0946745562
21068,8,36,41.4180478821
21069,8,42,39.4424673784
21070,8,40,46.3544668588
21071,8,30,38.9543269231
21072,8,35,41.3808139535
21073,8,40,39.8199279712
21074,8,37,41.7296511628
21075,8,35,43.1464737794
21076,8,40,42.0
21077,8,40,38.406779661
21078,8,35,46.2209302326
21079,8,34,42.6644736842
21081,8,36,38.8782816229
21083,8,41,42.8217821782
21085,8,37,41.1520737327
21086,8,30,43.9710144928
21087,8,34,41.2612612613
21089,8,36,41.7087378641
21090,8,37,45.0
21091,8,34,47.3015873016
21092,8,43,41.4082503556
21093,8,42,40.7227488152
21094,8,40,42.6048284625
21095,8,35,40.3073286052
21096,8,37,39.3914807302
21097,8,46,39.451303155
21098,8,43,42.9397874852
21099,8,40,41.272294887
21101,8,40,36.6666666667
21102,8,31,36.7333333333
21103,8,32,39.5081967213
21105,8,40,42.0612485277
21106,8,40,39.8224852071
21107,8,40,45.1202749141
21109,8,40,39.177852349
21110,8,45,42.5236167341
21111,8,36,40.7780612245
21112,8,35,38.9072847682
21113,8,36,39.2279855247
21114,8,40,41.8620689655
21115,8,32,42.1538461538
21116,8,37,40.9441489362
21118,8,48,44.5231213873
21119,8,33,41.0050251256
21120,8,50,43.8717339667
21122,8,46,42.5452352232
21123,8,43,42.0145190563
21126,8,27,35.7651245552
21127,8,35,38.9793103448
21129,8,36,38.7396937574
21130,8,45,40.880952381
21131,8,35,41.8202247191
21132,8,40,47.1472392638
21133,8,35,38.7605633803
21134,8,34,39.7557997558
21135,8,40,39.3924050633
21136,8,33,39.3964497041
21137,8,39,43.0930537353
21138,8,33,40.6575342466
21140,8,24,53.8095238095
21141,8,31,46.329787234
21142,8,36,40.2433090024
21143,8,40,42.3612750885
21144,8,40,41.393129771
21145,8,32,38.3392226148
21146,8,47,41.3120567376
21147,8,40,39.5355191257
21148,8,35,41.7512274959
21149,8,36,41.8965517241
21150,8,28,37.5
21151,8,35,38.1582054309
21153,8,33,44.1435185185
21154,8,34,42.6158445441
21155,8,36,40.4137115839
21156,8,40,41.8144044321
21157,8,40,42.2333751568
21158,8,35,39.4117647059
21159,8,46,43.286163522
21160,8,34,38.734939759
21161,8,40,38.0127388535
21163,8,40,40.2777777778
21164,8,45,43.882725832
21166,8,31,38.0891719745
21167,8,40,43.539192399
21168,8,40,40.9198113208
21170,8,39,41.100591716
21171,8,35,42.6840855107
21174,8,42,41.0344827586
21175,8,38,39.5531400966
21176,8,34,38.2452830189
21177,8,26,38.0916030534
21178,8,31,42.2111553785
21179,8,31,39.0697674419
21180,8,40,43.1924198251
21181,8,40,41.2280701754
21182,8,31,40.3755868545
21183,8,36,38.3026874116
21185,8,42,42.1818181818
21186,8,39,41.0613207547
21188,8,37,39.9531981279
21189,8,37,39.104
21190,8,36,42.9635258359
21191,8,34,39.8984034833
21192,8,35,37.0255474453
21193,8,40,39.8780487805
21194,8,42,40.0117924528
21195,8,36,40.8672566372
21198,8,34,38.6107290234
21199,8,35,39.7095435685
21200,8,40,42.3820754717
21202,8,45,43.690685413
21203,8,40,43.2714285714
21204,8,31,42.0867208672
21205,8,31,41.3235294118
21206,8,34,37.3784104389
21207,8,44,39.2781954887
21208,8,38,38.9529411765
21209,8,42,40.1652892562
21210,8,35,40.1065719361
21211,8,33,40.0562587904
21213,8,40,37.3977695167
21214,8,40,41.6480446927
21215,8,41,41.2962962963
21217,8,30,38.4375
21218,8,42,41.0283687943
21219,8,40,40.8043217287
21220,8,30,38.690647482
21221,8,31,40.3386004515
21222,8,27,42.1518987342
21223,8,36,41.7418032787
21224,8,43,40.1512605042
21225,8,50,43.6245572609
21227,8,40,41.316211878
21229,8,40,41.937007874
21230,8,36,41.2932330827
21233,8,40,40.8201438849
21235,8,28,37.5687103594
21236,8,40,37.4310344828
21237,8,40,42.83847981
21238,8,37,38.4083044983
21240,8,26,37.4038461538
21241,8,30,37.9040852575
21244,8,30,39.1582491582
21245,8,40,42.4117647059
21246,8,37,41.220735786
21247,8,34,40.7272727273
21248,8,28,38.987654321
21249,8,42,41.1917098446
21250,8,44,43.6039360394
21251,8,40,41.6187989556
21253,8,40,41.8023255814
21255,8,41,39.8018018018
21256,8,33,40.8375634518
21257,8,30,39.3285714286
21258,8,40,39.7604790419
21259,8,43,38.9429928741
21261,8,36,39.4451003542
21262,8,36,38.2165605096
21263,8,32,46.3227953411
21264,8,36,42.4642857143
21265,8,35,39.5317725753
21266,8,38,38.1045751634
21268,8,38,41.9283746556
21269,8,40,45.8726415094
21271,8,30,40.7317073171
21272,8,40,40.0471698113
21273,8,34,40.234375
21274,8,40,43.5540838852
21275,8,40,41.2872467223
21276,8,34,42.6412429379
21277,8,30,37.7822580645
21279,8,33,39.900990099
21280,8,40,41.9536019536
21281,8,40,41.8
21284,8,38,41.1092715232
21285,8,37,38.7150837989
21286,8,36,37.7805486284
21287,8,40,40.012642225
21288,8,46,45.1654676259
21289,8,49,41.1518987342
21290,8,37,42.9582577132
21291,8,30,43.9573459716
21292,8,50,46.6422018349
21293,8,33,41.5652173913
21294,8,34,49.8765432099
21295,8,45,42.0573355818
21296,8,40,39.4728915663
21297,8,32,38.8692579505
21298,8,30,38.7732342007
21299,8,41,41.7933491686
21300,8,44,45.663507109
21301,8,21,39.6052631579
21302,8,40,39.32304038
21304,8,37,40.5529411765
21306,8,46,41.3445378151
21307,8,30,41.3553113553
21308,8,40,42.2815533981
21309,8,38,43.0443159923
21310,8,40,43.6253776435
21312,8,32,38.3530805687
21315,8,35,53.1784386617
21318,8,29,39.6035242291
21319,8,46,41.4095744681
21321,8,40,41.9424460432
21322,8,36,35.9634317862
21323,8,43,43.6804564907
21324,8,40,39.893111639
21325,8,45,41.0682110682
21327,8,33,36.5191146881
21329,8,30,38.7438423645
21330,8,37,45.4407294833
21331,8,26,44.6739130435
21332,8,40,39.9405940594
21333,8,36,41.1023622047
21334,8,30,39.7093023256
21336,8,36,38.7984981227
21338,8,34,40.8153078203
21339,8,34,36.9283746556
21340,8,37,40.865248227
21342,8,40,40.1677852349
21343,8,47,40.6056338028
21344,8,47,41.0136452242
21345,8,32,40.0471698113
21346,8,31,38.9570552147
21347,8,32,41.6967509025
21348,8,40,39.5169082126
21350,8,36,41.067961165
21351,8,31,41.2885662432
21352,8,37,37.2606774669
21354,8,35,38.9915966387
21355,8,28,33.8205128205
21356,8,37,41.1876484561
21357,8,41,40.3583061889
21358,8,46,43.6505867014
21360,8,35,36.7137096774
21361,8,45,40.9867172676
21364,8,45,40.766721044
21365,8,37,40.0275103164
21366,8,41,40.9710391823
21367,8,39,40.2777777778
21369,8,29,36.8766404199
21370,8,31,39.53125
21373,8,40,42.2922252011
21374,8,38,42.9428172943
21375,8,37,39.012567325
21377,8,34,38.7521968366
21379,8,35,42.3304562269
21380,8,37,38.2005494505
21382,8,42,41.2881806109
21383,8,40,42.5614035088
21384,8,38,38.630952381
21385,8,50,44.8496732026
21386,8,42,40.3444180523
21387,8,40,41.064871481
21388,8,40,41.5260545906
21389,8,20,39.7058823529
21390,8,36,38.9033018868
21391,8,34,37.490396927
21392,8,40,39.2481203008
21393,8,30,36.8874172185
21394,8,31,40.2293577982
21397,8,40,38.9079563183
21398,8,50,41.1970979444
21399,8,25,45.2156862745
21403,8,41,43.3892215569
21404,8,37,41.0971223022
21405,8,40,40.6849315068
21407,8,40,39.9718309859
21408,8,21,42.5954198473
21409,8,44,38.5680751174
21410,8,33,40.9137931034
21411,8,31,39.3935790725
21412,8,32,38.9303079417
21413,8,46,40.7591933571
21414,8,41,43.3846153846
21415,8,35,39.1027154664
21416,8,40,40.5898123324
21418,8,45,39.6965317919
21419,8,43,40.1886792453
21421,8,41,41.3053892216
21422,8,41,40.8640226629
21424,8,36,40.5535924617
21425,8,34,37.4193548387
21426,8,41,40.3210463734
21427,8,35,41.0622710623
21428,8,30,37.4752475248
21429,8,55,45.7400722022
21431,8,40,41.6699410609
21432,8,50,45.52
21433,8,35,40.3861003861
21434,8,32,38.8863109049
21436,8,37,43.8983050847
21437,8,34,42.875399361
21438,8,46,40.7598784195
21440,8,34,47.6427255985
21441,8,41,42.0095124851
21442,8,40,40.8039215686
21443,8,34,39.4921875
21444,8,30,37.5
21446,8,30,39.3243243243
21447,8,36,38.3
21448,8,30,38.6496350365
21449,8,32,37.5138121547
21450,8,35,37.8888888889
21451,8,45,45.0
21452,8,33,40.4182509506
21453,8,36,41.8436873747
21454,8,42,39.9408284024
21456,8,39,40.105680317
21457,8,40,40.7414448669
21458,8,40,41.8347107438
21459,8,40,39.478054567
21460,8,32,35.9523809524
21462,8,35,37.9858657244
21463,8,25,45.0276243094
21465,8,36,39.9845201238
21467,8,45,40.5444646098
21468,8,35,40.1716738197
21470,8,36,41.6125150421
21471,8,40,39.7992916175
21472,8,33,37.4343675418
21473,8,39,38.5714285714
21475,8,40,42.0967741935
21476,8,28,35.0909090909
21477,8,28,38.625
21478,8,42,42.3910171731
21479,8,31,38.4588441331
21480,8,32,38.6214953271
21481,8,40,39.2371871275
21482,8,30,39.8055555556
21483,8,41,41.4677103718
21484,8,50,45.4896907216
21485,8,36,41.1794871795
21487,8,30,39.1503267974
21488,8,41,39.4579172611
21489,8,22,36.8556701031
21490,8,50,38.9647058824
21491,8,30,41.1130136986
21494,8,40,39.4306049822
21495,8,36,37.6131045242
21500,8,37,42.3624161074
21501,8,28,37.4048442907
21502,8,38,43.5342789598
21503,8,32,40.3399433428
21505,8,40,41.8303571429
21506,8,45,40.1098901099
21507,8,36,41.6525423729
21508,8,45,42.2165605096
21509,8,30,37.5703324808
21510,8,43,39.8352941176
21511,8,37,39.347826087
21512,8,28,36.5736040609
21513,8,37,42.0238095238
21514,8,34,39.2893401015
21515,8,36,36.3832335329
21516,8,35,41.600660066
21517,8,32,41.6666666667
21518,8,40,42.1304347826
21519,8,37,40.7431551499
21521,8,38,42.9681978799
21522,8,40,41.9928186715
21525,8,30,38.468786808
21526,8,40,40.9033280507
21529,8,38,39.5825426945
21530,8,46,43.1417624521
21531,8,50,43.8432835821
21532,8,50,41.8703703704
21533,8,35,40.1423487544
21535,8,35,41.4593301435
21536,8,35,40.21484375
21537,8,33,40.2425876011
21539,8,45,42.2327790974
21540,8,45,40.2944640754
21541,8,40,39.9246231156
21542,8,40,44.94
21544,8,31,39.9270072993
21545,8,36,42.4525316456
21546,8,35,36.2334536703
21547,8,42,39.7466666667
21548,8,35,40.0918836141
21549,8,30,38.1481481481
21550,8,40,40.2840236686
21552,8,33,35.6995884774
21553,8,25,34.406779661
21554,8,31,36.5932642487
21555,8,25,37.8301886792
21556,8,44,43.0823529412
21557,8,42,41.344873502
21558,8,38,41.8549346017
21559,8,31,39.8522167488
21560,8,44,42.2327790974
21561,8,40,41.4832535885
21563,8,46,42.8017241379
21564,8,41,48.5813148789
21566,8,37,41.0714285714
21567,8,45,39.114658926
21568,8,40,41.8043478261
21569,8,34,40.5191873589
21570,8,31,41.5306122449
21571,8,40,42.8009259259
21573,8,35,40.4560260586
21574,8,40,42.3900118906
21575,8,30,37.8106508876
21577,8,40,43.9088729017
21578,8,32,40.7678571429
21579,8,27,33.4234234234
21581,8,36,39.5512820513
21582,8,34,39.3939393939
21584,8,30,39.4292508918
21586,8,39,38.5385656292
21587,8,30,40.7102272727
21589,8,30,41.3278495887
21592,8,40,41.8143459916
21594,8,32,37.7983193277
21595,8,36,40.1038961039
21596,8,31,39.2200557103
21598,8,30,40.7923497268
21599,8,47,39.988221437
21601,8,40,40.4215456674
21603,8,35,39.0717299578
21604,8,33,43.5425101215
21605,8,36,44.4736842105
21606,8,36,39.023255814
21607,8,48,42.9951100244
21608,8,40,43.2730560579
21609,8,40,43.1626506024
21610,8,40,40.5064782097
21611,8,42,42.8925619835
21613,8,40,41.3660477454
21615,8,32,39.817232376
21617,8,36,40.3521126761
21618,8,40,38.9121338912
21619,8,10,45.0
21620,8,33,39.6700507614
21621,8,44,41.8105515588
21623,8,35,38.7041884817
21624,8,30,38.8602941176
21626,8,35,40.8767772512
21628,8,32,39.4311926606
21629,8,40,43.9460784314
21630,8,40,42.1174377224
21633,8,40,42.4358974359
