id,set,human_score,word_10
15202,6,3,6
15203,6,4,14
15204,6,2,4
15205,6,3,8
15206,6,2,4
15207,6,2,4
15208,6,3,7
15209,6,3,7
15210,6,3,6
15211,6,2,8
15212,6,2,4
15213,6,3,4
15214,6,1,5
15215,6,4,10
15216,6,3,4
15217,6,2,4
15218,6,2,4
15219,6,3,5
15220,6,3,8
15221,6,2,5
15222,6,4,9
15223,6,3,7
15224,6,2,6
15225,6,4,12
15226,6,4,8
15227,6,3,7
15228,6,4,11
15229,6,2,3
15230,6,4,8
15231,6,4,7
15232,6,1,5
15233,6,3,7
15234,6,4,8
15235,6,2,5
15236,6,3,7
15237,6,2,6
15238,6,1,1
15239,6,4,9
15240,6,1,2
15241,6,3,7
15242,6,4,9
15243,6,3,7
15244,6,3,5
15245,6,1,2
15246,6,4,7
15247,6,3,4
15248,6,3,8
15249,6,3,9
15250,6,3,9
15251,6,3,5
15252,6,2,6
15253,6,3,7
15254,6,2,1
15255,6,2,4
15256,6,2,10
15257,6,3,8
15258,6,1,3
15259,6,2,8
15260,6,2,5
15261,6,3,6
15262,6,1,3
15263,6,3,5
15264,6,4,7
15265,6,3,8
15266,6,3,7
15267,6,4,9
15268,6,0,1
15269,6,2,4
15270,6,2,3
15271,6,2,4
15272,6,3,5
15273,6,4,9
15274,6,3,7
15275,6,2,6
15276,6,3,12
15277,6,4,9
15278,6,2,5
15279,6,2,5
15280,6,2,7
15281,6,3,7
15282,6,4,10
15283,6,2,5
15284,6,3,7
15285,6,3,10
15286,6,3,6
15287,6,3,7
15288,6,1,2
15289,6,4,9
15290,6,2,4
15291,6,3,7
15292,6,1,4
15293,6,2,5
15294,6,3,5
15295,6,3,7
15296,6,3,10
15297,6,2,6
15298,6,2,5
15299,6,1,4
15300,6,4,10
15301,6,4,4
15302,6,4,8
15303,6,4,7
15304,6,1,7
15305,6,3,7
15306,6,3,10
15307,6,3,6
15308,6,3,12
15309,6,4,7
15310,6,3,9
15311,6,3,6
15312,6,3,7
15313,6,4,8
15314,6,3,8
15315,6,4,10
15316,6,3,6
15317,6,1,8
15318,6,4,12
15319,6,1,2
15320,6,4,10
15321,6,4,10
15322,6,2,8
15323,6,3,7
15324,6,2,5
15325,6,2,5
15326,6,3,8
15327,6,4,9
15328,6,2,4
15329,6,4,6
15330,6,4,9
15331,6,4,10
15332,6,3,5
15333,6,3,8
15334,6,3,10
15335,6,4,7
15336,6,4,5
15337,6,3,9
15338,6,2,4
15339,6,3,7
15340,6,3,4
15341,6,4,7
15342,6,3,8
15343,6,1,2
15344,6,3,7
15345,6,3,8
15346,6,3,6
15347,6,2,6
15348,6,3,9
15349,6,3,8
15350,6,3,5
15351,6,3,9
15352,6,3,5
15353,6,3,10
15354,6,4,8
15355,6,3,4
15356,6,3,8
15357,6,2,7
15358,6,4,7
15359,6,2,6
15360,6,3,9
15361,6,3,7
15362,6,2,4
15363,6,0,3
15364,6,3,7
15365,6,3,7
15366,6,2,7
15367,6,3,7
15368,6,2,6
15369,6,3,7
15370,6,3,7
15371,6,2,2
15372,6,4,11
15373,6,4,8
15374,6,1,6
15375,6,4,7
15376,6,4,8
15377,6,2,4
15378,6,2,7
15379,6,3,9
15380,6,3,7
15381,6,0,4
15382,6,4,12
15383,6,3,8
15384,6,3,9
15385,6,3,8
15386,6,1,1
15387,6,3,5
15388,6,3,6
15389,6,4,9
15390,6,2,2
15391,6,2,5
15392,6,3,5
15393,6,3,6
15394,6,3,9
15395,6,3,6
15396,6,3,10
15397,6,4,9
15398,6,4,9
15399,6,2,7
15400,6,3,7
15401,6,3,4
15402,6,1,5
15403,6,1,5
15404,6,3,9
15405,6,2,3
15406,6,1,5
15407,6,2,6
15408,6,4,8
15409,6,3,8
15410,6,3,5
15411,6,4,9
15412,6,3,5
15413,6,3,2
15414,6,2,3
15415,6,2,9
15416,6,4,11
15417,6,3,11
15418,6,3,7
15419,6,4,10
15420,6,2,3
15421,6,3,6
15422,6,2,5
15423,6,3,7
15424,6,2,5
15425,6,3,8
15426,6,1,1
15427,6,3,8
15428,6,3,9
15429,6,3,5
15430,6,4,12
15431,6,0,5
15432,6,2,10
15433,6,3,9
15434,6,2,4
15435,6,4,10
15436,6,4,11
15437,6,2,6
15438,6,3,9
15439,6,2,4
15440,6,2,6
15441,6,1,3
15442,6,2,7
15443,6,3,6
15444,6,3,7
15445,6,2,5
15446,6,4,7
15447,6,4,9
15448,6,3,10
15449,6,1,6
15450,6,4,12
15451,6,3,6
15452,6,2,8
15453,6,4,7
15454,6,3,9
15455,6,3,6
15456,6,0,7
15457,6,3,14
15458,6,2,5
15459,6,4,9
15460,6,4,5
15461,6,3,7
15462,6,3,11
15463,6,2,5
15464,6,4,8
15465,6,3,14
15466,6,2,12
15467,6,4,10
15468,6,2,5
15469,6,4,7
15470,6,3,8
15471,6,3,9
15472,6,3,3
15473,6,2,7
15474,6,4,8
15475,6,2,7
15476,6,4,9
15477,6,3,9
15478,6,2,7
15479,6,3,5
15480,6,2,3
15481,6,3,8
15482,6,1,3
15483,6,1,3
15484,6,4,8
15485,6,2,4
15486,6,4,7
15487,6,2,2
15488,6,3,6
15489,6,3,8
15490,6,1,3
15491,6,3,8
15492,6,3,7
15493,6,4,6
15494,6,4,9
15495,6,4,9
15496,6,2,6
15497,6,3,9
15498,6,3,7
15499,6,4,7
15500,6,3,7
15501,6,3,5
15502,6,3,8
15503,6,2,6
15504,6,1,2
15505,6,1,5
15506,6,3,11
15507,6,3,11
15508,6,4,11
15509,6,3,12
15510,6,2,10
15511,6,3,8
15512,6,3,8
15513,6,1,4
15514,6,2,4
15515,6,4,8
15516,6,3,11
15517,6,3,4
15518,6,3,9
15519,6,4,8
15520,6,3,10
15521,6,4,10
15522,6,3,6
15523,6,4,10
15524,6,3,7
15525,6,3,7
15526,6,4,7
15527,6,2,6
15528,6,2,7
15529,6,3,5
15530,6,4,17
15531,6,2,5
15532,6,1,2
15533,6,4,10
15534,6,3,8
15535,6,2,10
15536,6,2,4
15537,6,2,4
15538,6,3,6
15539,6,3,8
15540,6,2,4
15541,6,2,7
15542,6,3,8
15543,6,3,6
15544,6,2,8
15545,6,3,6
15546,6,3,9
15547,6,3,8
15548,6,3,7
15549,6,3,11
15550,6,3,7
15551,6,1,6
15552,6,3,4
15553,6,2,6
15554,6,3,6
15555,6,2,8
15556,6,3,7
15557,6,3,8
15558,6,3,8
15559,6,3,4
15560,6,4,9
15561,6,4,13
15562,6,4,6
15563,6,1,5
15564,6,3,6
15565,6,3,8
15566,6,4,8
15567,6,3,6
15568,6,4,8
15569,6,1,3
15570,6,3,4
15571,6,2,3
15572,6,4,10
15573,6,3,8
15574,6,4,15
15575,6,4,10
15576,6,4,7
15577,6,3,9
15578,6,3,10
15579,6,3,5
15580,6,2,5
15581,6,2,5
15582,6,3,7
15583,6,3,9
15584,6,4,12
15585,6,2,3
15586,6,2,7
15587,6,3,8
15588,6,3,4
15589,6,2,5
15590,6,3,8
15591,6,1,3
15592,6,4,7
15593,6,3,6
15594,6,3,5
15595,6,3,9
15596,6,3,7
15597,6,3,8
15598,6,3,6
15599,6,2,7
15600,6,2,6
15601,6,3,9
15602,6,3,7
15603,6,2,6
15604,6,1,3
15605,6,3,8
15606,6,3,8
15607,6,4,9
15608,6,3,7
15609,6,3,4
15610,6,4,10
15611,6,4,9
15612,6,2,7
15613,6,3,7
15614,6,2,7
15615,6,3,8
15616,6,2,5
15617,6,4,10
15618,6,3,5
15619,6,3,8
15620,6,3,6
15621,6,4,9
15622,6,3,10
15623,6,3,5
15624,6,4,10
15625,6,2,5
15626,6,3,6
15627,6,0,3
15628,6,3,4
15629,6,3,9
15630,6,2,5
15631,6,3,11
15632,6,1,3
15633,6,3,7
15634,6,4,8
15635,6,3,9
15636,6,1,5
15637,6,3,7
15638,6,2,4
15639,6,3,6
15640,6,3,9
15641,6,4,12
15642,6,1,7
15643,6,3,7
15644,6,3,7
15645,6,3,8
15646,6,3,6
15647,6,1,6
15648,6,2,7
15649,6,1,3
15650,6,3,5
15651,6,3,4
15652,6,4,10
15653,6,3,8
15654,6,4,8
15655,6,4,11
15656,6,3,8
15657,6,3,4
15658,6,4,10
15659,6,3,6
15660,6,2,5
15661,6,1,3
15662,6,1,6
15663,6,1,1
15664,6,4,8
15665,6,4,11
15666,6,2,5
15667,6,3,12
15668,6,1,6
15669,6,3,7
15670,6,3,5
15671,6,4,6
15672,6,2,3
15673,6,2,4
15674,6,4,11
15675,6,2,5
15676,6,3,11
15677,6,3,9
15678,6,2,5
15679,6,3,6
15680,6,3,7
15681,6,3,10
15682,6,4,8
15683,6,3,6
15684,6,3,7
15685,6,2,4
15686,6,3,7
15687,6,1,5
15688,6,3,7
15689,6,4,10
15690,6,3,6
15691,6,1,1
15692,6,4,9
15693,6,2,6
15694,6,3,3
15695,6,3,5
15696,6,2,7
15697,6,4,6
15698,6,2,7
15699,6,4,12
15700,6,4,9
15701,6,3,4
15702,6,4,6
15703,6,4,11
15704,6,2,2
15705,6,4,11
15706,6,4,10
15707,6,4,9
15708,6,4,7
15709,6,4,9
15710,6,2,4
15711,6,2,7
15712,6,4,7
15713,6,3,11
15714,6,4,8
15715,6,2,7
15716,6,2,5
15717,6,2,5
15718,6,3,11
15719,6,2,6
15720,6,2,4
15721,6,4,6
15722,6,3,12
15723,6,3,5
15724,6,3,6
15725,6,2,4
15726,6,3,7
15727,6,2,5
15728,6,1,3
15729,6,3,8
15730,6,2,4
15731,6,3,8
15732,6,2,5
15733,6,0,3
15734,6,2,4
15735,6,1,5
15736,6,3,10
15737,6,3,7
15738,6,1,4
15739,6,3,7
15740,6,3,6
15741,6,3,5
15742,6,3,7
15743,6,3,6
15744,6,3,7
15745,6,2,8
15746,6,3,8
15747,6,3,6
15748,6,2,5
15749,6,1,1
15750,6,1,3
15751,6,3,8
15752,6,3,10
15753,6,0,1
15754,6,4,10
15755,6,0,3
15756,6,3,6
15757,6,3,7
15758,6,3,7
15759,6,3,5
15760,6,3,5
15761,6,3,10
15762,6,2,4
15763,6,3,8
15764,6,3,7
15765,6,3,9
15766,6,3,6
15767,6,4,12
15768,6,2,4
15769,6,1,4
15770,6,4,8
15771,6,3,9
15772,6,4,10
15773,6,2,8
15774,6,3,8
15775,6,3,9
15776,6,4,11
15777,6,3,5
15778,6,1,5
15779,6,3,6
15780,6,4,11
15781,6,4,12
15782,6,3,8
15783,6,4,8
15784,6,3,6
15785,6,3,7
15786,6,3,5
15787,6,4,6
15788,6,4,9
15789,6,2,9
15790,6,4,10
15791,6,1,8
15792,6,2,5
15793,6,1,5
15794,6,3,10
15795,6,3,7
15796,6,3,9
15797,6,2,1
15798,6,3,4
15799,6,2,5
15800,6,3,9
15801,6,3,6
15802,6,3,5
15803,6,1,7
15804,6,4,9
15805,6,4,8
15806,6,3,6
15807,6,0,4
15808,6,3,5
15809,6,3,7
15810,6,3,3
15811,6,2,5
15812,6,3,6
15813,6,3,6
15814,6,4,7
15815,6,3,6
15816,6,3,5
15817,6,3,8
15818,6,2,5
15819,6,3,6
15820,6,4,4
15821,6,3,10
15822,6,1,5
15823,6,1,1
15824,6,4,12
15825,6,3,6
15826,6,3,8
15827,6,4,12
15828,6,3,6
15829,6,1,5
15830,6,3,7
15831,6,0,2
15832,6,2,3
15833,6,1,2
15834,6,4,14
15835,6,4,11
15836,6,1,7
15837,6,1,6
15838,6,2,7
15839,6,2,7
15840,6,2,14
15841,6,3,5
15842,6,2,4
15843,6,3,7
15844,6,2,4
15845,6,3,7
15846,6,4,10
15847,6,2,5
15848,6,3,10
15849,6,2,5
15850,6,0,2
15851,6,2,6
15852,6,2,7
15853,6,3,7
15854,6,4,9
15855,6,4,8
15856,6,3,9
15857,6,3,10
15858,6,3,5
15859,6,3,4
15860,6,1,6
15861,6,4,10
15862,6,2,5
15863,6,3,8
15864,6,3,10
15865,6,2,5
15866,6,3,8
15867,6,2,5
15868,6,1,8
15869,6,3,6
15870,6,3,6
15871,6,3,9
15872,6,1,4
15873,6,3,5
15874,6,3,6
15875,6,2,2
15876,6,3,8
15877,6,3,9
15878,6,1,3
15879,6,4,9
15880,6,3,7
15881,6,2,8
15882,6,2,8
15883,6,3,6
15884,6,2,4
15885,6,3,9
15886,6,3,13
15887,6,3,7
15888,6,3,9
15889,6,1,2
15890,6,2,5
15891,6,4,13
15892,6,3,7
15893,6,3,7
15894,6,2,4
15895,6,4,9
15896,6,3,7
15897,6,3,8
15898,6,3,5
15899,6,3,5
15900,6,3,7
15901,6,3,6
15902,6,3,10
15903,6,3,8
15904,6,1,4
15905,6,3,9
15906,6,3,7
15907,6,3,6
15908,6,2,7
15909,6,3,6
15910,6,3,7
15911,6,1,3
15912,6,1,5
15913,6,0,3
15914,6,3,5
15915,6,3,10
15916,6,4,8
15917,6,1,3
15918,6,4,13
15919,6,2,6
15920,6,3,8
15921,6,3,7
15922,6,3,7
15923,6,4,7
15924,6,3,8
15925,6,3,8
15926,6,2,6
15927,6,3,7
15928,6,3,4
15929,6,1,1
15930,6,4,7
15931,6,2,7
15932,6,3,5
15933,6,3,7
15934,6,1,6
15935,6,3,6
15936,6,4,7
15937,6,4,11
15938,6,3,12
15939,6,1,3
15940,6,3,6
15941,6,1,1
15942,6,2,9
15943,6,3,6
15944,6,4,11
15945,6,4,6
15946,6,3,7
15947,6,1,3
15948,6,4,11
15949,6,3,7
15950,6,3,7
15951,6,3,6
15952,6,4,9
15953,6,2,4
15954,6,2,5
15955,6,3,7
15956,6,3,6
15957,6,3,7
15958,6,2,2
15959,6,4,15
15960,6,0,2
15961,6,2,8
15962,6,2,8
15963,6,3,8
15964,6,3,6
15965,6,4,10
15966,6,3,5
15967,6,2,6
15968,6,2,6
15969,6,3,7
15970,6,4,7
15971,6,4,11
15972,6,0,4
15973,6,3,2
15974,6,3,11
15975,6,3,9
15976,6,2,7
15977,6,3,5
15978,6,3,10
15979,6,2,3
15980,6,3,7
15981,6,4,8
15982,6,3,9
15983,6,4,7
15984,6,2,7
15985,6,1,4
15986,6,2,6
15987,6,3,8
15988,6,1,8
15989,6,1,4
15990,6,1,3
15991,6,3,6
15992,6,2,5
15993,6,1,4
15994,6,3,8
15995,6,3,8
15996,6,2,6
15997,6,3,6
15998,6,4,11
15999,6,4,7
16000,6,4,11
16001,6,3,7
16002,6,2,4
16003,6,4,8
16004,6,4,11
16005,6,3,4
16006,6,3,9
16007,6,4,12
16008,6,2,7
16009,6,3,8
16010,6,4,8
16011,6,2,3
16012,6,3,9
16013,6,1,4
16014,6,1,2
16015,6,2,6
16016,6,0,1
16017,6,3,9
16018,6,3,6
16019,6,3,4
16020,6,2,8
16021,6,4,11
16022,6,1,3
16023,6,3,7
16024,6,3,9
16025,6,4,10
16026,6,2,6
16027,6,3,10
16028,6,1,3
16029,6,4,11
16030,6,0,2
16031,6,3,2
16032,6,2,9
16033,6,4,6
16034,6,3,11
16035,6,3,8
16036,6,3,6
16037,6,3,5
16038,6,3,5
16039,6,3,6
16040,6,4,10
16041,6,2,4
16042,6,2,5
16043,6,3,9
16044,6,3,7
16045,6,4,11
16046,6,1,8
16047,6,3,12
16048,6,1,12
16049,6,4,13
16050,6,4,9
16051,6,4,8
16052,6,1,2
16053,6,4,9
16054,6,1,11
16055,6,2,7
16056,6,3,8
16057,6,2,9
16058,6,2,6
16059,6,1,2
16060,6,2,5
16061,6,1,3
16062,6,3,9
16063,6,1,4
16064,6,3,5
16065,6,4,8
16066,6,3,8
16067,6,3,9
16068,6,4,8
16069,6,2,3
16070,6,3,10
16071,6,3,6
16072,6,3,7
16073,6,3,6
16074,6,3,4
16075,6,3,13
16076,6,3,5
16077,6,4,10
16078,6,1,2
16079,6,3,6
16080,6,3,7
16081,6,3,8
16082,6,4,7
16083,6,4,11
16084,6,4,6
16085,6,4,9
16086,6,0,5
16087,6,4,11
16088,6,3,5
16089,6,3,7
16090,6,3,10
16091,6,3,9
16092,6,4,7
16093,6,2,8
16094,6,3,6
16095,6,3,10
16096,6,3,8
16097,6,3,6
16098,6,2,7
16099,6,1,4
16100,6,4,5
16101,6,3,8
16102,6,2,8
16103,6,0,1
16104,6,4,10
16105,6,3,12
16106,6,3,7
16107,6,4,9
16108,6,3,4
16109,6,3,9
16110,6,2,3
16111,6,2,6
16112,6,3,10
16113,6,0,3
16114,6,1,7
16115,6,3,6
16116,6,4,10
16117,6,4,11
16118,6,2,9
16119,6,4,7
16120,6,3,5
16121,6,3,6
16122,6,3,6
16123,6,3,9
16124,6,4,13
16125,6,3,4
16126,6,2,4
16127,6,4,7
16128,6,4,7
16129,6,3,7
16130,6,1,3
16131,6,2,4
16132,6,4,8
16133,6,3,8
16134,6,3,4
16135,6,2,5
16136,6,4,9
16137,6,3,7
16138,6,3,7
16139,6,2,2
16140,6,4,9
16141,6,1,6
16142,6,1,1
16143,6,4,8
16144,6,2,4
16145,6,4,9
16146,6,0,2
16147,6,2,6
16148,6,2,4
16149,6,4,9
16150,6,3,6
16151,6,3,3
16152,6,3,6
16153,6,3,3
16154,6,4,8
16155,6,2,5
16156,6,2,9
16157,6,3,8
16158,6,3,7
16159,6,4,7
16160,6,4,8
16161,6,4,11
16162,6,3,6
16163,6,3,6
16164,6,2,5
16165,6,2,6
16166,6,3,9
16167,6,3,6
16168,6,2,7
16169,6,3,9
16170,6,0,3
16171,6,4,10
16172,6,3,9
16173,6,4,11
16174,6,2,7
16175,6,2,5
16176,6,2,6
16177,6,2,7
16178,6,3,5
16179,6,3,4
16180,6,3,7
16181,6,4,8
16182,6,3,6
16183,6,4,4
16184,6,2,4
16185,6,4,10
16186,6,3,8
16187,6,2,4
16188,6,2,4
16189,6,3,8
16190,6,4,10
16191,6,3,9
16192,6,2,2
16193,6,3,7
16194,6,4,10
16195,6,2,4
16196,6,4,13
16197,6,3,8
16198,6,4,16
16199,6,3,10
16200,6,2,4
16201,6,4,10
16202,6,3,5
16203,6,3,9
16204,6,3,3
16205,6,2,1
16206,6,1,2
16207,6,3,7
16208,6,4,5
16209,6,3,6
16210,6,1,4
16211,6,3,7
16212,6,4,9
16213,6,2,5
16214,6,0,7
16215,6,2,6
16216,6,1,8
16217,6,3,10
16218,6,3,7
16219,6,3,8
16220,6,3,10
16221,6,2,3
16222,6,3,8
16223,6,3,4
16224,6,2,5
16225,6,1,6
16226,6,3,11
16227,6,1,6
16228,6,2,7
16229,6,4,8
16230,6,3,5
16231,6,3,8
16232,6,3,7
16233,6,2,5
16234,6,3,6
16235,6,3,9
16236,6,1,3
16237,6,3,7
16238,6,2,2
16239,6,3,7
16240,6,2,6
16241,6,3,10
16242,6,3,7
16243,6,3,9
16244,6,0,1
16245,6,3,6
16246,6,3,14
16247,6,2,7
16248,6,3,6
16249,6,4,11
16250,6,2,8
16251,6,4,8
16252,6,3,7
16253,6,3,7
16254,6,3,9
16255,6,3,10
16256,6,0,3
16257,6,3,9
16258,6,3,3
16259,6,3,10
16260,6,4,9
16261,6,3,8
16262,6,2,4
16263,6,0,1
16264,6,4,10
16265,6,3,7
16266,6,3,4
16267,6,3,7
16268,6,3,8
16269,6,4,9
16270,6,2,4
16271,6,3,8
16272,6,4,8
16273,6,3,6
16274,6,3,10
16275,6,4,8
16276,6,2,2
16277,6,4,10
16278,6,4,8
16279,6,3,6
16280,6,3,7
16281,6,2,9
16282,6,2,3
16283,6,3,4
16284,6,3,11
16285,6,2,4
16286,6,4,7
16287,6,3,8
16288,6,1,4
16289,6,1,1
16290,6,3,7
16291,6,2,4
16292,6,3,6
16293,6,3,7
16294,6,4,12
16295,6,4,9
16296,6,3,8
16297,6,3,9
16298,6,2,6
16299,6,3,10
16300,6,4,7
16301,6,3,10
16302,6,3,8
16303,6,4,10
16304,6,4,9
16305,6,3,6
16306,6,2,7
16307,6,3,7
16308,6,2,7
16309,6,2,4
16310,6,2,2
16311,6,1,4
16312,6,3,4
16313,6,1,2
16314,6,2,5
16315,6,1,2
16316,6,2,4
16317,6,3,7
16318,6,3,10
16319,6,2,6
16320,6,3,9
16321,6,3,11
16322,6,4,9
16323,6,3,8
16324,6,3,8
16325,6,2,5
16326,6,0,1
16327,6,3,11
16328,6,1,2
16329,6,3,7
16330,6,2,6
16331,6,2,9
16332,6,3,7
16333,6,4,9
16334,6,2,5
16335,6,3,6
16336,6,2,6
16337,6,2,3
16338,6,3,8
16339,6,3,6
16340,6,4,16
16341,6,3,6
16342,6,2,5
16343,6,2,4
16344,6,3,7
16345,6,2,8
16346,6,3,8
16347,6,0,1
16348,6,1,6
16349,6,2,4
16350,6,3,7
16351,6,3,7
16352,6,3,11
16353,6,1,5
16354,6,3,5
16355,6,3,5
16356,6,4,10
16357,6,3,8
16358,6,2,3
16359,6,2,5
16360,6,3,6
16361,6,3,6
16362,6,2,7
16363,6,3,8
16364,6,3,10
16365,6,0,0
16366,6,3,8
16367,6,1,2
16368,6,2,4
16369,6,3,8
16370,6,2,4
16371,6,4,9
16372,6,3,11
16373,6,2,7
16374,6,2,8
16375,6,3,7
16376,6,2,8
16377,6,3,5
16378,6,1,5
16379,6,2,3
16380,6,2,9
16381,6,3,8
16382,6,3,13
16383,6,2,5
16384,6,1,2
16385,6,3,12
