id,set,human_score,avg_word_length
9109,4,0,44.8333333333
9110,4,2,50.447761194
9111,4,2,38.5869565217
9112,4,2,46.3414634146
9113,4,1,43.7037037037
9114,4,3,45.0251256281
9115,4,2,41.75
9116,4,2,44.5378151261
9117,4,2,43.0275229358
9118,4,2,44.1481481481
9119,4,1,44.9122807018
9121,4,2,45.7009345794
9122,4,2,44.4520547945
9123,4,1,44.7142857143
9124,4,0,39.0769230769
9125,4,0,45.974025974
9126,4,1,45.3658536585
9127,4,2,42.3966942149
9128,4,1,42.0491803279
9129,4,1,40.3333333333
9130,4,0,46.1111111111
9131,4,1,40.3260869565
9132,4,3,43.0414746544
9133,4,2,44.900990099
9134,4,3,46.9892473118
9135,4,2,43.1967213115
9136,4,1,44.53125
9137,4,0,42.9411764706
9138,4,3,43.3846153846
9139,4,1,43.8461538462
9140,4,0,42.7
9141,4,1,40.125
9142,4,1,41.8181818182
9143,4,1,40.4545454545
9144,4,1,44.5679012346
9145,4,2,43.5
9146,4,1,41.1428571429
9147,4,2,38.5714285714
9148,4,1,44.4736842105
9149,4,2,42.4698795181
9150,4,1,44.3103448276
9151,4,1,43.2786885246
9152,4,2,41.9658119658
9153,4,2,40.6106870229
9154,4,1,43.5384615385
9155,4,0,46.0526315789
9156,4,2,42.9032258065
9157,4,1,38.0
9158,4,3,45.296803653
9159,4,0,43.3783783784
9160,4,0,42.5
9161,4,3,44.5238095238
9162,4,1,47.2
9163,4,2,46.9047619048
9164,4,3,43.0722891566
9165,4,2,44.1509433962
9166,4,2,44.0869565217
9167,4,3,42.4083769634
9168,4,2,45.0
9169,4,0,47.9069767442
9170,4,3,42.2709163347
9171,4,2,43.3333333333
9172,4,1,41.5217391304
9173,4,0,44.1666666667
9174,4,1,42.0779220779
9175,4,3,46.3636363636
9176,4,1,39.7674418605
9177,4,1,43.9130434783
9178,4,2,49.8611111111
9179,4,0,35.3703703704
9180,4,1,45.487804878
9181,4,0,44.125
9182,4,2,42.6136363636
9183,4,1,38.0434782609
9184,4,1,44.3835616438
9185,4,1,40.625
9186,4,1,43.8709677419
9187,4,2,45.5882352941
9188,4,3,43.3908045977
9189,4,1,43.8235294118
9190,4,3,42.9585798817
9191,4,1,43.2584269663
9192,4,1,45.5357142857
9193,4,2,40.4918032787
9194,4,1,40.15625
9195,4,1,41.015625
9196,4,1,44.8529411765
9197,4,1,41.5
9198,4,2,40.7142857143
9199,4,3,44.5
9200,4,1,41.3978494624
9201,4,1,40.9473684211
9202,4,0,39.4029850746
9203,4,0,42.9268292683
9204,4,2,40.4587155963
9205,4,1,39.0265486726
9206,4,1,45.2272727273
9207,4,0,36.0606060606
9208,4,2,45.0393700787
9209,4,1,44.4444444444
9210,4,1,40.2127659574
9211,4,2,44.0972222222
9212,4,2,41.0606060606
9213,4,1,45.1515151515
9214,4,1,45.1612903226
9215,4,2,43.1092436975
9216,4,1,42.7777777778
9217,4,3,49.9350649351
9218,4,1,41.4634146341
9219,4,2,45.0704225352
9220,4,3,45.0955414013
9221,4,1,39.7674418605
9222,4,2,44.1463414634
9223,4,2,43.8636363636
9224,4,2,43.4065934066
9225,4,1,48.6
9226,4,0,39.6296296296
9227,4,2,43.8144329897
9228,4,2,42.6315789474
9229,4,2,43.9473684211
9230,4,2,43.2978723404
9231,4,1,43.0555555556
9232,4,1,40.0
9233,4,1,46.2068965517
9234,4,0,44.6153846154
9235,4,1,45.8163265306
9236,4,2,46.16
9237,4,2,43.3620689655
9238,4,2,44.0
9239,4,2,46.8852459016
9240,4,1,42.2368421053
9241,4,1,45.5263157895
9242,4,1,39.8529411765
9243,4,2,39.4871794872
9244,4,1,41.8518518519
9245,4,1,44.2105263158
9246,4,0,40.5263157895
9247,4,3,46.862745098
9248,4,2,42.9365079365
9249,4,2,46.3114754098
9250,4,1,43.2608695652
9251,4,2,44.9275362319
9252,4,1,39.7916666667
9253,4,1,45.306122449
9254,4,3,46.7142857143
9255,4,3,42.3444976077
9256,4,2,45.5555555556
9257,4,3,44.4262295082
9258,4,3,45.9183673469
9259,4,2,44.9350649351
9260,4,3,42.3655913978
9261,4,1,45.6666666667
9262,4,0,41.5909090909
9263,4,3,44.2261904762
9264,4,3,43.7908496732
9265,4,1,39.8529411765
9266,4,1,48.3333333333
9267,4,1,45.0495049505
9268,4,0,44.2857142857
9269,4,2,49.2553191489
9270,4,1,38.9743589744
9271,4,1,43.625
9272,4,0,47.0588235294
9273,4,0,42.6595744681
9274,4,2,39.3333333333
9275,4,1,40.8108108108
9276,4,1,45.5555555556
9277,4,2,44.0127388535
9278,4,2,42.7272727273
9279,4,1,41.5611814346
9280,4,1,41.9696969697
9281,4,2,43.7903225806
9282,4,2,41.12
9283,4,1,44.8529411765
9284,4,1,43.6363636364
9285,4,2,47.619047619
9286,4,0,44.2857142857
9287,4,2,46.0683760684
9288,4,3,45.6363636364
9289,4,0,41.9444444444
9290,4,2,43.4090909091
9291,4,2,45.0735294118
9292,4,3,44.898989899
9293,4,0,44.5398773006
9294,4,1,43.3333333333
9295,4,2,34.0776699029
9296,4,1,44.1304347826
9297,4,1,41.4102564103
9298,4,2,42.2666666667
9299,4,1,36.4864864865
9300,4,1,43.3333333333
9301,4,3,46.880733945
9302,4,1,43.2240437158
9303,4,1,44.1176470588
9304,4,3,40.7826086957
9305,4,0,45.0
9306,4,2,41.9587628866
9307,4,2,43.6363636364
9308,4,0,45.4901960784
9309,4,2,40.5813953488
9310,4,1,44.9397590361
9311,4,0,37.6744186047
9312,4,2,43.2608695652
9313,4,0,48.0392156863
9314,4,0,43.6
9315,4,2,43.3582089552
9316,4,3,45.5769230769
9317,4,2,46.2601626016
9318,4,0,41.3333333333
9319,4,3,47.027027027
9320,4,1,38.5714285714
9321,4,1,40.0
9322,4,0,41.6216216216
9323,4,1,44.1935483871
9324,4,0,44.4
9325,4,3,44.0291262136
9326,4,1,44.7222222222
9327,4,3,46.1979166667
9328,4,0,49.1428571429
9329,4,3,40.9375
9330,4,2,47.8321678322
9331,4,2,46.6917293233
9332,4,2,41.4
9333,4,0,39.2
9334,4,1,45.3846153846
9335,4,1,45.5844155844
9336,4,2,45.2
9337,4,1,47.1794871795
9338,4,1,43.4375
9339,4,1,43.4782608696
9340,4,2,47.4324324324
9341,4,3,44.4295302013
9342,4,2,45.7425742574
9343,4,1,44.0384615385
9344,4,0,40.0
9345,4,0,38.7878787879
9346,4,3,43.8372093023
9347,4,2,45.8407079646
9348,4,1,41.1111111111
9349,4,0,43.6633663366
9350,4,1,45.2830188679
9351,4,0,38.085106383
9352,4,2,44.1584158416
9353,4,2,44.0243902439
9354,4,2,47.4242424242
9355,4,1,44.4642857143
9356,4,1,36.7647058824
9357,4,2,41.4285714286
9358,4,0,46.9491525424
9359,4,0,39.4285714286
9360,4,1,40.3448275862
9361,4,2,41.8018018018
9362,4,3,44.9230769231
9363,4,2,43.6486486486
9364,4,2,46.1052631579
9365,4,3,47.0
9366,4,2,44.3023255814
9367,4,3,44.496124031
9368,4,1,45.0505050505
9369,4,1,42.4
9370,4,0,45.2307692308
9371,4,2,38.6666666667
9372,4,1,40.1785714286
9373,4,1,48.6206896552
9374,4,1,43.5135135135
9375,4,2,39.6825396825
9376,4,2,42.2535211268
9377,4,1,37.4358974359
9378,4,1,42.3188405797
9379,4,2,40.5128205128
9380,4,2,43.3884297521
9381,4,0,43.8202247191
9382,4,2,48.275862069
9383,4,1,44.0860215054
9384,4,1,39.8
9385,4,1,41.875
9386,4,2,42.4427480916
9387,4,2,44.2236024845
9388,4,1,44.025974026
9389,4,3,44.487804878
9390,4,1,40.8620689655
9391,4,2,42.8289473684
9392,4,2,42.0
9393,4,0,42.5
9394,4,1,42.0
9395,4,1,41.320754717
9396,4,0,42.5641025641
9397,4,2,42.2077922078
9398,4,1,46.4814814815
9399,4,2,49.5945945946
9400,4,1,46.5517241379
9401,4,3,43.6787564767
9402,4,3,47.2727272727
9403,4,2,43.982300885
9404,4,0,39.0697674419
9405,4,2,44.3243243243
9406,4,0,42.2580645161
9407,4,2,42.8235294118
9408,4,0,48.75
9409,4,1,44.1176470588
9410,4,1,40.9230769231
9411,4,0,56.2857142857
9412,4,1,44.7058823529
9413,4,0,53.125
9414,4,0,38.125
9415,4,0,44.5714285714
9416,4,3,42.695035461
9417,4,1,39.4318181818
9418,4,1,43.2989690722
9419,4,2,43.2673267327
9420,4,3,46.2589928058
9421,4,1,41.0
9422,4,3,45.9602649007
9423,4,3,46.8831168831
9424,4,0,38.8888888889
9425,4,2,46.2068965517
9426,4,2,44.0
9427,4,1,45.46875
9428,4,2,42.6845637584
9429,4,2,40.4301075269
9430,4,3,45.7692307692
9431,4,1,39.2134831461
9432,4,2,38.0808080808
9434,4,0,40.8333333333
9435,4,1,45.2173913043
9436,4,2,44.5384615385
9437,4,1,41.0344827586
9438,4,3,43.0864197531
9439,4,2,40.0757575758
9440,4,1,42.2105263158
9441,4,3,45.3529411765
9442,4,3,44.5644599303
9443,4,1,44.6835443038
9444,4,2,40.9523809524
9445,4,1,42.5396825397
9446,4,1,49.7297297297
9447,4,0,37.9411764706
9448,4,2,41.0227272727
9449,4,2,43.0882352941
9450,4,1,44.5454545455
9451,4,1,43.5555555556
9452,4,2,46.5217391304
9453,4,2,43.2222222222
9454,4,0,41.8644067797
9455,4,0,41.7857142857
9456,4,0,48.9655172414
9457,4,3,44.3548387097
9458,4,2,42.0
9459,4,2,42.8070175439
9460,4,2,44.2708333333
9461,4,1,39.4392523364
9462,4,3,43.3701657459
9463,4,1,40.0
9464,4,0,39.375
9465,4,1,46.4233576642
9466,4,1,45.5958549223
9467,4,2,45.6435643564
9468,4,1,44.776119403
9469,4,1,44.6753246753
9470,4,2,45.0
9471,4,0,43.6666666667
9472,4,1,44.0217391304
9473,4,3,47.5396825397
9474,4,1,42.7692307692
9475,4,0,44.262295082
9476,4,2,42.7966101695
9477,4,1,45.5223880597
9478,4,2,41.452991453
9479,4,1,41.8644067797
9480,4,1,44.8888888889
9481,4,1,41.9047619048
9482,4,2,46.9191919192
9483,4,2,47.2857142857
9484,4,2,43.7704918033
9485,4,3,44.347826087
9486,4,0,48.3333333333
9487,4,2,43.984962406
9488,4,0,43.3333333333
9489,4,2,43.3552631579
9490,4,0,47.6
9491,4,1,42.9545454545
9492,4,0,41.0476190476
9493,4,2,44.3548387097
9494,4,2,45.1685393258
9495,4,1,46.4285714286
9496,4,0,38.8732394366
9497,4,2,42.6086956522
9498,4,0,44.2222222222
9499,4,0,45.6
9500,4,2,46.6379310345
9501,4,2,43.0630630631
9502,4,1,46.1971830986
9503,4,2,51.5
9504,4,2,46.2790697674
9505,4,2,38.0769230769
9506,4,2,41.976744186
9507,4,2,38.5820895522
9508,4,2,43.2857142857
9509,4,0,38.8461538462
9510,4,1,41.7
9511,4,1,49.1176470588
9512,4,0,42.4390243902
9513,4,3,46.8837209302
9514,4,1,47.75
9515,4,3,46.9268292683
9516,4,1,42.3287671233
9517,4,1,43.2
9518,4,0,41.0526315789
9519,4,1,43.5616438356
9520,4,1,47.3214285714
9521,4,2,47.323943662
9522,4,2,42.4731182796
9523,4,3,43.1775700935
9524,4,1,44.5283018868
9525,4,3,47.2
9526,4,2,45.9574468085
9527,4,2,46.9064748201
9528,4,0,46.0869565217
9529,4,1,38.202247191
9530,4,2,41.8954248366
9531,4,1,49.3181818182
9532,4,1,43.5135135135
9533,4,1,36.4583333333
9534,4,3,45.7657657658
9535,4,1,40.4054054054
9536,4,0,43.0496453901
9537,4,0,36.4102564103
9538,4,2,43.4513274336
9539,4,2,41.3131313131
9540,4,0,43.0434782609
9541,4,3,47.5
9542,4,1,39.5454545455
9543,4,1,40.0
9544,4,0,39.0476190476
9545,4,0,36.1904761905
9546,4,1,42.5641025641
9547,4,2,40.6862745098
9548,4,1,42.8571428571
9549,4,1,41.2328767123
9550,4,3,42.2368421053
9551,4,3,47.6153846154
9552,4,2,49.0740740741
9553,4,2,43.7606837607
9554,4,1,43.1884057971
9555,4,2,39.3506493506
9556,4,2,45.5244755245
9557,4,1,41.75
9558,4,3,44.8181818182
9559,4,2,43.4482758621
9560,4,1,41.4893617021
9561,4,2,43.9
9562,4,3,44.4117647059
9563,4,1,41.4925373134
9564,4,0,44.6987951807
9565,4,0,38.0
9566,4,1,43.75
9567,4,3,44.3529411765
9568,4,0,40.6896551724
9569,4,3,41.5384615385
9570,4,2,39.3103448276
9571,4,3,44.3352601156
9572,4,1,45.1428571429
9573,4,2,40.4210526316
9574,4,2,44.512195122
9575,4,1,44.0298507463
9576,4,2,45.6382978723
9577,4,0,43.0769230769
9578,4,2,45.303030303
9579,4,0,45.5172413793
9580,4,1,45.7142857143
9581,4,0,51.5
9582,4,0,45.8823529412
9583,4,0,47.5675675676
9584,4,2,45.8928571429
9585,4,1,38.8888888889
9586,4,1,49.0909090909
9587,4,2,43.956043956
9588,4,2,45.2727272727
9589,4,2,43.8235294118
9590,4,2,47.1111111111
9591,4,0,50.0
9592,4,0,41.5068493151
9593,4,1,41.9047619048
9594,4,3,43.201754386
9595,4,2,47.1724137931
9596,4,1,44.3689320388
9597,4,2,39.9029126214
9598,4,2,39.8039215686
9599,4,1,46.2
9600,4,2,46.5094339623
9601,4,0,45.9649122807
9602,4,1,43.2
9603,4,2,40.7947019868
9604,4,1,41.5294117647
9605,4,1,40.6
9606,4,2,47.2727272727
9607,4,3,42.7860696517
9608,4,3,44.1290322581
9609,4,0,40.3676470588
9610,4,2,43.8709677419
9611,4,1,43.9215686275
9612,4,0,43.1034482759
9613,4,2,44.8876404494
9614,4,1,47.7777777778
9615,4,2,47.5
9616,4,1,42.9885057471
9617,4,2,38.6046511628
9618,4,3,43.5443037975
9619,4,2,49.262295082
9620,4,1,42.0512820513
9621,4,0,47.3863636364
9622,4,2,44.2342342342
9623,4,1,43.1914893617
9624,4,3,46.0693641618
9625,4,3,43.1333333333
9626,4,0,38.2857142857
9627,4,2,40.5607476636
9628,4,2,44.2741935484
9629,4,0,42.7619047619
9630,4,2,43.0081300813
9631,4,2,42.9565217391
9632,4,0,43.2307692308
9633,4,1,45.0
9634,4,1,43.3333333333
9635,4,1,42.7659574468
9636,4,2,43.4782608696
9637,4,0,41.0526315789
9638,4,2,40.3571428571
9639,4,1,40.4838709677
9640,4,2,40.2702702703
9641,4,2,45.6666666667
9642,4,2,42.6595744681
9643,4,2,39.7727272727
9644,4,0,44.3362831858
9645,4,2,46.6292134831
9646,4,0,44.6153846154
9647,4,1,46.5573770492
9648,4,3,43.9873417722
9649,4,1,47.7
9650,4,2,43.8095238095
9651,4,1,44.0909090909
9652,4,0,41.5697674419
9653,4,0,37.6470588235
9654,4,1,41.5277777778
9655,4,0,45.25
9656,4,1,37.816091954
9657,4,1,40.0
9658,4,2,45.5963302752
9659,4,3,41.8803418803
9660,4,2,41.7837837838
9661,4,1,38.7804878049
9662,4,1,39.6226415094
9663,4,2,44.1304347826
9664,4,0,43.0
9665,4,1,43.1428571429
9666,4,1,42.962962963
9667,4,2,41.4285714286
9668,4,1,43.5483870968
9669,4,3,43.8661710037
9670,4,3,42.2513089005
9671,4,2,45.3939393939
9672,4,1,40.8860759494
9674,4,3,42.9824561404
9675,4,1,42.602739726
9676,4,1,40.9836065574
9677,4,1,42.4561403509
9678,4,0,46.75
9679,4,0,46.0526315789
9680,4,1,47.6086956522
9681,4,1,40.243902439
9682,4,2,41.4814814815
9683,4,2,43.59375
9684,4,1,41.7333333333
9685,4,1,42.8125
9686,4,1,39.5384615385
9687,4,1,45.5844155844
9688,4,1,45.8333333333
9689,4,2,40.2325581395
9690,4,0,41.2280701754
9691,4,0,40.2702702703
9692,4,1,42.1428571429
9693,4,1,43.0434782609
9694,4,1,42.3943661972
9695,4,0,44.1666666667
9696,4,0,40.0
9697,4,1,49.375
9698,4,2,39.593495935
9699,4,2,46.0769230769
9700,4,2,47.9041916168
9701,4,1,39.8245614035
9702,4,2,44.7368421053
9703,4,0,35.0
9704,4,1,42.7840909091
9705,4,2,45.988372093
9706,4,0,43.125
9707,4,2,45.0724637681
9708,4,2,43.4196891192
9709,4,3,42.1978021978
9710,4,2,41.3913043478
9711,4,2,41.8548387097
9712,4,1,43.6666666667
9713,4,1,42.6666666667
9714,4,2,41.8181818182
9715,4,3,47.65625
9716,4,0,46.6666666667
9717,4,2,47.5155279503
9718,4,1,43.7735849057
9719,4,1,41.7307692308
9720,4,1,45.8333333333
9721,4,1,40.652173913
9722,4,2,44.1379310345
9723,4,3,47.1276595745
9724,4,3,42.1428571429
9725,4,1,39.7087378641
9726,4,2,42.6086956522
9727,4,3,43.9915966387
9728,4,0,42.987012987
9729,4,1,42.8260869565
9730,4,2,41.7094017094
9731,4,2,42.6666666667
9732,4,1,37.358490566
9733,4,2,41.3513513514
9734,4,2,40.0862068966
9735,4,1,38.1081081081
9736,4,0,44.2857142857
9737,4,1,39.014084507
9738,4,2,43.8
9739,4,2,45.9868421053
9740,4,2,41.2
9741,4,3,43.0487804878
9742,4,1,42.3333333333
9743,4,3,42.2388059701
9744,4,3,46.7515923567
9745,4,1,42.8395061728
9746,4,1,38.0833333333
9747,4,0,41.1428571429
9748,4,2,43.5616438356
9749,4,1,43.2
9750,4,3,39.6875
9751,4,1,42.2429906542
9752,4,1,44.1666666667
9753,4,2,44.9
9754,4,2,41.171875
9755,4,1,45.1666666667
9756,4,1,37.0
9757,4,1,37.9365079365
9758,4,1,42.0979020979
9759,4,2,41.4545454545
9760,4,2,47.8873239437
9761,4,2,42.4
9762,4,2,42.7516778523
9763,4,0,43.0882352941
9764,4,2,39.4936708861
9765,4,1,39.4915254237
9766,4,2,44.1891891892
9767,4,2,43.164556962
9768,4,1,41.25
9769,4,0,38.6666666667
9770,4,1,40.8196721311
9771,4,2,43.9047619048
9772,4,1,43.2075471698
9773,4,1,41.2903225806
9774,4,0,39.5731707317
9775,4,1,41.3043478261
9776,4,1,45.4761904762
9777,4,2,41.4117647059
9778,4,1,42.9411764706
9779,4,1,40.2127659574
9780,4,2,44.84375
9781,4,2,41.4285714286
9782,4,1,43.5238095238
9783,4,3,42.9861111111
9784,4,2,42.3376623377
9785,4,1,45.0909090909
9786,4,1,43.5384615385
9787,4,2,42.4705882353
9788,4,2,46.1458333333
9789,4,2,42.030075188
9790,4,1,39.1780821918
9791,4,3,43.8271604938
9792,4,2,39.4949494949
9793,4,1,43.125
9794,4,2,41.171875
9795,4,2,44.0
9796,4,2,41.6853932584
9797,4,1,43.4210526316
9798,4,2,48.2795698925
9799,4,2,41.2844036697
9800,4,0,44.2465753425
9801,4,2,43.75
9802,4,1,38.9285714286
9803,4,1,44.6666666667
9804,4,1,42.1818181818
9805,4,2,45.0602409639
9806,4,1,41.6949152542
9807,4,0,50.4
9808,4,1,40.0
9809,4,1,42.380952381
9810,4,1,41.652173913
9811,4,3,43.4355828221
9812,4,2,44.1666666667
9813,4,2,43.0303030303
9814,4,1,42.8301886792
9815,4,1,52.2222222222
9816,4,2,46.1016949153
9817,4,1,47.5
9818,4,2,46.0674157303
9819,4,2,37.1
9820,4,3,44.1071428571
9821,4,3,44.900990099
9822,4,3,45.1798561151
9823,4,1,44.6575342466
9824,4,2,45.4639175258
9825,4,0,53.1578947368
9826,4,1,47.9856115108
9827,4,1,46.4341085271
9828,4,2,42.2297297297
9829,4,3,48.5375494071
9830,4,3,46.2416107383
9831,4,2,46.2765957447
9832,4,2,43.6842105263
9833,4,3,42.8804347826
9834,4,0,40.6
9835,4,1,45.2112676056
9836,4,2,46.9620253165
9837,4,0,48.0
9838,4,2,44.958677686
9839,4,1,45.7627118644
9840,4,0,39.8214285714
9841,4,3,42.0979020979
9842,4,1,41.2765957447
9843,4,2,42.905982906
9844,4,2,42.5333333333
9845,4,1,40.9523809524
9846,4,2,50.0
9847,4,3,46.4197530864
9848,4,1,46.0759493671
9849,4,1,43.3720930233
9850,4,1,44.1463414634
9851,4,1,38.4745762712
9852,4,2,44.0441176471
9853,4,1,44.7540983607
9854,4,1,41.7647058824
9855,4,2,38.5046728972
9856,4,3,43.3082706767
9857,4,0,41.8604651163
9858,4,1,42.4
9859,4,2,46.25
9860,4,2,40.7471264368
9861,4,3,44.4247787611
9862,4,0,39.5652173913
9863,4,1,38.0392156863
9864,4,1,41.0714285714
9865,4,2,42.3703703704
9866,4,1,48.4
9867,4,0,41.1538461538
9868,4,2,40.9473684211
9869,4,1,38.9285714286
9870,4,3,50.0
9871,4,0,42.9411764706
9872,4,2,43.3333333333
9873,4,3,42.9861111111
9874,4,2,46.4864864865
9875,4,2,46.5591397849
9876,4,1,42.962962963
9877,4,1,45.641025641
9878,4,2,42.962962963
9879,4,1,40.3448275862
9880,4,2,47.8640776699
9881,4,1,43.8053097345
9882,4,1,40.206185567
9883,4,1,44.0
9884,4,2,45.0
9885,4,0,44.6808510638
9886,4,1,42.037037037
9887,4,0,41.3636363636
9888,4,1,41.71875
9889,4,1,41.6438356164
9890,4,1,38.2222222222
9891,4,1,42.8971962617
9892,4,1,44.6376811594
9893,4,2,44.5535714286
9894,4,2,43.4666666667
