id,set,human_score,word_count
6213,3,1,51
6214,3,1,85
6215,3,1,58
6216,3,2,163
6217,3,1,42
6218,3,2,108
6219,3,2,146
6220,3,2,161
6221,3,2,123
6222,3,2,90
6223,3,3,181
6224,3,2,49
6225,3,3,142
6226,3,3,92
6227,3,1,69
6228,3,3,185
6229,3,1,36
6230,3,1,36
6231,3,2,102
6232,3,1,125
6233,3,2,20
6234,3,1,86
6235,3,1,31
6236,3,2,127
6237,3,2,163
6238,3,0,29
6239,3,2,160
6240,3,3,129
6241,3,1,53
6242,3,1,16
6243,3,2,137
6244,3,1,96
6245,3,3,166
6246,3,1,157
6247,3,3,141
6248,3,1,71
6249,3,3,201
6250,3,3,196
6251,3,1,68
6252,3,1,62
6253,3,3,168
6254,3,3,183
6255,3,1,51
6256,3,1,39
6257,3,1,25
6258,3,1,30
6259,3,3,73
6260,3,2,77
6261,3,1,77
6262,3,3,164
6263,3,3,197
6264,3,3,235
6265,3,2,95
6266,3,1,44
6267,3,3,191
6268,3,3,193
6269,3,1,45
6270,3,3,173
6271,3,2,72
6272,3,2,132
6273,3,1,95
6274,3,1,85
6275,3,1,36
6276,3,3,158
6277,3,1,28
6278,3,1,71
6279,3,2,116
6280,3,3,72
6281,3,1,200
6282,3,3,194
6283,3,1,47
6284,3,3,177
6285,3,2,121
6286,3,3,188
6287,3,3,143
6288,3,2,81
6289,3,2,71
6290,3,1,65
6291,3,2,96
6292,3,3,192
6293,3,2,129
6294,3,1,166
6295,3,2,44
6296,3,0,51
6297,3,1,81
6298,3,1,59
6299,3,2,114
6300,3,3,153
6301,3,3,214
6302,3,2,94
6303,3,1,53
6304,3,1,61
6305,3,3,147
6306,3,1,63
6307,3,2,138
6308,3,3,200
6309,3,1,45
6310,3,3,178
6311,3,2,79
6312,3,2,133
6313,3,3,172
6314,3,1,52
6315,3,2,73
6316,3,1,128
6317,3,2,205
6318,3,1,68
6319,3,1,125
6320,3,1,64
6321,3,1,63
6322,3,2,71
6323,3,1,60
6324,3,1,23
6325,3,2,77
6326,3,1,38
6327,3,2,176
6328,3,2,114
6329,3,2,113
6330,3,3,148
6331,3,3,184
6332,3,3,21
6333,3,3,121
6334,3,2,112
6335,3,3,128
6336,3,3,166
6337,3,2,95
6338,3,2,180
6339,3,2,93
6340,3,3,153
6341,3,2,111
6342,3,1,54
6343,3,1,142
6344,3,2,95
6345,3,2,107
6346,3,2,93
6347,3,3,87
6348,3,1,85
6349,3,3,151
6350,3,2,131
6351,3,3,119
6352,3,2,143
6353,3,3,163
6354,3,1,63
6355,3,2,120
6356,3,1,48
6357,3,2,30
6358,3,2,58
6359,3,1,24
6360,3,2,143
6361,3,2,123
6362,3,1,99
6363,3,3,196
6364,3,3,147
6365,3,2,78
6366,3,3,254
6367,3,2,83
6368,3,1,67
6369,3,1,64
6370,3,0,33
6371,3,3,188
6372,3,2,75
6373,3,2,58
6374,3,2,155
6375,3,1,65
6376,3,2,104
6377,3,3,218
6378,3,3,177
6379,3,3,166
6380,3,1,88
6381,3,3,162
6382,3,1,43
6383,3,2,101
6384,3,3,159
6385,3,2,93
6386,3,2,184
6387,3,3,151
6388,3,3,174
6389,3,2,132
6390,3,2,90
6391,3,1,59
6392,3,3,187
6393,3,1,65
6394,3,1,10
6395,3,2,87
6396,3,3,184
6397,3,2,92
6398,3,2,93
6399,3,2,59
6400,3,2,89
6401,3,2,63
6402,3,2,70
6403,3,0,28
6404,3,1,102
6405,3,3,102
6406,3,2,141
6407,3,2,76
6408,3,3,219
6409,3,2,66
6410,3,3,233
6411,3,1,31
6412,3,1,188
6413,3,2,74
6414,3,1,68
6415,3,2,100
6416,3,1,36
6417,3,3,272
6418,3,2,137
6419,3,3,207
6420,3,1,56
6421,3,1,57
6422,3,1,20
6423,3,3,115
6424,3,2,129
6425,3,2,59
6426,3,2,89
6427,3,1,88
6428,3,2,62
6429,3,1,79
6430,3,1,65
6431,3,1,60
6432,3,3,173
6433,3,2,130
6434,3,2,122
6435,3,1,43
6436,3,2,78
6437,3,2,67
6438,3,1,81
6439,3,1,101
6440,3,1,67
6441,3,3,171
6442,3,1,56
6443,3,2,148
6444,3,3,140
6445,3,3,165
6446,3,3,135
6447,3,2,103
6448,3,2,116
6449,3,0,10
6450,3,2,112
6451,3,1,47
6452,3,1,65
6453,3,1,117
6454,3,2,27
6455,3,3,193
6456,3,1,41
6457,3,2,137
6458,3,1,76
6459,3,2,71
6460,3,2,168
6461,3,2,66
6462,3,3,73
6463,3,3,104
6464,3,1,64
6465,3,2,80
6466,3,2,126
6467,3,1,81
6468,3,2,76
6469,3,1,81
6470,3,2,112
6471,3,1,74
6472,3,3,188
6473,3,2,60
6474,3,2,177
6475,3,1,51
6476,3,3,176
6477,3,2,83
6478,3,3,198
6479,3,0,28
6480,3,2,177
6481,3,1,34
6482,3,1,37
6483,3,3,275
6484,3,3,179
6485,3,3,253
6486,3,2,87
6487,3,3,148
6488,3,1,75
6489,3,2,101
6490,3,1,45
6491,3,3,194
6492,3,2,85
6493,3,2,102
6494,3,3,64
6495,3,2,69
6496,3,1,71
6497,3,2,101
6498,3,2,77
6499,3,1,59
6500,3,2,74
6501,3,1,64
6502,3,2,107
6503,3,2,70
6504,3,1,104
6505,3,3,133
6506,3,1,44
6507,3,3,191
6508,3,2,106
6509,3,1,69
6510,3,2,66
6511,3,2,97
6512,3,3,194
6513,3,2,72
6514,3,1,57
6515,3,1,81
6516,3,3,248
6517,3,1,57
6518,3,1,58
6519,3,2,181
6520,3,2,159
6521,3,2,96
6522,3,2,86
6523,3,2,95
6524,3,2,77
6525,3,2,66
6526,3,1,49
6527,3,2,97
6528,3,2,65
6529,3,2,151
6530,3,3,299
6531,3,1,41
6532,3,3,160
6533,3,2,96
6534,3,1,65
6535,3,2,174
6536,3,2,150
6537,3,1,52
6538,3,0,74
6539,3,1,35
6540,3,2,54
6541,3,2,135
6542,3,2,143
6543,3,3,157
6544,3,2,78
6545,3,1,42
6546,3,1,57
6547,3,2,38
6548,3,1,57
6549,3,1,195
6550,3,1,34
6551,3,2,122
6552,3,1,53
6553,3,2,147
6554,3,3,148
6555,3,1,54
6556,3,1,70
6557,3,1,96
6558,3,1,64
6559,3,2,71
6560,3,1,70
6561,3,2,184
6562,3,1,81
6563,3,3,184
6564,3,3,196
6565,3,1,149
6566,3,3,128
6567,3,1,116
6568,3,1,52
6569,3,1,76
6570,3,2,109
6571,3,2,163
6572,3,3,143
6573,3,1,56
6575,3,3,204
6576,3,2,99
6577,3,1,70
6578,3,3,92
6579,3,2,145
6580,3,2,147
6581,3,1,64
6582,3,2,145
6583,3,2,77
6584,3,3,154
6585,3,0,31
6586,3,2,132
6587,3,1,91
6588,3,0,32
6589,3,1,77
6590,3,2,75
6591,3,1,96
6592,3,3,139
6593,3,2,96
6594,3,1,80
6595,3,1,76
6596,3,2,131
6597,3,3,157
6598,3,1,28
6599,3,3,110
6600,3,3,125
6601,3,2,113
6602,3,1,71
6603,3,1,65
6604,3,2,41
6605,3,1,38
6606,3,2,69
6607,3,2,82
6608,3,2,69
6609,3,2,75
6610,3,1,46
6611,3,1,56
6612,3,1,37
6613,3,1,53
6614,3,1,29
6615,3,3,98
6616,3,0,28
6617,3,2,114
6618,3,2,63
6619,3,3,167
6620,3,1,58
6621,3,1,65
6622,3,1,56
6623,3,2,157
6624,3,1,94
6625,3,2,79
6626,3,2,77
6627,3,2,126
6628,3,1,41
6629,3,1,61
6630,3,1,36
6631,3,2,123
6632,3,2,76
6633,3,3,178
6634,3,1,64
6635,3,2,90
6636,3,3,152
6637,3,3,164
6638,3,2,98
6639,3,2,98
6640,3,1,68
6641,3,1,68
6642,3,1,77
6643,3,2,144
6644,3,1,81
6645,3,3,157
6646,3,3,155
6647,3,1,54
6648,3,2,109
6649,3,1,30
6650,3,1,76
6651,3,3,172
6652,3,1,129
6653,3,1,121
6654,3,1,146
6655,3,3,174
6656,3,0,69
6657,3,3,184
6658,3,2,90
6659,3,2,108
6660,3,1,201
6661,3,3,157
6662,3,2,125
6663,3,2,87
6664,3,2,99
6665,3,2,100
6666,3,2,112
6667,3,1,66
6668,3,1,50
6669,3,3,103
6670,3,1,29
6671,3,1,47
6672,3,3,167
6673,3,0,38
6674,3,0,43
6675,3,2,93
6676,3,2,119
6677,3,3,170
6678,3,2,107
6679,3,2,141
6680,3,3,192
6681,3,2,125
6682,3,3,180
6683,3,1,128
6684,3,1,87
6685,3,2,77
6686,3,3,80
6687,3,2,135
6688,3,1,44
6689,3,1,44
6690,3,3,109
6691,3,1,77
6692,3,2,117
6693,3,2,126
6694,3,3,159
6695,3,1,80
6696,3,3,201
6697,3,2,103
6698,3,2,80
6699,3,3,139
6700,3,2,102
6701,3,3,170
6702,3,1,24
6703,3,1,60
6704,3,2,115
6705,3,3,230
6706,3,2,130
6707,3,3,134
6708,3,1,26
6709,3,2,136
6710,3,2,17
6711,3,2,87
6712,3,3,141
6713,3,2,87
6714,3,2,105
6715,3,2,12
6716,3,3,202
6717,3,2,143
6718,3,1,89
6719,3,1,45
6720,3,1,36
6721,3,2,145
6722,3,1,59
6723,3,1,85
6724,3,1,88
6725,3,1,51
6726,3,3,111
6727,3,3,159
6728,3,2,105
6729,3,1,86
6730,3,2,111
6731,3,1,27
6732,3,2,168
6733,3,3,206
6734,3,0,36
6735,3,3,154
6736,3,2,92
6737,3,1,69
6738,3,1,80
6739,3,1,139
6740,3,3,145
6741,3,3,197
6742,3,2,125
6743,3,1,66
6744,3,2,202
6745,3,2,99
6746,3,1,34
6747,3,2,103
6748,3,3,158
6749,3,2,93
6750,3,1,37
6751,3,3,216
6752,3,2,161
6753,3,1,56
6754,3,1,61
6755,3,3,95
6756,3,1,91
6757,3,2,142
6758,3,3,130
6759,3,1,50
6760,3,3,165
6761,3,1,91
6762,3,3,187
6763,3,2,109
6764,3,3,132
6765,3,3,121
6766,3,1,50
6767,3,2,128
6768,3,1,50
6769,3,1,120
6770,3,2,155
6771,3,2,134
6772,3,1,137
6773,3,1,87
6774,3,1,71
6775,3,2,110
6776,3,1,56
6777,3,1,79
6778,3,1,79
6779,3,3,176
6780,3,3,164
6781,3,2,199
6782,3,0,62
6783,3,2,121
6784,3,1,66
6785,3,1,54
6786,3,1,191
6787,3,2,99
6788,3,1,77
6789,3,3,140
6790,3,2,95
6791,3,2,155
6792,3,2,112
6793,3,1,47
6794,3,3,69
6795,3,1,62
6796,3,1,36
6797,3,2,64
6798,3,3,178
6799,3,3,50
6800,3,3,146
6801,3,1,43
6802,3,2,126
6803,3,2,90
6804,3,3,158
6805,3,3,207
6806,3,2,114
6807,3,1,84
6808,3,1,128
6809,3,3,145
6810,3,3,141
6811,3,3,212
6812,3,1,63
6813,3,1,87
6814,3,2,99
6815,3,2,169
6816,3,3,160
6817,3,1,86
6818,3,3,160
6819,3,1,52
6820,3,1,62
6821,3,1,35
6822,3,3,206
6823,3,1,58
6824,3,1,47
6825,3,3,135
6826,3,2,117
6827,3,2,85
6828,3,1,60
6829,3,1,67
6830,3,2,122
6831,3,3,204
6832,3,2,83
6833,3,1,78
6834,3,1,63
6835,3,1,39
6836,3,2,130
6837,3,1,104
6838,3,2,177
6839,3,1,85
6840,3,2,141
6841,3,1,52
6842,3,1,63
6843,3,1,126
6844,3,1,120
6845,3,3,207
6846,3,1,71
6847,3,1,117
6848,3,2,108
6849,3,3,184
6850,3,2,82
6851,3,2,110
6852,3,3,167
6853,3,3,156
6854,3,2,144
6855,3,2,78
6856,3,1,69
6857,3,2,160
6858,3,3,114
6859,3,2,94
6860,3,2,171
6861,3,1,63
6862,3,2,56
6863,3,3,167
6864,3,0,20
6865,3,2,58
6866,3,2,133
6867,3,2,73
6868,3,2,131
6869,3,1,139
6870,3,2,101
6871,3,2,148
6872,3,3,239
6873,3,2,132
6874,3,2,69
6875,3,1,66
6876,3,2,108
6877,3,2,172
6878,3,2,108
6879,3,3,122
6880,3,2,147
6881,3,2,112
6882,3,2,85
6883,3,1,64
6884,3,2,96
6885,3,1,39
6886,3,2,166
6887,3,1,48
6888,3,2,193
6889,3,2,116
6890,3,2,68
6891,3,1,72
6892,3,1,79
6893,3,2,80
6894,3,2,130
6895,3,2,121
6896,3,3,115
6897,3,2,137
6898,3,3,204
6899,3,3,154
6900,3,2,93
6901,3,2,100
6902,3,1,64
6903,3,2,184
6904,3,3,207
6905,3,1,53
6907,3,1,35
6908,3,2,122
6909,3,1,58
6910,3,2,144
6911,3,1,85
6912,3,2,136
6913,3,2,119
6914,3,1,46
6915,3,3,186
6916,3,1,56
6917,3,3,122
6918,3,1,78
6919,3,3,178
6920,3,2,160
6921,3,3,175
6922,3,1,60
6923,3,3,119
6924,3,2,145
6925,3,1,68
6926,3,3,222
6927,3,1,84
6928,3,0,58
6929,3,2,113
6930,3,2,188
6931,3,3,161
6932,3,2,107
6933,3,3,147
6934,3,1,68
6935,3,2,87
6936,3,2,113
6937,3,2,131
6938,3,2,99
6939,3,2,92
6940,3,3,154
6941,3,2,130
6942,3,2,86
6943,3,1,99
6944,3,3,164
6945,3,2,119
6946,3,3,130
6947,3,1,66
6948,3,1,22
6949,3,3,135
6950,3,1,86
6951,3,0,22
6952,3,1,72
6953,3,1,75
6954,3,1,10
6955,3,2,101
6956,3,2,31
6957,3,3,138
6958,3,3,118
6959,3,2,146
6960,3,2,115
6961,3,3,180
6962,3,1,43
6963,3,2,95
6964,3,2,87
6965,3,3,161
6966,3,1,49
6967,3,3,170
6968,3,3,175
6969,3,2,149
6970,3,2,140
6971,3,2,122
6972,3,2,133
6973,3,1,56
6974,3,1,180
6975,3,2,86
6976,3,1,49
6977,3,1,41
6978,3,1,29
6979,3,3,166
6980,3,1,55
6981,3,2,133
6982,3,3,138
6983,3,1,54
6984,3,1,184
6985,3,1,71
6986,3,3,108
6987,3,1,18
6988,3,2,163
6989,3,3,151
6990,3,1,77
6991,3,1,105
6992,3,2,78
6993,3,1,48
6994,3,1,73
6995,3,1,112
6996,3,2,117
6997,3,2,83
6998,3,1,36
6999,3,1,57
7000,3,2,105
7001,3,2,133
7002,3,2,112
7003,3,3,180
7004,3,2,83
7005,3,1,37
7006,3,1,58
7007,3,2,144
7008,3,1,110
7009,3,1,39
7010,3,1,78
7011,3,1,54
7012,3,1,45
7013,3,1,66
7014,3,1,97
7015,3,2,71
7016,3,1,58
7017,3,2,139
7018,3,2,99
7019,3,2,86
7020,3,3,207
7021,3,3,117
7022,3,2,133
7023,3,1,99
7024,3,0,16
7025,3,2,107
7026,3,3,141
7027,3,3,154
7028,3,3,145
7029,3,2,195
7030,3,1,75
7031,3,1,139
7032,3,2,143
7033,3,3,142
7034,3,3,163
7035,3,2,92
7036,3,3,220
7037,3,1,23
7038,3,2,68
7039,3,1,69
7040,3,3,203
7041,3,2,175
7042,3,2,75
7043,3,2,113
7044,3,1,48
7045,3,1,44
7046,3,1,15
7047,3,2,115
7048,3,1,30
7049,3,2,122
7050,3,3,117
7051,3,1,48
7052,3,1,87
7053,3,3,169
7054,3,3,221
7055,3,1,81
7056,3,3,113
7057,3,2,160
7058,3,1,61
7059,3,3,120
7060,3,1,75
7061,3,2,86
7062,3,1,65
7063,3,2,127
7064,3,1,89
7065,3,3,143
7066,3,2,151
7067,3,1,70
7068,3,2,83
7069,3,2,149
7070,3,1,85
7071,3,1,54
7072,3,2,110
7073,3,2,143
7074,3,1,72
7075,3,3,148
7076,3,2,118
7077,3,2,29
7078,3,1,67
7079,3,3,150
7080,3,2,158
7081,3,2,79
7082,3,3,183
7083,3,1,98
7084,3,1,62
7085,3,3,170
7086,3,1,72
7087,3,3,73
7088,3,2,129
7089,3,1,175
7090,3,1,53
7091,3,1,35
7092,3,1,56
7093,3,1,91
7094,3,1,70
7095,3,2,85
7096,3,2,139
7097,3,2,58
7098,3,2,31
7099,3,2,169
7100,3,1,46
7101,3,1,63
7102,3,1,94
7103,3,2,147
7104,3,1,79
7105,3,1,78
7106,3,2,95
7107,3,3,169
7108,3,1,72
7109,3,1,167
7110,3,2,96
7111,3,3,142
7112,3,1,15
7113,3,2,123
7114,3,1,41
7115,3,3,175
7116,3,3,97
7117,3,1,71
7118,3,1,60
7119,3,1,18
7120,3,3,98
7121,3,2,51
7122,3,2,101
7123,3,1,15
7124,3,3,118
7125,3,3,182
7126,3,3,119
7127,3,2,80
7128,3,2,175
7129,3,3,230
7130,3,3,150
7131,3,3,168
7132,3,1,54
7133,3,2,123
7134,3,1,79
7135,3,1,69
7136,3,2,130
7137,3,0,81
7138,3,1,67
7139,3,3,204
7140,3,2,97
7141,3,1,45
7142,3,2,89
7143,3,2,38
7144,3,3,168
7145,3,1,54
7146,3,2,123
7147,3,3,170
7148,3,1,100
7149,3,3,170
7150,3,1,36
7151,3,3,261
7152,3,1,110
7153,3,3,255
7154,3,3,118
7155,3,3,145
7156,3,1,46
7157,3,2,93
7158,3,2,81
7159,3,3,147
7160,3,1,170
7161,3,3,25
7162,3,2,109
7163,3,2,84
7164,3,2,154
7165,3,3,151
7166,3,2,105
7167,3,3,177
7168,3,1,81
7169,3,2,113
7170,3,1,76
7171,3,2,120
7172,3,2,78
7173,3,3,161
7174,3,3,141
7175,3,2,72
7176,3,1,81
7177,3,2,125
7178,3,1,88
7179,3,1,111
7180,3,1,56
7181,3,3,211
7182,3,1,138
7183,3,3,257
7184,3,2,155
7185,3,3,171
7186,3,2,213
7187,3,3,151
7188,3,3,156
7189,3,1,66
7190,3,1,176
7191,3,1,73
7192,3,0,36
7193,3,1,85
7194,3,1,68
7195,3,1,43
7196,3,2,92
7197,3,3,192
7198,3,2,100
7199,3,1,49
7200,3,2,117
7201,3,1,41
7202,3,2,183
7203,3,1,36
7204,3,3,177
7205,3,1,60
7206,3,1,92
7207,3,1,83
7208,3,1,53
7209,3,3,185
7210,3,2,102
7211,3,3,86
7212,3,3,227
7213,3,1,108
7214,3,2,110
7215,3,2,194
7216,3,2,122
7217,3,3,170
7218,3,3,160
7219,3,2,104
7220,3,1,51
7221,3,1,74
7222,3,3,121
7223,3,1,10
7224,3,3,151
7225,3,1,82
7226,3,2,95
7227,3,1,70
7228,3,2,104
7229,3,3,213
7230,3,1,60
7231,3,3,237
7232,3,1,22
7233,3,1,51
7234,3,1,67
7235,3,2,85
7236,3,1,33
7237,3,1,86
7238,3,1,82
7239,3,2,97
7240,3,1,170
7241,3,2,72
7242,3,2,116
7243,3,2,135
7244,3,3,205
7245,3,2,96
7246,3,3,143
7247,3,1,88
7248,3,3,194
7249,3,2,125
7250,3,2,113
7251,3,1,64
7253,3,1,102
7254,3,1,16
7255,3,2,128
7256,3,3,222
7257,3,1,40
7258,3,1,64
7259,3,1,118
7260,3,2,60
7261,3,2,119
7262,3,1,14
7263,3,2,119
7264,3,1,91
7265,3,3,154
7266,3,2,113
7267,3,2,55
7268,3,1,102
7269,3,2,100
7270,3,1,47
7271,3,3,204
7272,3,3,196
7273,3,2,85
7274,3,0,56
7275,3,3,125
7276,3,2,162
7277,3,2,92
7278,3,2,180
7279,3,1,54
7280,3,3,157
7281,3,2,84
7282,3,1,24
7283,3,1,40
7284,3,3,182
7285,3,3,146
7286,3,1,68
7287,3,2,171
7288,3,1,46
7289,3,2,92
7290,3,1,94
7291,3,2,146
7292,3,2,137
7293,3,2,47
7294,3,2,98
7295,3,3,138
7296,3,2,97
7297,3,1,68
7298,3,2,109
7299,3,1,45
7300,3,2,146
7301,3,3,170
7302,3,3,89
7303,3,2,122
7304,3,0,37
7305,3,0,11
7306,3,1,73
7307,3,3,207
7308,3,2,63
7309,3,3,195
7310,3,2,95
7311,3,1,60
7312,3,2,76
7313,3,2,146
7314,3,2,155
7315,3,3,246
7316,3,1,182
7317,3,2,149
7318,3,1,110
7319,3,3,148
7320,3,2,125
7321,3,2,128
7322,3,1,29
7323,3,1,60
7324,3,1,51
7325,3,1,54
7326,3,2,100
7327,3,2,160
7328,3,1,84
7329,3,1,34
7330,3,2,128
7331,3,0,72
7332,3,3,78
7333,3,2,83
7334,3,1,166
7335,3,3,249
7336,3,3,133
7337,3,2,81
7338,3,1,71
7339,3,2,152
7340,3,2,64
7341,3,1,51
7342,3,1,17
7343,3,1,46
7344,3,3,229
7345,3,1,53
7346,3,1,92
7347,3,1,69
7348,3,0,16
7349,3,1,68
7350,3,1,80
7351,3,1,128
7352,3,2,145
7353,3,2,165
7354,3,3,115
7355,3,3,217
7356,3,2,72
7357,3,1,59
7358,3,1,54
7359,3,0,33
7360,3,2,155
7361,3,3,131
7362,3,2,104
7363,3,1,62
7364,3,3,147
7365,3,2,89
7366,3,3,165
7367,3,1,72
7368,3,1,53
7369,3,1,76
7370,3,2,118
7371,3,3,166
7372,3,3,214
7373,3,3,158
7374,3,1,77
7375,3,2,149
7376,3,2,83
7377,3,2,135
7378,3,2,115
7379,3,2,56
7380,3,2,164
7381,3,3,185
7382,3,2,162
7383,3,1,29
7384,3,1,134
7385,3,1,53
7386,3,1,54
7387,3,3,162
7388,3,2,140
7389,3,3,243
7390,3,1,36
7391,3,3,131
7392,3,3,126
7393,3,2,99
7394,3,1,64
7395,3,1,76
7396,3,3,138
7397,3,2,72
7398,3,1,43
7399,3,1,66
7400,3,1,61
7401,3,3,120
7402,3,2,111
7403,3,2,107
7404,3,2,98
7405,3,3,190
7406,3,1,66
7407,3,3,189
7408,3,1,240
7409,3,2,178
7410,3,3,154
7411,3,1,69
7412,3,2,63
7413,3,3,129
7414,3,1,44
7415,3,3,158
7416,3,2,95
7417,3,3,189
7418,3,2,130
7419,3,3,158
7420,3,3,135
7421,3,1,35
7422,3,0,60
7423,3,2,36
7424,3,3,241
7425,3,1,44
7426,3,1,70
7427,3,2,87
7428,3,3,214
7429,3,3,187
7430,3,1,33
7431,3,2,67
7432,3,1,28
7433,3,2,102
7434,3,1,34
7435,3,3,216
7436,3,2,96
7437,3,2,177
7438,3,1,36
7439,3,2,88
7440,3,2,79
7441,3,1,26
7442,3,1,61
7443,3,3,111
7444,3,3,284
7445,3,1,43
7447,3,1,78
7448,3,2,119
7449,3,3,136
7450,3,2,99
7451,3,1,25
7452,3,2,89
7453,3,3,169
7454,3,1,137
7455,3,3,128
7456,3,3,265
7457,3,0,56
7458,3,2,62
7459,3,1,64
7460,3,1,45
7461,3,2,147
7462,3,2,83
7463,3,2,68
7464,3,2,150
7465,3,2,56
7466,3,1,40
7467,3,3,251
7468,3,1,143
7469,3,2,146
7470,3,2,143
7471,3,1,39
7472,3,2,82
7473,3,3,142
7474,3,2,115
7475,3,2,174
7476,3,2,180
7477,3,1,47
7478,3,3,181
7479,3,1,67
7480,3,3,194
7481,3,1,76
7482,3,2,108
7483,3,2,63
7484,3,1,62
7485,3,1,84
7486,3,1,63
7487,3,3,190
7488,3,1,72
7489,3,1,61
7490,3,2,88
7491,3,3,196
7492,3,2,158
7493,3,3,179
7494,3,2,83
7495,3,2,106
7496,3,1,41
7497,3,1,26
7498,3,2,110
7499,3,1,51
7500,3,1,84
7501,3,2,132
7502,3,3,234
7503,3,3,181
7504,3,3,259
7505,3,3,190
7506,3,1,97
7507,3,1,104
7508,3,1,45
7509,3,1,76
7510,3,2,90
7511,3,1,60
7512,3,2,111
7513,3,3,50
7514,3,3,201
7515,3,2,164
7516,3,3,150
7517,3,1,35
7518,3,1,68
7519,3,2,133
7520,3,1,41
7521,3,3,132
7522,3,2,129
7523,3,2,116
7524,3,2,26
7525,3,2,72
7526,3,3,145
7527,3,2,12
7528,3,3,161
7529,3,1,72
7530,3,2,221
7531,3,1,87
7532,3,1,82
7533,3,2,121
7534,3,3,202
