id,set,human_score,vocabulory_score
6089,3,3,58
6090,3,1,32
6091,3,3,45
6092,3,1,17
6093,3,1,11
6094,3,1,44
6095,3,3,79
6096,3,2,55
6097,3,1,16
6098,3,3,45
6099,3,1,24
6100,3,2,78
6101,3,2,34
6102,3,2,54
6103,3,2,53
6104,3,1,16
6105,3,3,100
6106,3,1,25
6107,3,2,59
6108,3,1,23
6109,3,2,36
6110,3,2,45
6111,3,2,36
6112,3,1,24
6113,3,3,48
6114,3,1,11
6115,3,2,19
6116,3,2,45
6117,3,1,49
6118,3,3,55
6119,3,1,27
6120,3,2,47
6121,3,3,53
6122,3,2,39
6123,3,3,45
6124,3,3,46
6125,3,2,25
6126,3,1,34
6127,3,3,65
6128,3,3,53
6129,3,2,38
6130,3,1,34
6131,3,1,16
6132,3,3,50
6133,3,1,22
6134,3,2,67
6135,3,2,25
6136,3,1,33
6137,3,2,59
6138,3,2,48
6139,3,2,33
6140,3,1,57
6141,3,2,31
6142,3,2,60
6143,3,3,58
6144,3,3,54
6145,3,3,57
6146,3,2,65
6147,3,2,19
6148,3,2,11
6149,3,2,44
6150,3,2,47
6151,3,2,37
6152,3,2,47
6153,3,2,32
6154,3,1,6
6155,3,1,28
6156,3,2,40
6157,3,3,85
6158,3,3,65
6159,3,2,67
6160,3,2,38
6161,3,2,39
6162,3,2,65
6163,3,1,21
6164,3,2,41
6165,3,3,73
6166,3,1,10
6167,3,3,16
6168,3,2,43
6169,3,2,60
6170,3,1,47
6171,3,3,60
6172,3,2,49
6173,3,1,23
6174,3,2,31
6175,3,1,32
6176,3,1,31
6177,3,2,78
6178,3,3,37
6179,3,2,9
6180,3,3,80
6181,3,3,44
6182,3,3,60
6183,3,3,48
6184,3,1,19
6185,3,2,43
6186,3,2,24
6187,3,1,12
6188,3,0,2
6189,3,1,24
6190,3,2,72
6191,3,2,56
6192,3,3,64
6193,3,1,19
6194,3,3,71
6195,3,3,46
6196,3,1,37
6197,3,2,45
6198,3,3,73
6199,3,2,12
6200,3,0,64
6201,3,2,8
6202,3,1,16
6203,3,3,61
6204,3,1,74
6205,3,2,16
6206,3,0,13
6207,3,0,12
6208,3,3,44
6209,3,2,36
6210,3,2,39
6211,3,1,20
6212,3,2,42
6213,3,1,18
6214,3,1,25
6215,3,1,20
6216,3,2,70
6217,3,1,12
6218,3,2,32
6219,3,2,52
6220,3,2,58
6221,3,2,53
6222,3,2,35
6223,3,3,65
6224,3,2,13
6225,3,3,44
6226,3,3,31
6227,3,1,21
6228,3,3,48
6229,3,1,8
6230,3,1,13
6231,3,2,35
6232,3,1,47
6233,3,2,5
6234,3,1,27
6235,3,1,10
6236,3,2,45
6237,3,2,44
6238,3,0,11
6239,3,2,57
6240,3,3,49
6241,3,1,18
6242,3,1,7
6243,3,2,54
6244,3,1,25
6245,3,3,72
6246,3,1,54
6247,3,3,51
6248,3,1,27
6249,3,3,87
6250,3,3,65
6251,3,1,24
6252,3,1,16
6253,3,3,61
6254,3,3,67
6255,3,1,16
6256,3,1,13
6257,3,1,7
6258,3,1,8
6259,3,3,30
6260,3,2,22
6261,3,1,26
6262,3,3,66
6263,3,3,71
6264,3,3,93
6265,3,2,27
6266,3,1,12
6267,3,3,63
6268,3,3,77
6269,3,1,18
6270,3,3,58
6271,3,2,23
6272,3,2,55
6273,3,1,27
6274,3,1,28
6275,3,1,7
6276,3,3,61
6277,3,1,10
6278,3,1,29
6279,3,2,46
6280,3,3,29
6281,3,1,73
6282,3,3,65
6283,3,1,23
6284,3,3,68
6285,3,2,35
6286,3,3,67
6287,3,3,55
6288,3,2,29
6289,3,2,28
6290,3,1,20
6291,3,2,32
6292,3,3,74
6293,3,2,46
6294,3,1,55
6295,3,2,14
6296,3,0,20
6297,3,1,32
6298,3,1,16
6299,3,2,46
6300,3,3,55
6301,3,3,87
6302,3,2,31
6303,3,1,20
6304,3,1,21
6305,3,3,56
6306,3,1,15
6307,3,2,50
6308,3,3,67
6309,3,1,12
6310,3,3,54
6311,3,2,25
6312,3,2,52
6313,3,3,60
6314,3,1,20
6315,3,2,29
6316,3,1,47
6317,3,2,71
6318,3,1,23
6319,3,1,43
6320,3,1,23
6321,3,1,21
6322,3,2,23
6323,3,1,10
6324,3,1,13
6325,3,2,29
6326,3,1,12
6327,3,2,68
6328,3,2,38
6329,3,2,37
6330,3,3,61
6331,3,3,68
6332,3,3,5
6333,3,3,58
6334,3,2,52
6335,3,3,43
6336,3,3,66
6337,3,2,27
6338,3,2,75
6339,3,2,33
6340,3,3,54
6341,3,2,49
6342,3,1,26
6343,3,1,46
6344,3,2,33
6345,3,2,30
6346,3,2,36
6347,3,3,29
6348,3,1,39
6349,3,3,50
6350,3,2,38
6351,3,3,44
6352,3,2,48
6353,3,3,59
6354,3,1,24
6355,3,2,36
6356,3,1,18
6357,3,2,12
6358,3,2,20
6359,3,1,10
6360,3,2,56
6361,3,2,33
6362,3,1,42
6363,3,3,75
6364,3,3,59
6365,3,2,26
6366,3,3,86
6367,3,2,24
6368,3,1,35
6369,3,1,25
6370,3,0,14
6371,3,3,77
6372,3,2,34
6373,3,2,24
6374,3,2,61
6375,3,1,20
6376,3,2,35
6377,3,3,78
6378,3,3,58
6379,3,3,61
6380,3,1,30
6381,3,3,61
6382,3,1,17
6383,3,2,41
6384,3,3,64
6385,3,2,33
6386,3,2,59
6387,3,3,56
6388,3,3,56
6389,3,2,53
6390,3,2,36
6391,3,1,24
6392,3,3,62
6393,3,1,22
6394,3,1,4
6395,3,2,31
6396,3,3,84
6397,3,2,39
6398,3,2,29
6399,3,2,27
6400,3,2,27
6401,3,2,21
6402,3,2,26
6403,3,0,12
6404,3,1,32
6405,3,3,43
6406,3,2,57
6407,3,2,33
6408,3,3,61
6409,3,2,26
6410,3,3,81
6411,3,1,13
6412,3,1,80
6413,3,2,26
6414,3,1,21
6415,3,2,44
6416,3,1,12
6417,3,3,92
6418,3,2,53
6419,3,3,84
6420,3,1,19
6421,3,1,18
6422,3,1,6
6423,3,3,35
6424,3,2,47
6425,3,2,21
6426,3,2,35
6427,3,1,34
6428,3,2,26
6429,3,1,30
6430,3,1,18
6431,3,1,21
6432,3,3,61
6433,3,2,50
6434,3,2,43
6435,3,1,16
6436,3,2,31
6437,3,2,21
6438,3,1,29
6439,3,1,37
6440,3,1,13
6441,3,3,70
6442,3,1,21
6443,3,2,49
6444,3,3,52
6445,3,3,64
6446,3,3,47
6447,3,2,45
6448,3,2,41
6449,3,0,2
6450,3,2,38
6451,3,1,10
6452,3,1,30
6453,3,1,41
6454,3,2,7
6455,3,3,69
6456,3,1,13
6457,3,2,46
6458,3,1,18
6459,3,2,30
6460,3,2,58
6461,3,2,20
6462,3,3,20
6463,3,3,40
6464,3,1,25
6465,3,2,30
6466,3,2,35
6467,3,1,27
6468,3,2,29
6469,3,1,22
6470,3,2,36
6471,3,1,24
6472,3,3,68
6473,3,2,19
6474,3,2,60
6475,3,1,18
6476,3,3,73
6477,3,2,29
6478,3,3,67
6479,3,0,6
6480,3,2,64
6481,3,1,10
6482,3,1,14
6483,3,3,96
6484,3,3,60
6485,3,3,96
6486,3,2,36
6487,3,3,61
6488,3,1,24
6489,3,2,26
6490,3,1,21
6491,3,3,71
6492,3,2,30
6493,3,2,41
6494,3,3,26
6495,3,2,21
6496,3,1,31
6497,3,2,32
6498,3,2,19
6499,3,1,25
6500,3,2,15
6501,3,1,18
6502,3,2,43
6503,3,2,23
6504,3,1,39
6505,3,3,55
6506,3,1,9
6507,3,3,67
6508,3,2,36
6509,3,1,26
6510,3,2,35
6511,3,2,42
6512,3,3,78
6513,3,2,21
6514,3,1,13
6515,3,1,29
6516,3,3,92
6517,3,1,24
6518,3,1,11
6519,3,2,75
6520,3,2,58
6521,3,2,29
6522,3,2,32
6523,3,2,32
6524,3,2,29
6525,3,2,22
6526,3,1,16
6527,3,2,31
6528,3,2,23
6529,3,2,39
6530,3,3,98
6531,3,1,13
6532,3,3,58
6533,3,2,28
6534,3,1,22
6535,3,2,57
6536,3,2,49
6537,3,1,17
6538,3,0,29
6539,3,1,11
6540,3,2,17
6541,3,2,49
6542,3,2,51
6543,3,3,51
6544,3,2,36
6545,3,1,16
6546,3,1,18
6547,3,2,14
6548,3,1,13
6549,3,1,65
6550,3,1,6
6551,3,2,39
6552,3,1,25
6553,3,2,52
6554,3,3,56
6555,3,1,20
6556,3,1,22
6557,3,1,39
6558,3,1,23
6559,3,2,31
6560,3,1,28
6561,3,2,63
6562,3,1,23
6563,3,3,63
6564,3,3,80
6565,3,1,62
6566,3,3,51
6567,3,1,43
6568,3,1,24
6569,3,1,32
6570,3,2,31
6571,3,2,65
6572,3,3,43
6573,3,1,22
6575,3,3,63
6576,3,2,31
6577,3,1,28
6578,3,3,29
6579,3,2,60
6580,3,2,51
6581,3,1,21
6582,3,2,52
6583,3,2,31
6584,3,3,59
6585,3,0,10
6586,3,2,41
6587,3,1,38
6588,3,0,10
6589,3,1,32
6590,3,2,27
6591,3,1,45
6592,3,3,41
6593,3,2,39
6594,3,1,33
6595,3,1,21
6596,3,2,46
6597,3,3,53
6598,3,1,8
6599,3,3,43
6600,3,3,46
6601,3,2,36
6602,3,1,29
6603,3,1,16
6604,3,2,12
6605,3,1,18
6606,3,2,23
6607,3,2,31
6608,3,2,32
6609,3,2,32
6610,3,1,14
6611,3,1,22
6612,3,1,14
6613,3,1,20
6614,3,1,13
6615,3,3,36
6616,3,0,9
6617,3,2,28
6618,3,2,28
6619,3,3,68
6620,3,1,26
6621,3,1,23
6622,3,1,22
6623,3,2,63
6624,3,1,44
6625,3,2,30
6626,3,2,19
6627,3,2,42
6628,3,1,15
6629,3,1,29
6630,3,1,19
6631,3,2,51
6632,3,2,26
6633,3,3,58
6634,3,1,20
6635,3,2,37
6636,3,3,51
6637,3,3,60
6638,3,2,36
6639,3,2,31
6640,3,1,22
6641,3,1,29
6642,3,1,28
6643,3,2,53
6644,3,1,17
6645,3,3,55
6646,3,3,64
6647,3,1,13
6648,3,2,47
6649,3,1,12
6650,3,1,24
6651,3,3,65
6652,3,1,55
6653,3,1,37
6654,3,1,49
6655,3,3,66
6656,3,0,29
6657,3,3,69
6658,3,2,43
6659,3,2,35
6660,3,1,73
6661,3,3,49
6662,3,2,41
6663,3,2,33
6664,3,2,33
6665,3,2,25
6666,3,2,41
6667,3,1,23
6668,3,1,14
6669,3,3,28
6670,3,1,12
6671,3,1,18
6672,3,3,48
6673,3,0,8
6674,3,0,16
6675,3,2,35
6676,3,2,40
6677,3,3,59
6678,3,2,42
6679,3,2,49
6680,3,3,64
6681,3,2,47
6682,3,3,65
6683,3,1,45
6684,3,1,24
6685,3,2,26
6686,3,3,29
6687,3,2,54
6688,3,1,14
6689,3,1,15
6690,3,3,44
6691,3,1,24
6692,3,2,41
6693,3,2,52
6694,3,3,62
6695,3,1,22
6696,3,3,79
6697,3,2,38
6698,3,2,31
6699,3,3,50
6700,3,2,40
6701,3,3,57
6702,3,1,7
6703,3,1,30
6704,3,2,40
6705,3,3,72
6706,3,2,50
6707,3,3,55
6708,3,1,11
6709,3,2,48
6710,3,2,9
6711,3,2,40
6712,3,3,48
6713,3,2,28
6714,3,2,34
6715,3,2,3
6716,3,3,79
6717,3,2,54
6718,3,1,35
6719,3,1,10
6720,3,1,13
6721,3,2,46
6722,3,1,28
6723,3,1,32
6724,3,1,35
6725,3,1,24
6726,3,3,44
6727,3,3,50
6728,3,2,44
6729,3,1,32
6730,3,2,37
6731,3,1,12
6732,3,2,61
6733,3,3,65
6734,3,0,15
6735,3,3,61
6736,3,2,31
6737,3,1,25
6738,3,1,30
6739,3,1,50
6740,3,3,53
6741,3,3,78
6742,3,2,33
6743,3,1,25
6744,3,2,78
6745,3,2,30
6746,3,1,6
6747,3,2,31
6748,3,3,51
6749,3,2,29
6750,3,1,19
6751,3,3,87
6752,3,2,69
6753,3,1,11
6754,3,1,31
6755,3,3,36
6756,3,1,28
6757,3,2,58
6758,3,3,49
6759,3,1,24
6760,3,3,74
6761,3,1,31
6762,3,3,74
6763,3,2,42
6764,3,3,46
6765,3,3,51
6766,3,1,17
6767,3,2,46
6768,3,1,11
6769,3,1,42
6770,3,2,59
6771,3,2,52
6772,3,1,56
6773,3,1,37
6774,3,1,23
6775,3,2,43
6776,3,1,28
6777,3,1,25
6778,3,1,30
6779,3,3,76
6780,3,3,60
6781,3,2,72
6782,3,0,24
6783,3,2,45
6784,3,1,20
6785,3,1,24
6786,3,1,63
6787,3,2,48
6788,3,1,32
6789,3,3,52
6790,3,2,34
6791,3,2,49
6792,3,2,41
6793,3,1,15
6794,3,3,22
6795,3,1,23
6796,3,1,12
6797,3,2,24
6798,3,3,76
6799,3,3,17
6800,3,3,32
6801,3,1,15
6802,3,2,41
6803,3,2,37
6804,3,3,62
6805,3,3,78
6806,3,2,40
6807,3,1,26
6808,3,1,53
6809,3,3,40
6810,3,3,47
6811,3,3,64
6812,3,1,14
6813,3,1,34
6814,3,2,53
6815,3,2,58
6816,3,3,55
6817,3,1,32
6818,3,3,57
6819,3,1,15
6820,3,1,17
6821,3,1,11
6822,3,3,80
6823,3,1,17
6824,3,1,19
6825,3,3,44
6826,3,2,45
6827,3,2,31
6828,3,1,17
6829,3,1,30
6830,3,2,57
6831,3,3,76
6832,3,2,31
6833,3,1,26
6834,3,1,30
6835,3,1,12
6836,3,2,42
6837,3,1,32
6838,3,2,68
6839,3,1,29
6840,3,2,49
6841,3,1,12
6842,3,1,29
6843,3,1,39
6844,3,1,40
6845,3,3,63
6846,3,1,27
6847,3,1,40
6848,3,2,28
6849,3,3,73
6850,3,2,29
6851,3,2,42
6852,3,3,71
6853,3,3,50
6854,3,2,48
6855,3,2,38
6856,3,1,21
6857,3,2,51
6858,3,3,42
6859,3,2,39
6860,3,2,67
6861,3,1,20
6862,3,2,30
6863,3,3,54
6864,3,0,9
6865,3,2,21
6866,3,2,54
6867,3,2,24
6868,3,2,47
6869,3,1,50
6870,3,2,29
6871,3,2,56
6872,3,3,84
6873,3,2,60
6874,3,2,34
6875,3,1,31
6876,3,2,41
6877,3,2,54
6878,3,2,35
6879,3,3,43
6880,3,2,49
6881,3,2,43
6882,3,2,28
6883,3,1,23
6884,3,2,31
6885,3,1,15
6886,3,2,56
6887,3,1,14
6888,3,2,70
6889,3,2,50
6890,3,2,28
6891,3,1,30
6892,3,1,27
6893,3,2,30
6894,3,2,46
6895,3,2,39
6896,3,3,47
6897,3,2,48
6898,3,3,75
6899,3,3,61
6900,3,2,25
6901,3,2,33
6902,3,1,30
6903,3,2,66
6904,3,3,77
6905,3,1,15
6907,3,1,11
6908,3,2,39
6909,3,1,18
6910,3,2,50
6911,3,1,29
6912,3,2,42
6913,3,2,48
6914,3,1,15
6915,3,3,75
6916,3,1,15
6917,3,3,46
6918,3,1,34
6919,3,3,76
6920,3,2,53
6921,3,3,62
6922,3,1,19
6923,3,3,42
6924,3,2,58
6925,3,1,24
6926,3,3,83
6927,3,1,21
6928,3,0,27
6929,3,2,47
6930,3,2,64
6931,3,3,63
6932,3,2,34
6933,3,3,47
6934,3,1,23
6935,3,2,31
6936,3,2,33
6937,3,2,44
6938,3,2,38
6939,3,2,31
6940,3,3,42
6941,3,2,45
6942,3,2,22
6943,3,1,33
6944,3,3,61
6945,3,2,41
6946,3,3,55
6947,3,1,21
6948,3,1,8
6949,3,3,51
6950,3,1,38
6951,3,0,9
6952,3,1,28
6953,3,1,19
6954,3,1,5
6955,3,2,37
6956,3,2,11
6957,3,3,54
6958,3,3,39
6959,3,2,57
6960,3,2,37
6961,3,3,69
6962,3,1,14
6963,3,2,37
6964,3,2,27
6965,3,3,64
6966,3,1,13
6967,3,3,65
6968,3,3,77
6969,3,2,52
6970,3,2,50
6971,3,2,41
6972,3,2,47
6973,3,1,21
6974,3,1,72
6975,3,2,36
6976,3,1,16
6977,3,1,15
6978,3,1,7
6979,3,3,57
6980,3,1,22
6981,3,2,50
6982,3,3,45
6983,3,1,22
6984,3,1,61
6985,3,1,25
6986,3,3,41
6987,3,1,11
6988,3,2,56
6989,3,3,58
6990,3,1,24
6991,3,1,46
6992,3,2,29
6993,3,1,18
6994,3,1,22
6995,3,1,47
6996,3,2,35
6997,3,2,26
6998,3,1,9
6999,3,1,18
7000,3,2,47
7001,3,2,53
7002,3,2,34
7003,3,3,62
7004,3,2,30
7005,3,1,11
7006,3,1,18
7007,3,2,57
7008,3,1,38
7009,3,1,9
7010,3,1,22
7011,3,1,22
7012,3,1,11
7013,3,1,25
7014,3,1,34
7015,3,2,18
7016,3,1,25
7017,3,2,42
7018,3,2,38
7019,3,2,24
7020,3,3,69
7021,3,3,40
7022,3,2,51
7023,3,1,36
7024,3,0,2
7025,3,2,30
7026,3,3,46
7027,3,3,58
7028,3,3,52
7029,3,2,87
7030,3,1,20
7031,3,1,42
7032,3,2,56
7033,3,3,54
7034,3,3,62
7035,3,2,26
7036,3,3,99
7037,3,1,9
7038,3,2,17
7039,3,1,28
7040,3,3,76
7041,3,2,66
7042,3,2,18
7043,3,2,35
7044,3,1,15
7045,3,1,20
7046,3,1,3
7047,3,2,32
7048,3,1,9
7049,3,2,42
7050,3,3,49
7051,3,1,26
7052,3,1,30
7053,3,3,62
7054,3,3,76
7055,3,1,27
7056,3,3,44
7057,3,2,62
7058,3,1,16
7059,3,3,39
7060,3,1,23
7061,3,2,30
7062,3,1,31
7063,3,2,48
7064,3,1,30
7065,3,3,45
7066,3,2,57
7067,3,1,26
7068,3,2,29
7069,3,2,68
7070,3,1,33
7071,3,1,18
7072,3,2,38
7073,3,2,42
7074,3,1,22
7075,3,3,46
7076,3,2,38
7077,3,2,10
7078,3,1,24
7079,3,3,53
7080,3,2,51
7081,3,2,27
7082,3,3,76
7083,3,1,29
7084,3,1,19
7085,3,3,57
7086,3,1,31
7087,3,3,28
7088,3,2,39
7089,3,1,47
7090,3,1,17
7091,3,1,10
7092,3,1,19
7093,3,1,32
7094,3,1,19
7095,3,2,32
7096,3,2,40
7097,3,2,19
7098,3,2,12
7099,3,2,54
7100,3,1,10
7101,3,1,20
7102,3,1,31
7103,3,2,43
7104,3,1,31
7105,3,1,26
7106,3,2,31
7107,3,3,71
7108,3,1,24
7109,3,1,64
7110,3,2,43
7111,3,3,50
7112,3,1,6
7113,3,2,37
7114,3,1,10
7115,3,3,57
7116,3,3,35
7117,3,1,21
7118,3,1,27
7119,3,1,6
7120,3,3,31
7121,3,2,16
7122,3,2,20
7123,3,1,3
7124,3,3,39
7125,3,3,75
7126,3,3,41
7127,3,2,34
7128,3,2,64
7129,3,3,81
7130,3,3,53
7131,3,3,57
7132,3,1,18
7133,3,2,43
7134,3,1,25
7135,3,1,22
7136,3,2,44
7137,3,0,21
7138,3,1,25
7139,3,3,83
7140,3,2,35
7141,3,1,14
7142,3,2,40
7143,3,2,16
7144,3,3,63
7145,3,1,15
7146,3,2,47
7147,3,3,70
7148,3,1,38
7149,3,3,59
7150,3,1,7
7151,3,3,92
7152,3,1,49
7153,3,3,106
7154,3,3,49
7155,3,3,62
7156,3,1,16
7157,3,2,28
7158,3,2,30
7159,3,3,60
7160,3,1,76
7161,3,3,6
7162,3,2,34
7163,3,2,37
7164,3,2,64
7165,3,3,62
7166,3,2,41
7167,3,3,65
7168,3,1,31
7169,3,2,35
7170,3,1,27
7171,3,2,45
7172,3,2,22
7173,3,3,69
7174,3,3,55
7175,3,2,26
7176,3,1,27
7177,3,2,40
7178,3,1,35
7179,3,1,38
7180,3,1,19
7181,3,3,63
7182,3,1,52
7183,3,3,94
7184,3,2,55
7185,3,3,68
7186,3,2,75
7187,3,3,48
7188,3,3,61
7189,3,1,19
7190,3,1,58
7191,3,1,26
7192,3,0,15
7193,3,1,31
7194,3,1,18
7195,3,1,12
7196,3,2,34
7197,3,3,85
7198,3,2,33
7199,3,1,22
7200,3,2,40
7201,3,1,23
7202,3,2,66
7203,3,1,16
7204,3,3,63
7205,3,1,17
7206,3,1,28
7207,3,1,22
7208,3,1,20
7209,3,3,75
7210,3,2,46
7211,3,3,29
7212,3,3,101
7213,3,1,31
7214,3,2,34
7215,3,2,68
7216,3,2,35
7217,3,3,75
7218,3,3,55
7219,3,2,40
7220,3,1,18
7221,3,1,26
7222,3,3,46
7223,3,1,4
7224,3,3,55
7225,3,1,30
7226,3,2,30
7227,3,1,26
7228,3,2,34
7229,3,3,77
7230,3,1,19
7231,3,3,87
7232,3,1,5
7233,3,1,13
7234,3,1,28
7235,3,2,27
7236,3,1,11
7237,3,1,37
7238,3,1,31
7239,3,2,27
7240,3,1,68
7241,3,2,32
7242,3,2,39
7243,3,2,47
7244,3,3,68
7245,3,2,38
7246,3,3,53
7247,3,1,33
7248,3,3,67
7249,3,2,42
7250,3,2,41
7251,3,1,23
7253,3,1,38
7254,3,1,6
7255,3,2,47
7256,3,3,70
7257,3,1,16
7258,3,1,20
7259,3,1,38
7260,3,2,25
7261,3,2,53
7262,3,1,5
7263,3,2,52
7264,3,1,24
7265,3,3,66
7266,3,2,45
7267,3,2,35
7268,3,1,35
7269,3,2,33
7270,3,1,17
7271,3,3,66
7272,3,3,72
7273,3,2,33
7274,3,0,21
7275,3,3,44
7276,3,2,64
7277,3,2,31
7278,3,2,60
7279,3,1,22
7280,3,3,52
7281,3,2,24
7282,3,1,7
7283,3,1,17
7284,3,3,60
7285,3,3,57
7286,3,1,23
7287,3,2,59
7288,3,1,13
7289,3,2,40
7290,3,1,45
7291,3,2,52
7292,3,2,44
7293,3,2,14
7294,3,2,29
7295,3,3,53
7296,3,2,38
7297,3,1,18
7298,3,2,32
7299,3,1,20
7300,3,2,53
7301,3,3,53
7302,3,3,40
7303,3,2,33
7304,3,0,11
7305,3,0,2
7306,3,1,23
7307,3,3,75
7308,3,2,23
7309,3,3,85
7310,3,2,32
7311,3,1,25
7312,3,2,27
7313,3,2,52
7314,3,2,51
7315,3,3,96
7316,3,1,69
7317,3,2,62
7318,3,1,42
7319,3,3,45
7320,3,2,39
7321,3,2,44
7322,3,1,10
7323,3,1,23
7324,3,1,15
7325,3,1,19
7326,3,2,41
7327,3,2,51
7328,3,1,26
7329,3,1,14
7330,3,2,52
7331,3,0,30
7332,3,3,31
7333,3,2,32
7334,3,1,58
7335,3,3,102
7336,3,3,44
7337,3,2,31
7338,3,1,21
7339,3,2,41
7340,3,2,19
7341,3,1,15
7342,3,1,2
7343,3,1,18
7344,3,3,78
7345,3,1,20
7346,3,1,42
7347,3,1,20
7348,3,0,6
7349,3,1,17
7350,3,1,35
7351,3,1,44
7352,3,2,57
7353,3,2,51
7354,3,3,32
7355,3,3,80
7356,3,2,24
7357,3,1,18
7358,3,1,21
7359,3,0,16
7360,3,2,56
7361,3,3,54
7362,3,2,38
7363,3,1,21
7364,3,3,55
7365,3,2,34
7366,3,3,51
7367,3,1,15
7368,3,1,18
7369,3,1,27
7370,3,2,55
7371,3,3,41
7372,3,3,82
7373,3,3,50
7374,3,1,31
7375,3,2,53
7376,3,2,27
7377,3,2,51
7378,3,2,47
7379,3,2,25
7380,3,2,60
7381,3,3,74
7382,3,2,52
7383,3,1,5
7384,3,1,58
7385,3,1,25
7386,3,1,21
7387,3,3,46
7388,3,2,60
7389,3,3,88
7390,3,1,12
7391,3,3,49
7392,3,3,41
7393,3,2,29
7394,3,1,25
7395,3,1,30
7396,3,3,51
7397,3,2,29
7398,3,1,17
7399,3,1,22
7400,3,1,20
7401,3,3,44
7402,3,2,42
7403,3,2,37
7404,3,2,32
7405,3,3,75
7406,3,1,24
7407,3,3,84
7408,3,1,103
7409,3,2,60
7410,3,3,57
7411,3,1,19
7412,3,2,29
7413,3,3,49
7414,3,1,12
7415,3,3,54
7416,3,2,42
7417,3,3,54
7418,3,2,40
7419,3,3,59
7420,3,3,52
7421,3,1,11
7422,3,0,31
7423,3,2,14
7424,3,3,78
7425,3,1,19
7426,3,1,26
7427,3,2,31
7428,3,3,87
7429,3,3,73
7430,3,1,11
7431,3,2,26
7432,3,1,13
7433,3,2,43
7434,3,1,16
7435,3,3,70
7436,3,2,38
7437,3,2,75
7438,3,1,10
7439,3,2,35
7440,3,2,25
7441,3,1,5
7442,3,1,24
7443,3,3,37
7444,3,3,75
7445,3,1,13
7447,3,1,27
7448,3,2,44
7449,3,3,41
7450,3,2,34
7451,3,1,11
7452,3,2,33
7453,3,3,56
7454,3,1,51
7455,3,3,51
7456,3,3,89
7457,3,0,15
7458,3,2,18
7459,3,1,18
7460,3,1,15
7461,3,2,52
7462,3,2,30
7463,3,2,27
7464,3,2,49
7465,3,2,19
7466,3,1,19
7467,3,3,99
7468,3,1,48
7469,3,2,47
7470,3,2,55
7471,3,1,12
7472,3,2,29
7473,3,3,54
7474,3,2,41
7475,3,2,72
7476,3,2,64
7477,3,1,20
7478,3,3,60
7479,3,1,27
7480,3,3,78
7481,3,1,19
7482,3,2,33
7483,3,2,23
7484,3,1,27
7485,3,1,27
7486,3,1,21
7487,3,3,77
7488,3,1,28
7489,3,1,23
7490,3,2,34
7491,3,3,68
7492,3,2,57
7493,3,3,67
7494,3,2,30
7495,3,2,39
7496,3,1,11
7497,3,1,12
7498,3,2,45
7499,3,1,16
7500,3,1,25
7501,3,2,45
7502,3,3,76
7503,3,3,60
7504,3,3,92
7505,3,3,70
7506,3,1,33
7507,3,1,34
7508,3,1,13
7509,3,1,25
7510,3,2,22
7511,3,1,22
7512,3,2,37
7513,3,3,15
7514,3,3,72
7515,3,2,63
7516,3,3,56
7517,3,1,13
7518,3,1,25
7519,3,2,54
7520,3,1,14
7521,3,3,41
7522,3,2,31
7523,3,2,38
7524,3,2,7
7525,3,2,21
7526,3,3,56
7527,3,2,3
7528,3,3,49
7529,3,1,30
7530,3,2,70
7531,3,1,31
7532,3,1,28
7533,3,2,54
7534,3,3,64
