id,set,human_score,word_count
510,1,7,256
511,1,8,259
512,1,8,302
513,1,8,390
514,1,8,221
515,1,8,304
516,1,8,444
517,1,8,386
518,1,8,318
519,1,12,507
520,1,6,273
521,1,7,239
522,1,9,428
523,1,10,481
524,1,8,382
525,1,9,344
526,1,7,286
527,1,8,243
528,1,6,192
529,1,7,229
530,1,10,408
531,1,10,402
532,1,8,387
533,1,8,442
534,1,11,739
535,1,8,356
536,1,8,331
537,1,8,331
538,1,8,328
539,1,9,376
540,1,8,347
541,1,8,417
542,1,10,526
543,1,8,300
544,1,8,338
545,1,2,16
546,1,6,158
547,1,8,372
548,1,8,384
549,1,8,333
550,1,10,594
551,1,8,379
552,1,6,200
553,1,8,412
554,1,8,415
555,1,11,526
556,1,10,529
557,1,10,548
558,1,10,467
559,1,12,504
560,1,8,369
561,1,8,332
562,1,10,478
563,1,7,183
564,1,8,418
565,1,9,466
566,1,8,265
567,1,8,255
568,1,8,420
569,1,8,318
570,1,8,486
571,1,9,365
572,1,11,556
573,1,10,585
574,1,8,256
575,1,10,414
576,1,8,367
577,1,6,148
578,1,9,260
579,1,8,351
580,1,8,477
581,1,8,379
582,1,11,387
583,1,9,491
584,1,9,528
585,1,11,628
586,1,8,297
587,1,9,402
588,1,10,524
589,1,5,101
590,1,6,148
591,1,8,377
592,1,8,235
593,1,10,368
594,1,7,196
595,1,8,270
596,1,6,170
597,1,8,462
598,1,8,345
599,1,8,417
600,1,6,213
601,1,8,213
602,1,8,242
603,1,11,696
604,1,9,305
605,1,6,194
606,1,8,460
607,1,9,438
608,1,7,373
609,1,7,260
610,1,7,259
611,1,9,402
612,1,10,437
613,1,8,345
614,1,6,268
615,1,9,419
616,1,8,329
617,1,9,431
618,1,8,438
619,1,11,563
620,1,7,191
621,1,8,190
622,1,8,266
623,1,6,187
624,1,8,293
625,1,11,452
626,1,7,250
627,1,8,259
628,1,11,287
629,1,11,431
630,1,8,383
631,1,6,181
632,1,10,411
633,1,8,391
634,1,5,178
635,1,10,451
636,1,9,320
637,1,8,348
638,1,8,297
639,1,6,208
640,1,7,311
641,1,7,237
642,1,8,451
643,1,10,532
644,1,8,322
645,1,8,371
646,1,9,306
647,1,11,295
648,1,6,181
649,1,8,276
650,1,10,453
651,1,8,319
652,1,9,225
653,1,8,302
654,1,10,450
655,1,7,214
656,1,9,429
657,1,9,394
658,1,8,343
659,1,10,404
660,1,11,455
661,1,8,264
662,1,6,197
663,1,8,385
664,1,9,442
665,1,7,244
666,1,8,420
667,1,9,367
668,1,10,397
669,1,8,451
670,1,8,383
671,1,8,256
672,1,9,425
673,1,6,121
674,1,8,222
675,1,8,425
676,1,8,241
677,1,8,278
678,1,8,561
679,1,8,333
680,1,9,486
681,1,8,357
682,1,11,517
683,1,10,516
684,1,8,317
685,1,8,321
686,1,9,403
687,1,8,328
688,1,9,286
689,1,8,397
690,1,9,365
691,1,6,175
692,1,6,171
693,1,8,324
694,1,8,327
695,1,9,375
696,1,8,258
697,1,8,342
698,1,6,237
699,1,12,774
700,1,8,275
701,1,8,344
702,1,6,162
703,1,8,385
704,1,7,233
705,1,8,445
706,1,10,423
707,1,8,337
708,1,9,360
709,1,10,539
710,1,11,404
711,1,10,443
712,1,9,388
713,1,10,336
714,1,9,404
715,1,8,161
716,1,9,331
717,1,8,258
718,1,10,471
719,1,7,261
720,1,10,561
721,1,9,389
722,1,10,576
723,1,10,544
724,1,8,240
725,1,6,174
726,1,10,351
727,1,6,155
728,1,8,341
729,1,7,202
730,1,10,536
731,1,8,503
732,1,9,313
733,1,8,119
734,1,10,465
735,1,9,456
736,1,10,400
737,1,8,400
738,1,6,244
739,1,9,335
740,1,8,473
741,1,8,307
742,1,10,566
743,1,10,449
744,1,9,320
745,1,9,463
746,1,8,336
747,1,8,215
748,1,8,412
749,1,10,456
750,1,8,351
751,1,8,343
752,1,7,209
753,1,8,276
754,1,9,366
755,1,9,518
756,1,8,314
757,1,9,383
758,1,8,355
759,1,10,369
760,1,9,362
761,1,8,272
762,1,10,452
763,1,8,224
764,1,9,573
765,1,7,246
766,1,8,251
767,1,8,352
768,1,8,439
769,1,10,536
770,1,8,325
771,1,9,448
772,1,10,503
773,1,8,425
774,1,8,388
775,1,7,216
776,1,7,188
777,1,10,520
778,1,9,430
779,1,8,312
780,1,9,477
781,1,10,513
782,1,11,481
783,1,7,283
784,1,10,552
785,1,8,455
786,1,8,286
787,1,8,360
788,1,8,364
789,1,7,224
790,1,9,417
791,1,8,294
792,1,8,332
793,1,11,498
794,1,8,404
795,1,8,386
796,1,8,309
797,1,10,505
798,1,9,669
799,1,8,284
800,1,10,415
801,1,9,488
802,1,8,325
803,1,6,265
804,1,8,196
805,1,9,419
806,1,6,203
807,1,11,440
808,1,7,208
809,1,9,353
810,1,8,304
811,1,8,330
812,1,8,243
813,1,8,306
814,1,8,373
815,1,10,382
816,1,9,365
817,1,12,620
818,1,8,242
819,1,8,294
820,1,5,173
821,1,9,327
822,1,8,354
823,1,8,331
824,1,9,485
825,1,6,227
826,1,10,332
827,1,6,117
828,1,9,586
829,1,8,366
830,1,10,377
831,1,8,340
832,1,2,20
833,1,9,519
834,1,10,497
835,1,10,538
836,1,8,333
837,1,8,457
838,1,5,98
839,1,10,478
840,1,8,347
841,1,7,180
842,1,8,385
843,1,8,324
844,1,8,297
845,1,10,399
846,1,8,314
847,1,12,623
848,1,6,227
849,1,7,202
850,1,10,408
851,1,9,452
852,1,10,473
853,1,9,464
854,1,8,424
855,1,8,259
856,1,10,419
857,1,8,186
858,1,9,424
859,1,12,526
860,1,8,296
861,1,8,272
862,1,8,398
863,1,10,665
864,1,10,422
865,1,8,332
866,1,7,231
867,1,8,344
868,1,12,481
869,1,6,145
870,1,9,410
871,1,10,478
872,1,8,266
873,1,9,336
874,1,12,525
875,1,11,635
876,1,8,301
877,1,11,490
878,1,9,364
879,1,8,387
880,1,10,398
881,1,8,270
882,1,9,381
883,1,9,424
884,1,8,312
885,1,7,412
886,1,11,474
887,1,9,343
888,1,10,494
889,1,8,311
890,1,8,349
891,1,9,468
892,1,10,463
893,1,4,136
894,1,10,300
895,1,10,525
896,1,8,240
897,1,9,528
898,1,8,358
899,1,8,367
900,1,10,346
901,1,8,337
902,1,10,488
903,1,8,325
904,1,8,349
905,1,6,184
906,1,11,490
907,1,9,353
908,1,10,507
909,1,10,453
910,1,8,416
911,1,8,216
912,1,10,542
913,1,10,581
914,1,9,379
915,1,10,503
916,1,11,529
917,1,6,191
918,1,10,669
919,1,11,392
920,1,8,422
921,1,8,254
922,1,8,336
923,1,6,201
924,1,8,434
925,1,7,231
926,1,7,215
927,1,7,257
928,1,10,352
929,1,10,419
930,1,8,267
931,1,8,285
932,1,12,609
933,1,8,234
934,1,8,350
935,1,9,475
936,1,7,222
937,1,11,486
938,1,11,472
939,1,6,185
940,1,8,384
941,1,12,421
942,1,9,448
943,1,9,365
944,1,8,261
945,1,8,270
946,1,8,420
947,1,10,435
948,1,9,441
949,1,8,352
950,1,10,448
951,1,7,457
952,1,8,411
953,1,12,417
954,1,10,497
955,1,8,336
956,1,9,369
957,1,9,401
958,1,8,269
959,1,9,391
960,1,7,224
961,1,8,367
962,1,9,420
963,1,8,277
964,1,11,518
965,1,7,341
966,1,7,228
967,1,11,427
968,1,9,339
969,1,8,267
970,1,11,632
971,1,9,335
972,1,8,489
973,1,6,230
974,1,2,53
975,1,8,260
976,1,8,336
977,1,7,252
978,1,8,247
979,1,10,483
980,1,10,491
981,1,8,303
982,1,8,300
983,1,8,599
984,1,8,311
985,1,9,401
986,1,11,587
987,1,8,331
988,1,8,301
989,1,9,379
990,1,8,322
991,1,6,160
992,1,5,104
993,1,9,296
994,1,9,395
995,1,4,126
996,1,7,341
997,1,10,454
998,1,9,478
999,1,12,586
1000,1,12,728
1001,1,8,333
1002,1,8,341
1003,1,9,368
1004,1,6,168
1005,1,9,248
1006,1,8,435
1007,1,10,368
1008,1,10,503
1009,1,8,428
1010,1,8,265
1011,1,8,409
1012,1,9,356
1013,1,7,338
1014,1,8,341
1015,1,10,504
1016,1,8,273
1017,1,8,357
1018,1,10,498
1019,1,10,375
1020,1,8,262
1021,1,9,439
1022,1,11,612
1023,1,8,276
1024,1,9,422
1025,1,8,332
1026,1,10,416
1027,1,8,350
1028,1,10,559
1029,1,10,455
1030,1,8,197
1031,1,9,459
1032,1,8,436
1033,1,10,455
1034,1,8,448
1035,1,8,215
1036,1,9,357
1037,1,8,241
1038,1,11,558
1039,1,8,377
1040,1,6,140
1041,1,6,324
1042,1,8,339
1043,1,9,569
1044,1,7,259
1045,1,9,349
1046,1,9,332
1047,1,11,456
1048,1,10,508
1049,1,10,567
1050,1,11,538
1051,1,7,298
1052,1,9,393
1053,1,9,395
1054,1,8,257
1055,1,8,368
1056,1,6,201
1057,1,10,504
1058,1,8,360
1059,1,8,245
1060,1,8,269
1061,1,8,393
1062,1,10,348
1063,1,10,459
1064,1,9,451
1065,1,7,204
1066,1,9,464
1067,1,9,344
1068,1,9,525
1069,1,10,408
1070,1,7,259
1071,1,8,251
1072,1,8,322
1073,1,8,354
1074,1,8,388
1075,1,8,326
1076,1,10,510
1077,1,8,393
1078,1,12,677
1079,1,8,295
1080,1,8,342
1081,1,7,195
1082,1,9,327
1083,1,7,266
1084,1,9,336
1085,1,10,341
1086,1,8,411
1087,1,11,513
1088,1,8,404
1089,1,8,356
1090,1,6,235
1091,1,10,544
1092,1,10,434
1093,1,8,240
1094,1,8,270
1095,1,8,271
1096,1,4,120
1097,1,10,401
1098,1,9,368
1099,1,8,331
1100,1,9,280
1101,1,8,196
1102,1,8,302
1103,1,6,175
1104,1,10,699
1105,1,9,369
1106,1,9,476
1107,1,4,75
1108,1,9,442
1109,1,8,272
1110,1,8,269
1111,1,11,551
1112,1,8,299
1113,1,10,558
1114,1,10,418
1115,1,9,344
1116,1,8,290
1117,1,7,329
1118,1,8,350
1119,1,9,326
1120,1,8,392
1121,1,2,27
1122,1,10,473
1123,1,6,332
1124,1,9,409
1125,1,8,382
1126,1,10,402
1127,1,8,294
1128,1,8,359
1129,1,8,323
1130,1,6,231
1132,1,8,333
1133,1,12,537
1134,1,6,210
1135,1,11,641
1136,1,8,316
1137,1,8,371
1138,1,8,270
1139,1,10,459
1140,1,9,339
1141,1,6,241
1142,1,8,378
1143,1,8,387
1144,1,11,535
1145,1,9,333
1146,1,8,392
1147,1,9,395
1148,1,9,401
1149,1,10,401
1150,1,8,283
1151,1,10,481
1152,1,8,383
1153,1,9,392
1154,1,8,196
1155,1,8,331
1156,1,10,591
1157,1,6,233
1158,1,9,573
1159,1,12,412
1160,1,8,435
1161,1,8,329
1162,1,8,329
1163,1,10,526
1164,1,9,371
1165,1,8,324
1166,1,9,396
1167,1,10,441
1168,1,8,383
1169,1,10,417
1170,1,12,640
1171,1,12,781
1172,1,7,251
1173,1,8,336
1174,1,10,318
1175,1,9,521
1176,1,8,433
1177,1,6,197
1178,1,9,425
1179,1,8,365
1180,1,8,403
1181,1,10,340
1182,1,7,259
1183,1,8,270
1184,1,10,347
1185,1,8,304
1186,1,9,432
1187,1,10,354
1188,1,8,413
1189,1,9,296
1190,1,9,476
1191,1,8,436
1192,1,8,350
1193,1,10,503
1194,1,10,422
1195,1,11,396
1196,1,8,298
1197,1,8,511
1198,1,7,210
1199,1,8,292
1200,1,9,510
1201,1,12,460
1202,1,8,397
1203,1,8,397
1204,1,9,470
1205,1,8,325
1206,1,11,445
1207,1,8,449
1208,1,7,241
1209,1,8,310
1210,1,8,417
1211,1,9,408
1212,1,9,426
1213,1,8,363
1214,1,10,481
1215,1,8,471
1216,1,9,351
1217,1,4,100
1218,1,9,469
1219,1,8,327
1220,1,10,436
1221,1,10,507
1222,1,6,170
1223,1,9,434
1224,1,9,463
1225,1,8,376
1226,1,8,442
1227,1,8,176
1228,1,8,254
1229,1,8,435
1230,1,10,478
1231,1,6,174
1232,1,10,359
1233,1,9,462
1234,1,8,418
1236,1,10,331
1237,1,11,509
1238,1,10,317
1239,1,11,521
1240,1,10,437
1241,1,9,346
1242,1,8,260
1243,1,9,311
1244,1,8,531
1245,1,10,375
1246,1,7,293
1247,1,8,234
1248,1,8,396
1249,1,10,641
1250,1,12,766
1251,1,8,446
1252,1,11,395
1253,1,4,94
1254,1,8,384
1255,1,11,592
1256,1,8,417
1257,1,9,470
1258,1,12,500
1259,1,10,385
1260,1,8,303
1261,1,9,385
1262,1,8,395
1263,1,9,355
1264,1,9,357
1265,1,10,378
1266,1,8,302
1267,1,8,332
1268,1,8,310
1269,1,11,408
1270,1,10,273
1271,1,8,313
1272,1,9,403
1273,1,10,451
1274,1,6,139
1275,1,7,367
1276,1,8,320
1277,1,7,255
1278,1,8,259
1279,1,9,347
1280,1,6,237
1281,1,8,256
1282,1,10,483
1283,1,10,350
1284,1,8,384
1285,1,8,291
1286,1,8,203
1287,1,10,367
1288,1,10,523
1289,1,7,279
1290,1,8,350
1291,1,8,311
1292,1,8,319
1293,1,7,258
1294,1,9,547
1295,1,4,76
1296,1,9,461
1297,1,8,269
1298,1,7,248
1299,1,11,493
1300,1,7,338
1301,1,8,281
1302,1,10,372
1303,1,7,321
1304,1,11,487
1305,1,11,442
1306,1,8,373
1307,1,9,368
1308,1,9,389
1309,1,8,495
1310,1,7,292
1311,1,10,397
1312,1,9,397
1313,1,8,291
1314,1,10,574
1315,1,9,575
1316,1,9,314
1317,1,8,382
1318,1,8,385
1319,1,9,428
1320,1,11,605
1321,1,9,583
1322,1,9,348
1323,1,8,279
1324,1,8,381
1325,1,10,523
1326,1,8,409
1327,1,11,523
1328,1,8,449
1329,1,7,269
1330,1,8,436
1331,1,9,578
1332,1,9,376
1333,1,8,349
1334,1,8,230
1335,1,7,196
1336,1,10,602
1337,1,8,172
1338,1,9,541
1339,1,8,339
1340,1,8,330
1341,1,10,531
1342,1,8,316
1343,1,8,320
1344,1,8,357
1345,1,8,395
1346,1,8,281
1347,1,8,222
1348,1,7,195
1349,1,11,471
1350,1,10,496
1351,1,9,363
1352,1,8,331
1353,1,10,406
1354,1,8,260
1355,1,8,381
1356,1,8,275
1357,1,8,390
1358,1,11,473
1359,1,11,449
1360,1,8,365
1361,1,10,452
1362,1,9,412
1363,1,8,388
1364,1,9,440
1365,1,8,293
1366,1,8,359
1367,1,6,99
1368,1,7,272
1369,1,9,418
1370,1,9,378
1371,1,12,526
1372,1,8,338
1373,1,8,318
1374,1,10,373
1375,1,10,448
1376,1,8,250
1377,1,8,242
1378,1,9,553
1379,1,10,385
1380,1,12,505
1381,1,8,254
1382,1,10,419
1383,1,9,436
1384,1,10,380
1385,1,9,465
1386,1,9,315
1387,1,7,291
1388,1,8,325
1389,1,8,505
1390,1,8,356
1391,1,8,340
1392,1,5,376
1393,1,11,601
1394,1,6,237
1395,1,9,375
1396,1,9,264
1397,1,7,232
1398,1,9,446
1399,1,8,430
1400,1,9,399
1401,1,10,512
1402,1,9,262
1403,1,11,349
1404,1,10,512
1405,1,9,387
1406,1,9,402
1407,1,10,316
1408,1,8,324
1409,1,9,338
1410,1,7,236
1411,1,11,523
1412,1,10,388
1413,1,9,376
1414,1,8,256
1415,1,12,608
1416,1,8,238
1417,1,10,424
1418,1,8,392
1419,1,10,401
1420,1,8,346
1421,1,6,177
1422,1,8,579
1423,1,8,392
1424,1,10,438
1425,1,8,251
1426,1,10,362
1427,1,11,496
1428,1,6,181
1429,1,7,225
1430,1,8,249
1431,1,6,144
1432,1,8,386
1433,1,8,441
1434,1,9,411
1435,1,10,428
1436,1,8,367
1437,1,8,251
1438,1,9,338
1439,1,10,425
1440,1,10,541
1441,1,8,256
1442,1,6,188
1443,1,12,588
1444,1,10,324
1445,1,8,319
1446,1,10,400
1447,1,12,529
1448,1,9,327
1449,1,9,395
1450,1,10,381
1451,1,9,430
1452,1,12,526
1453,1,9,426
1454,1,11,490
1455,1,8,329
1456,1,10,638
1457,1,7,231
1458,1,9,311
1459,1,8,347
1460,1,10,414
1461,1,6,199
1462,1,7,119
1463,1,8,194
1464,1,10,534
1465,1,8,301
1466,1,8,225
1467,1,10,416
1468,1,9,306
1469,1,8,500
1470,1,10,413
1471,1,8,339
1472,1,8,258
1473,1,6,200
1474,1,4,86
1475,1,8,346
1476,1,9,351
1477,1,6,229
1478,1,9,347
1479,1,7,276
1480,1,9,396
1481,1,7,245
1482,1,7,216
1483,1,6,129
1484,1,9,389
1485,1,9,308
1486,1,8,312
1487,1,8,321
1488,1,8,384
1489,1,9,464
1490,1,6,158
1491,1,11,595
1492,1,8,150
1493,1,11,445
1494,1,10,453
1495,1,8,316
1496,1,6,127
1497,1,9,377
1498,1,8,435
1499,1,10,400
1500,1,8,367
1501,1,8,295
1502,1,10,495
1503,1,9,384
1504,1,8,326
1505,1,9,411
1506,1,8,262
1507,1,9,228
1508,1,8,198
1509,1,8,487
1510,1,8,343
1511,1,7,277
1512,1,8,286
1513,1,5,103
1514,1,8,352
1515,1,10,513
1516,1,8,304
1517,1,8,319
1518,1,10,434
1519,1,8,318
1520,1,9,327
1521,1,8,271
1522,1,10,495
1523,1,8,264
1524,1,6,140
1525,1,8,264
1526,1,10,416
1527,1,10,316
1528,1,6,125
1529,1,8,332
1530,1,8,340
1531,1,8,306
1532,1,6,251
1533,1,6,183
1534,1,9,439
1535,1,6,248
1536,1,4,127
1537,1,8,321
1538,1,9,344
1539,1,9,322
1540,1,8,322
1541,1,8,287
1542,1,10,472
1543,1,8,261
1544,1,10,466
1545,1,8,239
1546,1,10,420
1547,1,7,206
1548,1,8,250
1549,1,6,137
1550,1,8,359
1551,1,9,579
1552,1,6,279
1553,1,7,388
1554,1,8,374
1555,1,2,50
1556,1,8,323
1557,1,8,396
1558,1,8,367
1559,1,7,169
1560,1,9,451
1561,1,9,397
1562,1,4,97
1563,1,6,168
1564,1,8,286
1565,1,8,415
1566,1,8,299
1567,1,11,379
1568,1,7,219
1569,1,5,140
1570,1,11,532
1571,1,7,306
1572,1,8,373
1573,1,10,546
1574,1,8,529
1575,1,9,431
1576,1,8,287
1577,1,8,233
1578,1,9,288
1579,1,8,249
1580,1,8,270
1581,1,11,612
1582,1,10,419
1583,1,8,311
1584,1,9,312
1585,1,9,531
1586,1,7,248
1587,1,10,446
1588,1,10,512
1589,1,10,420
1590,1,11,473
1591,1,9,534
1592,1,2,32
1593,1,10,430
1594,1,8,338
1595,1,8,390
1596,1,9,389
1597,1,11,589
1598,1,10,550
1599,1,9,337
1600,1,8,331
1601,1,8,308
1602,1,10,472
1603,1,8,326
1604,1,8,263
1605,1,8,248
1606,1,9,379
1607,1,9,423
1608,1,8,340
1609,1,9,413
1610,1,11,708
1611,1,8,388
1612,1,8,241
1613,1,9,337
1614,1,9,360
1615,1,9,376
1616,1,9,422
1617,1,8,341
1618,1,8,211
1619,1,9,430
1620,1,7,279
1621,1,10,398
1622,1,10,742
1623,1,9,444
1624,1,8,373
1625,1,8,316
1626,1,8,427
1627,1,8,275
1628,1,10,474
1629,1,10,508
1630,1,10,508
1631,1,8,340
1632,1,8,425
1633,1,8,224
1634,1,8,343
1635,1,10,289
1636,1,10,510
1637,1,8,302
1638,1,8,284
1639,1,10,414
1640,1,8,299
1641,1,8,276
1642,1,8,298
1643,1,11,462
1644,1,8,339
1645,1,11,515
1646,1,8,301
1647,1,6,180
1648,1,11,414
1649,1,9,337
1650,1,8,365
1651,1,9,393
1652,1,8,218
1653,1,8,271
1654,1,9,454
1655,1,8,243
1656,1,8,257
1657,1,8,303
1658,1,9,382
1659,1,9,442
1660,1,8,343
1661,1,10,453
1662,1,8,370
1663,1,9,341
1664,1,8,379
1665,1,9,444
1666,1,9,481
1667,1,10,358
1668,1,9,459
