id,set,human_score,avg_word_length
12204,5,3,45.6875
12205,5,3,45.4135338346
12206,5,3,47.3619631902
12207,5,4,48.5561497326
12208,5,2,46.0
12209,5,2,47.0967741935
12210,5,3,41.6574585635
12211,5,3,48.345323741
12212,5,4,48.3574879227
12213,5,4,44.6268656716
12214,5,1,42.8947368421
12215,5,1,40.2564102564
12216,5,4,44.1176470588
12217,5,2,43.0508474576
12218,5,2,40.7894736842
12219,5,4,46.5662650602
12220,5,2,42.8448275862
12221,5,3,42.2641509434
12222,5,1,41.0169491525
12223,5,2,47.44
12224,5,3,47.5182481752
12225,5,3,48.8043478261
12226,5,4,44.7470817121
12227,5,1,40.5
12228,5,3,44.9612403101
12229,5,3,45.3191489362
12230,5,3,43.275862069
12231,5,4,48.4037558685
12232,5,3,47.6153846154
12233,5,3,45.7594936709
12234,5,1,38.3098591549
12235,5,3,42.9299363057
12236,5,3,48.1196581197
12237,5,2,43.2258064516
12238,5,1,38.1818181818
12239,5,2,45.36
12240,5,4,47.7653631285
12241,5,4,43.9204545455
12242,5,4,50.1244813278
12243,5,3,46.686746988
12244,5,4,44.2786069652
12245,5,1,44.3859649123
12246,5,2,43.0327868852
12247,5,3,42.5595238095
12248,5,3,44.7247706422
12249,5,1,39.1666666667
12250,5,2,42.5
12251,5,3,40.4
12252,5,3,46.3057324841
12253,5,3,46.8269230769
12254,5,1,44.8979591837
12255,5,2,44.2105263158
12256,5,4,47.8391959799
12257,5,3,46.5
12258,5,1,37.6470588235
12259,5,2,42.9333333333
12260,5,2,42.5925925926
12261,5,3,47.1812080537
12262,5,2,42.6315789474
12263,5,4,45.6
12264,5,2,41.0218978102
12265,5,2,42.7722772277
12266,5,2,44.435483871
12267,5,2,42.9411764706
12268,5,2,44.375
12269,5,4,48.8793103448
12270,5,4,46.6123778502
12271,5,1,40.4545454545
12272,5,3,45.5497382199
12273,5,4,42.3880597015
12274,5,1,42.5925925926
12275,5,1,40.5555555556
12276,5,4,47.3493975904
12277,5,2,42.2784810127
12278,5,3,42.6923076923
12279,5,2,40.1886792453
12280,5,2,42.3966942149
12281,5,3,42.5179856115
12282,5,3,43.4502923977
12283,5,2,46.2765957447
12284,5,2,46.1607142857
12285,5,2,45.0
12286,5,1,42.7586206897
12287,5,3,45.9482758621
12288,5,2,44.5945945946
12289,5,1,40.25
12290,5,3,44.5283018868
12291,5,3,44.4927536232
12292,5,2,40.4225352113
12293,5,3,42.426035503
12294,5,0,39.0804597701
12295,5,3,42.2727272727
12296,5,4,42.9533678756
12297,5,3,49.7247706422
12298,5,2,43.2608695652
12299,5,4,48.2509505703
12300,5,2,43.0097087379
12301,5,1,44.6808510638
12302,5,2,46.4957264957
12303,5,3,45.1724137931
12304,5,1,37.6811594203
12305,5,3,45.9863945578
12306,5,2,42.7450980392
12307,5,1,40.4739336493
12308,5,2,45.7446808511
12309,5,3,45.7575757576
12310,5,3,43.5897435897
12311,5,2,41.4285714286
12312,5,3,43.2777777778
12313,5,3,43.4682080925
12314,5,2,49.8717948718
12315,5,3,43.3333333333
12316,5,2,44.625
12317,5,1,42.72
12318,5,4,40.0649350649
12319,5,2,42.7160493827
12320,5,2,41.1764705882
12321,5,3,46.5363128492
12322,5,1,43.3333333333
12323,5,3,44.3689320388
12324,5,3,44.3548387097
12325,5,1,43.2727272727
12326,5,3,43.063583815
12327,5,3,43.288590604
12328,5,2,48.7394957983
12329,5,2,45.0505050505
12330,5,2,45.619047619
12331,5,1,41.875
12332,5,1,36.8852459016
12333,5,2,44.262295082
12334,5,3,44.1242937853
12335,5,2,40.8620689655
12336,5,1,38.7234042553
12337,5,2,41.25
12338,5,2,44.7524752475
12339,5,3,42.6373626374
12340,5,4,44.693877551
12341,5,2,39.7333333333
12342,5,1,42.676056338
12343,5,4,47.7099236641
12344,5,1,41.2195121951
12345,5,0,36.5789473684
12346,5,2,42.5
12347,5,4,48.0790960452
12348,5,3,45.8139534884
12349,5,2,39.3805309735
12350,5,3,51.25
12351,5,3,45.75
12352,5,3,45.6652360515
12353,5,3,45.6338028169
12354,5,2,43.0337078652
12355,5,4,46.4383561644
12356,5,1,45.0
12357,5,3,47.421875
12358,5,1,43.7735849057
12359,5,3,43.0729166667
12360,5,4,46.644295302
12361,5,2,43.9534883721
12362,5,0,38.125
12363,5,3,43.3333333333
12364,5,4,41.4537444934
12365,5,4,45.9595959596
12366,5,3,44.5021645022
12367,5,4,44.3258426966
12368,5,3,43.1862745098
12369,5,2,41.8867924528
12370,5,3,45.390070922
12371,5,3,46.3953488372
12372,5,3,48.3802816901
12373,5,4,46.0824742268
12374,5,3,43.6734693878
12375,5,2,44.84375
12376,5,3,43.1073446328
12377,5,2,40.4347826087
12378,5,1,42.1686746988
12379,5,2,43.8541666667
12380,5,1,42.0634920635
12381,5,2,46.6
12382,5,2,41.0447761194
12383,5,3,44.5255474453
12384,5,3,44.6206896552
12385,5,2,43.5087719298
12386,5,2,41.4285714286
12387,5,4,44.0449438202
12388,5,4,47.1615720524
12389,5,2,40.6172839506
12390,5,2,48.5714285714
12391,5,2,40.7079646018
12392,5,2,39.8979591837
12393,5,4,45.7894736842
12394,5,2,42.3595505618
12395,5,3,41.3698630137
12396,5,2,41.7543859649
12397,5,2,43.0952380952
12398,5,2,47.9389312977
12399,5,2,43.1060606061
12400,5,2,43.75
12401,5,1,40.8823529412
12402,5,2,44.3571428571
12403,5,4,45.7070707071
12404,5,4,50.0
12405,5,4,45.7195571956
12406,5,3,47.6551724138
12407,5,2,42.0
12408,5,3,45.9842519685
12409,5,2,42.0779220779
12410,5,1,47.1428571429
12411,5,3,45.4782608696
12412,5,2,41.71875
12413,5,2,43.5714285714
12414,5,0,37.2727272727
12415,5,3,45.2105263158
12416,5,2,48.275862069
12417,5,3,46.3125
12418,5,2,43.3962264151
12419,5,2,44.5535714286
12420,5,4,42.9949238579
12421,5,2,41.8181818182
12422,5,4,44.4827586207
12423,5,3,46.8292682927
12424,5,4,45.6132075472
12425,5,3,43.6021505376
12426,5,2,43.9344262295
12427,5,2,42.0618556701
12428,5,2,43.8095238095
12429,5,3,46.875
12430,5,3,45.871559633
12431,5,2,42.75
12432,5,3,47.2549019608
12433,5,2,44.9253731343
12434,5,2,44.4444444444
12435,5,0,40.5263157895
12436,5,2,47.6923076923
12437,5,2,41.4414414414
12438,5,2,44.854368932
12439,5,3,45.2976190476
12440,5,4,45.2941176471
12441,5,2,37.7464788732
12442,5,2,43.7931034483
12443,5,1,39.7368421053
12444,5,3,43.2478632479
12445,5,1,40.3191489362
12446,5,4,46.358974359
12447,5,4,45.1598173516
12448,5,4,45.5882352941
12449,5,3,45.1006711409
12450,5,3,42.9565217391
12451,5,1,41.4035087719
12452,5,2,44.025974026
12453,5,1,43.1932773109
12454,5,4,44.0384615385
12455,5,2,40.0
12456,5,2,45.5056179775
12457,5,3,43.1386861314
12458,5,3,45.7692307692
12459,5,3,44.8175182482
12460,5,2,42.1428571429
12461,5,1,41.0256410256
12462,5,4,46.8306010929
12463,5,2,44.6153846154
12464,5,2,40.5813953488
12465,5,1,42.0930232558
12466,5,3,47.5555555556
12467,5,3,46.3265306122
12468,5,3,46.2576687117
12469,5,1,43.0555555556
12470,5,4,48.2159624413
12471,5,2,42.2105263158
12472,5,1,45.1020408163
12473,5,2,42.5242718447
12474,5,2,43.4
12475,5,1,39.375
12476,5,2,43.2323232323
12477,5,2,44.4247787611
12478,5,4,46.9585253456
12479,5,4,46.432748538
12480,5,1,39.7692307692
12481,5,3,46.8345323741
12482,5,4,46.2325581395
12483,5,3,44.4
12484,5,2,42.4836601307
12485,5,2,40.5263157895
12486,5,1,41.2345679012
12487,5,2,43.829787234
12488,5,2,47.8787878788
12489,5,4,42.4867724868
12490,5,2,43.2380952381
12491,5,2,47.9220779221
12492,5,2,42.3469387755
12493,5,2,45.078125
12494,5,3,44.6341463415
12495,5,2,40.6040268456
12496,5,1,41.7777777778
12497,5,4,44.8502994012
12498,5,4,48.0136986301
12499,5,2,46.1428571429
12500,5,3,45.3968253968
12501,5,4,46.3783783784
12502,5,2,44.1071428571
12503,5,2,45.2941176471
12504,5,2,44.453125
12505,5,4,43.4905660377
12506,5,1,40.5882352941
12507,5,2,48.6138613861
12508,5,2,41.8604651163
12509,5,3,46.9594594595
12510,5,2,42.7
12511,5,2,44.2735042735
12512,5,3,46.0666666667
12513,5,4,46.0330578512
12514,5,4,45.4938271605
12515,5,2,45.0
12516,5,4,48.9637305699
12517,5,4,42.3076923077
12518,5,3,41.5887850467
12519,5,2,43.7078651685
12520,5,3,42.3888888889
12521,5,1,37.7777777778
12522,5,3,44.5562130178
12523,5,3,44.1221374046
12524,5,2,40.0
12525,5,3,41.8543046358
12526,5,0,36.8181818182
12527,5,1,38.4615384615
12528,5,2,44.0
12529,5,4,45.1737451737
12530,5,4,47.0085470085
12531,5,4,44.1393442623
12532,5,3,43.2142857143
12533,5,2,44.6341463415
12534,5,2,43.9805825243
12535,5,4,46.5168539326
12536,5,3,48.7234042553
12537,5,3,47.4213836478
12538,5,4,45.7547169811
12539,5,2,43.7974683544
12540,5,2,45.6043956044
12541,5,2,43.3333333333
12542,5,1,46.0465116279
12543,5,2,40.5940594059
12544,5,3,42.1897810219
12545,5,3,39.197080292
12546,5,1,41.7204301075
12547,5,1,48.3606557377
12548,5,2,43.9285714286
12549,5,2,40.7194244604
12550,5,2,49.1304347826
12551,5,2,40.4705882353
12552,5,1,38.0
12553,5,4,44.5871559633
12554,5,1,44.606741573
12555,5,3,45.1630434783
12556,5,3,44.7142857143
12557,5,3,42.9166666667
12558,5,1,43.3870967742
12559,5,1,36.0
12560,5,2,48.6725663717
12561,5,1,51.3333333333
12562,5,1,46.0
12563,5,2,45.1282051282
12564,5,3,45.8947368421
12565,5,2,43.8271604938
12566,5,1,38.6111111111
12567,5,2,41.3461538462
12568,5,2,44.1666666667
12569,5,2,45.1754385965
12570,5,2,43.7190082645
12571,5,2,41.5642458101
12572,5,1,40.9090909091
12573,5,3,45.206185567
12574,5,4,49.1803278689
12575,5,2,43.6507936508
12576,5,3,43.8916256158
12577,5,1,47.125
12578,5,1,41.6326530612
12579,5,3,44.6762589928
12580,5,1,44.4055944056
12581,5,4,49.6402877698
12582,5,2,43.2894736842
12583,5,3,43.3714285714
12584,5,3,41.5131578947
12585,5,2,39.1428571429
12586,5,2,45.5882352941
12587,5,3,45.2884615385
12588,5,1,45.1515151515
12589,5,3,40.5833333333
12590,5,3,45.8646616541
12591,5,2,40.2643171806
12592,5,1,40.6779661017
12593,5,1,42.7868852459
12594,5,3,46.339869281
12595,5,1,43.5294117647
12596,5,2,47.6923076923
12597,5,3,42.7272727273
12598,5,1,43.6
12599,5,2,44.4927536232
12600,5,2,44.0157480315
12601,5,1,41.1538461538
12602,5,1,41.4285714286
12603,5,1,43.6734693878
12604,5,1,42.2727272727
12605,5,3,46.8322981366
12606,5,1,38.5714285714
12607,5,3,43.7078651685
12608,5,4,44.1577060932
12609,5,4,46.4566929134
12610,5,2,44.9565217391
12611,5,2,42.6785714286
12612,5,3,44.5918367347
12613,5,3,41.2169312169
12614,5,2,37.7391304348
12615,5,2,44.3037974684
12616,5,2,41.6513761468
12617,5,2,42.1052631579
12618,5,3,46.9536423841
12619,5,4,43.0054644809
12620,5,4,47.1226415094
12621,5,1,39.8529411765
12622,5,3,43.7593984962
12623,5,2,46.1363636364
12624,5,2,44.0909090909
12625,5,1,41.914893617
12626,5,3,46.7625899281
12627,5,2,46.1818181818
12628,5,2,45.4761904762
12629,5,1,44.21875
12630,5,1,50.625
12631,5,3,43.0909090909
12632,5,3,44.2682926829
12633,5,3,45.3378378378
12634,5,2,43.1666666667
12635,5,1,41.3953488372
12636,5,1,40.1492537313
12637,5,4,44.0375586854
12638,5,3,43.8502673797
12639,5,3,41.8518518519
12640,5,1,44.7619047619
12641,5,2,46.3768115942
12642,5,1,43.8095238095
12643,5,2,42.1428571429
12644,5,3,50.4285714286
12645,5,3,42.7272727273
12646,5,2,42.8873239437
12647,5,2,44.5631067961
12648,5,2,43.3846153846
12649,5,3,42.7218934911
12650,5,3,43.4459459459
12651,5,2,41.5
12652,5,1,41.3333333333
12653,5,2,43.7373737374
12654,5,2,44.1304347826
12655,5,2,43.0967741935
12656,5,3,43.4951456311
12657,5,2,49.8214285714
12658,5,2,48.275862069
12659,5,2,45.8024691358
12660,5,3,44.4210526316
12661,5,2,42.619047619
12662,5,2,40.7692307692
12663,5,1,46.875
12664,5,1,37.8125
12665,5,3,43.7142857143
12666,5,2,40.0
12667,5,3,41.4953271028
12668,5,2,43.2876712329
12669,5,4,43.2222222222
12670,5,2,41.8965517241
12671,5,4,45.0
12672,5,3,45.1515151515
12673,5,4,43.6094674556
12674,5,4,44.3801652893
12675,5,3,42.700729927
12676,5,2,41.5
12677,5,1,40.5555555556
12678,5,2,39.8717948718
12679,5,2,42.5503355705
12680,5,3,45.5555555556
12681,5,1,38.9189189189
12682,5,2,41.6666666667
12683,5,4,43.0813953488
12684,5,2,45.5072463768
12685,5,2,46.3541666667
12686,5,4,44.9696969697
12687,5,1,38.75
12688,5,2,50.2272727273
12689,5,1,49.203539823
12690,5,3,42.0529801325
12691,5,1,40.9523809524
12692,5,3,44.7619047619
12693,5,4,44.6753246753
12694,5,3,45.2791878173
12695,5,3,41.8269230769
12696,5,3,45.2150537634
12697,5,3,43.503649635
12698,5,3,43.5947712418
12699,5,4,47.4058577406
12700,5,4,44.8148148148
12701,5,2,42.2448979592
12702,5,2,44.8863636364
12703,5,2,49.3333333333
12704,5,3,41.4743589744
12705,5,2,44.5901639344
12706,5,4,50.2803738318
12707,5,2,44.4303797468
12708,5,1,42.8888888889
12709,5,3,43.7634408602
12710,5,4,44.7422680412
12711,5,2,40.4444444444
12712,5,2,46.25
12713,5,2,42.0833333333
12714,5,1,38.9473684211
12715,5,3,43.9024390244
12716,5,2,41.1224489796
12717,5,1,45.1515151515
12718,5,1,39.2682926829
12719,5,2,43.5443037975
12720,5,2,46.5517241379
12721,5,2,51.125
12722,5,2,44.0983606557
12723,5,2,43.8356164384
12724,5,3,43.2450331126
12725,5,4,43.5393258427
12726,5,1,35.9090909091
12727,5,3,44.0939597315
12728,5,3,42.0720720721
12729,5,4,46.5416666667
12730,5,2,44.2424242424
12731,5,1,44.6875
12732,5,2,42.2388059701
12733,5,2,42.4242424242
12734,5,1,46.3829787234
12735,5,3,41.8987341772
12736,5,4,45.2380952381
12737,5,1,47.9661016949
12738,5,3,46.1956521739
12739,5,2,42.6136363636
12740,5,2,47.0454545455
12741,5,4,42.5490196078
12742,5,3,42.9807692308
12743,5,3,43.1111111111
12744,5,2,40.4081632653
12745,5,3,45.9482758621
12746,5,1,44.7402597403
12747,5,3,46.1904761905
12748,5,3,43.1632653061
12749,5,4,44.3956043956
12750,5,2,48.2653061224
12751,5,2,40.2836879433
12752,5,1,39.7368421053
12753,5,3,43.6612021858
12754,5,1,47.7777777778
12755,5,3,42.6530612245
12756,5,2,39.6296296296
12757,5,2,48.2692307692
12758,5,1,39.2
12759,5,2,45.1136363636
12760,5,3,43.75
12761,5,3,47.1074380165
12762,5,2,41.0169491525
12763,5,2,45.8024691358
12764,5,3,46.858974359
12765,5,3,53.023255814
12766,5,3,45.7219251337
12767,5,2,46.0465116279
12768,5,2,39.8958333333
12769,5,2,44.5
12770,5,3,43.660130719
12771,5,1,44.4285714286
12772,5,1,40.1639344262
12773,5,2,43.1182795699
12774,5,2,39.4642857143
12775,5,2,44.4186046512
12776,5,2,46.2025316456
12777,5,3,45.775862069
12778,5,4,48.5889570552
12779,5,4,44.5977011494
12780,5,3,47.7952755906
12781,5,2,45.3174603175
12782,5,3,44.9541284404
12783,5,1,42.9090909091
12784,5,4,45.0898203593
12785,5,3,43.0405405405
12786,5,3,41.5596330275
12787,5,2,47.6
12788,5,1,45.0
12789,5,1,39.0298507463
12790,5,2,42.0338983051
12791,5,2,45.6701030928
12792,5,1,41.2698412698
12793,5,3,44.3975903614
12794,5,2,39.6551724138
12795,5,1,40.0
12796,5,1,43.1182795699
12797,5,3,44.8905109489
12798,5,3,44.8031496063
12799,5,2,43.7096774194
12800,5,4,47.2844827586
12801,5,2,45.1807228916
12802,5,2,43.9784946237
12803,5,3,43.4615384615
12804,5,2,43.2773109244
12805,5,3,42.6717557252
12806,5,4,44.0358744395
12807,5,4,51.2437810945
12808,5,1,37.2222222222
12809,5,2,42.0
12810,5,4,51.0373443983
12811,5,1,44.5714285714
12812,5,3,44.2465753425
12813,5,3,43.0463576159
12814,5,3,43.5795454545
12815,5,2,43.3333333333
12816,5,2,41.9444444444
12817,5,4,44.8387096774
12818,5,3,40.4678362573
12819,5,3,46.5671641791
12820,5,1,37.3333333333
12821,5,1,34.6052631579
12822,5,4,45.9090909091
12823,5,3,45.632183908
12824,5,2,43.5897435897
12825,5,2,46.393442623
12826,5,2,38.7012987013
12827,5,2,42.5806451613
12828,5,1,44.0298507463
12829,5,2,41.6393442623
12830,5,3,43.6879432624
12831,5,4,44.8347107438
12832,5,3,44.5833333333
12833,5,2,47.0408163265
12834,5,3,44.8803827751
12835,5,2,41.9047619048
12836,5,1,39.3617021277
12837,5,2,45.0
12838,5,3,44.6616541353
12839,5,3,48.4459459459
12840,5,4,48.3027522936
12841,5,4,44.3577981651
12842,5,1,39.5454545455
12843,5,2,44.2056074766
12844,5,3,45.6216216216
12845,5,0,39.375
12846,5,3,42.5
12847,5,3,44.7787610619
12848,5,3,49.0344827586
