id,set,human_score,char_4
505,1,10,130
506,1,7,81
507,1,10,257
508,1,9,146
509,1,11,177
510,1,7,104
511,1,8,77
512,1,8,84
513,1,8,144
514,1,8,86
515,1,8,101
516,1,8,180
517,1,8,107
518,1,8,137
519,1,12,225
520,1,6,88
521,1,7,84
522,1,9,184
523,1,10,184
524,1,8,116
525,1,9,102
526,1,7,82
527,1,8,103
528,1,6,63
529,1,7,92
530,1,10,181
531,1,10,140
532,1,8,151
533,1,8,169
534,1,11,339
535,1,8,107
536,1,8,157
537,1,8,107
538,1,8,85
539,1,9,140
540,1,8,128
541,1,8,136
542,1,10,209
543,1,8,100
544,1,8,156
545,1,2,6
546,1,6,59
547,1,8,146
548,1,8,141
549,1,8,141
550,1,10,231
551,1,8,168
552,1,6,78
553,1,8,151
554,1,8,140
555,1,11,209
556,1,10,185
557,1,10,182
558,1,10,208
559,1,12,228
560,1,8,121
561,1,8,124
562,1,10,190
563,1,7,69
564,1,8,199
565,1,9,158
566,1,8,106
567,1,8,86
568,1,8,147
569,1,8,113
570,1,8,153
571,1,9,159
572,1,11,254
573,1,10,256
574,1,8,76
575,1,10,188
576,1,8,126
577,1,6,43
578,1,9,95
579,1,8,120
580,1,8,147
581,1,8,143
582,1,11,174
583,1,9,148
584,1,9,171
585,1,11,283
586,1,8,114
587,1,9,116
588,1,10,189
589,1,5,39
590,1,6,37
591,1,8,135
592,1,8,102
593,1,10,126
594,1,7,89
595,1,8,133
596,1,6,63
597,1,8,192
598,1,8,95
599,1,8,173
600,1,6,51
601,1,8,81
602,1,8,108
603,1,11,291
604,1,9,142
605,1,6,66
606,1,8,159
607,1,9,160
608,1,7,147
609,1,7,82
610,1,7,87
611,1,9,143
612,1,10,181
613,1,8,118
614,1,6,106
615,1,9,167
616,1,8,124
617,1,9,171
618,1,8,148
619,1,11,255
620,1,7,69
621,1,8,46
622,1,8,109
623,1,6,56
624,1,8,94
625,1,11,158
626,1,7,99
627,1,8,111
628,1,11,131
629,1,11,192
630,1,8,142
631,1,6,68
632,1,10,151
633,1,8,126
634,1,5,34
635,1,10,168
636,1,9,134
637,1,8,159
638,1,8,110
639,1,6,61
640,1,7,93
641,1,7,92
642,1,8,169
643,1,10,199
644,1,8,148
645,1,8,125
646,1,9,114
647,1,11,131
648,1,6,95
649,1,8,105
650,1,10,191
651,1,8,99
652,1,9,97
653,1,8,110
654,1,10,185
655,1,7,80
656,1,9,142
657,1,9,142
658,1,8,113
659,1,10,171
660,1,11,190
661,1,8,98
662,1,6,58
663,1,8,122
664,1,9,153
665,1,7,61
666,1,8,169
667,1,9,122
668,1,10,169
669,1,8,165
670,1,8,137
671,1,8,91
672,1,9,166
673,1,6,53
674,1,8,92
675,1,8,124
676,1,8,73
677,1,8,85
678,1,8,196
679,1,8,109
680,1,9,166
681,1,8,126
682,1,11,194
683,1,10,169
684,1,8,144
685,1,8,148
686,1,9,147
687,1,8,102
688,1,9,110
689,1,8,141
690,1,9,131
691,1,6,66
692,1,6,44
693,1,8,107
694,1,8,134
695,1,9,160
696,1,8,83
697,1,8,138
698,1,6,60
699,1,12,278
700,1,8,86
701,1,8,130
702,1,6,55
703,1,8,159
704,1,7,70
705,1,8,144
706,1,10,180
707,1,8,107
708,1,9,128
709,1,10,232
710,1,11,135
711,1,10,161
712,1,9,170
713,1,10,126
714,1,9,182
715,1,8,42
716,1,9,111
717,1,8,104
718,1,10,196
719,1,7,103
720,1,10,210
721,1,9,156
722,1,10,241
723,1,10,215
724,1,8,108
725,1,6,77
726,1,10,113
727,1,6,55
728,1,8,120
729,1,7,72
730,1,10,201
731,1,8,158
732,1,9,96
733,1,8,49
734,1,10,185
735,1,9,182
736,1,10,136
737,1,8,143
738,1,6,102
739,1,9,120
740,1,8,177
741,1,8,140
742,1,10,196
743,1,10,166
744,1,9,136
745,1,9,156
746,1,8,118
747,1,8,92
748,1,8,146
749,1,10,157
750,1,8,130
751,1,8,112
752,1,7,70
753,1,8,105
754,1,9,155
755,1,9,205
756,1,8,122
757,1,9,171
758,1,8,135
759,1,10,166
760,1,9,126
761,1,8,119
762,1,10,157
763,1,8,101
764,1,9,201
765,1,7,95
766,1,8,89
767,1,8,115
768,1,8,154
769,1,10,229
770,1,8,107
771,1,9,136
772,1,10,209
773,1,8,159
774,1,8,163
775,1,7,89
776,1,7,80
777,1,10,202
778,1,9,157
779,1,8,130
780,1,9,165
781,1,10,182
782,1,11,192
783,1,7,102
784,1,10,224
785,1,8,199
786,1,8,108
787,1,8,161
788,1,8,117
789,1,7,87
790,1,9,150
791,1,8,115
792,1,8,126
793,1,11,205
794,1,8,118
795,1,8,124
796,1,8,126
797,1,10,154
798,1,9,195
799,1,8,130
800,1,10,145
801,1,9,189
802,1,8,108
803,1,6,99
804,1,8,61
805,1,9,160
806,1,6,84
807,1,11,167
808,1,7,92
809,1,9,151
810,1,8,115
811,1,8,136
812,1,8,104
813,1,8,114
814,1,8,140
815,1,10,152
816,1,9,175
817,1,12,238
818,1,8,99
819,1,8,97
820,1,5,62
821,1,9,134
822,1,8,108
823,1,8,124
824,1,9,146
825,1,6,83
826,1,10,165
827,1,6,48
828,1,9,228
829,1,8,140
830,1,10,161
831,1,8,121
832,1,2,8
833,1,9,189
834,1,10,219
835,1,10,173
836,1,8,106
837,1,8,129
838,1,5,33
839,1,10,199
840,1,8,152
841,1,7,46
842,1,8,161
843,1,8,102
844,1,8,126
845,1,10,164
846,1,8,102
847,1,12,252
848,1,6,87
849,1,7,92
850,1,10,173
851,1,9,186
852,1,10,191
853,1,9,145
854,1,8,136
855,1,8,113
856,1,10,142
857,1,8,61
858,1,9,165
859,1,12,217
860,1,8,133
861,1,8,110
862,1,8,131
863,1,10,255
864,1,10,162
865,1,8,90
866,1,7,87
867,1,8,90
868,1,12,204
869,1,6,42
870,1,9,137
871,1,10,187
872,1,8,118
873,1,9,115
874,1,12,224
875,1,11,263
876,1,8,107
877,1,11,191
878,1,9,159
879,1,8,157
880,1,10,161
881,1,8,142
882,1,9,127
883,1,9,169
884,1,8,98
885,1,7,141
886,1,11,202
887,1,9,145
888,1,10,200
889,1,8,121
890,1,8,129
891,1,9,205
892,1,10,199
893,1,4,44
894,1,10,125
895,1,10,226
896,1,8,98
897,1,9,204
898,1,8,149
899,1,8,128
900,1,10,147
901,1,8,140
902,1,10,149
903,1,8,123
904,1,8,119
905,1,6,78
906,1,11,194
907,1,9,133
908,1,10,231
909,1,10,189
910,1,8,148
911,1,8,74
912,1,10,232
913,1,10,261
914,1,9,151
915,1,10,205
916,1,11,236
917,1,6,102
918,1,10,244
919,1,11,133
920,1,8,175
921,1,8,95
922,1,8,133
923,1,6,80
924,1,8,152
925,1,7,79
926,1,7,89
927,1,7,96
928,1,10,157
929,1,10,143
930,1,8,93
931,1,8,111
932,1,12,211
933,1,8,94
934,1,8,138
935,1,9,174
936,1,7,74
937,1,11,201
938,1,11,201
939,1,6,53
940,1,8,122
941,1,12,216
942,1,9,187
943,1,9,127
944,1,8,80
945,1,8,92
946,1,8,187
947,1,10,160
948,1,9,172
949,1,8,114
950,1,10,184
951,1,7,142
952,1,8,174
953,1,12,190
954,1,10,210
955,1,8,127
956,1,9,158
957,1,9,135
958,1,8,82
959,1,9,166
960,1,7,72
961,1,8,121
962,1,9,143
963,1,8,98
964,1,11,202
965,1,7,108
966,1,7,88
967,1,11,204
968,1,9,129
969,1,8,113
970,1,11,247
971,1,9,137
972,1,8,154
973,1,6,77
974,1,2,12
975,1,8,96
976,1,8,117
977,1,7,88
978,1,8,111
979,1,10,192
980,1,10,169
981,1,8,119
982,1,8,114
983,1,8,214
984,1,8,110
985,1,9,140
986,1,11,222
987,1,8,130
988,1,8,122
989,1,9,156
990,1,8,111
991,1,6,72
992,1,5,26
993,1,9,117
994,1,9,141
995,1,4,45
996,1,7,122
997,1,10,188
998,1,9,205
999,1,12,243
1000,1,12,324
1001,1,8,103
1002,1,8,106
1003,1,9,158
1004,1,6,63
1005,1,9,118
1006,1,8,178
1007,1,10,137
1008,1,10,171
1009,1,8,147
1010,1,8,109
1011,1,8,167
1012,1,9,147
1013,1,7,98
1014,1,8,135
1015,1,10,156
1016,1,8,94
1017,1,8,121
1018,1,10,234
1019,1,10,142
1020,1,8,98
1021,1,9,165
1022,1,11,277
1023,1,8,66
1024,1,9,148
1025,1,8,136
1026,1,10,148
1027,1,8,122
1028,1,10,243
1029,1,10,177
1030,1,8,69
1031,1,9,168
1032,1,8,169
1033,1,10,199
1034,1,8,151
1035,1,8,97
1036,1,9,152
1037,1,8,97
1038,1,11,231
1039,1,8,127
1040,1,6,45
1041,1,6,94
1042,1,8,142
1043,1,9,205
1044,1,7,92
1045,1,9,121
1046,1,9,117
1047,1,11,215
1048,1,10,180
1049,1,10,212
1050,1,11,223
1051,1,7,107
1052,1,9,146
1053,1,9,134
1054,1,8,96
1055,1,8,103
1056,1,6,78
1057,1,10,204
1058,1,8,126
1059,1,8,92
1060,1,8,97
1061,1,8,143
1062,1,10,110
1063,1,10,160
1064,1,9,203
1065,1,7,88
1066,1,9,176
1067,1,9,132
1068,1,9,155
1069,1,10,200
1070,1,7,78
1071,1,8,103
1072,1,8,119
1073,1,8,127
1074,1,8,127
1075,1,8,120
1076,1,10,215
1077,1,8,128
1078,1,12,297
1079,1,8,89
1080,1,8,160
1081,1,7,90
1082,1,9,113
1083,1,7,74
1084,1,9,134
1085,1,10,132
1086,1,8,128
1087,1,11,222
1088,1,8,136
1089,1,8,118
1090,1,6,70
1091,1,10,178
1092,1,10,155
1093,1,8,99
1094,1,8,135
1095,1,8,112
1096,1,4,28
1097,1,10,132
1098,1,9,149
1099,1,8,98
1100,1,9,104
1101,1,8,72
1102,1,8,108
1103,1,6,67
1104,1,10,287
1105,1,9,147
1106,1,9,180
1107,1,4,29
1108,1,9,148
1109,1,8,111
1110,1,8,87
1111,1,11,202
1112,1,8,93
1113,1,10,185
1114,1,10,155
1115,1,9,152
1116,1,8,102
1117,1,7,115
1118,1,8,115
1119,1,9,133
1120,1,8,124
1121,1,2,9
1122,1,10,181
1123,1,6,82
1124,1,9,184
1125,1,8,141
1126,1,10,124
1127,1,8,117
1128,1,8,69
1129,1,8,137
1130,1,6,46
1132,1,8,121
1133,1,12,201
1134,1,6,71
1135,1,11,281
1136,1,8,109
1137,1,8,142
1138,1,8,95
1139,1,10,228
1140,1,9,135
1141,1,6,87
1142,1,8,128
1143,1,8,178
1144,1,11,202
1145,1,9,129
1146,1,8,135
1147,1,9,171
1148,1,9,153
1149,1,10,178
1150,1,8,129
1151,1,10,161
1152,1,8,155
1153,1,9,137
1154,1,8,75
1155,1,8,126
1156,1,10,241
1157,1,6,94
1158,1,9,216
1159,1,12,181
1160,1,8,143
1161,1,8,114
1162,1,8,117
1163,1,10,250
1164,1,9,178
1165,1,8,104
1166,1,9,148
1167,1,10,165
1168,1,8,162
1169,1,10,187
1170,1,12,310
1171,1,12,293
1172,1,7,84
1173,1,8,129
1174,1,10,134
1175,1,9,223
1176,1,8,189
1177,1,6,68
1178,1,9,162
1179,1,8,112
1180,1,8,146
1181,1,10,131
1182,1,7,107
1183,1,8,79
1184,1,10,139
1185,1,8,127
1186,1,9,150
1187,1,10,151
1188,1,8,159
1189,1,9,114
1190,1,9,152
1191,1,8,168
1192,1,8,113
1193,1,10,196
1194,1,10,187
1195,1,11,172
1196,1,8,101
1197,1,8,154
1198,1,7,76
1199,1,8,116
1200,1,9,195
1201,1,12,223
1202,1,8,110
1203,1,8,134
1204,1,9,180
1205,1,8,133
1206,1,11,211
1207,1,8,189
1208,1,7,50
1209,1,8,126
1210,1,8,149
1211,1,9,161
1212,1,9,180
1213,1,8,153
1214,1,10,189
1215,1,8,152
1216,1,9,133
1217,1,4,24
1218,1,9,181
1219,1,8,109
1220,1,10,175
1221,1,10,194
1222,1,6,68
1223,1,9,175
1224,1,9,163
1225,1,8,114
1226,1,8,170
1227,1,8,69
1228,1,8,85
1229,1,8,149
1230,1,10,156
1231,1,6,62
1232,1,10,162
1233,1,9,205
1234,1,8,145
1236,1,10,133
1237,1,11,222
1238,1,10,133
1239,1,11,174
1240,1,10,161
1241,1,9,109
1242,1,8,81
1243,1,9,107
1244,1,8,186
1245,1,10,147
1246,1,7,120
1247,1,8,86
1248,1,8,164
1249,1,10,223
1250,1,12,315
1251,1,8,141
1252,1,11,141
1253,1,4,34
1254,1,8,141
1255,1,11,217
1256,1,8,140
1257,1,9,159
1258,1,12,184
1259,1,10,139
1260,1,8,125
1261,1,9,159
1262,1,8,138
1263,1,9,125
1264,1,9,159
1265,1,10,144
1266,1,8,102
1267,1,8,124
1268,1,8,115
1269,1,11,183
1270,1,10,106
1271,1,8,134
1272,1,9,130
1273,1,10,155
1274,1,6,46
1275,1,7,121
1276,1,8,98
1277,1,7,113
1278,1,8,81
1279,1,9,136
1280,1,6,74
1281,1,8,103
1282,1,10,194
1283,1,10,143
1284,1,8,143
1285,1,8,103
1286,1,8,78
1287,1,10,144
1288,1,10,193
1289,1,7,95
1290,1,8,153
1291,1,8,104
1292,1,8,105
1293,1,7,91
1294,1,9,185
1295,1,4,29
1296,1,9,169
1297,1,8,118
1298,1,7,91
1299,1,11,205
1300,1,7,112
1301,1,8,125
1302,1,10,138
1303,1,7,102
1304,1,11,240
1305,1,11,171
1306,1,8,147
1307,1,9,132
1308,1,9,139
1309,1,8,141
1310,1,7,103
1311,1,10,173
1312,1,9,143
1313,1,8,104
1314,1,10,238
1315,1,9,236
1316,1,9,122
1317,1,8,133
1318,1,8,114
1319,1,9,143
1320,1,11,235
1321,1,9,241
1322,1,9,121
1323,1,8,101
1324,1,8,140
1325,1,10,209
1326,1,8,128
1327,1,11,192
1328,1,8,149
1329,1,7,129
1330,1,8,152
1331,1,9,227
1332,1,9,135
1333,1,8,135
1334,1,8,76
1335,1,7,76
1336,1,10,211
1337,1,8,54
1338,1,9,231
1339,1,8,129
1340,1,8,133
1341,1,10,215
1342,1,8,122
1343,1,8,143
1344,1,8,140
1345,1,8,170
1346,1,8,101
1347,1,8,85
1348,1,7,64
1349,1,11,183
1350,1,10,192
1351,1,9,135
1352,1,8,156
1353,1,10,159
1354,1,8,110
1355,1,8,129
1356,1,8,107
1357,1,8,153
1358,1,11,194
1359,1,11,208
1360,1,8,172
1361,1,10,197
1362,1,9,183
1363,1,8,148
1364,1,9,182
1365,1,8,90
1366,1,8,123
1367,1,6,42
1368,1,7,110
1369,1,9,147
1370,1,9,166
1371,1,12,217
1372,1,8,129
1373,1,8,127
1374,1,10,144
1375,1,10,166
1376,1,8,85
1377,1,8,74
1378,1,9,162
1379,1,10,167
1380,1,12,193
1381,1,8,95
1382,1,10,178
1383,1,9,162
1384,1,10,153
1385,1,9,225
1386,1,9,135
1387,1,7,121
1388,1,8,117
1389,1,8,198
1390,1,8,107
1391,1,8,127
1392,1,5,132
1393,1,11,256
1394,1,6,92
1395,1,9,159
1396,1,9,123
1397,1,7,59
1398,1,9,146
1399,1,8,146
1400,1,9,129
1401,1,10,164
1402,1,9,105
1403,1,11,124
1404,1,10,215
1405,1,9,151
1406,1,9,169
1407,1,10,125
1408,1,8,148
1409,1,9,129
1410,1,7,108
1411,1,11,176
1412,1,10,158
1413,1,9,122
1414,1,8,98
1415,1,12,285
1416,1,8,89
1417,1,10,198
1418,1,8,110
1419,1,10,180
1420,1,8,126
1421,1,6,72
1422,1,8,179
1423,1,8,122
1424,1,10,180
1425,1,8,91
1426,1,10,130
1427,1,11,203
1428,1,6,68
1429,1,7,73
1430,1,8,97
1431,1,6,73
1432,1,8,130
1433,1,8,159
1434,1,9,143
1435,1,10,172
1436,1,8,126
1437,1,8,99
1438,1,9,127
1439,1,10,151
1440,1,10,213
1441,1,8,99
1442,1,6,53
1443,1,12,288
1444,1,10,133
1445,1,8,110
1446,1,10,148
1447,1,12,243
1448,1,9,120
1449,1,9,174
1450,1,10,162
1451,1,9,180
1452,1,12,247
1453,1,9,162
1454,1,11,217
1455,1,8,116
1456,1,10,235
1457,1,7,90
1458,1,9,155
1459,1,8,118
1460,1,10,168
1461,1,6,78
1462,1,7,54
1463,1,8,57
1464,1,10,264
1465,1,8,115
1466,1,8,76
1467,1,10,184
1468,1,9,131
1469,1,8,196
1470,1,10,179
1471,1,8,112
1472,1,8,94
1473,1,6,61
1474,1,4,36
1475,1,8,137
1476,1,9,135
1477,1,6,57
1478,1,9,141
1479,1,7,83
1480,1,9,139
1481,1,7,74
1482,1,7,77
1483,1,6,43
1484,1,9,143
1485,1,9,110
1486,1,8,89
1487,1,8,98
1488,1,8,159
1489,1,9,149
1490,1,6,59
1491,1,11,284
1492,1,8,57
1493,1,11,171
1494,1,10,181
1495,1,8,127
1496,1,6,44
1497,1,9,137
1498,1,8,149
1499,1,10,155
1500,1,8,140
1501,1,8,93
1502,1,10,195
1503,1,9,138
1504,1,8,114
1505,1,9,158
1506,1,8,94
1507,1,9,74
1508,1,8,69
1509,1,8,146
1510,1,8,136
1511,1,7,85
1512,1,8,126
1513,1,5,45
1514,1,8,119
1515,1,10,203
1516,1,8,142
1517,1,8,116
1518,1,10,172
1519,1,8,92
1520,1,9,137
1521,1,8,105
1522,1,10,215
1523,1,8,64
1524,1,6,49
1525,1,8,99
1526,1,10,167
1527,1,10,151
1528,1,6,53
1529,1,8,144
1530,1,8,112
1531,1,8,100
1532,1,6,91
1533,1,6,55
1534,1,9,115
1535,1,6,84
1536,1,4,47
1537,1,8,101
1538,1,9,120
1539,1,9,124
1540,1,8,105
1541,1,8,109
1542,1,10,190
1543,1,8,91
1544,1,10,169
1545,1,8,91
1546,1,10,158
1547,1,7,94
1548,1,8,104
1549,1,6,61
1550,1,8,120
1551,1,9,226
1552,1,6,85
1553,1,7,156
1554,1,8,144
1555,1,2,21
1556,1,8,118
1557,1,8,145
1558,1,8,146
1559,1,7,67
1560,1,9,162
1561,1,9,143
1562,1,4,42
1563,1,6,47
1564,1,8,99
1565,1,8,101
1566,1,8,119
1567,1,11,185
1568,1,7,92
1569,1,5,56
1570,1,11,175
1571,1,7,106
1572,1,8,141
1573,1,10,209
1574,1,8,211
1575,1,9,164
1576,1,8,104
1577,1,8,97
1578,1,9,110
1579,1,8,84
1580,1,8,81
1581,1,11,228
1582,1,10,174
1583,1,8,101
1584,1,9,103
1585,1,9,223
1586,1,7,113
1587,1,10,171
1588,1,10,267
1589,1,10,153
1590,1,11,206
1591,1,9,199
1592,1,2,8
1593,1,10,156
1594,1,8,110
1595,1,8,115
1596,1,9,137
1597,1,11,261
1598,1,10,203
1599,1,9,106
1600,1,8,111
1601,1,8,124
1602,1,10,185
1603,1,8,123
1604,1,8,100
1605,1,8,80
1606,1,9,139
1607,1,9,161
1608,1,8,96
1609,1,9,144
1610,1,11,288
1611,1,8,119
1612,1,8,106
1613,1,9,143
1614,1,9,130
1615,1,9,147
1616,1,9,211
1617,1,8,137
1618,1,8,67
1619,1,9,145
1620,1,7,101
1621,1,10,161
1622,1,10,262
1623,1,9,144
1624,1,8,115
1625,1,8,112
1626,1,8,192
1627,1,8,109
1628,1,10,181
1629,1,10,142
1630,1,10,198
1631,1,8,100
1632,1,8,129
1633,1,8,98
1634,1,8,119
1635,1,10,115
1636,1,10,218
1637,1,8,111
1638,1,8,105
1639,1,10,136
1640,1,8,94
1641,1,8,81
1642,1,8,119
1643,1,11,178
1644,1,8,130
1645,1,11,260
1646,1,8,85
1647,1,6,76
1648,1,11,176
1649,1,9,143
1650,1,8,112
1651,1,9,158
1652,1,8,95
1653,1,8,91
1654,1,9,197
1655,1,8,98
1656,1,8,91
1657,1,8,110
1658,1,9,150
1659,1,9,142
1660,1,8,126
1661,1,10,159
1662,1,8,139
1663,1,9,140
1664,1,8,115
1665,1,9,189
1666,1,9,150
1667,1,10,151
1668,1,9,141
