id,set,human_score,char_4,word_count,char_6,vocabulory_score
20885,8,34,99,340,41,121
20887,8,32,152,491,50,162
20888,8,50,275,705,135,280
20889,8,40,194,530,74,204
20892,8,40,194,517,64,213
20893,8,37,132,413,52,160
20894,8,36,254,736,95,257
20895,8,40,202,524,94,214
20896,8,30,71,185,30,73
20897,8,32,88,245,28,101
20898,8,44,355,848,127,358
20899,8,37,286,758,83,326
20900,8,42,237,612,90,266
20901,8,40,257,703,87,259
20902,8,40,223,674,95,287
20904,8,30,243,650,70,267
20905,8,34,256,808,85,291
20906,8,44,130,407,48,186
20907,8,36,320,741,81,281
20908,8,35,118,388,54,147
20909,8,34,232,848,71,320
20910,8,32,136,363,64,143
20911,8,40,191,465,70,165
20913,8,34,172,528,68,212
20914,8,40,279,702,120,248
20915,8,40,356,849,131,309
20916,8,37,263,800,113,330
20917,8,38,179,490,53,199
20918,8,29,97,387,48,137
20919,8,34,75,235,27,83
20920,8,32,178,547,61,217
20921,8,43,314,847,153,336
20922,8,37,90,285,30,108
20923,8,34,241,585,79,246
20924,8,29,97,234,49,94
20925,8,30,117,426,58,129
20926,8,47,257,731,114,278
20927,8,36,285,844,131,330
20928,8,40,122,347,67,124
20929,8,29,77,200,33,71
20930,8,40,367,849,121,287
20931,8,41,264,821,76,309
20932,8,40,234,620,107,247
20933,8,32,170,496,89,218
20935,8,40,248,706,93,276
20936,8,44,252,642,93,227
20938,8,34,190,720,42,277
20939,8,31,101,340,45,131
20940,8,40,155,440,60,181
20942,8,40,166,499,53,187
20943,8,40,370,849,112,278
20944,8,31,228,718,94,250
20945,8,29,99,492,26,144
20946,8,43,268,717,119,286
20947,8,40,322,769,115,274
20948,8,40,245,846,90,289
20949,8,36,253,737,99,333
20953,8,31,185,540,79,189
20954,8,15,71,266,20,56
20955,8,40,275,846,108,362
20956,8,36,158,444,67,150
20957,8,45,308,813,125,336
20958,8,35,202,510,80,193
20959,8,45,305,787,145,303
20962,8,40,304,848,150,319
20963,8,40,252,690,115,279
20964,8,36,264,847,102,302
20965,8,28,63,176,23,74
20966,8,40,213,697,93,267
20967,8,20,124,479,33,192
20968,8,36,249,770,94,295
20971,8,46,268,679,98,277
20972,8,32,119,328,42,118
20973,8,41,203,574,94,230
20974,8,44,320,836,140,338
20975,8,36,177,557,68,240
20976,8,42,344,842,114,316
20977,8,42,286,802,104,316
20979,8,31,145,501,62,207
20981,8,40,122,308,58,114
20982,8,32,146,457,51,182
20983,8,43,228,591,138,211
20984,8,31,217,725,80,306
20985,8,36,169,417,71,116
20987,8,35,227,579,97,291
20988,8,36,290,837,108,342
20992,8,40,206,614,70,267
20993,8,45,308,839,160,348
20994,8,40,222,560,106,248
20996,8,38,59,178,18,73
20998,8,36,206,597,96,240
20999,8,37,213,649,81,244
21000,8,30,105,274,37,93
21001,8,41,290,848,110,385
21002,8,40,172,483,67,200
21003,8,36,222,603,101,221
21004,8,29,123,303,59,124
21005,8,32,146,420,56,193
21006,8,36,270,745,103,309
21007,8,40,217,728,77,254
21008,8,40,192,650,70,249
21009,8,33,316,821,131,342
21010,8,40,191,658,69,234
21012,8,30,183,550,49,157
21013,8,24,69,228,26,89
21014,8,33,112,337,35,121
21015,8,40,236,638,102,228
21016,8,31,148,373,60,141
21017,8,27,39,137,14,55
21020,8,33,38,128,18,48
21021,8,40,221,598,97,246
21022,8,37,268,766,114,251
21023,8,34,174,497,77,179
21024,8,33,51,244,18,90
21025,8,40,216,674,82,294
21026,8,32,211,621,84,260
21028,8,32,297,786,131,309
21029,8,30,66,227,21,76
21030,8,44,158,494,58,186
21031,8,25,211,836,53,261
21032,8,40,330,828,126,360
21033,8,27,205,673,68,229
21034,8,36,149,486,45,145
21035,8,45,180,574,73,223
21036,8,41,222,603,84,237
21037,8,50,416,846,186,327
21038,8,42,194,488,50,171
21039,8,36,214,658,86,262
21042,8,36,274,845,119,361
21043,8,40,291,814,135,297
21044,8,36,263,720,120,286
21045,8,37,127,384,65,144
21049,8,40,255,826,90,299
21051,8,42,289,823,91,348
21052,8,32,263,847,104,271
21053,8,30,179,566,76,221
21054,8,43,297,816,108,272
21055,8,35,107,349,43,156
21056,8,48,257,681,103,266
21057,8,40,375,844,116,276
21058,8,40,337,848,128,310
21059,8,45,252,640,100,272
21060,8,45,350,851,151,333
21061,8,30,108,404,43,133
21063,8,37,205,567,80,241
21064,8,38,283,772,94,272
21065,8,47,196,581,95,240
21067,8,41,305,845,138,328
21068,8,36,215,543,73,173
21069,8,42,271,843,75,355
21070,8,40,317,694,126,260
21071,8,30,233,832,102,290
21072,8,35,273,688,83,284
21073,8,40,264,833,93,296
21074,8,37,254,688,110,263
21075,8,35,215,553,101,229
21076,8,40,261,720,129,308
21077,8,40,174,590,64,221
21078,8,35,132,344,78,160
21079,8,34,121,304,48,126
21081,8,36,260,838,104,306
21083,8,41,216,606,94,238
21085,8,37,248,651,75,250
21086,8,30,137,345,61,141
21087,8,34,170,444,54,167
21089,8,36,189,515,83,207
21090,8,37,156,380,67,173
21091,8,34,116,252,70,126
21092,8,43,236,703,103,251
21093,8,42,285,844,81,333
21094,8,40,291,787,130,309
21095,8,35,284,846,97,345
21096,8,37,137,493,50,204
21097,8,46,231,729,91,280
21098,8,43,333,847,157,318
21099,8,40,291,841,130,305
21101,8,40,132,462,34,157
21102,8,31,107,450,43,136
21103,8,32,84,244,31,86
21105,8,40,341,849,109,379
21106,8,40,212,676,79,271
21107,8,40,241,582,120,234
21109,8,40,195,596,76,248
21110,8,45,264,741,123,277
21111,8,36,261,784,112,266
21112,8,35,209,604,58,201
21113,8,36,274,829,101,288
21114,8,40,219,580,101,227
21115,8,32,134,390,52,162
21116,8,37,250,752,100,269
21118,8,48,295,692,129,257
21119,8,33,204,597,73,244
21120,8,50,346,842,150,347
21122,8,46,297,829,114,345
21123,8,43,197,551,83,223
21126,8,27,206,843,71,288
21127,8,35,218,725,85,277
21129,8,36,257,849,98,338
21130,8,45,293,840,118,347
21131,8,35,164,445,73,152
21132,8,40,135,326,91,129
21133,8,35,223,710,69,289
21134,8,34,285,819,90,328
21135,8,40,252,790,114,298
21136,8,33,276,845,109,299
21137,8,39,296,763,142,285
21138,8,33,122,365,51,142
21140,8,24,30,63,19,28
21141,8,31,76,188,42,75
21142,8,36,134,411,55,155
21143,8,40,310,847,139,348
21144,8,40,174,524,80,216
21145,8,32,260,849,57,345
21146,8,47,297,846,130,321
21147,8,40,229,732,102,263
21148,8,35,205,611,78,290
21149,8,36,253,696,112,249
21150,8,28,60,204,17,65
21151,8,35,242,847,79,349
21153,8,33,192,432,63,177
21154,8,34,264,669,90,287
21155,8,36,282,846,105,299
21156,8,40,252,722,93,283
21157,8,40,311,797,120,304
21158,8,35,259,765,88,296
21159,8,46,232,636,117,223
21160,8,34,191,664,78,229
21161,8,40,268,785,51,284
21163,8,40,163,504,71,206
21164,8,45,255,631,123,239
21166,8,31,90,314,36,120
21167,8,40,316,842,155,293
21168,8,40,317,848,114,320
21170,8,39,277,845,138,296
21171,8,35,158,421,78,155
21174,8,42,256,725,118,295
21175,8,38,280,828,90,271
21176,8,34,142,530,59,202
21177,8,26,73,262,28,89
21178,8,31,193,502,74,210
21179,8,31,68,215,29,92
21180,8,40,267,686,128,266
21181,8,40,243,627,90,188
21182,8,31,129,426,56,171
21183,8,36,221,707,72,256
21185,8,42,262,715,105,260
21186,8,39,290,848,105,328
21188,8,37,200,641,77,257
21189,8,37,188,625,64,259
21190,8,36,218,658,91,272
21191,8,34,216,689,69,281
21192,8,35,150,548,44,195
21193,8,40,202,574,83,196
21194,8,42,271,848,111,305
21195,8,36,192,565,83,223
21198,8,34,218,727,79,274
21199,8,35,219,723,85,299
21200,8,40,351,848,125,332
21202,8,45,211,569,107,206
21203,8,40,260,700,112,273
21204,8,31,136,369,51,149
21205,8,31,72,204,28,78
21206,8,34,234,843,89,260
21207,8,44,213,665,80,245
21208,8,38,276,850,83,275
21209,8,42,307,847,93,320
21210,8,35,183,563,76,190
21211,8,33,223,711,98,243
21213,8,40,141,538,52,210
21214,8,40,115,358,48,174
21215,8,41,251,702,112,256
21217,8,30,96,320,38,115
21218,8,42,299,846,123,319
21219,8,40,290,833,129,319
21220,8,30,202,695,74,253
21221,8,31,136,443,69,145
21222,8,27,70,237,28,95
21223,8,36,197,488,67,200
21224,8,43,193,595,72,215
21225,8,50,342,847,157,327
21227,8,40,225,623,87,237
21229,8,40,235,635,95,232
21230,8,36,246,665,89,265
21233,8,40,244,695,89,256
21235,8,28,141,473,48,154
21236,8,40,169,580,52,211
21237,8,40,319,842,138,372
21238,8,37,166,578,49,219
21240,8,26,49,208,16,82
21241,8,30,167,563,60,201
21244,8,30,88,297,38,101
21245,8,40,306,850,142,345
21246,8,37,226,598,74,208
21247,8,34,256,770,88,320
21248,8,28,139,405,46,145
21249,8,42,140,386,64,165
21250,8,44,321,813,144,377
21251,8,40,249,766,112,296
21253,8,40,124,344,54,138
21255,8,41,201,555,60,229
21256,8,33,127,394,56,151
21257,8,30,205,700,70,288
21258,8,40,108,334,46,122
21259,8,43,266,842,104,311
21261,8,36,254,847,109,337
21262,8,36,208,628,52,205
21263,8,32,308,601,83,167
21264,8,36,113,280,41,114
21265,8,35,89,299,41,109
21266,8,38,178,612,57,222
21268,8,38,131,363,59,144
21269,8,40,183,424,93,166
21271,8,30,111,328,58,125
21272,8,40,292,848,107,330
21273,8,34,164,512,54,214
21274,8,40,175,453,85,196
21275,8,40,328,839,89,292
21276,8,34,293,708,116,303
21277,8,30,204,744,66,275
21279,8,33,108,303,34,101
21280,8,40,301,819,136,341
21281,8,40,182,450,81,169
21284,8,38,206,604,99,218
21285,8,37,228,716,75,286
21286,8,36,259,802,78,276
21287,8,40,270,791,109,317
21288,8,46,291,695,126,250
21289,8,49,273,790,118,306
21290,8,37,207,551,112,220
21291,8,30,281,844,134,347
21292,8,50,240,545,132,214
21293,8,33,94,230,34,92
21294,8,34,105,243,64,133
21295,8,45,205,593,94,231
21296,8,40,211,664,79,248
21297,8,32,250,849,91,310
21298,8,30,80,269,29,104
21299,8,41,294,842,129,329
21300,8,44,371,844,176,352
21301,8,21,25,76,10,30
21302,8,40,255,842,100,320
21304,8,37,297,850,105,361
21306,8,46,239,595,64,209
21307,8,30,201,546,66,222
21308,8,40,140,412,72,153
21309,8,38,187,519,90,211
21310,8,40,132,331,54,136
21312,8,32,260,844,101,288
21315,8,35,293,538,180,228
21318,8,29,57,227,30,95
21319,8,46,260,752,115,333
21321,8,40,291,834,127,325
21322,8,36,176,711,62,254
21323,8,43,243,701,141,268
21324,8,40,288,842,104,315
21325,8,45,268,777,130,308
21327,8,33,128,497,36,179
21329,8,30,120,406,47,139
21330,8,37,270,658,135,272
21331,8,26,33,92,20,41
21332,8,40,176,505,71,201
21333,8,36,181,508,64,212
21334,8,30,61,172,17,61
21336,8,36,243,799,91,295
21338,8,34,217,601,67,228
21339,8,34,204,726,53,262
21340,8,37,233,705,102,282
21342,8,40,201,596,79,219
21343,8,47,250,710,90,279
21344,8,47,196,513,57,179
21345,8,32,272,848,98,334
21346,8,31,174,489,41,180
21347,8,32,308,831,120,279
21348,8,40,253,828,101,337
21350,8,36,204,515,70,173
21351,8,31,180,551,70,218
21352,8,37,178,679,59,275
21354,8,35,110,357,39,145
21355,8,28,81,390,23,122
21356,8,37,280,842,106,321
21357,8,41,220,614,70,261
21358,8,46,312,767,129,253
21360,8,35,138,496,51,179
21361,8,45,206,527,72,188
21364,8,45,217,613,90,247
21365,8,37,253,727,91,266
21366,8,41,214,587,105,204
21367,8,39,188,576,78,213
21369,8,29,115,381,30,138
21370,8,31,63,192,23,67
21373,8,40,287,746,117,290
21374,8,38,239,717,115,279
21375,8,37,177,557,74,214
21377,8,34,176,569,65,218
21379,8,35,285,811,118,328
21380,8,37,209,728,88,260
21382,8,42,256,753,114,306
21383,8,40,215,570,92,227
21384,8,38,252,840,98,292
21385,8,50,312,765,155,295
21386,8,42,337,842,91,296
21387,8,40,289,817,112,319
21388,8,40,298,806,122,305
21389,8,20,9,34,3,18
21390,8,36,281,848,81,318
21391,8,34,205,781,76,278
21392,8,40,175,532,54,211
21393,8,30,83,302,21,100
21394,8,31,200,654,93,250
21397,8,40,199,641,64,263
21398,8,50,275,827,131,327
21399,8,25,113,255,55,99
21403,8,41,332,835,150,325
21404,8,37,189,556,82,213
21405,8,40,129,365,41,160
21407,8,40,129,355,33,141
21408,8,21,47,131,18,54
21409,8,44,266,852,86,314
21410,8,33,182,580,68,249
21411,8,31,267,841,87,326
21412,8,32,192,617,77,233
21413,8,46,291,843,104,359
21414,8,41,153,390,72,157
21415,8,35,272,847,98,325
21416,8,40,127,373,46,166
21418,8,45,236,692,69,252
21419,8,43,279,848,113,330
21421,8,41,302,835,141,302
21422,8,41,237,706,101,269
21424,8,36,273,849,121,346
21425,8,34,92,310,36,112
21426,8,41,284,841,100,304
21427,8,35,194,546,83,215
21428,8,30,113,404,41,161
21429,8,55,361,831,169,332
21431,8,40,198,509,76,183
21432,8,50,272,625,125,254
21433,8,35,287,777,95,261
21434,8,32,124,431,52,149
21436,8,37,157,413,84,177
21437,8,34,252,626,103,280
21438,8,46,211,658,89,285
21440,8,34,245,543,122,265
21441,8,41,308,841,135,356
21442,8,40,183,510,66,201
21443,8,34,153,512,65,181
21444,8,30,70,276,16,120
21446,8,30,68,222,28,74
21447,8,36,205,700,69,259
21448,8,30,79,274,31,96
21449,8,32,100,362,36,123
21450,8,35,180,630,68,222
21451,8,45,186,456,106,181
21452,8,33,77,263,37,112
21453,8,36,177,499,78,175
21454,8,42,295,845,108,318
21456,8,39,270,757,90,280
21457,8,40,189,526,61,215
21458,8,40,207,605,98,260
21459,8,40,310,843,103,307
21460,8,32,75,336,28,103
21462,8,35,252,849,77,299
21463,8,25,74,181,35,64
21465,8,36,231,646,70,261
21467,8,45,191,551,77,213
21468,8,35,160,466,45,200
21470,8,36,286,831,123,320
21471,8,40,272,847,106,333
21472,8,33,241,838,70,290
21473,8,39,149,525,62,182
21475,8,40,166,434,75,168
21476,8,28,23,110,12,31
21477,8,28,27,80,8,20
21478,8,42,297,757,97,315
21479,8,31,166,571,52,236
21480,8,32,266,856,81,279
21481,8,40,284,839,82,281
21482,8,30,134,360,43,124
21483,8,41,191,511,68,222
21484,8,50,330,776,153,306
21485,8,36,229,585,76,224
21487,8,30,234,765,78,305
21488,8,41,235,701,86,282
21489,8,22,50,194,18,64
21490,8,50,288,850,93,315
21491,8,30,212,584,86,247
21494,8,40,250,843,109,346
21495,8,36,181,641,54,243
21500,8,37,271,745,96,301
21501,8,28,72,289,28,98
21502,8,38,369,846,146,307
21503,8,32,248,706,94,271
21505,8,40,148,448,68,193
21506,8,45,214,637,95,266
21507,8,36,250,708,104,293
21508,8,45,278,785,130,307
21509,8,30,114,391,39,128
21510,8,43,272,850,115,322
21511,8,37,175,598,80,245
21512,8,28,98,394,36,135
21513,8,37,290,756,122,283
21514,8,34,122,394,44,160
21515,8,36,226,835,61,293
21516,8,35,221,606,81,240
21517,8,32,154,408,59,157
21518,8,40,163,460,69,189
21519,8,37,256,767,119,255
21521,8,38,342,849,142,317
21522,8,40,199,557,89,242
21525,8,30,242,849,95,288
21526,8,40,200,631,94,210
21529,8,38,164,527,71,189
21530,8,46,191,522,74,233
21531,8,50,344,804,124,319
21532,8,50,198,540,95,196
21533,8,35,95,281,39,117
21535,8,35,248,836,111,395
21536,8,35,170,512,56,230
21537,8,33,141,371,48,148
21539,8,45,336,842,143,312
21540,8,45,281,849,130,296
21541,8,40,132,398,59,152
21542,8,40,196,500,98,188
21544,8,31,127,411,58,136
21545,8,36,230,632,91,270
21546,8,35,219,831,63,302
21547,8,42,248,750,91,283
21548,8,35,207,653,90,268
21549,8,30,74,243,22,88
21550,8,40,287,845,99,328
21552,8,33,129,486,29,180
21553,8,25,59,295,17,102
21554,8,31,203,772,71,293
21555,8,25,59,212,16,90
21556,8,44,320,850,153,332
21557,8,42,253,751,103,287
21558,8,38,307,841,113,318
21559,8,31,120,406,48,157
21560,8,44,314,842,132,327
21561,8,40,149,418,63,149
21563,8,46,254,696,120,255
21564,8,41,260,578,147,206
21566,8,37,279,840,124,314
21567,8,45,209,689,87,268
21568,8,40,158,460,78,191
21569,8,34,156,443,55,172
21570,8,31,162,490,65,183
21571,8,40,153,432,72,199
21573,8,35,223,614,75,212
21574,8,40,330,841,128,359
21575,8,30,101,338,26,125
21577,8,40,153,417,84,159
21578,8,32,191,560,70,230
21579,8,27,38,222,13,70
21581,8,36,132,468,54,201
21582,8,34,199,594,66,218
21584,8,30,256,841,104,334
21586,8,39,229,739,83,279
21587,8,30,116,352,45,160
21589,8,30,335,851,90,281
21592,8,40,172,474,81,184
21594,8,32,171,595,66,217
21595,8,36,128,385,53,145
21596,8,31,110,359,39,142
21598,8,30,122,366,56,137
21599,8,47,273,849,100,318
21601,8,40,135,427,57,164
21603,8,35,156,474,57,187
21604,8,33,196,494,83,200
21605,8,36,124,304,56,105
21606,8,36,123,430,50,136
21607,8,48,308,818,155,286
21608,8,40,211,553,95,245
21609,8,40,246,664,126,271
21610,8,40,292,849,127,354
21611,8,42,327,847,137,309
21613,8,40,276,754,109,277
21615,8,32,249,766,86,251
21617,8,36,227,710,92,268
21618,8,40,249,717,72,246
21619,8,10,1,4,1,1
21620,8,33,243,788,93,313
21621,8,44,316,834,108,322
21623,8,35,218,764,83,287
21624,8,30,230,816,80,270
21626,8,35,296,844,102,321
21628,8,32,166,545,58,220
21629,8,40,312,816,162,289
21630,8,40,192,562,92,199
21633,8,40,163,468,73,189
