id,set,human_score,char_4,word_count
20979,8,31,145,501
20981,8,40,122,308
20982,8,32,146,457
20983,8,43,228,591
20984,8,31,217,725
20985,8,36,169,417
20987,8,35,227,579
20988,8,36,290,837
20992,8,40,206,614
20993,8,45,308,839
20994,8,40,222,560
20996,8,38,59,178
20998,8,36,206,597
20999,8,37,213,649
21000,8,30,105,274
21001,8,41,290,848
21002,8,40,172,483
21003,8,36,222,603
21004,8,29,123,303
21005,8,32,146,420
21006,8,36,270,745
21007,8,40,217,728
21008,8,40,192,650
21009,8,33,316,821
21010,8,40,191,658
21012,8,30,183,550
21013,8,24,69,228
21014,8,33,112,337
21015,8,40,236,638
21016,8,31,148,373
21017,8,27,39,137
21020,8,33,38,128
21021,8,40,221,598
21022,8,37,268,766
21023,8,34,174,497
21024,8,33,51,244
21025,8,40,216,674
21026,8,32,211,621
21028,8,32,297,786
21029,8,30,66,227
21030,8,44,158,494
21031,8,25,211,836
21032,8,40,330,828
21033,8,27,205,673
21034,8,36,149,486
21035,8,45,180,574
21036,8,41,222,603
21037,8,50,416,846
21038,8,42,194,488
21039,8,36,214,658
21042,8,36,274,845
21043,8,40,291,814
21044,8,36,263,720
21045,8,37,127,384
21049,8,40,255,826
21051,8,42,289,823
21052,8,32,263,847
21053,8,30,179,566
21054,8,43,297,816
21055,8,35,107,349
21056,8,48,257,681
21057,8,40,375,844
21058,8,40,337,848
21059,8,45,252,640
21060,8,45,350,851
21061,8,30,108,404
21063,8,37,205,567
21064,8,38,283,772
21065,8,47,196,581
21067,8,41,305,845
21068,8,36,215,543
21069,8,42,271,843
21070,8,40,317,694
21071,8,30,233,832
21072,8,35,273,688
21073,8,40,264,833
21074,8,37,254,688
21075,8,35,215,553
21076,8,40,261,720
21077,8,40,174,590
21078,8,35,132,344
21079,8,34,121,304
21081,8,36,260,838
21083,8,41,216,606
21085,8,37,248,651
21086,8,30,137,345
21087,8,34,170,444
21089,8,36,189,515
21090,8,37,156,380
21091,8,34,116,252
21092,8,43,236,703
21093,8,42,285,844
21094,8,40,291,787
21095,8,35,284,846
21096,8,37,137,493
21097,8,46,231,729
21098,8,43,333,847
21099,8,40,291,841
21101,8,40,132,462
21102,8,31,107,450
21103,8,32,84,244
21105,8,40,341,849
21106,8,40,212,676
21107,8,40,241,582
21109,8,40,195,596
21110,8,45,264,741
21111,8,36,261,784
21112,8,35,209,604
21113,8,36,274,829
21114,8,40,219,580
21115,8,32,134,390
21116,8,37,250,752
21118,8,48,295,692
21119,8,33,204,597
21120,8,50,346,842
21122,8,46,297,829
21123,8,43,197,551
21126,8,27,206,843
21127,8,35,218,725
21129,8,36,257,849
21130,8,45,293,840
21131,8,35,164,445
21132,8,40,135,326
21133,8,35,223,710
21134,8,34,285,819
21135,8,40,252,790
21136,8,33,276,845
21137,8,39,296,763
21138,8,33,122,365
21140,8,24,30,63
21141,8,31,76,188
21142,8,36,134,411
21143,8,40,310,847
21144,8,40,174,524
21145,8,32,260,849
21146,8,47,297,846
21147,8,40,229,732
21148,8,35,205,611
21149,8,36,253,696
21150,8,28,60,204
21151,8,35,242,847
21153,8,33,192,432
21154,8,34,264,669
21155,8,36,282,846
21156,8,40,252,722
21157,8,40,311,797
21158,8,35,259,765
21159,8,46,232,636
21160,8,34,191,664
21161,8,40,268,785
21163,8,40,163,504
21164,8,45,255,631
21166,8,31,90,314
21167,8,40,316,842
21168,8,40,317,848
21170,8,39,277,845
21171,8,35,158,421
21174,8,42,256,725
21175,8,38,280,828
21176,8,34,142,530
21177,8,26,73,262
21178,8,31,193,502
21179,8,31,68,215
21180,8,40,267,686
21181,8,40,243,627
21182,8,31,129,426
21183,8,36,221,707
21185,8,42,262,715
21186,8,39,290,848
21188,8,37,200,641
21189,8,37,188,625
21190,8,36,218,658
21191,8,34,216,689
21192,8,35,150,548
21193,8,40,202,574
21194,8,42,271,848
21195,8,36,192,565
21198,8,34,218,727
21199,8,35,219,723
21200,8,40,351,848
21202,8,45,211,569
21203,8,40,260,700
21204,8,31,136,369
21205,8,31,72,204
21206,8,34,234,843
21207,8,44,213,665
21208,8,38,276,850
21209,8,42,307,847
21210,8,35,183,563
21211,8,33,223,711
21213,8,40,141,538
21214,8,40,115,358
21215,8,41,251,702
21217,8,30,96,320
21218,8,42,299,846
21219,8,40,290,833
21220,8,30,202,695
21221,8,31,136,443
21222,8,27,70,237
21223,8,36,197,488
21224,8,43,193,595
21225,8,50,342,847
21227,8,40,225,623
21229,8,40,235,635
21230,8,36,246,665
21233,8,40,244,695
21235,8,28,141,473
21236,8,40,169,580
21237,8,40,319,842
21238,8,37,166,578
21240,8,26,49,208
21241,8,30,167,563
21244,8,30,88,297
21245,8,40,306,850
21246,8,37,226,598
21247,8,34,256,770
21248,8,28,139,405
21249,8,42,140,386
21250,8,44,321,813
21251,8,40,249,766
21253,8,40,124,344
21255,8,41,201,555
21256,8,33,127,394
21257,8,30,205,700
21258,8,40,108,334
21259,8,43,266,842
21261,8,36,254,847
21262,8,36,208,628
21263,8,32,308,601
21264,8,36,113,280
21265,8,35,89,299
21266,8,38,178,612
21268,8,38,131,363
21269,8,40,183,424
21271,8,30,111,328
21272,8,40,292,848
21273,8,34,164,512
21274,8,40,175,453
21275,8,40,328,839
21276,8,34,293,708
21277,8,30,204,744
21279,8,33,108,303
21280,8,40,301,819
21281,8,40,182,450
21284,8,38,206,604
21285,8,37,228,716
21286,8,36,259,802
21287,8,40,270,791
21288,8,46,291,695
21289,8,49,273,790
21290,8,37,207,551
21291,8,30,281,844
21292,8,50,240,545
21293,8,33,94,230
21294,8,34,105,243
21295,8,45,205,593
21296,8,40,211,664
21297,8,32,250,849
21298,8,30,80,269
21299,8,41,294,842
21300,8,44,371,844
21301,8,21,25,76
21302,8,40,255,842
21304,8,37,297,850
21306,8,46,239,595
21307,8,30,201,546
21308,8,40,140,412
21309,8,38,187,519
21310,8,40,132,331
21312,8,32,260,844
21315,8,35,293,538
21318,8,29,57,227
21319,8,46,260,752
21321,8,40,291,834
21322,8,36,176,711
21323,8,43,243,701
21324,8,40,288,842
21325,8,45,268,777
21327,8,33,128,497
21329,8,30,120,406
21330,8,37,270,658
21331,8,26,33,92
21332,8,40,176,505
21333,8,36,181,508
21334,8,30,61,172
21336,8,36,243,799
21338,8,34,217,601
21339,8,34,204,726
21340,8,37,233,705
21342,8,40,201,596
21343,8,47,250,710
21344,8,47,196,513
21345,8,32,272,848
21346,8,31,174,489
21347,8,32,308,831
21348,8,40,253,828
21350,8,36,204,515
21351,8,31,180,551
21352,8,37,178,679
21354,8,35,110,357
21355,8,28,81,390
21356,8,37,280,842
21357,8,41,220,614
21358,8,46,312,767
21360,8,35,138,496
21361,8,45,206,527
21364,8,45,217,613
21365,8,37,253,727
21366,8,41,214,587
21367,8,39,188,576
21369,8,29,115,381
21370,8,31,63,192
21373,8,40,287,746
21374,8,38,239,717
21375,8,37,177,557
21377,8,34,176,569
21379,8,35,285,811
21380,8,37,209,728
21382,8,42,256,753
21383,8,40,215,570
21384,8,38,252,840
21385,8,50,312,765
21386,8,42,337,842
21387,8,40,289,817
21388,8,40,298,806
21389,8,20,9,34
21390,8,36,281,848
21391,8,34,205,781
21392,8,40,175,532
21393,8,30,83,302
21394,8,31,200,654
21397,8,40,199,641
21398,8,50,275,827
21399,8,25,113,255
21403,8,41,332,835
21404,8,37,189,556
21405,8,40,129,365
21407,8,40,129,355
21408,8,21,47,131
21409,8,44,266,852
21410,8,33,182,580
21411,8,31,267,841
21412,8,32,192,617
21413,8,46,291,843
21414,8,41,153,390
21415,8,35,272,847
21416,8,40,127,373
21418,8,45,236,692
21419,8,43,279,848
21421,8,41,302,835
21422,8,41,237,706
21424,8,36,273,849
21425,8,34,92,310
21426,8,41,284,841
21427,8,35,194,546
21428,8,30,113,404
21429,8,55,361,831
21431,8,40,198,509
21432,8,50,272,625
21433,8,35,287,777
21434,8,32,124,431
21436,8,37,157,413
21437,8,34,252,626
21438,8,46,211,658
21440,8,34,245,543
21441,8,41,308,841
21442,8,40,183,510
21443,8,34,153,512
21444,8,30,70,276
21446,8,30,68,222
21447,8,36,205,700
21448,8,30,79,274
21449,8,32,100,362
21450,8,35,180,630
21451,8,45,186,456
21452,8,33,77,263
21453,8,36,177,499
21454,8,42,295,845
21456,8,39,270,757
21457,8,40,189,526
21458,8,40,207,605
21459,8,40,310,843
21460,8,32,75,336
21462,8,35,252,849
21463,8,25,74,181
21465,8,36,231,646
21467,8,45,191,551
21468,8,35,160,466
21470,8,36,286,831
21471,8,40,272,847
21472,8,33,241,838
21473,8,39,149,525
21475,8,40,166,434
21476,8,28,23,110
21477,8,28,27,80
21478,8,42,297,757
21479,8,31,166,571
21480,8,32,266,856
21481,8,40,284,839
21482,8,30,134,360
21483,8,41,191,511
21484,8,50,330,776
21485,8,36,229,585
21487,8,30,234,765
21488,8,41,235,701
21489,8,22,50,194
21490,8,50,288,850
21491,8,30,212,584
21494,8,40,250,843
21495,8,36,181,641
21500,8,37,271,745
21501,8,28,72,289
21502,8,38,369,846
21503,8,32,248,706
21505,8,40,148,448
21506,8,45,214,637
21507,8,36,250,708
21508,8,45,278,785
21509,8,30,114,391
21510,8,43,272,850
21511,8,37,175,598
21512,8,28,98,394
21513,8,37,290,756
21514,8,34,122,394
21515,8,36,226,835
21516,8,35,221,606
21517,8,32,154,408
21518,8,40,163,460
21519,8,37,256,767
21521,8,38,342,849
21522,8,40,199,557
21525,8,30,242,849
21526,8,40,200,631
21529,8,38,164,527
21530,8,46,191,522
21531,8,50,344,804
21532,8,50,198,540
21533,8,35,95,281
21535,8,35,248,836
21536,8,35,170,512
21537,8,33,141,371
21539,8,45,336,842
21540,8,45,281,849
21541,8,40,132,398
21542,8,40,196,500
21544,8,31,127,411
21545,8,36,230,632
21546,8,35,219,831
21547,8,42,248,750
21548,8,35,207,653
21549,8,30,74,243
21550,8,40,287,845
21552,8,33,129,486
21553,8,25,59,295
21554,8,31,203,772
21555,8,25,59,212
21556,8,44,320,850
21557,8,42,253,751
21558,8,38,307,841
21559,8,31,120,406
21560,8,44,314,842
21561,8,40,149,418
21563,8,46,254,696
21564,8,41,260,578
21566,8,37,279,840
21567,8,45,209,689
21568,8,40,158,460
21569,8,34,156,443
21570,8,31,162,490
21571,8,40,153,432
21573,8,35,223,614
21574,8,40,330,841
21575,8,30,101,338
21577,8,40,153,417
21578,8,32,191,560
21579,8,27,38,222
21581,8,36,132,468
21582,8,34,199,594
21584,8,30,256,841
21586,8,39,229,739
21587,8,30,116,352
21589,8,30,335,851
21592,8,40,172,474
21594,8,32,171,595
21595,8,36,128,385
21596,8,31,110,359
21598,8,30,122,366
21599,8,47,273,849
21601,8,40,135,427
21603,8,35,156,474
21604,8,33,196,494
21605,8,36,124,304
21606,8,36,123,430
21607,8,48,308,818
21608,8,40,211,553
21609,8,40,246,664
21610,8,40,292,849
21611,8,42,327,847
21613,8,40,276,754
21615,8,32,249,766
21617,8,36,227,710
21618,8,40,249,717
21619,8,10,1,4
21620,8,33,243,788
21621,8,44,316,834
21623,8,35,218,764
21624,8,30,230,816
21626,8,35,296,844
21628,8,32,166,545
21629,8,40,312,816
21630,8,40,192,562
21633,8,40,163,468
