id,set,human_score,char_4,word_count
12010,5,2,48,116
12011,5,3,62,168
12012,5,2,51,143
12013,5,1,24,64
12014,5,3,66,152
12015,5,2,36,97
12016,5,3,53,155
12017,5,1,22,63
12018,5,4,100,246
12019,5,2,32,129
12020,5,3,62,154
12021,5,3,44,107
12022,5,2,43,110
12023,5,1,20,61
12024,5,3,76,141
12025,5,2,38,109
12026,5,2,65,149
12027,5,2,35,102
12028,5,4,86,212
12029,5,2,39,117
12030,5,3,51,119
12031,5,4,60,158
12032,5,1,38,88
12033,5,3,69,148
12034,5,3,54,164
12035,5,2,30,68
12036,5,1,41,98
12037,5,3,51,120
12038,5,2,48,120
12039,5,2,36,88
12040,5,1,30,85
12041,5,1,26,58
12042,5,3,41,96
12043,5,1,24,56
12044,5,3,56,149
12045,5,2,38,86
12046,5,1,18,58
12047,5,2,102,244
12048,5,2,35,74
12049,5,4,88,193
12050,5,0,6,20
12051,5,2,43,106
12052,5,4,52,147
12053,5,0,3,19
12054,5,3,68,158
12055,5,2,31,77
12056,5,3,60,163
12057,5,1,32,78
12058,5,3,62,181
12059,5,2,32,101
12060,5,3,59,162
12061,5,2,40,89
12062,5,3,49,133
12063,5,2,61,127
12064,5,3,66,164
12065,5,2,52,120
12066,5,0,2,8
12067,5,2,34,77
12068,5,3,67,157
12069,5,4,108,275
12070,5,2,39,97
12071,5,3,63,159
12072,5,4,93,217
12073,5,2,11,42
12074,5,2,18,54
12075,5,3,51,126
12076,5,2,33,100
12077,5,3,55,141
12078,5,1,19,54
12079,5,3,65,163
12080,5,4,66,155
12081,5,4,105,240
12082,5,3,73,183
12083,5,1,16,39
12084,5,3,65,135
12085,5,3,64,149
12086,5,3,94,184
12087,5,1,15,47
12088,5,2,52,121
12089,5,1,19,61
12090,5,4,83,174
12091,5,3,56,137
12092,5,1,44,117
12093,5,2,35,102
12094,5,2,26,84
12095,5,1,19,53
12096,5,1,16,44
12097,5,1,23,70
12098,5,1,20,61
12099,5,3,53,137
12100,5,4,73,180
12101,5,4,67,167
12102,5,4,57,179
12103,5,3,46,112
12104,5,2,48,116
12105,5,3,59,138
12106,5,3,60,158
12107,5,2,30,92
12108,5,3,51,135
12109,5,3,56,126
12110,5,4,80,188
12111,5,1,19,64
12112,5,4,41,114
12113,5,1,22,59
12114,5,2,31,85
12115,5,1,14,47
12116,5,3,61,133
12117,5,2,23,65
12118,5,2,28,86
12119,5,2,37,104
12120,5,3,64,146
12121,5,1,18,69
12122,5,2,38,81
12123,5,2,49,130
12124,5,2,50,113
12125,5,4,75,160
12126,5,4,96,206
12127,5,4,66,179
12128,5,4,65,169
12129,5,2,17,45
12130,5,2,23,52
12131,5,3,62,160
12132,5,3,59,153
12133,5,3,71,171
12134,5,2,49,130
12135,5,1,28,80
12136,5,1,19,44
12137,5,2,25,79
12138,5,2,13,34
12139,5,4,54,147
12140,5,2,46,112
12141,5,3,52,117
12142,5,3,50,137
12143,5,1,9,23
12144,5,4,75,199
12145,5,1,5,9
12146,5,2,33,80
12147,5,3,45,148
12148,5,3,88,201
12149,5,1,11,33
12150,5,3,39,143
12151,5,3,56,152
12152,5,3,54,154
12153,5,1,18,36
12154,5,4,87,191
12155,5,3,58,143
12156,5,4,101,194
12157,5,3,54,158
12158,5,3,43,129
12159,5,3,43,114
12160,5,3,53,127
12161,5,2,37,76
12162,5,4,106,224
12163,5,2,21,71
12164,5,3,49,132
12165,5,2,26,78
12166,5,2,47,111
12167,5,1,25,67
12168,5,2,70,173
12169,5,1,15,46
12170,5,4,89,205
12171,5,2,30,84
12172,5,1,20,44
12173,5,2,53,149
12174,5,2,60,158
12175,5,2,44,129
12176,5,1,23,52
12177,5,2,35,82
12178,5,2,37,109
12179,5,4,67,173
12180,5,2,37,84
12181,5,3,35,85
12182,5,2,18,54
12183,5,1,19,45
12184,5,3,68,159
12185,5,3,54,160
12186,5,2,40,111
12187,5,2,40,106
12188,5,4,83,196
12189,5,1,12,41
12190,5,1,43,106
12191,5,3,41,136
12192,5,1,15,51
12193,5,2,34,100
12194,5,2,41,97
12195,5,2,13,40
12196,5,2,52,129
12197,5,2,33,88
12198,5,2,30,88
12199,5,2,31,80
12200,5,4,120,281
12201,5,3,51,127
12202,5,1,19,47
12203,5,2,57,130
12204,5,3,74,160
12205,5,3,56,133
12206,5,3,77,163
12207,5,4,87,187
12208,5,2,28,70
12209,5,2,13,31
12210,5,3,65,181
12211,5,3,61,139
12212,5,4,91,207
12213,5,4,48,134
12214,5,1,14,38
12215,5,1,23,78
12216,5,4,63,170
12217,5,2,45,118
12218,5,2,12,38
12219,5,4,72,166
12220,5,2,41,116
12221,5,3,37,106
12222,5,1,19,59
12223,5,2,56,125
12224,5,3,58,137
12225,5,3,84,184
12226,5,4,103,257
12227,5,1,4,20
12228,5,3,61,129
12229,5,3,62,141
12230,5,3,50,116
12231,5,4,91,213
12232,5,3,53,130
12233,5,3,73,158
12234,5,1,21,71
12235,5,3,57,157
12236,5,3,56,117
12237,5,2,27,62
12238,5,1,22,66
12239,5,2,44,125
12240,5,4,80,179
12241,5,4,68,176
12242,5,4,107,241
12243,5,3,68,166
12244,5,4,80,201
12245,5,1,45,114
12246,5,2,47,122
12247,5,3,61,168
12248,5,3,80,218
12249,5,1,6,24
12250,5,2,31,76
12251,5,3,59,200
12252,5,3,70,157
12253,5,3,43,104
12254,5,1,19,49
12255,5,2,48,133
12256,5,4,86,199
12257,5,3,34,80
12258,5,1,8,34
12259,5,2,30,75
12260,5,2,30,81
12261,5,3,59,149
12262,5,2,32,95
12263,5,4,107,250
12264,5,2,49,137
12265,5,2,36,101
12266,5,2,51,124
12267,5,2,32,85
12268,5,2,37,96
12269,5,4,103,232
12270,5,4,135,307
12271,5,1,14,44
12272,5,3,75,191
12273,5,4,70,201
12274,5,1,31,81
12275,5,1,22,72
12276,5,4,72,166
12277,5,2,23,79
12278,5,3,56,182
12279,5,2,17,53
12280,5,2,45,121
12281,5,3,50,139
12282,5,3,70,171
12283,5,2,40,94
12284,5,2,47,112
12285,5,2,33,82
12286,5,1,11,29
12287,5,3,46,116
12288,5,2,29,74
12289,5,1,13,40
12290,5,3,56,159
12291,5,3,61,138
12292,5,2,25,71
12293,5,3,56,169
12294,5,0,23,87
12295,5,3,59,154
12296,5,4,70,193
12297,5,3,101,218
12298,5,2,38,92
12299,5,4,114,263
12300,5,2,41,103
12301,5,1,36,94
12302,5,2,49,117
12303,5,3,45,116
12304,5,1,16,69
12305,5,3,53,147
12306,5,2,20,51
12307,5,1,76,211
12308,5,2,36,94
12309,5,3,89,198
12310,5,3,69,195
12311,5,2,9,28
12312,5,3,68,180
12313,5,3,63,173
12314,5,2,33,78
12315,5,3,49,126
12316,5,2,28,80
12317,5,1,46,125
12318,5,4,51,154
12319,5,2,33,81
12320,5,2,26,85
12321,5,3,79,179
12322,5,1,24,69
12323,5,3,42,103
12324,5,3,50,124
12325,5,1,22,55
12326,5,3,59,173
12327,5,3,54,149
12328,5,2,52,119
12329,5,2,37,99
12330,5,2,38,105
12331,5,1,23,64
12332,5,1,29,122
12333,5,2,23,61
12334,5,3,73,177
12335,5,2,38,116
12336,5,1,15,47
12337,5,2,27,96
12338,5,2,40,101
12339,5,3,34,91
12340,5,4,114,294
12341,5,2,26,75
12342,5,1,25,71
12343,5,4,118,262
12344,5,1,14,41
12345,5,0,13,38
12346,5,2,20,52
12347,5,4,81,177
12348,5,3,69,172
12349,5,2,38,113
12350,5,3,80,176
12351,5,3,42,120
12352,5,3,92,233
12353,5,3,58,142
12354,5,2,31,89
12355,5,4,92,219
12356,5,1,5,12
12357,5,3,54,128
12358,5,1,18,53
12359,5,3,77,192
12360,5,4,62,149
12361,5,2,32,86
12362,5,0,14,48
12363,5,3,43,129
12364,5,4,79,227
12365,5,4,79,198
12366,5,3,102,231
12367,5,4,75,178
12368,5,3,75,204
12369,5,2,35,106
12370,5,3,60,141
12371,5,3,81,172
12372,5,3,69,142
12373,5,4,72,194
12374,5,3,55,147
12375,5,2,25,64
12376,5,3,63,177
12377,5,2,22,69
12378,5,1,29,83
12379,5,2,38,96
12380,5,1,19,63
12381,5,2,44,100
12382,5,2,22,67
12383,5,3,50,137
12384,5,3,56,145
12385,5,2,18,57
12386,5,2,25,84
12387,5,4,75,178
12388,5,4,93,229
12389,5,2,28,81
12390,5,2,54,119
12391,5,2,34,113
12392,5,2,25,98
12393,5,4,74,190
12394,5,2,29,89
12395,5,3,51,146
12396,5,2,23,57
12397,5,2,32,84
12398,5,2,58,131
12399,5,2,58,132
12400,5,2,32,88
12401,5,1,25,68
12402,5,2,55,140
12403,5,4,75,198
12404,5,4,65,140
12405,5,4,106,271
12406,5,3,68,145
12407,5,2,34,110
12408,5,3,58,127
12409,5,2,28,77
12410,5,1,21,49
12411,5,3,47,115
12412,5,2,23,64
12413,5,2,51,140
12414,5,0,6,22
12415,5,3,85,190
12416,5,2,33,87
12417,5,3,68,160
12418,5,2,37,106
12419,5,2,41,112
12420,5,4,72,197
12421,5,2,19,55
12422,5,4,77,203
12423,5,3,64,164
12424,5,4,95,212
12425,5,3,66,186
12426,5,2,19,61
12427,5,2,33,97
12428,5,2,25,84
12429,5,3,60,144
12430,5,3,42,109
12431,5,2,26,80
12432,5,3,41,102
12433,5,2,30,67
12434,5,2,30,90
12435,5,0,7,19
12436,5,2,43,104
12437,5,2,39,111
12438,5,2,42,103
12439,5,3,65,168
12440,5,4,73,170
12441,5,2,16,71
12442,5,2,32,87
12443,5,1,13,38
12444,5,3,44,117
12445,5,1,29,94
12446,5,4,73,195
12447,5,4,86,219
12448,5,4,75,170
12449,5,3,60,149
12450,5,3,41,115
12451,5,1,16,57
12452,5,2,59,154
12453,5,1,46,119
12454,5,4,83,208
12455,5,2,19,65
12456,5,2,40,89
12457,5,3,45,137
12458,5,3,40,104
12459,5,3,51,137
12460,5,2,38,112
12461,5,1,14,39
12462,5,4,79,183
12463,5,2,50,130
12464,5,2,27,86
12465,5,1,16,43
12466,5,3,65,135
12467,5,3,40,98
12468,5,3,63,163
12469,5,1,12,36
12470,5,4,96,213
12471,5,2,35,95
12472,5,1,61,147
12473,5,2,38,103
12474,5,2,17,50
12475,5,1,12,32
12476,5,2,40,99
12477,5,2,41,113
12478,5,4,97,217
12479,5,4,70,171
12480,5,1,39,130
12481,5,3,57,139
12482,5,4,87,215
12483,5,3,69,175
12484,5,2,55,153
12485,5,2,46,133
12486,5,1,33,81
12487,5,2,60,141
12488,5,2,28,66
12489,5,4,58,189
12490,5,2,37,105
12491,5,2,33,77
12492,5,2,32,98
12493,5,2,50,128
12494,5,3,51,123
12495,5,2,48,149
12496,5,1,15,45
12497,5,4,68,167
12498,5,4,135,292
12499,5,2,28,70
12500,5,3,51,126
12501,5,4,77,185
12502,5,2,22,56
12503,5,2,57,136
12504,5,2,48,128
12505,5,4,82,212
12506,5,1,7,17
12507,5,2,47,101
12508,5,2,47,129
12509,5,3,64,148
12510,5,2,35,100
12511,5,2,45,117
12512,5,3,59,150
12513,5,4,100,242
12514,5,4,70,162
12515,5,2,38,90
12516,5,4,90,193
12517,5,4,59,169
12518,5,3,32,107
12519,5,2,34,89
12520,5,3,74,180
12521,5,1,3,9
12522,5,3,61,169
12523,5,3,55,131
12524,5,2,20,76
12525,5,3,56,151
12526,5,0,6,22
12527,5,1,20,65
12528,5,2,35,85
12529,5,4,99,259
12530,5,4,102,234
12531,5,4,100,244
12532,5,3,40,112
12533,5,2,31,82
12534,5,2,38,103
12535,5,4,69,178
12536,5,3,67,141
12537,5,3,70,159
12538,5,4,95,212
12539,5,2,31,79
12540,5,2,33,91
12541,5,2,44,105
12542,5,1,19,43
12543,5,2,38,101
12544,5,3,46,137
12545,5,3,36,137
12546,5,1,28,93
12547,5,1,28,61
12548,5,2,38,84
12549,5,2,48,139
12550,5,2,39,92
12551,5,2,27,85
12552,5,1,12,35
12553,5,4,90,218
12554,5,1,28,89
12555,5,3,69,184
12556,5,3,69,140
12557,5,3,53,144
12558,5,1,21,62
12559,5,1,17,70
12560,5,2,43,113
12561,5,1,24,45
12562,5,1,19,45
12563,5,2,18,39
12564,5,3,81,190
12565,5,2,67,162
12566,5,1,20,72
12567,5,2,36,104
12568,5,2,33,72
12569,5,2,48,114
12570,5,2,52,121
12571,5,2,56,179
12572,5,1,11,33
12573,5,3,73,194
12574,5,4,96,183
12575,5,2,44,126
12576,5,3,84,203
12577,5,1,36,80
12578,5,1,22,49
12579,5,3,56,139
12580,5,1,59,143
12581,5,4,139,278
12582,5,2,56,152
12583,5,3,59,175
12584,5,3,51,152
12585,5,2,21,70
12586,5,2,58,136
12587,5,3,45,104
12588,5,1,82,198
12589,5,3,37,120
12590,5,3,59,133
12591,5,2,80,227
12592,5,1,19,59
12593,5,1,19,61
12594,5,3,68,153
12595,5,1,29,68
12596,5,2,56,143
12597,5,3,47,143
12598,5,1,20,50
12599,5,2,27,69
12600,5,2,44,127
12601,5,1,24,78
12602,5,1,25,77
12603,5,1,19,49
12604,5,1,16,44
12605,5,3,74,161
12606,5,1,18,56
12607,5,3,32,89
12608,5,4,114,279
12609,5,4,107,254
12610,5,2,47,115
12611,5,2,37,112
12612,5,3,89,196
12613,5,3,69,189
12614,5,2,29,115
12615,5,2,31,79
12616,5,2,36,109
12617,5,2,41,114
12618,5,3,66,151
12619,5,4,73,183
12620,5,4,91,212
12621,5,1,28,68
12622,5,3,56,133
12623,5,2,38,88
12624,5,2,43,110
12625,5,1,35,94
12626,5,3,55,139
12627,5,2,47,110
12628,5,2,33,84
12629,5,1,24,64
12630,5,1,36,80
12631,5,3,64,165
12632,5,3,59,164
12633,5,3,55,148
12634,5,2,18,60
12635,5,1,32,86
12636,5,1,18,67
12637,5,4,83,213
12638,5,3,71,187
12639,5,3,40,108
12640,5,1,17,42
12641,5,2,30,69
12642,5,1,17,42
12643,5,2,26,70
12644,5,3,67,140
12645,5,3,39,121
12646,5,2,54,142
12647,5,2,48,103
12648,5,2,24,65
12649,5,3,57,169
12650,5,3,59,148
12651,5,2,29,80
12652,5,1,15,45
12653,5,2,36,99
12654,5,2,37,92
12655,5,2,64,155
12656,5,3,36,103
12657,5,2,52,112
12658,5,2,41,87
12659,5,2,34,81
12660,5,3,35,95
12661,5,2,30,84
12662,5,2,27,78
12663,5,1,12,32
12664,5,1,8,32
12665,5,3,49,140
12666,5,2,29,91
12667,5,3,38,107
12668,5,2,33,73
12669,5,4,71,180
12670,5,2,42,116
12671,5,4,92,236
12672,5,3,66,165
12673,5,4,62,169
12674,5,4,98,242
12675,5,3,52,137
12676,5,2,39,100
12677,5,1,12,36
12678,5,2,24,78
12679,5,2,52,149
12680,5,3,65,153
12681,5,1,11,37
12682,5,2,24,60
12683,5,4,61,172
12684,5,2,22,69
12685,5,2,36,96
12686,5,4,64,165
12687,5,1,13,40
12688,5,2,21,44
12689,5,1,52,113
12690,5,3,56,151
12691,5,1,23,84
12692,5,3,84,210
12693,5,4,91,231
12694,5,3,85,197
12695,5,3,40,104
12696,5,3,73,186
12697,5,3,47,137
12698,5,3,61,153
12699,5,4,94,239
12700,5,4,83,216
12701,5,2,31,98
12702,5,2,34,88
12703,5,2,54,105
12704,5,3,54,156
12705,5,2,45,122
12706,5,4,99,214
12707,5,2,36,79
12708,5,1,33,90
12709,5,3,71,186
12710,5,4,74,194
12711,5,2,14,45
12712,5,2,32,80
12713,5,2,35,120
12714,5,1,11,38
12715,5,3,65,164
12716,5,2,31,98
12717,5,1,25,66
12718,5,1,17,41
12719,5,2,34,79
12720,5,2,32,87
12721,5,2,38,80
12722,5,2,51,122
12723,5,2,29,73
12724,5,3,56,151
12725,5,4,72,178
12726,5,1,6,22
12727,5,3,58,149
12728,5,3,36,111
12729,5,4,106,240
12730,5,2,31,99
12731,5,1,14,32
12732,5,2,23,67
12733,5,2,28,66
12734,5,1,21,47
12735,5,3,54,158
12736,5,4,111,273
12737,5,1,24,59
12738,5,3,72,184
12739,5,2,33,88
12740,5,2,60,132
12741,5,4,79,204
12742,5,3,40,104
12743,5,3,45,135
12744,5,2,41,147
12745,5,3,48,116
12746,5,1,64,154
12747,5,3,57,126
12748,5,3,35,98
12749,5,4,72,182
12750,5,2,47,98
12751,5,2,45,141
12752,5,1,25,76
12753,5,3,70,183
12754,5,1,10,27
12755,5,3,50,147
12756,5,2,40,108
12757,5,2,20,52
12758,5,1,7,25
12759,5,2,75,176
12760,5,3,56,152
12761,5,3,52,121
12762,5,2,40,118
12763,5,2,33,81
12764,5,3,59,156
12765,5,3,45,86
12766,5,3,74,187
12767,5,2,18,43
12768,5,2,33,96
12769,5,2,40,100
12770,5,3,58,153
12771,5,1,31,70
12772,5,1,23,61
12773,5,2,40,93
12774,5,2,17,56
12775,5,2,48,129
12776,5,2,32,79
12777,5,3,45,116
12778,5,4,72,163
12779,5,4,69,174
12780,5,3,54,127
12781,5,2,48,126
12782,5,3,44,109
12783,5,1,25,55
12784,5,4,76,167
12785,5,3,56,148
12786,5,3,37,109
12787,5,2,61,150
12788,5,1,7,20
12789,5,1,42,134
12790,5,2,23,59
12791,5,2,40,97
12792,5,1,29,63
12793,5,3,66,166
12794,5,2,28,87
12795,5,1,15,59
12796,5,1,34,93
12797,5,3,51,137
12798,5,3,50,127
12799,5,2,27,62
12800,5,4,102,232
12801,5,2,32,83
12802,5,2,36,93
12803,5,3,61,156
12804,5,2,46,119
12805,5,3,54,131
12806,5,4,85,223
12807,5,4,101,201
12808,5,1,8,36
12809,5,2,18,50
12810,5,4,119,241
12811,5,1,27,70
12812,5,3,58,146
12813,5,3,56,151
12814,5,3,63,176
12815,5,2,39,108
12816,5,2,42,108
12817,5,4,84,217
12818,5,3,53,171
12819,5,3,85,201
12820,5,1,12,45
12821,5,1,11,76
12822,5,4,65,154
12823,5,3,32,87
12824,5,2,51,156
12825,5,2,47,122
12826,5,2,27,77
12827,5,2,39,93
12828,5,1,28,67
12829,5,2,26,61
12830,5,3,55,141
12831,5,4,101,242
12832,5,3,59,144
12833,5,2,44,98
12834,5,3,82,209
12835,5,2,43,105
12836,5,1,16,47
12837,5,2,54,136
12838,5,3,49,133
12839,5,3,64,148
12840,5,4,96,218
12841,5,4,92,218
12842,5,1,21,66
12843,5,2,38,107
12844,5,3,80,185
12845,5,0,27,64
12846,5,3,79,192
12847,5,3,45,113
12848,5,3,63,145
12849,5,2,21,55
12850,5,2,17,53
12851,5,3,31,82
12852,5,3,55,127
12853,5,2,31,72
12854,5,1,46,123
12855,5,3,33,102
12856,5,4,66,152
12857,5,2,74,171
12858,5,2,36,94
12859,5,3,36,82
12860,5,2,37,87
12861,5,2,48,139
12862,5,2,32,90
12863,5,4,99,210
12864,5,2,38,110
12865,5,3,47,147
12866,5,3,65,183
12867,5,3,38,157
12868,5,1,16,37
12869,5,3,74,177
12870,5,1,23,53
12871,5,2,29,75
12872,5,3,92,204
12873,5,2,18,64
12874,5,3,61,131
12875,5,2,54,140
12876,5,1,26,65
12877,5,2,44,111
12878,5,3,40,112
12879,5,3,59,152
12880,5,0,15,40
12881,5,4,62,164
12882,5,3,72,170
12883,5,2,35,114
12884,5,2,30,91
12885,5,1,44,90
12886,5,2,53,143
12887,5,2,50,124
12888,5,2,24,64
12889,5,2,32,93
12890,5,2,24,75
12891,5,4,139,320
12892,5,3,39,102
12893,5,3,72,148
12894,5,2,51,135
12895,5,2,47,121
12896,5,2,49,110
12897,5,2,26,64
12898,5,2,40,104
12899,5,2,43,132
12900,5,2,23,61
12901,5,1,14,39
12902,5,1,17,58
12903,5,2,36,99
12904,5,1,43,131
12905,5,3,52,155
12906,5,0,3,13
12907,5,3,54,126
12908,5,3,63,154
12909,5,4,150,326
12910,5,3,68,170
12911,5,4,78,202
12912,5,2,21,50
12913,5,2,31,77
12914,5,1,24,59
12915,5,3,65,173
12916,5,3,43,131
12917,5,4,104,278
12918,5,3,47,131
12919,5,4,111,255
12920,5,3,68,164
12921,5,1,59,211
12922,5,1,28,62
12923,5,2,28,91
12924,5,4,87,197
12925,5,3,31,96
12926,5,2,21,66
12927,5,1,25,59
12928,5,2,31,100
12929,5,2,44,100
12930,5,3,43,118
12931,5,3,55,141
12932,5,1,13,57
12933,5,1,8,21
12934,5,2,29,86
12935,5,3,51,145
12936,5,2,26,91
12937,5,4,83,171
12938,5,3,81,210
12939,5,0,6,23
12940,5,2,17,40
12941,5,4,58,173
12942,5,0,3,7
12943,5,3,52,150
12944,5,1,11,27
12945,5,2,47,119
12946,5,2,48,125
12947,5,2,33,79
12948,5,2,67,153
12949,5,2,31,90
12950,5,1,28,68
12951,5,3,64,146
12952,5,2,22,57
12953,5,1,15,35
12954,5,3,64,170
12955,5,2,59,142
12956,5,2,27,93
12957,5,3,74,208
12958,5,4,85,189
12959,5,3,67,169
12960,5,2,26,72
12961,5,3,43,122
12962,5,2,23,52
12963,5,3,53,135
12964,5,3,59,138
12965,5,3,52,164
12966,5,3,57,159
12967,5,1,27,81
12968,5,4,87,234
12969,5,1,31,96
12970,5,3,73,186
12971,5,2,40,105
12972,5,4,94,236
12973,5,3,47,130
12974,5,2,20,63
12975,5,3,67,177
12976,5,1,12,28
12977,5,2,43,120
12978,5,2,45,120
12979,5,2,36,84
12980,5,4,105,249
12981,5,4,114,294
12982,5,2,42,115
12983,5,2,38,100
12984,5,3,53,153
12985,5,4,93,252
12986,5,3,58,128
12987,5,4,91,225
12988,5,2,47,137
12989,5,4,124,272
12990,5,3,56,124
12991,5,4,96,208
12992,5,4,111,244
12993,5,3,66,134
12994,5,2,40,122
12995,5,2,28,79
12996,5,2,34,88
12997,5,2,64,150
12998,5,2,53,169
12999,5,2,40,108
13000,5,3,61,163
13001,5,1,20,40
13002,5,2,21,56
13003,5,2,34,84
13004,5,4,70,166
13005,5,1,10,33
13006,5,0,19,53
13007,5,2,51,156
13008,5,3,32,108
13009,5,3,58,140
13010,5,1,15,48
13011,5,1,17,44
13012,5,3,63,151
13013,5,3,66,160
13014,5,2,36,104
13015,5,2,25,93
13016,5,3,80,188
13017,5,0,8,41
13018,5,4,91,228
13019,5,4,90,197
13020,5,3,52,146
13021,5,3,67,173
13022,5,4,79,198
13023,5,2,47,121
13024,5,3,56,155
13025,5,2,19,56
13026,5,2,20,75
13027,5,3,50,162
13028,5,3,47,126
13029,5,2,24,66
13030,5,3,58,144
13031,5,2,12,37
13032,5,1,29,76
13033,5,1,24,82
13034,5,2,34,80
13035,5,3,93,214
13036,5,2,70,145
13037,5,3,43,129
13038,5,3,73,176
13039,5,2,36,88
13040,5,2,28,68
13041,5,4,81,196
13042,5,1,17,52
13043,5,4,58,167
13044,5,2,21,82
13045,5,3,46,118
13046,5,3,64,153
13047,5,4,109,249
13048,5,2,62,144
13049,5,2,22,73
13050,5,3,65,163
13051,5,4,130,269
13052,5,2,85,198
13053,5,2,52,127
13054,5,3,59,151
13055,5,2,48,100
13056,5,4,78,174
13057,5,4,62,157
13058,5,2,33,99
13059,5,2,25,88
13060,5,2,29,91
13061,5,1,19,45
13062,5,2,22,73
13063,5,1,18,52
13064,5,2,49,112
13065,5,1,18,48
13066,5,0,4,26
13067,5,1,19,46
13068,5,2,41,119
13069,5,2,28,78
13070,5,2,45,103
13071,5,4,62,162
13072,5,2,28,80
13073,5,3,44,123
13074,5,3,60,156
13075,5,3,47,129
13076,5,2,76,220
13077,5,1,8,19
13078,5,3,95,216
13079,5,4,159,412
13080,5,4,81,213
13081,5,4,87,236
13082,5,1,6,18
13083,5,4,90,200
13084,5,2,51,126
13085,5,2,45,116
13086,5,3,52,125
13087,5,2,44,112
13088,5,1,31,88
13089,5,3,58,153
13090,5,4,88,241
13091,5,2,46,128
13092,5,1,13,27
13093,5,4,182,416
13094,5,2,26,55
13095,5,1,26,106
