id,set,human_score,char_4,word_count,char_6,vocabulory_score
14993,6,2,52,107,29,44
14994,6,3,120,267,67,109
14995,6,4,93,253,48,111
14996,6,2,52,123,24,52
14997,6,1,27,77,11,29
14998,6,3,82,164,51,71
14999,6,4,85,184,50,69
15000,6,4,127,264,60,105
15001,6,3,74,175,48,61
15002,6,3,49,129,22,48
15003,6,1,45,119,25,47
15004,6,4,116,268,58,126
15005,6,3,54,119,28,52
15006,6,3,70,175,30,73
15007,6,3,80,176,39,65
15008,6,3,89,193,41,85
15009,6,4,102,237,61,104
15010,6,1,18,30,12,15
15011,6,3,94,215,46,82
15012,6,3,62,138,31,60
15013,6,2,19,54,10,21
15014,6,2,45,112,27,46
15015,6,3,53,124,29,54
15016,6,2,18,45,7,16
15017,6,0,2,6,2,2
15018,6,2,34,90,20,34
15019,6,3,118,248,67,100
15020,6,2,42,93,19,43
15021,6,3,70,176,44,68
15022,6,3,84,187,39,84
15023,6,3,66,126,35,51
15024,6,3,49,123,28,54
15025,6,1,28,78,14,34
15026,6,3,78,188,33,74
15027,6,3,64,141,34,61
15028,6,2,34,89,18,40
15029,6,4,86,195,44,81
15030,6,4,71,174,36,78
15031,6,3,94,222,48,94
15032,6,4,84,168,37,72
15033,6,4,87,186,48,80
15034,6,4,106,254,54,100
15035,6,2,61,151,31,57
15036,6,3,65,163,38,56
15037,6,2,51,122,29,55
15038,6,3,60,134,31,61
15039,6,2,55,142,32,54
15040,6,2,62,157,23,69
15041,6,2,39,98,16,46
15042,6,4,90,227,53,96
15043,6,3,70,134,35,52
15044,6,3,72,160,40,67
15045,6,3,55,116,29,42
15046,6,4,99,214,48,94
15047,6,3,76,186,38,75
15048,6,2,57,137,31,56
15049,6,3,80,175,37,71
15050,6,3,68,187,37,60
15051,6,3,61,150,32,61
15052,6,3,86,184,45,77
15053,6,3,90,212,50,85
15054,6,2,32,83,14,36
15055,6,3,60,118,32,44
15056,6,2,44,107,22,38
15057,6,1,19,59,9,22
15058,6,4,83,179,50,78
15059,6,3,58,144,35,51
15060,6,3,78,179,45,77
15061,6,3,51,123,26,39
15062,6,4,84,195,52,81
15063,6,4,105,242,54,107
15064,6,2,56,132,29,50
15065,6,3,46,119,29,51
15066,6,3,59,134,33,56
15067,6,2,35,76,20,30
15068,6,4,113,243,69,102
15069,6,4,111,241,60,114
15070,6,3,56,134,25,55
15071,6,3,43,128,26,53
15072,6,3,55,112,26,42
15073,6,4,97,214,58,90
15074,6,3,92,223,50,92
15075,6,1,33,87,13,40
15076,6,3,74,174,39,71
15077,6,2,48,113,27,35
15078,6,2,31,66,14,32
15079,6,3,68,150,37,61
15080,6,3,55,113,31,49
15081,6,4,82,170,45,69
15082,6,1,80,162,47,68
15083,6,3,98,225,57,94
15084,6,2,42,104,21,40
15085,6,4,124,270,63,117
15086,6,2,16,62,9,22
15087,6,3,48,130,23,52
15088,6,3,68,150,35,58
15089,6,4,104,215,54,104
15090,6,2,57,138,31,44
15091,6,2,60,135,34,57
15092,6,3,73,167,37,75
15093,6,3,55,149,30,57
15094,6,4,99,222,54,98
15095,6,0,34,73,20,29
15096,6,1,18,48,6,20
15097,6,4,98,239,50,95
15098,6,2,59,117,35,59
15099,6,3,84,167,45,85
15100,6,3,65,136,34,66
15101,6,4,83,176,42,80
15102,6,3,73,182,36,78
15103,6,4,83,187,42,69
15104,6,3,50,120,31,45
15105,6,3,85,203,35,79
15106,6,1,82,182,45,71
15107,6,3,61,140,28,64
15108,6,3,70,162,33,65
15109,6,2,62,146,37,67
15110,6,2,50,118,25,37
15111,6,3,67,146,35,66
15112,6,1,32,79,19,36
15113,6,0,6,19,3,8
15114,6,2,28,75,16,38
15115,6,3,67,140,39,60
15116,6,3,57,121,33,46
15117,6,1,41,94,19,40
15118,6,1,52,108,25,40
15119,6,2,49,117,27,45
15120,6,2,37,103,22,41
15121,6,4,76,169,38,71
15122,6,3,55,135,32,61
15123,6,3,76,159,42,65
15124,6,3,72,165,34,66
15125,6,3,67,151,36,63
15126,6,1,14,31,6,11
15127,6,4,89,225,58,83
15128,6,3,65,148,27,67
15129,6,2,42,99,27,43
15130,6,3,60,142,35,59
15131,6,2,56,119,32,54
15132,6,3,59,154,34,62
15133,6,2,64,143,35,56
15134,6,2,21,60,11,27
15135,6,3,52,132,29,42
15136,6,3,72,154,39,66
15137,6,2,101,252,53,106
15138,6,3,74,201,43,87
15139,6,4,89,216,45,91
15140,6,2,27,55,11,23
15141,6,1,11,21,7,7
15142,6,2,62,179,32,79
15143,6,2,34,89,14,38
15144,6,3,65,152,36,64
15145,6,3,82,185,40,65
15146,6,3,36,108,17,44
15147,6,3,70,152,41,63
15148,6,2,45,121,24,45
15149,6,2,34,83,12,39
15150,6,3,63,143,40,55
15151,6,4,142,303,90,119
15152,6,2,64,171,34,68
15153,6,2,67,168,32,59
15154,6,2,74,169,41,73
15155,6,4,71,183,39,75
15156,6,3,60,124,24,52
15157,6,3,99,256,43,110
15158,6,4,85,191,49,75
15159,6,3,101,230,52,104
15160,6,3,66,147,33,65
15161,6,4,86,187,47,72
15162,6,2,67,178,35,70
15163,6,3,59,111,27,47
15164,6,3,72,166,37,76
15165,6,3,53,108,28,43
15166,6,4,100,213,46,85
15167,6,3,82,189,55,82
15168,6,4,93,227,56,86
15169,6,4,112,270,63,110
15170,6,3,56,129,31,49
15171,6,2,67,147,31,62
15172,6,2,88,199,45,73
15173,6,4,92,202,55,90
15174,6,3,86,177,48,69
15175,6,2,82,195,51,81
15176,6,4,109,236,58,98
15177,6,1,70,166,37,70
15178,6,2,40,99,26,40
15179,6,4,81,197,46,78
15180,6,4,76,223,38,88
15181,6,4,94,212,52,81
15182,6,4,102,217,60,101
15183,6,2,45,105,21,43
15184,6,3,63,154,35,58
15185,6,1,27,81,13,28
15186,6,4,79,189,47,76
15187,6,3,62,133,41,45
15188,6,1,27,71,13,22
15189,6,4,90,200,49,75
15190,6,4,82,197,40,80
15191,6,3,72,163,46,61
15192,6,2,57,150,34,60
15193,6,1,22,54,7,23
15194,6,2,37,81,21,38
15195,6,1,36,91,17,31
15196,6,3,58,134,32,55
15197,6,3,72,149,38,63
15198,6,3,66,161,29,67
15199,6,3,79,171,45,70
15200,6,4,66,173,33,73
15201,6,3,21,77,12,24
15202,6,3,44,98,29,35
15203,6,4,103,284,60,115
15204,6,2,35,102,21,32
15205,6,3,83,168,49,75
15206,6,2,38,90,18,43
15207,6,2,44,100,22,49
15208,6,3,79,172,33,69
15209,6,3,65,148,39,64
15210,6,3,46,122,19,45
15211,6,2,74,181,53,60
15212,6,2,32,75,17,23
15213,6,3,65,125,42,60
15214,6,1,48,108,29,46
15215,6,4,89,213,49,91
15216,6,3,53,106,32,34
15217,6,2,23,65,9,33
15218,6,2,38,95,23,42
15219,6,3,56,136,23,47
15220,6,3,89,175,39,72
15221,6,2,34,89,14,38
15222,6,4,97,227,56,90
15223,6,3,80,187,41,72
15224,6,2,46,122,29,44
15225,6,4,94,210,47,83
15226,6,4,88,179,48,79
15227,6,3,69,165,35,71
15228,6,4,100,225,49,103
15229,6,2,41,97,18,41
15230,6,4,72,151,39,60
15231,6,4,57,168,32,67
15232,6,1,66,159,37,65
15233,6,3,97,196,56,72
15234,6,4,92,225,47,101
15235,6,2,54,114,26,35
15236,6,3,60,138,29,51
15237,6,2,54,126,28,38
15238,6,1,13,36,8,14
15239,6,4,89,186,49,75
15240,6,1,26,65,16,29
15241,6,3,72,171,50,68
15242,6,4,94,216,53,83
15243,6,3,69,170,39,80
15244,6,3,72,149,33,62
15245,6,1,26,56,15,23
15246,6,4,92,187,47,78
15247,6,3,66,140,35,63
15248,6,3,70,185,37,87
15249,6,3,89,239,51,99
15250,6,3,77,172,36,77
15251,6,3,46,129,27,62
15252,6,2,62,128,31,57
15253,6,3,69,148,32,66
15254,6,2,27,63,15,23
15255,6,2,39,102,20,40
15256,6,2,108,240,60,94
15257,6,3,60,143,30,64
15258,6,1,28,58,13,23
15259,6,2,96,210,60,73
15260,6,2,41,93,18,37
15261,6,3,60,144,33,62
15262,6,1,54,151,24,61
15263,6,3,56,135,27,59
15264,6,4,70,158,36,68
15265,6,3,95,232,45,86
15266,6,3,49,119,33,41
15267,6,4,111,218,61,83
15268,6,0,14,40,9,16
15269,6,2,28,69,13,34
15270,6,2,55,123,33,45
15271,6,2,39,88,22,37
15272,6,3,59,123,26,52
15273,6,4,106,228,56,99
15274,6,3,58,133,29,58
15275,6,2,51,129,30,53
15276,6,3,99,228,43,100
15277,6,4,82,195,51,95
15278,6,2,32,71,16,26
15279,6,2,63,135,38,53
15280,6,2,53,151,25,57
15281,6,3,61,144,31,51
15282,6,4,83,185,41,69
15283,6,2,56,132,35,46
15284,6,3,87,178,46,85
15285,6,3,115,237,57,97
15286,6,3,54,112,23,46
15287,6,3,60,136,29,47
15288,6,1,26,62,14,24
15289,6,4,74,157,42,66
15290,6,2,37,93,20,34
15291,6,3,97,207,50,81
15292,6,1,35,76,10,25
15293,6,2,59,125,29,52
15294,6,3,53,137,28,51
15295,6,3,69,162,40,64
15296,6,3,98,206,49,80
15297,6,2,37,90,23,27
15298,6,2,47,115,25,51
15299,6,1,30,91,15,33
15300,6,4,126,237,82,99
15301,6,4,78,175,41,78
15302,6,4,88,191,49,79
15303,6,4,88,177,54,73
15304,6,1,45,121,27,53
15305,6,3,68,160,31,74
15306,6,3,78,183,39,77
15307,6,3,49,134,20,58
15308,6,3,119,270,72,87
15309,6,4,64,134,34,57
15310,6,3,73,190,42,76
15311,6,3,52,117,22,50
15312,6,3,72,164,42,63
15313,6,4,68,160,40,67
15314,6,3,52,128,17,52
15315,6,4,91,221,47,103
15316,6,3,53,129,35,50
15317,6,1,62,144,29,55
15318,6,4,141,321,72,119
15319,6,1,13,37,5,14
15320,6,4,95,224,44,98
15321,6,4,103,241,48,113
15322,6,2,81,187,52,72
15323,6,3,76,162,37,71
15324,6,2,46,106,20,43
15325,6,2,48,111,24,49
15326,6,3,80,198,37,85
15327,6,4,80,212,40,86
15328,6,2,51,139,25,58
15329,6,4,74,170,37,68
15330,6,4,92,213,43,102
15331,6,4,91,217,46,83
15332,6,3,57,135,32,59
15333,6,3,85,192,49,73
15334,6,3,90,203,58,88
15335,6,4,72,153,38,71
15336,6,4,60,148,32,65
15337,6,3,87,185,46,69
15338,6,2,30,86,14,34
15339,6,3,52,114,26,49
15340,6,3,64,135,31,56
15341,6,4,84,173,47,72
15342,6,3,55,154,32,68
15343,6,1,25,54,11,22
15344,6,3,91,200,49,77
15345,6,3,67,157,33,71
15346,6,3,64,136,41,54
15347,6,2,52,141,29,71
15348,6,3,71,176,32,76
15349,6,3,66,147,30,72
15350,6,3,44,95,22,40
15351,6,3,87,183,52,72
15352,6,3,63,130,38,54
15353,6,3,88,197,50,91
15354,6,4,81,208,44,75
15355,6,3,48,127,29,57
15356,6,3,62,150,30,66
15357,6,2,58,139,34,61
15358,6,4,71,165,37,65
15359,6,2,60,131,32,61
15360,6,3,83,192,45,78
15361,6,3,61,132,34,50
15362,6,2,37,80,19,36
15363,6,0,25,59,12,29
15364,6,3,63,130,33,47
15365,6,3,72,162,47,69
15366,6,2,65,132,30,59
15367,6,3,60,160,31,69
15368,6,2,69,169,36,60
15369,6,3,78,164,51,63
15370,6,3,54,133,28,54
15371,6,2,15,41,9,20
15372,6,4,92,213,56,80
15373,6,4,108,240,63,104
15374,6,1,60,141,36,56
15375,6,4,68,151,41,57
15376,6,4,78,185,42,71
15377,6,2,37,83,17,36
15378,6,2,53,121,30,55
15379,6,3,83,187,45,80
15380,6,3,60,133,32,61
15381,6,0,43,113,21,50
15382,6,4,104,240,60,101
15383,6,3,87,176,52,70
15384,6,3,69,173,36,78
15385,6,3,74,185,35,75
15386,6,1,9,16,3,6
15387,6,3,57,132,32,48
15388,6,3,61,137,26,63
15389,6,4,93,253,39,109
15390,6,2,25,59,16,23
15391,6,2,66,177,37,57
15392,6,3,61,141,37,51
15393,6,3,58,132,35,50
15394,6,3,84,204,36,83
15395,6,3,52,125,31,46
15396,6,3,93,214,53,79
15397,6,4,75,192,38,81
15398,6,4,79,202,39,83
15399,6,2,54,140,30,65
15400,6,3,61,138,31,56
15401,6,3,41,103,20,38
15402,6,1,47,113,23,44
15403,6,1,36,118,22,41
15404,6,3,86,190,39,71
15405,6,2,40,87,19,33
15406,6,1,37,82,20,26
15407,6,2,48,113,26,47
15408,6,4,128,278,72,114
15409,6,3,71,171,43,59
15410,6,3,38,83,19,38
15411,6,4,92,193,53,76
15412,6,3,54,110,27,48
15413,6,3,49,110,27,42
15414,6,2,26,63,15,23
15415,6,2,78,185,42,70
15416,6,4,117,260,57,104
15417,6,3,88,200,46,85
15418,6,3,66,160,42,64
15419,6,4,89,226,50,85
15420,6,2,70,155,37,73
15421,6,3,63,144,38,57
15422,6,2,55,129,31,48
15423,6,3,74,160,33,66
15424,6,2,37,95,17,36
15425,6,3,58,128,27,61
15426,6,1,21,54,9,21
15427,6,3,62,155,37,57
15428,6,3,59,160,33,63
15429,6,3,51,125,25,54
15430,6,4,122,256,62,103
15431,6,0,58,115,35,53
15432,6,2,89,232,48,83
15433,6,3,78,178,45,78
15434,6,2,24,84,13,33
15435,6,4,85,208,46,89
15436,6,4,105,243,60,92
15437,6,2,69,180,32,82
15438,6,3,87,179,44,76
15439,6,2,37,88,27,31
15440,6,2,73,160,43,57
15441,6,1,23,67,14,22
15442,6,2,90,204,56,71
15443,6,3,60,152,29,63
15444,6,3,70,141,40,57
15445,6,2,46,92,26,35
15446,6,4,83,195,52,74
15447,6,4,84,211,49,89
15448,6,3,90,222,48,91
15449,6,1,51,107,26,46
15450,6,4,131,286,75,110
15451,6,3,57,137,34,61
15452,6,2,50,119,29,47
15453,6,4,68,160,39,62
15454,6,3,79,161,46,65
15455,6,3,69,130,35,55
15456,6,0,62,139,34,56
15457,6,3,115,283,70,115
15458,6,2,55,125,30,51
15459,6,4,101,196,55,77
15460,6,4,60,157,24,76
15461,6,3,78,179,36,82
15462,6,3,112,252,54,104
15463,6,2,38,98,20,40
15464,6,4,86,198,53,78
15465,6,3,111,257,55,101
15466,6,2,102,231,55,102
15467,6,4,118,256,67,116
15468,6,2,28,74,13,30
15469,6,4,72,170,39,65
15470,6,3,76,197,42,82
15471,6,3,87,191,47,79
15472,6,3,36,81,20,33
15473,6,2,81,183,41,81
15474,6,4,100,228,46,97
15475,6,2,67,153,35,69
15476,6,4,79,187,42,76
15477,6,3,73,188,30,89
15478,6,2,83,188,47,72
15479,6,3,51,125,20,54
15480,6,2,34,67,16,32
15481,6,3,67,161,32,66
15482,6,1,36,75,17,29
15483,6,1,43,91,21,33
15484,6,4,99,230,54,109
15485,6,2,43,109,25,46
15486,6,4,72,170,38,77
15487,6,2,12,40,9,12
15488,6,3,57,124,24,56
15489,6,3,71,150,40,67
15490,6,1,41,84,21,36
15491,6,3,72,159,41,68
15492,6,3,67,145,38,70
15493,6,4,66,165,28,55
15494,6,4,105,235,58,93
15495,6,4,112,254,48,92
15496,6,2,44,105,20,48
15497,6,3,80,166,38,66
15498,6,3,72,169,40,70
15499,6,4,103,201,58,82
15500,6,3,47,116,29,52
15501,6,3,47,124,25,40
15502,6,3,57,149,25,61
15503,6,2,73,170,37,72
15504,6,1,11,29,8,10
15505,6,1,46,90,21,38
15506,6,3,98,229,57,97
15507,6,3,84,208,31,95
15508,6,4,143,302,68,121
15509,6,3,93,234,44,104
15510,6,2,77,189,36,77
15511,6,3,62,170,23,65
15512,6,3,91,213,47,80
15513,6,1,35,96,15,34
15514,6,2,37,82,22,34
15515,6,4,75,173,49,68
15516,6,3,69,184,28,68
15517,6,3,51,125,25,47
15518,6,3,104,217,55,98
15519,6,4,87,190,48,75
15520,6,3,74,178,42,73
15521,6,4,82,187,47,81
15522,6,3,77,193,41,88
15523,6,4,106,224,55,97
15524,6,3,56,138,32,64
15525,6,3,61,132,27,52
15526,6,4,85,199,51,74
15527,6,2,46,127,29,48
15528,6,2,58,151,33,59
15529,6,3,58,113,28,49
15530,6,4,144,301,77,109
15531,6,2,38,99,24,30
15532,6,1,23,56,13,28
15533,6,4,84,205,46,89
15534,6,3,83,175,41,67
15535,6,2,98,235,63,84
15536,6,2,33,74,17,33
15537,6,2,51,108,29,38
15538,6,3,55,136,29,60
15539,6,3,69,155,42,67
15540,6,2,42,109,26,43
15541,6,2,47,123,27,51
15542,6,3,79,183,44,86
15543,6,3,64,153,38,57
15544,6,2,84,174,45,71
15545,6,3,76,158,42,67
15546,6,3,82,196,41,88
15547,6,3,93,201,47,80
15548,6,3,55,123,29,58
15549,6,3,111,253,59,100
15550,6,3,58,150,35,68
15551,6,1,55,106,26,55
15552,6,3,49,116,32,47
15553,6,2,44,96,23,42
15554,6,3,67,171,38,76
15555,6,2,74,167,46,63
15556,6,3,70,145,42,65
15557,6,3,93,198,46,95
15558,6,3,64,163,32,70
15559,6,3,43,98,21,44
15560,6,4,95,211,55,87
15561,6,4,133,295,73,113
15562,6,4,77,175,43,65
15563,6,1,37,99,15,36
15564,6,3,68,146,38,59
15565,6,3,59,163,30,62
15566,6,4,87,185,44,85
15567,6,3,38,99,25,40
15568,6,4,71,140,34,58
15569,6,1,26,63,14,25
15570,6,3,38,79,20,35
15571,6,2,19,48,7,21
15572,6,4,72,193,43,70
15573,6,3,78,175,38,81
15574,6,4,113,255,64,91
15575,6,4,85,192,43,78
15576,6,4,80,173,46,73
15577,6,3,64,153,35,72
15578,6,3,102,233,48,101
15579,6,3,35,91,19,36
15580,6,2,46,104,27,46
15581,6,2,42,101,27,43
15582,6,3,85,188,55,73
15583,6,3,79,182,43,78
15584,6,4,133,277,71,126
15585,6,2,36,80,22,28
15586,6,2,80,183,52,73
15587,6,3,69,151,37,65
15588,6,3,49,103,22,45
15589,6,2,55,114,34,47
15590,6,3,64,158,37,50
15591,6,1,40,92,17,41
15592,6,4,80,181,47,68
15593,6,3,65,147,38,61
15594,6,3,47,112,24,48
15595,6,3,74,168,37,73
15596,6,3,61,129,37,52
15597,6,3,86,203,43,87
15598,6,3,61,151,29,76
15599,6,2,69,166,43,64
15600,6,2,43,108,24,41
15601,6,3,75,185,36,73
15602,6,3,54,133,29,46
15603,6,2,83,163,41,65
15604,6,1,38,76,12,34
15605,6,3,67,146,36,61
15606,6,3,71,196,30,88
15607,6,4,86,193,46,80
15608,6,3,52,134,27,55
15609,6,3,48,104,27,46
15610,6,4,110,233,53,90
15611,6,4,73,197,43,86
15612,6,2,68,173,42,63
15613,6,3,88,198,54,82
15614,6,2,93,226,54,90
15615,6,3,87,189,43,80
15616,6,2,51,129,25,58
15617,6,4,107,245,46,110
15618,6,3,87,181,43,82
15619,6,3,60,136,33,58
15620,6,3,66,163,31,63
15621,6,4,85,204,45,83
15622,6,3,85,208,47,78
15623,6,3,56,127,27,54
15624,6,4,106,255,52,98
15625,6,2,41,95,22,45
15626,6,3,73,149,32,65
15627,6,0,41,93,25,33
15628,6,3,49,115,27,50
15629,6,3,81,184,45,75
15630,6,2,30,90,16,38
15631,6,3,71,185,49,69
15632,6,1,37,86,16,33
15633,6,3,68,135,32,60
15634,6,4,76,176,41,77
15635,6,3,79,191,46,78
15636,6,1,57,134,28,57
15637,6,3,54,136,25,57
15638,6,2,24,69,11,21
15639,6,3,50,132,23,52
15640,6,3,71,170,37,58
15641,6,4,99,227,59,100
15642,6,1,78,175,41,73
15643,6,3,64,162,43,61
15644,6,3,65,144,35,62
15645,6,3,76,153,40,61
15646,6,3,72,161,37,68
15647,6,1,63,132,35,63
15648,6,2,45,125,23,58
15649,6,1,22,44,14,21
15650,6,3,54,123,33,49
15651,6,3,44,140,23,43
15652,6,4,131,271,69,105
15653,6,3,88,178,53,75
15654,6,4,69,164,39,65
15655,6,4,96,225,60,95
15656,6,3,74,188,36,72
15657,6,3,42,103,24,51
15658,6,4,96,213,46,88
15659,6,3,54,128,26,52
15660,6,2,64,154,34,66
15661,6,1,26,59,10,27
15662,6,1,56,161,25,61
15663,6,1,7,12,3,4
15664,6,4,93,219,48,87
15665,6,4,115,239,56,106
15666,6,2,38,84,23,33
15667,6,3,122,249,66,91
15668,6,1,40,105,20,47
15669,6,3,56,130,28,50
15670,6,3,48,116,27,49
15671,6,4,59,123,37,52
15672,6,2,26,69,14,30
15673,6,2,42,99,20,42
15674,6,4,79,186,44,59
15675,6,2,61,144,30,55
15676,6,3,101,209,44,87
15677,6,3,74,169,42,76
15678,6,2,38,87,17,40
15679,6,3,56,143,25,60
15680,6,3,66,147,33,66
15681,6,3,96,213,44,96
15682,6,4,90,202,55,70
15683,6,3,60,120,32,48
15684,6,3,61,141,30,52
15685,6,2,51,123,33,48
15686,6,3,59,133,31,60
15687,6,1,40,85,20,31
15688,6,3,73,169,40,63
15689,6,4,109,222,62,92
15690,6,3,45,130,21,52
15691,6,1,18,48,11,17
15692,6,4,89,200,48,92
15693,6,2,51,132,21,43
15694,6,3,57,127,25,52
15695,6,3,73,168,38,66
15696,6,2,46,106,23,48
15697,6,4,61,136,32,57
15698,6,2,58,124,23,47
15699,6,4,117,260,57,106
15700,6,4,94,214,58,88
15701,6,3,40,91,19,33
15702,6,4,90,184,46,86
15703,6,4,74,175,42,74
15704,6,2,38,83,20,35
15705,6,4,116,240,68,103
15706,6,4,85,205,47,92
15707,6,4,91,200,48,79
15708,6,4,104,210,60,96
15709,6,4,76,178,41,75
15710,6,2,46,102,24,47
15711,6,2,68,155,32,67
15712,6,4,56,136,27,53
15713,6,3,103,222,55,91
15714,6,4,88,206,53,81
15715,6,2,76,174,37,70
15716,6,2,30,103,15,47
15717,6,2,58,118,29,56
15718,6,3,71,189,36,77
15719,6,2,54,154,30,51
15720,6,2,31,77,20,32
15721,6,4,75,172,41,78
15722,6,3,115,215,67,99
15723,6,3,40,98,24,41
15724,6,3,63,144,32,59
15725,6,2,36,85,16,43
15726,6,3,48,146,30,57
15727,6,2,47,122,21,58
15728,6,1,21,40,13,20
15729,6,3,79,179,47,69
15730,6,2,43,111,25,40
15731,6,3,71,177,38,76
15732,6,2,47,134,29,57
15733,6,0,13,44,8,19
15734,6,2,63,135,28,52
15735,6,1,33,108,10,46
15736,6,3,83,189,47,73
15737,6,3,62,136,35,54
15738,6,1,36,80,18,28
15739,6,3,84,179,42,78
15740,6,3,56,117,25,44
15741,6,3,49,109,24,50
15742,6,3,78,181,44,75
15743,6,3,48,130,25,52
15744,6,3,53,141,21,55
15745,6,2,90,198,40,79
15746,6,3,84,177,42,67
15747,6,3,75,186,42,74
15748,6,2,45,105,15,43
15749,6,1,14,38,5,16
15750,6,1,20,51,12,19
15751,6,3,75,195,29,82
15752,6,3,71,190,44,69
15753,6,0,15,37,8,17
15754,6,4,73,208,47,76
15755,6,0,26,56,9,23
15756,6,3,67,127,35,51
15757,6,3,50,123,22,54
15758,6,3,66,161,40,56
15759,6,3,45,110,22,48
15760,6,3,56,138,27,67
15761,6,3,111,248,66,94
15762,6,2,54,118,33,49
