id,set,human_score,avg_word_length
6645,3,3,44.3312101911
6646,3,3,44.5806451613
6647,3,1,35.0
6648,3,2,47.1559633028
6649,3,1,40.0
6650,3,1,39.8684210526
6651,3,3,41.6860465116
6652,3,1,41.7054263566
6653,3,1,45.7851239669
6654,3,1,42.2602739726
6655,3,3,40.8620689655
6656,3,0,39.2753623188
6657,3,3,42.1739130435
6658,3,2,42.8888888889
6659,3,2,47.6851851852
6660,3,1,43.9303482587
6661,3,3,42.8025477707
6662,3,2,49.92
6663,3,2,40.8045977011
6664,3,2,45.8585858586
6665,3,2,43.0
6666,3,2,44.1964285714
6667,3,1,38.4848484848
6668,3,1,42.0
6669,3,3,49.8058252427
6670,3,1,47.2413793103
6671,3,1,39.7872340426
6672,3,3,46.8263473054
6673,3,0,42.6315789474
6674,3,0,46.976744186
6675,3,2,45.0537634409
6676,3,2,42.1008403361
6677,3,3,42.5882352941
6678,3,2,46.261682243
6679,3,2,44.9645390071
6680,3,3,45.2604166667
6681,3,2,46.4
6682,3,3,45.3888888889
6683,3,1,40.078125
6684,3,1,44.5977011494
6685,3,2,45.3246753247
6686,3,3,36.0
6687,3,2,42.6666666667
6688,3,1,47.7272727273
6689,3,1,44.3181818182
6690,3,3,54.495412844
6691,3,1,45.7142857143
6692,3,2,43.1623931624
6693,3,2,45.2380952381
6694,3,3,46.2893081761
6695,3,1,36.625
6696,3,3,47.3134328358
6697,3,2,39.7087378641
6698,3,2,39.75
6699,3,3,41.2230215827
6700,3,2,41.0784313725
6701,3,3,48.3529411765
6702,3,1,43.75
6703,3,1,50.6666666667
6704,3,2,47.4782608696
6705,3,3,46.9565217391
6706,3,2,45.3846153846
6707,3,3,49.0298507463
6708,3,1,41.9230769231
6709,3,2,41.1764705882
6710,3,2,42.9411764706
6711,3,2,44.5977011494
6712,3,3,41.914893617
6713,3,2,44.7126436782
6714,3,2,50.0952380952
6715,3,2,45.8333333333
6716,3,3,43.4158415842
6717,3,2,46.5734265734
6718,3,1,48.0898876404
6719,3,1,40.2222222222
6720,3,1,50.0
6721,3,2,41.5172413793
6722,3,1,42.5423728814
6723,3,1,36.2352941176
6724,3,1,50.0
6725,3,1,40.1960784314
6726,3,3,46.3063063063
6727,3,3,45.786163522
6728,3,2,39.619047619
6729,3,1,42.9069767442
6730,3,2,37.9279279279
6731,3,1,37.7777777778
6732,3,2,44.5833333333
6733,3,3,43.9805825243
6734,3,0,48.0555555556
6735,3,3,42.1428571429
6736,3,2,44.5652173913
6737,3,1,41.7391304348
6738,3,1,43.625
6739,3,1,38.1294964029
6740,3,3,45.3103448276
6741,3,3,43.4517766497
6742,3,2,44.56
6743,3,1,39.8484848485
6744,3,2,44.900990099
6745,3,2,43.7373737374
6746,3,1,46.1764705882
6747,3,2,44.3689320388
6748,3,3,43.417721519
6749,3,2,42.7956989247
6750,3,1,44.0540540541
6751,3,3,44.1203703704
6752,3,2,42.6708074534
6753,3,1,40.3571428571
6754,3,1,46.7213114754
6755,3,3,44.7368421053
6756,3,1,41.7582417582
6757,3,2,47.323943662
6758,3,3,46.0
6759,3,1,43.6
6760,3,3,42.8484848485
6761,3,1,38.021978022
6762,3,3,47.2727272727
6763,3,2,45.0458715596
6764,3,3,46.4393939394
6765,3,3,49.4214876033
6766,3,1,44.6
6767,3,2,42.578125
6768,3,1,34.6
6769,3,1,45.5
6770,3,2,43.935483871
6771,3,2,48.0597014925
6772,3,1,44.0875912409
6773,3,1,39.8850574713
6774,3,1,45.0704225352
6775,3,2,41.0909090909
6776,3,1,47.5
6777,3,1,39.3670886076
6778,3,1,47.4683544304
6779,3,3,45.5681818182
6780,3,3,40.8536585366
6781,3,2,44.0201005025
6782,3,0,39.6774193548
6783,3,2,41.4049586777
6784,3,1,40.9090909091
6785,3,1,41.2962962963
6786,3,1,44.9214659686
6787,3,2,41.4141414141
6788,3,1,42.3376623377
6789,3,3,41.5
6790,3,2,46.6315789474
6791,3,2,41.935483871
6792,3,2,42.6785714286
6793,3,1,45.7446808511
6794,3,3,42.8985507246
6795,3,1,42.4193548387
6796,3,1,49.7222222222
6797,3,2,46.25
6798,3,3,44.8314606742
6799,3,3,40.0
6800,3,3,41.7123287671
6801,3,1,39.7674418605
6802,3,2,43.1746031746
6803,3,2,44.6666666667
6804,3,3,49.1772151899
6805,3,3,41.1594202899
6806,3,2,43.8596491228
6807,3,1,39.5238095238
6808,3,1,44.53125
6809,3,3,45.2413793103
6810,3,3,48.085106383
6811,3,3,45.2830188679
6812,3,1,39.6825396825
6813,3,1,45.5172413793
6814,3,2,42.8282828283
6815,3,2,43.550295858
6816,3,3,44.9375
6817,3,1,39.7674418605
6818,3,3,44.0
6819,3,1,37.8846153846
6820,3,1,40.6451612903
6821,3,1,40.2857142857
6822,3,3,42.8640776699
6823,3,1,43.4482758621
6824,3,1,44.0425531915
6825,3,3,43.6296296296
6826,3,2,41.452991453
6827,3,2,40.5882352941
6828,3,1,42.0
6829,3,1,41.4925373134
6830,3,2,45.8196721311
6831,3,3,41.7647058824
6832,3,2,43.9759036145
6833,3,1,37.5641025641
6834,3,1,41.4285714286
6835,3,1,36.1538461538
6836,3,2,40.4615384615
6837,3,1,43.0769230769
6838,3,2,42.7683615819
6839,3,1,37.2941176471
6840,3,2,39.0070921986
6841,3,1,46.9230769231
6842,3,1,47.1428571429
6843,3,1,45.9523809524
6844,3,1,43.8333333333
6845,3,3,41.3526570048
6846,3,1,45.0704225352
6847,3,1,38.2051282051
6848,3,2,40.5555555556
6849,3,3,45.597826087
6850,3,2,45.1219512195
6851,3,2,39.6363636364
6852,3,3,43.2934131737
6853,3,3,42.5641025641
6854,3,2,50.2777777778
6855,3,2,44.7435897436
6856,3,1,38.4057971014
6857,3,2,46.25
6858,3,3,48.1578947368
6859,3,2,40.3191489362
6860,3,2,37.8947368421
6861,3,1,44.4444444444
6862,3,2,44.1071428571
6863,3,3,42.6946107784
6864,3,0,38.0
6865,3,2,37.5862068966
6866,3,2,46.3909774436
6867,3,2,44.6575342466
6868,3,2,45.1145038168
6869,3,1,40.7913669065
6870,3,2,42.3762376238
6871,3,2,41.9594594595
6872,3,3,42.9288702929
6873,3,2,44.4696969697
6874,3,2,42.1739130435
6875,3,1,45.7575757576
6876,3,2,40.6481481481
6877,3,2,46.511627907
6878,3,2,41.2037037037
6879,3,3,39.6721311475
6880,3,2,41.3605442177
6881,3,2,41.9642857143
6882,3,2,43.7647058824
6883,3,1,44.375
6884,3,2,43.75
6885,3,1,43.0769230769
6886,3,2,48.0722891566
6887,3,1,48.9583333333
6888,3,2,41.9170984456
6889,3,2,47.0689655172
6890,3,2,44.5588235294
6891,3,1,42.7777777778
6892,3,1,45.4430379747
6893,3,2,42.25
6894,3,2,44.0
6895,3,2,42.3140495868
6896,3,3,43.2173913043
6897,3,2,46.7883211679
6898,3,3,43.0392156863
6899,3,3,45.1298701299
6900,3,2,45.9139784946
6901,3,2,43.9
6902,3,1,43.4375
6903,3,2,43.3152173913
6904,3,3,47.8743961353
6905,3,1,44.1509433962
6907,3,1,43.1428571429
6908,3,2,36.393442623
6909,3,1,43.1034482759
6910,3,2,47.2222222222
6911,3,1,43.0588235294
6912,3,2,39.9264705882
6913,3,2,42.8571428571
6914,3,1,40.0
6915,3,3,46.1827956989
6916,3,1,41.6071428571
6917,3,3,44.5901639344
6918,3,1,42.9487179487
6919,3,3,47.4157303371
6920,3,2,39.9375
6921,3,3,45.4857142857
6922,3,1,42.0
6923,3,3,42.3529411765
6924,3,2,43.1724137931
6925,3,1,40.0
6926,3,3,46.981981982
6927,3,1,43.6904761905
6928,3,0,42.4137931034
6929,3,2,41.5044247788
6930,3,2,46.2765957447
6931,3,3,46.149068323
6932,3,2,46.4485981308
6933,3,3,43.537414966
6934,3,1,39.7058823529
6935,3,2,41.1494252874
6936,3,2,40.8849557522
6937,3,2,46.4122137405
6938,3,2,43.7373737374
6939,3,2,39.5652173913
6940,3,3,51.5584415584
6941,3,2,42.6923076923
6942,3,2,38.7209302326
6943,3,1,42.9292929293
6944,3,3,43.7195121951
6945,3,2,41.7647058824
6946,3,3,49.7692307692
6947,3,1,38.3333333333
6948,3,1,49.0909090909
6949,3,3,42.2222222222
6950,3,1,44.1860465116
6951,3,0,40.9090909091
6952,3,1,40.5555555556
6953,3,1,43.3333333333
6954,3,1,48.0
6955,3,2,39.0099009901
6956,3,2,44.8387096774
6957,3,3,47.3913043478
6958,3,3,43.9830508475
6959,3,2,44.6575342466
6960,3,2,43.0434782609
6961,3,3,42.8333333333
6962,3,1,36.2790697674
6963,3,2,42.2105263158
6964,3,2,42.8735632184
6965,3,3,47.3291925466
6966,3,1,39.7959183673
6967,3,3,45.2352941176
6968,3,3,46.1142857143
6969,3,2,40.4697986577
6970,3,2,43.2142857143
6971,3,2,44.5901639344
6972,3,2,40.4511278195
6973,3,1,44.6428571429
6974,3,1,46.8333333333
6975,3,2,41.976744186
6976,3,1,36.3265306122
6977,3,1,40.9756097561
6978,3,1,39.6551724138
6979,3,3,41.9277108434
6980,3,1,53.4545454545
6981,3,2,44.5112781955
6982,3,3,47.1739130435
6983,3,1,41.6666666667
6984,3,1,41.25
6985,3,1,43.9436619718
6986,3,3,44.4444444444
6987,3,1,41.6666666667
6988,3,2,42.4539877301
6989,3,3,44.701986755
6990,3,1,37.6623376623
6991,3,1,45.619047619
6992,3,2,51.7948717949
6993,3,1,43.5416666667
6994,3,1,46.301369863
6995,3,1,41.9642857143
6996,3,2,37.264957265
6997,3,2,45.9036144578
6998,3,1,34.1666666667
6999,3,1,39.298245614
7000,3,2,44.6666666667
7001,3,2,41.0526315789
7002,3,2,44.7321428571
7003,3,3,47.0555555556
7004,3,2,46.1445783133
7005,3,1,42.7027027027
7006,3,1,44.6551724138
