id,set,human_score,mean_char
6642,3,1,3.80519480519
6643,3,2,4.21527777778
6644,3,1,4.72839506173
6645,3,3,4.43312101911
6646,3,3,4.45806451613
6647,3,1,3.5
6648,3,2,4.71559633028
6649,3,1,4.0
6650,3,1,3.98684210526
6651,3,3,4.16860465116
6652,3,1,4.17054263566
6653,3,1,4.57851239669
6654,3,1,4.22602739726
6655,3,3,4.08620689655
6656,3,0,3.92753623188
6657,3,3,4.21739130435
6658,3,2,4.28888888889
6659,3,2,4.76851851852
6660,3,1,4.39303482587
6661,3,3,4.28025477707
6662,3,2,4.992
6663,3,2,4.08045977011
6664,3,2,4.58585858586
6665,3,2,4.3
6666,3,2,4.41964285714
6667,3,1,3.84848484848
6668,3,1,4.2
6669,3,3,4.98058252427
6670,3,1,4.72413793103
6671,3,1,3.97872340426
6672,3,3,4.68263473054
6673,3,0,4.26315789474
6674,3,0,4.6976744186
6675,3,2,4.50537634409
6676,3,2,4.21008403361
6677,3,3,4.25882352941
6678,3,2,4.6261682243
6679,3,2,4.49645390071
6680,3,3,4.52604166667
6681,3,2,4.64
6682,3,3,4.53888888889
6683,3,1,4.0078125
6684,3,1,4.45977011494
6685,3,2,4.53246753247
6686,3,3,3.6
6687,3,2,4.26666666667
6688,3,1,4.77272727273
6689,3,1,4.43181818182
6690,3,3,5.4495412844
6691,3,1,4.57142857143
6692,3,2,4.31623931624
6693,3,2,4.52380952381
6694,3,3,4.62893081761
6695,3,1,3.6625
6696,3,3,4.73134328358
6697,3,2,3.97087378641
6698,3,2,3.975
6699,3,3,4.12230215827
6700,3,2,4.10784313725
6701,3,3,4.83529411765
6702,3,1,4.375
6703,3,1,5.06666666667
6704,3,2,4.74782608696
6705,3,3,4.69565217391
6706,3,2,4.53846153846
6707,3,3,4.90298507463
6708,3,1,4.19230769231
6709,3,2,4.11764705882
6710,3,2,4.29411764706
6711,3,2,4.45977011494
6712,3,3,4.1914893617
6713,3,2,4.47126436782
6714,3,2,5.00952380952
6715,3,2,4.58333333333
6716,3,3,4.34158415842
6717,3,2,4.65734265734
6718,3,1,4.80898876404
6719,3,1,4.02222222222
6720,3,1,5.0
6721,3,2,4.15172413793
6722,3,1,4.25423728814
6723,3,1,3.62352941176
6724,3,1,5.0
6725,3,1,4.01960784314
6726,3,3,4.63063063063
6727,3,3,4.5786163522
6728,3,2,3.9619047619
6729,3,1,4.29069767442
6730,3,2,3.79279279279
6731,3,1,3.77777777778
6732,3,2,4.45833333333
6733,3,3,4.39805825243
6734,3,0,4.80555555556
6735,3,3,4.21428571429
6736,3,2,4.45652173913
6737,3,1,4.17391304348
6738,3,1,4.3625
6739,3,1,3.81294964029
6740,3,3,4.53103448276
6741,3,3,4.34517766497
6742,3,2,4.456
6743,3,1,3.98484848485
6744,3,2,4.4900990099
6745,3,2,4.37373737374
6746,3,1,4.61764705882
6747,3,2,4.43689320388
6748,3,3,4.3417721519
6749,3,2,4.27956989247
6750,3,1,4.40540540541
6751,3,3,4.41203703704
6752,3,2,4.26708074534
6753,3,1,4.03571428571
6754,3,1,4.67213114754
6755,3,3,4.47368421053
6756,3,1,4.17582417582
6757,3,2,4.7323943662
6758,3,3,4.6
6759,3,1,4.36
6760,3,3,4.28484848485
6761,3,1,3.8021978022
6762,3,3,4.72727272727
6763,3,2,4.50458715596
6764,3,3,4.64393939394
6765,3,3,4.94214876033
6766,3,1,4.46
6767,3,2,4.2578125
6768,3,1,3.46
6769,3,1,4.55
6770,3,2,4.3935483871
6771,3,2,4.80597014925
6772,3,1,4.40875912409
6773,3,1,3.98850574713
6774,3,1,4.50704225352
6775,3,2,4.10909090909
6776,3,1,4.75
6777,3,1,3.93670886076
6778,3,1,4.74683544304
6779,3,3,4.55681818182
6780,3,3,4.08536585366
6781,3,2,4.40201005025
6782,3,0,3.96774193548
6783,3,2,4.14049586777
6784,3,1,4.09090909091
6785,3,1,4.12962962963
6786,3,1,4.49214659686
6787,3,2,4.14141414141
6788,3,1,4.23376623377
6789,3,3,4.15
6790,3,2,4.66315789474
6791,3,2,4.1935483871
6792,3,2,4.26785714286
6793,3,1,4.57446808511
6794,3,3,4.28985507246
6795,3,1,4.24193548387
6796,3,1,4.97222222222
6797,3,2,4.625
6798,3,3,4.48314606742
6799,3,3,4.0
6800,3,3,4.17123287671
6801,3,1,3.97674418605
6802,3,2,4.31746031746
6803,3,2,4.46666666667
6804,3,3,4.91772151899
6805,3,3,4.11594202899
6806,3,2,4.38596491228
6807,3,1,3.95238095238
6808,3,1,4.453125
6809,3,3,4.52413793103
6810,3,3,4.8085106383
6811,3,3,4.52830188679
6812,3,1,3.96825396825
6813,3,1,4.55172413793
6814,3,2,4.28282828283
6815,3,2,4.3550295858
6816,3,3,4.49375
6817,3,1,3.97674418605
6818,3,3,4.4
6819,3,1,3.78846153846
6820,3,1,4.06451612903
6821,3,1,4.02857142857
6822,3,3,4.28640776699
6823,3,1,4.34482758621
6824,3,1,4.40425531915
6825,3,3,4.36296296296
6826,3,2,4.1452991453
6827,3,2,4.05882352941
6828,3,1,4.2
6829,3,1,4.14925373134
6830,3,2,4.58196721311
6831,3,3,4.17647058824
6832,3,2,4.39759036145
6833,3,1,3.75641025641
6834,3,1,4.14285714286
6835,3,1,3.61538461538
6836,3,2,4.04615384615
6837,3,1,4.30769230769
6838,3,2,4.27683615819
6839,3,1,3.72941176471
6840,3,2,3.90070921986
6841,3,1,4.69230769231
6842,3,1,4.71428571429
6843,3,1,4.59523809524
6844,3,1,4.38333333333
6845,3,3,4.13526570048
6846,3,1,4.50704225352
6847,3,1,3.82051282051
6848,3,2,4.05555555556
6849,3,3,4.5597826087
6850,3,2,4.51219512195
6851,3,2,3.96363636364
6852,3,3,4.32934131737
6853,3,3,4.25641025641
6854,3,2,5.02777777778
6855,3,2,4.47435897436
6856,3,1,3.84057971014
6857,3,2,4.625
6858,3,3,4.81578947368
6859,3,2,4.03191489362
6860,3,2,3.78947368421
6861,3,1,4.44444444444
6862,3,2,4.41071428571
6863,3,3,4.26946107784
6864,3,0,3.8
6865,3,2,3.75862068966
6866,3,2,4.63909774436
6867,3,2,4.46575342466
6868,3,2,4.51145038168
6869,3,1,4.07913669065
6870,3,2,4.23762376238
6871,3,2,4.19594594595
6872,3,3,4.29288702929
6873,3,2,4.44696969697
6874,3,2,4.21739130435
6875,3,1,4.57575757576
6876,3,2,4.06481481481
6877,3,2,4.6511627907
6878,3,2,4.12037037037
6879,3,3,3.96721311475
6880,3,2,4.13605442177
6881,3,2,4.19642857143
6882,3,2,4.37647058824
6883,3,1,4.4375
6884,3,2,4.375
6885,3,1,4.30769230769
6886,3,2,4.80722891566
6887,3,1,4.89583333333
6888,3,2,4.19170984456
6889,3,2,4.70689655172
6890,3,2,4.45588235294
6891,3,1,4.27777777778
6892,3,1,4.54430379747
6893,3,2,4.225
6894,3,2,4.4
6895,3,2,4.23140495868
6896,3,3,4.32173913043
6897,3,2,4.67883211679
6898,3,3,4.30392156863
6899,3,3,4.51298701299
6900,3,2,4.59139784946
6901,3,2,4.39
6902,3,1,4.34375
6903,3,2,4.33152173913
6904,3,3,4.78743961353
6905,3,1,4.41509433962
6907,3,1,4.31428571429
6908,3,2,3.6393442623
6909,3,1,4.31034482759
6910,3,2,4.72222222222
6911,3,1,4.30588235294
6912,3,2,3.99264705882
6913,3,2,4.28571428571
6914,3,1,4.0
6915,3,3,4.61827956989
6916,3,1,4.16071428571
6917,3,3,4.45901639344
6918,3,1,4.29487179487
6919,3,3,4.74157303371
6920,3,2,3.99375
6921,3,3,4.54857142857
6922,3,1,4.2
6923,3,3,4.23529411765
6924,3,2,4.31724137931
6925,3,1,4.0
6926,3,3,4.6981981982
6927,3,1,4.36904761905
6928,3,0,4.24137931034
6929,3,2,4.15044247788
6930,3,2,4.62765957447
6931,3,3,4.6149068323
6932,3,2,4.64485981308
6933,3,3,4.3537414966
6934,3,1,3.97058823529
6935,3,2,4.11494252874
6936,3,2,4.08849557522
6937,3,2,4.64122137405
6938,3,2,4.37373737374
6939,3,2,3.95652173913
6940,3,3,5.15584415584
6941,3,2,4.26923076923
6942,3,2,3.87209302326
6943,3,1,4.29292929293
6944,3,3,4.37195121951
6945,3,2,4.17647058824
6946,3,3,4.97692307692
6947,3,1,3.83333333333
6948,3,1,4.90909090909
6949,3,3,4.22222222222
6950,3,1,4.41860465116
6951,3,0,4.09090909091
6952,3,1,4.05555555556
6953,3,1,4.33333333333
6954,3,1,4.8
6955,3,2,3.90099009901
6956,3,2,4.48387096774
6957,3,3,4.73913043478
6958,3,3,4.39830508475
6959,3,2,4.46575342466
6960,3,2,4.30434782609
6961,3,3,4.28333333333
6962,3,1,3.62790697674
6963,3,2,4.22105263158
6964,3,2,4.28735632184
6965,3,3,4.73291925466
6966,3,1,3.97959183673
6967,3,3,4.52352941176
6968,3,3,4.61142857143
6969,3,2,4.04697986577
6970,3,2,4.32142857143
6971,3,2,4.45901639344
6972,3,2,4.04511278195
6973,3,1,4.46428571429
6974,3,1,4.68333333333
6975,3,2,4.1976744186
6976,3,1,3.63265306122
6977,3,1,4.09756097561
6978,3,1,3.96551724138
6979,3,3,4.19277108434
6980,3,1,5.34545454545
6981,3,2,4.45112781955
6982,3,3,4.71739130435
6983,3,1,4.16666666667
6984,3,1,4.125
6985,3,1,4.39436619718
6986,3,3,4.44444444444
6987,3,1,4.16666666667
6988,3,2,4.24539877301
6989,3,3,4.4701986755
6990,3,1,3.76623376623
6991,3,1,4.5619047619
6992,3,2,5.17948717949
6993,3,1,4.35416666667
6994,3,1,4.6301369863
6995,3,1,4.19642857143
6996,3,2,3.7264957265
6997,3,2,4.59036144578
6998,3,1,3.41666666667
6999,3,1,3.9298245614
7000,3,2,4.46666666667
7001,3,2,4.10526315789
