id,set,human_score,char_12
21558,8,38,6
21559,8,31,2
21560,8,44,0
21561,8,40,1
21563,8,46,8
21564,8,41,14
21566,8,37,2
21567,8,45,0
21568,8,40,0
21569,8,34,0
21570,8,31,4
21571,8,40,0
21573,8,35,0
21574,8,40,3
21575,8,30,0
21577,8,40,4
21578,8,32,1
21579,8,27,0
21581,8,36,0
21582,8,34,0
21584,8,30,2
21586,8,39,1
21587,8,30,0
21589,8,30,2
21592,8,40,2
21594,8,32,0
21595,8,36,1
21596,8,31,0
21598,8,30,2
21599,8,47,3
21601,8,40,1
21603,8,35,0
21604,8,33,1
21605,8,36,2
21606,8,36,2
21607,8,48,7
21608,8,40,3
21609,8,40,4
21610,8,40,0
21611,8,42,5
21613,8,40,4
21615,8,32,2
21617,8,36,6
21618,8,40,0
21619,8,10,0
21620,8,33,0
21621,8,44,4
21623,8,35,0
21624,8,30,6
21626,8,35,1
21628,8,32,1
21629,8,40,4
21630,8,40,10
21633,8,40,6
