id,set,human_score,char_8
14981,6,3,11
14982,6,4,16
14983,6,2,10
14984,6,3,9
14985,6,0,10
14986,6,3,15
14987,6,4,21
14988,6,3,16
14989,6,3,12
14990,6,4,18
14991,6,3,9
14992,6,3,9
14993,6,2,10
14994,6,3,25
14995,6,4,16
14996,6,2,11
14997,6,1,3
14998,6,3,22
14999,6,4,25
15000,6,4,23
15001,6,3,24
15002,6,3,10
15003,6,1,5
15004,6,4,25
15005,6,3,9
15006,6,3,6
15007,6,3,15
15008,6,3,15
15009,6,4,20
15010,6,1,6
15011,6,3,18
15012,6,3,15
15013,6,2,4
15014,6,2,12
15015,6,3,12
15016,6,2,4
15017,6,0,0
15018,6,2,10
15019,6,3,22
15020,6,2,9
15021,6,3,20
15022,6,3,17
15023,6,3,14
15024,6,3,9
15025,6,1,7
15026,6,3,16
15027,6,3,16
15028,6,2,7
15029,6,4,23
15030,6,4,15
15031,6,3,19
15032,6,4,11
15033,6,4,16
15034,6,4,23
15035,6,2,7
15036,6,3,11
15037,6,2,12
15038,6,3,8
15039,6,2,16
15040,6,2,10
15041,6,2,4
15042,6,4,20
15043,6,3,14
15044,6,3,18
15045,6,3,8
15046,6,4,19
15047,6,3,9
15048,6,2,19
15049,6,3,12
15050,6,3,9
15051,6,3,10
15052,6,3,13
15053,6,3,13
15054,6,2,2
15055,6,3,14
15056,6,2,8
15057,6,1,6
15058,6,4,19
15059,6,3,14
15060,6,3,13
15061,6,3,8
15062,6,4,20
15063,6,4,21
15064,6,2,7
15065,6,3,7
15066,6,3,12
15067,6,2,8
15068,6,4,24
15069,6,4,25
15070,6,3,5
15071,6,3,12
15072,6,3,7
15073,6,4,24
15074,6,3,19
15075,6,1,3
15076,6,3,15
15077,6,2,11
15078,6,2,5
15079,6,3,14
15080,6,3,11
15081,6,4,18
15082,6,1,15
15083,6,3,20
15084,6,2,11
15085,6,4,29
15086,6,2,3
15087,6,3,8
15088,6,3,15
15089,6,4,23
15090,6,2,9
15091,6,2,23
15092,6,3,11
15093,6,3,11
15094,6,4,16
15095,6,0,6
15096,6,1,3
15097,6,4,15
15098,6,2,13
15099,6,3,16
15100,6,3,16
15101,6,4,11
15102,6,3,11
15103,6,4,18
15104,6,3,15
15105,6,3,13
15106,6,1,14
15107,6,3,7
15108,6,3,10
15109,6,2,12
15110,6,2,12
15111,6,3,14
15112,6,1,4
15113,6,0,1
15114,6,2,3
15115,6,3,13
15116,6,3,20
15117,6,1,9
15118,6,1,9
15119,6,2,11
15120,6,2,3
15121,6,4,14
15122,6,3,13
15123,6,3,17
15124,6,3,11
15125,6,3,14
15126,6,1,1
15127,6,4,28
15128,6,3,17
15129,6,2,9
15130,6,3,13
15131,6,2,17
15132,6,3,12
15133,6,2,18
15134,6,2,3
15135,6,3,11
15136,6,3,12
15137,6,2,22
15138,6,3,17
15139,6,4,15
15140,6,2,4
15141,6,1,3
15142,6,2,10
15143,6,2,7
15144,6,3,15
15145,6,3,14
15146,6,3,10
15147,6,3,16
15148,6,2,9
15149,6,2,2
15150,6,3,16
15151,6,4,37
15152,6,2,10
15153,6,2,8
15154,6,2,18
15155,6,4,16
15156,6,3,8
15157,6,3,12
15158,6,4,18
15159,6,3,19
15160,6,3,13
15161,6,4,21
15162,6,2,18
15163,6,3,12
15164,6,3,13
15165,6,3,10
15166,6,4,21
15167,6,3,24
15168,6,4,15
15169,6,4,22
15170,6,3,12
15171,6,2,12
15172,6,2,14
15173,6,4,16
15174,6,3,23
15175,6,2,16
15176,6,4,25
15177,6,1,13
15178,6,2,6
15179,6,4,21
15180,6,4,18
15181,6,4,23
15182,6,4,24
15183,6,2,11
15184,6,3,18
15185,6,1,5
15186,6,4,22
15187,6,3,25
15188,6,1,5
15189,6,4,16
15190,6,4,18
15191,6,3,16
15192,6,2,10
15193,6,1,5
15194,6,2,7
15195,6,1,8
15196,6,3,12
15197,6,3,15
15198,6,3,7
15199,6,3,19
15200,6,4,8
15201,6,3,5
15202,6,3,7
15203,6,4,21
15204,6,2,6
15205,6,3,19
15206,6,2,6
15207,6,2,9
15208,6,3,10
15209,6,3,13
15210,6,3,6
15211,6,2,24
15212,6,2,7
15213,6,3,22
15214,6,1,16
15215,6,4,20
15216,6,3,12
15217,6,2,1
15218,6,2,10
15219,6,3,6
15220,6,3,15
15221,6,2,5
15222,6,4,20
15223,6,3,15
15224,6,2,11
15225,6,4,24
15226,6,4,20
15227,6,3,13
15228,6,4,18
15229,6,2,8
15230,6,4,17
15231,6,4,9
15232,6,1,13
15233,6,3,19
15234,6,4,16
15235,6,2,10
15236,6,3,12
15237,6,2,12
15238,6,1,2
15239,6,4,24
15240,6,1,6
15241,6,3,17
15242,6,4,23
15243,6,3,16
15244,6,3,17
15245,6,1,4
15246,6,4,22
15247,6,3,16
15248,6,3,11
15249,6,3,24
15250,6,3,13
15251,6,3,8
15252,6,2,13
15253,6,3,13
15254,6,2,7
15255,6,2,4
15256,6,2,27
15257,6,3,13
15258,6,1,4
15259,6,2,26
15260,6,2,5
15261,6,3,9
15262,6,1,9
15263,6,3,11
15264,6,4,13
15265,6,3,19
15266,6,3,9
15267,6,4,26
15268,6,0,2
15269,6,2,7
15270,6,2,15
15271,6,2,11
15272,6,3,11
15273,6,4,23
15274,6,3,13
15275,6,2,12
15276,6,3,13
15277,6,4,12
15278,6,2,9
15279,6,2,17
15280,6,2,11
15281,6,3,14
15282,6,4,14
15283,6,2,11
15284,6,3,13
15285,6,3,21
15286,6,3,7
15287,6,3,8
15288,6,1,5
15289,6,4,14
15290,6,2,11
15291,6,3,20
15292,6,1,6
15293,6,2,9
15294,6,3,13
15295,6,3,17
15296,6,3,14
15297,6,2,10
15298,6,2,10
15299,6,1,5
15300,6,4,41
15301,6,4,17
15302,6,4,23
15303,6,4,23
15304,6,1,8
15305,6,3,12
15306,6,3,13
15307,6,3,7
15308,6,3,36
15309,6,4,18
15310,6,3,14
15311,6,3,8
15312,6,3,19
15313,6,4,19
15314,6,3,9
15315,6,4,23
15316,6,3,11
15317,6,1,9
15318,6,4,22
15319,6,1,0
15320,6,4,16
15321,6,4,17
15322,6,2,20
15323,6,3,21
15324,6,2,10
15325,6,2,11
15326,6,3,13
15327,6,4,16
15328,6,2,6
15329,6,4,15
15330,6,4,18
15331,6,4,14
15332,6,3,14
15333,6,3,17
15334,6,3,20
15335,6,4,16
15336,6,4,8
15337,6,3,22
15338,6,2,3
15339,6,3,11
15340,6,3,11
15341,6,4,20
15342,6,3,6
15343,6,1,3
15344,6,3,24
15345,6,3,14
15346,6,3,13
15347,6,2,15
15348,6,3,15
15349,6,3,13
15350,6,3,11
15351,6,3,17
15352,6,3,15
15353,6,3,22
15354,6,4,19
15355,6,3,14
15356,6,3,8
15357,6,2,10
15358,6,4,18
15359,6,2,13
15360,6,3,16
15361,6,3,11
15362,6,2,11
15363,6,0,3
15364,6,3,15
15365,6,3,22
15366,6,2,14
15367,6,3,10
15368,6,2,14
15369,6,3,25
15370,6,3,13
15371,6,2,4
15372,6,4,26
15373,6,4,26
15374,6,1,13
15375,6,4,12
15376,6,4,16
15377,6,2,9
15378,6,2,14
15379,6,3,19
15380,6,3,10
15381,6,0,9
15382,6,4,19
15383,6,3,19
15384,6,3,16
15385,6,3,13
15386,6,1,1
15387,6,3,12
15388,6,3,11
15389,6,4,8
15390,6,2,8
15391,6,2,12
15392,6,3,13
15393,6,3,13
15394,6,3,14
15395,6,3,9
15396,6,3,25
15397,6,4,16
15398,6,4,19
15399,6,2,9
15400,6,3,9
15401,6,3,5
15402,6,1,10
15403,6,1,8
15404,6,3,11
15405,6,2,8
15406,6,1,10
15407,6,2,9
15408,6,4,29
15409,6,3,19
15410,6,3,5
15411,6,4,22
15412,6,3,13
15413,6,3,9
15414,6,2,7
15415,6,2,17
15416,6,4,26
15417,6,3,18
15418,6,3,16
15419,6,4,19
15420,6,2,18
15421,6,3,13
15422,6,2,13
15423,6,3,9
15424,6,2,7
15425,6,3,7
15426,6,1,2
15427,6,3,15
15428,6,3,9
15429,6,3,6
15430,6,4,31
15431,6,0,10
15432,6,2,22
15433,6,3,16
15434,6,2,5
15435,6,4,12
15436,6,4,24
15437,6,2,11
15438,6,3,14
15439,6,2,11
15440,6,2,10
15441,6,1,4
15442,6,2,21
15443,6,3,13
15444,6,3,13
15445,6,2,7
15446,6,4,16
15447,6,4,13
15448,6,3,12
15449,6,1,7
15450,6,4,32
15451,6,3,12
15452,6,2,9
15453,6,4,15
15454,6,3,21
15455,6,3,13
15456,6,0,12
15457,6,3,38
15458,6,2,13
15459,6,4,17
15460,6,4,9
15461,6,3,15
15462,6,3,19
15463,6,2,4
15464,6,4,22
15465,6,3,18
15466,6,2,24
15467,6,4,25
15468,6,2,7
15469,6,4,12
15470,6,3,17
15471,6,3,21
15472,6,3,5
15473,6,2,11
15474,6,4,19
15475,6,2,14
15476,6,4,18
15477,6,3,11
15478,6,2,18
15479,6,3,8
15480,6,2,3
15481,6,3,13
15482,6,1,6
15483,6,1,9
15484,6,4,16
15485,6,2,6
15486,6,4,14
15487,6,2,5
15488,6,3,8
15489,6,3,13
15490,6,1,11
15491,6,3,17
15492,6,3,13
15493,6,4,8
15494,6,4,28
15495,6,4,19
15496,6,2,7
15497,6,3,11
15498,6,3,11
15499,6,4,27
15500,6,3,14
15501,6,3,8
15502,6,3,8
15503,6,2,15
15504,6,1,3
15505,6,1,11
15506,6,3,26
15507,6,3,11
15508,6,4,29
15509,6,3,15
15510,6,2,15
15511,6,3,10
15512,6,3,14
15513,6,1,7
15514,6,2,11
15515,6,4,23
15516,6,3,7
15517,6,3,12
15518,6,3,17
15519,6,4,17
15520,6,3,13
15521,6,4,19
15522,6,3,17
15523,6,4,21
15524,6,3,6
15525,6,3,13
15526,6,4,19
15527,6,2,7
15528,6,2,17
15529,6,3,10
15530,6,4,43
15531,6,2,8
15532,6,1,5
15533,6,4,14
15534,6,3,16
15535,6,2,29
15536,6,2,4
15537,6,2,11
15538,6,3,10
15539,6,3,16
15540,6,2,11
15541,6,2,12
15542,6,3,17
15543,6,3,15
15544,6,2,16
15545,6,3,19
15546,6,3,21
15547,6,3,11
15548,6,3,5
15549,6,3,21
15550,6,3,10
15551,6,1,14
15552,6,3,14
15553,6,2,11
15554,6,3,9
15555,6,2,18
15556,6,3,13
15557,6,3,18
15558,6,3,7
15559,6,3,9
15560,6,4,21
15561,6,4,41
15562,6,4,12
15563,6,1,11
15564,6,3,16
15565,6,3,13
15566,6,4,18
15567,6,3,12
15568,6,4,14
15569,6,1,3
15570,6,3,8
15571,6,2,5
15572,6,4,16
15573,6,3,18
15574,6,4,26
15575,6,4,24
15576,6,4,17
15577,6,3,14
15578,6,3,19
15579,6,3,7
15580,6,2,13
15581,6,2,12
15582,6,3,21
15583,6,3,13
15584,6,4,27
15585,6,2,7
15586,6,2,26
15587,6,3,14
15588,6,3,7
15589,6,2,15
15590,6,3,15
15591,6,1,7
15592,6,4,25
15593,6,3,12
15594,6,3,8
15595,6,3,16
15596,6,3,15
15597,6,3,17
15598,6,3,5
15599,6,2,10
15600,6,2,11
15601,6,3,8
15602,6,3,14
15603,6,2,13
15604,6,1,3
15605,6,3,15
15606,6,3,10
15607,6,4,20
15608,6,3,15
15609,6,3,11
15610,6,4,16
15611,6,4,21
15612,6,2,16
15613,6,3,21
15614,6,2,24
15615,6,3,18
15616,6,2,4
15617,6,4,15
15618,6,3,15
15619,6,3,16
15620,6,3,11
15621,6,4,20
15622,6,3,16
15623,6,3,13
15624,6,4,18
15625,6,2,8
15626,6,3,13
15627,6,0,8
15628,6,3,8
15629,6,3,25
15630,6,2,6
15631,6,3,20
15632,6,1,4
15633,6,3,12
15634,6,4,16
15635,6,3,25
15636,6,1,14
15637,6,3,11
15638,6,2,6
15639,6,3,9
15640,6,3,12
15641,6,4,20
15642,6,1,18
15643,6,3,23
15644,6,3,16
15645,6,3,22
15646,6,3,16
15647,6,1,17
15648,6,2,12
15649,6,1,6
15650,6,3,11
15651,6,3,10
15652,6,4,31
15653,6,3,23
15654,6,4,17
15655,6,4,26
15656,6,3,12
15657,6,3,9
15658,6,4,16
15659,6,3,9
15660,6,2,10
15661,6,1,4
15662,6,1,8
15663,6,1,1
15664,6,4,17
15665,6,4,24
15666,6,2,11
15667,6,3,18
15668,6,1,8
15669,6,3,8
15670,6,3,8
15671,6,4,13
15672,6,2,6
15673,6,2,10
15674,6,4,19
15675,6,2,11
15676,6,3,21
15677,6,3,20
15678,6,2,8
15679,6,3,8
15680,6,3,18
15681,6,3,19
15682,6,4,17
15683,6,3,9
15684,6,3,7
15685,6,2,16
15686,6,3,11
15687,6,1,12
15688,6,3,13
15689,6,4,18
15690,6,3,3
15691,6,1,6
15692,6,4,18
15693,6,2,11
15694,6,3,7
15695,6,3,14
15696,6,2,4
15697,6,4,12
15698,6,2,7
15699,6,4,22
15700,6,4,22
15701,6,3,7
15702,6,4,15
15703,6,4,15
15704,6,2,8
15705,6,4,31
15706,6,4,21
15707,6,4,16
15708,6,4,26
15709,6,4,12
15710,6,2,8
15711,6,2,11
15712,6,4,13
15713,6,3,25
15714,6,4,26
15715,6,2,24
15716,6,2,4
15717,6,2,15
15718,6,3,14
15719,6,2,14
15720,6,2,5
15721,6,4,19
15722,6,3,22
15723,6,3,7
15724,6,3,11
15725,6,2,8
15726,6,3,11
15727,6,2,8
15728,6,1,9
15729,6,3,18
15730,6,2,14
15731,6,3,14
15732,6,2,9
15733,6,0,2
15734,6,2,6
15735,6,1,2
15736,6,3,10
15737,6,3,16
15738,6,1,7
15739,6,3,17
15740,6,3,10
15741,6,3,9
15742,6,3,16
15743,6,3,10
15744,6,3,9
15745,6,2,13
15746,6,3,13
15747,6,3,18
15748,6,2,5
15749,6,1,2
15750,6,1,6
15751,6,3,8
15752,6,3,22
15753,6,0,6
15754,6,4,19
15755,6,0,3
15756,6,3,10
15757,6,3,9
15758,6,3,14
15759,6,3,7
15760,6,3,7
15761,6,3,30
15762,6,2,13
15763,6,3,23
15764,6,3,16
15765,6,3,18
15766,6,3,11
15767,6,4,23
15768,6,2,6
15769,6,1,9
15770,6,4,17
15771,6,3,12
15772,6,4,16
15773,6,2,14
15774,6,3,23
15775,6,3,11
15776,6,4,20
15777,6,3,9
15778,6,1,5
15779,6,3,9
15780,6,4,28
15781,6,4,13
15782,6,3,24
15783,6,4,12
15784,6,3,15
15785,6,3,13
15786,6,3,16
15787,6,4,18
15788,6,4,17
15789,6,2,5
15790,6,4,18
15791,6,1,12
15792,6,2,11
15793,6,1,6
15794,6,3,19
15795,6,3,12
15796,6,3,24
15797,6,2,7
15798,6,3,11
15799,6,2,9
15800,6,3,11
15801,6,3,8
15802,6,3,16
15803,6,1,11
15804,6,4,16
15805,6,4,12
15806,6,3,10
15807,6,0,4
15808,6,3,13
15809,6,3,10
15810,6,3,10
15811,6,2,10
15812,6,3,11
15813,6,3,20
15814,6,4,17
15815,6,3,12
15816,6,3,21
15817,6,3,11
15818,6,2,11
15819,6,3,20
15820,6,4,11
15821,6,3,25
15822,6,1,12
15823,6,1,2
15824,6,4,40
15825,6,3,15
15826,6,3,13
15827,6,4,23
15828,6,3,11
15829,6,1,10
15830,6,3,16
15831,6,0,1
15832,6,2,9
15833,6,1,9
15834,6,4,22
15835,6,4,23
15836,6,1,14
15837,6,1,17
15838,6,2,13
15839,6,2,6
15840,6,2,29
15841,6,3,3
15842,6,2,7
15843,6,3,21
15844,6,2,14
15845,6,3,9
15846,6,4,22
15847,6,2,7
15848,6,3,28
15849,6,2,6
15850,6,0,1
15851,6,2,5
15852,6,2,18
15853,6,3,12
15854,6,4,20
15855,6,4,21
15856,6,3,17
15857,6,3,19
15858,6,3,19
15859,6,3,8
15860,6,1,12
15861,6,4,18
15862,6,2,8
15863,6,3,10
15864,6,3,18
15865,6,2,9
15866,6,3,19
15867,6,2,12
15868,6,1,20
15869,6,3,15
15870,6,3,16
15871,6,3,14
15872,6,1,5
15873,6,3,11
15874,6,3,10
15875,6,2,8
15876,6,3,15
15877,6,3,15
15878,6,1,3
15879,6,4,22
15880,6,3,18
15881,6,2,14
15882,6,2,7
15883,6,3,16
15884,6,2,5
15885,6,3,24
15886,6,3,15
15887,6,3,14
15888,6,3,21
15889,6,1,1
15890,6,2,22
15891,6,4,21
15892,6,3,20
15893,6,3,7
15894,6,2,6
15895,6,4,26
15896,6,3,13
15897,6,3,17
15898,6,3,10
15899,6,3,13
15900,6,3,12
15901,6,3,17
15902,6,3,25
15903,6,3,17
15904,6,1,15
15905,6,3,13
15906,6,3,14
15907,6,3,9
15908,6,2,13
15909,6,3,11
15910,6,3,13
15911,6,1,3
15912,6,1,12
15913,6,0,5
15914,6,3,11
15915,6,3,12
15916,6,4,14
15917,6,1,9
15918,6,4,21
15919,6,2,9
15920,6,3,16
15921,6,3,9
15922,6,3,20
15923,6,4,16
15924,6,3,18
15925,6,3,16
15926,6,2,7
15927,6,3,20
15928,6,3,12
15929,6,1,8
15930,6,4,17
15931,6,2,15
15932,6,3,14
15933,6,3,10
15934,6,1,7
15935,6,3,13
15936,6,4,22
15937,6,4,27
15938,6,3,24
15939,6,1,6
15940,6,3,17
15941,6,1,12
15942,6,2,18
15943,6,3,13
15944,6,4,24
15945,6,4,21
15946,6,3,14
15947,6,1,3
15948,6,4,36
15949,6,3,8
15950,6,3,9
15951,6,3,19
15952,6,4,14
15953,6,2,8
15954,6,2,17
15955,6,3,21
15956,6,3,11
15957,6,3,18
15958,6,2,4
15959,6,4,31
15960,6,0,5
15961,6,2,15
15962,6,2,15
15963,6,3,17
15964,6,3,10
15965,6,4,14
15966,6,3,11
15967,6,2,10
15968,6,2,15
15969,6,3,17
15970,6,4,19
15971,6,4,15
15972,6,0,7
15973,6,3,9
15974,6,3,23
15975,6,3,29
15976,6,2,10
15977,6,3,18
15978,6,3,14
15979,6,2,4
15980,6,3,9
15981,6,4,18
15982,6,3,18
15983,6,4,14
15984,6,2,12
15985,6,1,14
15986,6,2,5
15987,6,3,11
15988,6,1,14
15989,6,1,11
15990,6,1,2
15991,6,3,8
15992,6,2,13
15993,6,1,13
15994,6,3,12
15995,6,3,18
15996,6,2,6
15997,6,3,15
15998,6,4,29
15999,6,4,12
16000,6,4,28
16001,6,3,24
16002,6,2,5
16003,6,4,12
16004,6,4,30
16005,6,3,8
16006,6,3,12
16007,6,4,17
16008,6,2,4
16009,6,3,16
16010,6,4,17
16011,6,2,9
16012,6,3,13
16013,6,1,8
16014,6,1,4
16015,6,2,12
16016,6,0,3
16017,6,3,16
16018,6,3,12
16019,6,3,6
16020,6,2,7
16021,6,4,21
16022,6,1,8
16023,6,3,8
16024,6,3,17
16025,6,4,22
16026,6,2,12
16027,6,3,14
16028,6,1,4
16029,6,4,32
16030,6,0,3
16031,6,3,7
16032,6,2,24
16033,6,4,21
16034,6,3,19
16035,6,3,15
16036,6,3,10
16037,6,3,8
16038,6,3,12
16039,6,3,11
16040,6,4,19
16041,6,2,13
16042,6,2,12
16043,6,3,18
16044,6,3,15
16045,6,4,25
16046,6,1,10
16047,6,3,16
16048,6,1,20
16049,6,4,26
16050,6,4,19
16051,6,4,15
16052,6,1,1
16053,6,4,15
16054,6,1,11
16055,6,2,15
16056,6,3,17
16057,6,2,21
16058,6,2,16
16059,6,1,2
16060,6,2,13
16061,6,1,7
16062,6,3,14
16063,6,1,2
16064,6,3,6
16065,6,4,15
16066,6,3,18
16067,6,3,7
16068,6,4,19
16069,6,2,4
16070,6,3,20
16071,6,3,12
16072,6,3,19
16073,6,3,12
16074,6,3,9
16075,6,3,25
16076,6,3,15
16077,6,4,10
16078,6,1,7
16079,6,3,14
16080,6,3,13
16081,6,3,22
16082,6,4,13
16083,6,4,21
16084,6,4,19
16085,6,4,22
16086,6,0,11
16087,6,4,12
16088,6,3,12
16089,6,3,11
16090,6,3,15
16091,6,3,15
16092,6,4,16
16093,6,2,10
16094,6,3,8
16095,6,3,22
16096,6,3,16
16097,6,3,20
16098,6,2,2
16099,6,1,5
16100,6,4,11
16101,6,3,13
16102,6,2,17
16103,6,0,2
16104,6,4,17
16105,6,3,19
16106,6,3,15
16107,6,4,19
16108,6,3,12
16109,6,3,13
16110,6,2,3
16111,6,2,14
16112,6,3,18
16113,6,0,6
16114,6,1,20
16115,6,3,15
16116,6,4,22
16117,6,4,26
16118,6,2,8
16119,6,4,9
16120,6,3,10
16121,6,3,17
16122,6,3,6
16123,6,3,11
16124,6,4,31
16125,6,3,6
16126,6,2,18
16127,6,4,19
16128,6,4,12
16129,6,3,9
16130,6,1,9
16131,6,2,8
16132,6,4,19
16133,6,3,14
16134,6,3,12
16135,6,2,10
16136,6,4,14
16137,6,3,15
16138,6,3,7
16139,6,2,4
16140,6,4,17
16141,6,1,9
16142,6,1,3
16143,6,4,18
16144,6,2,7
16145,6,4,14
16146,6,0,3
16147,6,2,13
16148,6,2,12
16149,6,4,16
16150,6,3,11
16151,6,3,3
16152,6,3,15
16153,6,3,13
16154,6,4,14
16155,6,2,14
16156,6,2,25
16157,6,3,15
16158,6,3,9
16159,6,4,14
16160,6,4,12
16161,6,4,26
16162,6,3,13
16163,6,3,15
16164,6,2,13
16165,6,2,14
16166,6,3,19
16167,6,3,10
16168,6,2,6
16169,6,3,25
16170,6,0,5
16171,6,4,16
16172,6,3,9
16173,6,4,22
16174,6,2,16
16175,6,2,7
16176,6,2,9
16177,6,2,20
16178,6,3,13
16179,6,3,7
16180,6,3,13
16181,6,4,14
16182,6,3,9
16183,6,4,6
16184,6,2,8
16185,6,4,13
16186,6,3,15
16187,6,2,5
16188,6,2,18
16189,6,3,13
16190,6,4,18
16191,6,3,13
16192,6,2,6
16193,6,3,13
16194,6,4,14
16195,6,2,9
16196,6,4,16
16197,6,3,19
16198,6,4,23
16199,6,3,19
16200,6,2,9
16201,6,4,9
16202,6,3,16
16203,6,3,12
16204,6,3,4
16205,6,2,5
16206,6,1,2
16207,6,3,11
16208,6,4,9
16209,6,3,13
16210,6,1,10
16211,6,3,15
16212,6,4,15
16213,6,2,10
16214,6,0,7
16215,6,2,11
16216,6,1,17
16217,6,3,17
16218,6,3,14
16219,6,3,14
16220,6,3,16
16221,6,2,14
16222,6,3,14
16223,6,3,15
16224,6,2,12
16225,6,1,4
16226,6,3,10
16227,6,1,10
16228,6,2,8
16229,6,4,17
16230,6,3,13
16231,6,3,9
16232,6,3,15
16233,6,2,10
16234,6,3,14
16235,6,3,17
16236,6,1,7
16237,6,3,12
16238,6,2,8
16239,6,3,11
16240,6,2,8
16241,6,3,17
16242,6,3,14
16243,6,3,9
16244,6,0,2
16245,6,3,16
16246,6,3,27
16247,6,2,16
16248,6,3,7
16249,6,4,21
16250,6,2,13
16251,6,4,18
16252,6,3,11
16253,6,3,15
16254,6,3,14
16255,6,3,19
16256,6,0,3
16257,6,3,22
16258,6,3,9
16259,6,3,25
16260,6,4,16
16261,6,3,19
16262,6,2,15
16263,6,0,3
16264,6,4,25
16265,6,3,7
16266,6,3,14
16267,6,3,15
16268,6,3,22
16269,6,4,14
16270,6,2,13
16271,6,3,16
16272,6,4,18
16273,6,3,7
16274,6,3,20
16275,6,4,16
16276,6,2,5
16277,6,4,21
16278,6,4,17
16279,6,3,12
16280,6,3,13
16281,6,2,14
16282,6,2,3
16283,6,3,2
16284,6,3,20
16285,6,2,11
16286,6,4,16
16287,6,3,18
16288,6,1,4
16289,6,1,1
16290,6,3,5
16291,6,2,3
16292,6,3,13
16293,6,3,20
16294,6,4,26
16295,6,4,24
16296,6,3,17
16297,6,3,18
16298,6,2,10
16299,6,3,17
16300,6,4,15
16301,6,3,21
16302,6,3,11
16303,6,4,27
16304,6,4,13
16305,6,3,11
16306,6,2,7
16307,6,3,12
16308,6,2,14
16309,6,2,9
16310,6,2,3
16311,6,1,10
16312,6,3,9
16313,6,1,2
16314,6,2,10
16315,6,1,6
16316,6,2,4
16317,6,3,16
16318,6,3,24
16319,6,2,22
16320,6,3,16
16321,6,3,27
16322,6,4,25
16323,6,3,24
16324,6,3,17
16325,6,2,5
16326,6,0,1
16327,6,3,17
16328,6,1,5
16329,6,3,11
16330,6,2,14
16331,6,2,9
16332,6,3,14
16333,6,4,26
16334,6,2,7
16335,6,3,13
16336,6,2,11
16337,6,2,6
16338,6,3,12
16339,6,3,15
16340,6,4,24
16341,6,3,10
16342,6,2,4
16343,6,2,5
16344,6,3,9
16345,6,2,18
16346,6,3,16
16347,6,0,1
16348,6,1,22
16349,6,2,4
16350,6,3,24
16351,6,3,19
16352,6,3,21
16353,6,1,7
16354,6,3,8
16355,6,3,10
16356,6,4,20
16357,6,3,16
16358,6,2,8
16359,6,2,7
16360,6,3,17
16361,6,3,22
16362,6,2,11
16363,6,3,10
16364,6,3,22
16365,6,0,0
16366,6,3,14
16367,6,1,7
16368,6,2,3
16369,6,3,20
16370,6,2,9
16371,6,4,20
16372,6,3,22
16373,6,2,22
16374,6,2,21
16375,6,3,16
16376,6,2,10
16377,6,3,8
16378,6,1,4
16379,6,2,10
16380,6,2,19
16381,6,3,12
16382,6,3,16
16383,6,2,4
16384,6,1,2
16385,6,3,20
