id,set,human_score,mean_char
15053,6,3,4.68396226415
15054,6,2,4.27710843373
15055,6,3,5.00847457627
15056,6,2,4.38317757009
15057,6,1,4.42372881356
15058,6,4,4.92737430168
15059,6,3,4.72916666667
15060,6,3,4.73184357542
15061,6,3,4.47154471545
15062,6,4,4.7641025641
15063,6,4,4.75619834711
15064,6,2,4.53787878788
15065,6,3,4.52100840336
15066,6,3,4.76119402985
15067,6,2,4.98684210526
15068,6,4,4.88065843621
15069,6,4,4.98340248963
15070,6,3,4.42537313433
15071,6,3,4.4375
15072,6,3,4.71428571429
15073,6,4,4.89719626168
15074,6,3,4.56950672646
15075,6,1,4.32183908046
15076,6,3,4.69540229885
15077,6,2,4.71681415929
15078,6,2,4.83333333333
15079,6,3,4.79333333333
15080,6,3,4.92920353982
15081,6,4,4.80588235294
15082,6,1,5.01851851852
15083,6,3,4.82666666667
15084,6,2,4.56730769231
15085,6,4,4.80740740741
15086,6,2,3.95161290323
15087,6,3,4.32307692308
15088,6,3,4.75333333333
15089,6,4,4.87441860465
15090,6,2,4.48550724638
15091,6,2,5.02962962963
15092,6,3,4.68862275449
15093,6,3,4.45637583893
15094,6,4,4.74324324324
15095,6,0,4.8904109589
15096,6,1,4.14583333333
15097,6,4,4.51464435146
15098,6,2,5.07692307692
15099,6,3,5.09580838323
15100,6,3,4.88970588235
15101,6,4,4.81818181818
15102,6,3,4.45604395604
15103,6,4,4.64171122995
15104,6,3,4.725
15105,6,3,4.51231527094
15106,6,1,4.76373626374
15107,6,3,4.55
15108,6,3,4.5987654321
15109,6,2,4.76712328767
15110,6,2,4.63559322034
15111,6,3,4.75342465753
15112,6,1,4.58227848101
15113,6,0,4.47368421053
15114,6,2,4.57333333333
15115,6,3,4.97142857143
15116,6,3,5.14876033058
15117,6,1,4.63829787234
15118,6,1,4.78703703704
15119,6,2,4.73504273504
15120,6,2,4.44660194175
15121,6,4,4.73964497041
15122,6,3,4.67407407407
15123,6,3,4.90566037736
15124,6,3,4.58181818182
15125,6,3,4.77483443709
15126,6,1,4.45161290323
15127,6,4,4.71555555556
15128,6,3,4.61486486486
15129,6,2,4.78787878788
15130,6,3,4.72535211268
15131,6,2,5.09243697479
15132,6,3,4.45454545455
15133,6,2,4.81118881119
15134,6,2,4.46666666667
15135,6,3,4.50757575758
15136,6,3,4.88311688312
15137,6,2,4.65476190476
15138,6,3,4.51243781095
15139,6,4,4.59259259259
15140,6,2,4.72727272727
15141,6,1,5.28571428571
15142,6,2,4.40223463687
15143,6,2,4.39325842697
15144,6,3,4.71052631579
15145,6,3,4.66486486486
15146,6,3,4.37962962963
15147,6,3,4.78289473684
15148,6,2,4.40495867769
15149,6,2,4.49397590361
15150,6,3,4.92307692308
15151,6,4,5.03300330033
15152,6,2,4.4269005848
15153,6,2,4.38095238095
15154,6,2,4.81065088757
15155,6,4,4.53551912568
15156,6,3,4.67741935484
15157,6,3,4.3125
15158,6,4,4.74345549738
15159,6,3,4.7
15160,6,3,4.7074829932
15161,6,4,4.85026737968
15162,6,2,4.58988764045
15163,6,3,5.06306306306
15164,6,3,4.80120481928
15165,6,3,4.94444444444
15166,6,4,4.8544600939
15167,6,3,4.95767195767
15168,6,4,4.62995594714
15169,6,4,4.7
15170,6,3,4.6976744186
15171,6,2,4.63945578231
15172,6,2,4.59798994975
15173,6,4,4.88613861386
15174,6,3,4.99435028249
15175,6,2,4.73846153846
15176,6,4,4.89406779661
15177,6,1,4.6265060241
15178,6,2,4.60606060606
15179,6,4,4.7461928934
15180,6,4,4.37219730942
15181,6,4,4.82547169811
15182,6,4,5.05529953917
15183,6,2,4.67619047619
15184,6,3,4.64285714286
15185,6,1,4.20987654321
15186,6,4,4.78835978836
15187,6,3,5.24812030075
15188,6,1,4.28169014085
15189,6,4,4.745
15190,6,4,4.61421319797
15191,6,3,4.79141104294
15192,6,2,4.44666666667
15193,6,1,4.40740740741
15194,6,2,4.87654320988
15195,6,1,4.37362637363
15196,6,3,4.82089552239
15197,6,3,4.92617449664
15198,6,3,4.45341614907
15199,6,3,4.95321637427
15200,6,4,4.32369942197
15201,6,3,4.05194805195
15202,6,3,4.75510204082
15203,6,4,4.55281690141
15204,6,2,4.39215686275
15205,6,3,5.08928571429
15206,6,2,4.68888888889
15207,6,2,4.81
15208,6,3,4.60465116279
15209,6,3,4.84459459459
15210,6,3,4.3606557377
15211,6,2,5.02209944751
15212,6,2,4.48
15213,6,3,5.464
15214,6,1,4.96296296296
15215,6,4,4.68075117371
15216,6,3,5.03773584906
15217,6,2,4.23076923077
15218,6,2,4.71578947368
15219,6,3,4.44852941176
15220,6,3,4.89142857143
15221,6,2,4.39325842697
15222,6,4,4.67400881057
15223,6,3,4.68449197861
15224,6,2,4.55737704918
15225,6,4,4.82380952381
15226,6,4,4.98882681564
15227,6,3,4.54545454545
15228,6,4,4.73333333333
15229,6,2,4.55670103093
15230,6,4,4.94701986755
15231,6,4,4.32142857143
15232,6,1,4.63522012579
15233,6,3,4.95918367347
15234,6,4,4.60444444444
15235,6,2,4.69298245614
15236,6,3,4.57246376812
15237,6,2,4.60317460317
15238,6,1,4.41666666667
15239,6,4,4.95698924731
15240,6,1,4.67692307692
15241,6,3,4.76608187135
15242,6,4,4.74074074074
15243,6,3,4.72352941176
15244,6,3,4.87919463087
15245,6,1,4.71428571429
15246,6,4,4.87165775401
15247,6,3,4.87857142857
15248,6,3,4.55675675676
15249,6,3,4.54393305439
15250,6,3,4.70348837209
15251,6,3,4.49612403101
15252,6,2,4.890625
15253,6,3,4.69594594595
15254,6,2,4.77777777778
15255,6,2,4.39215686275
15256,6,2,4.87083333333
15257,6,3,4.67832167832
15258,6,1,4.65517241379
15259,6,2,5.01428571429
15260,6,2,4.49462365591
15261,6,3,4.61111111111
15262,6,1,4.27152317881
15263,6,3,4.59259259259
15264,6,4,4.75316455696
15265,6,3,4.51724137931
15266,6,3,4.84033613445
15267,6,4,5.06422018349
15268,6,0,4.3
15269,6,2,4.69565217391
15270,6,2,4.81300813008
15271,6,2,4.85227272727
15272,6,3,4.72357723577
15273,6,4,4.84649122807
15274,6,3,4.81954887218
15275,6,2,4.5503875969
15276,6,3,4.51754385965
15277,6,4,4.7641025641
15278,6,2,4.7323943662
15279,6,2,4.81481481481
15280,6,2,4.24503311258
15281,6,3,4.64583333333
15282,6,4,4.58378378378
15283,6,2,4.68939393939
15284,6,3,4.84269662921
15285,6,3,4.92405063291
15286,6,3,4.71428571429
15287,6,3,4.69117647059
15288,6,1,4.62903225806
15289,6,4,4.91719745223
15290,6,2,4.62365591398
15291,6,3,4.7729468599
15292,6,1,4.38157894737
15293,6,2,4.84
15294,6,3,4.53284671533
15295,6,3,4.69135802469
15296,6,3,4.77669902913
15297,6,2,4.71111111111
15298,6,2,4.60869565217
15299,6,1,4.27472527473
15300,6,4,5.43037974684
15301,6,4,4.83428571429
15302,6,4,4.91623036649
15303,6,4,5.14124293785
15304,6,1,4.51239669421
15305,6,3,4.7
15306,6,3,4.64480874317
15307,6,3,4.32089552239
15308,6,3,4.92592592593
15309,6,4,4.88805970149
15310,6,3,4.55263157895
15311,6,3,4.57264957265
15312,6,3,4.84756097561
15313,6,4,4.73125
15314,6,3,4.3671875
15315,6,4,4.73303167421
15316,6,3,4.82170542636
15317,6,1,4.50694444444
15318,6,4,4.68535825545
15319,6,1,4.10810810811
15320,6,4,4.55803571429
15321,6,4,4.54771784232
15322,6,2,4.75935828877
15323,6,3,4.8950617284
15324,6,2,4.68867924528
15325,6,2,4.7027027027
15326,6,3,4.4696969697
15327,6,4,4.42924528302
15328,6,2,4.40287769784
15329,6,4,4.71764705882
15330,6,4,4.55399061033
15331,6,4,4.58064516129
15332,6,3,4.75555555556
15333,6,3,4.75
15334,6,3,4.93103448276
15335,6,4,4.87581699346
15336,6,4,4.55405405405
15337,6,3,4.96756756757
15338,6,2,4.20930232558
15339,6,3,4.77192982456
15340,6,3,4.80740740741
15341,6,4,4.95375722543
15342,6,3,4.3961038961
15343,6,1,4.85185185185
15344,6,3,4.78
15345,6,3,4.67515923567
15346,6,3,4.97794117647
15347,6,2,4.6524822695
15348,6,3,4.57386363636
15349,6,3,4.7619047619
15350,6,3,4.84210526316
15351,6,3,4.96174863388
15352,6,3,5.06923076923
15353,6,3,5.00507614213
15354,6,4,4.57211538462
15355,6,3,4.55905511811
15356,6,3,4.47333333333
15357,6,2,4.61151079137
15358,6,4,4.63636363636
15359,6,2,4.72519083969
15360,6,3,4.68229166667
15361,6,3,4.7803030303
15362,6,2,4.8875
15363,6,0,4.59322033898
15364,6,3,5.07692307692
15365,6,3,4.93827160494
15366,6,2,4.82575757576
15367,6,3,4.4375
15368,6,2,4.47337278107
15369,6,3,5.2987804878
15370,6,3,4.62406015038
15371,6,2,4.78048780488
15372,6,4,4.92488262911
15373,6,4,4.89583333333
15374,6,1,4.72340425532
15375,6,4,4.77483443709
15376,6,4,4.70810810811
15377,6,2,4.71084337349
15378,6,2,4.90909090909
15379,6,3,4.72192513369
15380,6,3,4.76691729323
15381,6,0,4.44247787611
15382,6,4,4.7
15383,6,3,5.03977272727
15384,6,3,4.71098265896
15385,6,3,4.42702702703
15386,6,1,5.0
15387,6,3,4.7196969697
15388,6,3,4.6496350365
15389,6,4,4.25296442688
15390,6,2,4.93220338983
15391,6,2,4.33898305085
15392,6,3,4.80141843972
15393,6,3,4.79545454545
15394,6,3,4.52450980392
15395,6,3,4.656
15396,6,3,4.83177570093
15397,6,4,4.609375
15398,6,4,4.65841584158
15399,6,2,4.52142857143
15400,6,3,4.65942028986
15401,6,3,4.46601941748
15402,6,1,4.49557522124
15403,6,1,4.26271186441
15404,6,3,4.67894736842
15405,6,2,4.72413793103
15406,6,1,4.90243902439
15407,6,2,4.61946902655
15408,6,4,4.79856115108
15409,6,3,4.7134502924
15410,6,3,4.73493975904
15411,6,4,4.96373056995
15412,6,3,4.91818181818
15413,6,3,4.74545454545
15414,6,2,4.49206349206
15415,6,2,4.64864864865
15416,6,4,4.75
15417,6,3,4.785
15418,6,3,4.7875
15419,6,4,4.5
15420,6,2,4.87741935484
15421,6,3,4.76388888889
15422,6,2,4.75968992248
15423,6,3,4.6375
15424,6,2,4.6
15425,6,3,4.6640625
15426,6,1,4.22222222222
15427,6,3,4.63870967742
15428,6,3,4.46875
15429,6,3,4.368
15430,6,4,4.9296875
15431,6,0,5.12173913043
15432,6,2,4.46120689655
15433,6,3,4.87078651685
15434,6,2,4.27380952381
15435,6,4,4.59134615385
15436,6,4,4.65432098765
15437,6,2,4.41666666667
15438,6,3,4.89944134078
15439,6,2,4.90909090909
15440,6,2,4.75625
15441,6,1,4.38805970149
15442,6,2,4.80882352941
15443,6,3,4.46052631579
15444,6,3,4.95744680851
15445,6,2,4.90217391304
15446,6,4,4.67692307692
15447,6,4,4.5355450237
15448,6,3,4.55405405405
15449,6,1,4.93457943925
15450,6,4,4.93356643357
15451,6,3,4.66423357664
15452,6,2,4.73949579832
15453,6,4,4.69375
15454,6,3,5.01242236025
15455,6,3,5.08461538462
15456,6,0,4.75539568345
15457,6,3,4.8445229682
15458,6,2,4.8
15459,6,4,4.95918367347
15460,6,4,4.45859872611
15461,6,3,4.69273743017
15462,6,3,4.67857142857
15463,6,2,4.41836734694
15464,6,4,4.87878787879
15465,6,3,4.60700389105
15466,6,2,4.8354978355
15467,6,4,4.89453125
15468,6,2,4.40540540541
15469,6,4,4.59411764706
15470,6,3,4.56852791878
15471,6,3,4.84816753927
15472,6,3,4.7037037037
15473,6,2,4.54644808743
15474,6,4,4.71052631579
15475,6,2,4.87581699346
15476,6,4,4.68983957219
15477,6,3,4.5
15478,6,2,4.77659574468
15479,6,3,4.432
15480,6,2,4.83582089552
15481,6,3,4.62732919255
15482,6,1,4.78666666667
15483,6,1,4.64835164835
15484,6,4,4.7652173913
15485,6,2,4.5504587156
15486,6,4,4.73529411765
15487,6,2,4.3
15488,6,3,4.71774193548
15489,6,3,4.9
15490,6,1,4.94047619048
15491,6,3,4.96226415094
15492,6,3,4.88965517241
15493,6,4,4.32727272727
15494,6,4,4.8085106383
15495,6,4,4.52755905512
15496,6,2,4.59047619048
15497,6,3,4.81325301205
15498,6,3,4.63905325444
15499,6,4,5.1144278607
15500,6,3,4.87068965517
15501,6,3,4.37903225806
15502,6,3,4.48322147651
15503,6,2,4.61764705882
15504,6,1,4.62068965517
15505,6,1,4.98888888889
15506,6,3,4.76855895197
15507,6,3,4.34134615385
15508,6,4,4.77152317881
15509,6,3,4.48717948718
15510,6,2,4.53439153439
15511,6,3,4.2
15512,6,3,4.62441314554
15513,6,1,4.27083333333
15514,6,2,4.87804878049
15515,6,4,5.02312138728
15516,6,3,4.29347826087
15517,6,3,4.6
15518,6,3,4.8064516129
15519,6,4,4.77368421053
15520,6,3,4.62921348315
15521,6,4,4.91978609626
15522,6,3,4.62694300518
15523,6,4,4.86607142857
15524,6,3,4.52898550725
15525,6,3,4.63636363636
15526,6,4,4.72864321608
15527,6,2,4.48818897638
15528,6,2,4.58278145695
15529,6,3,4.87610619469
15530,6,4,5.0365448505
15531,6,2,4.49494949495
15532,6,1,4.53571428571
15533,6,4,4.67317073171
15534,6,3,4.76
15535,6,2,4.86808510638
15536,6,2,4.64864864865
15537,6,2,4.89814814815
15538,6,3,4.60294117647
15539,6,3,4.89032258065
15540,6,2,4.60550458716
15541,6,2,4.75609756098
15542,6,3,4.8087431694
15543,6,3,4.71895424837
15544,6,2,4.83908045977
15545,6,3,4.91139240506
15546,6,3,4.6887755102
15547,6,3,4.59701492537
15548,6,3,4.55284552846
15549,6,3,4.67193675889
15550,6,3,4.62
15551,6,1,4.98113207547
15552,6,3,4.87068965517
15553,6,2,4.92708333333
15554,6,3,4.50877192982
15555,6,2,4.92814371257
15556,6,3,5.0275862069
15557,6,3,4.87878787879
15558,6,3,4.37423312883
15559,6,3,4.73469387755
15560,6,4,4.78199052133
15561,6,4,4.89491525424
15562,6,4,4.68
15563,6,1,4.41414141414
15564,6,3,4.87671232877
15565,6,3,4.44171779141
15566,6,4,4.87027027027
15567,6,3,4.83838383838
15568,6,4,4.85714285714
15569,6,1,4.49206349206
15570,6,3,4.82278481013
15571,6,2,4.5
15572,6,4,4.46113989637
15573,6,3,4.86857142857
15574,6,4,4.80392156863
15575,6,4,4.796875
15576,6,4,4.8901734104
15577,6,3,4.6862745098
15578,6,3,4.67811158798
15579,6,3,4.59340659341
15580,6,2,4.90384615385
15581,6,2,4.86138613861
15582,6,3,5.00531914894
15583,6,3,4.66483516484
15584,6,4,4.91335740072
15585,6,2,4.775
15586,6,2,5.04371584699
15587,6,3,4.79470198675
15588,6,3,4.64077669903
15589,6,2,5.07894736842
15590,6,3,4.57594936709
15591,6,1,4.52173913043
15592,6,4,4.86740331492
15593,6,3,4.86394557823
15594,6,3,4.58035714286
15595,6,3,4.70833333333
15596,6,3,4.96899224806
15597,6,3,4.60098522167
15598,6,3,4.5761589404
15599,6,2,4.59638554217
15600,6,2,4.63888888889
15601,6,3,4.47027027027
15602,6,3,4.62406015038
15603,6,2,4.9509202454
15604,6,1,4.64473684211
15605,6,3,4.85616438356
15606,6,3,4.31632653061
15607,6,4,4.71502590674
15608,6,3,4.55223880597
15609,6,3,4.91346153846
15610,6,4,4.76394849785
15611,6,4,4.70050761421
15612,6,2,4.64739884393
15613,6,3,4.81818181818
15614,6,2,4.65044247788
15615,6,3,4.77248677249
15616,6,2,4.47286821705
15617,6,4,4.52244897959
15618,6,3,4.81767955801
15619,6,3,4.86029411765
15620,6,3,4.55214723926
15621,6,4,4.70098039216
15622,6,3,4.47115384615
15623,6,3,4.65354330709
15624,6,4,4.52549019608
15625,6,2,4.88421052632
15626,6,3,4.81208053691
15627,6,0,4.72043010753
15628,6,3,4.65217391304
15629,6,3,4.84239130435
15630,6,2,4.31111111111
15631,6,3,4.68108108108
15632,6,1,4.54651162791
15633,6,3,5.05185185185
15634,6,4,4.70454545455
15635,6,3,4.78534031414
15636,6,1,4.61940298507
15637,6,3,4.50735294118
15638,6,2,4.30434782609
15639,6,3,4.4696969697
15640,6,3,4.53529411765
15641,6,4,4.76651982379
15642,6,1,4.79428571429
15643,6,3,4.68518518519
15644,6,3,4.6875
15645,6,3,5.00653594771
15646,6,3,4.8198757764
15647,6,1,5.03787878788
15648,6,2,4.544
15649,6,1,5.02272727273
15650,6,3,4.80487804878
15651,6,3,4.34285714286
15652,6,4,4.93357933579
15653,6,3,5.13483146067
15654,6,4,4.75
15655,6,4,4.80888888889
15656,6,3,4.56382978723
15657,6,3,4.69902912621
15658,6,4,4.66197183099
15659,6,3,4.6484375
15660,6,2,4.48701298701
15661,6,1,4.47457627119
15662,6,1,4.27950310559
15663,6,1,5.16666666667
15664,6,4,4.57077625571
15665,6,4,4.86192468619
15666,6,2,4.92857142857
15667,6,3,4.92771084337
15668,6,1,4.4
15669,6,3,4.57692307692
15670,6,3,4.68103448276
15671,6,4,5.0243902439
15672,6,2,4.59420289855
15673,6,2,4.55555555556
15674,6,4,4.68817204301
15675,6,2,4.54861111111
15676,6,3,4.77990430622
15677,6,3,4.82840236686
15678,6,2,4.58620689655
15679,6,3,4.41258741259
15680,6,3,4.84353741497
15681,6,3,4.62441314554
15682,6,4,4.74752475248
15683,6,3,4.98333333333
15684,6,3,4.51773049645
15685,6,2,4.73983739837
15686,6,3,4.84210526316
15687,6,1,5.03529411765
15688,6,3,4.58579881657
15689,6,4,4.90540540541
15690,6,3,4.24615384615
15691,6,1,4.33333333333
15692,6,4,4.735
15693,6,2,4.38636363636
15694,6,3,4.62992125984
15695,6,3,4.67261904762
15696,6,2,4.56603773585
15697,6,4,4.80882352941
15698,6,2,4.49193548387
15699,6,4,4.73076923077
15700,6,4,4.82242990654
15701,6,3,4.49450549451
15702,6,4,4.95108695652
15703,6,4,4.69142857143
15704,6,2,4.77108433735
15705,6,4,5.0875
15706,6,4,4.74634146341
15707,6,4,4.735
15708,6,4,5.1380952381
15709,6,4,4.61797752809
15710,6,2,4.74509803922
15711,6,2,4.61935483871
15712,6,4,4.55882352941
15713,6,3,4.81531531532
15714,6,4,4.80582524272
15715,6,2,4.82183908046
15716,6,2,4.14563106796
15717,6,2,4.96610169492
15718,6,3,4.41798941799
15719,6,2,4.48051948052
15720,6,2,4.66233766234
15721,6,4,4.80813953488
15722,6,3,5.1488372093
15723,6,3,4.61224489796
15724,6,3,4.73611111111
15725,6,2,4.68235294118
15726,6,3,4.39726027397
15727,6,2,4.43442622951
15728,6,1,5.55
15729,6,3,4.83798882682
15730,6,2,4.63063063063
15731,6,3,4.54802259887
15732,6,2,4.5671641791
15733,6,0,4.25
15734,6,2,4.58518518519
15735,6,1,4.05555555556
15736,6,3,4.68253968254
15737,6,3,4.91176470588
15738,6,1,4.6875
15739,6,3,4.83240223464
15740,6,3,4.78632478632
15741,6,3,4.71559633028
15742,6,3,4.77900552486
15743,6,3,4.35384615385
15744,6,3,4.3475177305
15745,6,2,4.60101010101
15746,6,3,4.80225988701
15747,6,3,4.54301075269
15748,6,2,4.39047619048
15749,6,1,4.13157894737
15750,6,1,4.66666666667
15751,6,3,4.28205128205
15752,6,3,4.62105263158
15753,6,0,4.97297297297
15754,6,4,4.49519230769
15755,6,0,4.71428571429
15756,6,3,5.05511811024
15757,6,3,4.60162601626
15758,6,3,4.70186335404
15759,6,3,4.64545454545
15760,6,3,4.5652173913
15761,6,3,4.91532258065
15762,6,2,4.8813559322
15763,6,3,4.95375722543
15764,6,3,4.88741721854
15765,6,3,4.71204188482
15766,6,3,4.68
15767,6,4,4.68401486989
15768,6,2,4.70238095238
15769,6,1,4.10309278351
15770,6,4,4.73652694611
15771,6,3,4.68715083799
15772,6,4,4.63736263736
15773,6,2,4.64179104478
15774,6,3,4.93264248705
15775,6,3,4.59523809524
15776,6,4,4.93721973094
15777,6,3,4.80165289256
15778,6,1,4.86666666667
15779,6,3,4.89344262295
15780,6,4,4.89411764706
15781,6,4,4.35684647303
15782,6,3,4.60843373494
15783,6,4,4.5
15784,6,3,4.65734265734
15785,6,3,4.70303030303
15786,6,3,4.82122905028
15787,6,4,4.62222222222
15788,6,4,4.72765957447
15789,6,2,4.53086419753
15790,6,4,4.64324324324
15791,6,1,4.75862068966
15792,6,2,4.59322033898
15793,6,1,4.53684210526
15794,6,3,4.49047619048
15795,6,3,4.39285714286
15796,6,3,4.86033519553
15797,6,2,4.64912280702
15798,6,3,4.87037037037
15799,6,2,4.75423728814
15800,6,3,4.62827225131
15801,6,3,4.34920634921
15802,6,3,4.88524590164
15803,6,1,4.33333333333
15804,6,4,4.62857142857
15805,6,4,4.53703703704
15806,6,3,4.62328767123
15807,6,0,4.84931506849
15808,6,3,4.69230769231
15809,6,3,4.776
15810,6,3,4.47101449275
15811,6,2,4.71084337349
15812,6,3,4.54961832061
15813,6,3,5.0253164557
15814,6,4,4.99421965318
15815,6,3,4.77205882353
15816,6,3,5.01807228916
15817,6,3,4.72549019608
15818,6,2,4.71717171717
15819,6,3,4.9872611465
15820,6,4,4.76984126984
15821,6,3,4.81909547739
15822,6,1,4.32530120482
15823,6,1,4.24137931034
15824,6,4,4.60506329114
15825,6,3,4.87586206897
15826,6,3,4.7385620915
15827,6,4,4.86134453782
15828,6,3,4.44852941176
15829,6,1,4.20930232558
15830,6,3,4.86486486486
15831,6,0,4.08571428571
15832,6,2,4.75609756098
15833,6,1,4.51111111111
15834,6,4,4.68474576271
15835,6,4,4.88559322034
15836,6,1,4.72519083969
15837,6,1,4.81379310345
15838,6,2,4.65034965035
15839,6,2,4.36507936508
15840,6,2,4.54985754986
15841,6,3,4.69811320755
15842,6,2,4.70652173913
15843,6,3,4.53136531365
15844,6,2,4.81553398058
15845,6,3,4.61029411765
