id,set,human_score,std_word
21120,8,50,7.45981461024
21122,8,46,7.58706794487
21123,8,43,7.35597048451
21126,8,27,13.7428441317
21127,8,35,7.12976067108
21129,8,36,9.75243559322
21130,8,45,7.20779526304
21131,8,35,5.67963997532
21132,8,40,7.56629955057
21133,8,35,5.93969696197
21134,8,34,16.7532646072
21135,8,40,10.0000594882
21136,8,33,5.8338369746
21137,8,39,8.58398139792
21138,8,33,5.11040222854
21140,8,24,3.69230769231
21141,8,31,6.92820323028
21142,8,36,6.74033372805
21143,8,40,9.33571004485
21144,8,40,8.06837604684
21145,8,32,11.4825417671
21146,8,47,12.5532200384
21147,8,40,9.11643433586
21148,8,35,20.5364919107
21149,8,36,8.66522518736
21150,8,28,12.2641005893
21151,8,35,10.3602638076
21153,8,33,14.5851808354
21154,8,34,9.65602166139
21155,8,36,12.7751977938
21156,8,40,6.0668907755
21157,8,40,8.50124840772
21158,8,35,5.84360162506
21159,8,46,9.36306093932
21160,8,34,17.3936959109
21161,8,40,9.24784540464
21163,8,40,6.28293819117
21164,8,45,11.1060482292
21166,8,31,5.06409535143
21167,8,40,8.41609045296
21168,8,40,11.7641430512
21170,8,39,9.23872047302
21171,8,35,6.72185724628
21174,8,42,10.2424409382
21175,8,38,6.90163839801
21176,8,34,6.98120620492
21177,8,26,12.8616284973
21178,8,31,10.7163109077
21179,8,31,3.47173300481
21180,8,40,9.7264163289
21181,8,40,10.4867591372
21182,8,31,6.51780898079
21183,8,36,7.38920834731
21185,8,42,9.54465714993
21186,8,39,8.9398003757
21188,8,37,45.708685724
21189,8,37,7.52875147454
21190,8,36,6.73847347649
21191,8,34,92.5208591346
21192,8,35,5.68272720001
21193,8,40,6.1669884086
21194,8,42,9.48207373006
21195,8,36,8.99279669458
21198,8,34,4.15326740983
21199,8,35,10.8703455359
21200,8,40,10.1628263048
21202,8,45,7.40770473832
21203,8,40,6.07156531098
21204,8,31,14.005020156
21205,8,31,6.09393917549
21206,8,34,20.9601407438
21207,8,44,11.6803933416
21208,8,38,10.2751934288
21209,8,42,7.77950577217
21210,8,35,8.16208299182
21211,8,33,9.80353984942
21213,8,40,9.20919800234
21214,8,40,10.7181571519
21215,8,41,7.39577582137
21217,8,30,13.492796432
21218,8,42,11.378906194
21219,8,40,7.16887415253
21220,8,30,21.1048967462
21221,8,31,12.805977337
21222,8,27,9.06909701735
21223,8,36,8.37471208276
21224,8,43,8.12511451133
21225,8,50,12.5298853791
21227,8,40,10.60529218
21229,8,40,8.8733654487
21230,8,36,5.29889617827
21233,8,40,6.39419462107
21235,8,28,48.5978394581
21236,8,40,8.53523997295
21237,8,40,10.439252334
21238,8,37,9.50344677924
21240,8,26,57.2035838038
21241,8,30,9.15502641851
21244,8,30,11.1118055339
21245,8,40,8.90737141636
21246,8,37,10.4715795962
21247,8,34,11.5304732945
21248,8,28,7.12232466618
21249,8,42,7.0257346054
21250,8,44,7.07046650502
21251,8,40,7.38914786514
21253,8,40,7.00239958871
21255,8,41,27.153038504
21256,8,33,11.0344913793
21257,8,30,16.2583118193
21258,8,40,8.34506671084
21259,8,43,10.169327653
21261,8,36,8.70176415636
21262,8,36,8.47163051167
21263,8,32,5.1403955986
21264,8,36,12.1992821595
21265,8,35,15.9188480181
21266,8,38,6.31058867395
21268,8,38,4.07415824829
21269,8,40,14.3791515744
21271,8,30,10.8847374176
21272,8,40,12.3099133384
21273,8,34,14.0225382491
21274,8,40,7.87669902581
21275,8,40,8.47301548448
21276,8,34,7.79000106529
21277,8,30,22.7327468155
21279,8,33,7.45801100605
21280,8,40,10.3706816585
21281,8,40,5.45011043041
21284,8,38,6.7399925816
21285,8,37,5.53219955052
21286,8,36,9.92187862803
21287,8,40,6.13288041806
21288,8,46,9.36219825381
21289,8,49,7.72571913026
21290,8,37,8.7001670429
21291,8,30,12.8092003797
21292,8,50,14.0874624125
21293,8,33,9.05265802314
21294,8,34,11.0387574784
21295,8,45,10.7841833771
21296,8,40,6.86750106578
21297,8,32,20.0205943118
21298,8,30,5.40236944015
21299,8,41,8.21946143697
21300,8,44,7.6048360607
21301,8,21,8.51821577562
21302,8,40,7.53806386909
21304,8,37,7.53644484044
21306,8,46,7.15149358959
21307,8,30,12.651397205
21308,8,40,6.49381243955
21309,8,38,7.40772400944
21310,8,40,10.059339512
21312,8,32,12.9940017559
21315,8,35,7.26713316857
21318,8,29,9.24626050538
21319,8,46,5.82686129523
21321,8,40,7.69848235766
21322,8,36,18.5047891415
21323,8,43,11.3215429885
21324,8,40,6.6892152006
21325,8,45,7.06947245757
21327,8,33,22.4041209754
21329,8,30,4.47652346625
21330,8,37,11.5552748017
21331,8,26,5.36190264738
21332,8,40,6.53823467838
21333,8,36,8.89687141571
21334,8,30,12.4723694621
21336,8,36,13.6001940346
21338,8,34,21.1275718225
21339,8,34,15.6637671076
21340,8,37,8.64915539056
21342,8,40,8.1742206339
21343,8,47,14.0153398841
21344,8,47,6.33067926845
21345,8,32,21.4703331742
21346,8,31,22.9463382433
21347,8,32,9.08110352364
21348,8,40,9.15249806962
21350,8,36,9.87224515953
21351,8,31,16.3986788086
21352,8,37,6.91913108707
21354,8,35,16.9725105893
21355,8,28,39.412663253
21356,8,37,9.63349810372
21357,8,41,7.28807471544
21358,8,46,8.47562742991
21360,8,35,9.12409028
21361,8,45,5.91002538066
21364,8,45,7.62027069859
21365,8,37,7.79586494265
21366,8,41,8.39907010914
21367,8,39,11.802930636
21369,8,29,13.1646721854
21370,8,31,6.56210518735
21373,8,40,10.1877343191
21374,8,38,9.1455224956
21375,8,37,8.32539622013
21377,8,34,8.71323355348
21379,8,35,6.65517059171
21380,8,37,19.2807864075
21382,8,42,8.35973448625
21383,8,40,10.7356358708
21384,8,38,6.79705818719
21385,8,50,9.69578069396
21386,8,42,6.40418251762
21387,8,40,10.032605974
21388,8,40,6.11035874004
21389,8,20,6.0
21390,8,36,9.34242024168
21391,8,34,10.9097667792
21392,8,40,9.22525371588
21393,8,30,7.24499827467
21394,8,31,16.2535645043
21397,8,40,8.59627487505
21398,8,50,14.2512510279
21399,8,25,6.18399026011
21403,8,41,6.31151654782
21404,8,37,13.5684339553
21405,8,40,14.7508474333
21407,8,40,12.2324657364
21408,8,21,14.2877181134
21409,8,44,11.0764389584
21410,8,33,11.2001571248
21411,8,31,43.2242216047
21412,8,32,30.9873336018
21413,8,46,9.00385334176
21414,8,41,12.3580374022
21415,8,35,6.96034164514
21416,8,40,7.86304648339
21418,8,45,5.90316904444
21419,8,43,11.2037802262
21421,8,41,13.066463107
21422,8,41,8.53391792215
21424,8,36,14.0042781354
21425,8,34,6.1858275768
21426,8,41,9.77908514361
21427,8,35,7.6029964853
21428,8,30,10.7170164852
21429,8,55,11.8610578967
21431,8,40,9.26096947169
21432,8,50,6.50337432038
21433,8,35,5.8082421681
21434,8,32,14.912243292
21436,8,37,10.4651731362
21437,8,34,6.24053637223
21438,8,46,8.76838042727
21440,8,34,7.35969320033
21441,8,41,9.89104475978
21442,8,40,6.76244129327
21443,8,34,7.24568837309
21444,8,30,25.0
21446,8,30,7.27980463718
21447,8,36,12.7233303853
21448,8,30,12.1987670424
21449,8,32,15.082933997
21450,8,35,23.2546094249
21451,8,45,7.77345911848
21452,8,33,10.9427170098
21453,8,36,11.7378421193
21454,8,42,6.77303300268
21456,8,39,7.88983317033
21457,8,40,12.7765999377
21458,8,40,10.8221239758
21459,8,40,9.30567895156
21460,8,32,25.8284941704
21462,8,35,10.2538623491
21463,8,25,4.51712653497
21465,8,36,11.815085861
21467,8,45,6.90552799778
21468,8,35,8.61031939013
21470,8,36,8.83884898415
21471,8,40,7.02271931755
21472,8,33,7.4602249042
21473,8,39,7.02032036015
21475,8,40,7.87505739189
21476,8,28,11.0995495404
21477,8,28,21.7919455049
21478,8,42,10.3043533624
21479,8,31,6.88815475293
21480,8,32,6.9848951553
21481,8,40,12.9490770913
21482,8,30,9.12731347329
21483,8,41,9.00997770345
21484,8,50,7.48355263132
21485,8,36,6.55574387677
21487,8,30,10.0056770589
21488,8,41,7.22131988888
21489,8,22,8.70468990244
21490,8,50,11.2469703179
21491,8,30,7.6258374386
21494,8,40,30.5772135159
21495,8,36,10.5135696789
21500,8,37,8.89089050007
21501,8,28,8.29933086059
21502,8,38,12.5081180739
21503,8,32,12.8832794307
21505,8,40,5.71287679594
21506,8,45,7.27211031721
21507,8,36,10.4813823039
21508,8,45,6.3777424168
21509,8,30,6.48288169737
21510,8,43,5.97819730146
21511,8,37,8.3251241617
21512,8,28,28.2654824831
21513,8,37,16.8766821384
21514,8,34,10.7597794209
21515,8,36,9.50218922144
21516,8,35,13.8115893365
21517,8,32,7.77456024366
21518,8,40,16.871384016
21519,8,37,9.50488155831
21521,8,38,9.15318678944
21522,8,40,6.97701303836
21525,8,30,22.5920570481
21526,8,40,9.77339504883
21529,8,38,8.31544849503
21530,8,46,10.2790156759
21531,8,50,9.51235501646
21532,8,50,7.25642111395
21533,8,35,6.96382782378
21535,8,35,15.1523976885
21536,8,35,7.10646069369
21537,8,33,6.73308250358
21539,8,45,7.5755907202
21540,8,45,8.25064417192
21541,8,40,5.23357108477
21542,8,40,6.81705377874
21544,8,31,11.8419697906
21545,8,36,11.0566219475
21546,8,35,6.41418881713
21547,8,42,9.18912400613
21548,8,35,8.11599500986
21549,8,30,7.73311194851
21550,8,40,12.870681106
21552,8,33,7.59568591007
21553,8,25,7.50601523115
21554,8,31,32.2656906364
21555,8,25,6.17841723309
21556,8,44,7.37409174617
21557,8,42,6.11045353075
21558,8,38,9.38992564271
21559,8,31,7.43246930703
21560,8,44,10.1025421878
21561,8,40,13.7880156295
21563,8,46,7.95260060186
21564,8,41,7.37367572856
21566,8,37,12.9368074754
21567,8,45,7.11886000405
21568,8,40,8.67308217072
21569,8,34,9.28852216399
21570,8,31,9.87495786823
21571,8,40,10.3558223022
21573,8,35,10.0179819958
21574,8,40,6.41536739209
21575,8,30,9.94884876942
21577,8,40,11.0239511973
21578,8,32,7.08513822543
21579,8,27,39.3364970479
21581,8,36,10.4477970207
21582,8,34,8.95513508801
21584,8,30,16.4050935909
21586,8,39,8.46064783148
21587,8,30,10.4361669327
21589,8,30,55.4551832
21592,8,40,5.45831957613
21594,8,32,6.32168639058
21595,8,36,9.86614965885
21596,8,31,14.5779047233
21598,8,30,8.9492258134
21599,8,47,6.44468555722
21601,8,40,8.85851083906
21603,8,35,8.50852876403
21604,8,33,11.2997165341
21605,8,36,9.89949493661
21606,8,36,9.84004008574
21607,8,48,6.13259595299
21608,8,40,10.2377795531
21609,8,40,7.02902569465
21610,8,40,13.2905625635
21611,8,42,7.59217712092
21613,8,40,7.55266410234
21615,8,32,39.5626601941
21617,8,36,5.41397454432
21618,8,40,5.58797468096
21619,8,10,0.0
21620,8,33,14.1548357461
21621,8,44,10.2844864314
21623,8,35,11.612445431
21624,8,30,38.2502949814
21626,8,35,15.7027148959
21628,8,32,10.3006701835
21629,8,40,22.2056149471
21630,8,40,8.00988384082
21633,8,40,6.12970907412
