id,set,human_score,misspell_words
12044,5,3,6
12045,5,2,3
12046,5,1,5
12047,5,2,6
12048,5,2,4
12049,5,4,6
12050,5,0,0
12051,5,2,6
12052,5,4,5
12053,5,0,3
12054,5,3,11
12055,5,2,6
12056,5,3,3
12057,5,1,2
12058,5,3,5
12059,5,2,3
12060,5,3,5
12061,5,2,4
12062,5,3,6
12063,5,2,15
12064,5,3,16
12065,5,2,13
12066,5,0,0
12067,5,2,10
12068,5,3,21
12069,5,4,19
12070,5,2,9
12071,5,3,9
12072,5,4,8
12073,5,2,2
12074,5,2,1
12075,5,3,3
12076,5,2,3
12077,5,3,7
12078,5,1,2
12079,5,3,10
12080,5,4,5
12081,5,4,15
12082,5,3,10
12083,5,1,5
12084,5,3,11
12085,5,3,5
12086,5,3,11
12087,5,1,1
12088,5,2,11
12089,5,1,9
12090,5,4,10
12091,5,3,13
12092,5,1,21
12093,5,2,0
12094,5,2,12
12095,5,1,2
12096,5,1,3
12097,5,1,4
12098,5,1,2
12099,5,3,5
12100,5,4,15
12101,5,4,9
12102,5,4,4
12103,5,3,14
12104,5,2,5
12105,5,3,4
12106,5,3,4
12107,5,2,10
12108,5,3,4
12109,5,3,11
12110,5,4,9
12111,5,1,2
12112,5,4,9
12113,5,1,6
12114,5,2,11
12115,5,1,1
12116,5,3,16
12117,5,2,6
12118,5,2,1
12119,5,2,8
12120,5,3,8
12121,5,1,3
12122,5,2,14
12123,5,2,17
12124,5,2,5
12125,5,4,19
12126,5,4,14
12127,5,4,10
12128,5,4,8
12129,5,2,0
12130,5,2,2
12131,5,3,19
12132,5,3,9
12133,5,3,19
12134,5,2,4
12135,5,1,0
12136,5,1,9
12137,5,2,2
12138,5,2,2
12139,5,4,1
12140,5,2,9
12141,5,3,4
12142,5,3,6
12143,5,1,1
12144,5,4,5
12145,5,1,3
12146,5,2,8
12147,5,3,4
12148,5,3,10
12149,5,1,1
12150,5,3,13
12151,5,3,10
12152,5,3,5
12153,5,1,6
12154,5,4,7
12155,5,3,3
12156,5,4,10
12157,5,3,8
12158,5,3,18
12159,5,3,9
12160,5,3,9
12161,5,2,11
12162,5,4,14
12163,5,2,4
12164,5,3,12
12165,5,2,5
12166,5,2,10
12167,5,1,6
12168,5,2,9
12169,5,1,0
12170,5,4,14
12171,5,2,7
12172,5,1,7
12173,5,2,16
12174,5,2,7
12175,5,2,6
12176,5,1,11
12177,5,2,2
12178,5,2,4
12179,5,4,8
12180,5,2,4
12181,5,3,5
12182,5,2,3
12183,5,1,5
12184,5,3,9
12185,5,3,6
12186,5,2,8
12187,5,2,14
12188,5,4,7
12189,5,1,8
12190,5,1,11
12191,5,3,4
12192,5,1,8
12193,5,2,3
12194,5,2,10
12195,5,2,4
12196,5,2,5
12197,5,2,2
12198,5,2,6
12199,5,2,1
12200,5,4,10
12201,5,3,13
12202,5,1,5
12203,5,2,9
12204,5,3,5
12205,5,3,7
12206,5,3,9
12207,5,4,22
12208,5,2,4
12209,5,2,1
12210,5,3,19
12211,5,3,11
12212,5,4,12
12213,5,4,11
12214,5,1,2
12215,5,1,2
12216,5,4,6
12217,5,2,17
12218,5,2,2
12219,5,4,20
12220,5,2,11
12221,5,3,6
12222,5,1,1
12223,5,2,9
12224,5,3,13
12225,5,3,7
12226,5,4,10
12227,5,1,3
12228,5,3,4
12229,5,3,5
12230,5,3,8
12231,5,4,6
12232,5,3,13
12233,5,3,5
12234,5,1,4
12235,5,3,6
12236,5,3,4
12237,5,2,8
12238,5,1,6
12239,5,2,10
12240,5,4,14
12241,5,4,9
12242,5,4,19
12243,5,3,8
12244,5,4,15
12245,5,1,10
12246,5,2,6
12247,5,3,5
12248,5,3,9
12249,5,1,2
12250,5,2,13
12251,5,3,8
12252,5,3,9
12253,5,3,6
12254,5,1,5
12255,5,2,17
12256,5,4,11
12257,5,3,3
12258,5,1,0
12259,5,2,6
12260,5,2,7
12261,5,3,8
12262,5,2,8
12263,5,4,8
12264,5,2,16
12265,5,2,3
12266,5,2,5
12267,5,2,4
12268,5,2,12
12269,5,4,17
12270,5,4,31
12271,5,1,0
12272,5,3,8
12273,5,4,3
12274,5,1,7
12275,5,1,3
12276,5,4,13
12277,5,2,5
12278,5,3,4
12279,5,2,11
12280,5,2,13
12281,5,3,5
12282,5,3,8
12283,5,2,4
12284,5,2,3
12285,5,2,5
12286,5,1,4
12287,5,3,9
12288,5,2,7
12289,5,1,1
12290,5,3,11
12291,5,3,20
12292,5,2,1
12293,5,3,10
12294,5,0,3
12295,5,3,4
12296,5,4,3
12297,5,3,19
12298,5,2,2
12299,5,4,5
12300,5,2,4
12301,5,1,12
12302,5,2,12
12303,5,3,5
12304,5,1,0
12305,5,3,12
12306,5,2,4
12307,5,1,11
12308,5,2,5
12309,5,3,9
12310,5,3,3
12311,5,2,2
12312,5,3,20
12313,5,3,14
12314,5,2,4
12315,5,3,6
12316,5,2,7
12317,5,1,10
12318,5,4,4
12319,5,2,6
12320,5,2,4
12321,5,3,14
12322,5,1,3
12323,5,3,3
12324,5,3,7
12325,5,1,4
12326,5,3,14
12327,5,3,14
12328,5,2,4
12329,5,2,7
12330,5,2,3
12331,5,1,6
12332,5,1,2
12333,5,2,1
12334,5,3,12
12335,5,2,5
12336,5,1,0
12337,5,2,5
12338,5,2,5
12339,5,3,5
12340,5,4,11
12341,5,2,1
12342,5,1,7
12343,5,4,7
12344,5,1,1
12345,5,0,3
12346,5,2,0
12347,5,4,17
12348,5,3,6
12349,5,2,7
12350,5,3,18
12351,5,3,5
12352,5,3,7
12353,5,3,15
12354,5,2,5
12355,5,4,9
12356,5,1,2
12357,5,3,7
12358,5,1,4
12359,5,3,13
12360,5,4,6
12361,5,2,5
12362,5,0,3
12363,5,3,1
12364,5,4,20
12365,5,4,10
12366,5,3,10
12367,5,4,21
12368,5,3,7
12369,5,2,1
12370,5,3,11
12371,5,3,11
12372,5,3,7
12373,5,4,11
12374,5,3,8
12375,5,2,9
12376,5,3,8
12377,5,2,1
12378,5,1,3
12379,5,2,15
12380,5,1,6
12381,5,2,8
12382,5,2,5
12383,5,3,12
12384,5,3,4
12385,5,2,2
12386,5,2,2
12387,5,4,7
12388,5,4,20
12389,5,2,4
12390,5,2,10
12391,5,2,2
12392,5,2,4
12393,5,4,8
12394,5,2,1
12395,5,3,13
12396,5,2,5
12397,5,2,4
12398,5,2,18
12399,5,2,12
12400,5,2,5
12401,5,1,4
12402,5,2,5
12403,5,4,10
12404,5,4,16
12405,5,4,13
12406,5,3,7
12407,5,2,3
12408,5,3,4
12409,5,2,3
12410,5,1,6
12411,5,3,13
12412,5,2,1
12413,5,2,3
12414,5,0,0
12415,5,3,5
12416,5,2,4
12417,5,3,10
12418,5,2,2
12419,5,2,3
12420,5,4,4
12421,5,2,6
12422,5,4,3
12423,5,3,14
12424,5,4,14
12425,5,3,26
12426,5,2,6
12427,5,2,8
12428,5,2,2
12429,5,3,7
12430,5,3,13
12431,5,2,7
12432,5,3,4
12433,5,2,7
12434,5,2,4
12435,5,0,1
12436,5,2,7
12437,5,2,6
12438,5,2,10
12439,5,3,11
12440,5,4,6
12441,5,2,2
12442,5,2,4
12443,5,1,4
12444,5,3,11
12445,5,1,8
12446,5,4,11
12447,5,4,15
12448,5,4,4
12449,5,3,7
12450,5,3,5
12451,5,1,9
12452,5,2,3
12453,5,1,5
12454,5,4,10
12455,5,2,2
12456,5,2,6
12457,5,3,2
12458,5,3,5
12459,5,3,11
12460,5,2,11
12461,5,1,3
12462,5,4,13
12463,5,2,10
12464,5,2,8
12465,5,1,7
12466,5,3,8
12467,5,3,7
12468,5,3,13
12469,5,1,2
12470,5,4,13
12471,5,2,3
12472,5,1,19
12473,5,2,6
12474,5,2,1
12475,5,1,3
12476,5,2,10
12477,5,2,10
12478,5,4,12
12479,5,4,12
12480,5,1,4
12481,5,3,4
12482,5,4,13
12483,5,3,11
12484,5,2,20
12485,5,2,12
12486,5,1,5
12487,5,2,6
12488,5,2,2
12489,5,4,13
12490,5,2,2
12491,5,2,5
12492,5,2,7
12493,5,2,5
12494,5,3,11
12495,5,2,5
12496,5,1,2
12497,5,4,13
12498,5,4,27
12499,5,2,5
12500,5,3,7
12501,5,4,16
12502,5,2,5
12503,5,2,21
12504,5,2,5
12505,5,4,4
12506,5,1,4
12507,5,2,8
12508,5,2,3
12509,5,3,10
12510,5,2,5
12511,5,2,2
12512,5,3,8
12513,5,4,14
12514,5,4,19
12515,5,2,4
12516,5,4,24
12517,5,4,6
12518,5,3,5
12519,5,2,5
12520,5,3,15
12521,5,1,0
12522,5,3,6
12523,5,3,6
12524,5,2,2
12525,5,3,5
12526,5,0,2
12527,5,1,5
12528,5,2,3
12529,5,4,8
12530,5,4,29
12531,5,4,12
12532,5,3,8
12533,5,2,2
12534,5,2,3
12535,5,4,10
12536,5,3,14
12537,5,3,13
12538,5,4,7
12539,5,2,4
12540,5,2,8
12541,5,2,2
12542,5,1,5
12543,5,2,6
12544,5,3,6
12545,5,3,5
12546,5,1,1
12547,5,1,2
12548,5,2,9
12549,5,2,13
12550,5,2,6
12551,5,2,0
12552,5,1,7
12553,5,4,6
12554,5,1,2
12555,5,3,10
12556,5,3,21
12557,5,3,8
12558,5,1,10
12559,5,1,10
12560,5,2,9
12561,5,1,4
12562,5,1,4
12563,5,2,2
12564,5,3,15
12565,5,2,6
12566,5,1,4
12567,5,2,6
12568,5,2,4
12569,5,2,3
12570,5,2,9
12571,5,2,8
12572,5,1,2
12573,5,3,10
12574,5,4,18
12575,5,2,3
12576,5,3,16
12577,5,1,9
12578,5,1,6
12579,5,3,15
12580,5,1,8
12581,5,4,23
12582,5,2,17
12583,5,3,8
12584,5,3,29
12585,5,2,6
12586,5,2,9
12587,5,3,5
12588,5,1,12
12589,5,3,5
12590,5,3,7
12591,5,2,6
12592,5,1,1
12593,5,1,6
12594,5,3,12
12595,5,1,5
12596,5,2,4
12597,5,3,7
12598,5,1,3
12599,5,2,4
12600,5,2,11
12601,5,1,2
12602,5,1,3
12603,5,1,1
12604,5,1,3
12605,5,3,21
12606,5,1,2
12607,5,3,4
12608,5,4,5
12609,5,4,12
12610,5,2,2
12611,5,2,3
12612,5,3,12
12613,5,3,2
12614,5,2,4
12615,5,2,7
12616,5,2,0
12617,5,2,6
12618,5,3,10
12619,5,4,9
12620,5,4,12
12621,5,1,15
12622,5,3,6
12623,5,2,8
12624,5,2,8
12625,5,1,3
12626,5,3,2
12627,5,2,5
12628,5,2,3
12629,5,1,8
12630,5,1,19
12631,5,3,4
12632,5,3,10
12633,5,3,13
12634,5,2,5
12635,5,1,9
12636,5,1,2
12637,5,4,4
12638,5,3,7
12639,5,3,4
12640,5,1,3
12641,5,2,10
12642,5,1,3
12643,5,2,4
12644,5,3,8
12645,5,3,5
12646,5,2,8
12647,5,2,5
12648,5,2,4
12649,5,3,12
12650,5,3,11
12651,5,2,3
12652,5,1,2
12653,5,2,1
12654,5,2,4
12655,5,2,15
12656,5,3,3
12657,5,2,5
12658,5,2,13
12659,5,2,11
12660,5,3,8
12661,5,2,9
12662,5,2,6
12663,5,1,5
12664,5,1,2
12665,5,3,7
12666,5,2,7
12667,5,3,5
12668,5,2,4
12669,5,4,6
12670,5,2,5
12671,5,4,3
12672,5,3,5
12673,5,4,20
12674,5,4,10
12675,5,3,5
12676,5,2,12
12677,5,1,5
12678,5,2,7
12679,5,2,6
12680,5,3,13
12681,5,1,0
12682,5,2,5
12683,5,4,9
12684,5,2,1
12685,5,2,0
12686,5,4,4
12687,5,1,1
12688,5,2,2
12689,5,1,23
12690,5,3,7
12691,5,1,6
12692,5,3,15
12693,5,4,10
12694,5,3,7
12695,5,3,2
12696,5,3,7
12697,5,3,5
12698,5,3,5
12699,5,4,9
12700,5,4,9
12701,5,2,5
12702,5,2,2
12703,5,2,12
12704,5,3,2
12705,5,2,8
12706,5,4,6
12707,5,2,13
12708,5,1,13
12709,5,3,10
12710,5,4,14
12711,5,2,1
12712,5,2,7
12713,5,2,6
12714,5,1,4
12715,5,3,9
12716,5,2,13
12717,5,1,4
12718,5,1,5
12719,5,2,6
12720,5,2,4
12721,5,2,11
12722,5,2,7
12723,5,2,3
12724,5,3,5
12725,5,4,3
12726,5,1,0
12727,5,3,4
12728,5,3,6
12729,5,4,19
12730,5,2,3
12731,5,1,1
12732,5,2,1
12733,5,2,1
12734,5,1,3
12735,5,3,9
12736,5,4,13
12737,5,1,6
12738,5,3,8
12739,5,2,4
12740,5,2,10
12741,5,4,20
12742,5,3,3
12743,5,3,3
12744,5,2,6
12745,5,3,10
12746,5,1,17
12747,5,3,3
12748,5,3,4
12749,5,4,3
12750,5,2,11
12751,5,2,5
12752,5,1,4
12753,5,3,2
12754,5,1,5
12755,5,3,5
12756,5,2,8
12757,5,2,4
12758,5,1,0
12759,5,2,22
12760,5,3,8
12761,5,3,5
12762,5,2,7
12763,5,2,6
12764,5,3,2
12765,5,3,13
12766,5,3,21
12767,5,2,2
12768,5,2,1
12769,5,2,5
12770,5,3,5
12771,5,1,4
12772,5,1,3
12773,5,2,11
12774,5,2,6
12775,5,2,7
12776,5,2,6
12777,5,3,9
12778,5,4,8
12779,5,4,5
12780,5,3,9
12781,5,2,4
12782,5,3,7
12783,5,1,0
12784,5,4,17
12785,5,3,4
12786,5,3,4
12787,5,2,5
12788,5,1,0
12789,5,1,8
12790,5,2,7
12791,5,2,9
12792,5,1,9
12793,5,3,10
12794,5,2,6
12795,5,1,5
12796,5,1,8
12797,5,3,5
12798,5,3,7
12799,5,2,4
12800,5,4,12
12801,5,2,11
12802,5,2,4
12803,5,3,7
12804,5,2,6
12805,5,3,9
12806,5,4,4
12807,5,4,18
12808,5,1,1
12809,5,2,6
12810,5,4,12
12811,5,1,4
12812,5,3,5
12813,5,3,6
12814,5,3,13
12815,5,2,5
12816,5,2,1
12817,5,4,7
12818,5,3,6
12819,5,3,19
12820,5,1,1
12821,5,1,13
12822,5,4,12
12823,5,3,4
12824,5,2,7
12825,5,2,10
12826,5,2,3
12827,5,2,6
12828,5,1,2
12829,5,2,4
12830,5,3,5
12831,5,4,13
12832,5,3,7
12833,5,2,10
12834,5,3,17
12835,5,2,4
12836,5,1,1
12837,5,2,12
12838,5,3,8
12839,5,3,17
12840,5,4,9
12841,5,4,21
12842,5,1,0
12843,5,2,4
12844,5,3,6
12845,5,0,3
12846,5,3,16
12847,5,3,6
12848,5,3,11
12849,5,2,1
12850,5,2,1
12851,5,3,7
12852,5,3,12
12853,5,2,3
12854,5,1,8
12855,5,3,7
12856,5,4,7
12857,5,2,16
12858,5,2,4
12859,5,3,12
12860,5,2,1
12861,5,2,22
12862,5,2,7
12863,5,4,21
12864,5,2,2
12865,5,3,4
12866,5,3,10
12867,5,3,6
12868,5,1,1
12869,5,3,20
12870,5,1,5
12871,5,2,2
12872,5,3,18
12873,5,2,1
12874,5,3,13
12875,5,2,7
12876,5,1,6
12877,5,2,4
12878,5,3,4
12879,5,3,5
12880,5,0,9
12881,5,4,8
12882,5,3,14
12883,5,2,9
12884,5,2,5
12885,5,1,3
12886,5,2,2
12887,5,2,4
12888,5,2,2
12889,5,2,2
12890,5,2,6
12891,5,4,4
12892,5,3,7
12893,5,3,9
12894,5,2,12
12895,5,2,18
12896,5,2,7
12897,5,2,1
12898,5,2,3
12899,5,2,14
12900,5,2,4
12901,5,1,5
12902,5,1,3
12903,5,2,8
12904,5,1,4
12905,5,3,9
12906,5,0,1
12907,5,3,4
12908,5,3,10
12909,5,4,22
12910,5,3,14
12911,5,4,10
12912,5,2,0
12913,5,2,2
12914,5,1,3
12915,5,3,5
12916,5,3,5
12917,5,4,9
12918,5,3,5
12919,5,4,15
12920,5,3,5
12921,5,1,17
12922,5,1,0
12923,5,2,3
12924,5,4,3
12925,5,3,5
12926,5,2,2
12927,5,1,6
12928,5,2,2
12929,5,2,4
12930,5,3,10
12931,5,3,8
12932,5,1,1
12933,5,1,1
12934,5,2,8
12935,5,3,18
12936,5,2,5
12937,5,4,15
12938,5,3,8
12939,5,0,1
12940,5,2,4
12941,5,4,9
12942,5,0,1
12943,5,3,1
12944,5,1,3
12945,5,2,5
12946,5,2,14
12947,5,2,6
12948,5,2,17
12949,5,2,0
12950,5,1,5
12951,5,3,6
12952,5,2,4
12953,5,1,5
12954,5,3,9
12955,5,2,5
12956,5,2,5
12957,5,3,12
12958,5,4,20
12959,5,3,10
12960,5,2,0
12961,5,3,5
12962,5,2,6
12963,5,3,7
12964,5,3,5
12965,5,3,10
12966,5,3,14
12967,5,1,5
12968,5,4,2
12969,5,1,13
12970,5,3,21
12971,5,2,7
12972,5,4,13
12973,5,3,5
12974,5,2,6
12975,5,3,18
12976,5,1,3
12977,5,2,12
12978,5,2,5
12979,5,2,4
12980,5,4,8
12981,5,4,14
12982,5,2,8
12983,5,2,3
12984,5,3,18
12985,5,4,7
12986,5,3,10
12987,5,4,5
12988,5,2,8
12989,5,4,7
12990,5,3,1
12991,5,4,13
12992,5,4,24
12993,5,3,16
12994,5,2,10
12995,5,2,6
12996,5,2,4
12997,5,2,9
12998,5,2,2
12999,5,2,6
13000,5,3,10
13001,5,1,6
13002,5,2,3
13003,5,2,8
13004,5,4,9
13005,5,1,4
13006,5,0,12
13007,5,2,6
13008,5,3,5
13009,5,3,7
13010,5,1,1
13011,5,1,5
13012,5,3,22
13013,5,3,10
13014,5,2,3
13015,5,2,1
13016,5,3,10
13017,5,0,2
13018,5,4,16
13019,5,4,16
13020,5,3,1
13021,5,3,7
13022,5,4,5
13023,5,2,6
13024,5,3,15
13025,5,2,0
13026,5,2,4
13027,5,3,8
13028,5,3,3
13029,5,2,5
13030,5,3,2
13031,5,2,2
13032,5,1,6
13033,5,1,7
13034,5,2,1
13035,5,3,9
13036,5,2,17
13037,5,3,3
13038,5,3,11
13039,5,2,2
13040,5,2,3
13041,5,4,7
13042,5,1,4
13043,5,4,5
13044,5,2,6
13045,5,3,9
13046,5,3,5
13047,5,4,10
13048,5,2,6
13049,5,2,5
13050,5,3,7
13051,5,4,21
13052,5,2,3
13053,5,2,11
13054,5,3,1
13055,5,2,5
13056,5,4,8
13057,5,4,5
13058,5,2,2
13059,5,2,7
13060,5,2,17
13061,5,1,4
13062,5,2,5
13063,5,1,1
13064,5,2,8
13065,5,1,4
13066,5,0,1
13067,5,1,1
13068,5,2,5
13069,5,2,1
13070,5,2,5
13071,5,4,6
13072,5,2,2
13073,5,3,6
13074,5,3,5
13075,5,3,23
13076,5,2,3
13077,5,1,4
13078,5,3,2
13079,5,4,20
13080,5,4,17
13081,5,4,4
13082,5,1,5
13083,5,4,10
13084,5,2,3
13085,5,2,6
13086,5,3,8
13087,5,2,11
13088,5,1,2
13089,5,3,21
13090,5,4,18
13091,5,2,12
13092,5,1,1
13093,5,4,20
13094,5,2,3
13095,5,1,5
13096,5,2,3
13097,5,1,1
13098,5,0,2
13099,5,4,11
13100,5,2,6
13101,5,1,6
13102,5,2,3
13103,5,3,2
13104,5,2,9
13105,5,2,2
13106,5,3,8
13107,5,3,7
13108,5,2,4
13109,5,1,1
13110,5,3,11
13111,5,2,7
13112,5,3,2
13113,5,2,1
13114,5,2,14
13115,5,3,8
13116,5,2,6
13117,5,1,2
13118,5,2,9
13119,5,1,1
13120,5,1,1
13121,5,4,0
13122,5,2,3
13123,5,4,12
13124,5,3,9
13125,5,2,2
13126,5,2,7
13127,5,2,7
13128,5,3,18
13129,5,4,13
13130,5,2,1
13131,5,2,2
13132,5,3,11
13133,5,2,5
13134,5,2,5
13135,5,1,3
13136,5,2,3
13137,5,2,23
13138,5,4,8
13139,5,3,4
13140,5,1,6
13141,5,4,3
13142,5,1,2
13143,5,3,2
13144,5,4,15
13145,5,4,0
13146,5,3,7
13147,5,4,18
13148,5,2,10
13149,5,3,6
13150,5,3,12
13151,5,2,9
13152,5,2,7
13153,5,4,10
13154,5,1,2
13155,5,3,6
13156,5,3,5
13157,5,1,1
13158,5,3,6
13159,5,2,5
13160,5,3,24
13161,5,2,6
13162,5,1,0
13163,5,4,4
13164,5,1,3
13165,5,2,2
13166,5,3,10
13167,5,1,6
13168,5,2,5
13169,5,4,19
13170,5,3,1
13171,5,2,5
13172,5,3,12
13173,5,2,0
13174,5,1,3
13175,5,3,1
13176,5,2,3
13177,5,3,10
13178,5,3,25
13179,5,3,7
13180,5,3,17
13181,5,3,3
13182,5,2,3
13183,5,3,20
13184,5,2,7
13185,5,1,2
13186,5,2,17
13187,5,4,11
13188,5,2,3
13189,5,3,4
13190,5,2,4
13191,5,4,14
13192,5,2,1
13193,5,2,4
13194,5,4,6
13195,5,3,11
13196,5,4,4
13197,5,3,9
13198,5,2,3
13199,5,3,14
13200,5,3,7
13201,5,1,2
13202,5,1,0
13203,5,4,29
13204,5,3,9
13205,5,2,2
13206,5,4,9
13207,5,3,7
13208,5,3,3
13209,5,2,3
13210,5,3,8
13211,5,3,4
13212,5,3,5
13213,5,4,10
13214,5,0,4
13215,5,4,8
13216,5,2,3
13217,5,3,6
13218,5,2,7
13219,5,3,4
13220,5,1,4
13221,5,3,11
13222,5,2,4
13223,5,2,1
13224,5,2,7
13225,5,2,4
13226,5,3,9
13227,5,3,7
13228,5,2,6
13229,5,1,2
13230,5,1,9
13231,5,2,2
13232,5,4,6
13233,5,2,2
13234,5,3,19
13235,5,1,5
13236,5,3,9
13237,5,3,27
13238,5,1,6
13239,5,1,6
13240,5,3,7
13241,5,3,4
13242,5,2,3
13243,5,3,3
13244,5,1,8
13245,5,1,3
13246,5,3,11
13247,5,1,4
13248,5,3,20
13249,5,1,1
13250,5,4,21
13251,5,3,10
13252,5,2,5
13253,5,2,6
13254,5,2,14
13255,5,4,13
13256,5,2,3
13257,5,2,4
13258,5,1,1
13259,5,3,9
13260,5,4,9
13261,5,1,12
13262,5,2,1
13263,5,4,16
13264,5,3,6
13265,5,1,4
13266,5,2,2
13267,5,3,1
13268,5,4,10
13269,5,3,6
13270,5,2,1
13271,5,4,17
13272,5,2,8
13273,5,2,6
13274,5,1,5
13275,5,3,6
13276,5,3,5
13277,5,2,5
13278,5,2,1
13279,5,3,5
13280,5,3,18
13281,5,3,2
13282,5,3,8
13283,5,2,9
13284,5,2,4
13285,5,4,19
13286,5,3,17
13287,5,1,2
13288,5,2,10
13289,5,2,8
13290,5,3,7
13291,5,3,11
13292,5,3,2
13293,5,1,0
13294,5,3,11
13295,5,3,3
13296,5,0,5
13297,5,2,5
13298,5,2,5
13299,5,2,1
13300,5,3,14
13301,5,2,8
13302,5,3,4
13303,5,2,6
13304,5,3,8
13305,5,2,5
13306,5,4,4
13307,5,2,10
13308,5,1,2
13309,5,2,7
13310,5,2,0
13311,5,2,3
13312,5,2,2
13313,5,4,9
13314,5,3,18
13315,5,3,11
13316,5,2,6
13317,5,2,12
13318,5,2,7
13319,5,3,13
13320,5,1,1
13321,5,2,3
13322,5,2,4
13323,5,3,7
13324,5,2,6
13325,5,3,13
13326,5,1,2
13327,5,4,7
13328,5,2,4
13329,5,3,5
13330,5,4,19
13331,5,3,5
13332,5,1,2
13333,5,2,17
13334,5,4,14
13335,5,2,5
13336,5,1,1
13337,5,3,5
13338,5,2,7
13339,5,3,10
13340,5,0,9
13341,5,3,6
13342,5,3,9
13343,5,2,9
13344,5,3,2
13345,5,4,13
13346,5,3,7
13347,5,3,20
13348,5,3,8
13349,5,2,1
13350,5,1,14
13351,5,2,5
13352,5,1,2
13353,5,1,0
13354,5,3,7
13355,5,3,5
13356,5,2,9
13357,5,2,1
13358,5,2,6
13359,5,2,6
13360,5,2,8
13361,5,3,8
13362,5,2,4
13363,5,2,2
13364,5,3,12
13365,5,2,10
13366,5,1,6
13367,5,2,9
13368,5,2,3
13369,5,2,6
13370,5,1,6
13371,5,4,6
13372,5,2,5
13373,5,3,0
13374,5,3,8
13375,5,2,4
13376,5,4,9
13377,5,2,3
13378,5,3,21
