id,set,human_score,misspell_words
14996,6,2,1
14997,6,1,4
14998,6,3,4
14999,6,4,3
15000,6,4,7
15001,6,3,3
15002,6,3,3
15003,6,1,4
15004,6,4,16
15005,6,3,3
15006,6,3,7
15007,6,3,6
15008,6,3,5
15009,6,4,9
15010,6,1,0
15011,6,3,16
15012,6,3,3
15013,6,2,2
15014,6,2,5
15015,6,3,0
15016,6,2,1
15017,6,0,1
15018,6,2,1
15019,6,3,15
15020,6,2,8
15021,6,3,6
15022,6,3,13
15023,6,3,5
15024,6,3,3
15025,6,1,2
15026,6,3,5
15027,6,3,2
15028,6,2,2
15029,6,4,2
15030,6,4,9
15031,6,3,4
15032,6,4,5
15033,6,4,2
15034,6,4,5
15035,6,2,5
15036,6,3,10
15037,6,2,0
15038,6,3,5
15039,6,2,1
15040,6,2,9
15041,6,2,4
15042,6,4,6
15043,6,3,7
15044,6,3,4
15045,6,3,3
15046,6,4,10
15047,6,3,5
15048,6,2,3
15049,6,3,8
15050,6,3,13
15051,6,3,5
15052,6,3,7
15053,6,3,5
15054,6,2,4
15055,6,3,0
15056,6,2,1
15057,6,1,2
15058,6,4,5
15059,6,3,18
15060,6,3,2
15061,6,3,7
15062,6,4,3
15063,6,4,1
15064,6,2,9
15065,6,3,1
15066,6,3,1
15067,6,2,1
15068,6,4,6
15069,6,4,4
15070,6,3,3
15071,6,3,1
15072,6,3,2
15073,6,4,5
15074,6,3,6
15075,6,1,4
15076,6,3,3
15077,6,2,10
15078,6,2,1
15079,6,3,7
15080,6,3,5
15081,6,4,9
15082,6,1,10
15083,6,3,12
15084,6,2,1
15085,6,4,15
15086,6,2,0
15087,6,3,7
15088,6,3,4
15089,6,4,2
15090,6,2,5
15091,6,2,5
15092,6,3,4
15093,6,3,7
15094,6,4,6
15095,6,0,6
15096,6,1,0
15097,6,4,12
15098,6,2,4
15099,6,3,0
15100,6,3,4
15101,6,4,8
15102,6,3,6
15103,6,4,9
15104,6,3,2
15105,6,3,12
15106,6,1,17
15107,6,3,1
15108,6,3,12
15109,6,2,5
15110,6,2,5
15111,6,3,0
15112,6,1,0
15113,6,0,1
15114,6,2,1
15115,6,3,4
15116,6,3,5
15117,6,1,1
15118,6,1,7
15119,6,2,4
15120,6,2,5
15121,6,4,5
15122,6,3,1
15123,6,3,8
15124,6,3,9
15125,6,3,2
15126,6,1,3
15127,6,4,7
15128,6,3,5
15129,6,2,4
15130,6,3,7
15131,6,2,14
15132,6,3,3
15133,6,2,3
15134,6,2,2
15135,6,3,14
15136,6,3,6
15137,6,2,11
15138,6,3,1
15139,6,4,11
15140,6,2,5
15141,6,1,2
15142,6,2,3
15143,6,2,10
15144,6,3,0
15145,6,3,10
15146,6,3,4
15147,6,3,2
15148,6,2,3
15149,6,2,8
15150,6,3,7
15151,6,4,9
15152,6,2,7
15153,6,2,19
15154,6,2,4
15155,6,4,1
15156,6,3,8
15157,6,3,12
15158,6,4,3
15159,6,3,2
15160,6,3,2
15161,6,4,6
15162,6,2,9
15163,6,3,4
15164,6,3,5
15165,6,3,4
15166,6,4,12
15167,6,3,9
15168,6,4,5
15169,6,4,8
15170,6,3,2
15171,6,2,6
15172,6,2,6
15173,6,4,9
15174,6,3,15
15175,6,2,1
15176,6,4,2
15177,6,1,5
15178,6,2,4
15179,6,4,1
15180,6,4,5
15181,6,4,5
15182,6,4,14
15183,6,2,3
15184,6,3,5
15185,6,1,2
15186,6,4,1
15187,6,3,8
15188,6,1,6
15189,6,4,5
15190,6,4,2
15191,6,3,0
15192,6,2,3
15193,6,1,1
15194,6,2,0
15195,6,1,6
15196,6,3,2
15197,6,3,7
15198,6,3,12
15199,6,3,11
15200,6,4,5
15201,6,3,2
15202,6,3,0
15203,6,4,13
15204,6,2,5
15205,6,3,6
15206,6,2,1
15207,6,2,5
15208,6,3,5
15209,6,3,6
15210,6,3,6
15211,6,2,7
15212,6,2,0
15213,6,3,6
15214,6,1,1
15215,6,4,4
15216,6,3,3
15217,6,2,2
15218,6,2,3
15219,6,3,11
15220,6,3,10
15221,6,2,2
15222,6,4,1
15223,6,3,8
15224,6,2,6
15225,6,4,11
15226,6,4,6
15227,6,3,3
15228,6,4,2
15229,6,2,2
15230,6,4,4
15231,6,4,4
15232,6,1,3
15233,6,3,11
15234,6,4,5
15235,6,2,1
15236,6,3,1
15237,6,2,16
15238,6,1,4
15239,6,4,3
15240,6,1,0
15241,6,3,5
15242,6,4,6
15243,6,3,5
15244,6,3,11
15245,6,1,1
15246,6,4,4
15247,6,3,3
15248,6,3,1
15249,6,3,6
15250,6,3,4
15251,6,3,3
15252,6,2,7
15253,6,3,3
15254,6,2,5
15255,6,2,4
15256,6,2,11
15257,6,3,7
15258,6,1,4
15259,6,2,6
15260,6,2,4
15261,6,3,1
15262,6,1,7
15263,6,3,4
15264,6,4,4
15265,6,3,6
15266,6,3,8
15267,6,4,4
15268,6,0,1
15269,6,2,3
15270,6,2,7
15271,6,2,0
15272,6,3,5
15273,6,4,6
15274,6,3,4
15275,6,2,2
15276,6,3,8
15277,6,4,2
15278,6,2,0
15279,6,2,2
15280,6,2,12
15281,6,3,0
15282,6,4,3
15283,6,2,8
15284,6,3,5
15285,6,3,17
15286,6,3,0
15287,6,3,16
15288,6,1,6
15289,6,4,5
15290,6,2,1
15291,6,3,10
15292,6,1,13
15293,6,2,5
15294,6,3,3
15295,6,3,3
15296,6,3,3
15297,6,2,3
15298,6,2,2
15299,6,1,5
15300,6,4,7
15301,6,4,4
15302,6,4,5
15303,6,4,11
15304,6,1,1
15305,6,3,7
15306,6,3,6
15307,6,3,2
15308,6,3,16
15309,6,4,1
15310,6,3,5
15311,6,3,2
15312,6,3,2
15313,6,4,4
15314,6,3,3
15315,6,4,6
15316,6,3,3
15317,6,1,17
15318,6,4,18
15319,6,1,1
15320,6,4,7
15321,6,4,4
15322,6,2,8
15323,6,3,9
15324,6,2,6
15325,6,2,1
15326,6,3,9
15327,6,4,2
15328,6,2,11
15329,6,4,3
15330,6,4,7
15331,6,4,7
15332,6,3,3
15333,6,3,4
15334,6,3,6
15335,6,4,2
15336,6,4,5
15337,6,3,15
15338,6,2,0
15339,6,3,5
15340,6,3,4
15341,6,4,7
15342,6,3,2
15343,6,1,1
15344,6,3,7
15345,6,3,3
15346,6,3,4
15347,6,2,2
15348,6,3,2
15349,6,3,2
15350,6,3,7
15351,6,3,5
15352,6,3,8
15353,6,3,6
15354,6,4,7
15355,6,3,4
15356,6,3,3
15357,6,2,1
15358,6,4,4
15359,6,2,5
15360,6,3,5
15361,6,3,3
15362,6,2,3
15363,6,0,4
15364,6,3,20
15365,6,3,3
15366,6,2,4
15367,6,3,3
15368,6,2,12
15369,6,3,8
15370,6,3,2
15371,6,2,3
15372,6,4,2
15373,6,4,3
15374,6,1,12
15375,6,4,3
15376,6,4,6
15377,6,2,0
15378,6,2,7
15379,6,3,3
15380,6,3,3
15381,6,0,3
15382,6,4,5
15383,6,3,4
15384,6,3,8
15385,6,3,11
15386,6,1,6
15387,6,3,8
15388,6,3,6
15389,6,4,10
15390,6,2,2
15391,6,2,4
15392,6,3,10
15393,6,3,5
15394,6,3,13
15395,6,3,10
15396,6,3,10
15397,6,4,11
15398,6,4,15
15399,6,2,2
15400,6,3,0
15401,6,3,4
15402,6,1,4
15403,6,1,7
15404,6,3,13
15405,6,2,10
15406,6,1,6
15407,6,2,2
15408,6,4,4
15409,6,3,6
15410,6,3,0
15411,6,4,5
15412,6,3,1
15413,6,3,8
15414,6,2,0
15415,6,2,9
15416,6,4,12
15417,6,3,0
15418,6,3,2
15419,6,4,7
15420,6,2,5
15421,6,3,1
15422,6,2,3
15423,6,3,7
15424,6,2,6
15425,6,3,4
15426,6,1,2
15427,6,3,3
15428,6,3,7
15429,6,3,3
15430,6,4,3
15431,6,0,10
15432,6,2,8
15433,6,3,5
15434,6,2,3
15435,6,4,10
15436,6,4,11
15437,6,2,3
15438,6,3,4
15439,6,2,7
15440,6,2,10
15441,6,1,2
15442,6,2,4
15443,6,3,4
15444,6,3,4
15445,6,2,4
15446,6,4,2
15447,6,4,6
15448,6,3,4
15449,6,1,6
15450,6,4,11
15451,6,3,0
15452,6,2,6
15453,6,4,4
15454,6,3,1
15455,6,3,5
15456,6,0,6
15457,6,3,8
15458,6,2,4
15459,6,4,6
15460,6,4,7
15461,6,3,4
15462,6,3,13
15463,6,2,0
15464,6,4,5
15465,6,3,3
15466,6,2,2
15467,6,4,4
15468,6,2,2
15469,6,4,10
15470,6,3,9
15471,6,3,7
15472,6,3,2
15473,6,2,3
15474,6,4,2
15475,6,2,4
15476,6,4,10
15477,6,3,2
15478,6,2,10
15479,6,3,6
15480,6,2,0
15481,6,3,3
15482,6,1,7
15483,6,1,4
15484,6,4,0
15485,6,2,4
15486,6,4,4
15487,6,2,1
15488,6,3,3
15489,6,3,5
15490,6,1,9
15491,6,3,9
15492,6,3,2
15493,6,4,11
15494,6,4,12
15495,6,4,8
15496,6,2,4
15497,6,3,13
15498,6,3,5
15499,6,4,13
15500,6,3,4
15501,6,3,6
15502,6,3,2
15503,6,2,5
15504,6,1,0
15505,6,1,4
15506,6,3,3
15507,6,3,1
15508,6,4,8
15509,6,3,3
15510,6,2,6
15511,6,3,6
15512,6,3,12
15513,6,1,1
15514,6,2,2
15515,6,4,5
15516,6,3,11
15517,6,3,3
15518,6,3,4
15519,6,4,5
15520,6,3,8
15521,6,4,9
15522,6,3,8
15523,6,4,8
15524,6,3,1
15525,6,3,4
15526,6,4,4
15527,6,2,2
15528,6,2,1
15529,6,3,3
15530,6,4,8
15531,6,2,10
15532,6,1,1
15533,6,4,4
15534,6,3,14
15535,6,2,6
15536,6,2,3
15537,6,2,5
15538,6,3,4
15539,6,3,4
15540,6,2,6
15541,6,2,3
15542,6,3,3
15543,6,3,10
15544,6,2,8
15545,6,3,5
15546,6,3,6
15547,6,3,11
15548,6,3,3
15549,6,3,6
15550,6,3,4
15551,6,1,1
15552,6,3,6
15553,6,2,3
15554,6,3,8
15555,6,2,8
15556,6,3,4
15557,6,3,3
15558,6,3,4
15559,6,3,2
15560,6,4,6
15561,6,4,12
15562,6,4,3
15563,6,1,1
15564,6,3,4
15565,6,3,7
15566,6,4,6
15567,6,3,9
15568,6,4,0
15569,6,1,4
15570,6,3,0
15571,6,2,3
15572,6,4,5
15573,6,3,2
15574,6,4,10
15575,6,4,8
15576,6,4,7
15577,6,3,5
15578,6,3,7
15579,6,3,6
15580,6,2,6
15581,6,2,1
15582,6,3,3
15583,6,3,2
15584,6,4,2
15585,6,2,7
15586,6,2,14
15587,6,3,1
15588,6,3,0
15589,6,2,4
15590,6,3,4
15591,6,1,1
15592,6,4,8
15593,6,3,2
15594,6,3,1
15595,6,3,5
15596,6,3,2
15597,6,3,6
15598,6,3,8
15599,6,2,4
15600,6,2,1
15601,6,3,6
15602,6,3,1
15603,6,2,25
15604,6,1,3
15605,6,3,4
15606,6,3,5
15607,6,4,2
15608,6,3,3
15609,6,3,1
15610,6,4,16
15611,6,4,1
15612,6,2,2
15613,6,3,6
15614,6,2,3
15615,6,3,4
15616,6,2,3
15617,6,4,6
15618,6,3,4
15619,6,3,6
15620,6,3,7
15621,6,4,6
15622,6,3,3
15623,6,3,4
15624,6,4,5
15625,6,2,5
15626,6,3,10
15627,6,0,5
15628,6,3,2
15629,6,3,5
15630,6,2,3
15631,6,3,5
15632,6,1,14
15633,6,3,3
15634,6,4,11
15635,6,3,4
15636,6,1,2
15637,6,3,4
15638,6,2,6
15639,6,3,15
15640,6,3,14
15641,6,4,3
15642,6,1,5
15643,6,3,3
15644,6,3,2
15645,6,3,1
15646,6,3,5
15647,6,1,5
15648,6,2,4
15649,6,1,1
15650,6,3,7
15651,6,3,8
15652,6,4,8
15653,6,3,4
15654,6,4,4
15655,6,4,7
15656,6,3,16
15657,6,3,2
15658,6,4,2
15659,6,3,2
15660,6,2,2
15661,6,1,1
15662,6,1,15
15663,6,1,0
15664,6,4,2
15665,6,4,5
15666,6,2,4
15667,6,3,9
15668,6,1,1
15669,6,3,2
15670,6,3,5
15671,6,4,4
15672,6,2,2
15673,6,2,2
15674,6,4,12
15675,6,2,4
15676,6,3,4
15677,6,3,5
15678,6,2,3
15679,6,3,7
15680,6,3,9
15681,6,3,6
15682,6,4,7
15683,6,3,5
15684,6,3,6
15685,6,2,3
15686,6,3,5
15687,6,1,14
15688,6,3,4
15689,6,4,10
15690,6,3,0
15691,6,1,1
15692,6,4,6
15693,6,2,8
15694,6,3,12
15695,6,3,5
15696,6,2,2
15697,6,4,6
15698,6,2,8
15699,6,4,12
15700,6,4,2
15701,6,3,3
15702,6,4,12
15703,6,4,4
15704,6,2,3
15705,6,4,5
15706,6,4,7
15707,6,4,4
15708,6,4,5
15709,6,4,1
15710,6,2,0
15711,6,2,4
15712,6,4,2
15713,6,3,12
15714,6,4,3
15715,6,2,11
15716,6,2,1
15717,6,2,5
15718,6,3,6
15719,6,2,7
15720,6,2,8
15721,6,4,2
15722,6,3,9
15723,6,3,0
15724,6,3,17
15725,6,2,1
15726,6,3,4
15727,6,2,6
15728,6,1,1
15729,6,3,16
15730,6,2,4
15731,6,3,3
15732,6,2,7
15733,6,0,2
15734,6,2,10
15735,6,1,8
15736,6,3,5
15737,6,3,6
15738,6,1,1
15739,6,3,4
15740,6,3,6
15741,6,3,2
15742,6,3,4
15743,6,3,2
15744,6,3,7
15745,6,2,11
15746,6,3,2
15747,6,3,3
15748,6,2,3
15749,6,1,0
15750,6,1,3
15751,6,3,3
15752,6,3,3
15753,6,0,1
15754,6,4,3
15755,6,0,4
15756,6,3,5
15757,6,3,3
15758,6,3,4
15759,6,3,4
15760,6,3,8
15761,6,3,13
15762,6,2,2
15763,6,3,4
15764,6,3,6
15765,6,3,2
15766,6,3,9
15767,6,4,8
15768,6,2,3
15769,6,1,2
15770,6,4,2
15771,6,3,7
15772,6,4,8
15773,6,2,2
15774,6,3,9
15775,6,3,11
15776,6,4,3
15777,6,3,5
15778,6,1,2
15779,6,3,5
15780,6,4,3
15781,6,4,11
15782,6,3,1
15783,6,4,7
15784,6,3,5
15785,6,3,8
15786,6,3,1
15787,6,4,14
15788,6,4,12
15789,6,2,10
15790,6,4,4
15791,6,1,4
15792,6,2,1
15793,6,1,10
15794,6,3,12
15795,6,3,5
15796,6,3,3
15797,6,2,4
15798,6,3,5
15799,6,2,6
15800,6,3,4
15801,6,3,4
15802,6,3,2
15803,6,1,3
15804,6,4,2
15805,6,4,4
15806,6,3,2
15807,6,0,6
15808,6,3,8
15809,6,3,7
15810,6,3,17
15811,6,2,1
15812,6,3,1
15813,6,3,5
15814,6,4,5
15815,6,3,3
15816,6,3,6
15817,6,3,4
15818,6,2,5
15819,6,3,10
15820,6,4,7
15821,6,3,5
15822,6,1,5
15823,6,1,0
15824,6,4,10
15825,6,3,2
15826,6,3,2
15827,6,4,2
15828,6,3,3
15829,6,1,3
15830,6,3,5
15831,6,0,2
15832,6,2,3
15833,6,1,5
15834,6,4,11
15835,6,4,5
15836,6,1,1
15837,6,1,11
15838,6,2,7
15839,6,2,2
15840,6,2,20
15841,6,3,16
15842,6,2,0
15843,6,3,14
15844,6,2,1
15845,6,3,2
15846,6,4,5
15847,6,2,2
15848,6,3,0
15849,6,2,1
15850,6,0,1
15851,6,2,4
15852,6,2,9
15853,6,3,7
15854,6,4,16
15855,6,4,6
15856,6,3,3
15857,6,3,4
15858,6,3,4
15859,6,3,1
15860,6,1,6
15861,6,4,2
15862,6,2,3
15863,6,3,5
15864,6,3,7
15865,6,2,6
15866,6,3,9
15867,6,2,1
15868,6,1,5
15869,6,3,2
15870,6,3,5
15871,6,3,7
15872,6,1,0
15873,6,3,0
15874,6,3,1
15875,6,2,1
15876,6,3,5
15877,6,3,2
15878,6,1,3
15879,6,4,6
15880,6,3,0
15881,6,2,10
15882,6,2,5
15883,6,3,5
15884,6,2,7
15885,6,3,7
15886,6,3,1
15887,6,3,7
15888,6,3,1
15889,6,1,6
15890,6,2,9
15891,6,4,9
15892,6,3,13
15893,6,3,5
15894,6,2,1
15895,6,4,7
15896,6,3,2
15897,6,3,10
15898,6,3,10
15899,6,3,4
15900,6,3,4
15901,6,3,11
15902,6,3,8
15903,6,3,3
15904,6,1,2
15905,6,3,8
15906,6,3,4
15907,6,3,2
15908,6,2,8
15909,6,3,4
15910,6,3,5
15911,6,1,2
15912,6,1,4
15913,6,0,2
15914,6,3,2
15915,6,3,4
15916,6,4,7
15917,6,1,4
15918,6,4,7
15919,6,2,3
15920,6,3,3
15921,6,3,4
15922,6,3,12
15923,6,4,1
15924,6,3,10
15925,6,3,2
15926,6,2,3
15927,6,3,9
15928,6,3,6
15929,6,1,8
15930,6,4,9
15931,6,2,5
15932,6,3,4
15933,6,3,5
15934,6,1,6
15935,6,3,3
15936,6,4,5
15937,6,4,8
15938,6,3,10
15939,6,1,3
15940,6,3,2
15941,6,1,2
15942,6,2,14
15943,6,3,2
15944,6,4,14
15945,6,4,2
15946,6,3,7
15947,6,1,4
15948,6,4,9
15949,6,3,7
15950,6,3,0
15951,6,3,15
15952,6,4,3
15953,6,2,1
15954,6,2,4
15955,6,3,3
15956,6,3,10
15957,6,3,3
15958,6,2,5
15959,6,4,8
15960,6,0,2
15961,6,2,2
15962,6,2,2
15963,6,3,0
15964,6,3,1
15965,6,4,16
15966,6,3,7
15967,6,2,5
15968,6,2,3
15969,6,3,7
15970,6,4,3
15971,6,4,7
15972,6,0,3
15973,6,3,7
15974,6,3,7
15975,6,3,6
15976,6,2,12
15977,6,3,5
15978,6,3,7
15979,6,2,2
15980,6,3,6
15981,6,4,4
15982,6,3,4
15983,6,4,4
15984,6,2,6
15985,6,1,8
15986,6,2,8
15987,6,3,9
15988,6,1,2
15989,6,1,6
15990,6,1,3
15991,6,3,1
15992,6,2,3
15993,6,1,5
15994,6,3,1
15995,6,3,7
15996,6,2,4
15997,6,3,2
15998,6,4,4
15999,6,4,6
16000,6,4,3
16001,6,3,3
16002,6,2,6
16003,6,4,8
16004,6,4,12
16005,6,3,7
16006,6,3,9
16007,6,4,5
16008,6,2,11
16009,6,3,13
16010,6,4,8
16011,6,2,3
16012,6,3,9
16013,6,1,4
16014,6,1,2
16015,6,2,2
16016,6,0,2
16017,6,3,4
16018,6,3,4
16019,6,3,3
16020,6,2,16
16021,6,4,1
16022,6,1,4
16023,6,3,2
16024,6,3,11
16025,6,4,3
16026,6,2,1
16027,6,3,6
16028,6,1,3
16029,6,4,5
16030,6,0,1
16031,6,3,3
16032,6,2,2
16033,6,4,9
16034,6,3,0
16035,6,3,6
16036,6,3,1
16037,6,3,1
16038,6,3,0
16039,6,3,1
16040,6,4,11
16041,6,2,7
16042,6,2,2
16043,6,3,8
16044,6,3,5
16045,6,4,8
16046,6,1,5
16047,6,3,3
16048,6,1,6
16049,6,4,7
16050,6,4,7
16051,6,4,1
16052,6,1,2
16053,6,4,9
16054,6,1,20
16055,6,2,8
16056,6,3,5
16057,6,2,5
16058,6,2,4
16059,6,1,0
16060,6,2,2
16061,6,1,2
16062,6,3,2
16063,6,1,6
16064,6,3,7
16065,6,4,7
16066,6,3,8
16067,6,3,8
16068,6,4,4
16069,6,2,4
16070,6,3,19
16071,6,3,3
16072,6,3,3
16073,6,3,1
16074,6,3,3
16075,6,3,10
16076,6,3,6
16077,6,4,5
16078,6,1,2
16079,6,3,2
16080,6,3,3
16081,6,3,10
16082,6,4,3
16083,6,4,16
16084,6,4,17
16085,6,4,6
16086,6,0,5
16087,6,4,4
16088,6,3,0
16089,6,3,4
16090,6,3,1
16091,6,3,3
16092,6,4,6
16093,6,2,4
16094,6,3,2
16095,6,3,8
16096,6,3,4
16097,6,3,12
16098,6,2,4
16099,6,1,0
16100,6,4,5
16101,6,3,4
16102,6,2,8
16103,6,0,1
16104,6,4,2
16105,6,3,6
16106,6,3,3
16107,6,4,4
16108,6,3,3
16109,6,3,4
16110,6,2,4
16111,6,2,5
16112,6,3,4
16113,6,0,8
16114,6,1,5
16115,6,3,6
16116,6,4,5
16117,6,4,6
16118,6,2,13
16119,6,4,0
16120,6,3,1
16121,6,3,3
16122,6,3,5
16123,6,3,9
16124,6,4,8
16125,6,3,2
16126,6,2,2
16127,6,4,3
16128,6,4,8
16129,6,3,0
16130,6,1,5
16131,6,2,9
16132,6,4,5
16133,6,3,4
16134,6,3,4
16135,6,2,4
16136,6,4,2
16137,6,3,10
16138,6,3,3
16139,6,2,3
16140,6,4,9
16141,6,1,5
16142,6,1,3
16143,6,4,6
16144,6,2,1
16145,6,4,7
16146,6,0,0
16147,6,2,1
16148,6,2,14
16149,6,4,2
16150,6,3,5
16151,6,3,3
16152,6,3,9
16153,6,3,3
16154,6,4,4
16155,6,2,7
16156,6,2,4
16157,6,3,6
16158,6,3,3
16159,6,4,2
16160,6,4,9
16161,6,4,3
16162,6,3,0
16163,6,3,3
16164,6,2,1
16165,6,2,7
16166,6,3,1
16167,6,3,3
16168,6,2,7
16169,6,3,9
16170,6,0,2
16171,6,4,1
16172,6,3,6
16173,6,4,8
16174,6,2,7
16175,6,2,3
16176,6,2,10
16177,6,2,3
16178,6,3,10
16179,6,3,1
16180,6,3,16
16181,6,4,4
16182,6,3,5
16183,6,4,4
16184,6,2,1
16185,6,4,14
16186,6,3,9
16187,6,2,6
16188,6,2,6
16189,6,3,4
16190,6,4,3
16191,6,3,5
16192,6,2,3
16193,6,3,3
16194,6,4,9
16195,6,2,2
16196,6,4,16
16197,6,3,3
16198,6,4,8
16199,6,3,15
16200,6,2,3
16201,6,4,1
16202,6,3,1
16203,6,3,12
16204,6,3,1
16205,6,2,2
16206,6,1,0
16207,6,3,3
16208,6,4,6
16209,6,3,1
16210,6,1,12
16211,6,3,7
16212,6,4,6
16213,6,2,4
16214,6,0,9
16215,6,2,2
16216,6,1,6
16217,6,3,3
16218,6,3,4
16219,6,3,1
16220,6,3,14
16221,6,2,3
16222,6,3,5
16223,6,3,4
16224,6,2,0
16225,6,1,5
16226,6,3,10
16227,6,1,12
16228,6,2,3
16229,6,4,3
16230,6,3,0
16231,6,3,2
16232,6,3,2
16233,6,2,3
16234,6,3,5
16235,6,3,7
16236,6,1,6
16237,6,3,3
16238,6,2,2
16239,6,3,7
16240,6,2,5
16241,6,3,1
16242,6,3,11
16243,6,3,9
16244,6,0,0
16245,6,3,6
16246,6,3,14
16247,6,2,0
16248,6,3,3
16249,6,4,4
16250,6,2,5
16251,6,4,7
16252,6,3,3
16253,6,3,3
16254,6,3,6
16255,6,3,6
16256,6,0,0
16257,6,3,4
16258,6,3,4
16259,6,3,7
16260,6,4,3
16261,6,3,4
16262,6,2,7
16263,6,0,0
16264,6,4,4
16265,6,3,2
16266,6,3,6
16267,6,3,11
16268,6,3,16
16269,6,4,4
16270,6,2,8
16271,6,3,6
16272,6,4,8
16273,6,3,12
16274,6,3,5
16275,6,4,3
16276,6,2,1
16277,6,4,6
16278,6,4,6
16279,6,3,2
16280,6,3,4
16281,6,2,7
16282,6,2,0
16283,6,3,12
16284,6,3,4
16285,6,2,3
16286,6,4,2
16287,6,3,2
16288,6,1,4
16289,6,1,1
16290,6,3,3
16291,6,2,5
16292,6,3,5
16293,6,3,4
16294,6,4,15
16295,6,4,12
16296,6,3,10
16297,6,3,8
16298,6,2,9
16299,6,3,2
16300,6,4,6
16301,6,3,3
16302,6,3,10
16303,6,4,12
16304,6,4,6
16305,6,3,3
16306,6,2,1
16307,6,3,3
16308,6,2,5
16309,6,2,1
16310,6,2,1
16311,6,1,0
16312,6,3,0
16313,6,1,2
16314,6,2,1
16315,6,1,2
16316,6,2,1
16317,6,3,3
16318,6,3,6
16319,6,2,7
16320,6,3,3
16321,6,3,4
16322,6,4,9
16323,6,3,5
16324,6,3,7
16325,6,2,3
16326,6,0,0
16327,6,3,4
16328,6,1,2
16329,6,3,0
16330,6,2,5
16331,6,2,7
16332,6,3,19
16333,6,4,15
16334,6,2,5
16335,6,3,16
16336,6,2,0
16337,6,2,1
16338,6,3,7
16339,6,3,3
16340,6,4,9
16341,6,3,2
16342,6,2,3
16343,6,2,5
16344,6,3,15
16345,6,2,10
16346,6,3,7
16347,6,0,2
16348,6,1,7
16349,6,2,2
16350,6,3,12
16351,6,3,3
16352,6,3,14
16353,6,1,5
16354,6,3,5
16355,6,3,5
16356,6,4,5
16357,6,3,5
16358,6,2,1
16359,6,2,8
16360,6,3,6
16361,6,3,5
16362,6,2,3
16363,6,3,10
16364,6,3,3
16365,6,0,0
16366,6,3,3
16367,6,1,4
16368,6,2,6
16369,6,3,3
16370,6,2,1
16371,6,4,2
16372,6,3,19
16373,6,2,5
16374,6,2,8
16375,6,3,3
16376,6,2,1
16377,6,3,6
16378,6,1,7
16379,6,2,2
16380,6,2,0
16381,6,3,5
16382,6,3,8
16383,6,2,7
16384,6,1,1
16385,6,3,10
