id,set,human_score,sentence_count
11949,5,3,7
11950,5,1,6
11951,5,3,8
11952,5,1,5
11953,5,1,4
11954,5,4,15
11955,5,1,2
11956,5,2,11
11957,5,4,8
11958,5,2,5
11959,5,2,10
11960,5,3,16
11961,5,1,9
11962,5,3,10
11963,5,4,14
11964,5,3,11
11965,5,3,12
11966,5,1,6
11967,5,2,5
11968,5,2,9
11969,5,2,3
11970,5,4,13
11971,5,1,4
11972,5,3,10
11973,5,2,15
11974,5,2,5
11975,5,4,8
11976,5,1,3
11977,5,1,1
11978,5,3,9
11979,5,4,16
11980,5,4,15
11981,5,2,8
11982,5,2,7
11983,5,1,4
11984,5,2,5
11985,5,4,10
11986,5,4,12
11987,5,2,9
11988,5,3,12
11989,5,3,18
11990,5,4,10
11991,5,3,12
11992,5,2,5
11993,5,1,3
11994,5,2,8
11995,5,1,3
11996,5,2,5
11997,5,4,13
11998,5,1,3
11999,5,3,4
12000,5,2,12
12001,5,2,5
12002,5,1,4
12003,5,3,9
12004,5,2,9
12005,5,3,12
12006,5,1,8
12007,5,3,7
12008,5,3,8
12009,5,2,8
12010,5,2,10
12011,5,3,13
12012,5,2,12
12013,5,1,3
12014,5,3,9
12015,5,2,7
12016,5,3,9
12017,5,1,7
12018,5,4,16
12019,5,2,8
12020,5,3,14
12021,5,3,6
12022,5,2,7
12023,5,1,6
12024,5,3,9
12025,5,2,6
12026,5,2,8
12027,5,2,6
12028,5,4,10
12029,5,2,6
12030,5,3,11
12031,5,4,10
12032,5,1,7
12033,5,3,16
12034,5,3,7
12035,5,2,6
12036,5,1,5
12037,5,3,8
12038,5,2,5
12039,5,2,6
12040,5,1,5
12041,5,1,2
12042,5,3,5
12043,5,1,7
12044,5,3,8
12045,5,2,6
12046,5,1,3
12047,5,2,13
12048,5,2,5
12049,5,4,10
12050,5,0,2
12051,5,2,7
12052,5,4,9
12053,5,0,2
12054,5,3,8
12055,5,2,6
12056,5,3,8
12057,5,1,4
12058,5,3,9
12059,5,2,6
12060,5,3,9
12061,5,2,8
12062,5,3,7
12063,5,2,9
12064,5,3,5
12065,5,2,8
12066,5,0,2
12067,5,2,7
12068,5,3,10
12069,5,4,12
12070,5,2,9
12071,5,3,11
12072,5,4,25
12073,5,2,5
12074,5,2,4
12075,5,3,11
12076,5,2,8
12077,5,3,13
12078,5,1,3
12079,5,3,9
12080,5,4,9
12081,5,4,15
12082,5,3,21
12083,5,1,3
12084,5,3,6
12085,5,3,7
12086,5,3,9
12087,5,1,5
12088,5,2,8
12089,5,1,4
12090,5,4,12
12091,5,3,9
12092,5,1,16
12093,5,2,6
12094,5,2,5
12095,5,1,5
12096,5,1,4
12097,5,1,6
12098,5,1,6
12099,5,3,8
12100,5,4,13
12101,5,4,8
12102,5,4,8
12103,5,3,9
12104,5,2,9
12105,5,3,8
12106,5,3,7
12107,5,2,7
12108,5,3,15
12109,5,3,18
12110,5,4,10
12111,5,1,6
12112,5,4,8
12113,5,1,2
12114,5,2,9
12115,5,1,4
12116,5,3,11
12117,5,2,5
12118,5,2,4
12119,5,2,12
12120,5,3,10
12121,5,1,7
12122,5,2,12
12123,5,2,6
12124,5,2,9
12125,5,4,14
12126,5,4,15
12127,5,4,15
12128,5,4,13
12129,5,2,5
12130,5,2,4
12131,5,3,9
12132,5,3,9
12133,5,3,13
12134,5,2,5
12135,5,1,5
12136,5,1,5
12137,5,2,5
12138,5,2,3
12139,5,4,8
12140,5,2,9
12141,5,3,9
12142,5,3,12
12143,5,1,2
12144,5,4,12
12145,5,1,1
12146,5,2,5
12147,5,3,3
12148,5,3,15
12149,5,1,3
12150,5,3,9
12151,5,3,14
12152,5,3,12
12153,5,1,4
12154,5,4,8
12155,5,3,10
12156,5,4,20
12157,5,3,8
12158,5,3,9
12159,5,3,9
12160,5,3,6
12161,5,2,6
12162,5,4,16
12163,5,2,6
12164,5,3,10
12165,5,2,1
12166,5,2,8
12167,5,1,5
12168,5,2,10
12169,5,1,4
12170,5,4,11
12171,5,2,6
12172,5,1,5
12173,5,2,13
12174,5,2,8
12175,5,2,10
12176,5,1,3
12177,5,2,5
12178,5,2,5
12179,5,4,8
12180,5,2,6
12181,5,3,9
12182,5,2,3
12183,5,1,4
12184,5,3,8
12185,5,3,8
12186,5,2,6
12187,5,2,10
12188,5,4,12
12189,5,1,4
12190,5,1,5
12191,5,3,11
12192,5,1,4
12193,5,2,8
12194,5,2,5
12195,5,2,5
12196,5,2,12
12197,5,2,6
12198,5,2,7
12199,5,2,7
12200,5,4,13
12201,5,3,9
12202,5,1,3
12203,5,2,15
12204,5,3,13
12205,5,3,8
12206,5,3,8
12207,5,4,12
12208,5,2,5
12209,5,2,2
12210,5,3,10
12211,5,3,12
12212,5,4,20
12213,5,4,9
12214,5,1,6
12215,5,1,7
12216,5,4,12
12217,5,2,11
12218,5,2,4
12219,5,4,15
12220,5,2,8
12221,5,3,12
12222,5,1,4
12223,5,2,9
12224,5,3,9
12225,5,3,8
12226,5,4,12
12227,5,1,2
12228,5,3,8
12229,5,3,8
12230,5,3,9
12231,5,4,18
12232,5,3,8
12233,5,3,11
12234,5,1,4
12235,5,3,8
12236,5,3,9
12237,5,2,3
12238,5,1,5
12239,5,2,7
12240,5,4,15
12241,5,4,11
12242,5,4,10
12243,5,3,10
12244,5,4,13
12245,5,1,9
12246,5,2,9
12247,5,3,9
12248,5,3,14
12249,5,1,2
12250,5,2,4
12251,5,3,7
12252,5,3,12
12253,5,3,10
12254,5,1,7
12255,5,2,7
12256,5,4,6
12257,5,3,8
12258,5,1,3
12259,5,2,8
12260,5,2,3
12261,5,3,6
12262,5,2,6
12263,5,4,18
12264,5,2,5
12265,5,2,5
12266,5,2,7
12267,5,2,6
12268,5,2,6
12269,5,4,11
12270,5,4,15
12271,5,1,4
12272,5,3,12
12273,5,4,11
12274,5,1,6
12275,5,1,4
12276,5,4,11
12277,5,2,7
12278,5,3,10
12279,5,2,3
12280,5,2,7
12281,5,3,13
12282,5,3,8
12283,5,2,9
12284,5,2,9
12285,5,2,5
12286,5,1,1
12287,5,3,9
12288,5,2,6
12289,5,1,3
12290,5,3,9
12291,5,3,10
12292,5,2,5
12293,5,3,9
12294,5,0,5
12295,5,3,9
12296,5,4,12
12297,5,3,17
12298,5,2,4
12299,5,4,17
12300,5,2,6
12301,5,1,7
12302,5,2,7
12303,5,3,7
12304,5,1,8
12305,5,3,8
12306,5,2,4
12307,5,1,18
12308,5,2,7
12309,5,3,13
12310,5,3,15
12311,5,2,2
12312,5,3,6
12313,5,3,12
12314,5,2,8
12315,5,3,13
12316,5,2,5
12317,5,1,8
12318,5,4,9
12319,5,2,6
12320,5,2,5
12321,5,3,15
12322,5,1,4
12323,5,3,9
12324,5,3,6
12325,5,1,5
12326,5,3,3
12327,5,3,6
12328,5,2,9
12329,5,2,7
12330,5,2,7
12331,5,1,6
12332,5,1,7
12333,5,2,5
12334,5,3,9
12335,5,2,7
12336,5,1,5
12337,5,2,4
12338,5,2,8
12339,5,3,9
12340,5,4,19
12341,5,2,9
12342,5,1,4
12343,5,4,18
12344,5,1,2
12345,5,0,4
12346,5,2,5
12347,5,4,9
12348,5,3,8
12349,5,2,7
12350,5,3,9
12351,5,3,6
12352,5,3,14
12353,5,3,15
12354,5,2,4
12355,5,4,12
12356,5,1,2
12357,5,3,12
12358,5,1,5
12359,5,3,10
12360,5,4,10
12361,5,2,7
12362,5,0,3
12363,5,3,7
12364,5,4,17
12365,5,4,12
12366,5,3,21
12367,5,4,11
12368,5,3,14
12369,5,2,6
12370,5,3,10
12371,5,3,10
12372,5,3,11
12373,5,4,18
12374,5,3,14
12375,5,2,5
12376,5,3,10
12377,5,2,5
12378,5,1,7
12379,5,2,15
12380,5,1,5
12381,5,2,7
12382,5,2,3
12383,5,3,9
12384,5,3,9
12385,5,2,3
12386,5,2,6
12387,5,4,8
12388,5,4,10
12389,5,2,8
12390,5,2,7
12391,5,2,7
12392,5,2,7
12393,5,4,11
12394,5,2,5
12395,5,3,9
12396,5,2,6
12397,5,2,6
12398,5,2,11
12399,5,2,8
12400,5,2,7
12401,5,1,4
12402,5,2,11
12403,5,4,14
12404,5,4,11
12405,5,4,15
12406,5,3,11
12407,5,2,8
12408,5,3,9
12409,5,2,5
12410,5,1,4
12411,5,3,6
12412,5,2,6
12413,5,2,7
12414,5,0,2
12415,5,3,15
12416,5,2,6
12417,5,3,7
12418,5,2,7
12419,5,2,7
12420,5,4,9
12421,5,2,4
12422,5,4,19
12423,5,3,11
12424,5,4,16
12425,5,3,12
12426,5,2,4
12427,5,2,8
12428,5,2,6
12429,5,3,7
12430,5,3,9
12431,5,2,5
12432,5,3,6
12433,5,2,6
12434,5,2,4
12435,5,0,2
12436,5,2,9
12437,5,2,6
12438,5,2,12
12439,5,3,10
12440,5,4,10
12441,5,2,2
12442,5,2,4
12443,5,1,3
12444,5,3,13
12445,5,1,9
12446,5,4,10
12447,5,4,14
12448,5,4,11
12449,5,3,9
12450,5,3,8
12451,5,1,4
12452,5,2,13
12453,5,1,10
12454,5,4,9
12455,5,2,5
12456,5,2,6
12457,5,3,11
12458,5,3,9
12459,5,3,10
12460,5,2,8
12461,5,1,2
12462,5,4,14
12463,5,2,11
12464,5,2,5
12465,5,1,3
12466,5,3,11
12467,5,3,8
12468,5,3,7
12469,5,1,3
12470,5,4,13
12471,5,2,7
12472,5,1,12
12473,5,2,10
12474,5,2,5
12475,5,1,4
12476,5,2,13
12477,5,2,6
12478,5,4,11
12479,5,4,9
12480,5,1,7
12481,5,3,8
12482,5,4,14
12483,5,3,13
12484,5,2,8
12485,5,2,7
12486,5,1,6
12487,5,2,11
12488,5,2,5
12489,5,4,15
12490,5,2,8
12491,5,2,6
12492,5,2,13
12493,5,2,8
12494,5,3,8
12495,5,2,10
12496,5,1,3
12497,5,4,19
12498,5,4,28
12499,5,2,7
12500,5,3,9
12501,5,4,10
12502,5,2,4
12503,5,2,8
12504,5,2,7
12505,5,4,15
12506,5,1,1
12507,5,2,7
12508,5,2,11
12509,5,3,10
12510,5,2,9
12511,5,2,7
12512,5,3,18
12513,5,4,20
12514,5,4,8
12515,5,2,5
12516,5,4,17
12517,5,4,10
12518,5,3,6
12519,5,2,6
12520,5,3,11
12521,5,1,2
12522,5,3,6
12523,5,3,6
12524,5,2,9
12525,5,3,16
12526,5,0,2
12527,5,1,5
12528,5,2,5
12529,5,4,21
12530,5,4,15
12531,5,4,16
12532,5,3,8
12533,5,2,4
12534,5,2,7
12535,5,4,11
12536,5,3,10
12537,5,3,7
12538,5,4,14
12539,5,2,6
12540,5,2,6
12541,5,2,9
12542,5,1,3
12543,5,2,4
12544,5,3,10
12545,5,3,7
12546,5,1,7
12547,5,1,5
12548,5,2,7
12549,5,2,7
12550,5,2,8
12551,5,2,5
12552,5,1,2
12553,5,4,20
12554,5,1,2
12555,5,3,10
12556,5,3,10
12557,5,3,13
12558,5,1,4
12559,5,1,5
12560,5,2,6
12561,5,1,5
12562,5,1,2
12563,5,2,2
12564,5,3,6
12565,5,2,6
12566,5,1,4
12567,5,2,6
12568,5,2,6
12569,5,2,10
12570,5,2,9
12571,5,2,10
12572,5,1,2
12573,5,3,13
12574,5,4,14
12575,5,2,6
12576,5,3,23
12577,5,1,7
12578,5,1,1
12579,5,3,10
12580,5,1,9
12581,5,4,14
12582,5,2,10
12583,5,3,1
12584,5,3,7
12585,5,2,5
12586,5,2,9
12587,5,3,6
12588,5,1,10
12589,5,3,4
12590,5,3,7
12591,5,2,1
12592,5,1,5
12593,5,1,2
12594,5,3,4
12595,5,1,4
12596,5,2,8
12597,5,3,6
12598,5,1,5
12599,5,2,4
12600,5,2,7
12601,5,1,6
12602,5,1,6
12603,5,1,3
12604,5,1,4
12605,5,3,9
12606,5,1,2
12607,5,3,5
12608,5,4,12
12609,5,4,20
12610,5,2,7
12611,5,2,7
12612,5,3,11
12613,5,3,12
12614,5,2,6
12615,5,2,8
12616,5,2,7
12617,5,2,8
12618,5,3,13
12619,5,4,16
12620,5,4,14
12621,5,1,6
12622,5,3,8
12623,5,2,6
12624,5,2,6
12625,5,1,10
12626,5,3,7
12627,5,2,5
12628,5,2,7
12629,5,1,4
12630,5,1,7
12631,5,3,14
12632,5,3,9
12633,5,3,8
12634,5,2,8
12635,5,1,5
12636,5,1,5
12637,5,4,19
12638,5,3,10
12639,5,3,4
12640,5,1,5
12641,5,2,5
12642,5,1,3
12643,5,2,7
12644,5,3,9
12645,5,3,7
12646,5,2,8
12647,5,2,17
12648,5,2,5
12649,5,3,12
12650,5,3,8
12651,5,2,6
12652,5,1,5
12653,5,2,6
12654,5,2,6
12655,5,2,6
12656,5,3,6
12657,5,2,6
12658,5,2,4
12659,5,2,9
12660,5,3,11
12661,5,2,2
12662,5,2,11
12663,5,1,4
12664,5,1,4
12665,5,3,12
12666,5,2,7
12667,5,3,5
12668,5,2,3
12669,5,4,6
12670,5,2,7
12671,5,4,23
12672,5,3,8
12673,5,4,9
12674,5,4,11
12675,5,3,11
12676,5,2,3
12677,5,1,1
12678,5,2,5
12679,5,2,4
12680,5,3,11
12681,5,1,4
12682,5,2,4
12683,5,4,10
12684,5,2,6
12685,5,2,6
12686,5,4,11
12687,5,1,5
12688,5,2,4
12689,5,1,10
12690,5,3,6
12691,5,1,6
12692,5,3,17
12693,5,4,14
12694,5,3,11
12695,5,3,7
12696,5,3,16
12697,5,3,9
12698,5,3,7
12699,5,4,12
12700,5,4,20
12701,5,2,5
12702,5,2,7
12703,5,2,6
12704,5,3,9
12705,5,2,7
12706,5,4,14
12707,5,2,5
12708,5,1,14
12709,5,3,11
12710,5,4,15
12711,5,2,2
12712,5,2,13
12713,5,2,13
12714,5,1,3
12715,5,3,13
12716,5,2,5
12717,5,1,7
12718,5,1,3
12719,5,2,5
12720,5,2,6
12721,5,2,9
12722,5,2,10
12723,5,2,10
12724,5,3,7
12725,5,4,10
12726,5,1,1
12727,5,3,9
12728,5,3,9
12729,5,4,40
12730,5,2,7
12731,5,1,3
12732,5,2,6
12733,5,2,6
12734,5,1,2
12735,5,3,11
12736,5,4,16
12737,5,1,7
12738,5,3,12
12739,5,2,7
12740,5,2,7
12741,5,4,11
12742,5,3,5
12743,5,3,8
12744,5,2,3
12745,5,3,9
12746,5,1,10
12747,5,3,7
12748,5,3,11
12749,5,4,10
12750,5,2,6
12751,5,2,9
12752,5,1,8
12753,5,3,12
12754,5,1,4
12755,5,3,6
12756,5,2,7
12757,5,2,7
12758,5,1,2
12759,5,2,13
12760,5,3,11
12761,5,3,7
12762,5,2,6
12763,5,2,4
12764,5,3,8
12765,5,3,14
12766,5,3,11
12767,5,2,4
12768,5,2,8
12769,5,2,7
12770,5,3,8
12771,5,1,4
12772,5,1,5
12773,5,2,8
12774,5,2,3
12775,5,2,8
12776,5,2,6
12777,5,3,8
12778,5,4,14
12779,5,4,17
12780,5,3,7
12781,5,2,7
12782,5,3,9
12783,5,1,6
12784,5,4,14
12785,5,3,9
12786,5,3,6
12787,5,2,13
12788,5,1,2
12789,5,1,10
12790,5,2,7
12791,5,2,8
12792,5,1,2
12793,5,3,12
12794,5,2,14
12795,5,1,6
12796,5,1,8
12797,5,3,9
12798,5,3,11
12799,5,2,6
12800,5,4,12
12801,5,2,7
12802,5,2,7
12803,5,3,8
12804,5,2,4
12805,5,3,10
12806,5,4,13
12807,5,4,12
12808,5,1,2
12809,5,2,4
12810,5,4,14
12811,5,1,5
12812,5,3,9
12813,5,3,11
12814,5,3,10
12815,5,2,5
12816,5,2,5
12817,5,4,13
12818,5,3,10
12819,5,3,9
12820,5,1,4
12821,5,1,5
12822,5,4,7
12823,5,3,7
12824,5,2,9
12825,5,2,9
12826,5,2,7
12827,5,2,8
12828,5,1,6
12829,5,2,5
12830,5,3,9
12831,5,4,14
12832,5,3,11
12833,5,2,6
12834,5,3,12
12835,5,2,8
12836,5,1,3
12837,5,2,8
12838,5,3,8
12839,5,3,14
12840,5,4,15
12841,5,4,24
12842,5,1,4
12843,5,2,9
12844,5,3,10
12845,5,0,5
12846,5,3,10
12847,5,3,5
12848,5,3,9
12849,5,2,6
12850,5,2,4
12851,5,3,8
12852,5,3,6
12853,5,2,6
12854,5,1,7
12855,5,3,7
12856,5,4,9
12857,5,2,10
12858,5,2,7
12859,5,3,5
12860,5,2,6
12861,5,2,7
12862,5,2,3
12863,5,4,19
12864,5,2,10
12865,5,3,9
12866,5,3,8
12867,5,3,8
12868,5,1,6
12869,5,3,13
12870,5,1,5
12871,5,2,6
12872,5,3,12
12873,5,2,4
12874,5,3,9
12875,5,2,8
12876,5,1,6
12877,5,2,6
12878,5,3,7
12879,5,3,10
12880,5,0,1
12881,5,4,7
12882,5,3,15
12883,5,2,6
12884,5,2,6
12885,5,1,3
12886,5,2,10
12887,5,2,12
12888,5,2,5
12889,5,2,7
12890,5,2,8
12891,5,4,15
12892,5,3,8
12893,5,3,11
12894,5,2,10
12895,5,2,6
12896,5,2,10
12897,5,2,6
12898,5,2,6
12899,5,2,8
12900,5,2,6
12901,5,1,3
12902,5,1,3
12903,5,2,6
12904,5,1,7
12905,5,3,12
12906,5,0,2
12907,5,3,10
12908,5,3,13
12909,5,4,18
12910,5,3,9
12911,5,4,14
12912,5,2,5
12913,5,2,4
12914,5,1,6
12915,5,3,10
12916,5,3,7
12917,5,4,16
12918,5,3,6
12919,5,4,13
12920,5,3,13
12921,5,1,7
12922,5,1,3
12923,5,2,6
12924,5,4,13
12925,5,3,3
12926,5,2,6
12927,5,1,3
12928,5,2,4
12929,5,2,6
12930,5,3,6
12931,5,3,13
12932,5,1,6
12933,5,1,3
12934,5,2,9
12935,5,3,12
12936,5,2,7
12937,5,4,11
12938,5,3,13
12939,5,0,3
12940,5,2,2
12941,5,4,12
12942,5,0,1
12943,5,3,8
12944,5,1,3
12945,5,2,10
12946,5,2,11
12947,5,2,5
12948,5,2,10
12949,5,2,9
12950,5,1,2
12951,5,3,8
12952,5,2,5
12953,5,1,3
12954,5,3,10
12955,5,2,12
12956,5,2,7
12957,5,3,16
12958,5,4,12
12959,5,3,9
12960,5,2,6
12961,5,3,6
12962,5,2,3
12963,5,3,9
12964,5,3,7
12965,5,3,16
12966,5,3,4
12967,5,1,7
12968,5,4,11
12969,5,1,6
12970,5,3,17
12971,5,2,7
12972,5,4,16
12973,5,3,9
12974,5,2,4
12975,5,3,10
12976,5,1,3
12977,5,2,7
12978,5,2,10
12979,5,2,5
12980,5,4,17
12981,5,4,14
12982,5,2,8
12983,5,2,6
12984,5,3,14
12985,5,4,13
12986,5,3,21
12987,5,4,13
12988,5,2,10
12989,5,4,13
12990,5,3,12
12991,5,4,10
12992,5,4,15
12993,5,3,12
12994,5,2,14
12995,5,2,6
12996,5,2,8
12997,5,2,10
12998,5,2,10
12999,5,2,6
13000,5,3,11
13001,5,1,4
13002,5,2,6
13003,5,2,6
13004,5,4,20
13005,5,1,2
13006,5,0,4
13007,5,2,14
13008,5,3,9
13009,5,3,11
13010,5,1,5
13011,5,1,5
13012,5,3,11
13013,5,3,9
13014,5,2,5
13015,5,2,6
13016,5,3,13
13017,5,0,5
13018,5,4,13
13019,5,4,17
13020,5,3,8
13021,5,3,8
13022,5,4,11
13023,5,2,10
13024,5,3,6
13025,5,2,6
13026,5,2,2
13027,5,3,9
13028,5,3,8
13029,5,2,5
13030,5,3,9
13031,5,2,2
13032,5,1,5
13033,5,1,7
13034,5,2,6
13035,5,3,17
13036,5,2,6
13037,5,3,7
13038,5,3,15
13039,5,2,6
13040,5,2,5
13041,5,4,9
13042,5,1,2
13043,5,4,9
13044,5,2,4
13045,5,3,8
13046,5,3,8
13047,5,4,19
13048,5,2,6
13049,5,2,7
13050,5,3,13
13051,5,4,17
13052,5,2,10
13053,5,2,10
13054,5,3,12
13055,5,2,7
13056,5,4,12
13057,5,4,17
13058,5,2,8
13059,5,2,6
13060,5,2,4
13061,5,1,8
13062,5,2,7
13063,5,1,4
13064,5,2,6
13065,5,1,5
13066,5,0,2
13067,5,1,4
13068,5,2,8
13069,5,2,8
13070,5,2,7
13071,5,4,9
13072,5,2,4
13073,5,3,17
13074,5,3,11
13075,5,3,8
13076,5,2,10
13077,5,1,2
13078,5,3,10
13079,5,4,23
13080,5,4,13
13081,5,4,12
13082,5,1,5
13083,5,4,14
13084,5,2,8
13085,5,2,7
13086,5,3,11
13087,5,2,7
13088,5,1,5
13089,5,3,9
13090,5,4,13
13091,5,2,11
13092,5,1,4
13093,5,4,18
13094,5,2,6
13095,5,1,7
13096,5,2,3
13097,5,1,3
13098,5,0,4
13099,5,4,8
13100,5,2,5
13101,5,1,10
13102,5,2,5
13103,5,3,6
13104,5,2,10
13105,5,2,10
13106,5,3,6
13107,5,3,6
13108,5,2,7
13109,5,1,4
13110,5,3,10
13111,5,2,11
13112,5,3,7
13113,5,2,8
13114,5,2,5
13115,5,3,10
13116,5,2,4
13117,5,1,3
13118,5,2,7
13119,5,1,6
13120,5,1,1
13121,5,4,9
13122,5,2,5
13123,5,4,29
13124,5,3,8
13125,5,2,8
13126,5,2,7
13127,5,2,2
13128,5,3,7
13129,5,4,9
13130,5,2,3
13131,5,2,6
13132,5,3,11
13133,5,2,11
13134,5,2,6
13135,5,1,2
13136,5,2,6
13137,5,2,10
13138,5,4,12
13139,5,3,9
13140,5,1,7
13141,5,4,14
13142,5,1,2
13143,5,3,13
13144,5,4,12
13145,5,4,12
13146,5,3,9
13147,5,4,20
13148,5,2,7
13149,5,3,12
13150,5,3,10
13151,5,2,11
13152,5,2,5
13153,5,4,13
13154,5,1,2
13155,5,3,8
13156,5,3,14
13157,5,1,2
13158,5,3,11
13159,5,2,4
13160,5,3,8
13161,5,2,7
13162,5,1,2
13163,5,4,17
13164,5,1,4
13165,5,2,6
13166,5,3,10
13167,5,1,3
13168,5,2,4
13169,5,4,17
13170,5,3,10
13171,5,2,7
13172,5,3,15
13173,5,2,5
13174,5,1,3
13175,5,3,9
13176,5,2,7
13177,5,3,12
13178,5,3,10
13179,5,3,9
13180,5,3,7
13181,5,3,4
13182,5,2,6
13183,5,3,11
13184,5,2,8
13185,5,1,4
13186,5,2,7
13187,5,4,11
13188,5,2,4
13189,5,3,7
13190,5,2,9
13191,5,4,14
13192,5,2,6
13193,5,2,6
13194,5,4,9
13195,5,3,6
13196,5,4,11
13197,5,3,7
13198,5,2,8
13199,5,3,9
13200,5,3,8
13201,5,1,3
13202,5,1,4
13203,5,4,10
13204,5,3,7
13205,5,2,5
13206,5,4,13
13207,5,3,11
13208,5,3,8
13209,5,2,4
13210,5,3,8
13211,5,3,16
13212,5,3,7
13213,5,4,12
13214,5,0,7
13215,5,4,18
13216,5,2,4
13217,5,3,10
13218,5,2,11
13219,5,3,7
13220,5,1,8
13221,5,3,10
13222,5,2,4
13223,5,2,5
13224,5,2,5
13225,5,2,7
13226,5,3,12
13227,5,3,8
13228,5,2,4
13229,5,1,7
13230,5,1,5
13231,5,2,6
13232,5,4,6
13233,5,2,4
13234,5,3,11
13235,5,1,5
13236,5,3,9
13237,5,3,8
13238,5,1,2
13239,5,1,3
13240,5,3,7
13241,5,3,6
13242,5,2,10
13243,5,3,17
13244,5,1,17
13245,5,1,2
13246,5,3,9
13247,5,1,6
13248,5,3,12
13249,5,1,2
13250,5,4,10
13251,5,3,8
13252,5,2,6
13253,5,2,7
13254,5,2,7
13255,5,4,12
13256,5,2,7
13257,5,2,5
13258,5,1,4
13259,5,3,6
13260,5,4,14
13261,5,1,4
13262,5,2,3
13263,5,4,8
13264,5,3,12
13265,5,1,6
13266,5,2,6
13267,5,3,8
13268,5,4,12
13269,5,3,10
13270,5,2,5
13271,5,4,13
13272,5,2,11
13273,5,2,7
13274,5,1,5
13275,5,3,9
13276,5,3,9
13277,5,2,5
13278,5,2,6
13279,5,3,9
13280,5,3,13
13281,5,3,9
13282,5,3,8
13283,5,2,7
13284,5,2,8
13285,5,4,12
13286,5,3,9
13287,5,1,4
13288,5,2,7
13289,5,2,6
13290,5,3,8
13291,5,3,6
13292,5,3,10
13293,5,1,4
13294,5,3,9
13295,5,3,25
13296,5,0,4
13297,5,2,9
13298,5,2,6
13299,5,2,6
13300,5,3,10
13301,5,2,7
13302,5,3,8
13303,5,2,2
13304,5,3,9
13305,5,2,6
13306,5,4,7
13307,5,2,12
13308,5,1,4
13309,5,2,8
13310,5,2,3
13311,5,2,10
13312,5,2,9
13313,5,4,21
13314,5,3,15
13315,5,3,7
13316,5,2,9
13317,5,2,4
13318,5,2,7
13319,5,3,12
13320,5,1,1
13321,5,2,7
13322,5,2,10
13323,5,3,12
13324,5,2,7
13325,5,3,15
13326,5,1,2
13327,5,4,21
13328,5,2,10
13329,5,3,7
13330,5,4,15
13331,5,3,10
13332,5,1,2
13333,5,2,10
13334,5,4,16
13335,5,2,8
13336,5,1,5
13337,5,3,3
13338,5,2,3
13339,5,3,9
13340,5,0,7
13341,5,3,7
13342,5,3,12
13343,5,2,9
13344,5,3,10
13345,5,4,12
13346,5,3,6
13347,5,3,13
13348,5,3,8
13349,5,2,4
13350,5,1,11
13351,5,2,7
13352,5,1,6
13353,5,1,5
13354,5,3,12
13355,5,3,15
13356,5,2,9
13357,5,2,9
13358,5,2,3
13359,5,2,5
13360,5,2,6
13361,5,3,12
13362,5,2,6
13363,5,2,5
13364,5,3,8
13365,5,2,6
13366,5,1,2
13367,5,2,1
13368,5,2,7
13369,5,2,6
13370,5,1,4
13371,5,4,12
13372,5,2,8
13373,5,3,8
13374,5,3,10
13375,5,2,5
13376,5,4,12
13377,5,2,9
13378,5,3,21
