id,set,human_score,word_count
18512,7,12,116
18513,7,17,84
18514,7,13,99
18515,7,24,289
18516,7,14,80
18517,7,14,288
18518,7,12,146
18519,7,16,127
18520,7,19,72
18521,7,20,140
18522,7,8,96
18523,7,21,221
18524,7,16,224
18525,7,21,229
18526,7,16,225
18527,7,14,54
18528,7,23,249
18529,7,10,192
18530,7,16,131
18531,7,9,125
18533,7,9,47
18534,7,20,179
18535,7,10,46
18536,7,24,327
18537,7,10,111
18538,7,18,175
18539,7,10,79
18540,7,16,84
18541,7,23,129
18542,7,23,169
18544,7,16,72
18545,7,12,162
18546,7,15,89
18547,7,9,36
18548,7,10,78
18549,7,20,230
18550,7,13,106
18551,7,9,54
18552,7,11,234
18553,7,11,130
18554,7,16,212
18556,7,20,479
18557,7,17,161
18558,7,23,243
18559,7,19,131
18560,7,23,332
18561,7,19,195
18562,7,19,295
18563,7,16,202
18564,7,15,143
18565,7,13,116
18566,7,24,348
18567,7,24,307
18569,7,22,168
18570,7,24,400
18571,7,13,160
18572,7,13,116
18573,7,22,171
18574,7,12,72
18575,7,15,97
18576,7,16,239
18577,7,18,225
18578,7,16,82
18579,7,18,160
18580,7,22,153
18581,7,19,209
18582,7,19,192
18583,7,17,91
18584,7,21,302
18586,7,11,102
18587,7,16,142
18588,7,23,327
18590,7,15,223
18591,7,24,446
18592,7,8,63
18593,7,22,303
18594,7,17,155
18595,7,11,62
18596,7,23,174
18597,7,18,320
18598,7,17,96
18599,7,20,275
18600,7,24,185
18601,7,17,234
18602,7,17,328
18603,7,16,70
18604,7,21,199
18605,7,22,151
18606,7,16,172
18607,7,17,136
18608,7,16,360
18609,7,11,127
18610,7,10,83
18611,7,14,114
18612,7,12,66
18613,7,16,124
18614,7,18,188
18615,7,17,170
18616,7,24,473
18617,7,21,228
18618,7,19,178
18619,7,18,146
18620,7,15,105
18621,7,12,82
18622,7,11,122
18624,7,17,142
18626,7,14,180
18627,7,17,122
18628,7,19,175
18629,7,16,106
18630,7,16,142
18631,7,24,239
18632,7,17,143
18633,7,11,117
18634,7,9,71
18635,7,14,83
18636,7,24,302
18637,7,21,207
18638,7,13,142
18639,7,14,137
18640,7,18,157
18641,7,17,222
18642,7,16,118
18643,7,15,173
18644,7,17,203
18645,7,9,92
18646,7,20,153
18647,7,18,128
18648,7,18,175
18649,7,18,311
18650,7,22,182
18651,7,21,202
18652,7,23,425
18653,7,23,204
18654,7,16,101
18655,7,21,169
18656,7,24,272
18657,7,23,528
18658,7,7,55
18659,7,14,146
18660,7,16,146
18661,7,17,123
18662,7,18,131
18663,7,16,119
18664,7,19,256
18666,7,14,202
18667,7,21,193
18668,7,20,294
18669,7,16,106
18670,7,13,99
18671,7,20,178
18672,7,17,246
18674,7,18,126
18675,7,14,288
18676,7,24,242
18677,7,17,210
18678,7,11,178
18680,7,8,42
18681,7,23,197
18682,7,22,347
18683,7,15,113
18684,7,17,121
18685,7,20,148
18686,7,18,235
18688,7,8,70
18689,7,8,99
18690,7,11,116
18691,7,22,282
18693,7,12,128
18694,7,20,263
18695,7,17,168
18696,7,20,186
18697,7,20,256
18698,7,13,164
18700,7,14,87
18701,7,24,188
18702,7,23,222
18703,7,14,151
18704,7,16,116
18705,7,20,220
18706,7,8,214
18707,7,20,193
18708,7,18,172
18709,7,19,326
18710,7,13,87
18711,7,10,86
18712,7,14,286
18713,7,12,138
18714,7,14,249
18715,7,20,194
18716,7,18,301
18717,7,12,223
18718,7,7,26
18719,7,8,58
18720,7,10,143
18721,7,15,239
18722,7,24,189
18723,7,16,150
18724,7,24,307
18725,7,20,191
18726,7,20,342
18727,7,9,144
18729,7,16,142
18730,7,18,311
18731,7,15,53
18732,7,16,185
18733,7,22,189
18734,7,4,72
18736,7,16,170
18737,7,15,40
18738,7,16,90
18739,7,8,99
18740,7,20,226
18741,7,24,298
18742,7,12,105
18743,7,9,119
18744,7,12,158
18745,7,18,150
18747,7,7,82
18748,7,16,240
18749,7,13,115
18750,7,6,29
18751,7,23,221
18752,7,14,96
18753,7,10,108
18754,7,18,154
18756,7,21,288
18757,7,17,111
18758,7,13,90
18759,7,23,322
18760,7,16,132
18761,7,20,354
18762,7,17,121
18763,7,16,90
18764,7,9,64
18765,7,18,296
18766,7,9,87
18767,7,13,195
18768,7,11,148
18769,7,12,80
18770,7,22,95
18771,7,21,193
18772,7,17,121
18773,7,14,184
18774,7,16,100
18775,7,24,233
18776,7,23,262
18777,7,13,125
18778,7,24,286
18779,7,18,171
18780,7,15,239
18781,7,12,152
18782,7,14,170
18783,7,9,109
18784,7,16,64
18785,7,8,43
18786,7,23,182
18787,7,16,231
18788,7,24,378
18789,7,19,178
18790,7,16,205
18791,7,23,180
18792,7,16,167
18793,7,24,231
18794,7,7,58
18795,7,10,114
18796,7,17,193
18797,7,10,50
18798,7,19,135
18799,7,20,191
18800,7,17,165
18801,7,17,89
18802,7,11,119
18803,7,15,72
18804,7,9,125
18805,7,19,268
18806,7,20,135
18807,7,7,37
18808,7,12,156
18809,7,24,204
18810,7,20,208
18811,7,19,207
18812,7,14,89
18813,7,10,191
18814,7,20,128
18815,7,17,188
18816,7,17,159
18817,7,20,195
18818,7,24,364
18819,7,16,134
18820,7,19,207
18821,7,23,235
18822,7,6,40
18823,7,16,100
18824,7,14,145
18825,7,21,384
18826,7,24,223
18827,7,16,278
18829,7,16,207
18830,7,13,112
18831,7,18,183
18832,7,24,167
18833,7,19,241
18834,7,17,148
18835,7,22,267
18836,7,17,116
18837,7,19,96
18839,7,22,214
18840,7,12,71
18841,7,15,115
18842,7,22,367
18843,7,17,217
18844,7,10,112
18845,7,16,93
18847,7,18,144
18848,7,24,173
18849,7,18,161
18851,7,21,319
18852,7,10,179
18853,7,23,322
18854,7,17,142
18855,7,14,137
18856,7,11,72
18857,7,24,446
18858,7,10,113
18859,7,6,49
18860,7,20,184
18861,7,17,171
18862,7,14,131
18863,7,16,226
18864,7,21,158
18865,7,13,98
18868,7,24,351
18870,7,17,198
18871,7,15,123
18872,7,19,150
18873,7,15,136
18874,7,20,132
18875,7,17,118
18876,7,4,30
18877,7,17,122
18878,7,15,137
18879,7,17,275
18880,7,18,282
18881,7,17,85
18882,7,14,179
18883,7,15,85
18884,7,20,167
18885,7,9,31
18886,7,20,182
18887,7,17,100
18888,7,16,132
18889,7,24,330
18890,7,20,364
18891,7,12,86
18892,7,17,169
18894,7,14,156
18895,7,13,178
18896,7,16,148
18897,7,22,229
18898,7,19,171
18899,7,15,103
18900,7,16,228
18901,7,17,263
18902,7,9,58
18903,7,10,77
18904,7,14,278
18905,7,14,130
18906,7,15,89
18907,7,23,271
18908,7,18,270
18909,7,18,87
18910,7,20,211
18911,7,7,71
18912,7,20,131
18913,7,12,61
18914,7,16,213
18915,7,19,212
18916,7,10,63
18917,7,21,165
18919,7,13,172
18920,7,10,62
18921,7,17,92
18922,7,13,96
18923,7,19,230
18924,7,10,120
18925,7,17,92
18926,7,18,297
18927,7,13,157
18928,7,19,140
18929,7,14,199
18930,7,11,52
18931,7,13,50
18932,7,16,126
18933,7,16,235
18934,7,17,104
18935,7,15,99
18936,7,15,152
18937,7,10,52
18938,7,17,259
18939,7,10,110
18940,7,18,182
18941,7,19,266
18942,7,20,158
18943,7,24,154
18944,7,12,77
18945,7,24,307
18946,7,24,232
18947,7,22,206
18949,7,16,161
18950,7,17,178
18951,7,17,160
18952,7,10,90
18954,7,22,189
18955,7,17,145
18956,7,8,51
18957,7,17,148
18958,7,2,15
18959,7,21,228
18960,7,24,345
18961,7,9,52
18962,7,20,147
18963,7,22,254
18964,7,23,356
18965,7,12,121
18967,7,15,140
18968,7,16,136
18969,7,22,313
18970,7,11,89
18971,7,14,143
18972,7,17,174
18973,7,12,167
18974,7,24,259
18976,7,10,70
18977,7,19,184
18978,7,24,414
18979,7,18,232
18980,7,7,54
18981,7,13,89
18982,7,19,163
18983,7,24,302
18984,7,7,53
18985,7,20,178
18986,7,17,163
18987,7,19,179
18988,7,19,200
18989,7,19,136
18990,7,17,143
18991,7,17,169
18993,7,13,91
18994,7,9,106
18995,7,16,141
18996,7,12,132
18997,7,6,86
18998,7,13,259
18999,7,15,160
19000,7,18,212
19001,7,16,109
19002,7,19,208
19003,7,22,441
19004,7,11,86
19005,7,16,98
19006,7,17,201
19007,7,17,150
19008,7,12,169
19009,7,15,169
19010,7,3,5
19011,7,14,102
19012,7,19,147
19013,7,16,406
19015,7,15,185
19017,7,16,100
19018,7,17,213
19020,7,16,94
19022,7,17,147
19023,7,17,89
19024,7,13,53
19025,7,16,135
19026,7,21,199
19027,7,11,155
19028,7,14,156
19029,7,24,366
19030,7,21,357
19031,7,21,437
19032,7,12,63
19033,7,10,140
19034,7,20,292
19035,7,16,156
19036,7,12,155
19037,7,16,139
19038,7,15,218
19039,7,18,174
19041,7,16,197
19042,7,10,77
19044,7,7,240
19046,7,15,217
19047,7,13,83
19048,7,9,82
19049,7,22,288
19050,7,19,244
19051,7,19,248
19052,7,24,312
19054,7,21,186
19055,7,16,119
19056,7,16,82
19057,7,15,178
19058,7,16,110
19059,7,21,197
19060,7,20,123
19061,7,15,196
19062,7,15,138
19063,7,20,94
19064,7,7,34
19065,7,17,121
19068,7,24,424
19069,7,18,155
19070,7,8,26
19071,7,16,84
19072,7,22,291
19073,7,18,115
19076,7,17,161
19077,7,18,65
19078,7,17,126
19079,7,17,197
19080,7,10,252
19081,7,9,158
19082,7,12,103
19083,7,20,216
19084,7,15,110
19085,7,10,99
19086,7,24,217
19087,7,19,143
19089,7,12,134
19090,7,17,183
19091,7,13,100
19092,7,15,89
19093,7,12,134
19094,7,17,135
19095,7,15,97
19096,7,20,124
19097,7,8,109
19098,7,20,223
19099,7,20,195
19100,7,21,207
19101,7,11,44
19102,7,17,124
19103,7,21,186
19104,7,21,192
19105,7,17,159
19106,7,24,301
19107,7,12,87
19108,7,17,109
19109,7,19,168
19110,7,15,74
19111,7,14,130
19112,7,11,380
19113,7,21,278
19114,7,20,161
19116,7,17,238
19117,7,16,199
19118,7,20,148
19119,7,14,95
19120,7,16,87
19122,7,5,54
19123,7,23,423
19124,7,17,133
19125,7,17,94
19126,7,16,111
19127,7,12,71
19129,7,8,90
19130,7,13,98
19131,7,8,43
19132,7,13,133
19134,7,11,140
19135,7,9,52
19136,7,19,162
19137,7,22,231
19138,7,13,177
19139,7,11,191
19140,7,20,363
19141,7,18,126
19143,7,12,141
19144,7,15,111
19145,7,24,213
19146,7,24,262
19147,7,15,83
19148,7,15,290
19149,7,9,72
19150,7,17,265
19151,7,12,88
19152,7,18,250
19153,7,14,111
19154,7,16,118
19155,7,12,116
19156,7,8,92
19158,7,18,187
19159,7,16,369
19160,7,19,149
19161,7,19,233
19162,7,12,94
19163,7,14,117
19164,7,17,136
19165,7,14,77
19166,7,16,172
19167,7,18,194
19168,7,16,83
19169,7,19,143
19170,7,20,125
19171,7,6,62
19172,7,16,122
19173,7,18,164
19174,7,21,361
19175,7,17,112
19176,7,17,133
19177,7,11,132
19178,7,11,57
19179,7,21,169
19180,7,14,41
19181,7,14,127
19183,7,12,74
19184,7,9,59
19185,7,16,152
19186,7,21,283
19187,7,19,107
19188,7,16,221
19189,7,10,130
19190,7,20,323
19191,7,14,104
19192,7,23,140
19193,7,17,178
19194,7,16,156
19195,7,24,261
19196,7,19,207
19197,7,24,392
19198,7,21,207
19199,7,17,226
19200,7,19,200
19201,7,24,205
19202,7,24,260
19203,7,14,91
19204,7,15,114
19205,7,24,218
19206,7,16,152
19207,7,22,211
19208,7,19,148
19209,7,17,245
19210,7,23,256
19211,7,19,279
19212,7,17,305
19213,7,12,96
19214,7,15,233
19215,7,22,410
19216,7,14,130
19217,7,16,192
19219,7,11,41
19220,7,10,110
19221,7,8,44
19222,7,17,261
19223,7,20,206
19224,7,13,150
19225,7,10,125
19226,7,14,84
19227,7,23,264
19228,7,12,87
19229,7,23,291
19230,7,13,109
19231,7,11,99
19232,7,17,170
19233,7,18,173
19234,7,17,198
19236,7,16,251
19237,7,23,175
19238,7,20,193
19239,7,19,228
19240,7,16,223
19241,7,16,254
19242,7,17,183
19243,7,24,306
19244,7,19,174
19245,7,16,108
19246,7,15,114
19247,7,13,116
19248,7,21,270
19249,7,15,128
19250,7,23,252
19251,7,11,136
19253,7,16,107
19254,7,10,127
19255,7,15,85
19256,7,16,256
19257,7,16,136
19258,7,21,177
19259,7,15,140
19260,7,18,149
19261,7,17,287
19262,7,17,253
19263,7,19,209
19264,7,11,134
19265,7,19,273
19266,7,24,340
19267,7,18,324
19268,7,17,170
19270,7,22,213
19271,7,24,179
19272,7,16,126
19273,7,22,217
19274,7,18,133
19275,7,23,341
19276,7,16,150
19277,7,17,112
19278,7,24,385
19280,7,12,66
19281,7,17,159
19282,7,10,107
19283,7,18,124
19285,7,18,147
19286,7,17,179
19287,7,14,81
19289,7,18,188
19290,7,23,184
19291,7,15,104
19292,7,16,195
19293,7,17,152
19294,7,18,169
19295,7,13,148
19296,7,14,209
19297,7,19,173
19298,7,13,231
19300,7,11,137
19301,7,22,226
19302,7,11,139
19303,7,14,75
19304,7,10,172
19305,7,17,90
19306,7,16,104
19307,7,19,188
19308,7,17,114
19310,7,10,63
19311,7,23,303
19312,7,24,412
19313,7,23,365
19314,7,18,169
19315,7,12,216
19316,7,11,96
19317,7,20,121
19318,7,14,110
19319,7,11,152
19320,7,8,46
19321,7,13,141
19322,7,20,149
19323,7,13,60
19324,7,16,151
19326,7,15,132
19327,7,16,112
19328,7,12,53
19329,7,16,95
19330,7,12,60
19331,7,20,199
19332,7,15,110
19333,7,16,167
19334,7,15,200
19335,7,14,183
19336,7,16,233
19337,7,6,147
19338,7,14,81
19339,7,15,134
19340,7,15,115
19341,7,12,140
19342,7,24,336
19343,7,20,203
19344,7,20,146
19345,7,16,100
19346,7,20,279
19348,7,9,142
19349,7,7,37
19350,7,16,86
19351,7,16,196
19352,7,22,189
19353,7,8,37
19354,7,14,115
19355,7,22,370
19356,7,16,121
19357,7,16,87
19358,7,8,47
19359,7,21,257
19360,7,18,310
19361,7,16,162
19362,7,13,68
19363,7,20,253
19364,7,21,174
19366,7,17,190
19368,7,16,198
19369,7,15,67
19371,7,7,35
19372,7,16,223
19373,7,6,58
19374,7,13,62
19375,7,17,112
19376,7,9,46
19377,7,14,55
19378,7,21,238
19379,7,22,267
19380,7,16,186
19381,7,22,256
19382,7,17,126
19383,7,21,239
19384,7,10,65
19385,7,14,100
19386,7,22,296
19387,7,14,96
19388,7,18,148
19389,7,16,200
19390,7,13,78
19391,7,18,119
19392,7,12,143
19393,7,8,59
19394,7,16,103
19395,7,24,491
19396,7,18,199
19397,7,14,122
19398,7,8,69
19400,7,8,65
19401,7,13,79
19402,7,11,167
19403,7,21,264
19404,7,14,100
19405,7,14,134
19406,7,23,165
19408,7,14,175
19409,7,20,105
19410,7,16,266
19411,7,13,71
19412,7,20,184
19413,7,22,307
19414,7,21,278
19415,7,13,120
19416,7,16,149
19417,7,17,108
19419,7,19,182
19420,7,16,89
19421,7,23,363
19422,7,20,204
19423,7,22,118
19424,7,6,53
19425,7,13,138
19427,7,22,357
19428,7,10,68
19429,7,20,166
19430,7,14,62
19431,7,20,188
19432,7,18,92
19433,7,19,222
19434,7,8,73
19435,7,17,209
19436,7,6,60
19437,7,16,235
19438,7,13,114
19439,7,12,145
19440,7,12,64
19441,7,22,385
19442,7,16,150
19443,7,19,187
19444,7,13,170
19445,7,19,132
19446,7,24,211
19447,7,18,77
19448,7,15,168
19449,7,12,111
19450,7,4,18
19451,7,22,189
19454,7,10,57
19455,7,13,72
19456,7,9,148
19457,7,16,162
19458,7,12,107
19459,7,21,214
19460,7,16,148
19462,7,16,148
19463,7,21,378
19464,7,16,118
19465,7,7,41
19466,7,15,173
19467,7,11,121
19468,7,21,196
19469,7,13,63
19470,7,15,210
19471,7,23,151
19472,7,19,23
19473,7,20,267
19474,7,20,226
19475,7,18,174
19476,7,17,145
19477,7,16,143
19478,7,24,244
19479,7,14,121
19480,7,12,111
19481,7,24,303
19482,7,19,215
19484,7,17,235
19485,7,18,134
19488,7,19,48
19489,7,12,82
19490,7,13,108
19491,7,8,69
19492,7,7,59
19493,7,6,23
19494,7,14,159
19495,7,13,99
19496,7,16,217
19497,7,9,29
19498,7,16,179
19499,7,21,289
19500,7,9,145
19501,7,24,263
19502,7,24,454
19503,7,16,130
19504,7,16,149
19505,7,17,214
19506,7,20,238
19507,7,17,185
19508,7,12,86
19509,7,11,65
19510,7,14,55
19511,7,11,159
19512,7,22,280
19513,7,18,195
19514,7,18,138
19515,7,19,118
19516,7,24,170
19517,7,14,105
19518,7,23,309
19519,7,19,144
19520,7,18,142
19521,7,13,53
19522,7,22,332
19523,7,19,181
19524,7,19,269
19525,7,17,117
19526,7,12,78
19527,7,13,83
19528,7,13,95
19529,7,24,366
19530,7,24,393
19533,7,14,115
19534,7,18,187
19535,7,16,137
19536,7,16,131
19537,7,13,33
19538,7,14,120
19539,7,14,242
19540,7,16,204
19541,7,13,166
19542,7,15,86
19543,7,16,122
