id,set,human_score,mean_word
539,1,9,37.6
540,1,8,18.3157894737
541,1,8,11.9142857143
542,1,10,13.8421052632
543,1,8,10.7142857143
544,1,8,17.7894736842
545,1,2,5.33333333333
546,1,6,22.5714285714
547,1,8,15.5
548,1,8,32.0
549,1,8,19.5882352941
550,1,10,15.2564102564
551,1,8,18.95
552,1,6,14.2857142857
553,1,8,17.9130434783
554,1,8,20.75
555,1,11,16.9677419355
556,1,10,16.0606060606
557,1,10,14.4210526316
558,1,10,18.0384615385
559,1,12,22.9090909091
560,1,8,23.0625
561,1,8,16.6
562,1,10,23.9
563,1,7,12.2
564,1,8,17.4166666667
565,1,9,20.2608695652
566,1,8,13.25
567,1,8,21.25
568,1,8,14.4827586207
569,1,8,18.7058823529
570,1,8,19.44
571,1,9,16.5909090909
572,1,11,19.8571428571
573,1,10,15.0
574,1,8,10.32
575,1,10,15.9230769231
576,1,8,20.3888888889
577,1,6,11.3846153846
578,1,9,16.25
579,1,8,15.2608695652
580,1,8,16.4482758621
581,1,8,15.16
582,1,11,11.0571428571
583,1,9,23.380952381
584,1,9,33.0
585,1,11,21.6551724138
586,1,8,12.4583333333
587,1,9,12.0
588,1,10,18.7142857143
589,1,5,14.4285714286
590,1,6,10.5714285714
591,1,8,15.7083333333
592,1,8,10.6818181818
593,1,10,16.7727272727
594,1,7,11.5294117647
595,1,8,19.2857142857
596,1,6,28.3333333333
597,1,8,23.1
598,1,8,20.2941176471
599,1,8,17.375
600,1,6,53.25
601,1,8,13.3125
602,1,8,22.0
603,1,11,20.4705882353
604,1,9,15.25
605,1,6,64.6666666667
606,1,8,20.9090909091
607,1,9,16.2222222222
608,1,7,19.6842105263
609,1,7,28.8888888889
610,1,7,15.2352941176
611,1,9,26.8
612,1,10,13.65625
613,1,8,13.2692307692
614,1,6,13.4
615,1,9,16.1538461538
616,1,8,32.9
617,1,9,19.5909090909
618,1,8,13.2727272727
619,1,11,15.2162162162
620,1,7,11.2352941176
621,1,8,47.5
622,1,8,12.7619047619
623,1,6,23.375
624,1,8,12.7391304348
625,1,11,75.3333333333
626,1,7,20.9166666667
627,1,8,19.9230769231
628,1,11,16.0
629,1,11,13.0606060606
630,1,8,16.0
631,1,6,12.0666666667
632,1,10,18.6818181818
633,1,8,16.2916666667
634,1,5,44.5
635,1,10,10.7380952381
636,1,9,17.7777777778
637,1,8,12.0344827586
638,1,8,15.6315789474
639,1,6,26.0
640,1,7,22.2142857143
641,1,7,12.4736842105
642,1,8,14.5483870968
643,1,10,16.1212121212
644,1,8,14.0434782609
645,1,8,14.2692307692
646,1,9,19.125
647,1,11,15.5263157895
648,1,6,7.86956521739
649,1,8,15.3333333333
650,1,10,16.1785714286
651,1,8,14.5
652,1,9,14.0625
653,1,8,14.4285714286
654,1,10,14.5161290323
655,1,7,21.6
656,1,9,23.8888888889
657,1,9,13.6551724138
658,1,8,20.1764705882
659,1,10,16.8333333333
660,1,11,17.5
661,1,8,16.5
662,1,6,19.7
663,1,8,19.25
664,1,9,16.3703703704
665,1,7,16.2666666667
666,1,8,21.0
667,1,9,19.3684210526
668,1,10,11.0277777778
669,1,8,17.3461538462
670,1,8,20.1578947368
671,1,8,16.0
672,1,9,19.3181818182
673,1,6,17.4285714286
674,1,8,13.0588235294
675,1,8,21.45
676,1,8,20.0833333333
677,1,8,21.3846153846
678,1,8,22.44
679,1,8,14.4782608696
680,1,9,28.5882352941
681,1,8,16.2272727273
682,1,11,15.2058823529
683,1,10,14.7428571429
684,1,8,12.68
685,1,8,14.5909090909
686,1,9,14.9259259259
687,1,8,14.9090909091
688,1,9,20.4285714286
689,1,8,22.0555555556
690,1,9,13.0357142857
691,1,6,25.0
692,1,6,42.75
693,1,8,27.0
694,1,8,14.8636363636
695,1,9,16.3043478261
696,1,8,17.2
697,1,8,12.2142857143
698,1,6,23.7
699,1,12,24.9677419355
700,1,8,16.1764705882
701,1,8,10.4242424242
702,1,6,20.25
703,1,8,32.0833333333
704,1,7,17.9230769231
705,1,8,20.2272727273
706,1,10,11.75
707,1,8,21.0625
708,1,9,17.1428571429
709,1,10,15.4
710,1,11,25.3125
711,1,10,44.3
712,1,9,17.6363636364
713,1,10,15.2727272727
714,1,9,17.5652173913
715,1,8,11.5
716,1,9,19.4705882353
717,1,8,8.6
718,1,10,29.4375
719,1,7,14.5
720,1,10,20.1071428571
721,1,9,18.5238095238
722,1,10,15.1578947368
723,1,10,17.0
724,1,8,13.3333333333
725,1,6,19.3333333333
726,1,10,14.625
727,1,6,17.2222222222
728,1,8,17.05
729,1,7,11.8823529412
730,1,10,19.1428571429
731,1,8,20.12
732,1,9,17.3888888889
733,1,8,13.2222222222
734,1,10,13.6764705882
735,1,9,19.0
736,1,10,17.3913043478
737,1,8,17.3913043478
738,1,6,17.5714285714
739,1,9,11.5862068966
740,1,8,23.65
741,1,8,19.1875
742,1,10,13.4761904762
743,1,10,16.6666666667
744,1,9,16.0
745,1,9,30.8666666667
746,1,8,14.0
747,1,8,16.5384615385
748,1,8,17.1666666667
749,1,10,13.8181818182
750,1,8,25.0714285714
751,1,8,18.0526315789
752,1,7,19.0
753,1,8,27.6
754,1,9,16.6363636364
755,1,9,19.9230769231
756,1,8,24.1538461538
757,1,9,14.7307692308
758,1,8,15.4347826087
759,1,10,14.1923076923
760,1,9,18.1
761,1,8,22.6666666667
762,1,10,12.2162162162
763,1,8,9.0
764,1,9,20.4642857143
765,1,7,11.7142857143
766,1,8,27.8888888889
767,1,8,13.5384615385
768,1,8,24.3888888889
769,1,10,17.2903225806
770,1,8,13.5416666667
771,1,9,22.4
772,1,10,15.71875
773,1,8,14.2
774,1,8,21.5555555556
775,1,7,8.64
776,1,7,26.8571428571
777,1,10,14.0810810811
778,1,9,28.6666666667
779,1,8,18.3529411765
780,1,9,23.85
781,1,10,17.6896551724
782,1,11,16.1
783,1,7,20.2142857143
784,1,10,19.0344827586
785,1,8,19.7826086957
786,1,8,12.4347826087
787,1,8,17.1428571429
788,1,8,22.75
789,1,7,28.125
790,1,9,19.8571428571
791,1,8,14.7
792,1,8,12.7692307692
793,1,11,16.064516129
794,1,8,14.962962963
795,1,8,17.5454545455
796,1,8,14.0454545455
797,1,10,14.8529411765
798,1,9,15.9285714286
799,1,8,18.9333333333
800,1,10,20.75
801,1,9,10.6086956522
802,1,8,14.8636363636
803,1,6,15.5882352941
804,1,8,14.0
805,1,9,15.0357142857
806,1,6,9.66666666667
807,1,11,14.6666666667
808,1,7,14.9285714286
809,1,9,9.54054054054
810,1,8,12.16
811,1,8,17.3684210526
812,1,8,17.3571428571
813,1,8,25.5
814,1,8,15.5416666667
815,1,10,14.6923076923
816,1,9,18.3
817,1,12,14.0909090909
818,1,8,13.5
819,1,8,17.2941176471
820,1,5,21.625
821,1,9,17.2105263158
822,1,8,27.3076923077
823,1,8,15.7619047619
824,1,9,14.2647058824
825,1,6,12.6111111111
826,1,10,13.28
827,1,6,11.7
828,1,9,12.7391304348
829,1,8,11.3636363636
830,1,10,13.4642857143
831,1,8,13.0769230769
832,1,2,10.0
833,1,9,17.3
834,1,10,14.6176470588
835,1,10,20.7307692308
836,1,8,12.3333333333
837,1,8,41.5454545455
838,1,5,12.25
839,1,10,14.4848484848
840,1,8,16.5238095238
841,1,7,16.3636363636
842,1,8,20.2631578947
843,1,8,20.25
844,1,8,11.4615384615
845,1,10,15.3846153846
846,1,8,17.4444444444
847,1,12,20.7666666667
848,1,6,13.3529411765
849,1,7,22.4444444444
850,1,10,17.0416666667
851,1,9,16.7407407407
852,1,10,12.7837837838
853,1,9,16.0
854,1,8,11.7777777778
855,1,8,16.1875
856,1,10,19.9523809524
857,1,8,37.2
858,1,9,16.3076923077
859,1,12,16.4375
860,1,8,11.037037037
861,1,8,13.6
862,1,8,21.0
863,1,10,22.1666666667
864,1,10,19.1818181818
865,1,8,17.4736842105
866,1,7,12.2105263158
867,1,8,19.1111111111
868,1,12,17.8148148148
869,1,6,29.0
870,1,9,22.7777777778
871,1,10,9.66
872,1,8,13.3
873,1,9,37.3333333333
874,1,12,12.5714285714
875,1,11,19.2727272727
876,1,8,10.0666666667
877,1,11,19.6
878,1,9,14.56
879,1,8,18.4285714286
880,1,10,15.3076923077
881,1,8,14.2105263158
882,1,9,16.5652173913
883,1,9,16.96
884,1,8,19.5
885,1,7,24.2352941176
886,1,11,18.2307692308
887,1,9,9.52777777778
888,1,10,32.9333333333
889,1,8,14.8095238095
890,1,8,14.5416666667
891,1,9,16.7142857143
892,1,10,13.6176470588
893,1,4,8.5
894,1,10,15.7894736842
895,1,10,19.4444444444
896,1,8,18.4615384615
897,1,9,20.3076923077
898,1,8,25.5714285714
899,1,8,17.4761904762
900,1,10,19.2222222222
901,1,8,48.1428571429
902,1,10,16.2666666667
903,1,8,15.4761904762
904,1,8,20.5882352941
905,1,6,18.4
906,1,11,16.8965517241
907,1,9,19.6111111111
908,1,10,18.7777777778
909,1,10,18.9166666667
910,1,8,18.9090909091
911,1,8,15.4285714286
912,1,10,15.4857142857
913,1,10,17.1176470588
914,1,9,18.95
915,1,10,18.6296296296
916,1,11,14.6944444444
917,1,6,19.1
918,1,10,16.3170731707
919,1,11,19.6
920,1,8,14.5517241379
921,1,8,13.3684210526
922,1,8,15.2727272727
923,1,6,12.5625
924,1,8,24.1111111111
925,1,7,16.5
926,1,7,12.7058823529
927,1,7,13.5263157895
928,1,10,11.7333333333
929,1,10,12.696969697
930,1,8,14.0526315789
931,1,8,17.8125
932,1,12,43.5
933,1,8,13.0
934,1,8,15.2173913043
935,1,9,18.3076923077
936,1,7,22.2
937,1,11,22.0909090909
938,1,11,19.6666666667
939,1,6,23.125
940,1,8,24.0
941,1,12,15.0357142857
942,1,9,13.1764705882
943,1,9,19.2631578947
944,1,8,23.7272727273
945,1,8,10.3846153846
946,1,8,12.3823529412
947,1,10,12.4285714286
948,1,9,18.375
949,1,8,16.7619047619
950,1,10,16.0
951,1,7,16.3214285714
952,1,8,17.125
953,1,12,18.1304347826
954,1,10,31.0625
955,1,8,14.0
956,1,9,11.53125
957,1,9,17.4347826087
958,1,8,15.8235294118
959,1,9,16.2916666667
960,1,7,16.0714285714
961,1,8,14.68
962,1,9,15.0
963,1,8,21.3076923077
964,1,11,20.72
965,1,7,31.0
966,1,7,14.25
967,1,11,13.34375
968,1,9,17.8421052632
969,1,8,11.6086956522
970,1,11,19.1515151515
971,1,9,13.4
972,1,8,18.1111111111
973,1,6,12.1052631579
974,1,2,13.25
975,1,8,16.25
976,1,8,18.6666666667
977,1,7,10.5
978,1,8,22.4545454545
979,1,10,14.6363636364
980,1,10,16.3666666667
981,1,8,20.2
982,1,8,30.0
983,1,8,16.1891891892
984,1,8,11.5185185185
985,1,9,13.8275862069
986,1,11,14.3414634146
987,1,8,13.7916666667
988,1,8,14.3333333333
989,1,9,17.2272727273
990,1,8,10.7333333333
991,1,6,17.7777777778
992,1,5,20.8
993,1,9,12.3333333333
994,1,9,18.8095238095
995,1,4,21.0
996,1,7,21.3125
997,1,10,15.724137931
998,1,9,15.9333333333
999,1,12,16.7428571429
1000,1,12,18.2
1001,1,8,13.32
1002,1,8,12.6296296296
1003,1,9,16.7272727273
1004,1,6,24.0
1005,1,9,10.7826086957
1006,1,8,14.0322580645
1007,1,10,16.7272727273
1008,1,10,31.4375
1009,1,8,21.45
1010,1,8,37.8571428571
1011,1,8,15.1481481481
1012,1,9,9.88888888889
1013,1,7,16.9
1014,1,8,13.64
1015,1,10,17.3793103448
1016,1,8,13.0
1017,1,8,13.7307692308
1018,1,10,17.2413793103
1019,1,10,18.8
1020,1,8,21.8333333333
1021,1,9,19.0869565217
1022,1,11,18.5757575758
1023,1,8,19.7142857143
1024,1,9,20.0952380952
1025,1,8,19.5294117647
1026,1,10,16.0769230769
1027,1,8,16.7619047619
1028,1,10,13.975
1029,1,10,26.7647058824
1030,1,8,17.9090909091
1031,1,9,16.3928571429
1032,1,8,18.9565217391
1033,1,10,11.6666666667
1034,1,8,32.0
1035,1,8,13.4375
1036,1,9,14.28
1037,1,8,26.7777777778
1038,1,11,15.9428571429
1039,1,8,14.5
1040,1,6,9.46666666667
1041,1,6,64.8
1042,1,8,17.0
1043,1,9,22.76
1044,1,7,11.7727272727
1045,1,9,12.4642857143
1046,1,9,11.0666666667
1047,1,11,13.8181818182
1048,1,10,14.9411764706
1049,1,10,21.037037037
1050,1,11,19.9259259259
1051,1,7,21.2857142857
1052,1,9,17.8636363636
1053,1,9,17.1739130435
1054,1,8,11.3043478261
1055,1,8,16.7272727273
1056,1,6,10.1
1057,1,10,17.3793103448
1058,1,8,16.3636363636
1059,1,8,27.2222222222
1060,1,8,14.9444444444
1061,1,8,18.7142857143
1062,1,10,12.8888888889
1063,1,10,17.0
1064,1,9,18.8333333333
1065,1,7,14.5714285714
1066,1,9,16.5714285714
1067,1,9,11.8965517241
1068,1,9,16.40625
1069,1,10,18.5909090909
1070,1,7,21.5833333333
1071,1,8,16.7333333333
1072,1,8,14.0
1073,1,8,17.7
1074,1,8,19.4
1075,1,8,16.3
1076,1,10,17.5862068966
1077,1,8,28.0714285714
1078,1,12,16.512195122
1079,1,8,19.6666666667
1080,1,8,15.5454545455
1081,1,7,9.75
1082,1,9,19.3529411765
1083,1,7,11.5652173913
1084,1,9,21.0625
1085,1,10,21.3125
1086,1,8,17.125
1087,1,11,24.5238095238
1088,1,8,13.4666666667
1089,1,8,14.32
1090,1,6,18.0769230769
1091,1,10,14.3157894737
1092,1,10,12.7647058824
1093,1,8,17.1428571429
1094,1,8,10.8
1095,1,8,14.2631578947
1096,1,4,24.0
1097,1,10,16.7083333333
1098,1,9,11.1515151515
1099,1,8,15.7619047619
1100,1,9,21.5384615385
1101,1,8,19.6
1102,1,8,17.7647058824
1103,1,6,29.1666666667
1104,1,10,19.4166666667
1105,1,9,13.7037037037
1106,1,9,19.8333333333
1107,1,4,12.5
1108,1,9,11.6315789474
1109,1,8,9.75
1110,1,8,14.9444444444
1111,1,11,22.04
1112,1,8,19.9333333333
1113,1,10,22.36
1114,1,10,17.4166666667
1115,1,9,14.3333333333
1116,1,8,18.125
1117,1,7,23.5
1118,1,8,12.0689655172
1119,1,9,18.1666666667
1120,1,8,10.3157894737
1121,1,2,6.75
1122,1,10,17.5185185185
1123,1,6,41.5
1124,1,9,19.4761904762
1125,1,8,18.1904761905
1126,1,10,20.1
1127,1,8,16.3333333333
1128,1,8,14.9583333333
1129,1,8,14.0434782609
1130,1,6,28.875
1132,1,8,13.9583333333
1133,1,12,31.5882352941
1134,1,6,17.5
1135,1,11,16.8947368421
1136,1,8,15.8
1137,1,8,12.4333333333
1138,1,8,10.3846153846
1139,1,10,35.3076923077
1140,1,9,14.7391304348
1141,1,6,20.0833333333
1142,1,8,14.0
1143,1,8,13.3448275862
1144,1,11,16.71875
1145,1,9,18.5
