id,set,human_score,avg_word_length
3098,2,3,44.2288557214
3099,2,4,44.0771812081
3100,2,3,41.7270194986
3101,2,3,44.6907216495
3102,2,3,46.7843137255
3103,2,3,42.0401337793
3104,2,5,44.5383411581
3105,2,3,43.2524271845
3106,2,4,46.6495726496
3107,2,3,46.4108352144
3108,2,3,45.6554307116
3109,2,3,42.5
3110,2,3,45.7746478873
3111,2,3,42.03125
3112,2,3,47.3191489362
3113,2,3,43.2706766917
3114,2,4,42.65625
3115,2,4,42.3291139241
3116,2,3,41.3492063492
3117,2,3,41.0967741935
3118,2,2,40.3448275862
3119,2,4,47.6679841897
3120,2,3,45.3448275862
3121,2,4,45.8765432099
3122,2,4,42.4754901961
3123,2,4,44.9442379182
3124,2,4,40.2857142857
3125,2,4,42.0647149461
3126,2,4,45.9627329193
3127,2,3,42.1323529412
3128,2,4,43.094629156
3129,2,4,42.4398249453
3130,2,4,47.5110132159
3131,2,4,44.1463414634
3132,2,3,45.9416445623
3133,2,4,43.8095238095
3134,2,4,42.2222222222
3135,2,3,39.7594501718
3136,2,4,41.6706443914
3137,2,3,45.0625
3138,2,4,43.829787234
3139,2,3,39.8033707865
3140,2,4,44.362745098
3141,2,3,41.8594104308
3142,2,4,42.7801724138
3143,2,3,42.6979472141
3144,2,4,47.5517241379
3145,2,4,42.9499072356
3146,2,3,41.4285714286
3147,2,2,41.5789473684
3148,2,3,42.5388601036
3149,2,3,41.4797136038
3150,2,4,44.9036777583
3151,2,3,45.1752021563
3152,2,4,45.917721519
3153,2,4,43.0110497238
3154,2,3,44.7340425532
3155,2,3,42.358974359
3156,2,4,42.6755852843
3157,2,4,43.6363636364
3158,2,2,41.8784530387
3159,2,1,39.8314606742
3160,2,3,39.3144208038
3161,2,3,45.9210526316
3162,2,4,46.4285714286
3163,2,5,45.1260504202
3164,2,3,40.8710801394
3165,2,4,41.6296296296
3166,2,4,46.4065708419
3167,2,3,41.7094017094
3168,2,4,44.0531561462
3169,2,3,47.2131147541
3170,2,3,36.7236467236
3171,2,5,44.7610294118
3172,2,4,43.9646017699
3173,2,3,40.7581967213
3174,2,3,40.5454545455
3175,2,4,43.3835845896
3176,2,4,43.3840304183
3177,2,1,37.225433526
3178,2,4,42.9012345679
3179,2,4,40.5729166667
3180,2,3,41.7121212121
3181,2,4,43.67003367
3182,2,2,45.8823529412
3183,2,3,45.7055214724
3184,2,3,45.4907161804
3185,2,4,42.209631728
3186,2,2,39.7333333333
3187,2,3,43.5211267606
3188,2,3,40.3722084367
3189,2,4,43.9359698682
3190,2,4,41.2841530055
3191,2,4,41.281618887
3192,2,3,41.832460733
3193,2,3,45.5
3194,2,3,40.9468822171
3195,2,4,46.6449511401
3196,2,4,40.2127659574
3197,2,3,44.5851528384
3198,2,2,40.4201680672
3199,2,4,42.9885057471
3200,2,4,43.0188679245
3201,2,4,44.8942598187
3202,2,5,42.6032315978
3203,2,4,45.3005464481
3204,2,3,47.9069767442
3205,2,3,43.3974358974
3206,2,4,41.0864978903
3207,2,3,43.9649122807
3208,2,4,46.0981912145
3209,2,3,40.5309734513
3210,2,4,45.1044083527
3211,2,3,42.0538720539
3212,2,4,43.1184407796
3213,2,4,40.4710920771
3214,2,4,47.4847560976
3215,2,3,44.7540983607
3216,2,4,43.3333333333
3217,2,4,44.9125596184
3218,2,3,43.642172524
3219,2,4,46.9661266568
3220,2,3,39.7844827586
3221,2,3,40.0626959248
3222,2,3,41.8518518519
3223,2,3,44.15625
3224,2,3,43.3257403189
3225,2,4,42.6141078838
3226,2,4,42.2058823529
3227,2,3,41.1308203991
3228,2,4,44.5906432749
3229,2,4,42.1463414634
3230,2,2,38.9830508475
3231,2,4,40.411686587
3232,2,3,43.3678756477
3233,2,3,43.7321937322
3234,2,3,45.0314465409
3235,2,4,43.4161490683
3236,2,4,43.8759689922
3237,2,2,41.7204301075
3238,2,2,44.314516129
3239,2,4,40.0396039604
3240,2,2,40.6666666667
3241,2,1,42.25
3242,2,4,41.8604651163
3243,2,4,42.8705148206
3244,2,2,44.1911764706
3245,2,2,39.2537313433
3246,2,3,39.3333333333
3247,2,4,41.5925925926
3248,2,4,39.9234693878
3249,2,3,42.9555895865
3250,2,2,43.7168141593
3251,2,3,41.2676056338
3252,2,4,43.6386768448
3253,2,4,41.9222462203
3254,2,5,45.1968503937
3255,2,3,41.4901960784
3256,2,3,41.5384615385
3257,2,1,37.3404255319
3258,2,4,41.2721417069
3259,2,2,39.0990990991
3260,2,4,41.9542619543
3261,2,4,42.8795811518
3262,2,4,41.7846153846
3263,2,4,42.7288732394
3264,2,2,41.5625
3265,2,4,42.7663551402
3266,2,4,45.3950953678
3267,2,3,41.8507462687
3268,2,3,44.8699763593
3269,2,4,42.8008298755
3270,2,3,42.2026431718
3271,2,4,42.7906976744
3272,2,2,44.6527777778
3273,2,4,42.0562130178
3274,2,4,42.3177083333
3275,2,3,45.7704918033
3276,2,3,40.8108108108
3277,2,5,45.1104972376
3278,2,4,44.3594009983
3279,2,4,44.213836478
3280,2,3,45.0675675676
3281,2,4,44.2662632375
3282,2,4,42.9609929078
3283,2,3,40.9414225941
3284,2,4,41.9367588933
3285,2,4,42.416918429
3286,2,3,38.188034188
3287,2,3,44.8110831234
3288,2,4,45.3761061947
3289,2,3,43.5483870968
3290,2,4,37.331838565
3291,2,5,41.9744318182
3292,2,4,44.1896024465
3293,2,4,43.8630136986
3294,2,4,44.4702842377
3295,2,3,43.5810810811
3296,2,4,39.4951923077
3297,2,3,41.5185185185
3298,2,4,43.8127090301
3299,2,4,43.5611510791
3300,2,4,43.0151843818
3301,2,3,41.5878378378
3302,2,4,42.0787746171
3303,2,3,43.6212624585
3304,2,3,43.904109589
3305,2,3,40.4166666667
3306,2,5,44.8686868687
3307,2,3,36.9083969466
3308,2,4,45.7971014493
3309,2,4,43.0523917995
3310,2,6,45.2020860495
3311,2,4,42.2452504318
3312,2,4,44.2524271845
3313,2,3,40.7371794872
3314,2,3,42.7506426735
3315,2,4,43.6595744681
3316,2,3,43.7908496732
3317,2,3,40.5787037037
3318,2,3,42.0068027211
3319,2,3,44.5348837209
3320,2,4,42.3393316195
3321,2,4,44.5436507937
3322,2,3,43.0888030888
3323,2,4,43.1967213115
3324,2,3,40.752688172
3325,2,4,44.0595903166
3326,2,3,40.8463949843
3327,2,3,43.8601036269
3328,2,3,46.4242424242
3329,2,3,40.0
3330,2,3,45.1254480287
3331,2,4,45.1994091581
3332,2,3,44.5945945946
3333,2,3,44.8039215686
3334,2,4,42.2672064777
3335,2,4,42.6896551724
3336,2,3,43.4482758621
3337,2,4,43.611738149
3338,2,3,44.3143812709
3339,2,4,41.0434782609
3340,2,4,41.8549747049
3341,2,3,42.5365853659
3342,2,4,45.1440329218
3343,2,5,41.649694501
3344,2,3,48.1121495327
3345,2,3,41.393728223
3346,2,2,43.6241610738
3347,2,4,44.222737819
3348,2,4,43.8940809969
3349,2,3,46.2020905923
3350,2,3,38.8316151203
3351,2,4,43.76
3352,2,2,46.618705036
3353,2,2,41.835106383
3354,2,3,38.7244897959
3355,2,3,42.9310344828
3356,2,3,41.349862259
3357,2,3,42.3953488372
3358,2,3,42.2762148338
3359,2,2,37.9104477612
3360,2,4,43.670411985
3361,2,4,46.1556064073
3362,2,4,45.125
3363,2,2,42.7598566308
3364,2,4,45.734870317
3365,2,3,42.6822157434
3366,2,4,42.0048309179
3367,2,4,46.3636363636
3368,2,4,43.3689839572
3369,2,3,43.2
3370,2,4,42.124248497
3371,2,3,41.1070110701
3372,2,3,45.5481727575
3373,2,3,43.4509803922
3374,2,4,46.1111111111
3375,2,3,44.3103448276
3376,2,4,44.4150110375
3377,2,2,40.7973421927
3378,2,3,41.8442622951
3379,2,1,43.7157107232
3380,2,3,43.7135278515
3381,2,3,41.8831168831
3382,2,4,43.3846153846
3383,2,5,45.6923076923
3384,2,4,43.0308880309
3385,2,4,44.7080291971
3386,2,4,44.5070422535
3387,2,3,41.0101010101
3388,2,3,42.1538461538
3389,2,3,38.6413043478
3390,2,3,40.7281553398
3391,2,4,44.5269016698
3392,2,3,44.7727272727
3393,2,3,45.9146341463
3394,2,3,47.3883928571
3395,2,3,42.4401913876
3396,2,3,42.5916870416
3397,2,4,47.9766536965
3398,2,4,42.2866894198
3399,2,4,41.3358070501
3400,2,3,42.0036429872
3401,2,3,41.4022140221
3402,2,4,43.9152119701
3403,2,3,45.6951871658
3404,2,4,41.1370262391
3405,2,3,43.0912476723
3406,2,4,44.6916299559
3407,2,4,44.3015521064
3408,2,3,42.2409638554
3409,2,3,43.0487804878
3410,2,3,45.0446428571
3411,2,4,46.6071428571
3412,2,4,42.5258799172
3413,2,3,41.5589353612
3414,2,4,43.0303030303
3415,2,3,39.6428571429
3416,2,3,43.0223880597
3417,2,3,40.8941176471
3418,2,5,44.9537648613
3419,2,2,43.4905660377
3420,2,4,43.8157894737
3421,2,4,46.8
3422,2,2,38.3555555556
3423,2,2,44.0366972477
3424,2,4,43.6891385768
3425,2,4,44.5757575758
3426,2,1,42.0895522388
3427,2,4,41.8045112782
3428,2,6,47.2637795276
3429,2,2,38.3008356546
3430,2,3,41.6955017301
3431,2,3,43.9743589744
3432,2,4,37.841191067
3433,2,3,41.3753581662
3434,2,2,42.6923076923
3435,2,2,40.332103321
3436,2,4,44.7133757962
3437,2,3,45.472972973
3438,2,3,41.9393939394
3439,2,3,41.6666666667
3440,2,4,45.2059925094
3441,2,2,43.6305732484
3442,2,4,41.4836795252
3443,2,4,43.8929889299
3444,2,4,43.3147632312
3445,2,4,44.9462365591
3446,2,4,43.6155606407
3447,2,4,42.0540540541
3448,2,3,46.0732984293
3449,2,4,43.4631147541
3450,2,3,42.7483443709
3451,2,4,44.3630573248
3452,2,3,41.5222482436
3453,2,4,43.5714285714
3454,2,2,46.062992126
3455,2,3,45.8640226629
3456,2,3,44.2281879195
3457,2,3,47.7819548872
3458,2,4,40.143442623
3459,2,3,40.0
3460,2,4,45.6565656566
3461,2,3,44.4736842105
3462,2,3,40.4360465116
3463,2,3,49.0960451977
3464,2,4,43.376146789
3465,2,3,44.6031746032
3466,2,3,46.1788617886
3467,2,4,45.0980392157
3468,2,4,46.1246612466
3469,2,4,43.4979423868
3470,2,4,42.486678508
3471,2,3,41.8644067797
3472,2,3,43.1481481481
3473,2,2,49.7297297297
3474,2,4,46.1363636364
3475,2,2,43.6021505376
3476,2,3,46.880733945
3477,2,3,42.7383863081
3478,2,2,41.6957605985
3479,2,3,44.3181818182
3480,2,3,43.9383561644
3481,2,4,43.6090225564
3482,2,3,46.3099630996
3483,2,4,45.4077253219
3484,2,3,44.0084388186
3485,2,4,45.9919839679
3486,2,1,42.3148148148
3487,2,4,44.5436105477
3488,2,3,43.4269662921
3489,2,3,46.9897959184
3490,2,4,43.8271604938
3491,2,2,42.0183486239
3492,2,4,39.6685878963
3493,2,2,42.5581395349
3494,2,2,41.393728223
3495,2,4,42.6860841424
3496,2,4,43.0540540541
3497,2,3,40.188172043
3498,2,4,42.1606648199
3499,2,2,45.75
3500,2,2,39.4972067039
3501,2,4,43.4292565947
3502,2,3,41.3157894737
3503,2,3,47.5
3504,2,4,37.6901408451
3505,2,3,41.3775510204
3506,2,4,44.1504178273
3507,2,4,43.6516853933
3508,2,3,43.4604904632
3509,2,5,44.6543001686
3510,2,3,43.4519572954
3511,2,3,41.6393442623
3512,2,4,43.9777777778
3513,2,3,42.9545454545
3514,2,4,43.25
3515,2,3,46.63003663
3516,2,4,43.6851851852
3517,2,2,46.4130434783
3518,2,4,45.0677506775
3519,2,4,40.5243445693
3520,2,4,46.0186915888
3521,2,4,44.0740740741
3522,2,3,45.8122743682
3523,2,4,43.1066176471
3524,2,4,44.4409937888
3525,2,3,45.2857142857
3526,2,3,40.1941747573
3527,2,4,40.6428571429
3528,2,4,45.9475806452
3529,2,4,45.2100840336
3530,2,4,44.8267898383
3531,2,4,44.9324324324
3532,2,3,46.5490196078
3533,2,4,45.5769230769
3534,2,3,42.0
3535,2,3,38.3962264151
3536,2,3,42.96
3537,2,4,48.1621621622
3538,2,3,42.0472440945
3539,2,4,44.8169336384
3540,2,3,42.2946859903
3541,2,4,40.5450236967
3542,2,4,42.3640167364
3543,2,3,38.5589519651
3544,2,4,48.4076433121
3545,2,4,40.6782608696
3546,2,4,44.9742268041
3547,2,4,43.615819209
3548,2,3,44.5658263305
3549,2,4,43.3836858006
3550,2,4,41.7562724014
3551,2,3,40.5882352941
3552,2,3,42.4633431085
3553,2,3,45.2123552124
3554,2,3,42.5501432665
3555,2,4,41.1538461538
3556,2,1,41.8055555556
3557,2,3,47.4534161491
3558,2,3,42.4516129032
3559,2,3,39.9294781382
3560,2,3,42.3113207547
3561,2,3,45.390625
3562,2,3,43.7457044674
3563,2,3,41.9602977667
3564,2,4,43.3333333333
3565,2,4,46.3526570048
3566,2,4,43.3150684932
3567,2,4,43.7037037037
3568,2,5,44.3067846608
3569,2,3,45.2083333333
3570,2,5,45.1769087523
3571,2,4,41.0601719198
3572,2,2,38.75
3573,2,4,43.6774193548
3574,2,4,47.9934210526
3575,2,3,40.7802874743
3576,2,3,42.264957265
3577,2,4,44.6825396825
3578,2,4,42.2010869565
3579,2,4,43.595505618
3580,2,3,42.7756653992
3581,2,3,40.6308411215
3582,2,3,43.6842105263
3583,2,3,40.8771929825
3584,2,4,45.3418803419
3585,2,3,37.9117647059
3586,2,3,40.6422018349
3587,2,3,40.4093567251
3588,2,2,35.3941908714
3589,2,4,43.4608378871
3590,2,2,41.7803030303
3591,2,3,45.4564755839
3592,2,3,45.1254480287
3593,2,4,43.1218274112
3594,2,4,43.8259668508
3595,2,4,45.1641137856
3596,2,4,39.6028368794
3597,2,2,40.1886792453
3598,2,3,42.6821192053
3599,2,3,40.5099150142
3600,2,4,40.7458563536
3601,2,4,46.0655737705
3602,2,3,39.926199262
3603,2,2,35.1515151515
3604,2,3,39.406779661
3605,2,3,41.9251336898
3606,2,4,41.0846560847
3607,2,4,48.1303602058
3608,2,4,42.9185520362
3609,2,4,42.3518850987
3610,2,3,42.9107981221
3611,2,2,38.1818181818
3612,2,4,44.1139240506
3613,2,4,43.245823389
3614,2,4,42.972972973
3615,2,4,43.0053191489
3616,2,4,41.8624641834
3617,2,3,41.5447154472
3618,2,4,37.3105134474
3619,2,4,46.25
3620,2,4,43.4482758621
3621,2,4,42.9539951574
3622,2,5,40.1592920354
3623,2,3,43.8947368421
3624,2,4,46.2209302326
3625,2,3,41.6040955631
3626,2,5,45.7338551859
3627,2,4,45.1181102362
3628,2,4,41.9834710744
3629,2,4,43.671641791
3630,2,3,45.632183908
3631,2,3,43.6184210526
3632,2,3,39.3370165746
3633,2,3,46.0483870968
3634,2,3,42.4757281553
3635,2,3,43.9230769231
3636,2,4,39.1260504202
3637,2,4,42.101910828
3638,2,4,46.6083916084
3639,2,3,42.5095057034
3640,2,4,44.8976377953
3641,2,2,42.6060606061
3642,2,3,44.2063492063
3643,2,2,44.7183098592
3644,2,4,41.46875
3645,2,3,43.2089552239
3646,2,4,43.5766423358
3647,2,4,44.9789915966
3648,2,5,48.4210526316
3649,2,4,40.3258655804
3650,2,4,46.1394101877
3651,2,4,45.1807228916
3652,2,4,41.4649681529
3653,2,4,40.5079006772
3654,2,4,43.5978835979
3655,2,3,42.9893238434
3656,2,2,37.9710144928
3657,2,4,47.0769230769
3658,2,5,40.4560260586
3659,2,3,40.3921568627
3660,2,3,42.5344352617
3661,2,4,46.5362035225
3662,2,4,43.1985294118
3663,2,2,48.0172413793
3664,2,4,45.9840425532
3665,2,3,42.7835051546
3666,2,3,43.5588235294
3667,2,2,42.9096989967
3668,2,4,42.6048565121
3669,2,4,45.9426229508
3670,2,1,33.8709677419
3671,2,3,42.2350230415
3672,2,3,41.9774011299
3673,2,3,37.6348547718
3674,2,4,45.4683544304
3675,2,3,43.5733333333
3676,2,4,45.9814814815
3677,2,4,44.1176470588
3678,2,4,40.4807692308
3679,2,3,38.9408866995
3680,2,3,44.5381526104
3681,2,3,41.0989010989
3682,2,4,45.5639097744
3683,2,4,42.9237288136
3684,2,3,40.2739726027
3685,2,2,40.7222222222
3686,2,3,38.6440677966
3687,2,4,44.0396039604
3688,2,4,42.0098039216
3689,2,4,41.7125984252
3690,2,3,39.8795180723
3691,2,4,48.5529715762
3692,2,4,47.2135416667
3693,2,3,42.3469387755
3694,2,3,44.6733668342
3695,2,3,44.6808510638
3696,2,4,42.4266666667
3697,2,4,41.8935643564
3698,2,4,42.995951417
3699,2,2,43.9423076923
3700,2,4,44.3316831683
3701,2,3,43.3618233618
3702,2,3,43.8095238095
3703,2,3,42.0338983051
3704,2,4,49.1025641026
3705,2,2,37.4596774194
3706,2,3,41.684981685
3707,2,5,43.1887201735
3708,2,4,44.5766590389
3709,2,3,42.1671018277
3710,2,2,39.75
3711,2,3,43.0927835052
3712,2,3,42.9333333333
3713,2,4,43.9381443299
3714,2,2,46.1682242991
3715,2,4,40.2302631579
3716,2,3,44.9291784703
3717,2,3,39.421221865
3718,2,3,41.9933554817
3719,2,4,41.4839572193
3720,2,3,41.2056737589
3721,2,4,44.953271028
3722,2,5,44.2375886525
3723,2,5,47.1547420965
3724,2,2,41.4814814815
3725,2,3,39.5340501792
3726,2,4,44.181184669
3727,2,3,40.652173913
3728,2,4,44.07960199
3729,2,3,41.0810810811
3730,2,3,41.2578616352
3731,2,3,40.8376963351
3732,2,3,43.75
3733,2,3,45.7439446367
3734,2,2,39.477124183
3735,2,3,43.9875389408
3736,2,4,44.3925233645
3737,2,4,42.1640091116
3738,2,3,40.524691358
3739,2,2,44.0088105727
3740,2,4,42.1848739496
3741,2,2,43.0864197531
3742,2,4,45.1050420168
3743,2,3,42.8196721311
3744,2,3,41.4383561644
3745,2,2,42.0
3746,2,4,42.3426573427
3747,2,4,42.2419928826
3748,2,4,46.646884273
3749,2,3,45.7894736842
3750,2,4,48.8679245283
3751,2,4,46.124260355
3752,2,4,42.4
3753,2,3,44.1329479769
3754,2,3,43.6666666667
3755,2,4,42.9622641509
3756,2,4,40.5223880597
3757,2,3,39.6363636364
3758,2,3,42.8861788618
3759,2,2,43.8095238095
3760,2,4,38.9156626506
3761,2,4,42.3220536756
3762,2,2,46.4539007092
3763,2,4,43.3333333333
3764,2,3,39.5555555556
3765,2,4,44.4415584416
3766,2,3,46.2702702703
3767,2,4,46.780104712
3768,2,4,42.8826530612
3769,2,3,41.2676056338
3770,2,4,48.8063660477
3771,2,4,44.1066666667
3772,2,3,40.7581227437
3773,2,3,41.3186813187
3774,2,3,43.6936936937
3775,2,4,41.8119266055
3776,2,4,42.2197309417
3777,2,4,46.0704607046
3778,2,3,41.0101010101
3779,2,2,36.3157894737
3780,2,4,43.4909090909
3781,2,4,43.3165829146
3782,2,3,40.3179190751
3783,2,4,41.8763796909
3784,2,5,43.5724533716
3785,2,2,44.1509433962
3786,2,4,41.75
3787,2,3,40.9634551495
3788,2,4,46.1421319797
3789,2,3,45.421686747
3790,2,3,42.2357723577
3791,2,4,41.7371937639
3792,2,3,45.6420233463
3793,2,5,48.1045751634
3794,2,3,43.6744186047
3795,2,4,40.601659751
3796,2,4,44.0852130326
3797,2,3,44.3766578249
3798,2,4,41.73374613
3799,2,3,43.6607142857
3800,2,3,37.3349633252
3801,2,2,50.2197802198
3802,2,4,45.978021978
3803,2,3,43.6781609195
3804,2,4,43.8571428571
3805,2,3,48.4403669725
3806,2,3,47.0619946092
3807,2,4,46.8939393939
3808,2,3,44.6363636364
3809,2,5,48.2926829268
3810,2,3,42.0640569395
3811,2,3,43.6928104575
3812,2,3,41.0280373832
3813,2,2,43.2517482517
3814,2,3,37.2345679012
3815,2,4,43.4293948127
3816,2,3,43.2666666667
3817,2,3,38.6184210526
3818,2,4,46.1567164179
3819,2,4,39.0082644628
3820,2,3,43.9710144928
3821,2,3,43.34375
3822,2,3,49.0877192982
3823,2,3,42.6775956284
3824,2,4,41.6539923954
3825,2,4,45.7654723127
3826,2,4,42.5886524823
3827,2,4,43.6129032258
3828,2,3,40.3409090909
3829,2,3,45.9436619718
3830,2,4,41.6850828729
3831,2,3,47.7674418605
3832,2,4,39.8
3833,2,4,43.9059304703
3834,2,3,38.8491048593
3835,2,4,43.3939393939
3836,2,4,44.5574387947
3837,2,3,46.4974619289
3838,2,3,43.0697674419
3839,2,3,39.3009118541
3840,2,4,42.9195088677
3841,2,3,40.3571428571
3842,2,3,41.9154228856
3843,2,3,40.4017857143
3844,2,4,42.7027027027
3845,2,2,39.1764705882
3846,2,4,43.5280898876
3847,2,4,41.9047619048
3848,2,4,42.4409448819
3849,2,4,44.3254817987
3850,2,3,37.6425855513
3851,2,3,43.1017369727
3852,2,3,42.0165745856
3853,2,4,41.8146718147
3854,2,3,43.6307692308
3855,2,3,44.358974359
3856,2,4,42.9226361032
3857,2,3,41.5111940299
3858,2,3,45.7014925373
3859,2,3,43.2882011605
3860,2,3,40.5827505828
3861,2,3,40.6808510638
3862,2,5,46.6333333333
3863,2,3,42.1138211382
3864,2,4,43.1880108992
3865,2,4,41.4583333333
3866,2,4,40.7234042553
3867,2,3,43.7656903766
3868,2,4,43.6790123457
3869,2,3,45.8168316832
3870,2,3,42.3920265781
3871,2,4,47.1393034826
3872,2,4,37.6280834915
3873,2,5,45.8950969213
3874,2,3,42.3293172691
3875,2,5,48.8292682927
3876,2,4,44.2463235294
3877,2,4,43.1876606684
3878,2,3,39.6121883657
3879,2,1,39.5652173913
3880,2,3,43.3155080214
3881,2,5,45.3846153846
3882,2,3,38.2467532468
3883,2,1,43.5416666667
3884,2,3,37.2823218997
3885,2,3,43.0484330484
3886,2,3,41.7414248021
3887,2,4,44.0157480315
3888,2,5,44.7721822542
3889,2,4,42.6458333333
3890,2,3,44.7911547912
3891,2,3,45.7851239669
3892,2,3,45.3529411765
3893,2,4,44.2171189979
3894,2,3,44.7422680412
3895,2,4,40.4181184669
3896,2,4,42.7419354839
3897,2,4,39.0062111801
3898,2,3,44.2720763723
3899,2,4,41.9675925926
3900,2,3,41.2676056338
3901,2,3,45.166163142
3902,2,4,45.636743215
3903,2,2,48.7234042553
3904,2,4,44.3518518519
3905,2,3,41.5533980583
3906,2,4,47.6785714286
3907,2,4,46.4779874214
3908,2,5,43.6633663366
3909,2,4,43.296460177
3910,2,3,40.3278688525
3911,2,3,39.5378151261
3912,2,3,45.350877193
3913,2,3,46.1428571429
3914,2,3,45.8503401361
3915,2,3,43.7279596977
3916,2,4,42.1288515406
3917,2,3,40.2777777778
3918,2,4,46.0636182903
3919,2,4,45.05859375
3920,2,4,45.4464285714
3921,2,3,41.3272311213
3922,2,3,45.5921052632
3923,2,4,43.0751708428
3924,2,3,42.7628865979
3925,2,5,40.9844559585
3926,2,3,39.1836734694
3927,2,3,44.3225806452
3928,2,3,40.1791044776
3929,2,3,39.592476489
3930,2,3,43.179916318
3931,2,4,46.9251336898
3932,2,4,44.990403071
3933,2,3,42.2222222222
3934,2,4,45.5612244898
3935,2,3,44.2739726027
3936,2,3,40.2506963788
3937,2,5,43.9756592292
3938,2,3,41.375
3939,2,4,42.3798627002
3940,2,4,42.0
3941,2,2,41.8181818182
3942,2,3,39.0354330709
3943,2,4,39.2087912088
3944,2,4,43.0434782609
3945,2,3,43.8043478261
3946,2,4,44.6179401993
3947,2,3,36.1054766734
3948,2,3,45.9166666667
3949,2,4,44.0131578947
3950,2,3,42.7777777778
3951,2,5,46.9314079422
3952,2,2,39.9421965318
3953,2,4,42.6376146789
3954,2,4,43.0023640662
3955,2,4,42.6741573034
3956,2,4,44.8692810458
3957,2,2,42.806122449
3958,2,3,41.5486725664
3959,2,3,42.364990689
3960,2,4,40.6318681319
3961,2,4,45.8003442341
3962,2,4,45.2280701754
3963,2,4,45.773955774
3964,2,3,48.961038961
3965,2,4,44.4976816074
3966,2,3,37.9487179487
3967,2,3,42.0224719101
3968,2,3,41.0169491525
3969,2,3,41.1725663717
3970,2,4,43.5897435897
3971,2,3,46.6990291262
3972,2,4,44.9029126214
3973,2,3,39.4444444444
3974,2,2,42.2
3975,2,4,42.8608923885
3976,2,4,39.4082840237
3977,2,4,43.4615384615
3978,2,4,45.6475583864
3979,2,3,42.5423728814
3980,2,3,43.0672268908
3981,2,4,45.1145038168
3982,2,4,44.7890295359
3983,2,5,47.7326565144
3984,2,4,43.5225048924
3985,2,3,40.7373271889
3986,2,3,45.8360655738
3987,2,3,42.4267782427
