id,set,human_score,word_10
12151,5,3,10
12152,5,3,10
12153,5,1,2
12154,5,4,7
12155,5,3,6
12156,5,4,10
12157,5,3,6
12158,5,3,6
12159,5,3,5
12160,5,3,5
12161,5,2,5
12162,5,4,12
12163,5,2,4
12164,5,3,8
12165,5,2,1
12166,5,2,5
12167,5,1,4
12168,5,2,9
12169,5,1,3
12170,5,4,10
12171,5,2,4
12172,5,1,2
12173,5,2,8
12174,5,2,7
12175,5,2,7
12176,5,1,2
12177,5,2,3
12178,5,2,4
12179,5,4,6
12180,5,2,5
12181,5,3,4
12182,5,2,2
12183,5,1,2
12184,5,3,6
12185,5,3,7
12186,5,2,4
12187,5,2,5
12188,5,4,11
12189,5,1,3
12190,5,1,4
12191,5,3,6
12192,5,1,3
12193,5,2,6
12194,5,2,3
12195,5,2,1
12196,5,2,8
12197,5,2,5
12198,5,2,5
12199,5,2,3
12200,5,4,12
12201,5,3,6
12202,5,1,3
12203,5,2,7
12204,5,3,7
12205,5,3,7
12206,5,3,7
12207,5,4,10
12208,5,2,3
12209,5,2,2
12210,5,3,9
12211,5,3,6
12212,5,4,9
12213,5,4,8
12214,5,1,2
12215,5,1,5
12216,5,4,9
12217,5,2,7
12218,5,2,1
12219,5,4,7
12220,5,2,6
12221,5,3,3
12222,5,1,2
12223,5,2,7
12224,5,3,7
12225,5,3,7
12226,5,4,8
12227,5,1,1
12228,5,3,6
12229,5,3,6
12230,5,3,5
12231,5,4,12
12232,5,3,5
12233,5,3,8
12234,5,1,2
12235,5,3,6
12236,5,3,5
12237,5,2,2
12238,5,1,3
12239,5,2,4
12240,5,4,9
12241,5,4,9
12242,5,4,9
12243,5,3,9
12244,5,4,10
12245,5,1,4
12246,5,2,7
12247,5,3,8
12248,5,3,9
12249,5,1,1
12250,5,2,3
12251,5,3,6
12252,5,3,8
12253,5,3,3
12254,5,1,0
12255,5,2,5
12256,5,4,5
12257,5,3,4
12258,5,1,1
12259,5,2,4
12260,5,2,2
12261,5,3,5
12262,5,2,4
12263,5,4,12
12264,5,2,4
12265,5,2,4
12266,5,2,6
12267,5,2,4
12268,5,2,5
12269,5,4,10
12270,5,4,14
12271,5,1,2
12272,5,3,9
12273,5,4,8
12274,5,1,5
12275,5,1,3
12276,5,4,9
12277,5,2,4
12278,5,3,9
12279,5,2,2
12280,5,2,6
12281,5,3,7
12282,5,3,6
12283,5,2,5
12284,5,2,6
12285,5,2,3
12286,5,1,1
12287,5,3,6
12288,5,2,5
12289,5,1,2
12290,5,3,7
12291,5,3,8
12292,5,2,2
12293,5,3,6
12294,5,0,3
12295,5,3,7
12296,5,4,7
12297,5,3,8
12298,5,2,2
12299,5,4,12
12300,5,2,5
12301,5,1,5
12302,5,2,4
12303,5,3,5
12304,5,1,3
12305,5,3,7
12306,5,2,2
12307,5,1,11
12308,5,2,5
12309,5,3,10
12310,5,3,10
12311,5,2,1
12312,5,3,6
12313,5,3,10
12314,5,2,3
12315,5,3,6
12316,5,2,4
12317,5,1,5
12318,5,4,8
12319,5,2,3
12320,5,2,4
12321,5,3,10
12322,5,1,2
12323,5,3,6
12324,5,3,5
12325,5,1,4
12326,5,3,3
12327,5,3,5
12328,5,2,5
12329,5,2,5
12330,5,2,4
12331,5,1,2
12332,5,1,5
12333,5,2,4
12334,5,3,7
12335,5,2,4
12336,5,1,2
12337,5,2,2
12338,5,2,6
12339,5,3,5
12340,5,4,13
12341,5,2,2
12342,5,1,3
12343,5,4,15
12344,5,1,1
12345,5,0,2
12346,5,2,2
12347,5,4,7
12348,5,3,7
12349,5,2,6
12350,5,3,6
12351,5,3,5
12352,5,3,9
12353,5,3,7
12354,5,2,3
12355,5,4,10
12356,5,1,1
12357,5,3,6
12358,5,1,3
12359,5,3,9
12360,5,4,8
12361,5,2,3
12362,5,0,3
12363,5,3,6
12364,5,4,11
12365,5,4,8
12366,5,3,12
12367,5,4,9
12368,5,3,12
12369,5,2,5
12370,5,3,7
12371,5,3,6
12372,5,3,4
12373,5,4,10
12374,5,3,7
12375,5,2,4
12376,5,3,9
12377,5,2,2
12378,5,1,5
12379,5,2,4
12380,5,1,4
12381,5,2,6
12382,5,2,1
12383,5,3,5
12384,5,3,4
12385,5,2,2
12386,5,2,4
12387,5,4,7
12388,5,4,8
12389,5,2,4
12390,5,2,5
12391,5,2,5
12392,5,2,4
12393,5,4,10
12394,5,2,5
12395,5,3,7
12396,5,2,4
12397,5,2,4
12398,5,2,8
12399,5,2,7
12400,5,2,4
12401,5,1,3
12402,5,2,6
12403,5,4,9
12404,5,4,9
12405,5,4,10
12406,5,3,7
12407,5,2,6
12408,5,3,8
12409,5,2,2
12410,5,1,3
12411,5,3,5
12412,5,2,3
12413,5,2,5
12414,5,0,1
12415,5,3,7
12416,5,2,4
12417,5,3,6
12418,5,2,5
12419,5,2,5
12420,5,4,8
12421,5,2,3
12422,5,4,10
12423,5,3,6
12424,5,4,9
12425,5,3,10
12426,5,2,2
12427,5,2,5
12428,5,2,5
12429,5,3,6
12430,5,3,6
12431,5,2,2
12432,5,3,5
12433,5,2,3
12434,5,2,3
12435,5,0,1
12436,5,2,4
12437,5,2,4
12438,5,2,5
12439,5,3,7
12440,5,4,9
12441,5,2,1
12442,5,2,3
12443,5,1,1
12444,5,3,7
12445,5,1,4
12446,5,4,9
12447,5,4,8
12448,5,4,10
12449,5,3,8
12450,5,3,5
12451,5,1,3
12452,5,2,7
12453,5,1,7
12454,5,4,8
12455,5,2,2
12456,5,2,4
12457,5,3,6
12458,5,3,5
12459,5,3,6
12460,5,2,5
12461,5,1,1
12462,5,4,8
12463,5,2,6
12464,5,2,5
12465,5,1,2
12466,5,3,6
12467,5,3,5
12468,5,3,6
12469,5,1,2
12470,5,4,9
12471,5,2,6
12472,5,1,7
12473,5,2,4
12474,5,2,2
12475,5,1,2
12476,5,2,5
12477,5,2,4
12478,5,4,9
12479,5,4,7
12480,5,1,6
12481,5,3,7
12482,5,4,10
12483,5,3,9
12484,5,2,6
12485,5,2,6
12486,5,1,4
12487,5,2,8
12488,5,2,3
12489,5,4,10
12490,5,2,5
12491,5,2,5
12492,5,2,5
12493,5,2,7
12494,5,3,7
12495,5,2,9
12496,5,1,2
12497,5,4,7
12498,5,4,14
12499,5,2,3
12500,5,3,7
12501,5,4,8
12502,5,2,2
12503,5,2,7
12504,5,2,6
12505,5,4,9
12506,5,1,1
12507,5,2,6
12508,5,2,4
12509,5,3,8
12510,5,2,3
12511,5,2,5
12512,5,3,7
12513,5,4,11
12514,5,4,7
12515,5,2,4
12516,5,4,9
12517,5,4,8
12518,5,3,5
12519,5,2,3
12520,5,3,8
12521,5,1,0
12522,5,3,5
12523,5,3,5
12524,5,2,3
12525,5,3,9
12526,5,0,1
12527,5,1,4
12528,5,2,4
12529,5,4,14
12530,5,4,10
12531,5,4,13
12532,5,3,5
12533,5,2,2
12534,5,2,5
12535,5,4,8
12536,5,3,6
12537,5,3,5
12538,5,4,9
12539,5,2,3
12540,5,2,3
12541,5,2,5
12542,5,1,2
12543,5,2,3
12544,5,3,8
12545,5,3,4
12546,5,1,4
12547,5,1,3
12548,5,2,3
12549,5,2,6
12550,5,2,5
12551,5,2,4
12552,5,1,2
12553,5,4,10
12554,5,1,2
12555,5,3,8
12556,5,3,7
12557,5,3,8
12558,5,1,2
12559,5,1,3
12560,5,2,5
12561,5,1,2
12562,5,1,2
12563,5,2,1
12564,5,3,5
12565,5,2,5
12566,5,1,3
12567,5,2,4
12568,5,2,5
12569,5,2,6
12570,5,2,5
12571,5,2,9
12572,5,1,1
12573,5,3,11
12574,5,4,8
12575,5,2,4
12576,5,3,10
12577,5,1,4
12578,5,1,1
12579,5,3,5
12580,5,1,5
12581,5,4,12
12582,5,2,6
12583,5,3,1
12584,5,3,5
12585,5,2,2
12586,5,2,6
12587,5,3,5
12588,5,1,9
12589,5,3,3
12590,5,3,5
12591,5,2,1
12592,5,1,2
12593,5,1,1
12594,5,3,3
12595,5,1,2
12596,5,2,7
12597,5,3,5
12598,5,1,3
12599,5,2,3
12600,5,2,6
12601,5,1,4
12602,5,1,4
12603,5,1,2
12604,5,1,2
12605,5,3,8
12606,5,1,2
12607,5,3,4
12608,5,4,11
12609,5,4,12
12610,5,2,6
12611,5,2,6
12612,5,3,10
12613,5,3,9
12614,5,2,4
12615,5,2,4
12616,5,2,5
12617,5,2,3
12618,5,3,8
12619,5,4,10
12620,5,4,10
12621,5,1,1
12622,5,3,7
12623,5,2,4
12624,5,2,5
12625,5,1,3
12626,5,3,6
12627,5,2,4
12628,5,2,5
12629,5,1,2
12630,5,1,4
12631,5,3,9
12632,5,3,6
12633,5,3,7
12634,5,2,2
12635,5,1,4
12636,5,1,2
12637,5,4,9
12638,5,3,8
12639,5,3,3
12640,5,1,2
12641,5,2,3
12642,5,1,2
12643,5,2,4
12644,5,3,7
12645,5,3,6
12646,5,2,7
12647,5,2,5
12648,5,2,3
12649,5,3,9
12650,5,3,6
12651,5,2,2
12652,5,1,2
12653,5,2,5
12654,5,2,3
12655,5,2,5
12656,5,3,5
12657,5,2,5
12658,5,2,3
12659,5,2,4
12660,5,3,4
12661,5,2,1
12662,5,2,4
12663,5,1,1
12664,5,1,1
12665,5,3,8
12666,5,2,5
12667,5,3,4
12668,5,2,2
12669,5,4,5
12670,5,2,4
12671,5,4,11
12672,5,3,6
12673,5,4,9
12674,5,4,10
12675,5,3,8
12676,5,2,2
12677,5,1,1
12678,5,2,4
12679,5,2,2
12680,5,3,8
12681,5,1,1
12682,5,2,3
12683,5,4,7
12684,5,2,3
12685,5,2,5
12686,5,4,6
12687,5,1,2
12688,5,2,3
12689,5,1,6
12690,5,3,5
12691,5,1,3
12692,5,3,11
12693,5,4,11
12694,5,3,10
12695,5,3,5
12696,5,3,8
12697,5,3,7
12698,5,3,6
12699,5,4,10
12700,5,4,12
12701,5,2,4
12702,5,2,5
12703,5,2,5
12704,5,3,7
12705,5,2,6
12706,5,4,11
12707,5,2,4
12708,5,1,4
12709,5,3,8
12710,5,4,8
12711,5,2,1
12712,5,2,4
12713,5,2,5
12714,5,1,2
12715,5,3,9
12716,5,2,4
12717,5,1,3
12718,5,1,2
12719,5,2,4
12720,5,2,5
12721,5,2,4
12722,5,2,6
12723,5,2,3
12724,5,3,5
12725,5,4,7
12726,5,1,1
12727,5,3,7
12728,5,3,6
12729,5,4,11
12730,5,2,4
12731,5,1,2
12732,5,2,5
12733,5,2,4
12734,5,1,1
12735,5,3,9
12736,5,4,14
12737,5,1,2
12738,5,3,11
12739,5,2,4
12740,5,2,6
12741,5,4,9
12742,5,3,4
12743,5,3,6
12744,5,2,3
12745,5,3,4
12746,5,1,9
12747,5,3,5
12748,5,3,5
12749,5,4,7
12750,5,2,5
12751,5,2,7
12752,5,1,4
12753,5,3,9
12754,5,1,1
12755,5,3,5
12756,5,2,5
12757,5,2,2
12758,5,1,1
12759,5,2,8
12760,5,3,9
12761,5,3,5
12762,5,2,5
12763,5,2,3
12764,5,3,7
12765,5,3,4
12766,5,3,10
12767,5,2,3
12768,5,2,6
12769,5,2,5
12770,5,3,6
12771,5,1,3
12772,5,1,4
12773,5,2,4
12774,5,2,2
12775,5,2,5
12776,5,2,5
12777,5,3,6
12778,5,4,8
12779,5,4,7
12780,5,3,6
12781,5,2,6
12782,5,3,6
12783,5,1,3
12784,5,4,7
12785,5,3,8
12786,5,3,4
12787,5,2,9
12788,5,1,1
12789,5,1,9
12790,5,2,2
12791,5,2,4
12792,5,1,1
12793,5,3,8
12794,5,2,5
12795,5,1,3
12796,5,1,5
12797,5,3,8
12798,5,3,6
12799,5,2,3
12800,5,4,11
12801,5,2,4
12802,5,2,5
12803,5,3,6
12804,5,2,3
12805,5,3,8
12806,5,4,12
12807,5,4,9
12808,5,1,1
12809,5,2,2
12810,5,4,12
12811,5,1,3
12812,5,3,4
12813,5,3,8
12814,5,3,8
12815,5,2,4
12816,5,2,4
12817,5,4,10
12818,5,3,7
12819,5,3,8
12820,5,1,3
12821,5,1,4
12822,5,4,6
12823,5,3,5
12824,5,2,8
12825,5,2,5
12826,5,2,3
12827,5,2,5
12828,5,1,4
12829,5,2,3
12830,5,3,5
12831,5,4,12
12832,5,3,7
12833,5,2,5
12834,5,3,8
12835,5,2,6
12836,5,1,2
12837,5,2,5
12838,5,3,5
12839,5,3,8
12840,5,4,7
12841,5,4,12
12842,5,1,4
12843,5,2,4
12844,5,3,9
12845,5,0,4
12846,5,3,8
12847,5,3,5
12848,5,3,7
12849,5,2,2
12850,5,2,2
12851,5,3,3
12852,5,3,4
12853,5,2,4
12854,5,1,6
12855,5,3,6
12856,5,4,5
12857,5,2,9
12858,5,2,6
12859,5,3,4
12860,5,2,5
12861,5,2,6
12862,5,2,2
12863,5,4,11
12864,5,2,7
12865,5,3,8
12866,5,3,7
12867,5,3,5
12868,5,1,0
12869,5,3,8
12870,5,1,2
12871,5,2,4
12872,5,3,9
12873,5,2,3
12874,5,3,7
12875,5,2,7
12876,5,1,4
12877,5,2,5
12878,5,3,6
12879,5,3,7
12880,5,0,1
12881,5,4,5
12882,5,3,8
12883,5,2,4
12884,5,2,5
12885,5,1,2
12886,5,2,7
12887,5,2,6
12888,5,2,3
12889,5,2,4
12890,5,2,4
12891,5,4,13
12892,5,3,4
12893,5,3,9
12894,5,2,6
12895,5,2,5
12896,5,2,5
12897,5,2,3
12898,5,2,5
12899,5,2,7
12900,5,2,4
12901,5,1,1
12902,5,1,2
12903,5,2,5
12904,5,1,5
12905,5,3,8
12906,5,0,1
12907,5,3,6
12908,5,3,9
12909,5,4,15
12910,5,3,8
12911,5,4,9
12912,5,2,3
12913,5,2,3
12914,5,1,2
12915,5,3,8
12916,5,3,5
12917,5,4,12
12918,5,3,5
12919,5,4,8
12920,5,3,9
12921,5,1,6
12922,5,1,3
12923,5,2,4
12924,5,4,8
12925,5,3,3
12926,5,2,3
12927,5,1,2
12928,5,2,3
12929,5,2,5
12930,5,3,5
12931,5,3,6
12932,5,1,2
12933,5,1,1
12934,5,2,4
12935,5,3,7
12936,5,2,5
12937,5,4,8
12938,5,3,9
12939,5,0,1
12940,5,2,1
12941,5,4,9
12942,5,0,0
12943,5,3,6
12944,5,1,1
12945,5,2,4
12946,5,2,6
12947,5,2,4
12948,5,2,8
12949,5,2,4
12950,5,1,1
12951,5,3,6
12952,5,2,3
12953,5,1,2
12954,5,3,6
12955,5,2,5
12956,5,2,5
12957,5,3,12
12958,5,4,8
12959,5,3,8
12960,5,2,4
12961,5,3,5
12962,5,2,2
12963,5,3,7
12964,5,3,5
12965,5,3,6
12966,5,3,3
12967,5,1,3
12968,5,4,10
12969,5,1,5
12970,5,3,7
12971,5,2,5
12972,5,4,12
12973,5,3,7
12974,5,2,3
12975,5,3,8
12976,5,1,2
12977,5,2,6
12978,5,2,5
12979,5,2,3
12980,5,4,11
12981,5,4,13
12982,5,2,6
12983,5,2,4
12984,5,3,7
12985,5,4,10
12986,5,3,5
12987,5,4,10
12988,5,2,6
12989,5,4,11
12990,5,3,6
12991,5,4,8
12992,5,4,9
12993,5,3,7
12994,5,2,6
12995,5,2,4
12996,5,2,4
12997,5,2,9
12998,5,2,7
12999,5,2,5
13000,5,3,5
13001,5,1,2
13002,5,2,2
13003,5,2,4
13004,5,4,9
13005,5,1,1
13006,5,0,3
13007,5,2,7
13008,5,3,7
13009,5,3,8
13010,5,1,3
13011,5,1,2
13012,5,3,9
13013,5,3,8
13014,5,2,4
13015,5,2,5
13016,5,3,9
13017,5,0,2
13018,5,4,12
13019,5,4,10
13020,5,3,8
13021,5,3,7
13022,5,4,9
13023,5,2,6
13024,5,3,5
13025,5,2,3
13026,5,2,1
13027,5,3,6
13028,5,3,7
13029,5,2,3
13030,5,3,5
13031,5,2,1
13032,5,1,4
13033,5,1,4
13034,5,2,4
13035,5,3,11
13036,5,2,5
13037,5,3,6
13038,5,3,10
13039,5,2,3
13040,5,2,4
13041,5,4,8
13042,5,1,1
13043,5,4,8
13044,5,2,3
13045,5,3,5
13046,5,3,7
13047,5,4,9
13048,5,2,5
13049,5,2,4
13050,5,3,9
13051,5,4,12
13052,5,2,9
13053,5,2,8
13054,5,3,8
13055,5,2,3
13056,5,4,9
13057,5,4,5
13058,5,2,5
13059,5,2,5
13060,5,2,4
13061,5,1,1
13062,5,2,2
13063,5,1,3
13064,5,2,5
13065,5,1,3
13066,5,0,2
13067,5,1,4
13068,5,2,6
13069,5,2,4
13070,5,2,5
13071,5,4,8
13072,5,2,3
13073,5,3,6
13074,5,3,8
13075,5,3,7
13076,5,2,8
13077,5,1,1
13078,5,3,5
13079,5,4,16
13080,5,4,11
13081,5,4,9
13082,5,1,0
13083,5,4,9
13084,5,2,5
13085,5,2,3
13086,5,3,7
13087,5,2,4
13088,5,1,4
13089,5,3,8
13090,5,4,11
13091,5,2,6
13092,5,1,1
13093,5,4,17
13094,5,2,2
13095,5,1,6
13096,5,2,2
13097,5,1,2
13098,5,0,0
13099,5,4,6
13100,5,2,2
13101,5,1,3
13102,5,2,4
13103,5,3,4
13104,5,2,5
13105,5,2,5
13106,5,3,5
13107,5,3,4
13108,5,2,5
13109,5,1,2
13110,5,3,9
13111,5,2,9
13112,5,3,5
13113,5,2,6
13114,5,2,4
13115,5,3,8
13116,5,2,3
13117,5,1,2
13118,5,2,5
13119,5,1,4
13120,5,1,1
13121,5,4,7
13122,5,2,3
13123,5,4,8
13124,5,3,7
13125,5,2,7
13126,5,2,4
13127,5,2,1
13128,5,3,5
13129,5,4,8
13130,5,2,3
13131,5,2,4
13132,5,3,8
13133,5,2,4
13134,5,2,4
13135,5,1,1
13136,5,2,6
13137,5,2,6
13138,5,4,11
13139,5,3,8
13140,5,1,1
13141,5,4,10
13142,5,1,2
13143,5,3,7
13144,5,4,9
13145,5,4,9
13146,5,3,7
13147,5,4,16
13148,5,2,5
13149,5,3,8
13150,5,3,5
13151,5,2,7
13152,5,2,2
13153,5,4,10
13154,5,1,1
13155,5,3,7
13156,5,3,9
13157,5,1,0
13158,5,3,9
13159,5,2,3
13160,5,3,7
13161,5,2,6
13162,5,1,0
13163,5,4,8
13164,5,1,3
13165,5,2,1
13166,5,3,9
13167,5,1,2
13168,5,2,3
13169,5,4,10
13170,5,3,9
13171,5,2,3
13172,5,3,11
13173,5,2,4
13174,5,1,2
13175,5,3,7
13176,5,2,5
13177,5,3,6
13178,5,3,9
13179,5,3,6
13180,5,3,6
13181,5,3,4
13182,5,2,5
13183,5,3,7
13184,5,2,6
13185,5,1,2
13186,5,2,6
13187,5,4,7
13188,5,2,3
13189,5,3,6
13190,5,2,5
13191,5,4,8
13192,5,2,5
13193,5,2,3
13194,5,4,8
13195,5,3,5
13196,5,4,9
13197,5,3,5
13198,5,2,4
13199,5,3,7
13200,5,3,6
13201,5,1,2
13202,5,1,2
13203,5,4,8
13204,5,3,5
13205,5,2,3
13206,5,4,10
13207,5,3,5
13208,5,3,5
13209,5,2,2
13210,5,3,5
13211,5,3,10
13212,5,3,6
13213,5,4,6
13214,5,0,4
13215,5,4,7
13216,5,2,2
13217,5,3,6
13218,5,2,8
13219,5,3,6
13220,5,1,2
13221,5,3,7
13222,5,2,3
13223,5,2,4
13224,5,2,3
13225,5,2,4
13226,5,3,7
13227,5,3,7
13228,5,2,2
13229,5,1,4
13230,5,1,4
13231,5,2,6
13232,5,4,5
13233,5,2,3
13234,5,3,5
13235,5,1,2
13236,5,3,8
13237,5,3,8
13238,5,1,1
13239,5,1,2
13240,5,3,5
13241,5,3,4
13242,5,2,7
13243,5,3,10
13244,5,1,2
13245,5,1,1
13246,5,3,7
13247,5,1,2
13248,5,3,8
13249,5,1,1
13250,5,4,9
13251,5,3,5
13252,5,2,4
13253,5,2,6
13254,5,2,5
13255,5,4,7
13256,5,2,3
13257,5,2,3
13258,5,1,2
13259,5,3,4
13260,5,4,6
13261,5,1,2
13262,5,2,2
13263,5,4,6
13264,5,3,7
13265,5,1,3
13266,5,2,5
13267,5,3,5
13268,5,4,10
13269,5,3,5
13270,5,2,4
13271,5,4,8
13272,5,2,6
13273,5,2,4
13274,5,1,3
13275,5,3,6
13276,5,3,7
13277,5,2,3
13278,5,2,3
13279,5,3,8
13280,5,3,8
13281,5,3,5
13282,5,3,7
13283,5,2,4
13284,5,2,4
13285,5,4,11
13286,5,3,7
13287,5,1,1
13288,5,2,6
13289,5,2,3
13290,5,3,6
13291,5,3,5
13292,5,3,8
13293,5,1,2
13294,5,3,8
13295,5,3,8
13296,5,0,3
13297,5,2,5
13298,5,2,5
13299,5,2,4
13300,5,3,7
13301,5,2,5
13302,5,3,5
13303,5,2,1
13304,5,3,6
13305,5,2,4
13306,5,4,6
13307,5,2,8
13308,5,1,3
13309,5,2,4
13310,5,2,2
13311,5,2,2
13312,5,2,4
13313,5,4,12
13314,5,3,6
13315,5,3,3
13316,5,2,5
13317,5,2,2
13318,5,2,6
13319,5,3,8
13320,5,1,1
13321,5,2,3
13322,5,2,6
13323,5,3,8
13324,5,2,4
13325,5,3,6
13326,5,1,1
13327,5,4,12
13328,5,2,3
13329,5,3,6
13330,5,4,10
13331,5,3,4
13332,5,1,1
13333,5,2,6
13334,5,4,11
13335,5,2,5
13336,5,1,4
13337,5,3,3
13338,5,2,2
13339,5,3,8
13340,5,0,2
13341,5,3,6
13342,5,3,8
13343,5,2,5
13344,5,3,8
13345,5,4,9
13346,5,3,5
13347,5,3,7
13348,5,3,6
13349,5,2,2
13350,5,1,8
13351,5,2,5
13352,5,1,3
13353,5,1,4
13354,5,3,6
13355,5,3,9
13356,5,2,7
13357,5,2,8
13358,5,2,2
13359,5,2,4
13360,5,2,5
13361,5,3,10
13362,5,2,4
13363,5,2,4
13364,5,3,7
13365,5,2,4
13366,5,1,1
13367,5,2,1
13368,5,2,4
13369,5,2,5
13370,5,1,2
13371,5,4,9
13372,5,2,6
13373,5,3,4
13374,5,3,9
13375,5,2,2
13376,5,4,8
13377,5,2,4
13378,5,3,10
