id,set,human_score,word_25
14983,6,2,2
14984,6,3,0
14985,6,0,2
14986,6,3,2
14987,6,4,2
14988,6,3,0
14989,6,3,1
14990,6,4,0
14991,6,3,4
14992,6,3,1
14993,6,2,1
14994,6,3,2
14995,6,4,2
14996,6,2,0
14997,6,1,1
14998,6,3,1
14999,6,4,3
15000,6,4,5
15001,6,3,1
15002,6,3,2
15003,6,1,3
15004,6,4,6
15005,6,3,0
15006,6,3,2
15007,6,3,2
15008,6,3,4
15009,6,4,2
15010,6,1,1
15011,6,3,2
15012,6,3,1
15013,6,2,0
15014,6,2,1
15015,6,3,0
15016,6,2,1
15017,6,0,0
15018,6,2,1
15019,6,3,4
15020,6,2,0
15021,6,3,2
15022,6,3,2
15023,6,3,0
15024,6,3,1
15025,6,1,1
15026,6,3,2
15027,6,3,2
15028,6,2,1
15029,6,4,1
15030,6,4,1
15031,6,3,3
15032,6,4,1
15033,6,4,3
15034,6,4,2
15035,6,2,2
15036,6,3,2
15037,6,2,2
15038,6,3,1
15039,6,2,3
15040,6,2,2
15041,6,2,0
15042,6,4,3
15043,6,3,0
15044,6,3,1
15045,6,3,1
15046,6,4,0
15047,6,3,3
15048,6,2,0
15049,6,3,0
15050,6,3,4
15051,6,3,2
15052,6,3,0
15053,6,3,2
15054,6,2,1
15055,6,3,2
15056,6,2,1
15057,6,1,0
15058,6,4,1
15059,6,3,1
15060,6,3,2
15061,6,3,1
15062,6,4,4
15063,6,4,2
15064,6,2,1
15065,6,3,1
15066,6,3,1
15067,6,2,0
15068,6,4,4
15069,6,4,0
15070,6,3,1
15071,6,3,1
15072,6,3,0
15073,6,4,1
15074,6,3,3
15075,6,1,1
15076,6,3,1
15077,6,2,0
15078,6,2,0
15079,6,3,1
15080,6,3,0
15081,6,4,1
15082,6,1,3
15083,6,3,2
15084,6,2,1
15085,6,4,5
15086,6,2,0
15087,6,3,3
15088,6,3,1
15089,6,4,2
15090,6,2,2
15091,6,2,0
15092,6,3,3
15093,6,3,0
15094,6,4,1
15095,6,0,0
15096,6,1,0
15097,6,4,3
15098,6,2,1
15099,6,3,3
15100,6,3,2
15101,6,4,2
15102,6,3,2
15103,6,4,2
15104,6,3,1
15105,6,3,1
15106,6,1,2
15107,6,3,1
15108,6,3,3
15109,6,2,1
15110,6,2,0
15111,6,3,1
15112,6,1,0
15113,6,0,0
15114,6,2,1
15115,6,3,0
15116,6,3,1
15117,6,1,2
15118,6,1,0
15119,6,2,2
15120,6,2,0
15121,6,4,4
15122,6,3,1
15123,6,3,1
15124,6,3,1
15125,6,3,1
15126,6,1,0
15127,6,4,1
15128,6,3,0
15129,6,2,1
15130,6,3,2
15131,6,2,0
15132,6,3,0
15133,6,2,2
15134,6,2,1
15135,6,3,1
15136,6,3,2
15137,6,2,4
15138,6,3,4
15139,6,4,4
15140,6,2,0
15141,6,1,0
15142,6,2,3
15143,6,2,3
15144,6,3,1
15145,6,3,1
15146,6,3,1
15147,6,3,1
15148,6,2,2
15149,6,2,1
15150,6,3,2
15151,6,4,3
15152,6,2,3
15153,6,2,0
15154,6,2,0
15155,6,4,1
15156,6,3,2
15157,6,3,4
15158,6,4,3
15159,6,3,1
15160,6,3,2
15161,6,4,1
15162,6,2,3
15163,6,3,0
15164,6,3,0
15165,6,3,1
15166,6,4,2
15167,6,3,2
15168,6,4,3
15169,6,4,2
15170,6,3,1
15171,6,2,1
15172,6,2,2
15173,6,4,4
15174,6,3,0
15175,6,2,3
15176,6,4,2
15177,6,1,1
15178,6,2,3
15179,6,4,2
15180,6,4,4
15181,6,4,2
15182,6,4,2
15183,6,2,0
15184,6,3,2
15185,6,1,0
15186,6,4,1
15187,6,3,1
15188,6,1,1
15189,6,4,2
15190,6,4,1
15191,6,3,3
15192,6,2,1
15193,6,1,0
15194,6,2,1
15195,6,1,2
15196,6,3,0
15197,6,3,2
15198,6,3,1
15199,6,3,1
15200,6,4,2
15201,6,3,1
15202,6,3,0
15203,6,4,2
15204,6,2,1
15205,6,3,2
15206,6,2,0
15207,6,2,1
15208,6,3,2
15209,6,3,2
15210,6,3,1
15211,6,2,3
15212,6,2,0
15213,6,3,1
15214,6,1,1
15215,6,4,0
15216,6,3,1
15217,6,2,0
15218,6,2,1
15219,6,3,2
15220,6,3,2
15221,6,2,0
15222,6,4,3
15223,6,3,5
15224,6,2,1
15225,6,4,0
15226,6,4,1
15227,6,3,0
15228,6,4,3
15229,6,2,1
15230,6,4,0
15231,6,4,2
15232,6,1,3
15233,6,3,4
15234,6,4,3
15235,6,2,3
15236,6,3,1
15237,6,2,1
15238,6,1,1
15239,6,4,2
15240,6,1,2
15241,6,3,2
15242,6,4,3
15243,6,3,2
15244,6,3,2
15245,6,1,0
15246,6,4,2
15247,6,3,1
15248,6,3,2
15249,6,3,4
15250,6,3,1
15251,6,3,0
15252,6,2,2
15253,6,3,1
15254,6,2,1
15255,6,2,2
15256,6,2,2
15257,6,3,0
15258,6,1,0
15259,6,2,4
15260,6,2,0
15261,6,3,1
15262,6,1,3
15263,6,3,1
15264,6,4,1
15265,6,3,5
15266,6,3,0
15267,6,4,0
15268,6,0,1
15269,6,2,0
15270,6,2,2
15271,6,2,0
15272,6,3,1
15273,6,4,3
15274,6,3,1
15275,6,2,1
15276,6,3,1
15277,6,4,2
15278,6,2,0
15279,6,2,2
15280,6,2,1
15281,6,3,1
15282,6,4,1
15283,6,2,1
15284,6,3,3
15285,6,3,2
15286,6,3,0
15287,6,3,1
15288,6,1,0
15289,6,4,0
15290,6,2,1
15291,6,3,5
15292,6,1,1
15293,6,2,2
15294,6,3,2
15295,6,3,2
15296,6,3,1
15297,6,2,0
15298,6,2,0
15299,6,1,1
15300,6,4,3
15301,6,4,2
15302,6,4,1
15303,6,4,4
15304,6,1,1
15305,6,3,0
15306,6,3,1
15307,6,3,1
15308,6,3,2
15309,6,4,1
15310,6,3,2
15311,6,3,0
15312,6,3,2
15313,6,4,2
15314,6,3,0
15315,6,4,2
15316,6,3,1
15317,6,1,1
15318,6,4,6
15319,6,1,0
15320,6,4,3
15321,6,4,2
15322,6,2,2
15323,6,3,3
15324,6,2,1
15325,6,2,1
15326,6,3,1
15327,6,4,3
15328,6,2,1
15329,6,4,3
15330,6,4,3
15331,6,4,2
15332,6,3,2
15333,6,3,3
15334,6,3,2
15335,6,4,2
15336,6,4,3
15337,6,3,1
15338,6,2,1
15339,6,3,0
15340,6,3,2
15341,6,4,2
15342,6,3,0
15343,6,1,2
15344,6,3,5
15345,6,3,1
15346,6,3,2
15347,6,2,2
15348,6,3,2
15349,6,3,1
15350,6,3,0
15351,6,3,1
15352,6,3,2
15353,6,3,1
15354,6,4,3
15355,6,3,3
15356,6,3,1
15357,6,2,1
15358,6,4,3
15359,6,2,2
15360,6,3,1
15361,6,3,0
15362,6,2,1
15363,6,0,1
15364,6,3,1
15365,6,3,1
15366,6,2,1
15367,6,3,3
15368,6,2,3
15369,6,3,2
15370,6,3,1
15371,6,2,0
15372,6,4,2
15373,6,4,3
15374,6,1,2
15375,6,4,1
15376,6,4,1
15377,6,2,1
15378,6,2,1
15379,6,3,2
15380,6,3,0
15381,6,0,0
15382,6,4,3
15383,6,3,1
15384,6,3,2
15385,6,3,1
15386,6,1,0
15387,6,3,2
15388,6,3,2
15389,6,4,4
15390,6,2,1
15391,6,2,3
15392,6,3,4
15393,6,3,1
15394,6,3,2
15395,6,3,2
15396,6,3,1
15397,6,4,2
15398,6,4,4
15399,6,2,0
15400,6,3,0
15401,6,3,2
15402,6,1,1
15403,6,1,2
15404,6,3,2
15405,6,2,1
15406,6,1,0
15407,6,2,0
15408,6,4,4
15409,6,3,1
15410,6,3,0
15411,6,4,1
15412,6,3,1
15413,6,3,2
15414,6,2,1
15415,6,2,3
15416,6,4,2
15417,6,3,1
15418,6,3,3
15419,6,4,3
15420,6,2,2
15421,6,3,2
15422,6,2,2
15423,6,3,3
15424,6,2,0
15425,6,3,0
15426,6,1,1
15427,6,3,1
15428,6,3,0
15429,6,3,2
15430,6,4,2
15431,6,0,1
15432,6,2,4
15433,6,3,1
15434,6,2,1
15435,6,4,2
15436,6,4,3
15437,6,2,4
15438,6,3,1
15439,6,2,0
15440,6,2,2
15441,6,1,0
15442,6,2,3
15443,6,3,2
15444,6,3,1
15445,6,2,0
15446,6,4,4
15447,6,4,2
15448,6,3,3
15449,6,1,1
15450,6,4,2
15451,6,3,1
15452,6,2,0
15453,6,4,1
15454,6,3,0
15455,6,3,2
15456,6,0,0
15457,6,3,5
15458,6,2,3
15459,6,4,0
15460,6,4,1
15461,6,3,3
15462,6,3,4
15463,6,2,0
15464,6,4,1
15465,6,3,0
15466,6,2,1
15467,6,4,5
15468,6,2,0
15469,6,4,2
15470,6,3,3
15471,6,3,1
15472,6,3,1
15473,6,2,4
15474,6,4,3
15475,6,2,3
15476,6,4,1
15477,6,3,0
15478,6,2,2
15479,6,3,1
15480,6,2,1
15481,6,3,2
15482,6,1,2
15483,6,1,1
15484,6,4,3
15485,6,2,1
15486,6,4,5
15487,6,2,0
15488,6,3,1
15489,6,3,1
15490,6,1,2
15491,6,3,0
15492,6,3,0
15493,6,4,2
15494,6,4,3
15495,6,4,4
15496,6,2,1
15497,6,3,0
15498,6,3,2
15499,6,4,4
15500,6,3,1
15501,6,3,1
15502,6,3,0
15503,6,2,3
15504,6,1,0
15505,6,1,1
15506,6,3,0
15507,6,3,1
15508,6,4,5
15509,6,3,1
15510,6,2,1
15511,6,3,2
15512,6,3,2
15513,6,1,2
15514,6,2,1
15515,6,4,0
15516,6,3,1
15517,6,3,2
15518,6,3,1
15519,6,4,3
15520,6,3,0
15521,6,4,0
15522,6,3,4
15523,6,4,1
15524,6,3,0
15525,6,3,0
15526,6,4,4
15527,6,2,1
15528,6,2,1
15529,6,3,0
15530,6,4,1
15531,6,2,0
15532,6,1,1
15533,6,4,1
15534,6,3,0
15535,6,2,3
15536,6,2,1
15537,6,2,2
15538,6,3,2
15539,6,3,0
15540,6,2,1
15541,6,2,0
15542,6,3,2
15543,6,3,1
15544,6,2,2
15545,6,3,3
15546,6,3,3
15547,6,3,3
15548,6,3,0
15549,6,3,3
15550,6,3,1
15551,6,1,0
15552,6,3,2
15553,6,2,0
15554,6,3,2
15555,6,2,3
15556,6,3,2
15557,6,3,2
15558,6,3,1
15559,6,3,1
15560,6,4,3
15561,6,4,5
15562,6,4,3
15563,6,1,0
15564,6,3,3
15565,6,3,1
15566,6,4,2
15567,6,3,0
15568,6,4,1
15569,6,1,1
15570,6,3,1
15571,6,2,0
15572,6,4,2
15573,6,3,2
15574,6,4,0
15575,6,4,1
15576,6,4,2
15577,6,3,0
15578,6,3,2
15579,6,3,0
15580,6,2,0
15581,6,2,1
15582,6,3,3
15583,6,3,1
15584,6,4,3
15585,6,2,0
15586,6,2,2
15587,6,3,0
15588,6,3,2
15589,6,2,0
15590,6,3,0
15591,6,1,1
15592,6,4,2
15593,6,3,1
15594,6,3,2
15595,6,3,0
15596,6,3,0
15597,6,3,2
15598,6,3,1
15599,6,2,4
15600,6,2,1
15601,6,3,1
15602,6,3,1
15603,6,2,4
15604,6,1,0
15605,6,3,0
15606,6,3,2
15607,6,4,2
15608,6,3,1
15609,6,3,2
15610,6,4,2
15611,6,4,1
15612,6,2,2
15613,6,3,3
15614,6,2,6
15615,6,3,0
15616,6,2,3
15617,6,4,4
15618,6,3,4
15619,6,3,0
15620,6,3,3
15621,6,4,2
15622,6,3,1
15623,6,3,3
15624,6,4,2
15625,6,2,1
15626,6,3,3
15627,6,0,1
15628,6,3,2
15629,6,3,2
15630,6,2,0
15631,6,3,0
15632,6,1,1
15633,6,3,0
15634,6,4,2
15635,6,3,2
15636,6,1,3
15637,6,3,1
15638,6,2,0
15639,6,3,1
15640,6,3,0
15641,6,4,1
15642,6,1,0
15643,6,3,1
15644,6,3,1
15645,6,3,1
15646,6,3,3
15647,6,1,0
15648,6,2,0
15649,6,1,0
15650,6,3,0
15651,6,3,1
15652,6,4,3
15653,6,3,0
15654,6,4,1
15655,6,4,2
15656,6,3,1
15657,6,3,0
15658,6,4,2
15659,6,3,1
15660,6,2,3
15661,6,1,0
15662,6,1,3
15663,6,1,0
15664,6,4,3
15665,6,4,2
15666,6,2,0
15667,6,3,2
15668,6,1,1
15669,6,3,1
15670,6,3,1
15671,6,4,1
15672,6,2,0
15673,6,2,0
15674,6,4,1
15675,6,2,3
15676,6,3,1
15677,6,3,0
15678,6,2,0
15679,6,3,1
15680,6,3,0
15681,6,3,3
15682,6,4,3
15683,6,3,2
15684,6,3,1
15685,6,2,3
15686,6,3,0
15687,6,1,0
15688,6,3,2
15689,6,4,3
15690,6,3,2
15691,6,1,1
15692,6,4,3
15693,6,2,1
15694,6,3,3
15695,6,3,3
15696,6,2,0
15697,6,4,2
15698,6,2,0
15699,6,4,4
15700,6,4,4
15701,6,3,1
15702,6,4,3
15703,6,4,0
15704,6,2,1
15705,6,4,2
15706,6,4,1
15707,6,4,3
15708,6,4,3
15709,6,4,0
15710,6,2,2
15711,6,2,3
15712,6,4,0
15713,6,3,3
15714,6,4,4
15715,6,2,2
15716,6,2,0
15717,6,2,0
15718,6,3,0
15719,6,2,4
15720,6,2,0
15721,6,4,3
15722,6,3,1
15723,6,3,0
15724,6,3,1
15725,6,2,1
15726,6,3,2
15727,6,2,2
15728,6,1,0
15729,6,3,2
15730,6,2,2
15731,6,3,1
15732,6,2,2
15733,6,0,0
15734,6,2,3
15735,6,1,1
15736,6,3,0
15737,6,3,1
15738,6,1,0
15739,6,3,3
15740,6,3,2
15741,6,3,1
15742,6,3,5
15743,6,3,2
15744,6,3,0
15745,6,2,0
15746,6,3,2
15747,6,3,2
15748,6,2,2
15749,6,1,1
15750,6,1,0
15751,6,3,3
15752,6,3,2
15753,6,0,1
15754,6,4,2
15755,6,0,0
15756,6,3,0
15757,6,3,0
15758,6,3,1
15759,6,3,1
15760,6,3,2
15761,6,3,2
15762,6,2,2
15763,6,3,2
15764,6,3,1
15765,6,3,2
15766,6,3,2
15767,6,4,3
15768,6,2,1
15769,6,1,2
15770,6,4,2
15771,6,3,0
15772,6,4,1
15773,6,2,3
15774,6,3,3
15775,6,3,0
15776,6,4,2
15777,6,3,1
15778,6,1,1
15779,6,3,0
15780,6,4,3
15781,6,4,2
15782,6,3,2
15783,6,4,2
15784,6,3,1
15785,6,3,2
15786,6,3,4
15787,6,4,5
15788,6,4,4
15789,6,2,1
15790,6,4,1
15791,6,1,0
15792,6,2,2
15793,6,1,0
15794,6,3,3
15795,6,3,1
15796,6,3,3
15797,6,2,1
15798,6,3,2
15799,6,2,2
15800,6,3,2
15801,6,3,1
15802,6,3,2
15803,6,1,2
15804,6,4,1
15805,6,4,0
15806,6,3,1
15807,6,0,0
15808,6,3,3
15809,6,3,0
15810,6,3,1
15811,6,2,0
15812,6,3,2
15813,6,3,4
15814,6,4,2
15815,6,3,0
15816,6,3,3
15817,6,3,0
15818,6,2,0
15819,6,3,2
15820,6,4,0
15821,6,3,2
15822,6,1,3
15823,6,1,1
15824,6,4,7
15825,6,3,3
15826,6,3,0
15827,6,4,3
15828,6,3,1
15829,6,1,2
15830,6,3,1
15831,6,0,0
15832,6,2,2
15833,6,1,2
15834,6,4,1
15835,6,4,2
15836,6,1,1
15837,6,1,1
15838,6,2,1
15839,6,2,0
15840,6,2,5
15841,6,3,1
15842,6,2,1
15843,6,3,6
15844,6,2,1
15845,6,3,1
15846,6,4,2
15847,6,2,0
15848,6,3,1
15849,6,2,1
15850,6,0,0
15851,6,2,1
15852,6,2,4
15853,6,3,1
15854,6,4,4
15855,6,4,4
15856,6,3,0
15857,6,3,2
15858,6,3,1
15859,6,3,1
15860,6,1,1
15861,6,4,1
15862,6,2,2
15863,6,3,1
15864,6,3,2
15865,6,2,1
15866,6,3,2
15867,6,2,2
15868,6,1,3
15869,6,3,1
15870,6,3,3
15871,6,3,0
15872,6,1,1
15873,6,3,2
15874,6,3,0
15875,6,2,1
15876,6,3,1
15877,6,3,2
15878,6,1,0
15879,6,4,3
15880,6,3,2
15881,6,2,3
15882,6,2,2
15883,6,3,2
15884,6,2,0
15885,6,3,4
15886,6,3,0
15887,6,3,0
15888,6,3,2
15889,6,1,0
15890,6,2,0
15891,6,4,2
15892,6,3,0
15893,6,3,2
15894,6,2,2
15895,6,4,2
15896,6,3,2
15897,6,3,2
15898,6,3,5
15899,6,3,1
15900,6,3,0
15901,6,3,2
15902,6,3,4
15903,6,3,1
15904,6,1,3
15905,6,3,1
15906,6,3,2
15907,6,3,0
15908,6,2,2
15909,6,3,1
15910,6,3,2
15911,6,1,0
15912,6,1,2
15913,6,0,0
15914,6,3,0
15915,6,3,0
15916,6,4,1
15917,6,1,1
15918,6,4,3
15919,6,2,0
15920,6,3,1
15921,6,3,0
15922,6,3,4
15923,6,4,3
15924,6,3,1
15925,6,3,1
15926,6,2,0
15927,6,3,4
15928,6,3,1
15929,6,1,1
15930,6,4,2
15931,6,2,4
15932,6,3,2
15933,6,3,1
15934,6,1,0
15935,6,3,3
15936,6,4,6
15937,6,4,3
15938,6,3,4
15939,6,1,0
15940,6,3,0
15941,6,1,1
15942,6,2,4
15943,6,3,4
15944,6,4,6
15945,6,4,1
15946,6,3,3
15947,6,1,0
15948,6,4,1
15949,6,3,0
15950,6,3,1
15951,6,3,3
15952,6,4,1
15953,6,2,0
15954,6,2,3
15955,6,3,2
15956,6,3,3
15957,6,3,3
15958,6,2,1
15959,6,4,4
15960,6,0,1
15961,6,2,0
15962,6,2,1
15963,6,3,0
15964,6,3,1
15965,6,4,2
15966,6,3,3
15967,6,2,3
15968,6,2,1
15969,6,3,1
15970,6,4,2
15971,6,4,1
15972,6,0,2
15973,6,3,2
15974,6,3,0
15975,6,3,2
15976,6,2,3
15977,6,3,3
15978,6,3,1
15979,6,2,0
15980,6,3,1
15981,6,4,3
15982,6,3,5
15983,6,4,3
15984,6,2,3
15985,6,1,3
15986,6,2,1
15987,6,3,3
15988,6,1,3
15989,6,1,2
15990,6,1,2
15991,6,3,3
15992,6,2,0
15993,6,1,1
15994,6,3,3
15995,6,3,3
15996,6,2,1
15997,6,3,2
15998,6,4,2
15999,6,4,2
16000,6,4,6
16001,6,3,2
16002,6,2,0
16003,6,4,1
16004,6,4,4
16005,6,3,1
16006,6,3,0
16007,6,4,5
16008,6,2,1
16009,6,3,3
16010,6,4,2
16011,6,2,0
16012,6,3,1
16013,6,1,0
16014,6,1,0
16015,6,2,1
16016,6,0,0
16017,6,3,1
16018,6,3,2
16019,6,3,2
16020,6,2,1
16021,6,4,1
16022,6,1,2
16023,6,3,1
16024,6,3,1
16025,6,4,3
16026,6,2,1
16027,6,3,0
16028,6,1,1
16029,6,4,4
16030,6,0,0
16031,6,3,2
16032,6,2,0
16033,6,4,4
16034,6,3,1
16035,6,3,3
16036,6,3,1
16037,6,3,1
16038,6,3,1
16039,6,3,1
16040,6,4,2
16041,6,2,3
16042,6,2,2
16043,6,3,2
16044,6,3,2
16045,6,4,3
16046,6,1,2
16047,6,3,1
16048,6,1,0
16049,6,4,1
16050,6,4,1
16051,6,4,0
16052,6,1,0
16053,6,4,3
16054,6,1,2
16055,6,2,0
16056,6,3,0
16057,6,2,4
16058,6,2,2
16059,6,1,1
16060,6,2,2
16061,6,1,0
16062,6,3,0
16063,6,1,0
16064,6,3,0
16065,6,4,2
16066,6,3,1
16067,6,3,1
16068,6,4,2
16069,6,2,0
16070,6,3,1
16071,6,3,1
16072,6,3,2
16073,6,3,2
16074,6,3,2
16075,6,3,3
16076,6,3,3
16077,6,4,2
16078,6,1,1
16079,6,3,0
16080,6,3,4
16081,6,3,5
16082,6,4,5
16083,6,4,3
16084,6,4,3
16085,6,4,5
16086,6,0,2
16087,6,4,0
16088,6,3,0
16089,6,3,0
16090,6,3,0
16091,6,3,5
16092,6,4,1
16093,6,2,1
16094,6,3,0
16095,6,3,0
16096,6,3,1
16097,6,3,3
16098,6,2,2
16099,6,1,0
16100,6,4,3
16101,6,3,1
16102,6,2,0
16103,6,0,0
16104,6,4,2
16105,6,3,1
16106,6,3,0
16107,6,4,1
16108,6,3,2
16109,6,3,2
16110,6,2,0
16111,6,2,2
16112,6,3,3
16113,6,0,2
16114,6,1,0
16115,6,3,1
16116,6,4,4
16117,6,4,2
16118,6,2,2
16119,6,4,1
16120,6,3,0
16121,6,3,3
16122,6,3,3
16123,6,3,3
16124,6,4,4
16125,6,3,0
16126,6,2,3
16127,6,4,3
16128,6,4,1
16129,6,3,1
16130,6,1,2
16131,6,2,0
16132,6,4,4
16133,6,3,2
16134,6,3,3
16135,6,2,0
16136,6,4,2
16137,6,3,0
16138,6,3,0
16139,6,2,0
16140,6,4,2
16141,6,1,1
16142,6,1,1
16143,6,4,5
16144,6,2,1
16145,6,4,0
16146,6,0,1
16147,6,2,2
16148,6,2,1
16149,6,4,1
16150,6,3,3
16151,6,3,0
16152,6,3,3
16153,6,3,2
16154,6,4,0
16155,6,2,2
16156,6,2,2
16157,6,3,1
16158,6,3,0
16159,6,4,1
16160,6,4,2
16161,6,4,2
16162,6,3,1
16163,6,3,2
16164,6,2,1
16165,6,2,0
16166,6,3,2
16167,6,3,1
16168,6,2,3
16169,6,3,1
16170,6,0,0
16171,6,4,0
16172,6,3,2
16173,6,4,2
16174,6,2,0
16175,6,2,1
16176,6,2,3
16177,6,2,3
16178,6,3,3
16179,6,3,1
16180,6,3,2
16181,6,4,2
16182,6,3,0
16183,6,4,0
16184,6,2,1
16185,6,4,1
16186,6,3,0
16187,6,2,0
16188,6,2,3
16189,6,3,0
16190,6,4,3
16191,6,3,2
16192,6,2,1
16193,6,3,3
16194,6,4,4
16195,6,2,1
16196,6,4,2
16197,6,3,1
16198,6,4,1
16199,6,3,2
16200,6,2,1
16201,6,4,0
16202,6,3,4
16203,6,3,1
16204,6,3,0
16205,6,2,0
16206,6,1,1
16207,6,3,0
16208,6,4,2
16209,6,3,1
16210,6,1,1
16211,6,3,1
16212,6,4,1
16213,6,2,2
16214,6,0,0
16215,6,2,1
16216,6,1,1
16217,6,3,0
16218,6,3,2
16219,6,3,0
16220,6,3,2
16221,6,2,2
16222,6,3,2
16223,6,3,0
16224,6,2,2
16225,6,1,1
16226,6,3,0
16227,6,1,2
16228,6,2,2
16229,6,4,0
16230,6,3,3
16231,6,3,2
16232,6,3,4
16233,6,2,1
16234,6,3,1
16235,6,3,3
16236,6,1,0
16237,6,3,0
16238,6,2,0
16239,6,3,2
16240,6,2,1
16241,6,3,1
16242,6,3,3
16243,6,3,1
16244,6,0,0
16245,6,3,2
16246,6,3,4
16247,6,2,1
16248,6,3,0
16249,6,4,2
16250,6,2,2
16251,6,4,1
16252,6,3,1
16253,6,3,2
16254,6,3,2
16255,6,3,2
16256,6,0,0
16257,6,3,5
16258,6,3,3
16259,6,3,2
16260,6,4,1
16261,6,3,2
16262,6,2,0
16263,6,0,0
16264,6,4,3
16265,6,3,0
16266,6,3,3
16267,6,3,3
16268,6,3,1
16269,6,4,1
16270,6,2,2
16271,6,3,3
16272,6,4,4
16273,6,3,1
16274,6,3,1
16275,6,4,3
16276,6,2,0
16277,6,4,0
16278,6,4,1
16279,6,3,0
16280,6,3,2
16281,6,2,2
16282,6,2,0
16283,6,3,1
16284,6,3,2
16285,6,2,1
16286,6,4,1
16287,6,3,1
16288,6,1,0
16289,6,1,0
16290,6,3,2
16291,6,2,2
16292,6,3,1
16293,6,3,2
16294,6,4,1
16295,6,4,4
16296,6,3,2
16297,6,3,2
16298,6,2,2
16299,6,3,1
16300,6,4,1
16301,6,3,1
16302,6,3,0
16303,6,4,2
16304,6,4,3
16305,6,3,3
16306,6,2,0
16307,6,3,0
16308,6,2,1
16309,6,2,0
16310,6,2,2
16311,6,1,0
16312,6,3,2
16313,6,1,1
16314,6,2,0
16315,6,1,2
16316,6,2,1
16317,6,3,1
16318,6,3,2
16319,6,2,2
16320,6,3,0
16321,6,3,1
16322,6,4,2
16323,6,3,3
16324,6,3,0
16325,6,2,0
16326,6,0,0
16327,6,3,0
16328,6,1,1
16329,6,3,4
16330,6,2,1
16331,6,2,2
16332,6,3,1
16333,6,4,4
16334,6,2,2
16335,6,3,2
16336,6,2,1
16337,6,2,1
16338,6,3,1
16339,6,3,3
16340,6,4,4
16341,6,3,3
16342,6,2,0
16343,6,2,1
16344,6,3,2
16345,6,2,2
16346,6,3,0
16347,6,0,1
16348,6,1,2
16349,6,2,1
16350,6,3,3
16351,6,3,4
16352,6,3,4
16353,6,1,1
16354,6,3,2
16355,6,3,1
16356,6,4,1
16357,6,3,4
16358,6,2,1
16359,6,2,0
16360,6,3,0
16361,6,3,3
16362,6,2,0
16363,6,3,2
16364,6,3,0
16365,6,0,0
16366,6,3,1
16367,6,1,1
16368,6,2,0
16369,6,3,1
16370,6,2,1
16371,6,4,3
16372,6,3,0
16373,6,2,2
16374,6,2,2
16375,6,3,4
16376,6,2,1
16377,6,3,1
16378,6,1,0
16379,6,2,0
16380,6,2,2
16381,6,3,1
16382,6,3,2
16383,6,2,1
16384,6,1,0
16385,6,3,3
