id,set,human_score,sentence_count
18014,7,20,13
18015,7,14,3
18016,7,24,41
18017,7,17,20
18018,7,12,8
18019,7,20,18
18020,7,13,12
18021,7,16,5
18022,7,18,20
18023,7,12,11
18025,7,21,11
18026,7,19,10
18028,7,23,9
18029,7,17,9
18030,7,21,16
18031,7,9,6
18032,7,15,6
18033,7,12,8
18034,7,24,29
18035,7,16,5
18036,7,8,4
18037,7,13,4
18038,7,21,15
18039,7,16,4
18040,7,9,3
18041,7,17,7
18042,7,16,9
18043,7,7,6
18044,7,16,12
18045,7,19,17
18046,7,8,4
18047,7,22,15
18048,7,18,8
18049,7,18,6
18050,7,8,1
18051,7,18,13
18052,7,17,10
18053,7,24,21
18054,7,12,7
18055,7,16,16
18056,7,22,28
18057,7,14,6
18058,7,18,12
18060,7,8,2
18061,7,15,13
18062,7,17,11
18064,7,17,11
18065,7,14,17
18066,7,23,16
18067,7,17,12
18068,7,24,29
18070,7,20,8
18071,7,16,15
18072,7,15,11
18073,7,18,15
18074,7,17,5
18075,7,16,13
18076,7,13,7
18077,7,18,21
18078,7,19,18
18079,7,22,16
18080,7,8,8
18081,7,23,10
18082,7,14,3
18083,7,14,9
18084,7,15,8
18086,7,15,9
18087,7,19,15
18088,7,6,2
18089,7,21,14
18090,7,16,5
18091,7,7,2
18092,7,16,5
18093,7,14,8
18094,7,17,15
18095,7,15,17
18096,7,16,9
18097,7,17,16
18098,7,22,16
18099,7,17,19
18100,7,18,21
18102,7,13,5
18103,7,11,10
18105,7,17,8
18106,7,16,9
18107,7,13,11
18108,7,11,2
18109,7,8,2
18110,7,20,24
18112,7,17,9
18114,7,18,9
18115,7,15,9
18116,7,20,12
18117,7,19,10
18118,7,10,7
18119,7,16,13
18120,7,18,10
18121,7,14,14
18123,7,12,5
18124,7,15,13
18126,7,6,3
18127,7,18,12
18128,7,17,7
18129,7,13,10
18130,7,17,8
18131,7,15,6
18132,7,18,18
18133,7,13,3
18134,7,12,13
18135,7,12,7
18136,7,14,2
18137,7,15,7
18138,7,12,44
18140,7,18,9
18141,7,15,19
18142,7,21,22
18143,7,13,13
18144,7,16,8
18146,7,21,19
18147,7,16,6
18148,7,18,16
18149,7,10,1
18150,7,14,8
18151,7,16,13
18152,7,6,2
18153,7,24,18
18154,7,13,7
18156,7,18,6
18159,7,18,8
18160,7,23,16
18161,7,4,5
18162,7,19,26
18163,7,16,9
18164,7,19,11
18165,7,17,14
18166,7,17,17
18167,7,7,3
18168,7,17,14
18169,7,13,14
18170,7,14,16
18171,7,17,15
18172,7,23,32
18173,7,14,13
18174,7,23,31
18175,7,22,26
18177,7,13,8
18178,7,22,18
18179,7,5,5
18180,7,17,13
18181,7,17,11
18182,7,17,12
18183,7,16,10
18184,7,6,7
18185,7,13,6
18186,7,14,15
18187,7,21,23
18189,7,22,20
18190,7,14,7
18191,7,16,7
18192,7,20,19
18193,7,15,10
18194,7,13,14
18195,7,9,9
18196,7,8,2
18197,7,16,8
18198,7,20,15
18200,7,19,11
18201,7,21,30
18202,7,21,18
18203,7,7,3
18205,7,20,16
18206,7,16,5
18207,7,12,10
18208,7,17,16
18209,7,16,5
18210,7,18,14
18211,7,17,12
18212,7,14,11
18213,7,22,22
18215,7,8,8
18217,7,17,14
18218,7,16,9
18219,7,7,4
18220,7,21,26
18221,7,8,6
18222,7,24,23
18223,7,20,11
18225,7,19,7
18226,7,21,18
18227,7,18,16
18228,7,12,8
18229,7,24,25
18230,7,17,17
18231,7,23,15
18232,7,20,11
18233,7,10,10
18234,7,21,15
18235,7,18,21
18236,7,20,9
18237,7,18,11
18238,7,16,12
18239,7,7,6
18240,7,16,6
18241,7,20,12
18242,7,16,11
18243,7,24,27
18244,7,14,8
18245,7,9,13
18246,7,17,9
18247,7,10,8
18248,7,11,11
18249,7,13,4
18250,7,23,22
18251,7,11,11
18252,7,14,16
18253,7,12,7
18254,7,17,14
18255,7,20,16
18256,7,22,19
18257,7,20,16
18258,7,9,7
18259,7,9,2
18260,7,13,10
18261,7,20,10
18262,7,14,10
18263,7,11,1
18264,7,16,8
18265,7,15,8
18266,7,21,25
18267,7,11,5
18268,7,8,4
18269,7,14,11
18271,7,20,18
18272,7,11,14
18273,7,18,13
18275,7,20,17
18276,7,18,11
18277,7,18,12
18278,7,13,6
18279,7,23,17
18280,7,16,10
18281,7,24,9
18282,7,20,10
18283,7,20,21
18284,7,11,11
18285,7,16,7
18286,7,20,13
18287,7,18,8
18288,7,10,8
18289,7,17,16
18290,7,10,8
18291,7,22,11
18292,7,16,7
18293,7,11,10
18294,7,16,14
18295,7,16,10
18296,7,8,2
18297,7,21,8
18298,7,16,9
18300,7,13,7
18301,7,14,10
18302,7,16,8
18303,7,18,12
18304,7,13,9
18305,7,18,8
18306,7,10,9
18307,7,19,8
18308,7,12,24
18309,7,17,13
18310,7,7,9
18311,7,24,36
18312,7,21,19
18314,7,24,24
18317,7,16,7
18318,7,14,9
18319,7,24,37
18320,7,12,6
18321,7,14,7
18322,7,17,15
18324,7,24,21
18325,7,13,4
18326,7,11,17
18327,7,17,17
18329,7,14,14
18330,7,6,5
18331,7,10,4
18332,7,22,14
18333,7,16,6
18334,7,16,20
18335,7,16,15
18336,7,19,9
18337,7,21,14
18338,7,20,19
18339,7,24,13
18340,7,16,16
18341,7,22,8
18342,7,16,9
18343,7,13,10
18344,7,16,16
18345,7,19,8
18346,7,17,15
18347,7,14,7
18348,7,5,3
18349,7,19,9
18350,7,12,7
18352,7,17,8
18353,7,17,26
18354,7,11,2
18355,7,7,5
18356,7,17,12
18357,7,16,13
18358,7,15,8
18361,7,9,7
18362,7,24,25
18363,7,24,18
18364,7,14,3
18365,7,12,4
18366,7,16,6
18367,7,18,5
18368,7,15,11
18369,7,20,23
18370,7,8,3
18371,7,18,16
18373,7,14,7
18374,7,8,3
18375,7,8,4
18376,7,13,8
18377,7,24,16
18378,7,18,10
18379,7,11,5
18380,7,18,13
18381,7,20,6
18383,7,11,3
18384,7,13,1
18386,7,23,14
18387,7,17,16
18388,7,22,18
18389,7,17,29
18390,7,16,8
18391,7,19,9
18392,7,15,18
18393,7,20,8
18394,7,16,5
18395,7,24,21
18396,7,17,14
18398,7,19,14
18399,7,22,18
18401,7,18,9
18402,7,8,10
18403,7,12,16
18404,7,16,7
18405,7,14,5
18406,7,18,11
18407,7,21,24
18408,7,24,18
18409,7,14,6
18411,7,10,7
18412,7,14,12
18413,7,18,12
18414,7,8,6
18415,7,14,4
18416,7,19,8
18417,7,10,11
18418,7,18,6
18419,7,23,29
18421,7,14,8
18422,7,23,13
18423,7,18,13
18424,7,17,10
18426,7,10,3
18427,7,16,6
18428,7,14,14
18429,7,15,13
18430,7,19,14
18432,7,15,7
18433,7,19,14
18434,7,17,10
18435,7,18,15
18436,7,8,5
18438,7,22,13
18441,7,8,5
18442,7,23,21
18444,7,12,5
18445,7,9,11
18446,7,7,2
18448,7,19,25
18449,7,16,15
18450,7,20,14
18451,7,18,21
18453,7,16,10
18454,7,24,21
18455,7,7,5
18456,7,11,16
18458,7,21,10
18459,7,18,22
18460,7,15,8
18461,7,12,10
18463,7,6,6
18464,7,16,8
18465,7,18,22
18466,7,12,2
18467,7,21,17
18468,7,10,9
18471,7,20,10
18472,7,14,11
18473,7,24,22
18474,7,22,23
18475,7,18,9
18476,7,20,32
18477,7,22,18
18478,7,14,10
18479,7,23,10
18480,7,17,7
18481,7,9,3
18482,7,24,14
18484,7,12,5
18485,7,16,9
18488,7,9,10
18489,7,21,10
18490,7,14,7
18491,7,16,12
18492,7,17,8
18494,7,18,13
18495,7,16,6
18496,7,6,1
18497,7,18,12
18498,7,18,31
18499,7,24,31
18500,7,20,11
18501,7,9,4
18502,7,17,19
18503,7,16,6
18504,7,5,2
18505,7,13,9
18506,7,12,4
18507,7,22,25
18508,7,18,11
18509,7,11,4
18510,7,16,8
18511,7,7,9
18512,7,12,6
18513,7,17,8
18514,7,13,7
18515,7,24,30
18516,7,14,3
18517,7,14,14
18518,7,12,19
18519,7,16,8
18520,7,19,6
18521,7,20,10
18522,7,8,8
18523,7,21,20
18524,7,16,11
18525,7,21,23
18526,7,16,21
18527,7,14,6
18528,7,23,19
18529,7,10,12
18530,7,16,7
18531,7,9,6
18533,7,9,6
18534,7,20,13
18535,7,10,2
18536,7,24,19
18537,7,10,2
18538,7,18,10
18539,7,10,4
18540,7,16,8
18541,7,23,10
18542,7,23,12
18544,7,16,5
18545,7,12,10
18546,7,15,3
18547,7,9,3
18548,7,10,9
18549,7,20,16
18550,7,13,5
18551,7,9,7
18552,7,11,11
18553,7,11,8
18554,7,16,23
18556,7,20,23
18557,7,17,18
18558,7,23,19
18559,7,19,15
18560,7,23,33
18561,7,19,10
18562,7,19,21
18563,7,16,17
18564,7,15,9
18565,7,13,10
18566,7,24,34
18567,7,24,14
18569,7,22,8
18570,7,24,27
18571,7,13,18
18572,7,13,6
18573,7,22,19
18574,7,12,2
18575,7,15,10
18576,7,16,18
18577,7,18,16
18578,7,16,16
18579,7,18,11
18580,7,22,15
18581,7,19,15
18582,7,19,7
18583,7,17,12
18584,7,21,24
18586,7,11,5
18587,7,16,6
18588,7,23,29
18590,7,15,19
18591,7,24,28
18592,7,8,10
18593,7,22,23
18594,7,17,11
18595,7,11,7
18596,7,23,13
18597,7,18,24
18598,7,17,6
18599,7,20,17
18600,7,24,23
18601,7,17,15
18602,7,17,16
18603,7,16,5
18604,7,21,16
18605,7,22,10
18606,7,16,9
18607,7,17,11
18608,7,16,29
18609,7,11,9
18610,7,10,5
18611,7,14,5
18612,7,12,8
18613,7,16,10
18614,7,18,10
18615,7,17,13
18616,7,24,29
18617,7,21,12
18618,7,19,15
18619,7,18,12
18620,7,15,10
18621,7,12,8
18622,7,11,8
18624,7,17,15
18626,7,14,12
18627,7,17,9
18628,7,19,14
18629,7,16,9
18630,7,16,15
18631,7,24,16
18632,7,17,5
18633,7,11,11
18634,7,9,6
18635,7,14,9
18636,7,24,21
18637,7,21,16
18638,7,13,11
18639,7,14,9
18640,7,18,13
18641,7,17,11
18642,7,16,6
18643,7,15,8
18644,7,17,15
18645,7,9,7
18646,7,20,13
18647,7,18,11
18648,7,18,13
18649,7,18,10
18650,7,22,13
18651,7,21,11
18652,7,23,24
18653,7,23,21
18654,7,16,11
18655,7,21,9
18656,7,24,18
18657,7,23,39
18658,7,7,4
18659,7,14,9
18660,7,16,6
18661,7,17,9
18662,7,18,12
18663,7,16,10
18664,7,19,23
18666,7,14,10
18667,7,21,18
18668,7,20,25
18669,7,16,5
18670,7,13,7
18671,7,20,9
18672,7,17,11
18674,7,18,10
18675,7,14,15
18676,7,24,22
18677,7,17,4
18678,7,11,8
18680,7,8,6
18681,7,23,19
18682,7,22,30
18683,7,15,10
18684,7,17,8
18685,7,20,14
18686,7,18,22
18688,7,8,3
18689,7,8,9
18690,7,11,9
18691,7,22,28
18693,7,12,8
18694,7,20,20
18695,7,17,8
18696,7,20,18
18697,7,20,11
18698,7,13,9
18700,7,14,6
18701,7,24,20
18702,7,23,18
18703,7,14,8
18704,7,16,17
18705,7,20,13
18706,7,8,8
18707,7,20,5
18708,7,18,15
18709,7,19,26
18710,7,13,5
18711,7,10,5
18712,7,14,11
18713,7,12,10
18714,7,14,15
18715,7,20,12
18716,7,18,17
18717,7,12,12
18718,7,7,5
18719,7,8,4
18720,7,10,11
18721,7,15,15
18722,7,24,16
18723,7,16,9
18724,7,24,21
18725,7,20,8
18726,7,20,25
18727,7,9,9
18729,7,16,9
18730,7,18,31
18731,7,15,5
18732,7,16,21
18733,7,22,18
18734,7,4,3
18736,7,16,7
18737,7,15,5
18738,7,16,6
18739,7,8,6
18740,7,20,18
18741,7,24,23
18742,7,12,7
18743,7,9,11
18744,7,12,10
18745,7,18,11
18747,7,7,8
18748,7,16,15
18749,7,13,11
18750,7,6,3
18751,7,23,21
18752,7,14,10
18753,7,10,6
18754,7,18,9
18756,7,21,22
18757,7,17,4
18758,7,13,6
18759,7,23,30
18760,7,16,8
18761,7,20,28
18762,7,17,9
18763,7,16,7
18764,7,9,6
18765,7,18,28
18766,7,9,7
18767,7,13,18
18768,7,11,3
18769,7,12,4
18770,7,22,9
18771,7,21,11
18772,7,17,10
18773,7,14,13
18774,7,16,4
18775,7,24,16
18776,7,23,17
18777,7,13,10
18778,7,24,21
18779,7,18,13
18780,7,15,20
18781,7,12,6
18782,7,14,13
18783,7,9,7
18784,7,16,6
18785,7,8,3
18786,7,23,21
18787,7,16,14
18788,7,24,19
18789,7,19,20
18790,7,16,7
18791,7,23,12
18792,7,16,9
18793,7,24,16
18794,7,7,4
18795,7,10,11
18796,7,17,7
18797,7,10,5
18798,7,19,11
18799,7,20,12
18800,7,17,10
18801,7,17,10
18802,7,11,13
18803,7,15,8
18804,7,9,11
18805,7,19,5
18806,7,20,11
18807,7,7,3
18808,7,12,13
18809,7,24,21
18810,7,20,7
18811,7,19,13
18812,7,14,6
18813,7,10,1
18814,7,20,9
18815,7,17,16
18816,7,17,13
18817,7,20,17
18818,7,24,30
18819,7,16,9
18820,7,19,17
18821,7,23,16
18822,7,6,2
18823,7,16,13
18824,7,14,6
18825,7,21,29
18826,7,24,20
18827,7,16,8
18829,7,16,17
18830,7,13,7
18831,7,18,19
18832,7,24,8
18833,7,19,20
18834,7,17,13
18835,7,22,16
18836,7,17,6
18837,7,19,9
18839,7,22,17
18840,7,12,7
18841,7,15,5
18842,7,22,25
18843,7,17,13
18844,7,10,4
18845,7,16,6
18847,7,18,10
18848,7,24,8
18849,7,18,9
18851,7,21,12
18852,7,10,9
18853,7,23,24
18854,7,17,3
18855,7,14,9
18856,7,11,3
18857,7,24,34
18858,7,10,8
18859,7,6,2
18860,7,20,14
18861,7,17,10
18862,7,14,12
18863,7,16,15
18864,7,21,9
18865,7,13,7
18868,7,24,29
18870,7,17,16
18871,7,15,9
18872,7,19,19
18873,7,15,5
18874,7,20,10
18875,7,17,5
18876,7,4,4
18877,7,17,5
18878,7,15,3
18879,7,17,17
18880,7,18,15
18881,7,17,7
18882,7,14,9
18883,7,15,10
18884,7,20,2
18885,7,9,3
18886,7,20,13
18887,7,17,8
18888,7,16,14
18889,7,24,30
18890,7,20,19
18891,7,12,7
18892,7,17,14
18894,7,14,16
18895,7,13,13
18896,7,16,6
18897,7,22,23
18898,7,19,15
18899,7,15,7
18900,7,16,21
18901,7,17,18
18902,7,9,6
18903,7,10,2
18904,7,14,21
18905,7,14,8
18906,7,15,6
18907,7,23,34
18908,7,18,20
18909,7,18,6
18910,7,20,12
18911,7,7,3
18912,7,20,11
18913,7,12,6
18914,7,16,12
18915,7,19,20
18916,7,10,7
18917,7,21,8
18919,7,13,7
18920,7,10,6
18921,7,17,8
18922,7,13,3
18923,7,19,12
18924,7,10,7
18925,7,17,9
18926,7,18,13
18927,7,13,6
18928,7,19,14
18929,7,14,10
18930,7,11,3
18931,7,13,5
18932,7,16,8
18933,7,16,4
18934,7,17,7
18935,7,15,7
18936,7,15,9
18937,7,10,3
18938,7,17,5
18939,7,10,9
18940,7,18,17
18941,7,19,15
18942,7,20,10
18943,7,24,21
18944,7,12,6
18945,7,24,24
18946,7,24,28
18947,7,22,21
18949,7,16,10
18950,7,17,14
18951,7,17,10
18952,7,10,5
18954,7,22,14
18955,7,17,6
18956,7,8,4
18957,7,17,14
18958,7,2,2
18959,7,21,16
18960,7,24,32
18961,7,9,4
18962,7,20,15
18963,7,22,6
18964,7,23,29
18965,7,12,14
18967,7,15,9
18968,7,16,9
18969,7,22,13
18970,7,11,4
18971,7,14,13
18972,7,17,16
18973,7,12,12
18974,7,24,19
18976,7,10,6
18977,7,19,11
18978,7,24,28
18979,7,18,13
18980,7,7,4
18981,7,13,3
18982,7,19,17
18983,7,24,19
18984,7,7,3
18985,7,20,24
18986,7,17,10
18987,7,19,13
18988,7,19,14
18989,7,19,12
18990,7,17,13
18991,7,17,16
18993,7,13,9
18994,7,9,3
18995,7,16,3
18996,7,12,5
18997,7,6,6
18998,7,13,3
18999,7,15,11
19000,7,18,16
19001,7,16,4
19002,7,19,20
19003,7,22,22
19004,7,11,9
19005,7,16,9
19006,7,17,22
19007,7,17,14
19008,7,12,16
19009,7,15,9
19010,7,3,2
19011,7,14,10
19012,7,19,11
19013,7,16,27
19015,7,15,12
19017,7,16,6
19018,7,17,19
19020,7,16,3
19022,7,17,14
19023,7,17,10
19024,7,13,2
19025,7,16,8
19026,7,21,15
19027,7,11,17
19028,7,14,9
19029,7,24,32
19030,7,21,14
19031,7,21,35
19032,7,12,8
19033,7,10,5
19034,7,20,24
19035,7,16,9
19036,7,12,2
19037,7,16,7
19038,7,15,17
19039,7,18,14
19041,7,16,5
19042,7,10,3
19044,7,7,4
19046,7,15,10
19047,7,13,7
19048,7,9,6
19049,7,22,17
19050,7,19,16
19051,7,19,26
19052,7,24,19
19054,7,21,11
19055,7,16,8
19056,7,16,6
19057,7,15,3
19058,7,16,10
19059,7,21,18
19060,7,20,11
19061,7,15,15
19062,7,15,6
19063,7,20,5
19064,7,7,1
19065,7,17,11
19068,7,24,39
19069,7,18,18
19070,7,8,4
19071,7,16,4
19072,7,22,26
19073,7,18,8
19076,7,17,10
19077,7,18,4
19078,7,17,5
19079,7,17,11
19080,7,10,13
19081,7,9,12
19082,7,12,11
19083,7,20,18
19084,7,15,4
19085,7,10,7
19086,7,24,20
19087,7,19,11
19089,7,12,8
19090,7,17,7
19091,7,13,14
19092,7,15,6
19093,7,12,3
19094,7,17,14
19095,7,15,7
19096,7,20,14
19097,7,8,3
19098,7,20,6
19099,7,20,23
19100,7,21,18
19101,7,11,4
19102,7,17,12
19103,7,21,12
19104,7,21,15
19105,7,17,11
19106,7,24,20
19107,7,12,9
19108,7,17,12
19109,7,19,12
19110,7,15,9
19111,7,14,3
19112,7,11,18
19113,7,21,20
19114,7,20,19
19116,7,17,12
19117,7,16,13
19118,7,20,12
19119,7,14,8
19120,7,16,5
19122,7,5,6
19123,7,23,29
19124,7,17,10
19125,7,17,8
19126,7,16,9
19127,7,12,4
19129,7,8,8
19130,7,13,2
19131,7,8,2
19132,7,13,5
19134,7,11,5
19135,7,9,4
19136,7,19,13
19137,7,22,17
19138,7,13,19
19139,7,11,11
19140,7,20,21
19141,7,18,9
19143,7,12,12
19144,7,15,10
19145,7,24,12
19146,7,24,22
19147,7,15,9
19148,7,15,14
19149,7,9,4
19150,7,17,28
19151,7,12,4
19152,7,18,17
19153,7,14,7
19154,7,16,9
19155,7,12,8
19156,7,8,8
19158,7,18,18
19159,7,16,33
19160,7,19,15
19161,7,19,9
19162,7,12,5
19163,7,14,7
19164,7,17,14
19165,7,14,7
19166,7,16,10
19167,7,18,11
19168,7,16,6
19169,7,19,7
19170,7,20,14
19171,7,6,9
19172,7,16,8
19173,7,18,18
19174,7,21,23
19175,7,17,12
19176,7,17,11
19177,7,11,7
19178,7,11,4
19179,7,21,17
19180,7,14,3
19181,7,14,8
19183,7,12,6
19184,7,9,7
19185,7,16,12
19186,7,21,16
19187,7,19,8
19188,7,16,12
19189,7,10,14
19190,7,20,32
19191,7,14,11
19192,7,23,15
19193,7,17,18
19194,7,16,11
19195,7,24,21
19196,7,19,11
19197,7,24,23
19198,7,21,15
19199,7,17,18
19200,7,19,12
19201,7,24,14
19202,7,24,21
19203,7,14,9
19204,7,15,11
19205,7,24,17
19206,7,16,15
19207,7,22,11
19208,7,19,12
19209,7,17,22
19210,7,23,24
19211,7,19,24
19212,7,17,28
19213,7,12,7
19214,7,15,9
19215,7,22,24
19216,7,14,6
19217,7,16,11
19219,7,11,4
19220,7,10,1
19221,7,8,3
19222,7,17,19
19223,7,20,14
19224,7,13,4
19225,7,10,6
19226,7,14,7
19227,7,23,16
19228,7,12,6
19229,7,23,25
19230,7,13,12
19231,7,11,3
19232,7,17,8
19233,7,18,13
19234,7,17,17
19236,7,16,13
19237,7,23,18
19238,7,20,6
19239,7,19,19
19240,7,16,13
19241,7,16,22
19242,7,17,9
19243,7,24,17
19244,7,19,25
19245,7,16,6
19246,7,15,3
19247,7,13,9
19248,7,21,16
19249,7,15,7
19250,7,23,25
19251,7,11,15
19253,7,16,6
19254,7,10,9
19255,7,15,9
19256,7,16,27
19257,7,16,10
19258,7,21,21
19259,7,15,9
19260,7,18,13
19261,7,17,12
19262,7,17,15
19263,7,19,12
19264,7,11,7
19265,7,19,21
19266,7,24,21
19267,7,18,19
19268,7,17,11
19270,7,22,10
19271,7,24,13
19272,7,16,10
19273,7,22,15
19274,7,18,14
19275,7,23,21
19276,7,16,2
19277,7,17,12
19278,7,24,31
19280,7,12,7
19281,7,17,12
19282,7,10,8
19283,7,18,9
19285,7,18,12
19286,7,17,16
19287,7,14,8
19289,7,18,13
19290,7,23,19
19291,7,15,7
19292,7,16,17
19293,7,17,9
19294,7,18,12
19295,7,13,10
19296,7,14,10
19297,7,19,17
19298,7,13,3
19300,7,11,8
19301,7,22,19
19302,7,11,13
19303,7,14,8
19304,7,10,12
19305,7,17,6
19306,7,16,9
19307,7,19,12
19308,7,17,12
19310,7,10,8
19311,7,23,29
19312,7,24,32
19313,7,23,33
19314,7,18,13
19315,7,12,10
19316,7,11,6
19317,7,20,12
19318,7,14,8
19319,7,11,3
19320,7,8,2
19321,7,13,7
19322,7,20,7
19323,7,13,6
19324,7,16,14
19326,7,15,7
19327,7,16,11
19328,7,12,4
19329,7,16,6
19330,7,12,4
19331,7,20,21
19332,7,15,7
19333,7,16,8
19334,7,15,19
19335,7,14,12
19336,7,16,15
19337,7,6,8
19338,7,14,8
19339,7,15,7
19340,7,15,2
19341,7,12,8
19342,7,24,23
19343,7,20,10
19344,7,20,11
19345,7,16,6
19346,7,20,18
19348,7,9,3
19349,7,7,4
19350,7,16,7
19351,7,16,27
19352,7,22,19
19353,7,8,3
19354,7,14,7
19355,7,22,27
19356,7,16,5
19357,7,16,8
19358,7,8,3
19359,7,21,20
19360,7,18,19
19361,7,16,9
19362,7,13,8
19363,7,20,26
19364,7,21,10
19366,7,17,14
19368,7,16,21
19369,7,15,5
19371,7,7,5
19372,7,16,21
19373,7,6,4
19374,7,13,7
19375,7,17,9
19376,7,9,4
19377,7,14,5
19378,7,21,22
19379,7,22,16
19380,7,16,14
19381,7,22,21
19382,7,17,9
19383,7,21,16
19384,7,10,5
19385,7,14,8
19386,7,22,21
19387,7,14,10
19388,7,18,10
19389,7,16,8
19390,7,13,5
19391,7,18,13
19392,7,12,7
19393,7,8,1
19394,7,16,8
19395,7,24,35
19396,7,18,13
19397,7,14,9
19398,7,8,3
19400,7,8,5
19401,7,13,6
19402,7,11,13
19403,7,21,9
19404,7,14,8
19405,7,14,5
19406,7,23,13
19408,7,14,12
19409,7,20,6
19410,7,16,14
19411,7,13,2
19412,7,20,14
19413,7,22,14
19414,7,21,23
19415,7,13,8
19416,7,16,11
19417,7,17,8
19419,7,19,12
19420,7,16,6
19421,7,23,30
19422,7,20,9
19423,7,22,13
19424,7,6,5
19425,7,13,10
19427,7,22,20
19428,7,10,11
19429,7,20,7
19430,7,14,8
19431,7,20,11
19432,7,18,8
19433,7,19,13
19434,7,8,8
19435,7,17,15
19436,7,6,4
19437,7,16,9
19438,7,13,4
19439,7,12,9
19440,7,12,6
19441,7,22,38
19442,7,16,9
19443,7,19,20
19444,7,13,11
19445,7,19,12
19446,7,24,17
19447,7,18,6
19448,7,15,8
19449,7,12,10
19450,7,4,3
19451,7,22,18
19454,7,10,6
19455,7,13,7
19456,7,9,2
19457,7,16,13
19458,7,12,6
19459,7,21,17
19460,7,16,15
19462,7,16,11
19463,7,21,29
19464,7,16,5
19465,7,7,2
19466,7,15,7
19467,7,11,6
19468,7,21,20
19469,7,13,5
19470,7,15,10
19471,7,23,13
19472,7,19,2
19473,7,20,20
19474,7,20,14
19475,7,18,18
19476,7,17,13
19477,7,16,12
19478,7,24,28
19479,7,14,3
19480,7,12,4
19481,7,24,14
19482,7,19,18
19484,7,17,24
19485,7,18,14
19488,7,19,5
19489,7,12,6
19490,7,13,9
19491,7,8,6
19492,7,7,3
19493,7,6,3
19494,7,14,11
19495,7,13,5
19496,7,16,20
19497,7,9,2
19498,7,16,17
19499,7,21,28
19500,7,9,5
19501,7,24,13
19502,7,24,29
19503,7,16,7
19504,7,16,12
19505,7,17,18
19506,7,20,6
19507,7,17,13
19508,7,12,5
19509,7,11,6
19510,7,14,2
19511,7,11,11
19512,7,22,18
19513,7,18,13
19514,7,18,8
19515,7,19,10
19516,7,24,16
19517,7,14,12
19518,7,23,31
19519,7,19,11
19520,7,18,8
19521,7,13,4
19522,7,22,21
19523,7,19,13
19524,7,19,26
19525,7,17,7
19526,7,12,8
19527,7,13,11
19528,7,13,6
19529,7,24,25
19530,7,24,20
19533,7,14,11
19534,7,18,11
19535,7,16,7
19536,7,16,6
19537,7,13,5
19538,7,14,5
19539,7,14,8
19540,7,16,13
19541,7,13,10
19542,7,15,6
19543,7,16,7
