id,set,human_score,sentence_count
6254,3,3,12
6255,3,1,3
6256,3,1,6
6257,3,1,2
6258,3,1,3
6259,3,3,6
6260,3,2,8
6261,3,1,5
6262,3,3,12
6263,3,3,11
6264,3,3,19
6265,3,2,8
6266,3,1,5
6267,3,3,15
6268,3,3,7
6269,3,1,3
6270,3,3,16
6271,3,2,7
6272,3,2,10
6273,3,1,6
6274,3,1,7
6275,3,1,1
6276,3,3,12
6277,3,1,3
6278,3,1,4
6279,3,2,9
6280,3,3,6
6281,3,1,14
6282,3,3,14
6283,3,1,2
6284,3,3,10
6285,3,2,7
6286,3,3,10
6287,3,3,12
6288,3,2,6
6289,3,2,6
6290,3,1,4
6291,3,2,7
6292,3,3,12
6293,3,2,9
6294,3,1,12
6295,3,2,5
6296,3,0,3
6297,3,1,7
6298,3,1,5
6299,3,2,9
6300,3,3,8
6301,3,3,15
6302,3,2,4
6303,3,1,4
6304,3,1,6
6305,3,3,5
6306,3,1,3
6307,3,2,8
6308,3,3,12
6309,3,1,6
6310,3,3,6
6311,3,2,7
6312,3,2,8
6313,3,3,11
6314,3,1,4
6315,3,2,5
6316,3,1,5
6317,3,2,14
6318,3,1,5
6319,3,1,10
6320,3,1,5
6321,3,1,6
6322,3,2,8
6323,3,1,5
6324,3,1,4
6325,3,2,5
6326,3,1,2
6327,3,2,7
6328,3,2,8
6329,3,2,6
6330,3,3,9
6331,3,3,5
6332,3,3,3
6333,3,3,9
6334,3,2,6
6335,3,3,7
6336,3,3,10
6337,3,2,9
6338,3,2,10
6339,3,2,6
6340,3,3,10
6341,3,2,9
6342,3,1,5
6343,3,1,11
6344,3,2,8
6345,3,2,6
6346,3,2,7
6347,3,3,6
6348,3,1,5
6349,3,3,10
6350,3,2,11
6351,3,3,6
6352,3,2,10
6353,3,3,10
6354,3,1,4
6355,3,2,6
6356,3,1,5
6357,3,2,3
6358,3,2,6
6359,3,1,3
6360,3,2,5
6361,3,2,9
6362,3,1,6
6363,3,3,13
6364,3,3,7
6365,3,2,5
6366,3,3,21
6367,3,2,4
6368,3,1,5
6369,3,1,6
6370,3,0,3
6371,3,3,12
6372,3,2,3
6373,3,2,5
6374,3,2,7
6375,3,1,5
6376,3,2,9
6377,3,3,13
6378,3,3,12
6379,3,3,8
6380,3,1,5
6381,3,3,10
6382,3,1,5
6383,3,2,7
6384,3,3,11
6385,3,2,9
6386,3,2,13
6387,3,3,9
6388,3,3,9
6389,3,2,9
6390,3,2,8
6391,3,1,5
6392,3,3,12
6393,3,1,5
6394,3,1,1
6395,3,2,5
6396,3,3,11
6397,3,2,8
6398,3,2,9
6399,3,2,5
6400,3,2,5
6401,3,2,5
6402,3,2,8
6403,3,0,2
6404,3,1,6
6405,3,3,7
6406,3,2,14
6407,3,2,5
6408,3,3,14
6409,3,2,6
6410,3,3,9
6411,3,1,3
6412,3,1,6
6413,3,2,5
6414,3,1,7
6415,3,2,8
6416,3,1,2
6417,3,3,9
6418,3,2,12
6419,3,3,10
6420,3,1,5
6421,3,1,2
6422,3,1,2
6423,3,3,5
6424,3,2,10
6425,3,2,6
6426,3,2,9
6427,3,1,5
6428,3,2,3
6429,3,1,8
6430,3,1,5
6431,3,1,7
6432,3,3,20
6433,3,2,9
6434,3,2,7
6435,3,1,3
6436,3,2,6
6437,3,2,3
6438,3,1,4
6439,3,1,6
6440,3,1,6
6441,3,3,8
6442,3,1,5
6443,3,2,6
6444,3,3,10
6445,3,3,7
6446,3,3,10
6447,3,2,8
6448,3,2,6
6449,3,0,2
6450,3,2,6
6451,3,1,4
6452,3,1,4
6453,3,1,4
6454,3,2,3
6455,3,3,11
6456,3,1,4
6457,3,2,6
6458,3,1,7
6459,3,2,5
6460,3,2,14
6461,3,2,6
6462,3,3,5
6463,3,3,9
6464,3,1,5
6465,3,2,6
6466,3,2,7
6467,3,1,6
6468,3,2,6
6469,3,1,4
6470,3,2,7
6471,3,1,5
6472,3,3,15
6473,3,2,4
6474,3,2,16
6475,3,1,6
6476,3,3,13
6477,3,2,5
6478,3,3,13
6479,3,0,1
6480,3,2,12
6481,3,1,4
6482,3,1,1
6483,3,3,18
6484,3,3,10
6485,3,3,12
6486,3,2,5
6487,3,3,7
6488,3,1,5
6489,3,2,5
6490,3,1,4
6491,3,3,10
6492,3,2,7
6493,3,2,7
6494,3,3,3
6495,3,2,6
6496,3,1,6
6497,3,2,8
6498,3,2,6
6499,3,1,3
6500,3,2,5
6501,3,1,5
6502,3,2,10
6503,3,2,5
6504,3,1,9
6505,3,3,10
6506,3,1,5
6507,3,3,11
6508,3,2,7
6509,3,1,4
6510,3,2,6
6511,3,2,9
6512,3,3,16
6513,3,2,5
6514,3,1,7
6515,3,1,8
6516,3,3,7
6517,3,1,6
6518,3,1,5
6519,3,2,12
6520,3,2,8
6521,3,2,6
6522,3,2,5
6523,3,2,8
6524,3,2,6
6525,3,2,6
6526,3,1,5
6527,3,2,7
6528,3,2,6
6529,3,2,9
6530,3,3,23
6531,3,1,1
6532,3,3,12
6533,3,2,6
6534,3,1,5
6535,3,2,12
6536,3,2,14
6537,3,1,5
6538,3,0,5
6539,3,1,2
6540,3,2,4
6541,3,2,7
6542,3,2,8
6543,3,3,9
6544,3,2,10
6545,3,1,3
6546,3,1,3
6547,3,2,4
6548,3,1,4
6549,3,1,15
6550,3,1,3
6551,3,2,6
6552,3,1,5
6553,3,2,9
6554,3,3,9
6555,3,1,6
6556,3,1,5
6557,3,1,7
6558,3,1,3
6559,3,2,5
6560,3,1,5
6561,3,2,9
6562,3,1,5
6563,3,3,15
6564,3,3,12
6565,3,1,9
6566,3,3,13
6567,3,1,8
6568,3,1,3
6569,3,1,5
6570,3,2,9
6571,3,2,13
6572,3,3,8
6573,3,1,4
6575,3,3,12
6576,3,2,7
6577,3,1,4
6578,3,3,8
6579,3,2,7
6580,3,2,8
6581,3,1,4
6582,3,2,7
6583,3,2,6
6584,3,3,9
6585,3,0,3
6586,3,2,12
6587,3,1,7
6588,3,0,3
6589,3,1,9
6590,3,2,6
6591,3,1,8
6592,3,3,10
6593,3,2,5
6594,3,1,5
6595,3,1,5
6596,3,2,7
6597,3,3,8
6598,3,1,3
6599,3,3,8
6600,3,3,8
6601,3,2,8
6602,3,1,4
6603,3,1,5
6604,3,2,3
6605,3,1,4
6606,3,2,6
6607,3,2,5
6608,3,2,6
6609,3,2,6
6610,3,1,4
6611,3,1,6
6612,3,1,4
6613,3,1,5
6614,3,1,2
6615,3,3,7
6616,3,0,2
6617,3,2,7
6618,3,2,7
6619,3,3,13
6620,3,1,4
6621,3,1,2
6622,3,1,5
6623,3,2,11
6624,3,1,5
6625,3,2,6
6626,3,2,7
6627,3,2,20
6628,3,1,4
6629,3,1,6
6630,3,1,4
6631,3,2,6
6632,3,2,9
6633,3,3,13
6634,3,1,6
6635,3,2,7
6636,3,3,8
6637,3,3,9
6638,3,2,9
6639,3,2,7
6640,3,1,6
6641,3,1,5
6642,3,1,6
6643,3,2,9
6644,3,1,6
6645,3,3,10
6646,3,3,11
6647,3,1,2
6648,3,2,7
6649,3,1,2
6650,3,1,6
6651,3,3,9
6652,3,1,11
6653,3,1,9
6654,3,1,10
6655,3,3,11
6656,3,0,6
6657,3,3,8
6658,3,2,9
6659,3,2,8
6660,3,1,12
6661,3,3,11
6662,3,2,5
6663,3,2,7
6664,3,2,9
6665,3,2,6
6666,3,2,9
6667,3,1,7
6668,3,1,6
6669,3,3,7
6670,3,1,3
6671,3,1,3
6672,3,3,15
6673,3,0,4
6674,3,0,5
6675,3,2,7
6676,3,2,5
6677,3,3,8
6678,3,2,8
6679,3,2,8
6680,3,3,12
6681,3,2,8
6682,3,3,15
6683,3,1,13
6684,3,1,5
6685,3,2,4
6686,3,3,6
6687,3,2,5
6688,3,1,3
6689,3,1,4
6690,3,3,8
6691,3,1,5
6692,3,2,8
6693,3,2,9
6694,3,3,7
6695,3,1,2
6696,3,3,10
6697,3,2,6
6698,3,2,5
6699,3,3,6
6700,3,2,6
6701,3,3,10
6702,3,1,2
6703,3,1,6
6704,3,2,8
6705,3,3,16
6706,3,2,9
6707,3,3,7
6708,3,1,4
6709,3,2,8
6710,3,2,3
6711,3,2,8
6712,3,3,12
6713,3,2,5
6714,3,2,5
6715,3,2,2
6716,3,3,13
6717,3,2,8
6718,3,1,7
6719,3,1,4
6720,3,1,4
6721,3,2,8
6722,3,1,4
6723,3,1,6
6724,3,1,6
6725,3,1,5
6726,3,3,10
6727,3,3,6
6728,3,2,8
6729,3,1,5
6730,3,2,6
6731,3,1,2
6732,3,2,8
6733,3,3,13
6734,3,0,4
6735,3,3,13
6736,3,2,6
6737,3,1,5
6738,3,1,6
6739,3,1,11
6740,3,3,12
6741,3,3,14
6742,3,2,11
6743,3,1,6
6744,3,2,14
6745,3,2,6
6746,3,1,3
6747,3,2,6
6748,3,3,16
6749,3,2,6
6750,3,1,5
6751,3,3,9
6752,3,2,8
6753,3,1,6
6754,3,1,2
6755,3,3,9
6756,3,1,7
6757,3,2,9
6758,3,3,6
6759,3,1,3
6760,3,3,14
6761,3,1,4
6762,3,3,12
6763,3,2,10
6764,3,3,6
6765,3,3,8
6766,3,1,3
6767,3,2,8
6768,3,1,4
6769,3,1,6
6770,3,2,11
6771,3,2,7
6772,3,1,10
6773,3,1,6
6774,3,1,5
6775,3,2,8
6776,3,1,5
6777,3,1,5
6778,3,1,6
6779,3,3,14
6780,3,3,11
6781,3,2,12
6782,3,0,3
6783,3,2,6
6784,3,1,4
6785,3,1,2
6786,3,1,10
6787,3,2,7
6788,3,1,5
6789,3,3,7
6790,3,2,5
6791,3,2,12
6792,3,2,6
6793,3,1,3
6794,3,3,3
6795,3,1,4
6796,3,1,5
6797,3,2,5
6798,3,3,8
6799,3,3,5
6800,3,3,11
6801,3,1,4
6802,3,2,9
6803,3,2,10
6804,3,3,8
6805,3,3,11
6806,3,2,7
6807,3,1,4
6808,3,1,9
6809,3,3,9
6810,3,3,7
6811,3,3,10
6812,3,1,3
6813,3,1,5
6814,3,2,6
6815,3,2,12
6816,3,3,11
6817,3,1,5
6818,3,3,7
6819,3,1,6
6820,3,1,5
6821,3,1,3
6822,3,3,15
6823,3,1,5
6824,3,1,3
6825,3,3,7
6826,3,2,6
6827,3,2,6
6828,3,1,6
6829,3,1,5
6830,3,2,5
6831,3,3,10
6832,3,2,6
6833,3,1,8
6834,3,1,5
6835,3,1,5
6836,3,2,7
6837,3,1,8
6838,3,2,11
6839,3,1,4
6840,3,2,8
6841,3,1,3
6842,3,1,7
6843,3,1,8
6844,3,1,7
6845,3,3,9
6846,3,1,7
6847,3,1,7
6848,3,2,6
6849,3,3,11
6850,3,2,7
6851,3,2,9
6852,3,3,10
6853,3,3,14
6854,3,2,10
6855,3,2,5
6856,3,1,7
6857,3,2,6
6858,3,3,7
6859,3,2,4
6860,3,2,10
6861,3,1,6
6862,3,2,3
6863,3,3,12
6864,3,0,2
6865,3,2,5
6866,3,2,6
6867,3,2,6
6868,3,2,9
6869,3,1,9
6870,3,2,9
6871,3,2,9
6872,3,3,11
6873,3,2,8
6874,3,2,7
6875,3,1,4
6876,3,2,6
6877,3,2,10
6878,3,2,5
6879,3,3,8
6880,3,2,9
6881,3,2,8
6882,3,2,7
6883,3,1,5
6884,3,2,5
6885,3,1,3
6886,3,2,13
6887,3,1,2
6888,3,2,10
6889,3,2,8
6890,3,2,4
6891,3,1,7
6892,3,1,5
6893,3,2,5
6894,3,2,8
6895,3,2,8
6896,3,3,6
6897,3,2,8
6898,3,3,13
6899,3,3,8
6900,3,2,6
6901,3,2,8
6902,3,1,5
6903,3,2,10
6904,3,3,12
6905,3,1,5
6907,3,1,2
6908,3,2,10
6909,3,1,4
6910,3,2,6
6911,3,1,8
6912,3,2,8
6913,3,2,10
6914,3,1,3
6915,3,3,10
6916,3,1,4
6917,3,3,6
6918,3,1,7
6919,3,3,13
6920,3,2,13
6921,3,3,13
6922,3,1,6
6923,3,3,7
6924,3,2,12
6925,3,1,5
6926,3,3,11
6927,3,1,6
6928,3,0,4
6929,3,2,8
6930,3,2,13
6931,3,3,12
6932,3,2,8
6933,3,3,14
6934,3,1,5
6935,3,2,5
6936,3,2,5
6937,3,2,9
6938,3,2,8
6939,3,2,7
6940,3,3,11
6941,3,2,6
6942,3,2,8
6943,3,1,7
6944,3,3,9
6945,3,2,9
6946,3,3,9
6947,3,1,4
6948,3,1,2
6949,3,3,10
6950,3,1,6
6951,3,0,3
6952,3,1,5
6953,3,1,4
6954,3,1,1
6955,3,2,3
6956,3,2,4
6957,3,3,10
6958,3,3,10
6959,3,2,13
6960,3,2,9
6961,3,3,11
6962,3,1,3
6963,3,2,9
6964,3,2,9
6965,3,3,9
6966,3,1,5
6967,3,3,14
6968,3,3,11
6969,3,2,13
6970,3,2,8
6971,3,2,7
6972,3,2,10
6973,3,1,4
6974,3,1,6
6975,3,2,6
6976,3,1,3
6977,3,1,4
6978,3,1,2
6979,3,3,10
6980,3,1,4
6981,3,2,8
6982,3,3,9
6983,3,1,2
6984,3,1,14
6985,3,1,5
6986,3,3,7
6987,3,1,2
6988,3,2,9
6989,3,3,9
6990,3,1,4
6991,3,1,8
6992,3,2,8
6993,3,1,6
6994,3,1,4
6995,3,1,6
6996,3,2,8
6997,3,2,7
6998,3,1,2
6999,3,1,3
7000,3,2,9
7001,3,2,7
7002,3,2,12
7003,3,3,8
7004,3,2,9
7005,3,1,3
7006,3,1,4
7007,3,2,10
7008,3,1,11
7009,3,1,5
7010,3,1,8
7011,3,1,6
7012,3,1,5
7013,3,1,5
7014,3,1,7
7015,3,2,4
7016,3,1,4
7017,3,2,10
7018,3,2,8
7019,3,2,6
7020,3,3,9
7021,3,3,10
7022,3,2,9
7023,3,1,6
7024,3,0,2
7025,3,2,6
7026,3,3,8
7027,3,3,14
7028,3,3,9
7029,3,2,9
7030,3,1,10
7031,3,1,5
7032,3,2,6
7033,3,3,10
7034,3,3,10
7035,3,2,7
7036,3,3,15
7037,3,1,3
7038,3,2,4
7039,3,1,5
7040,3,3,13
7041,3,2,12
7042,3,2,5
7043,3,2,10
7044,3,1,4
7045,3,1,5
7046,3,1,2
7047,3,2,7
7048,3,1,4
7049,3,2,8
7050,3,3,11
7051,3,1,4
7052,3,1,7
7053,3,3,12
7054,3,3,8
7055,3,1,7
7056,3,3,8
7057,3,2,11
7058,3,1,5
7059,3,3,12
7060,3,1,4
7061,3,2,6
7062,3,1,7
7063,3,2,9
7064,3,1,5
7065,3,3,6
7066,3,2,5
7067,3,1,4
7068,3,2,8
7069,3,2,12
7070,3,1,6
7071,3,1,6
7072,3,2,6
7073,3,2,7
7074,3,1,5
7075,3,3,12
7076,3,2,9
7077,3,2,2
7078,3,1,5
7079,3,3,10
7080,3,2,11
7081,3,2,3
7082,3,3,11
7083,3,1,8
7084,3,1,4
7085,3,3,11
7086,3,1,6
7087,3,3,6
7088,3,2,10
7089,3,1,12
7090,3,1,3
7091,3,1,3
7092,3,1,2
7093,3,1,6
7094,3,1,7
7095,3,2,7
7096,3,2,10
7097,3,2,4
7098,3,2,3
7099,3,2,14
7100,3,1,5
7101,3,1,5
7102,3,1,6
7103,3,2,10
7104,3,1,4
7105,3,1,4
7106,3,2,8
7107,3,3,9
7108,3,1,5
7109,3,1,10
7110,3,2,7
7111,3,3,10
7112,3,1,2
7113,3,2,7
7114,3,1,4
7115,3,3,9
7116,3,3,13
7117,3,1,5
7118,3,1,4
7119,3,1,2
7120,3,3,4
7121,3,2,6
7122,3,2,6
7123,3,1,2
7124,3,3,12
7125,3,3,15
7126,3,3,10
7127,3,2,7
7128,3,2,10
7129,3,3,15
7130,3,3,4
7131,3,3,10
7132,3,1,3
7133,3,2,4
7134,3,1,5
7135,3,1,4
7136,3,2,10
7137,3,0,5
7138,3,1,5
7139,3,3,15
7140,3,2,7
7141,3,1,4
7142,3,2,6
7143,3,2,4
7144,3,3,10
7145,3,1,2
7146,3,2,9
7147,3,3,13
7148,3,1,7
7149,3,3,8
7150,3,1,4
7151,3,3,14
7152,3,1,8
7153,3,3,17
7154,3,3,9
7155,3,3,9
7156,3,1,5
7157,3,2,6
7158,3,2,6
7159,3,3,10
7160,3,1,7
7161,3,3,2
7162,3,2,7
7163,3,2,6
7164,3,2,7
7165,3,3,8
7166,3,2,6
7167,3,3,11
7168,3,1,7
7169,3,2,9
7170,3,1,7
7171,3,2,8
7172,3,2,4
7173,3,3,7
7174,3,3,12
7175,3,2,4
7176,3,1,4
7177,3,2,8
7178,3,1,5
7179,3,1,7
7180,3,1,4
7181,3,3,14
7182,3,1,9
7183,3,3,13
7184,3,2,12
7185,3,3,12
7186,3,2,11
7187,3,3,12
7188,3,3,9
7189,3,1,2
7190,3,1,11
7191,3,1,5
7192,3,0,4
7193,3,1,7
7194,3,1,3
7195,3,1,3
7196,3,2,7
7197,3,3,14
7198,3,2,4
7199,3,1,5
7200,3,2,7
7201,3,1,5
7202,3,2,9
7203,3,1,2
7204,3,3,8
7205,3,1,7
7206,3,1,9
7207,3,1,8
7208,3,1,3
7209,3,3,8
7210,3,2,7
7211,3,3,5
7212,3,3,16
7213,3,1,5
7214,3,2,5
7215,3,2,11
7216,3,2,10
7217,3,3,9
7218,3,3,10
7219,3,2,6
7220,3,1,1
7221,3,1,3
7222,3,3,6
7223,3,1,2
7224,3,3,8
7225,3,1,3
7226,3,2,6
7227,3,1,4
7228,3,2,7
7229,3,3,16
7230,3,1,6
7231,3,3,14
7232,3,1,3
7233,3,1,5
7234,3,1,6
7235,3,2,6
7236,3,1,3
7237,3,1,7
7238,3,1,8
7239,3,2,6
7240,3,1,11
7241,3,2,7
7242,3,2,9
7243,3,2,12
7244,3,3,12
7245,3,2,7
7246,3,3,13
7247,3,1,7
7248,3,3,18
7249,3,2,7
7250,3,2,6
7251,3,1,3
7253,3,1,8
7254,3,1,1
7255,3,2,6
7256,3,3,14
7257,3,1,4
7258,3,1,5
7259,3,1,6
7260,3,2,4
7261,3,2,8
7262,3,1,1
7263,3,2,8
7264,3,1,6
7265,3,3,12
7266,3,2,6
7267,3,2,4
7268,3,1,3
7269,3,2,7
7270,3,1,4
7271,3,3,14
7272,3,3,10
7273,3,2,5
7274,3,0,4
7275,3,3,7
7276,3,2,13
7277,3,2,4
7278,3,2,11
7279,3,1,4
7280,3,3,7
7281,3,2,5
7282,3,1,2
7283,3,1,4
7284,3,3,10
7285,3,3,8
7286,3,1,6
7287,3,2,8
7288,3,1,4
7289,3,2,8
7290,3,1,7
7291,3,2,9
7292,3,2,9
7293,3,2,4
7294,3,2,8
7295,3,3,8
7296,3,2,7
7297,3,1,5
7298,3,2,10
7299,3,1,5
7300,3,2,9
7301,3,3,10
7302,3,3,4
7303,3,2,7
7304,3,0,4
7305,3,0,2
7306,3,1,6
7307,3,3,15
7308,3,2,5
7309,3,3,12
7310,3,2,6
7311,3,1,5
7312,3,2,3
7313,3,2,10
7314,3,2,10
7315,3,3,18
7316,3,1,10
7317,3,2,7
7318,3,1,8
7319,3,3,11
7320,3,2,7
7321,3,2,10
7322,3,1,2
7323,3,1,4
7324,3,1,4
7325,3,1,4
7326,3,2,7
7327,3,2,6
7328,3,1,5
7329,3,1,3
7330,3,2,5
7331,3,0,3
7332,3,3,7
7333,3,2,6
7334,3,1,11
7335,3,3,13
7336,3,3,8
7337,3,2,4
7338,3,1,4
7339,3,2,8
7340,3,2,7
7341,3,1,6
7342,3,1,2
7343,3,1,4
7344,3,3,15
7345,3,1,3
7346,3,1,6
7347,3,1,5
7348,3,0,2
7349,3,1,5
7350,3,1,3
7351,3,1,10
7352,3,2,6
7353,3,2,19
7354,3,3,7
7355,3,3,14
7356,3,2,6
7357,3,1,4
7358,3,1,4
7359,3,0,1
7360,3,2,10
7361,3,3,7
7362,3,2,5
7363,3,1,4
7364,3,3,12
7365,3,2,6
7366,3,3,10
7367,3,1,6
7368,3,1,5
7369,3,1,6
7370,3,2,8
7371,3,3,10
7372,3,3,9
7373,3,3,14
7374,3,1,5
7375,3,2,9
7376,3,2,5
7377,3,2,10
7378,3,2,10
7379,3,2,6
7380,3,2,10
7381,3,3,13
7382,3,2,8
7383,3,1,2
7384,3,1,8
7385,3,1,6
7386,3,1,5
7387,3,3,14
7388,3,2,8
7389,3,3,11
7390,3,1,3
7391,3,3,9
7392,3,3,10
7393,3,2,6
7394,3,1,6
7395,3,1,6
7396,3,3,11
7397,3,2,7
7398,3,1,4
7399,3,1,7
7400,3,1,4
7401,3,3,10
7402,3,2,5
7403,3,2,8
7404,3,2,7
7405,3,3,16
7406,3,1,3
7407,3,3,11
7408,3,1,11
7409,3,2,9
7410,3,3,6
7411,3,1,4
7412,3,2,5
7413,3,3,9
7414,3,1,3
7415,3,3,17
7416,3,2,6
7417,3,3,15
7418,3,2,10
7419,3,3,10
7420,3,3,6
7421,3,1,5
7422,3,0,2
7423,3,2,4
7424,3,3,13
7425,3,1,3
7426,3,1,4
7427,3,2,5
7428,3,3,22
7429,3,3,13
7430,3,1,2
7431,3,2,5
7432,3,1,3
7433,3,2,7
7434,3,1,5
7435,3,3,12
7436,3,2,6
7437,3,2,13
7438,3,1,3
7439,3,2,6
7440,3,2,8
7441,3,1,1
7442,3,1,6
7443,3,3,4
7444,3,3,8
7445,3,1,5
7447,3,1,6
7448,3,2,10
7449,3,3,5
7450,3,2,8
7451,3,1,3
7452,3,2,5
7453,3,3,9
7454,3,1,6
7455,3,3,11
7456,3,3,17
7457,3,0,1
7458,3,2,7
7459,3,1,6
7460,3,1,3
7461,3,2,8
7462,3,2,9
7463,3,2,4
7464,3,2,18
7465,3,2,4
7466,3,1,3
7467,3,3,11
7468,3,1,6
7469,3,2,9
7470,3,2,7
7471,3,1,3
7472,3,2,8
7473,3,3,9
7474,3,2,9
7475,3,2,15
7476,3,2,13
7477,3,1,2
7478,3,3,13
7479,3,1,4
7480,3,3,9
7481,3,1,4
7482,3,2,8
7483,3,2,6
7484,3,1,7
7485,3,1,6
7486,3,1,6
7487,3,3,7
7488,3,1,6
7489,3,1,3
7490,3,2,8
7491,3,3,15
7492,3,2,10
7493,3,3,12
7494,3,2,3
7495,3,2,8
7496,3,1,4
7497,3,1,2
7498,3,2,7
7499,3,1,3
7500,3,1,6
7501,3,2,6
7502,3,3,15
7503,3,3,11
7504,3,3,13
7505,3,3,13
7506,3,1,7
7507,3,1,5
7508,3,1,4
7509,3,1,6
7510,3,2,7
7511,3,1,5
7512,3,2,6
7513,3,3,4
7514,3,3,7
7515,3,2,12
7516,3,3,11
7517,3,1,6
7518,3,1,6
7519,3,2,17
7520,3,1,3
7521,3,3,8
7522,3,2,10
7523,3,2,12
7524,3,2,2
7525,3,2,7
7526,3,3,7
7527,3,2,1
7528,3,3,7
7529,3,1,5
7530,3,2,15
7531,3,1,8
7532,3,1,7
7533,3,2,7
7534,3,3,11
