id,set,human_score,std_word
15221,6,2,7.6029964853
15222,6,4,11.554398826
15223,6,3,12.6978098505
15224,6,2,7.03957069398
15225,6,4,6.87341664187
15226,6,4,8.84298293041
15227,6,3,7.59522876548
15228,6,4,9.69193446893
15229,6,2,17.8616908494
15230,6,4,7.84034912361
15231,6,4,8.21948903521
15232,6,1,18.170305446
15233,6,3,11.0616454472
15234,6,4,12.8135670287
15235,6,2,10.2632028789
15236,6,3,7.24137417898
15237,6,2,8.0
15238,6,1,18.0
15239,6,4,8.87918915217
15240,6,1,15.5848929701
15241,6,3,9.97044242861
15242,6,4,9.48184188034
15243,6,3,14.123893762
15244,6,3,10.4498803821
15245,6,1,5.82141639886
15246,6,4,9.21461290066
15247,6,3,10.9219621039
15248,6,3,13.752665286
15249,6,3,11.9323160069
15250,6,3,9.27509265452
15251,6,3,6.46414139441
15252,6,2,9.97496867163
15253,6,3,8.14616474177
15254,6,2,17.474552927
15255,6,2,12.7373466625
15256,6,2,13.0808782198
15257,6,3,7.63311619261
15258,6,1,6.6211781429
15259,6,2,10.0676722578
15260,6,2,5.07961308918
15261,6,3,12.2341108949
15262,6,1,20.832666656
15263,6,3,9.42602779542
15264,6,4,8.58405209754
15265,6,3,16.0539214855
15266,6,3,7.59792044324
15267,6,4,7.9629318736
15268,6,0,20.0
15269,6,2,6.4463598686
15270,6,2,22.1288838399
15271,6,2,9.96103519832
15272,6,3,12.8825146487
15273,6,4,10.925200227
15274,6,3,9.13817119776
15275,6,2,8.02242949486
15276,6,3,8.44399420075
15277,6,4,9.48279860525
15278,6,2,5.66911711723
15279,6,2,12.7964838921
15280,6,2,9.24294859693
15281,6,3,8.08949936646
15282,6,4,7.38140956055
15283,6,2,11.4163625264
15284,6,3,10.2716197768
15285,6,3,12.0473602457
15286,6,3,6.74007206405
15287,6,3,9.19565114606
15288,6,1,6.92017983068
15289,6,4,6.0835844697
15290,6,2,9.49947366963
15291,6,3,12.8300185113
15292,6,1,10.5716602291
15293,6,2,8.64670064815
15294,6,3,15.5179107987
15295,6,3,8.85649479196
15296,6,3,8.22428652765
15297,6,2,5.93845991166
15298,6,2,8.21488740032
15299,6,1,8.45154254729
15300,6,4,11.5901406785
15301,6,4,29.3393933134
15302,6,4,11.8781311661
15303,6,4,10.1214843005
15304,6,1,7.24137417898
15305,6,3,5.64059629211
15306,6,3,7.57325337399
15307,6,3,11.3330269566
15308,6,3,6.98394660662
15309,6,4,8.35703296631
15310,6,3,10.1326939953
15311,6,3,6.42910050733
15312,6,3,9.41951552508
15313,6,4,10.2408495741
15314,6,3,6.03283198244
15315,6,4,8.41004690171
15316,6,3,9.11360802535
15317,6,1,8.65701320035
15318,6,4,11.9703776393
15319,6,1,8.73053390247
15320,6,4,7.81923882918
15321,6,4,10.0702394322
15322,6,2,9.96042167782
15323,6,3,9.41063228481
15324,6,2,8.7496031656
15325,6,2,8.71301708174
15326,6,3,8.49836585599
15327,6,4,9.74474217206
15328,6,2,9.15158343075
15329,6,4,12.0182153417
15330,6,4,11.8831813922
15331,6,4,8.57800805678
15332,6,3,15.2725243493
15333,6,3,11.2853887837
15334,6,3,11.1872943805
15335,6,4,9.22547424255
15336,6,4,13.084341787
15337,6,3,11.1310748109
15338,6,2,9.62057979311
15339,6,3,5.01109879279
15340,6,3,9.37283308291
15341,6,4,8.86663881923
15342,6,3,6.71118469423
15343,6,1,12.7279220614
15344,6,3,10.9772492001
15345,6,3,8.32071962032
15346,6,3,8.5332482989
15347,6,2,9.41774269934
15348,6,3,9.20446751432
15349,6,3,5.97782360061
15350,6,3,6.86362695665
15351,6,3,8.60520695724
15352,6,3,14.3999314127
15353,6,3,9.73190932816
15354,6,4,11.5049396506
15355,6,3,15.7429349233
15356,6,3,7.65941686205
15357,6,2,7.90470587688
15358,6,4,11.5535438286
15359,6,2,9.42207568448
15360,6,3,9.06035128447
15361,6,3,5.67290209521
15362,6,2,9.81835016691
15363,6,0,10.3531396204
15364,6,3,7.91201617794
15365,6,3,12.1556571192
15366,6,2,7.56042326857
15367,6,3,9.91942849807
15368,6,2,13.4952750613
15369,6,3,15.6062665476
15370,6,3,11.0898320546
15371,6,2,5.26877594893
15372,6,4,8.29491142542
15373,6,4,17.1787983023
15374,6,1,9.96319758524
15375,6,4,11.428791885
15376,6,4,14.3380698462
15377,6,2,10.3072789814
15378,6,2,9.47034846244
15379,6,3,9.12538915733
15380,6,3,7.34988662044
15381,6,0,5.39972451088
15382,6,4,6.94611551229
15383,6,3,10.3846039886
15384,6,3,9.06633041023
15385,6,3,8.81958751683
15386,6,1,0.0
15387,6,3,12.2057196362
15388,6,3,13.7514377727
15389,6,4,14.1094432523
15390,6,2,12.4774797135
15391,6,2,14.093970342
15392,6,3,12.5122162527
15393,6,3,8.29216497665
15394,6,3,9.17766810452
15395,6,3,9.64259258896
15396,6,3,9.62958404548
15397,6,4,8.84119147325
15398,6,4,8.2865352631
15399,6,2,6.2681142458
15400,6,3,6.98283610004
15401,6,3,10.3829454181
15402,6,1,10.3829454181
15403,6,1,9.80929264637
15404,6,3,7.87789467369
15405,6,2,14.3471251476
15406,6,1,6.13454587245
15407,6,2,7.09643396362
15408,6,4,18.4049939324
15409,6,3,8.43148859929
15410,6,3,6.46813224153
15411,6,4,8.5401167293
15412,6,3,9.58740670604
15413,6,3,29.7026934806
15414,6,2,10.425329731
15415,6,2,8.72632570619
15416,6,4,8.84943501021
15417,6,3,7.71722460186
15418,6,3,8.66381719539
15419,6,4,9.24097156989
15420,6,2,27.7920852042
15421,6,3,8.23272602349
15422,6,2,12.816005618
15423,6,3,10.8793382152
15424,6,2,6.1122315892
15425,6,3,5.4
15426,6,1,27.0
15427,6,3,7.22307687251
15428,6,3,6.58702428179
15429,6,3,9.53874490282
15430,6,4,7.33317872441
15431,6,0,10.2379844955
15432,6,2,9.79627184947
15433,6,3,8.36420946653
15434,6,2,9.75704873412
15435,6,4,10.5007288377
15436,6,4,10.4762340223
15437,6,2,12.1504178143
15438,6,3,7.89514618822
15439,6,2,8.15815883368
15440,6,2,13.9345914725
15441,6,1,6.69369520934
15442,6,2,16.4260867686
15443,6,3,11.0679718106
15444,6,3,6.36867333124
15445,6,2,6.99854212224
15446,6,4,9.36215787092
15447,6,4,12.4008311111
15448,6,3,10.0953784806
15449,6,1,8.72346063395
15450,6,4,15.0888524874
15451,6,3,9.08940503832
15452,6,2,6.48264539814
15453,6,4,11.8550921496
15454,6,3,6.29967859603
15455,6,3,9.95929214352
15456,6,0,6.77157047269
15457,6,3,8.68613198661
15458,6,2,11.3639292892
15459,6,4,6.46245414757
15460,6,4,17.7395422158
15461,6,3,15.1239669069
15462,6,3,8.56348838578
15463,6,2,7.19126454209
15464,6,4,11.9655151882
15465,6,3,6.27961732512
15466,6,2,7.27645144024
15467,6,4,10.6637693304
15468,6,2,6.12825877028
15469,6,4,12.3531372533
15470,6,3,14.7989864518
15471,6,3,10.346654263
15472,6,3,10.4682058316
15473,6,2,11.8156411168
15474,6,4,11.8941613567
15475,6,2,10.1214843005
15476,6,4,10.5708587899
15477,6,3,6.95718095667
15478,6,2,15.1575063912
15479,6,3,8.60141703442
15480,6,2,9.68710483065
15481,6,3,7.66093989012
15482,6,1,11.4318633652
15483,6,1,19.1229574073
15484,6,4,17.6390419941
15485,6,2,10.027123709
15486,6,4,9.80752262297
15487,6,2,9.46337971105
15488,6,3,8.69200899724
15489,6,3,7.31816613337
15490,6,1,12.3423390544
15491,6,3,6.36279868459
15492,6,3,6.29705427656
15493,6,4,12.3161479368
15494,6,4,12.9443846291
15495,6,4,11.8309856826
15496,6,2,8.03563492024
15497,6,3,4.68823973755
15498,6,3,8.7507936148
15499,6,4,18.565761498
15500,6,3,7.18940192227
15501,6,3,10.1153837127
15502,6,3,6.47180790202
15503,6,2,15.2194826805
15504,6,1,6.84754619472
15505,6,1,8.83176086633
15506,6,3,6.28231291972
15507,6,3,8.29993306533
15508,6,4,12.3412136986
15509,6,3,7.20544012167
15510,6,2,7.33383419276
15511,6,3,7.75023326762
15512,6,3,9.83164176006
15513,6,1,10.2839681057
15514,6,2,10.2489023803
15515,6,4,8.84474939366
15516,6,3,8.02143941601
15517,6,3,13.9333732057
15518,6,3,6.87863035462
15519,6,4,9.62288937898
15520,6,3,6.55532014643
15521,6,4,7.82612700439
15522,6,3,15.8822195539
15523,6,4,10.2678416149
15524,6,3,7.11951543295
15525,6,3,6.81272508916
15526,6,4,12.9464039409
15527,6,2,8.12403840464
15528,6,2,7.72841478324
15529,6,3,5.71051661411
15530,6,4,6.97477598207
15531,6,2,5.74320250383
15532,6,1,13.5973853696
15533,6,4,9.12627464461
15534,6,3,7.81513844336
15535,6,2,8.00309857348
15536,6,2,8.99777750336
15537,6,2,11.8591736643
15538,6,3,9.20957797788
15539,6,3,6.97260955099
15540,6,2,9.51261246548
15541,6,2,5.84997625826
15542,6,3,7.69480344128
15543,6,3,13.6905843106
15544,6,2,9.15641851381
15545,6,3,11.0693546445
15546,6,3,8.61523198888
15547,6,3,15.627610893
15548,6,3,6.25388767976
15549,6,3,9.49032805179
15550,6,3,8.44590630621
15551,6,1,5.6291651246
15552,6,3,12.5952371951
15553,6,2,6.36396103068
15554,6,3,17.6489199386
15555,6,2,11.143009767
15556,6,3,8.41221921367
15557,6,3,10.4794170553
15558,6,3,7.3702773119
15559,6,3,8.7998579534
15560,6,4,12.7
15561,6,4,8.33391154457
15562,6,4,14.6677488778
15563,6,1,3.83695481107
15564,6,3,10.5075288848
15565,6,3,6.8124885321
15566,6,4,9.55196314901
15567,6,3,6.19743198957
15568,6,4,7.34846922835
15569,6,1,9.75640815054
15570,6,3,6.97764286848
15571,6,2,4.26874949162
15572,6,4,8.03813226116
15573,6,3,7.83900503891
15574,6,4,5.7086106273
15575,6,4,7.4161984871
15576,6,4,9.66985898757
15577,6,3,5.64003546088
15578,6,3,11.0850394304
15579,6,3,6.92820323028
15580,6,2,7.60504665955
15581,6,2,10.9607886983
15582,6,3,10.8512672071
15583,6,3,8.1325819325
15584,6,4,11.3705734608
15585,6,2,6.03692342542
15586,6,2,8.41385163931
15587,6,3,6.2243919828
15588,6,3,5.67340285896
15589,6,2,9.05265802314
15590,6,3,7.28943087416
15591,6,1,14.1617638575
15592,6,4,7.88942682047
15593,6,3,8.67377512967
15594,6,3,10.0995049384
15595,6,3,7.39549412368
15596,6,3,6.51494009523
15597,6,3,15.7904668384
15598,6,3,7.66445051213
15599,6,2,9.61444226151
15600,6,2,7.65053019371
15601,6,3,9.75925486682
15602,6,3,8.03021637317
15603,6,2,11.5470053838
15604,6,1,7.67184090406
15605,6,3,5.06828373318
15606,6,3,9.98610145263
15607,6,4,8.49764673307
15608,6,3,7.29451002763
15609,6,3,10.7806410859
15610,6,4,10.1722194453
15611,6,4,7.87885708012
15612,6,2,13.4242318216
15613,6,3,11.9895788083
15614,6,2,13.1656117721
15615,6,3,6.79355163004
15616,6,2,9.8540367777
15617,6,4,13.7052803964
15618,6,3,15.4348428887
15619,6,3,6.33235859946
15620,6,3,13.1333306895
15621,6,4,9.642365198
15622,6,3,7.39108240879
15623,6,3,10.4788146064
15624,6,4,9.22315925628
15625,6,2,8.12152594489
15626,6,3,8.90998064544
15627,6,0,11.1467484048
15628,6,3,14.9398795176
15629,6,3,7.65767588763
15630,6,2,6.97614984549
15631,6,3,5.23868179815
15632,6,1,10.0813021511
15633,6,3,6.96020433927
15634,6,4,9.73190932816
15635,6,3,8.85512411774
15636,6,1,11.4071227301
15637,6,3,8.11643660789
15638,6,2,4.65985898009
15639,6,3,9.92471662064
15640,6,3,7.38052994183
15641,6,4,9.07757367087
15642,6,1,4.95317581126
15643,6,3,9.49853789918
15644,6,3,9.84321537349
15645,6,3,7.93025150225
15646,6,3,10.8759236061
15647,6,1,8.45878362462
15648,6,2,6.81909084849
15649,6,1,6.37050495121
15650,6,3,5.64394956273
15651,6,3,6.98199569528
15652,6,4,12.0378454145
15653,6,3,7.12810755779
15654,6,4,8.17557337439
15655,6,4,9.92952947302
15656,6,3,9.33595201359
15657,6,3,6.8087719157
15658,6,4,8.68931137844
15659,6,3,5.9453291562
15660,6,2,16.8885233879
15661,6,1,8.58414235669
15662,6,1,12.1082358335
15663,6,1,6.0
15664,6,4,10.7572769912
15665,6,4,10.8869624578
15666,6,2,6.16441400297
15667,6,3,10.0922398795
15668,6,1,7.45716936914
15669,6,3,7.18193893831
15670,6,3,8.61684396981
15671,6,4,8.95795166091
15672,6,2,9.70360757657
15673,6,2,6.81794507165
15674,6,4,6.7899783673
15675,6,2,14.2192651006
15676,6,3,6.93421468757
15677,6,3,5.43177063501
15678,6,2,6.7370434986
15679,6,3,7.81280999385
15680,6,3,7.2045350609
15681,6,3,9.69643405244
15682,6,4,14.1367920296
15683,6,3,10.2379844955
15684,6,3,8.24621125124
15685,6,2,11.8988794991
15686,6,3,6.18142378421
15687,6,1,7.52034278179
15688,6,3,12.5412898307
15689,6,4,7.83718620446
15690,6,3,9.63412302862
15691,6,1,24.0
15692,6,4,12.7279220614
15693,6,2,8.44097150807
15694,6,3,18.6826122371
15695,6,3,20.8600780714
15696,6,2,4.91658819774
15697,6,4,8.78691507545
15698,6,2,7.75711541143
15699,6,4,11.1467484048
15700,6,4,9.8610344285
15701,6,3,10.6523341208
15702,6,4,11.6940155635
15703,6,4,5.08097692679
15704,6,2,23.3599550513
15705,6,4,14.1203428799
15706,6,4,7.43166144524
15707,6,4,10.7169058504
15708,6,4,13.0728500444
15709,6,4,5.07543101618
15710,6,2,11.7405280972
15711,6,2,10.3191266588
15712,6,4,7.39188744503
15713,6,3,7.76208734813
15714,6,4,10.6608780589
15715,6,2,10.8217887205
15716,6,2,7.45872998983
15717,6,2,7.09372875534
15718,6,3,6.03404691913
15719,6,2,12.5573683549
15720,6,2,8.89044430836
15721,6,4,12.4197423484
15722,6,3,6.52856969192
15723,6,3,7.17137165601
15724,6,3,9.15150260886
15725,6,2,8.33499983337
15726,6,3,9.03811374126
15727,6,2,11.7820340574
15728,6,1,5.95818764391
15729,6,3,10.1297369289
15730,6,2,10.9251716234
15731,6,3,12.5829479262
15732,6,2,12.5074977513
15733,6,0,6.36396103068
15734,6,2,13.5088784108
15735,6,1,9.96661092515
15736,6,3,7.51803387418
15737,6,3,8.56500875656
15738,6,1,8.48528137424
15739,6,3,13.4994212839
15740,6,3,10.2638656838
15741,6,3,12.1755861444
15742,6,3,11.1299839717
15743,6,3,6.26276474269
15744,6,3,6.53356717269
15745,6,2,6.40717590785
15746,6,3,8.95904363255
15747,6,3,15.5848929701
15748,6,2,8.84792146697
15749,6,1,19.0
15750,6,1,6.18241233033
15751,6,3,11.7153745139
15752,6,3,9.45304183848
15753,6,0,18.5
15754,6,4,7.59730269665
15755,6,0,4.67855628254
15756,6,3,7.34006425107
15757,6,3,5.2163205423
15758,6,3,7.5
15759,6,3,9.1918331098
15760,6,3,11.2743563502
15761,6,3,13.8873014966
15762,6,2,10.7906209275
15763,6,3,10.6637496011
15764,6,3,7.23741426818
15765,6,3,9.64150806077
15766,6,3,11.1255461789
15767,6,4,10.1014850393
15768,6,2,9.21737489744
15769,6,1,12.893409169
15770,6,4,7.71882419243
15771,6,3,6.61385330617
15772,6,4,6.68123408428
15773,6,2,13.5719691684
15774,6,3,11.6794572743
15775,6,3,8.66005426036
15776,6,4,9.33714208001
15777,6,3,9.23834069384
15778,6,1,7.71902411794
15779,6,3,7.44029735235
15780,6,4,8.66059565848
15781,6,4,7.44576700997
15782,6,3,8.93322277433
15783,6,4,9.02807691812
15784,6,3,8.55040203733
15785,6,3,9.69962084971
15786,6,3,14.4649360524
15787,6,4,20.0483789868
15788,6,4,11.3291231113
15789,6,2,6.99404508612
15790,6,4,7.84706243692
15791,6,1,4.57986971557
15792,6,2,13.2880182334
15793,6,1,6.88387645895
15794,6,3,9.41924743396
15795,6,3,8.2340755401
15796,6,3,5.71547606649
15797,6,2,20.2155056001
15798,6,3,8.30662386292
15799,6,2,9.91071249821
15800,6,3,11.3319558392
15801,6,3,11.0562199689
15802,6,3,8.92599962961
15803,6,1,8.70504323813
15804,6,4,7.39256383131
15805,6,4,5.6106407781
15806,6,3,8.21035931004
15807,6,0,5.8172158289
15808,6,3,11.7815769554
15809,6,3,5.46707315562
15810,6,3,36.588932753
15811,6,2,7.42555646998
15812,6,3,9.82292196438
15813,6,3,10.4970233876
15814,6,4,9.52271488418
15815,6,3,8.47873156132
15816,6,3,18.2452429112
15817,6,3,7.97732756642
15818,6,2,5.45690184791
15819,6,3,12.9929337153
15820,6,4,5.13723510977
15821,6,3,9.18180568056
15822,6,1,16.9377946879
15823,6,1,14.5
15824,6,4,20.0136048402
15825,6,3,9.94280518767
15826,6,3,7.08676387516
15827,6,4,9.32654142756
15828,6,3,8.93028554975
15829,6,1,13.1497781984
15830,6,3,8.20731381147
15831,6,0,6.17960354715
15832,6,2,11.4855721384
15833,6,1,26.2805377926
15834,6,4,8.13369687125
15835,6,4,9.28021815366
15836,6,1,8.32814653397
15837,6,1,13.5410256259
15838,6,2,9.18192203777
15839,6,2,6.89605362186
