id,set,human_score,word_25
21291,8,30,10
21292,8,50,10
21293,8,33,3
21294,8,34,4
21295,8,45,8
21296,8,40,5
21297,8,32,15
21298,8,30,0
21299,8,41,8
21300,8,44,5
21301,8,21,1
21302,8,40,6
21304,8,37,5
21306,8,46,2
21307,8,30,10
21308,8,40,3
21309,8,38,2
21310,8,40,3
21312,8,32,14
21315,8,35,5
21318,8,29,3
21319,8,46,2
21321,8,40,8
21322,8,36,12
21323,8,43,8
21324,8,40,6
21325,8,45,2
21327,8,33,9
21329,8,30,0
21330,8,37,9
21331,8,26,0
21332,8,40,2
21333,8,36,4
21334,8,30,1
21336,8,36,13
21338,8,34,11
21339,8,34,14
21340,8,37,9
21342,8,40,3
21343,8,47,13
21344,8,47,2
21345,8,32,17
21346,8,31,8
21347,8,32,5
21348,8,40,8
21350,8,36,5
21351,8,31,9
21352,8,37,3
21354,8,35,7
21355,8,28,5
21356,8,37,5
21357,8,41,2
21358,8,46,7
21360,8,35,4
21361,8,45,2
21364,8,45,6
21365,8,37,6
21366,8,41,2
21367,8,39,8
21369,8,29,6
21370,8,31,1
21373,8,40,7
21374,8,38,9
21375,8,37,6
21377,8,34,9
21379,8,35,5
21380,8,37,10
21382,8,42,6
21383,8,40,8
21384,8,38,6
21385,8,50,12
21386,8,42,5
21387,8,40,11
21388,8,40,5
21389,8,20,0
21390,8,36,11
21391,8,34,10
21392,8,40,5
21393,8,30,2
21394,8,31,8
21397,8,40,7
21398,8,50,11
21399,8,25,1
21403,8,41,2
21404,8,37,7
21405,8,40,3
21407,8,40,5
21408,8,21,2
21409,8,44,7
21410,8,33,7
21411,8,31,10
21412,8,32,8
21413,8,46,13
21414,8,41,3
21415,8,35,6
21416,8,40,6
21418,8,45,2
21419,8,43,12
21421,8,41,12
21422,8,41,8
21424,8,36,13
21425,8,34,2
21426,8,41,11
21427,8,35,5
21428,8,30,2
21429,8,55,11
21431,8,40,7
21432,8,50,4
21433,8,35,5
21434,8,32,8
21436,8,37,6
21437,8,34,3
21438,8,46,6
21440,8,34,4
21441,8,41,11
21442,8,40,1
21443,8,34,4
21444,8,30,5
21446,8,30,1
21447,8,36,12
21448,8,30,7
21449,8,32,7
21450,8,35,10
21451,8,45,2
21452,8,33,6
21453,8,36,8
21454,8,42,4
21456,8,39,4
21457,8,40,6
21458,8,40,8
21459,8,40,13
21460,8,32,5
21462,8,35,7
21463,8,25,0
21465,8,36,8
21467,8,45,1
21468,8,35,5
21470,8,36,8
21471,8,40,5
21472,8,33,5
21473,8,39,2
21475,8,40,5
21476,8,28,4
21477,8,28,1
21478,8,42,7
21479,8,31,2
21480,8,32,5
21481,8,40,9
21482,8,30,3
21483,8,41,7
21484,8,50,1
21485,8,36,2
21487,8,30,9
21488,8,41,8
21489,8,22,2
21490,8,50,10
21491,8,30,5
21494,8,40,14
21495,8,36,16
21500,8,37,3
21501,8,28,3
21502,8,38,6
21503,8,32,13
21505,8,40,0
21506,8,45,1
21507,8,36,8
21508,8,45,3
21509,8,30,2
21510,8,43,1
21511,8,37,9
21512,8,28,6
21513,8,37,15
21514,8,34,4
21515,8,36,5
21516,8,35,11
21517,8,32,4
21518,8,40,8
21519,8,37,14
21521,8,38,4
21522,8,40,4
21525,8,30,16
21526,8,40,10
21529,8,38,8
21530,8,46,8
21531,8,50,14
21532,8,50,3
21533,8,35,4
21535,8,35,17
21536,8,35,4
21537,8,33,1
21539,8,45,3
21540,8,45,9
21541,8,40,0
21542,8,40,9
21544,8,31,3
21545,8,36,8
21546,8,35,6
21547,8,42,6
21548,8,35,5
21549,8,30,3
21550,8,40,14
21552,8,33,3
21553,8,25,1
21554,8,31,11
21555,8,25,1
21556,8,44,7
21557,8,42,1
21558,8,38,10
21559,8,31,3
21560,8,44,12
21561,8,40,7
21563,8,46,5
21564,8,41,6
21566,8,37,13
21567,8,45,3
21568,8,40,2
21569,8,34,6
21570,8,31,9
21571,8,40,5
21573,8,35,7
21574,8,40,2
21575,8,30,6
21577,8,40,5
21578,8,32,3
21579,8,27,3
21581,8,36,7
21582,8,34,6
21584,8,30,11
21586,8,39,10
21587,8,30,4
21589,8,30,12
21592,8,40,1
21594,8,32,2
21595,8,36,4
21596,8,31,6
21598,8,30,3
21599,8,47,3
21601,8,40,3
21603,8,35,5
21604,8,33,5
21605,8,36,4
21606,8,36,3
21607,8,48,2
21608,8,40,8
21609,8,40,5
21610,8,40,12
21611,8,42,7
21613,8,40,6
21615,8,32,10
21617,8,36,1
21618,8,40,2
21619,8,10,0
21620,8,33,14
21621,8,44,8
21623,8,35,10
21624,8,30,11
21626,8,35,16
21628,8,32,5
21629,8,40,11
21630,8,40,4
21633,8,40,0
