id,set,human_score,avg_word_length
18087,7,19,40.0
18088,7,6,41.9230769231
18089,7,21,41.65
18090,7,16,34.7604790419
18091,7,7,33.829787234
18092,7,16,35.2272727273
18093,7,14,33.9423076923
18094,7,17,39.2666666667
18095,7,15,37.641025641
18096,7,16,38.6666666667
18097,7,17,40.6504065041
18098,7,22,38.8510638298
18099,7,17,44.1
18100,7,18,38.2534246575
18102,7,13,33.7735849057
18103,7,11,42.816091954
18105,7,17,37.6729559748
18106,7,16,36.7803030303
18107,7,13,36.1403508772
18108,7,11,35.9615384615
18109,7,8,33.3333333333
18110,7,20,38.1606217617
18112,7,17,44.0217391304
18114,7,18,37.4193548387
18115,7,15,38.6503067485
18116,7,20,41.0869565217
18117,7,19,36.8493150685
18118,7,10,35.6485355649
18119,7,16,38.7118644068
18120,7,18,37.972972973
18121,7,14,38.5987261146
18123,7,12,45.7281553398
18124,7,15,41.7682926829
18126,7,6,35.9090909091
18127,7,18,35.4909090909
18128,7,17,36.7669172932
18129,7,13,36.8852459016
18130,7,17,41.2903225806
18131,7,15,42.5842696629
18132,7,18,35.4028436019
18133,7,13,37.7777777778
18134,7,12,39.3125
18135,7,12,38.0
18136,7,14,45.1724137931
18137,7,15,38.8421052632
18138,7,12,38.5215053763
18140,7,18,36.7164179104
18141,7,15,33.7195121951
18142,7,21,42.3734177215
18143,7,13,46.5662650602
18144,7,16,37.2222222222
18146,7,21,44.7482014388
18147,7,16,37.2727272727
18148,7,18,39.5431472081
18149,7,10,36.0
18150,7,14,38.2113821138
18151,7,16,39.7986577181
18152,7,6,41.4814814815
18153,7,24,42.6490066225
18154,7,13,34.7540983607
18156,7,18,47.4074074074
18159,7,18,40.652173913
18160,7,23,36.45
18161,7,4,38.0392156863
18162,7,19,38.8086642599
18163,7,16,37.0992366412
18164,7,19,38.6082474227
18165,7,17,37.0955882353
18166,7,17,42.032967033
18167,7,7,48.6046511628
18168,7,17,40.3007518797
18169,7,13,35.3333333333
18170,7,14,34.9074074074
18171,7,17,44.094488189
18172,7,23,37.0318021201
18173,7,14,35.1639344262
18174,7,23,45.0
18175,7,22,41.2587412587
18177,7,13,35.5405405405
18178,7,22,40.3278688525
18179,7,5,39.7435897436
18180,7,17,40.0
18181,7,17,34.347826087
18182,7,17,36.0975609756
18183,7,16,37.5882352941
18184,7,6,40.2325581395
18185,7,13,36.4957264957
18186,7,14,35.9241706161
18187,7,21,40.7236842105
18189,7,22,37.3221757322
18190,7,14,35.4545454545
18191,7,16,36.9306930693
18192,7,20,40.0617283951
18193,7,15,36.9841269841
18194,7,13,41.7934782609
18195,7,9,34.3081761006
18196,7,8,37.9338842975
18197,7,16,36.2903225806
18198,7,20,39.3548387097
18200,7,19,37.9649122807
18201,7,21,42.4581005587
18202,7,21,41.75
18203,7,7,32.2222222222
18205,7,20,38.7890625
18206,7,16,37.890625
18207,7,12,37.6229508197
18208,7,17,40.0
18209,7,16,35.2873563218
18210,7,18,37.9220779221
18211,7,17,41.5765765766
18212,7,14,39.5614035088
18213,7,22,38.8636363636
18215,7,8,37.6923076923
18217,7,17,40.3846153846
18218,7,16,34.3918918919
18219,7,7,33.2727272727
18220,7,21,38.7684729064
18221,7,8,38.4848484848
18222,7,24,40.7983193277
18223,7,20,38.5714285714
18225,7,19,36.038961039
18226,7,21,36.2447257384
18227,7,18,35.0
18228,7,12,44.9242424242
18229,7,24,47.3037542662
18230,7,17,40.8786610879
18231,7,23,37.3595505618
18232,7,20,41.8905472637
18233,7,10,40.0
18234,7,21,49.7687861272
18235,7,18,43.1666666667
18236,7,20,39.7810218978
18237,7,18,35.5384615385
18238,7,16,37.4257425743
18239,7,7,40.1886792453
18240,7,16,39.4
18241,7,20,40.6403940887
18242,7,16,32.7027027027
18243,7,24,37.843551797
18244,7,14,36.5445026178
18245,7,9,48.2352941176
18246,7,17,41.1184210526
18247,7,10,35.1546391753
18248,7,11,43.2727272727
18249,7,13,42.0666666667
18250,7,23,39.2567567568
18251,7,11,37.6237623762
18252,7,14,35.8371040724
18253,7,12,48.0
18254,7,17,36.4406779661
18255,7,20,35.9788359788
18256,7,22,37.8656126482
18257,7,20,38.5123966942
18258,7,9,36.3736263736
18259,7,9,34.9425287356
18260,7,13,42.7922077922
18261,7,20,48.1877022654
18262,7,14,36.1538461538
18263,7,11,34.4827586207
18264,7,16,38.6781609195
18265,7,15,41.9417475728
18266,7,21,38.7311178248
18267,7,11,42.0338983051
18268,7,8,39.0909090909
18269,7,14,39.7619047619
18271,7,20,36.7647058824
18272,7,11,36.1538461538
18273,7,18,37.2514619883
18275,7,20,48.018018018
18276,7,18,36.0416666667
18277,7,18,38.5789473684
18278,7,13,39.0909090909
18279,7,23,37.7304964539
18280,7,16,37.3684210526
18281,7,24,40.6086956522
18282,7,20,35.4189944134
18283,7,20,40.0
18284,7,11,39.4630872483
18285,7,16,42.4731182796
18286,7,20,44.4370860927
18287,7,18,36.8292682927
18288,7,10,37.8048780488
18289,7,17,37.65
18290,7,10,32.7586206897
18291,7,22,44.4270833333
18292,7,16,38.4536082474
18293,7,11,36.5957446809
18294,7,16,47.7177177177
18295,7,16,35.9130434783
18296,7,8,39.756097561
18297,7,21,40.0251889169
18298,7,16,37.6344086022
18300,7,13,35.6488549618
18301,7,14,35.0515463918
18302,7,16,37.875
18303,7,18,38.2840236686
18304,7,13,40.7236842105
18305,7,18,35.6081081081
18306,7,10,39.6202531646
18307,7,19,36.8181818182
18308,7,12,40.1618122977
18309,7,17,36.9465648855
18310,7,7,36.8918918919
18311,7,24,38.9820359281
18312,7,21,38.5887096774
18314,7,24,46.5637065637
18317,7,16,38.8405797101
18318,7,14,39.7826086957
18319,7,24,45.2267303103
18320,7,12,41.0891089109
18321,7,14,42.4
18322,7,17,39.1715976331
18324,7,24,43.1877729258
18325,7,13,41.1267605634
18326,7,11,40.2150537634
18327,7,17,34.3720930233
18329,7,14,44.7297297297
18330,7,6,44.0350877193
18331,7,10,37.3015873016
18332,7,22,44.7843137255
18333,7,16,37.4626865672
18334,7,16,43.984375
18335,7,16,36.7105263158
18336,7,19,42.2900763359
18337,7,21,36.0638297872
18338,7,20,39.4358974359
18339,7,24,34.9484536082
18340,7,16,42.5291828794
18341,7,22,44.406779661
18342,7,16,41.4379084967
18343,7,13,40.5333333333
18344,7,16,36.2151394422
18345,7,19,41.8604651163
18346,7,17,40.2173913043
18347,7,14,35.625
18348,7,5,43.6363636364
18349,7,19,39.9408284024
18350,7,12,41.4117647059
18352,7,17,41.0714285714
18353,7,17,36.3274336283
18354,7,11,39.512195122
18355,7,7,39.0217391304
18356,7,17,36.1963190184
18357,7,16,39.6478873239
18358,7,15,35.8762886598
18361,7,9,39.0769230769
18362,7,24,44.406779661
18363,7,24,42.6530612245
18364,7,14,38.3673469388
18365,7,12,35.0877192982
18366,7,16,35.5913978495
18367,7,18,35.3608247423
18368,7,15,38.9617486339
18369,7,20,39.125
18370,7,8,32.3255813953
18371,7,18,36.2557077626
18373,7,14,36.582278481
18374,7,8,32.4489795918
18375,7,8,35.3968253968
18376,7,13,46.4331210191
18377,7,24,38.0743243243
18378,7,18,41.3983050847
18379,7,11,35.7142857143
18380,7,18,36.9863013699
18381,7,20,40.7692307692
18383,7,11,36.9047619048
18384,7,13,33.2857142857
18386,7,23,39.3962264151
18387,7,17,34.6907216495
18388,7,22,42.3484848485
18389,7,17,38.0816326531
18390,7,16,40.5172413793
18391,7,19,39.2156862745
18392,7,15,39.6666666667
18393,7,20,36.884057971
18394,7,16,38.3544303797
18395,7,24,41.439688716
18396,7,17,40.6629834254
18398,7,19,40.0
18399,7,22,39.5238095238
18401,7,18,37.3170731707
18402,7,8,41.6111111111
18403,7,12,39.243697479
18404,7,16,40.6315789474
18405,7,14,38.7804878049
18406,7,18,40.7438016529
18407,7,21,45.7209302326
18408,7,24,41.744966443
18409,7,14,36.1111111111
18411,7,10,41.2
18412,7,14,37.1323529412
18413,7,18,36.6492146597
18414,7,8,44.7619047619
18415,7,14,35.0920245399
18416,7,19,37.874015748
18417,7,10,40.6993006993
18418,7,18,35.8823529412
18419,7,23,42.1086261981
18421,7,14,39.8026315789
18422,7,23,36.7647058824
18423,7,18,34.2857142857
18424,7,17,42.5
18426,7,10,40.9523809524
18427,7,16,38.0833333333
18428,7,14,34.0909090909
18429,7,15,39.6987951807
18430,7,19,34.7513812155
18432,7,15,34.0322580645
18433,7,19,36.8393782383
18434,7,17,39.9489795918
18435,7,18,37.0103092784
18436,7,8,33.3707865169
18438,7,22,41.954887218
18441,7,8,42.7272727273
18442,7,23,41.4583333333
18444,7,12,33.9436619718
18445,7,9,38.6896551724
18446,7,7,38.6956521739
18448,7,19,38.3139534884
18449,7,16,34.25
18450,7,20,39.7350993377
18451,7,18,39.1370558376
18453,7,16,39.3700787402
18454,7,24,41.1481481481
18455,7,7,41.3043478261
18456,7,11,41.5555555556
18458,7,21,36.3513513514
18459,7,18,38.7702265372
18460,7,15,34.8101265823
18461,7,12,36.9
18463,7,6,33.137254902
18464,7,16,41.7816091954
18465,7,18,38.2304526749
18466,7,12,41.3725490196
18467,7,21,38.6925795053
18468,7,10,44.2528735632
18471,7,20,34.7844827586
18472,7,14,36.8965517241
18473,7,24,37.6
18474,7,22,37.753164557
18475,7,18,38.3783783784
18476,7,20,44.6783625731
18477,7,22,37.4898785425
18478,7,14,34.623655914
18479,7,23,38.0530973451
18480,7,17,37.9381443299
18481,7,9,33.7209302326
18482,7,24,40.6349206349
18484,7,12,38.1707317073
18485,7,16,39.0677966102
18488,7,9,39.6
18489,7,21,40.4467353952
18490,7,14,36.8292682927
18491,7,16,38.1920903955
18492,7,17,37.9310344828
18494,7,18,38.9732142857
18495,7,16,37.1917808219
18496,7,6,38.1818181818
18497,7,18,41.4509803922
18498,7,18,35.1957295374
18499,7,24,40.4651162791
18500,7,20,38.7179487179
18501,7,9,35.9090909091
18502,7,17,35.2358490566
18503,7,16,38.2644628099
18504,7,5,43.1428571429
18505,7,13,33.6274509804
18506,7,12,36.9841269841
18507,7,22,40.4712041885
18508,7,18,39.6875
18509,7,11,37.7464788732
18510,7,16,36.7699115044
18511,7,7,38.4146341463
18512,7,12,37.8448275862
18513,7,17,35.9523809524
18514,7,13,35.9595959596
18515,7,24,40.1038062284
18516,7,14,33.5
18517,7,14,40.2777777778
18518,7,12,35.8219178082
18519,7,16,38.7401574803
18520,7,19,37.0833333333
18521,7,20,37.9285714286
18522,7,8,37.1875
18523,7,21,39.3212669683
18524,7,16,39.1071428571
18525,7,21,37.8165938865
18526,7,16,34.6666666667
18527,7,14,43.7037037037
18528,7,23,44.8192771084
18529,7,10,40.78125
18530,7,16,33.5114503817
18531,7,9,36.8
18533,7,9,38.085106383
18534,7,20,44.0782122905
18535,7,10,34.5652173913
18536,7,24,39.877675841
18537,7,10,35.2252252252
18538,7,18,42.4
18539,7,10,38.2278481013
18540,7,16,36.9047619048
18541,7,23,37.9069767442
18542,7,23,51.8343195266
18544,7,16,37.0833333333
18545,7,12,38.5185185185
18546,7,15,33.9325842697
18547,7,9,41.3888888889
18548,7,10,46.0256410256
18549,7,20,36.8260869565
18550,7,13,37.7358490566
18551,7,9,42.037037037
18552,7,11,39.2307692308
18553,7,11,46.1538461538
18554,7,16,42.4056603774
18556,7,20,38.5803757829
18557,7,17,39.1304347826
18558,7,23,38.6419753086
18559,7,19,41.1450381679
18560,7,23,39.9096385542
18561,7,19,38.6153846154
18562,7,19,35.7288135593
18563,7,16,36.8316831683
18564,7,15,38.041958042
18565,7,13,48.8793103448
18566,7,24,55.4885057471
18567,7,24,41.009771987
18569,7,22,38.0357142857
18570,7,24,45.975
18571,7,13,39.4375
18572,7,13,41.8965517241
18573,7,22,40.8187134503
18574,7,12,40.9722222222
18575,7,15,36.3917525773
18576,7,16,41.1715481172
18577,7,18,40.0
18578,7,16,48.2926829268
18579,7,18,37.8125
18580,7,22,39.8692810458
18581,7,19,40.4306220096
18582,7,19,32.96875
18583,7,17,38.7912087912
18584,7,21,36.0927152318
18586,7,11,43.6274509804
18587,7,16,36.4788732394
18588,7,23,42.5688073394
18590,7,15,36.2331838565
18591,7,24,38.9686098655
18592,7,8,32.2222222222
18593,7,22,41.2871287129
18594,7,17,36.064516129
18595,7,11,36.2903225806
18596,7,23,40.1149425287
18597,7,18,36.1875
18598,7,17,41.0416666667
18599,7,20,40.8
18600,7,24,39.5675675676
18601,7,17,38.9316239316
18602,7,17,36.4634146341
18603,7,16,36.0
18604,7,21,38.743718593
18605,7,22,39.6026490066
18606,7,16,39.1860465116
18607,7,17,37.6470588235
18608,7,16,37.8055555556
18609,7,11,42.9133858268
18610,7,10,36.265060241
18611,7,14,35.2631578947
18612,7,12,35.6060606061
18613,7,16,35.6451612903
18614,7,18,40.8510638298
18615,7,17,36.2941176471
18616,7,24,38.3509513742
18617,7,21,37.2807017544
18618,7,19,35.3370786517
18619,7,18,38.0136986301
18620,7,15,38.0
18621,7,12,37.8048780488
18622,7,11,37.3770491803
18624,7,17,38.5915492958
18626,7,14,43.6111111111
18627,7,17,34.5901639344
18628,7,19,37.2
18629,7,16,39.5283018868
18630,7,16,39.3661971831
18631,7,24,44.0167364017
18632,7,17,36.0839160839
18633,7,11,35.4700854701
18634,7,9,43.3802816901
18635,7,14,35.1807228916
18636,7,24,41.1258278146
18637,7,21,36.8599033816
18638,7,13,39.3661971831
18639,7,14,37.4452554745
18640,7,18,42.6751592357
18641,7,17,37.3873873874
18642,7,16,37.9661016949
18643,7,15,37.0520231214
18644,7,17,38.8177339901
18645,7,9,37.5
18646,7,20,36.9934640523
18647,7,18,41.953125
18648,7,18,34.9714285714
18649,7,18,35.3697749196
18650,7,22,42.6373626374
18651,7,21,41.4851485149
18652,7,23,37.3411764706
18653,7,23,37.4509803922
18654,7,16,39.900990099
18655,7,21,34.7337278107
18656,7,24,41.2867647059
18657,7,23,43.428030303
18658,7,7,37.0909090909
18659,7,14,37.7397260274
18660,7,16,42.9452054795
18661,7,17,38.6178861789
18662,7,18,38.3969465649
18663,7,16,37.6470588235
18664,7,19,41.7578125
18666,7,14,42.4257425743
18667,7,21,43.8341968912
18668,7,20,43.3673469388
18669,7,16,35.1886792453
18670,7,13,41.9191919192
18671,7,20,40.2247191011
18672,7,17,38.6991869919
18674,7,18,40.9523809524
18675,7,14,39.4791666667
18676,7,24,36.3636363636
18677,7,17,35.0476190476
18678,7,11,42.4157303371
18680,7,8,41.6666666667
18681,7,23,37.9695431472
18682,7,22,44.553314121
18683,7,15,40.5309734513
18684,7,17,32.5619834711
18685,7,20,36.2162162162
18686,7,18,42.0
18688,7,8,34.4285714286
18689,7,8,42.7272727273
18690,7,11,44.8275862069
18691,7,22,35.390070922
18693,7,12,36.09375
18694,7,20,41.7870722433
18695,7,17,38.8095238095
18696,7,20,45.752688172
18697,7,20,39.453125
18698,7,13,39.5731707317
18700,7,14,35.632183908
18701,7,24,41.7553191489
18702,7,23,40.9459459459
18703,7,14,34.4370860927
18704,7,16,40.6034482759
18705,7,20,37.4545454545
18706,7,8,38.0841121495
18707,7,20,40.1554404145
18708,7,18,38.6046511628
18709,7,19,38.7116564417
18710,7,13,35.632183908
18711,7,10,37.0930232558
18712,7,14,34.0909090909
18713,7,12,40.1449275362
18714,7,14,38.7951807229
18715,7,20,44.4329896907
18716,7,18,47.2757475083
18717,7,12,39.865470852
18718,7,7,38.8461538462
18719,7,8,33.9655172414
18720,7,10,43.7762237762
18721,7,15,35.1464435146
18722,7,24,45.7142857143
18723,7,16,36.8666666667
18724,7,24,40.2280130293
18725,7,20,41.5706806283
18726,7,20,41.8713450292
18727,7,9,42.2222222222
18729,7,16,37.1126760563
18730,7,18,41.3183279743
18731,7,15,33.7735849057
18732,7,16,40.5945945946
18733,7,22,47.9894179894
18734,7,4,34.7222222222
18736,7,16,37.7058823529
18737,7,15,42.75
18738,7,16,35.4444444444
18739,7,8,38.7878787879
18740,7,20,42.1238938053
18741,7,24,41.2751677852
18742,7,12,36.380952381
18743,7,9,42.6890756303
18744,7,12,35.253164557
18745,7,18,40.6
18747,7,7,43.5365853659
18748,7,16,48.2083333333
18749,7,13,44.0869565217
18750,7,6,37.5862068966
18751,7,23,42.6244343891
18752,7,14,34.375
18753,7,10,40.3703703704
18754,7,18,46.1688311688
18756,7,21,38.3333333333
18757,7,17,37.8378378378
18758,7,13,36.3333333333
18759,7,23,42.049689441
18760,7,16,34.696969697
18761,7,20,44.1807909605
18762,7,17,43.2231404959
18763,7,16,37.4444444444
18764,7,9,36.71875
18765,7,18,39.6621621622
18766,7,9,41.8390804598
18767,7,13,36.2051282051
18768,7,11,37.4324324324
18769,7,12,43.125
18770,7,22,34.3157894737
18771,7,21,39.170984456
18772,7,17,41.9834710744
18773,7,14,42.5543478261
18774,7,16,37.0
18775,7,24,38.025751073
18776,7,23,40.8015267176
18777,7,13,37.92
18778,7,24,40.7692307692
18779,7,18,38.7719298246
18780,7,15,37.7824267782
18781,7,12,37.5
18782,7,14,36.8823529412
18783,7,9,40.0917431193
18784,7,16,37.65625
18785,7,8,33.023255814
18786,7,23,43.021978022
18787,7,16,35.8874458874
18788,7,24,45.291005291
18789,7,19,38.0898876404
18790,7,16,37.4146341463
18791,7,23,42.3333333333
18792,7,16,42.3952095808
18793,7,24,38.7445887446
18794,7,7,43.7931034483
18795,7,10,45.0
18796,7,17,35.1295336788
18797,7,10,34.4
18798,7,19,46.2962962963
18799,7,20,43.8743455497
18800,7,17,34.4242424242
18801,7,17,45.8426966292
18802,7,11,36.8067226891
18803,7,15,39.3055555556
18804,7,9,39.44
18805,7,19,38.3208955224
18806,7,20,39.3333333333
18807,7,7,37.2972972973
18808,7,12,41.6025641026
18809,7,24,40.3921568627
18810,7,20,37.6923076923
18811,7,19,36.4734299517
18812,7,14,33.8202247191
18813,7,10,36.6492146597
18814,7,20,40.703125
18815,7,17,42.3936170213
18816,7,17,40.0628930818
18817,7,20,42.3076923077
18818,7,24,38.7912087912
18819,7,16,40.0746268657
18820,7,19,34.9758454106
18821,7,23,39.7872340426
18822,7,6,39.25
18823,7,16,39.7
18824,7,14,33.6551724138
18825,7,21,38.4114583333
18826,7,24,43.4529147982
18827,7,16,42.2302158273
18829,7,16,37.3429951691
18830,7,13,37.6785714286
18831,7,18,38.4699453552
18832,7,24,41.8562874251
18833,7,19,41.4107883817
18834,7,17,39.7972972973
18835,7,22,39.7752808989
18836,7,17,40.0862068966
18837,7,19,45.2083333333
18839,7,22,42.3364485981
18840,7,12,36.9014084507
18841,7,15,36.1739130435
18842,7,22,40.6539509537
18843,7,17,38.064516129
18844,7,10,32.5892857143
18845,7,16,38.4946236559
18847,7,18,37.8472222222
18848,7,24,35.6647398844
18849,7,18,38.6956521739
18851,7,21,39.9686520376
18852,7,10,40.4469273743
18853,7,23,40.652173913
18854,7,17,37.9577464789
18855,7,14,37.1532846715
18856,7,11,45.8333333333
18857,7,24,43.6098654709
18858,7,10,38.2300884956
18859,7,6,46.9387755102
18860,7,20,41.3043478261
18861,7,17,43.0409356725
18862,7,14,40.9160305344
18863,7,16,36.7699115044
18864,7,21,41.0759493671
18865,7,13,36.8367346939
18868,7,24,43.7037037037
18870,7,17,36.9191919192
18871,7,15,34.1463414634
18872,7,19,43.4666666667
18873,7,15,38.75
18874,7,20,42.1212121212
18875,7,17,37.1186440678
18876,7,4,35.6666666667
18877,7,17,39.5901639344
18878,7,15,38.3941605839
18879,7,17,42.0363636364
18880,7,18,40.0709219858
18881,7,17,43.1764705882
18882,7,14,37.0391061453
18883,7,15,37.6470588235
18884,7,20,37.6047904192
18885,7,9,34.5161290323
18886,7,20,41.0989010989
18887,7,17,40.1
18888,7,16,36.1363636364
18889,7,24,40.0
18890,7,20,37.4175824176
18891,7,12,36.976744186
18892,7,17,43.9644970414
18894,7,14,36.9871794872
18895,7,13,40.7865168539
18896,7,16,39.5945945946
18897,7,22,46.2008733624
18898,7,19,35.4385964912
18899,7,15,37.572815534
18900,7,16,37.9385964912
18901,7,17,35.7794676806
18902,7,9,34.3103448276
18903,7,10,31.4285714286
18904,7,14,44.2446043165
18905,7,14,36.7692307692
18906,7,15,39.6629213483
18907,7,23,40.7011070111
18908,7,18,35.3703703704
18909,7,18,40.2298850575
18910,7,20,39.2890995261
18911,7,7,36.1971830986
18912,7,20,36.5648854962
18913,7,12,35.9016393443
18914,7,16,39.3896713615
18915,7,19,37.8773584906
18916,7,10,44.126984127
18917,7,21,37.4545454545
18919,7,13,41.6279069767
18920,7,10,40.9677419355
18921,7,17,38.8043478261
18922,7,13,38.8541666667
18923,7,19,38.3043478261
18924,7,10,37.6666666667
18925,7,17,39.8913043478
18926,7,18,39.9326599327
18927,7,13,38.6624203822
18928,7,19,39.7857142857
18929,7,14,37.8894472362
18930,7,11,40.5769230769
18931,7,13,36.6
18932,7,16,38.1746031746
18933,7,16,37.5319148936
18934,7,17,42.4038461538
18935,7,15,34.3434343434
18936,7,15,38.0921052632
18937,7,10,35.3846153846
18938,7,17,36.6409266409
18939,7,10,44.0909090909
18940,7,18,38.6263736264
18941,7,19,41.5037593985
18942,7,20,34.1139240506
18943,7,24,38.5714285714
18944,7,12,35.974025974
18945,7,24,41.5635179153
18946,7,24,35.5603448276
18947,7,22,38.4466019417
18949,7,16,38.0745341615
18950,7,17,40.0561797753
18951,7,17,37.0625
18952,7,10,35.2222222222
18954,7,22,40.0529100529
18955,7,17,38.5517241379
18956,7,8,35.6862745098
18957,7,17,38.9189189189
18958,7,2,34.0
18959,7,21,35.3947368421
18960,7,24,48.115942029
18961,7,9,41.9230769231
18962,7,20,37.2108843537
18963,7,22,40.0393700787
