id,set,human_score,char_4,word_count,char_6,vocabulory_score
3316,2,3,239,612,100,257
3317,2,3,145,432,56,185
3318,2,3,109,294,38,111
3319,2,3,107,258,49,110
3320,2,4,136,389,63,162
3321,2,4,197,504,92,204
3322,2,3,98,259,46,110
3323,2,4,188,488,88,188
3324,2,3,65,186,17,93
3325,2,4,205,537,93,220
3326,2,3,108,319,40,137
3327,2,3,150,386,55,186
3328,2,3,143,330,82,128
3329,2,3,56,179,17,77
3330,2,3,117,279,45,134
3331,2,4,285,677,135,290
3332,2,3,86,222,47,88
3333,2,3,92,204,45,73
3334,2,4,190,494,65,191
3335,2,4,108,290,47,93
3336,2,3,74,203,25,93
3337,2,4,181,443,73,200
3338,2,3,104,299,62,124
3339,2,4,150,460,59,184
3340,2,4,214,593,84,246
3341,2,3,138,410,55,167
3342,2,4,202,486,84,208
3343,2,5,346,982,135,415
3344,2,3,258,535,123,235
3345,2,3,98,287,42,104
3346,2,2,57,149,27,55
3347,2,4,163,431,79,166
3348,2,4,131,321,58,134
3349,2,3,135,287,60,136
3350,2,3,82,291,23,122
3351,2,4,143,375,73,154
3352,2,2,60,139,32,67
3353,2,2,129,376,52,160
3354,2,3,57,196,23,74
3355,2,3,129,348,53,133
3356,2,3,128,363,49,150
3357,2,3,151,430,61,169
3358,2,3,147,391,50,152
3359,2,2,52,201,17,70
3360,2,4,103,267,35,115
3361,2,4,199,437,108,153
3362,2,4,132,320,71,121
3363,2,2,94,279,36,111
3364,2,4,143,347,73,137
3365,2,3,118,343,56,133
3366,2,4,146,414,72,146
3367,2,4,256,616,141,242
3368,2,4,147,374,70,164
3369,2,3,115,275,37,112
3370,2,4,180,499,82,184
3371,2,3,97,271,40,90
3372,2,3,130,301,51,149
3373,2,3,105,255,45,109
3374,2,4,142,324,75,133
3375,2,3,125,290,47,118
3376,2,4,191,453,83,162
3377,2,2,97,301,39,116
3378,2,3,80,244,34,101
3379,2,1,158,401,59,177
3380,2,3,144,377,68,147
3381,2,3,112,308,51,118
3382,2,4,79,195,28,72
3383,2,5,192,455,102,165
3384,2,4,190,518,89,212
3385,2,4,223,548,93,244
3386,2,4,202,497,96,194
3387,2,3,134,396,44,172
3388,2,3,81,195,26,79
3389,2,3,113,368,28,142
3390,2,3,130,412,46,163
3391,2,4,213,539,104,223
3392,2,3,87,220,35,78
3393,2,3,69,164,36,68
3394,2,3,201,448,107,192
3395,2,3,74,209,36,91
3396,2,3,163,409,43,181
3397,2,4,242,514,132,207
3398,2,4,202,586,106,227
3399,2,4,176,539,78,230
3400,2,3,192,549,87,189
3401,2,3,94,271,37,93
3402,2,4,153,401,74,158
3403,2,3,153,374,78,176
3404,2,4,117,343,55,123
3405,2,3,196,537,91,205
3406,2,4,173,454,85,202
3407,2,4,172,451,90,172
3408,2,3,157,415,52,203
3409,2,3,235,656,100,270
3410,2,3,94,224,45,83
3411,2,4,119,280,55,133
3412,2,4,179,483,73,211
3413,2,3,86,263,42,107
3414,2,4,161,429,72,155
3415,2,3,94,308,45,120
3416,2,3,95,268,31,122
3417,2,3,140,425,68,142
3418,2,5,331,757,116,328
3419,2,2,185,424,57,167
3420,2,4,202,532,90,202
3421,2,4,190,425,96,168
3422,2,2,62,225,19,83
3423,2,2,42,109,21,50
3424,2,4,224,534,97,198
3425,2,4,124,330,69,134
3426,2,1,24,67,7,29
3427,2,4,82,266,44,101
3428,2,6,206,508,104,221
3429,2,2,88,359,30,128
3430,2,3,102,289,47,113
3431,2,3,122,312,59,119
3432,2,4,124,403,23,162
3433,2,3,107,349,44,124
3434,2,2,54,156,27,54
3435,2,2,92,271,22,108
3436,2,4,122,314,48,143
3437,2,3,62,148,34,58
3438,2,3,116,330,35,143
3439,2,3,87,240,34,105
3440,2,4,225,534,96,196
3441,2,2,120,314,56,107
3442,2,4,121,337,38,153
3443,2,4,225,542,93,208
3444,2,4,142,359,53,153
3445,2,4,152,372,73,154
3446,2,4,163,437,86,166
3447,2,4,228,555,91,186
3448,2,3,169,382,90,167
3449,2,4,195,488,78,199
3450,2,3,116,302,44,110
3451,2,4,126,314,66,109
3452,2,3,151,427,45,202
3453,2,4,149,378,61,184
3454,2,2,57,127,25,56
3455,2,3,156,353,79,110
3456,2,3,110,298,60,117
3457,2,3,126,266,60,119
3458,2,4,152,488,45,189
3459,2,3,116,373,47,141
3460,2,4,215,495,101,187
3461,2,3,75,190,29,70
3462,2,3,109,344,43,152
3463,2,3,83,177,44,74
3464,2,4,215,545,85,231
3465,2,3,80,189,31,69
3466,2,3,97,246,47,90
3467,2,4,204,510,105,212
3468,2,4,160,369,83,130
3469,2,4,198,486,81,209
3470,2,4,207,563,77,243
3471,2,3,123,354,44,149
3472,2,3,85,216,35,87
3473,2,2,22,37,9,16
3474,2,4,215,484,85,208
3475,2,2,75,186,35,76
3476,2,3,185,436,105,173
3477,2,3,150,409,54,165
3478,2,2,142,401,55,155
3479,2,3,73,176,41,57
3480,2,3,112,292,49,105
3481,2,4,103,266,41,125
3482,2,3,121,271,50,138
3483,2,4,173,466,84,202
3484,2,3,91,237,35,111
3485,2,4,211,499,110,192
3486,2,1,35,108,22,36
3487,2,4,198,493,94,201
3488,2,3,147,356,57,161
3489,2,3,88,196,54,68
3490,2,4,129,324,62,132
3491,2,2,40,109,15,45
3492,2,4,210,694,82,299
3493,2,2,33,86,8,44
3494,2,2,108,287,31,104
3495,2,4,125,309,46,129
3496,2,4,128,370,67,147
3497,2,3,139,372,40,141
3498,2,4,129,361,45,155
3499,2,2,180,440,90,144
3500,2,2,54,179,21,81
3501,2,4,161,417,75,147
3502,2,3,121,342,50,119
3503,2,3,78,188,52,68
3504,2,4,99,355,28,130
3505,2,3,65,196,26,72
3506,2,4,134,359,68,146
3507,2,4,139,356,58,155
3508,2,3,148,367,63,136
3509,2,5,261,593,109,261
3510,2,3,104,281,35,91
3511,2,3,115,366,46,122
3512,2,4,175,450,75,205
3513,2,3,117,308,44,137
3514,2,4,153,400,73,148
3515,2,3,122,273,53,119
3516,2,4,208,540,81,255
3517,2,2,43,92,20,39
3518,2,4,154,369,72,144
3519,2,4,160,534,69,215
3520,2,4,223,535,138,216
3521,2,4,124,324,68,119
3522,2,3,123,277,55,113
3523,2,4,211,544,86,214
3524,2,4,133,322,53,137
3525,2,3,172,420,77,182
3526,2,3,93,309,30,131
3527,2,4,147,420,48,171
3528,2,4,216,496,90,254
3529,2,4,205,476,93,188
3530,2,4,181,433,82,179
3531,2,4,241,592,112,238
3532,2,3,106,255,57,96
3533,2,4,135,312,62,129
3534,2,3,142,425,58,203
3535,2,3,108,424,34,162
3536,2,3,91,250,51,100
3537,2,4,255,555,137,235
3538,2,3,134,381,63,156
3539,2,4,356,874,161,349
3540,2,3,150,414,68,171
3541,2,4,148,422,37,183
3542,2,4,181,478,64,204
3543,2,3,68,229,19,102
3544,2,4,129,314,75,117
3545,2,4,193,575,68,260
3546,2,4,317,776,165,332
3547,2,4,141,354,45,148
3548,2,3,134,357,68,146
3549,2,4,127,331,55,115
3550,2,4,202,558,72,237
3551,2,3,232,731,102,303
3552,2,3,125,341,46,126
3553,2,3,100,259,49,113
3554,2,3,113,349,63,125
3555,2,4,200,546,86,196
3556,2,1,21,72,8,30
3557,2,3,147,322,77,129
3558,2,3,105,310,46,136
3559,2,3,220,709,50,313
3560,2,3,150,424,56,196
3561,2,3,105,256,55,105
3562,2,3,118,291,54,113
3563,2,3,148,403,59,148
3564,2,4,138,348,62,156
3565,2,4,155,414,71,163
3566,2,4,148,365,46,167
3567,2,4,185,432,63,199
3568,2,5,131,339,60,156
3569,2,3,156,384,77,167
3570,2,5,229,537,107,215
3571,2,4,126,349,44,131
3572,2,2,80,296,22,143
3573,2,4,190,465,92,170
3574,2,4,146,304,76,110
3575,2,3,326,974,106,421
3576,2,3,87,234,35,96
3577,2,4,167,378,61,177
3578,2,4,141,368,63,132
3579,2,4,207,534,88,175
3580,2,3,101,263,31,138
3581,2,3,134,428,48,168
3582,2,3,65,171,30,61
3583,2,3,95,285,40,112
3584,2,4,102,234,39,97
3585,2,3,76,340,25,143
3586,2,3,104,327,34,139
3587,2,3,55,171,17,79
3588,2,2,69,241,12,81
3589,2,4,205,549,105,216
3590,2,2,176,528,66,190
3591,2,3,217,471,97,166
3592,2,3,116,279,49,118
3593,2,4,152,394,72,142
3594,2,4,303,724,106,287
3595,2,4,192,457,69,188
3596,2,4,219,705,70,304
3597,2,2,50,159,12,63
3598,2,3,116,302,57,116
3599,2,3,111,353,45,109
3600,2,4,108,362,36,173
3601,2,4,234,549,117,240
3602,2,3,78,271,37,97
3603,2,2,57,231,20,74
3604,2,3,74,236,16,103
3605,2,3,251,748,118,283
3606,2,4,129,378,41,166
3607,2,4,289,583,146,256
3608,2,4,163,442,64,156
3609,2,4,219,557,71,218
3610,2,3,81,213,37,84
3611,2,2,40,143,12,61
3612,2,4,131,316,65,117
3613,2,4,165,419,78,164
3614,2,4,182,518,83,252
3615,2,4,138,376,56,169
3616,2,4,128,349,44,130
3617,2,3,99,246,34,93
3618,2,4,107,409,37,115
3619,2,4,177,432,92,165
3620,2,4,232,580,78,252
3621,2,4,149,413,73,150
3622,2,5,186,565,42,243
3623,2,3,73,190,33,82
3624,2,4,144,344,72,115
3625,2,3,100,293,34,109
3626,2,5,234,511,103,204
3627,2,4,164,381,68,164
3628,2,4,212,605,100,215
3629,2,4,126,335,68,119
3630,2,3,127,261,47,105
3631,2,3,126,304,52,134
3632,2,3,55,181,15,75
3633,2,3,97,248,51,86
3634,2,3,78,206,33,57
3635,2,3,93,260,49,86
3636,2,4,197,595,58,236
3637,2,4,175,471,57,206
3638,2,4,129,286,67,105
3639,2,3,99,263,34,103
3640,2,4,267,635,117,275
3641,2,2,60,165,24,62
3642,2,3,164,378,78,151
3643,2,2,57,142,24,57
3644,2,4,112,320,43,145
3645,2,3,97,268,44,99
3646,2,4,156,411,64,191
3647,2,4,209,476,85,191
3648,2,5,223,494,119,199
3649,2,4,157,491,39,221
3650,2,4,153,373,95,129
3651,2,4,168,415,70,204
3652,2,4,223,628,77,227
3653,2,4,295,886,87,355
3654,2,4,149,378,73,180
3655,2,3,108,281,59,99
3656,2,2,19,69,6,19
3657,2,4,177,390,97,142
3658,2,5,203,614,61,258
3659,2,3,53,153,15,66
3660,2,3,138,363,53,153
3661,2,4,211,511,118,202
3662,2,4,206,544,82,252
3663,2,2,58,116,27,44
3664,2,4,160,376,77,142
3665,2,3,111,291,44,127
3666,2,3,134,340,55,140
3667,2,2,119,299,36,105
3668,2,4,150,453,77,182
3669,2,4,107,244,48,96
3670,2,1,9,62,1,13
3671,2,3,140,434,68,180
3672,2,3,117,354,44,158
3673,2,3,59,241,21,86
3674,2,4,171,395,82,167
3675,2,3,139,375,61,171
3676,2,4,238,540,125,229
3677,2,4,200,493,88,204
3678,2,4,99,312,40,135
3679,2,3,121,406,48,143
3680,2,3,103,249,49,102
3681,2,3,126,364,32,170
3682,2,4,180,399,86,147
3683,2,4,171,472,52,225
3684,2,3,71,219,21,109
3685,2,2,71,180,22,66
3686,2,3,86,295,22,101
3687,2,4,221,505,79,212
3688,2,4,157,408,53,201
3689,2,4,169,508,68,220
3690,2,3,108,332,34,120
3691,2,4,190,387,100,180
3692,2,4,161,384,75,182
3693,2,3,146,392,65,146
3694,2,3,179,398,80,161
3695,2,3,112,282,54,92
3696,2,4,134,375,52,152
3697,2,4,275,808,114,347
3698,2,4,188,494,80,212
3699,2,2,44,104,15,43
3700,2,4,159,404,79,158
3701,2,3,134,351,48,140
3702,2,3,107,273,49,128
3703,2,3,111,295,38,111
3704,2,4,108,234,64,99
3705,2,2,58,248,17,108
3706,2,3,99,273,40,95
3707,2,5,194,461,74,177
3708,2,4,175,437,70,193
3709,2,3,142,383,51,153
3710,2,2,78,240,25,78
3711,2,3,116,291,49,115
3712,2,3,115,300,43,138
3713,2,4,195,485,90,223
3714,2,2,47,107,23,41
3715,2,4,93,304,35,127
3716,2,3,168,353,55,143
3717,2,3,89,311,34,117
3718,2,3,120,301,36,131
3719,2,4,250,748,78,328
3720,2,3,132,423,53,170
3721,2,4,176,428,83,158
3722,2,5,218,564,92,233
3723,2,5,261,601,137,254
3724,2,2,96,270,36,96
3725,2,3,86,279,31,106
3726,2,4,119,287,42,141
3727,2,3,84,276,39,105
3728,2,4,150,402,81,135
3729,2,3,87,296,38,114
3730,2,3,109,318,37,138
3731,2,3,68,191,17,69
3732,2,3,130,328,57,114
3733,2,3,133,289,58,122
3734,2,2,42,153,13,49
3735,2,3,126,321,62,124
3736,2,4,241,535,80,232
3737,2,4,152,439,56,181
3738,2,3,99,324,35,141
3739,2,2,99,227,31,104
3740,2,4,218,595,85,226
3741,2,2,31,81,12,37
3742,2,4,201,476,88,192
3743,2,3,121,305,45,128
3744,2,3,104,292,29,137
3745,2,2,80,210,28,86
3746,2,4,221,572,79,243
3747,2,4,104,281,48,92
3748,2,4,156,337,70,163
3749,2,3,150,323,65,140
3750,2,4,163,371,92,147
3751,2,4,281,676,155,266
3752,2,4,113,300,40,117
3753,2,3,144,346,75,104
3754,2,3,99,270,40,118
3755,2,4,191,530,91,197
3756,2,4,187,536,53,220
3757,2,3,134,440,41,185
3758,2,3,81,246,40,104
3759,2,2,82,210,39,81
3760,2,4,94,332,33,123
3761,2,4,308,857,125,359
3762,2,2,57,141,26,52
3763,2,4,194,507,81,195
3764,2,3,120,405,52,162
3765,2,4,147,385,67,164
3766,2,3,87,185,40,82
3767,2,4,174,382,87,146
3768,2,4,301,784,130,274
3769,2,3,91,284,46,113
3770,2,4,168,377,105,166
3771,2,4,146,375,60,138
3772,2,3,92,277,30,110
3773,2,3,128,364,43,151
3774,2,3,128,333,56,137
3775,2,4,148,436,72,152
3776,2,4,145,446,60,186
3777,2,4,152,369,73,149
3778,2,3,138,396,52,160
3779,2,2,31,152,11,57
3780,2,4,209,550,87,204
3781,2,4,152,398,66,168
3782,2,3,118,346,22,161
3783,2,4,161,453,53,180
3784,2,5,265,697,135,253
3785,2,2,45,106,15,32
3786,2,4,101,280,38,111
3787,2,3,106,301,35,133
3788,2,4,184,394,77,169
3789,2,3,101,249,58,87
3790,2,3,90,246,39,97
3791,2,4,164,449,51,178
3792,2,3,115,257,43,122
3793,2,5,291,612,163,222
3794,2,3,166,430,71,161
3795,2,4,160,482,53,210
3796,2,4,164,399,68,195
3797,2,3,149,377,66,168
3798,2,4,219,646,93,252
3799,2,3,84,224,39,93
3800,2,3,112,409,23,160
3801,2,2,40,91,21,34
3802,2,4,206,455,77,219
3803,2,3,65,174,30,70
3804,2,4,130,350,65,127
3805,2,3,52,109,27,34
3806,2,3,168,371,95,176
3807,2,4,125,264,67,89
3808,2,3,87,220,49,100
3809,2,5,248,533,121,232
3810,2,3,98,281,30,100
3811,2,3,126,306,59,94
3812,2,3,110,321,47,126
3813,2,2,107,286,46,109
3814,2,3,106,405,33,151
3815,2,4,130,347,55,136
3816,2,3,121,300,43,134
3817,2,3,36,152,10,68
3818,2,4,118,268,64,105
3819,2,4,242,847,57,387
3820,2,3,143,345,61,129
3821,2,3,117,320,57,123
3822,2,3,131,285,76,118
3823,2,3,65,183,36,55
3824,2,4,182,526,73,207
3825,2,4,118,307,67,121
3826,2,4,203,564,81,205
3827,2,4,184,465,88,186
3828,2,3,82,264,22,110
3829,2,3,140,355,83,134
3830,2,4,122,362,53,144
3831,2,3,94,215,58,85
3832,2,4,140,450,55,181
3833,2,4,187,489,66,195
3834,2,3,112,391,33,170
3835,2,4,122,330,59,120
3836,2,4,207,531,100,217
3837,2,3,83,197,45,82
3838,2,3,76,215,39,82
3839,2,3,98,329,36,118
3840,2,4,272,733,118,303
3841,2,3,64,196,20,68
3842,2,3,147,402,44,171
3843,2,3,156,448,47,175
3844,2,4,170,444,74,181
3845,2,2,26,85,9,32
3846,2,4,164,445,55,219
3847,2,4,240,693,80,286
3848,2,4,138,381,70,139
3849,2,4,186,467,85,173
3850,2,3,72,263,20,111
3851,2,3,151,403,56,174
3852,2,3,141,362,57,155
3853,2,4,84,259,37,97
3854,2,3,134,325,42,146
3855,2,3,97,273,55,110
3856,2,4,134,349,49,158
3857,2,3,180,536,76,209
3858,2,3,139,335,69,125
3859,2,3,198,517,75,228
3860,2,3,141,429,49,182
3861,2,3,71,235,35,81
3862,2,5,277,600,146,274
3863,2,3,141,369,53,144
3864,2,4,150,367,70,133
3865,2,4,121,336,53,129
3866,2,4,74,235,36,82
3867,2,3,93,239,46,88
3868,2,4,146,405,67,181
3869,2,3,178,404,94,154
3870,2,3,113,301,54,111
3871,2,4,185,402,95,180
3872,2,4,136,527,41,176
3873,2,5,352,877,169,348
3874,2,3,94,249,29,103
3875,2,5,287,615,159,260
3876,2,4,224,544,93,239
3877,2,4,166,389,59,150
3878,2,3,110,361,36,162
3879,2,1,15,46,5,20
3880,2,3,68,187,32,67
3881,2,5,136,338,68,134
3882,2,3,43,154,15,59
3883,2,1,15,48,7,20
3884,2,3,98,379,33,131
3885,2,3,143,351,46,151
3886,2,3,134,379,59,145
3887,2,4,100,254,46,103
3888,2,5,173,417,65,194
3889,2,4,170,480,85,183
3890,2,3,157,407,97,160
3891,2,3,98,242,37,110
3892,2,3,142,340,70,161
3893,2,4,196,479,83,216
3894,2,3,143,388,63,157
3895,2,4,86,287,38,112
3896,2,4,213,558,78,249
3897,2,4,90,322,40,121
3898,2,3,188,419,63,190
3899,2,4,159,432,49,199
3900,2,3,132,355,34,169
3901,2,3,142,331,71,119
3902,2,4,211,479,92,206
3903,2,2,24,47,12,17
3904,2,4,169,432,73,195
3905,2,3,119,309,38,134
3906,2,4,288,616,153,252
