id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10
17918,7,14,38,133,20,49,5
17919,7,23,57,256,20,95,13
17920,7,14,22,63,8,16,3
17921,7,10,59,213,22,55,5
17922,7,17,37,128,17,49,8
17923,7,21,63,203,31,70,8
17924,7,24,136,295,47,114,14
17926,7,21,86,291,45,99,10
17927,7,6,25,119,10,25,4
17928,7,12,34,172,13,64,4
17930,7,21,51,224,26,65,11
17931,7,24,67,184,32,55,9
17932,7,24,96,315,38,104,14
17933,7,15,27,95,12,29,4
17935,7,14,31,124,15,40,4
17936,7,9,11,48,5,14,3
17937,7,9,19,65,10,20,3
17938,7,9,87,312,47,109,11
17939,7,22,91,247,40,94,11
17940,7,8,17,80,6,19,3
17941,7,15,30,137,14,49,4
17942,7,20,45,116,24,53,5
17943,7,10,24,167,4,51,3
17944,7,18,39,150,18,40,6
17945,7,18,47,129,23,50,5
17946,7,14,22,76,12,26,3
17947,7,23,101,328,40,99,13
17949,7,6,21,93,6,27,2
17950,7,11,15,64,6,16,4
17951,7,9,13,65,5,23,2
17952,7,21,57,203,25,66,6
17953,7,16,31,152,14,51,6
17954,7,11,35,160,11,64,6
17955,7,20,52,145,27,53,4
17957,7,8,30,80,13,22,1
17959,7,7,20,84,13,39,4
17961,7,17,43,166,16,50,9
17962,7,14,59,150,35,49,7
17963,7,22,136,465,40,149,12
17964,7,21,66,154,28,47,5
17965,7,12,44,167,24,54,8
17966,7,18,54,188,20,69,9
17967,7,12,107,302,39,74,13
17968,7,19,49,139,27,48,7
17969,7,16,35,121,17,35,5
17970,7,11,25,56,15,27,1
17971,7,18,91,248,45,98,11
17973,7,15,40,142,12,52,1
17974,7,17,69,204,30,67,8
17975,7,16,74,211,28,75,10
17976,7,9,45,115,31,49,6
17977,7,16,19,73,8,27,3
17978,7,9,16,76,7,27,0
17979,7,17,34,135,16,42,2
17980,7,24,66,196,34,76,11
17981,7,11,55,145,30,50,6
17982,7,9,28,91,7,34,4
17983,7,18,38,145,20,46,6
17984,7,18,51,151,27,50,6
17985,7,14,31,109,12,30,4
17986,7,17,81,261,31,93,13
17987,7,18,57,213,16,65,8
17988,7,15,27,109,13,43,6
17989,7,13,25,76,8,21,5
17990,7,11,60,203,34,71,7
17991,7,24,90,331,36,105,14
17992,7,7,10,29,3,11,1
17993,7,17,50,155,18,61,6
17996,7,11,15,86,5,21,2
17997,7,16,48,198,22,62,8
17998,7,17,38,163,18,56,11
18000,7,22,105,295,47,109,13
18001,7,12,8,67,0,18,3
18002,7,12,36,209,11,60,5
18004,7,16,40,179,17,60,7
18005,7,20,77,235,19,85,10
18006,7,16,64,208,25,66,8
18008,7,15,37,134,16,47,5
18011,7,8,26,87,11,30,2
18012,7,17,92,196,34,58,10
18013,7,13,32,161,16,45,5
18014,7,20,56,144,21,48,5
18015,7,14,68,259,26,76,2
18016,7,24,131,271,64,71,7
18017,7,17,69,211,32,71,9
18018,7,12,18,70,5,24,3
18019,7,20,86,280,35,92,12
18020,7,13,31,107,13,37,2
18021,7,16,35,103,14,26,4
18022,7,18,84,296,33,98,16
18023,7,12,37,163,10,54,6
18025,7,21,74,217,31,82,8
18026,7,19,39,129,15,52,6
18028,7,23,55,197,19,62,7
18029,7,17,41,192,13,58,8
18030,7,21,70,272,32,106,12
18031,7,9,26,73,12,25,3
18032,7,15,20,99,8,29,3
18033,7,12,16,85,6,28,5
18034,7,24,137,421,57,166,22
18035,7,16,23,77,9,29,3
18036,7,8,20,51,4,12,3
18037,7,13,27,91,10,31,2
18038,7,21,55,175,24,68,7
18039,7,16,47,130,21,55,3
18040,7,9,12,60,7,14,2
18041,7,17,26,87,14,22,4
18042,7,16,39,126,16,38,7
18043,7,7,26,71,9,19,3
18044,7,16,63,144,29,60,7
18045,7,19,109,295,46,110,14
18046,7,8,21,96,5,25,3
18047,7,22,72,222,19,95,8
18048,7,18,39,108,11,34,6
18049,7,18,71,241,24,77,5
18050,7,8,13,67,3,19,1
18051,7,18,57,173,25,55,8
18052,7,17,72,208,35,77,8
18053,7,24,78,217,40,74,11
18054,7,12,56,156,19,40,3
18055,7,16,46,162,28,56,7
18056,7,22,140,317,61,111,13
18057,7,14,39,126,20,43,5
18058,7,18,56,158,21,50,7
18060,7,8,25,94,7,27,1
18061,7,15,50,217,10,67,7
18062,7,17,54,138,27,46,8
18064,7,17,38,149,17,42,4
18065,7,14,45,190,23,69,10
18066,7,23,64,205,26,62,10
18067,7,17,66,117,8,24,5
18068,7,24,121,305,62,114,10
18070,7,20,42,113,19,49,5
18071,7,16,57,215,24,66,9
18072,7,15,50,154,18,56,8
18073,7,18,56,160,33,48,6
18074,7,17,68,262,15,78,5
18075,7,16,75,158,43,52,7
18076,7,13,56,223,24,83,6
18077,7,18,72,250,27,79,12
18078,7,19,58,145,30,51,5
18079,7,22,100,365,52,116,13
18080,7,8,54,173,19,65,5
18081,7,23,41,173,15,66,5
18082,7,14,22,139,6,60,2
18083,7,14,24,112,9,31,6
18084,7,15,49,143,26,46,5
18086,7,15,31,102,9,43,6
18087,7,19,52,165,27,58,4
18088,7,6,8,26,5,11,1
18089,7,21,73,200,34,67,8
18090,7,16,71,334,22,112,3
18091,7,7,11,47,4,8,1
18092,7,16,22,88,7,27,3
18093,7,14,23,104,5,37,5
18094,7,17,48,150,18,50,6
18095,7,15,53,195,26,78,9
18096,7,16,46,150,16,57,7
18097,7,17,41,123,19,34,5
18098,7,22,60,235,24,78,11
18099,7,17,74,200,38,55,8
18100,7,18,89,292,37,103,12
18102,7,13,13,53,4,17,3
18103,7,11,66,174,32,54,5
18105,7,17,42,159,18,62,7
18106,7,16,61,264,16,102,7
18107,7,13,43,171,14,46,10
18108,7,11,31,104,5,25,1
18109,7,8,7,39,4,13,1
18110,7,20,103,386,43,129,16
18112,7,17,40,92,19,31,3
18114,7,18,52,155,14,48,6
18115,7,15,50,163,16,62,7
18116,7,20,66,184,21,67,8
18117,7,19,37,146,17,54,8
18118,7,10,48,239,22,73,6
18119,7,16,77,295,31,124,6
18120,7,18,42,148,14,53,7
18121,7,14,54,157,19,45,7
18123,7,12,40,103,24,28,3
18124,7,15,63,164,23,54,10
18126,7,6,8,44,5,15,2
18127,7,18,58,275,25,100,11
18128,7,17,31,133,15,37,6
18129,7,13,34,122,13,43,5
18130,7,17,39,124,17,47,5
18131,7,15,35,89,22,26,3
18132,7,18,47,211,12,72,11
18133,7,13,8,27,2,8,1
18134,7,12,40,160,23,58,8
18135,7,12,34,130,18,48,5
18136,7,14,21,58,14,22,2
18137,7,15,31,95,10,27,6
18138,7,12,122,372,33,100,12
18140,7,18,32,134,10,37,7
18141,7,15,61,328,18,95,11
18142,7,21,119,316,54,108,14
18143,7,13,61,166,42,74,8
18144,7,16,23,126,13,51,6
18146,7,21,132,278,50,83,11
18147,7,16,35,121,11,42,3
18148,7,18,68,197,19,77,11
18149,7,10,6,30,3,8,1
18150,7,14,41,123,14,44,6
18151,7,16,51,149,19,54,9
18152,7,6,7,27,5,11,1
18153,7,24,111,302,58,104,13
18154,7,13,16,61,5,15,2
18156,7,18,37,108,20,42,3
18159,7,18,47,138,20,56,6
18160,7,23,60,200,16,84,8
18161,7,4,29,102,15,25,3
18162,7,19,90,277,39,90,13
18163,7,16,34,131,13,41,6
18164,7,19,48,194,23,65,8
18165,7,17,76,272,21,107,8
18166,7,17,62,182,30,54,6
18167,7,7,20,43,12,16,1
18168,7,17,40,133,16,51,7
18169,7,13,88,345,34,110,13
18170,7,14,48,216,15,72,9
18171,7,17,62,127,16,51,5
18172,7,23,85,283,27,99,9
18173,7,14,30,122,19,40,5
18174,7,23,121,292,55,81,12
18175,7,22,153,429,58,129,20
18177,7,13,19,74,8,26,4
18178,7,22,125,366,45,138,14
18179,7,5,10,39,8,3,3
18180,7,17,36,117,15,32,5
18181,7,17,40,161,6,61,5
18182,7,17,53,205,20,60,8
18183,7,16,48,170,18,56,7
18184,7,6,12,43,9,11,0
18185,7,13,36,117,6,45,4
18186,7,14,54,211,20,74,9
18187,7,21,106,304,35,131,16
18189,7,22,65,239,20,82,12
18190,7,14,29,121,11,33,5
18191,7,16,27,101,5,40,4
18192,7,20,59,162,19,61,6
18193,7,15,31,126,16,37,5
18194,7,13,57,184,34,63,9
18195,7,9,71,318,18,97,6
18196,7,8,36,121,14,44,1
18197,7,16,34,124,8,45,7
18198,7,20,75,248,34,78,13
18200,7,19,80,285,24,122,9
18201,7,21,70,179,35,53,5
18202,7,21,56,200,30,70,9
18203,7,7,3,27,1,10,2
18205,7,20,77,256,32,88,12
18206,7,16,37,128,12,38,3
18207,7,12,86,244,18,52,7
18208,7,17,42,122,17,49,2
18209,7,16,32,174,8,64,3
18210,7,18,39,154,18,53,8
18211,7,17,73,222,40,79,10
18212,7,14,40,114,19,41,5
18213,7,22,68,220,31,69,10
18215,7,8,29,117,16,37,5
18217,7,17,57,130,19,50,5
18218,7,16,31,148,10,51,8
18219,7,7,31,165,8,44,3
18220,7,21,52,203,33,67,6
18221,7,8,11,33,2,16,0
18222,7,24,81,238,31,87,10
18223,7,20,46,140,18,48,8
18225,7,19,35,154,9,45,6
18226,7,21,67,237,16,89,11
18227,7,18,43,216,13,70,12
18228,7,12,49,132,35,58,5
18229,7,24,134,293,58,101,11
18230,7,17,74,239,38,75,10
18231,7,23,37,178,17,81,9
18232,7,20,68,201,36,77,8
18233,7,10,32,101,15,30,4
18234,7,21,80,173,39,61,7
18235,7,18,141,360,56,128,17
18236,7,20,50,137,12,52,7
18237,7,18,31,130,12,44,4
18238,7,16,31,101,15,33,3
18239,7,7,18,53,7,20,3
18240,7,16,52,150,18,50,4
18241,7,20,73,203,32,79,9
18242,7,16,22,111,5,37,4
18243,7,24,130,473,55,147,24
18244,7,14,46,191,20,65,6
18245,7,9,39,85,21,36,1
18246,7,17,57,152,19,55,7
18247,7,10,39,194,13,73,7
18248,7,11,36,110,20,40,4
18249,7,13,58,150,26,61,4
18250,7,23,95,296,34,99,12
18251,7,11,26,101,11,32,3
18252,7,14,58,221,7,60,8
18253,7,12,31,75,21,30,3
18254,7,17,29,118,11,44,5
18255,7,20,48,189,21,61,8
18256,7,22,77,253,23,73,12
18257,7,20,63,242,31,83,11
18258,7,9,18,91,10,29,5
18259,7,9,17,87,7,26,1
18260,7,13,50,154,21,56,7
18261,7,20,147,309,75,64,8
18262,7,14,40,156,14,53,5
18263,7,11,17,87,8,31,1
18264,7,16,53,174,14,59,7
18265,7,15,31,103,12,26,4
18266,7,21,95,331,36,143,15
18267,7,11,18,59,9,21,3
18268,7,8,15,44,8,14,2
18269,7,14,30,84,13,35,3
18271,7,20,64,238,20,72,12
18272,7,11,35,169,15,51,9
18273,7,18,49,171,21,56,8
18275,7,20,147,333,59,103,11
18276,7,18,38,144,17,43,8
18277,7,18,45,190,26,63,9
18278,7,13,13,44,6,15,0
18279,7,23,83,282,37,94,13
18280,7,16,27,95,7,37,4
18281,7,24,88,230,30,80,7
18282,7,20,35,179,15,67,8
18283,7,20,77,221,31,83,9
18284,7,11,51,149,20,47,6
18285,7,16,32,93,19,29,5
18286,7,20,57,151,19,72,7
18287,7,18,42,164,12,53,5
18288,7,10,41,164,23,45,6
18289,7,17,46,200,19,64,8
18290,7,10,12,87,6,27,4
18291,7,22,83,192,42,64,8
18292,7,16,32,97,11,34,6
18293,7,11,21,94,13,41,3
18294,7,16,144,333,89,134,13
18295,7,16,22,115,10,47,5
18296,7,8,12,41,5,17,1
18297,7,21,127,397,53,137,7
18298,7,16,24,93,9,32,6
18300,7,13,34,131,13,38,6
18301,7,14,18,97,9,30,5
18302,7,16,115,400,42,116,8
18303,7,18,46,169,19,65,8
18304,7,13,40,152,24,67,6
18305,7,18,39,148,12,43,6
18306,7,10,39,158,22,48,6
18307,7,19,23,110,14,42,5
18308,7,12,112,309,52,104,14
18309,7,17,34,131,16,44,6
18310,7,7,30,148,18,48,4
18311,7,24,116,334,28,120,13
18312,7,21,80,248,24,102,13
18314,7,24,115,259,48,96,12
18317,7,16,33,138,15,47,5
18318,7,14,29,92,11,35,4
18319,7,24,173,419,94,137,18
18320,7,12,31,101,13,46,5
18321,7,14,28,75,15,32,5
18322,7,17,56,169,19,50,8
18324,7,24,83,229,44,64,13
18325,7,13,25,71,9,19,2
18326,7,11,83,279,47,96,11
18327,7,17,52,215,17,70,11
18329,7,14,100,222,45,90,10
18330,7,6,24,57,14,33,2
18331,7,10,17,63,10,22,2
18332,7,22,117,255,38,98,10
18333,7,16,37,134,13,57,4
18334,7,16,107,256,51,98,12
18335,7,16,63,228,20,76,13
18336,7,19,49,131,24,51,4
18337,7,21,46,188,17,62,11
18338,7,20,61,195,26,78,8
18339,7,24,63,291,22,95,11
18340,7,16,84,257,38,95,11
18341,7,22,50,118,25,44,5
18342,7,16,57,153,23,44,7
18343,7,13,52,150,17,61,7
18344,7,16,66,251,18,88,13
18345,7,19,56,172,29,49,6
18346,7,17,59,184,31,53,6
18347,7,14,12,48,4,15,1
18348,7,5,4,11,2,2,0
18349,7,19,51,169,21,63,7
18350,7,12,27,85,11,20,4
18352,7,17,29,84,12,32,5
18353,7,17,56,226,24,85,5
18354,7,11,12,41,7,18,2
18355,7,7,22,92,15,31,4
18356,7,17,37,163,8,63,4
18357,7,16,45,142,12,48,8
18358,7,15,24,97,12,27,5
18361,7,9,23,65,9,20,2
18362,7,24,126,295,50,104,12
18363,7,24,89,245,39,101,12
18364,7,14,30,98,11,35,2
18365,7,12,12,57,5,21,2
18366,7,16,17,93,7,29,4
18367,7,18,19,97,7,35,4
18368,7,15,49,183,17,67,6
18369,7,20,86,240,26,92,8
18370,7,8,10,43,0,6,1
18371,7,18,58,219,19,92,11
18373,7,14,22,79,6,29,4
18374,7,8,7,49,3,21,2
18375,7,8,16,63,6,19,3
18376,7,13,71,157,30,44,6
18377,7,24,83,296,37,110,13
18378,7,18,80,236,29,96,9
18379,7,11,25,112,8,42,4
18380,7,18,56,219,21,88,11
18381,7,20,31,78,10,27,4
18383,7,11,22,84,8,35,1
18384,7,13,12,70,4,26,1
18386,7,23,91,265,20,75,11
18387,7,17,41,194,11,62,9
18388,7,22,98,264,43,83,11
18389,7,17,65,245,28,94,7
18390,7,16,57,174,21,55,6
18391,7,19,62,204,28,67,7
18392,7,15,85,240,30,84,8
18393,7,20,33,138,14,44,6
18394,7,16,23,79,14,24,4
18395,7,24,93,257,42,88,10
18396,7,17,60,181,26,64,8
18398,7,19,56,176,22,66,11
18399,7,22,83,273,42,103,12
18401,7,18,49,205,23,60,8
18402,7,8,57,180,28,65,6
18403,7,12,35,119,19,40,4
18404,7,16,31,95,11,42,4
18405,7,14,39,123,15,47,3
18406,7,18,83,242,29,89,7
18407,7,21,77,215,33,77,12
18408,7,24,111,298,43,115,15
18409,7,14,20,72,9,27,4
18411,7,10,29,100,19,34,6
18412,7,14,35,136,19,48,4
18413,7,18,48,191,15,65,8
18414,7,8,13,42,9,14,1
18415,7,14,35,163,14,44,3
18416,7,19,33,127,13,45,5
18417,7,10,44,143,19,49,7
18418,7,18,24,102,9,29,5
18419,7,23,126,313,44,120,9
18421,7,14,44,152,20,49,5
18422,7,23,60,238,24,75,12
18423,7,18,35,168,9,49,9
18424,7,17,29,92,16,34,2
18426,7,10,12,42,7,18,2
18427,7,16,34,120,11,47,4
18428,7,14,42,220,18,59,10
18429,7,15,53,166,21,65,9
18430,7,19,38,181,8,47,8
18432,7,15,28,124,7,42,5
18433,7,19,53,193,15,55,10
18434,7,17,65,196,32,71,8
18435,7,18,55,194,21,44,10
18436,7,8,17,89,7,20,3
18438,7,22,87,266,35,99,10
18441,7,8,19,44,7,17,3
18442,7,23,68,192,34,78,6
18444,7,12,16,71,5,19,3
18445,7,9,40,145,20,47,7
18446,7,7,42,138,16,41,1
18448,7,19,100,344,41,108,16
18449,7,16,37,160,10,50,8
18450,7,20,44,151,22,51,7
18451,7,18,67,197,21,67,5
18453,7,16,39,127,17,41,7
18454,7,24,99,270,41,100,13
18455,7,7,13,46,9,23,1
18456,7,11,76,225,40,82,8
18458,7,21,37,148,20,42,8
18459,7,18,100,309,35,98,10
18460,7,15,18,79,5,23,3
18461,7,12,24,100,14,27,5
18463,7,6,17,102,9,23,3
18464,7,16,59,174,31,65,5
18465,7,18,74,243,27,80,9
18466,7,12,34,102,20,33,1
18467,7,21,99,283,30,97,11
18468,7,10,36,87,18,24,4
18471,7,20,48,232,8,91,8
18472,7,14,48,145,15,43,7
18473,7,24,74,225,28,62,10
18474,7,22,94,316,34,113,16
18475,7,18,49,185,20,75,8
18476,7,20,131,342,61,126,16
18477,7,22,64,247,35,77,12
18478,7,14,16,93,9,30,4
18479,7,23,75,226,20,82,7
18480,7,17,26,97,11,35,6
18481,7,9,7,43,4,16,2
18482,7,24,83,252,45,80,10
18484,7,12,24,82,13,27,4
18485,7,16,42,118,12,35,5
18488,7,9,24,75,11,17,3
18489,7,21,106,291,44,111,8
18490,7,14,23,82,7,31,4
18491,7,16,44,177,19,65,9
18492,7,17,22,87,9,38,5
18494,7,18,73,224,24,86,6
18495,7,16,40,146,15,46,5
18496,7,6,18,55,5,14,1
18497,7,18,86,255,35,105,11
18498,7,18,78,281,21,85,11
18499,7,24,110,344,49,127,18
18500,7,20,39,117,23,29,6
18501,7,9,23,110,14,29,2
18502,7,17,49,212,13,78,8
18503,7,16,32,121,16,51,6
18504,7,5,11,35,9,9,2
18505,7,13,19,102,5,33,4
18506,7,12,12,63,5,26,2
18507,7,22,67,191,23,89,5
18508,7,18,32,96,10,30,4
18509,7,11,20,71,6,25,3
18510,7,16,65,226,23,57,7
18511,7,7,22,82,12,26,2
18512,7,12,30,116,15,37,5
18513,7,17,23,84,11,26,5
18514,7,13,24,99,10,28,5
18515,7,24,94,289,32,119,10
18516,7,14,16,80,5,20,2
18517,7,14,84,288,41,108,10
18518,7,12,41,146,25,46,3
18519,7,16,27,127,13,45,8
18520,7,19,17,72,7,27,3
18521,7,20,37,140,17,52,3
18522,7,8,31,96,10,28,4
18523,7,21,76,221,33,68,10
18524,7,16,67,224,24,101,7
18525,7,21,68,229,24,90,12
18526,7,16,53,225,11,77,11
18527,7,14,26,54,9,22,3
18528,7,23,107,249,57,78,11
18529,7,10,57,192,28,68,9
18530,7,16,26,131,8,40,6
18531,7,9,34,125,10,49,4
18533,7,9,13,47,4,20,2
18534,7,20,68,179,40,65,9
18535,7,10,8,46,4,14,2
18536,7,24,116,327,36,111,14
18537,7,10,23,111,8,40,1
18538,7,18,61,175,31,57,8
18539,7,10,18,79,9,22,3
18540,7,16,23,84,9,28,4
18541,7,23,41,129,14,49,6
18542,7,23,80,169,45,56,8
18544,7,16,19,72,4,26,4
18545,7,12,41,162,20,54,5
18546,7,15,21,89,5,21,1
18547,7,9,11,36,4,13,1
18548,7,10,34,78,19,33,3
18549,7,20,66,230,31,53,10
18550,7,13,29,106,17,29,4
18551,7,9,20,54,10,15,3
18552,7,11,70,234,36,76,10
18553,7,11,53,130,31,59,6
18554,7,16,72,212,42,84,11
18556,7,20,159,479,47,168,20
18557,7,17,51,161,17,59,6
18558,7,23,75,243,30,81,12
18559,7,19,41,131,17,58,6
18560,7,23,113,332,46,120,15
18561,7,19,43,195,27,63,8
18562,7,19,66,295,19,96,11
18563,7,16,55,202,21,55,9
18564,7,15,38,143,10,50,6
18565,7,13,52,116,32,46,5
18566,7,24,175,348,91,93,15
18567,7,24,98,307,45,107,13
18569,7,22,46,168,24,61,5
18570,7,24,176,400,69,158,20
18571,7,13,48,160,21,78,4
18572,7,13,39,116,17,44,3
18573,7,22,61,171,23,60,8
18574,7,12,27,72,11,22,1
18575,7,15,22,97,11,28,4
18576,7,16,79,239,38,86,9
18577,7,18,82,225,28,65,10
18578,7,16,37,82,20,27,1
18579,7,18,55,160,17,71,9
18580,7,22,50,153,21,61,5
18581,7,19,66,209,31,73,9
18582,7,19,28,192,10,51,6
18583,7,17,38,91,8,33,3
18584,7,21,62,302,34,101,10
18586,7,11,41,102,20,34,3
18587,7,16,30,142,14,40,4
18588,7,23,120,327,64,116,14
18590,7,15,64,223,24,69,13
18591,7,24,127,446,41,158,17
18592,7,8,10,63,3,11,1
18593,7,22,95,303,52,94,15
18594,7,17,45,155,15,53,8
18595,7,11,13,62,9,20,3
18596,7,23,55,174,19,68,7
18597,7,18,74,320,36,96,19
18598,7,17,31,96,12,32,4
18599,7,20,86,275,32,103,12
18600,7,24,59,185,27,59,8
18601,7,17,74,234,29,84,11
18602,7,17,89,328,33,103,11
18603,7,16,15,70,7,26,2
18604,7,21,63,199,23,71,10
18605,7,22,47,151,24,53,6
18606,7,16,58,172,20,58,7
18607,7,17,39,136,15,49,5
18608,7,16,116,360,34,117,13
18609,7,11,34,127,24,45,6
18610,7,10,22,83,5,29,2
18611,7,14,20,114,9,36,4
18612,7,12,15,66,5,19,2
18613,7,16,32,124,9,47,5
18614,7,18,66,188,32,73,8
18615,7,17,38,170,12,64,8
18616,7,24,136,473,51,152,19
18617,7,21,64,228,17,92,10
18618,7,19,42,178,14,54,10
18619,7,18,45,146,24,39,8
18620,7,15,29,105,13,31,5
18621,7,12,22,82,12,29,4
18622,7,11,31,122,12,46,5
18624,7,17,44,142,18,58,7
18626,7,14,67,180,36,62,8
18627,7,17,28,122,14,37,6
18628,7,19,46,175,23,50,7
18629,7,16,30,106,11,34,7
18630,7,16,43,142,19,43,7
18631,7,24,91,239,43,81,10
18632,7,17,42,143,18,40,3
18633,7,11,25,117,9,43,6
18634,7,9,28,71,14,23,2
18635,7,14,17,83,5,26,5
18636,7,24,112,302,44,120,16
18637,7,21,55,207,20,75,7
18638,7,13,42,142,26,41,7
18639,7,14,47,137,12,38,5
18640,7,18,52,157,18,58,6
18641,7,17,68,222,18,85,10
18642,7,16,32,118,20,31,5
18643,7,15,45,173,7,51,5
18644,7,17,48,203,30,62,12
18645,7,9,28,92,13,33,4
18646,7,20,45,153,14,55,6
18647,7,18,41,128,21,51,5
18648,7,18,43,175,11,50,7
18649,7,18,77,311,21,90,7
18650,7,22,76,182,25,67,10
18651,7,21,66,202,35,46,9
18652,7,23,113,425,50,127,19
18653,7,23,57,204,17,77,7
18654,7,16,31,101,21,36,4
18655,7,21,35,169,12,54,4
18656,7,24,97,272,40,106,13
18657,7,23,204,528,88,183,23
18658,7,7,12,55,3,19,1
18659,7,14,42,146,15,53,6
18660,7,16,50,146,27,52,4
18661,7,17,33,123,12,47,5
18662,7,18,35,131,14,51,6
18663,7,16,28,119,16,31,5
18664,7,19,93,256,48,77,10
18666,7,14,75,202,30,82,9
18667,7,21,79,193,30,70,10
18668,7,20,100,294,53,120,14
18669,7,16,24,106,15,25,4
18670,7,13,40,99,18,38,4
18671,7,20,51,178,24,63,6
18672,7,17,81,246,23,72,9
18674,7,18,40,126,21,36,5
18675,7,14,94,288,38,107,10
18676,7,24,61,242,26,74,13
18677,7,17,42,210,22,59,4
18678,7,11,61,178,38,60,6
18680,7,8,14,42,10,14,1
18681,7,23,62,197,23,53,7
18682,7,22,142,347,61,110,12
18683,7,15,44,113,13,35,6
18684,7,17,20,121,8,30,5
18685,7,20,36,148,16,55,4
18686,7,18,77,235,38,89,11
18688,7,8,14,70,4,22,3
18689,7,8,33,99,23,39,6
18690,7,11,46,116,34,36,6
18691,7,22,68,282,26,83,14
18693,7,12,31,128,15,43,6
18694,7,20,100,263,38,81,13
18695,7,17,50,168,21,53,6
18696,7,20,83,186,35,67,8
18697,7,20,71,256,28,83,10
18698,7,13,43,164,23,66,8
18700,7,14,18,87,10,25,4
18701,7,24,71,188,26,81,7
18702,7,23,79,222,39,77,11
18703,7,14,26,151,11,56,6
18704,7,16,34,116,21,31,2
18705,7,20,57,220,22,83,9
18706,7,8,60,214,31,72,7
18707,7,20,54,193,32,63,5
18708,7,18,50,172,20,58,9
18709,7,19,113,326,26,101,16
18710,7,13,17,87,11,22,4
18711,7,10,27,86,7,29,3
18712,7,14,57,286,24,77,9
18713,7,12,48,138,24,48,6
18714,7,14,70,249,26,77,13
18715,7,20,62,194,32,81,7
18716,7,18,133,301,69,94,12
18717,7,12,65,223,34,75,9
18718,7,7,10,26,2,10,1
18719,7,8,12,58,8,14,3
18720,7,10,51,143,28,71,6
18721,7,15,56,239,20,72,11
18722,7,24,87,189,34,59,9
18723,7,16,42,150,16,58,7
18724,7,24,111,307,41,95,12
18725,7,20,68,191,33,82,6
18726,7,20,131,342,53,138,17
18727,7,9,52,144,27,44,6
18729,7,16,36,142,14,45,4
18730,7,18,91,311,49,99,13
18731,7,15,11,53,4,14,2
18732,7,16,69,185,24,66,8
18733,7,22,87,189,37,63,5
18734,7,4,18,72,5,28,2
18736,7,16,48,170,23,53,4
18737,7,15,14,40,8,10,2
18738,7,16,25,90,7,33,4
18739,7,8,22,99,11,40,5
18740,7,20,96,226,34,70,13
18741,7,24,102,298,49,122,15
18742,7,12,31,105,11,33,6
18743,7,9,48,119,19,44,5
18744,7,12,40,158,8,54,7
18745,7,18,55,150,21,54,7
18747,7,7,22,82,18,25,3
18748,7,16,113,240,56,94,9
18749,7,13,48,115,26,39,5
