id,set,human_score,char_4,word_count,char_6
6075,3,3,116,239,61
6076,3,2,77,198,38
6077,3,1,37,95,19
6078,3,2,24,78,13
6079,3,3,56,127,34
6080,3,2,44,117,25
6081,3,2,20,41,13
6082,3,1,27,71,16
6083,3,1,11,33,6
6084,3,3,48,107,21
6085,3,3,87,215,39
6086,3,1,27,84,15
6087,3,2,30,78,11
6088,3,2,49,122,25
6089,3,3,62,161,30
6090,3,1,29,87,11
6091,3,3,62,132,30
6092,3,1,13,47,5
6093,3,1,14,37,7
6094,3,1,42,124,16
6095,3,3,100,234,64
6096,3,2,53,110,20
6097,3,1,12,41,7
6098,3,3,51,132,24
6099,3,1,20,53,7
6100,3,2,70,175,31
6101,3,2,47,111,32
6102,3,2,51,139,21
6103,3,2,55,153,30
6104,3,1,19,38,8
6105,3,3,101,232,51
6106,3,1,35,80,16
6107,3,2,58,143,27
6108,3,1,26,66,13
6109,3,2,30,133,19
6110,3,2,43,108,29
6111,3,2,47,112,26
6112,3,1,24,83,11
6113,3,3,58,154,41
6114,3,1,11,28,7
6115,3,2,21,51,7
6116,3,2,49,154,29
6117,3,1,48,125,27
6118,3,3,62,161,26
6119,3,1,31,76,13
6120,3,2,39,110,17
6121,3,3,57,146,26
6122,3,2,46,104,29
6123,3,3,56,145,27
6124,3,3,59,140,28
6125,3,2,23,67,14
6126,3,1,29,91,17
6127,3,3,62,187,38
6128,3,3,64,156,37
6129,3,2,41,105,22
6130,3,1,34,88,18
6131,3,1,25,60,12
6132,3,3,42,130,15
6133,3,1,19,53,7
6134,3,2,57,155,25
6135,3,2,41,99,25
6136,3,1,24,74,10
6137,3,2,58,141,32
6138,3,2,50,127,29
6139,3,2,42,106,23
6140,3,1,50,126,25
6141,3,2,37,91,22
6142,3,2,58,149,31
6143,3,3,59,164,28
6144,3,3,69,182,38
6145,3,3,72,170,34
6146,3,2,57,159,34
6147,3,2,20,67,15
6148,3,2,17,62,11
6149,3,2,46,119,19
6150,3,2,43,114,23
6151,3,2,45,121,24
6152,3,2,47,124,27
6153,3,2,26,91,7
6154,3,1,7,20,4
6155,3,1,34,85,16
6156,3,2,49,122,27
6157,3,3,78,208,30
6158,3,3,74,184,32
6159,3,2,47,138,19
6160,3,2,49,113,33
6161,3,2,39,99,15
6162,3,2,51,174,24
6163,3,1,15,50,7
6164,3,2,38,107,21
6165,3,3,75,183,43
6166,3,1,10,29,7
6167,3,3,14,44,7
6168,3,2,36,115,11
6169,3,2,70,174,41
6170,3,1,44,149,18
6171,3,3,72,152,51
6172,3,2,56,131,19
6173,3,1,21,50,13
6174,3,2,22,89,10
6175,3,1,35,80,22
6176,3,1,27,99,5
6177,3,2,71,190,33
6178,3,3,49,105,22
6179,3,2,8,27,5
6180,3,3,100,225,45
6181,3,3,49,129,29
6182,3,3,67,171,34
6183,3,3,66,136,35
6184,3,1,31,70,18
6185,3,2,30,102,10
6186,3,2,16,64,8
6187,3,1,11,40,6
6188,3,0,6,17,5
6189,3,1,26,67,14
6190,3,2,69,203,38
6191,3,2,56,142,27
6192,3,3,74,168,39
6193,3,1,28,74,12
6194,3,3,77,200,40
6195,3,3,57,126,29
6196,3,1,25,90,9
6197,3,2,54,131,36
6198,3,3,66,194,42
6199,3,2,18,48,14
6200,3,0,68,175,31
6201,3,2,14,38,9
6202,3,1,19,44,6
6203,3,3,64,180,30
6204,3,1,82,197,39
6205,3,2,20,44,10
6206,3,0,25,62,18
6207,3,0,12,27,6
6208,3,3,51,163,29
6209,3,2,22,92,8
6210,3,2,48,121,24
6211,3,1,39,80,27
6212,3,2,56,128,26
6213,3,1,23,51,13
6214,3,1,27,85,11
6215,3,1,24,58,13
6216,3,2,66,163,28
6217,3,1,18,42,12
6218,3,2,41,108,16
6219,3,2,63,146,35
6220,3,2,55,161,24
6221,3,2,41,123,14
6222,3,2,32,90,13
6223,3,3,70,181,39
6224,3,2,16,49,8
6225,3,3,45,142,22
6226,3,3,36,92,21
6227,3,1,30,69,20
6228,3,3,83,185,48
6229,3,1,12,36,7
6230,3,1,16,36,7
6231,3,2,37,102,24
6232,3,1,57,125,25
6233,3,2,7,20,5
6234,3,1,23,86,9
6235,3,1,12,31,3
6236,3,2,46,127,25
6237,3,2,58,163,22
6238,3,0,10,29,7
6239,3,2,71,160,41
6240,3,3,55,129,29
6241,3,1,22,53,8
6242,3,1,7,16,4
6243,3,2,61,137,37
6244,3,1,37,96,27
6245,3,3,67,166,23
6246,3,1,57,157,27
6247,3,3,54,141,30
6248,3,1,31,71,22
6249,3,3,83,201,50
6250,3,3,82,196,58
6251,3,1,26,68,11
6252,3,1,21,62,13
6253,3,3,57,168,22
6254,3,3,70,183,34
6255,3,1,18,51,9
6256,3,1,13,39,8
6257,3,1,12,25,4
6258,3,1,8,30,6
6259,3,3,28,73,10
6260,3,2,33,77,20
6261,3,1,34,77,20
6262,3,3,70,164,43
6263,3,3,76,197,43
6264,3,3,119,235,72
6265,3,2,30,95,18
6266,3,1,12,44,5
6267,3,3,77,191,47
6268,3,3,93,193,49
6269,3,1,16,45,5
6270,3,3,67,173,34
6271,3,2,31,72,21
6272,3,2,55,132,32
6273,3,1,32,95,15
6274,3,1,33,85,16
6275,3,1,11,36,8
6276,3,3,70,158,37
6277,3,1,10,28,7
6278,3,1,34,71,17
6279,3,2,49,116,30
6280,3,3,30,72,12
6281,3,1,76,200,46
6282,3,3,79,194,28
6283,3,1,16,47,9
6284,3,3,75,177,40
6285,3,2,48,121,27
6286,3,3,74,188,43
6287,3,3,68,143,36
6288,3,2,36,81,23
6289,3,2,27,71,16
6290,3,1,25,65,10
6291,3,2,28,96,18
6292,3,3,83,192,48
6293,3,2,51,129,28
6294,3,1,53,166,27
6295,3,2,14,44,10
6296,3,0,18,51,9
6297,3,1,31,81,16
6298,3,1,12,59,3
6299,3,2,49,114,22
6300,3,3,67,153,37
6301,3,3,89,214,51
6302,3,2,30,94,17
6303,3,1,16,53,7
6304,3,1,22,61,12
6305,3,3,53,147,20
6306,3,1,20,63,13
6307,3,2,51,138,22
6308,3,3,77,200,39
6309,3,1,16,45,9
6310,3,3,67,178,28
6311,3,2,31,79,19
6312,3,2,42,133,19
6313,3,3,69,172,35
6314,3,1,19,52,9
6315,3,2,30,73,10
6316,3,1,45,128,18
6317,3,2,71,205,40
6318,3,1,27,68,13
6319,3,1,36,125,11
6320,3,1,28,64,12
6321,3,1,24,63,10
6322,3,2,31,71,17
6323,3,1,24,60,19
6324,3,1,8,23,3
6325,3,2,30,77,9
6326,3,1,13,38,10
6327,3,2,45,176,17
6328,3,2,47,114,26
6329,3,2,34,113,18
6330,3,3,65,148,35
6331,3,3,75,184,41
6332,3,3,7,21,5
6333,3,3,40,121,15
6334,3,2,41,112,14
6335,3,3,67,128,47
6336,3,3,70,166,32
6337,3,2,41,95,32
6338,3,2,79,180,45
6339,3,2,33,93,15
6340,3,3,65,153,37
6341,3,2,41,111,18
6342,3,1,22,54,13
6343,3,1,67,142,26
6344,3,2,39,95,26
6345,3,2,38,107,19
6346,3,2,38,93,23
6347,3,3,39,87,21
6348,3,1,40,85,15
6349,3,3,60,151,32
6350,3,2,45,131,25
6351,3,3,57,119,29
6352,3,2,60,143,34
6353,3,3,51,163,27
6354,3,1,22,63,11
6355,3,2,43,120,20
6356,3,1,15,48,6
6357,3,2,14,30,8
6358,3,2,24,58,16
6359,3,1,12,24,7
6360,3,2,49,143,23
6361,3,2,43,123,28
6362,3,1,35,99,14
6363,3,3,77,196,41
6364,3,3,47,147,27
6365,3,2,25,78,10
6366,3,3,104,254,58
6367,3,2,34,83,18
6368,3,1,16,67,4
6369,3,1,25,64,6
6370,3,0,13,33,6
6371,3,3,58,188,28
6372,3,2,27,75,10
6373,3,2,26,58,18
6374,3,2,42,155,20
6375,3,1,24,65,14
6376,3,2,40,104,18
6377,3,3,92,218,38
6378,3,3,68,177,28
6379,3,3,78,166,37
6380,3,1,32,88,11
6381,3,3,57,162,24
6382,3,1,18,43,8
6383,3,2,36,101,20
6384,3,3,59,159,25
6385,3,2,33,93,13
6386,3,2,62,184,31
6387,3,3,64,151,33
6388,3,3,69,174,36
6389,3,2,62,132,28
6390,3,2,37,90,17
6391,3,1,24,59,11
6392,3,3,68,187,40
6393,3,1,21,65,11
6394,3,1,4,10,2
6395,3,2,28,87,12
6396,3,3,77,184,46
6397,3,2,42,92,25
6398,3,2,34,93,18
6399,3,2,28,59,17
6400,3,2,30,89,14
6401,3,2,24,63,10
6402,3,2,28,70,14
6403,3,0,9,28,3
6404,3,1,48,102,24
6405,3,3,26,102,5
6406,3,2,64,141,26
6407,3,2,35,76,17
6408,3,3,76,219,44
6409,3,2,29,66,18
6410,3,3,87,233,41
6411,3,1,7,31,4
6412,3,1,41,188,11
6413,3,2,30,74,20
6414,3,1,21,68,11
6415,3,2,45,100,23
6416,3,1,11,36,6
6417,3,3,101,272,55
6418,3,2,66,137,32
6419,3,3,86,207,47
6420,3,1,13,56,5
6421,3,1,18,57,8
6422,3,1,8,20,4
6423,3,3,37,115,20
6424,3,2,59,129,29
6425,3,2,20,59,7
6426,3,2,35,89,21
6427,3,1,38,88,15
6428,3,2,28,62,13
6429,3,1,33,79,13
6430,3,1,28,65,20
6431,3,1,22,60,10
6432,3,3,53,173,25
6433,3,2,50,130,21
6434,3,2,53,122,29
6435,3,1,15,43,9
6436,3,2,29,78,11
6437,3,2,24,67,15
6438,3,1,35,81,12
6439,3,1,36,101,24
6440,3,1,19,67,8
6441,3,3,76,171,23
6442,3,1,20,56,7
6443,3,2,54,148,33
6444,3,3,56,140,26
6445,3,3,74,165,41
6446,3,3,35,135,15
6447,3,2,39,103,18
6448,3,2,45,116,31
6449,3,0,2,10,0
6450,3,2,39,112,12
6451,3,1,17,47,11
6452,3,1,24,65,8
6453,3,1,33,117,17
6454,3,2,10,27,5
6455,3,3,84,193,53
6456,3,1,10,41,6
6457,3,2,54,137,24
6458,3,1,24,76,8
6459,3,2,26,71,12
6460,3,2,55,168,25
6461,3,2,24,66,9
6462,3,3,24,73,12
6463,3,3,40,104,17
6464,3,1,12,64,8
6465,3,2,32,80,21
6466,3,2,34,126,16
6467,3,1,24,81,9
6468,3,2,28,76,18
6469,3,1,29,81,14
6470,3,2,45,112,27
6471,3,1,24,74,11
6472,3,3,96,188,57
6473,3,2,23,60,14
6474,3,2,75,177,36
6475,3,1,13,51,3
6476,3,3,57,176,25
6477,3,2,32,83,17
6478,3,3,81,198,34
6479,3,0,13,28,6
6480,3,2,61,177,29
6481,3,1,8,34,4
6482,3,1,13,37,5
6483,3,3,105,275,56
6484,3,3,59,179,36
6485,3,3,96,253,57
6486,3,2,32,87,17
6487,3,3,61,148,34
6488,3,1,26,75,19
6489,3,2,34,101,13
6490,3,1,19,45,5
6491,3,3,82,194,47
6492,3,2,38,85,25
6493,3,2,41,102,23
6494,3,3,26,64,11
6495,3,2,32,69,13
6496,3,1,30,71,21
6497,3,2,39,101,20
6498,3,2,28,77,13
6499,3,1,22,59,11
6500,3,2,26,74,9
6501,3,1,19,64,10
6502,3,2,43,107,19
6503,3,2,27,70,16
6504,3,1,31,104,15
6505,3,3,52,133,25
6506,3,1,12,44,6
6507,3,3,69,191,44
6508,3,2,40,106,19
6509,3,1,22,69,15
6510,3,2,26,66,14
6511,3,2,34,97,22
6512,3,3,71,194,30
6513,3,2,31,72,21
6514,3,1,20,57,10
6515,3,1,27,81,15
6516,3,3,94,248,51
6517,3,1,18,57,8
6518,3,1,20,58,15
6519,3,2,53,181,19
6520,3,2,69,159,30
6521,3,2,33,96,17
6522,3,2,24,86,10
6523,3,2,40,95,27
6524,3,2,37,77,22
6525,3,2,27,66,11
6526,3,1,18,49,6
6527,3,2,34,97,19
6528,3,2,23,65,10
6529,3,2,43,151,17
6530,3,3,94,299,37
6531,3,1,22,41,11
6532,3,3,66,160,31
6533,3,2,33,96,25
6534,3,1,27,65,10
6535,3,2,57,174,21
6536,3,2,60,150,32
6537,3,1,18,52,7
6538,3,0,19,74,8
6539,3,1,11,35,5
6540,3,2,19,54,9
6541,3,2,50,135,26
6542,3,2,66,143,38
6543,3,3,53,157,20
6544,3,2,34,78,13
6545,3,1,19,42,6
6546,3,1,32,57,15
6547,3,2,17,38,5
6548,3,1,15,57,7
6549,3,1,80,195,51
6550,3,1,9,34,6
6551,3,2,53,122,28
6552,3,1,28,53,7
6553,3,2,61,147,35
6554,3,3,66,148,39
6555,3,1,21,54,10
6556,3,1,17,70,6
6557,3,1,33,96,14
6558,3,1,23,64,15
6559,3,2,25,71,7
6560,3,1,35,70,13
6561,3,2,69,184,36
6562,3,1,28,81,12
6563,3,3,70,184,40
6564,3,3,79,196,40
6565,3,1,62,149,31
6566,3,3,52,128,34
6567,3,1,48,116,16
6568,3,1,18,52,8
6569,3,1,26,76,14
6570,3,2,39,109,22
6571,3,2,63,163,34
6572,3,3,51,143,30
6573,3,1,17,56,7
6575,3,3,84,204,41
6576,3,2,32,99,17
6577,3,1,24,70,10
6578,3,3,45,92,25
6579,3,2,58,145,30
6580,3,2,56,147,30
6581,3,1,32,64,19
6582,3,2,53,145,24
6583,3,2,41,77,21
6584,3,3,64,154,38
6585,3,0,13,31,6
6586,3,2,36,132,18
6587,3,1,36,91,17
6588,3,0,11,32,7
6589,3,1,35,77,15
6590,3,2,31,75,11
6591,3,1,35,96,14
6592,3,3,56,139,30
6593,3,2,35,96,12
6594,3,1,36,80,25
6595,3,1,23,76,16
6596,3,2,48,131,24
6597,3,3,74,157,46
6598,3,1,10,28,8
6599,3,3,47,110,32
6600,3,3,42,125,16
6601,3,2,43,113,21
6602,3,1,24,71,10
6603,3,1,19,65,9
6604,3,2,15,41,9
6605,3,1,18,38,7
6606,3,2,25,69,11
6607,3,2,30,82,15
6608,3,2,26,69,12
6609,3,2,35,75,24
6610,3,1,18,46,8
6611,3,1,20,56,5
6612,3,1,15,37,10
6613,3,1,18,53,7
6614,3,1,8,29,4
6615,3,3,39,98,21
6616,3,0,9,28,5
6617,3,2,34,114,13
6618,3,2,31,63,17
6619,3,3,58,167,20
6620,3,1,22,58,13
6621,3,1,22,65,13
6622,3,1,26,56,18
6623,3,2,59,157,29
6624,3,1,28,94,13
6625,3,2,26,79,10
6626,3,2,30,77,19
6627,3,2,48,126,27
6628,3,1,14,41,9
6629,3,1,24,61,9
6630,3,1,17,36,4
6631,3,2,49,123,23
6632,3,2,24,76,11
6633,3,3,75,178,39
6634,3,1,19,64,9
6635,3,2,29,90,15
6636,3,3,72,152,39
6637,3,3,68,164,30
6638,3,2,39,98,18
6639,3,2,38,98,15
6640,3,1,22,68,6
6641,3,1,16,68,5
6642,3,1,23,77,7
6643,3,2,51,144,25
6644,3,1,37,81,24
6645,3,3,64,157,37
6646,3,3,61,155,31
6647,3,1,10,54,7
6648,3,2,47,109,23
6649,3,1,8,30,4
6650,3,1,24,76,11
6651,3,3,58,172,33
6652,3,1,48,129,18
6653,3,1,47,121,33
6654,3,1,52,146,29
6655,3,3,54,174,22
6656,3,0,17,69,9
6657,3,3,75,184,33
6658,3,2,33,90,11
6659,3,2,49,108,31
6660,3,1,82,201,40
6661,3,3,53,157,30
6662,3,2,55,125,40
6663,3,2,28,87,12
6664,3,2,40,99,25
6665,3,2,41,100,20
6666,3,2,42,112,26
6667,3,1,19,66,10
6668,3,1,15,50,9
6669,3,3,48,103,27
6670,3,1,15,29,5
6671,3,1,13,47,5
6672,3,3,72,167,49
6673,3,0,16,38,10
6674,3,0,20,43,11
6675,3,2,41,93,19
6676,3,2,41,119,18
6677,3,3,62,170,30
6678,3,2,45,107,27
6679,3,2,54,141,31
6680,3,3,80,192,41
6681,3,2,56,125,25
6682,3,3,73,180,40
6683,3,1,42,128,19
6684,3,1,40,87,17
6685,3,2,31,77,16
6686,3,3,18,80,4
6687,3,2,46,135,24
6688,3,1,17,44,14
6689,3,1,20,44,10
6690,3,3,59,109,37
6691,3,1,33,77,22
6692,3,2,49,117,22
6693,3,2,51,126,32
6694,3,3,70,159,37
6695,3,1,16,80,8
6696,3,3,93,201,44
6697,3,2,31,103,17
6698,3,2,32,80,9
6699,3,3,47,139,14
6700,3,2,37,102,13
6701,3,3,75,170,49
6702,3,1,9,24,6
6703,3,1,29,60,21
6704,3,2,56,115,27
6705,3,3,105,230,63
6706,3,2,53,130,25
6707,3,3,67,134,42
6708,3,1,10,26,4
6709,3,2,45,136,20
6710,3,2,5,17,3
6711,3,2,37,87,17
6712,3,3,50,141,25
6713,3,2,35,87,20
6714,3,2,52,105,32
6715,3,2,4,12,4
6716,3,3,80,202,32
6717,3,2,63,143,37
6718,3,1,42,89,19
6719,3,1,15,45,8
6720,3,1,16,36,11
6721,3,2,46,145,30
6722,3,1,21,59,7
6723,3,1,20,85,4
6724,3,1,45,88,27
6725,3,1,16,51,5
6726,3,3,50,111,28
6727,3,3,68,159,45
6728,3,2,38,105,12
6729,3,1,30,86,14
6730,3,2,26,111,11
6731,3,1,6,27,2
6732,3,2,66,168,29
6733,3,3,81,206,41
6734,3,0,20,36,9
6735,3,3,59,154,16
6736,3,2,32,92,18
6737,3,1,26,69,8
6738,3,1,33,80,15
6739,3,1,35,139,18
6740,3,3,58,145,27
6741,3,3,70,197,36
6742,3,2,48,125,26
6743,3,1,20,66,8
6744,3,2,79,202,43
6745,3,2,39,99,20
6746,3,1,16,34,9
6747,3,2,41,103,20
6748,3,3,60,158,31
6749,3,2,38,93,18
6750,3,1,14,37,6
6751,3,3,87,216,41
6752,3,2,59,161,19
6753,3,1,15,56,8
6754,3,1,24,61,15
6755,3,3,42,95,13
6756,3,1,26,91,17
6757,3,2,61,142,37
6758,3,3,55,130,27
6759,3,1,16,50,9
6760,3,3,64,165,22
6761,3,1,28,91,10
6762,3,3,85,187,46
6763,3,2,42,109,24
6764,3,3,57,132,34
6765,3,3,56,121,29
6766,3,1,18,50,11
6767,3,2,47,128,25
6768,3,1,10,50,2
6769,3,1,54,120,29
6770,3,2,58,155,27
6771,3,2,67,134,35
6772,3,1,54,137,26
6773,3,1,27,87,12
6774,3,1,31,71,14
6775,3,2,37,110,15
6776,3,1,25,56,12
6777,3,1,24,79,9
6778,3,1,36,79,21
6779,3,3,69,176,39
6780,3,3,59,164,26
6781,3,2,77,199,43
6782,3,0,21,62,11
6783,3,2,47,121,19
6784,3,1,21,66,9
6785,3,1,20,54,6
6786,3,1,77,191,44
6787,3,2,36,99,6
6788,3,1,30,77,11
6789,3,3,44,140,19
6790,3,2,45,95,18
6791,3,2,53,155,30
6792,3,2,42,112,22
6793,3,1,19,47,10
6794,3,3,25,69,13
6795,3,1,24,62,13
6796,3,1,18,36,13
6797,3,2,26,64,18
6798,3,3,71,178,33
6799,3,3,16,50,9
6800,3,3,56,146,26
6801,3,1,12,43,7
6802,3,2,46,126,25
6803,3,2,33,90,18
6804,3,3,76,158,41
6805,3,3,79,207,34
6806,3,2,42,114,24
6807,3,1,26,84,11
6808,3,1,52,128,32
6809,3,3,60,145,38
6810,3,3,63,141,44
6811,3,3,83,212,54
6812,3,1,14,63,11
6813,3,1,35,87,22
6814,3,2,40,99,15
6815,3,2,59,169,36
6816,3,3,62,160,35
6817,3,1,29,86,12
6818,3,3,66,160,31
6819,3,1,15,52,6
6820,3,1,21,62,11
6821,3,1,9,35,6
6822,3,3,81,206,30
6823,3,1,23,58,13
6824,3,1,16,47,11
6825,3,3,50,135,30
6826,3,2,43,117,18
6827,3,2,33,85,8
6828,3,1,19,60,12
6829,3,1,19,67,11
6830,3,2,59,122,21
6831,3,3,75,204,30
6832,3,2,35,83,14
6833,3,1,25,78,7
6834,3,1,22,63,7
6835,3,1,11,39,3
6836,3,2,37,130,21
6837,3,1,42,104,21
6838,3,2,76,177,27
6839,3,1,22,85,8
6840,3,2,42,141,18
6841,3,1,23,52,18
6842,3,1,30,63,17
6843,3,1,50,126,34
6844,3,1,49,120,26
6845,3,3,74,207,33
6846,3,1,28,71,9
6847,3,1,34,117,15
6848,3,2,41,108,16
6849,3,3,81,184,47
6850,3,2,35,82,20
6851,3,2,30,110,18
6852,3,3,62,167,26
6853,3,3,57,156,32
6854,3,2,66,144,48
6855,3,2,30,78,13
6856,3,1,20,69,8
6857,3,2,71,160,44
6858,3,3,50,114,26
6859,3,2,30,94,11
6860,3,2,48,171,14
6861,3,1,24,63,19
6862,3,2,19,56,9
6863,3,3,61,167,37
6864,3,0,8,20,1
6865,3,2,19,58,4
6866,3,2,59,133,32
6867,3,2,28,73,14
6868,3,2,54,131,28
6869,3,1,42,139,20
6870,3,2,40,101,20
6871,3,2,53,148,24
6872,3,3,91,239,45
6873,3,2,53,132,22
6874,3,2,26,69,6
6875,3,1,20,66,14
6876,3,2,39,108,15
6877,3,2,80,172,38
6878,3,2,37,108,15
6879,3,3,31,122,18
6880,3,2,50,147,27
6881,3,2,40,112,14
6882,3,2,34,85,16
6883,3,1,27,64,15
6884,3,2,38,96,17
6885,3,1,11,39,6
6886,3,2,81,166,43
6887,3,1,25,48,15
6888,3,2,67,193,34
6889,3,2,52,116,28
6890,3,2,25,68,13
6891,3,1,29,72,14
6892,3,1,35,79,19
6893,3,2,28,80,11
6894,3,2,56,130,24
6895,3,2,44,121,20
6896,3,3,43,115,16
6897,3,2,53,137,33
6898,3,3,82,204,29
6899,3,3,63,154,32
6900,3,2,38,93,23
6901,3,2,41,100,18
6902,3,1,31,64,9
6903,3,2,66,184,36
6904,3,3,97,207,57
6905,3,1,19,53,14
6907,3,1,14,35,7
6908,3,2,28,122,10
6909,3,1,23,58,10
6910,3,2,61,144,37
6911,3,1,33,85,16
6912,3,2,44,136,23
6913,3,2,41,119,24
6914,3,1,12,46,6
6915,3,3,80,186,40
6916,3,1,18,56,11
6917,3,3,53,122,25
6918,3,1,34,78,11
6919,3,3,75,178,42
6920,3,2,51,160,20
6921,3,3,74,175,40
6922,3,1,22,60,13
6923,3,3,39,119,23
6924,3,2,55,145,27
6925,3,1,20,68,11
6926,3,3,101,222,54
6927,3,1,34,84,19
6928,3,0,18,58,10
6929,3,2,38,113,12
6930,3,2,77,188,44
6931,3,3,74,161,34
6932,3,2,49,107,22
6933,3,3,50,147,29
6934,3,1,21,68,10
6935,3,2,31,87,14
6936,3,2,43,113,17
6937,3,2,52,131,30
6938,3,2,43,99,20
6939,3,2,30,92,13
6940,3,3,70,154,44
6941,3,2,46,130,27
6942,3,2,19,86,12
6943,3,1,36,99,21
6944,3,3,70,164,30
6945,3,2,39,119,17
6946,3,3,61,130,37
6947,3,1,16,66,8
6948,3,1,12,22,8
6949,3,3,57,135,17
6950,3,1,33,86,15
6951,3,0,6,22,5
6952,3,1,25,72,10
6953,3,1,30,75,14
6954,3,1,6,10,2
6955,3,2,28,101,9
6956,3,2,15,31,7
6957,3,3,62,138,37
6958,3,3,45,118,24
6959,3,2,58,146,26
6960,3,2,45,115,22
6961,3,3,69,180,38
6962,3,1,13,43,1
6963,3,2,33,95,14
6964,3,2,29,87,16
6965,3,3,68,161,42
6966,3,1,15,49,7
6967,3,3,71,170,43
6968,3,3,81,175,36
6969,3,2,49,149,23
6970,3,2,47,140,29
6971,3,2,54,122,27
6972,3,2,46,133,18
6973,3,1,20,56,13
6974,3,1,73,180,43
6975,3,2,31,86,14
6976,3,1,16,49,4
6977,3,1,15,41,7
6978,3,1,10,29,4
6979,3,3,70,166,26
6980,3,1,29,55,22
6981,3,2,56,133,22
6982,3,3,58,138,38
6983,3,1,22,54,6
6984,3,1,64,184,34
6985,3,1,33,71,16
6986,3,3,46,108,24
6987,3,1,7,18,2
6988,3,2,63,163,30
6989,3,3,56,151,31
6990,3,1,26,77,7
6991,3,1,42,105,21
6992,3,2,41,78,25
6993,3,1,19,48,11
6994,3,1,33,73,20
6995,3,1,43,112,13
6996,3,2,24,117,15
6997,3,2,35,83,20
6998,3,1,7,36,2
6999,3,1,18,57,7
7000,3,2,46,105,21
7001,3,2,42,133,20
7002,3,2,43,112,24
7003,3,3,80,180,52
7004,3,2,36,83,22
7005,3,1,13,37,10
7006,3,1,23,58,13
7007,3,2,51,144,21
7008,3,1,46,110,22
7009,3,1,18,39,8
7010,3,1,34,78,28
7011,3,1,25,54,16
7012,3,1,21,45,15
7013,3,1,29,66,17
7014,3,1,28,97,9
7015,3,2,21,71,11
7016,3,1,28,58,13
7017,3,2,44,139,18
7018,3,2,41,99,19
7019,3,2,30,86,21
7020,3,3,73,207,40
7021,3,3,51,117,27
7022,3,2,46,133,19
7023,3,1,37,99,14
7024,3,0,4,16,4
7025,3,2,41,107,25
7026,3,3,53,141,31
7027,3,3,46,154,28
7028,3,3,55,145,22
7029,3,2,71,195,41
7030,3,1,29,75,23
7031,3,1,41,139,22
7032,3,2,51,143,28
7033,3,3,56,142,18
7034,3,3,73,163,42
7035,3,2,32,92,18
7036,3,3,96,220,49
7037,3,1,9,23,6
7038,3,2,23,68,10
7039,3,1,26,69,14
7040,3,3,96,203,55
7041,3,2,76,175,41
7042,3,2,30,75,18
7043,3,2,46,113,24
7044,3,1,15,48,8
7045,3,1,22,44,16
7046,3,1,8,15,4
7047,3,2,36,115,19
7048,3,1,12,30,7
7049,3,2,46,122,29
7050,3,3,57,117,34
7051,3,1,21,48,7
7052,3,1,30,87,16
7053,3,3,73,169,40
