id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10
6384,3,3,59,159,25,64,6
6385,3,2,33,93,13,33,3
6386,3,2,62,184,31,59,8
6387,3,3,64,151,33,56,8
6388,3,3,69,174,36,56,8
6389,3,2,62,132,28,53,6
6390,3,2,37,90,17,36,4
6391,3,1,24,59,11,24,3
6392,3,3,68,187,40,62,9
6393,3,1,21,65,11,22,4
6394,3,1,4,10,2,4,0
6395,3,2,28,87,12,31,4
6396,3,3,77,184,46,84,10
6397,3,2,42,92,25,39,5
6398,3,2,34,93,18,29,4
6399,3,2,28,59,17,27,4
6400,3,2,30,89,14,27,4
6401,3,2,24,63,10,21,3
6402,3,2,28,70,14,26,3
6403,3,0,9,28,3,12,1
6404,3,1,48,102,24,32,5
6405,3,3,26,102,5,43,5
6406,3,2,64,141,26,57,7
6407,3,2,35,76,17,33,4
6408,3,3,76,219,44,61,9
6409,3,2,29,66,18,26,3
6410,3,3,87,233,41,81,8
6411,3,1,7,31,4,13,1
6412,3,1,41,188,11,80,5
6413,3,2,30,74,20,26,4
6414,3,1,21,68,11,21,3
6415,3,2,45,100,23,44,4
6416,3,1,11,36,6,12,2
6417,3,3,101,272,55,92,8
6418,3,2,66,137,32,53,9
6419,3,3,86,207,47,84,9
6420,3,1,13,56,5,19,2
6421,3,1,18,57,8,18,1
6422,3,1,8,20,4,6,1
6423,3,3,37,115,20,35,4
6424,3,2,59,129,29,47,6
6425,3,2,20,59,7,21,1
6426,3,2,35,89,21,35,6
6427,3,1,38,88,15,34,5
6428,3,2,28,62,13,26,2
6429,3,1,33,79,13,30,3
6430,3,1,28,65,20,18,3
6431,3,1,22,60,10,21,3
6432,3,3,53,173,25,61,8
6433,3,2,50,130,21,50,8
6434,3,2,53,122,29,43,6
6435,3,1,15,43,9,16,1
6436,3,2,29,78,11,31,5
6437,3,2,24,67,15,21,3
6438,3,1,35,81,12,29,3
6439,3,1,36,101,24,37,5
6440,3,1,19,67,8,13,4
6441,3,3,76,171,23,70,6
6442,3,1,20,56,7,21,2
6443,3,2,54,148,33,49,4
6444,3,3,56,140,26,52,6
6445,3,3,74,165,41,64,6
6446,3,3,35,135,15,47,6
6447,3,2,39,103,18,45,6
6448,3,2,45,116,31,41,4
6449,3,0,2,10,0,2,0
6450,3,2,39,112,12,38,4
6451,3,1,17,47,11,10,2
6452,3,1,24,65,8,30,3
6453,3,1,33,117,17,41,2
6454,3,2,10,27,5,7,2
6455,3,3,84,193,53,69,9
6456,3,1,10,41,6,13,1
6457,3,2,54,137,24,46,5
6458,3,1,24,76,8,18,4
6459,3,2,26,71,12,30,4
6460,3,2,55,168,25,58,10
6461,3,2,24,66,9,20,4
6462,3,3,24,73,12,20,4
6463,3,3,40,104,17,40,4
6464,3,1,12,64,8,25,3
6465,3,2,32,80,21,30,4
6466,3,2,34,126,16,35,6
6467,3,1,24,81,9,27,2
6468,3,2,28,76,18,29,5
6469,3,1,29,81,14,22,3
6470,3,2,45,112,27,36,6
6471,3,1,24,74,11,24,4
6472,3,3,96,188,57,68,9
6473,3,2,23,60,14,19,3
6474,3,2,75,177,36,60,9
6475,3,1,13,51,3,18,2
6476,3,3,57,176,25,73,7
6477,3,2,32,83,17,29,3
6478,3,3,81,198,34,67,9
6479,3,0,13,28,6,6,1
6480,3,2,61,177,29,64,10
6481,3,1,8,34,4,10,1
6482,3,1,13,37,5,14,1
6483,3,3,105,275,56,96,13
6484,3,3,59,179,36,60,8
6485,3,3,96,253,57,96,11
6486,3,2,32,87,17,36,4
6487,3,3,61,148,34,61,5
6488,3,1,26,75,19,24,4
6489,3,2,34,101,13,26,4
6490,3,1,19,45,5,21,3
6491,3,3,82,194,47,71,9
6492,3,2,38,85,25,30,5
6493,3,2,41,102,23,41,6
6494,3,3,26,64,11,26,2
6495,3,2,32,69,13,21,2
6496,3,1,30,71,21,31,4
6497,3,2,39,101,20,32,6
6498,3,2,28,77,13,19,4
6499,3,1,22,59,11,25,2
6500,3,2,26,74,9,15,3
6501,3,1,19,64,10,18,4
6502,3,2,43,107,19,43,5
6503,3,2,27,70,16,23,3
6504,3,1,31,104,15,39,6
6505,3,3,52,133,25,55,7
6506,3,1,12,44,6,9,3
6507,3,3,69,191,44,67,9
6508,3,2,40,106,19,36,5
6509,3,1,22,69,15,26,3
6510,3,2,26,66,14,35,3
6511,3,2,34,97,22,42,5
6512,3,3,71,194,30,78,10
6513,3,2,31,72,21,21,3
6514,3,1,20,57,10,13,2
6515,3,1,27,81,15,29,4
6516,3,3,94,248,51,92,7
6517,3,1,18,57,8,24,2
6518,3,1,20,58,15,11,3
6519,3,2,53,181,19,75,9
6520,3,2,69,159,30,58,7
6521,3,2,33,96,17,29,4
6522,3,2,24,86,10,32,3
6523,3,2,40,95,27,32,5
6524,3,2,37,77,22,29,4
6525,3,2,27,66,11,22,2
6526,3,1,18,49,6,16,2
6527,3,2,34,97,19,31,6
6528,3,2,23,65,10,23,2
6529,3,2,43,151,17,39,7
6530,3,3,94,299,37,98,14
6531,3,1,22,41,11,13,1
6532,3,3,66,160,31,58,7
6533,3,2,33,96,25,28,4
6534,3,1,27,65,10,22,4
6535,3,2,57,174,21,57,7
6536,3,2,60,150,32,49,8
6537,3,1,18,52,7,17,3
6538,3,0,19,74,8,29,4
6539,3,1,11,35,5,11,1
6540,3,2,19,54,9,17,3
6541,3,2,50,135,26,49,6
6542,3,2,66,143,38,51,6
6543,3,3,53,157,20,51,7
6544,3,2,34,78,13,36,4
6545,3,1,19,42,6,16,3
6546,3,1,32,57,15,18,2
6547,3,2,17,38,5,14,1
6548,3,1,15,57,7,13,3
6549,3,1,80,195,51,65,9
6550,3,1,9,34,6,6,2
6551,3,2,53,122,28,39,5
6552,3,1,28,53,7,25,2
6553,3,2,61,147,35,52,8
6554,3,3,66,148,39,56,7
6555,3,1,21,54,10,20,3
6556,3,1,17,70,6,22,3
6557,3,1,33,96,14,39,5
6558,3,1,23,64,15,23,2
6559,3,2,25,71,7,31,4
6560,3,1,35,70,13,28,4
6561,3,2,69,184,36,63,8
6562,3,1,28,81,12,23,3
6563,3,3,70,184,40,63,10
6564,3,3,79,196,40,80,10
6565,3,1,62,149,31,62,8
6566,3,3,52,128,34,51,7
6567,3,1,48,116,16,43,4
6568,3,1,18,52,8,24,3
6569,3,1,26,76,14,32,4
6570,3,2,39,109,22,31,7
6571,3,2,63,163,34,65,8
6572,3,3,51,143,30,43,6
6573,3,1,17,56,7,22,2
6575,3,3,84,204,41,63,11
6576,3,2,32,99,17,31,5
6577,3,1,24,70,10,28,4
6578,3,3,45,92,25,29,4
6579,3,2,58,145,30,60,5
6580,3,2,56,147,30,51,7
6581,3,1,32,64,19,21,3
6582,3,2,53,145,24,52,6
6583,3,2,41,77,21,31,3
6584,3,3,64,154,38,59,6
6585,3,0,13,31,6,10,1
6586,3,2,36,132,18,41,6
6587,3,1,36,91,17,38,4
6588,3,0,11,32,7,10,1
6589,3,1,35,77,15,32,3
6590,3,2,31,75,11,27,3
6591,3,1,35,96,14,45,4
6592,3,3,56,139,30,41,6
6593,3,2,35,96,12,39,3
6594,3,1,36,80,25,33,4
6595,3,1,23,76,16,21,3
6596,3,2,48,131,24,46,6
6597,3,3,74,157,46,53,5
6598,3,1,10,28,8,8,2
6599,3,3,47,110,32,43,7
6600,3,3,42,125,16,46,6
6601,3,2,43,113,21,36,6
6602,3,1,24,71,10,29,3
6603,3,1,19,65,9,16,3
6604,3,2,15,41,9,12,2
6605,3,1,18,38,7,18,1
6606,3,2,25,69,11,23,4
6607,3,2,30,82,15,31,3
6608,3,2,26,69,12,32,4
6609,3,2,35,75,24,32,3
6610,3,1,18,46,8,14,3
6611,3,1,20,56,5,22,3
6612,3,1,15,37,10,14,3
6613,3,1,18,53,7,20,3
6614,3,1,8,29,4,13,1
6615,3,3,39,98,21,36,4
6616,3,0,9,28,5,9,1
6617,3,2,34,114,13,28,6
6618,3,2,31,63,17,28,2
6619,3,3,58,167,20,68,8
6620,3,1,22,58,13,26,2
6621,3,1,22,65,13,23,1
6622,3,1,26,56,18,22,3
6623,3,2,59,157,29,63,7
6624,3,1,28,94,13,44,3
6625,3,2,26,79,10,30,4
6626,3,2,30,77,19,19,4
6627,3,2,48,126,27,42,5
6628,3,1,14,41,9,15,3
6629,3,1,24,61,9,29,3
6630,3,1,17,36,4,19,3
6631,3,2,49,123,23,51,5
6632,3,2,24,76,11,26,2
6633,3,3,75,178,39,58,10
6634,3,1,19,64,9,20,3
6635,3,2,29,90,15,37,4
6636,3,3,72,152,39,51,7
6637,3,3,68,164,30,60,8
6638,3,2,39,98,18,36,5
6639,3,2,38,98,15,31,4
6640,3,1,22,68,6,22,4
6641,3,1,16,68,5,29,3
6642,3,1,23,77,7,28,3
6643,3,2,51,144,25,53,7
6644,3,1,37,81,24,17,3
6645,3,3,64,157,37,55,7
6646,3,3,61,155,31,64,7
6647,3,1,10,54,7,13,1
6648,3,2,47,109,23,47,4
6649,3,1,8,30,4,12,2
6650,3,1,24,76,11,24,4
6651,3,3,58,172,33,65,5
6652,3,1,48,129,18,55,6
6653,3,1,47,121,33,37,8
6654,3,1,52,146,29,49,8
6655,3,3,54,174,22,66,8
6656,3,0,17,69,9,29,5
6657,3,3,75,184,33,69,7
6658,3,2,33,90,11,43,6
6659,3,2,49,108,31,35,7
6660,3,1,82,201,40,73,10
6661,3,3,53,157,30,49,8
6662,3,2,55,125,40,41,4
6663,3,2,28,87,12,33,5
6664,3,2,40,99,25,33,4
6665,3,2,41,100,20,25,5
6666,3,2,42,112,26,41,7
6667,3,1,19,66,10,23,3
6668,3,1,15,50,9,14,3
6669,3,3,48,103,27,28,6
6670,3,1,15,29,5,12,2
6671,3,1,13,47,5,18,2
6672,3,3,72,167,49,48,8
6673,3,0,16,38,10,8,3
6674,3,0,20,43,11,16,2
6675,3,2,41,93,19,35,4
6676,3,2,41,119,18,40,4
6677,3,3,62,170,30,59,6
6678,3,2,45,107,27,42,4
6679,3,2,54,141,31,49,6
6680,3,3,80,192,41,64,8
6681,3,2,56,125,25,47,7
6682,3,3,73,180,40,65,8
6683,3,1,42,128,19,45,8
6684,3,1,40,87,17,24,4
6685,3,2,31,77,16,26,3
6686,3,3,18,80,4,29,4
6687,3,2,46,135,24,54,4
6688,3,1,17,44,14,14,2
6689,3,1,20,44,10,15,2
6690,3,3,59,109,37,44,7
6691,3,1,33,77,22,24,4
6692,3,2,49,117,22,41,4
6693,3,2,51,126,32,52,6
6694,3,3,70,159,37,62,6
6695,3,1,16,80,8,22,1
6696,3,3,93,201,44,79,8
6697,3,2,31,103,17,38,4
6698,3,2,32,80,9,31,3
6699,3,3,47,139,14,50,4
6700,3,2,37,102,13,40,4
6701,3,3,75,170,49,57,7
6702,3,1,9,24,6,7,1
6703,3,1,29,60,21,30,4
6704,3,2,56,115,27,40,6
6705,3,3,105,230,63,72,12
6706,3,2,53,130,25,50,7
6707,3,3,67,134,42,55,6
6708,3,1,10,26,4,11,1
6709,3,2,45,136,20,48,6
6710,3,2,5,17,3,9,1
6711,3,2,37,87,17,40,3
6712,3,3,50,141,25,48,8
6713,3,2,35,87,20,28,4
6714,3,2,52,105,32,34,4
6715,3,2,4,12,4,3,0
6716,3,3,80,202,32,79,10
6717,3,2,63,143,37,54,7
6718,3,1,42,89,19,35,4
6719,3,1,15,45,8,10,2
6720,3,1,16,36,11,13,2
6721,3,2,46,145,30,46,6
6722,3,1,21,59,7,28,3
6723,3,1,20,85,4,32,4
6724,3,1,45,88,27,35,5
6725,3,1,16,51,5,24,3
6726,3,3,50,111,28,44,7
6727,3,3,68,159,45,50,5
6728,3,2,38,105,12,44,4
6729,3,1,30,86,14,32,3
6730,3,2,26,111,11,37,5
6731,3,1,6,27,2,12,1
6732,3,2,66,168,29,61,7
6733,3,3,81,206,41,65,10
6734,3,0,20,36,9,15,1
6735,3,3,59,154,16,61,7
6736,3,2,32,92,18,31,5
6737,3,1,26,69,8,25,3
6738,3,1,33,80,15,30,4
6739,3,1,35,139,18,50,7
6740,3,3,58,145,27,53,9
6741,3,3,70,197,36,78,10
6742,3,2,48,125,26,33,8
6743,3,1,20,66,8,25,4
6744,3,2,79,202,43,78,7
6745,3,2,39,99,20,30,4
6746,3,1,16,34,9,6,2
6747,3,2,41,103,20,31,5
6748,3,3,60,158,31,51,6
6749,3,2,38,93,18,29,4
6750,3,1,14,37,6,19,2
6751,3,3,87,216,41,87,8
6752,3,2,59,161,19,69,6
6753,3,1,15,56,8,11,2
6754,3,1,24,61,15,31,1
6755,3,3,42,95,13,36,5
6756,3,1,26,91,17,28,5
6757,3,2,61,142,37,58,8
6758,3,3,55,130,27,49,5
6759,3,1,16,50,9,24,2
6760,3,3,64,165,22,74,10
6761,3,1,28,91,10,31,3
6762,3,3,85,187,46,74,7
6763,3,2,42,109,24,42,4
6764,3,3,57,132,34,46,5
6765,3,3,56,121,29,51,7
6766,3,1,18,50,11,17,2
6767,3,2,47,128,25,46,6
6768,3,1,10,50,2,11,3
6769,3,1,54,120,29,42,5
6770,3,2,58,155,27,59,8
6771,3,2,67,134,35,52,6
6772,3,1,54,137,26,56,6
6773,3,1,27,87,12,37,4
6774,3,1,31,71,14,23,4
6775,3,2,37,110,15,43,6
6776,3,1,25,56,12,28,3
6777,3,1,24,79,9,25,3
6778,3,1,36,79,21,30,3
6779,3,3,69,176,39,76,9
6780,3,3,59,164,26,60,7
6781,3,2,77,199,43,72,9
6782,3,0,21,62,11,24,2
6783,3,2,47,121,19,45,5
6784,3,1,21,66,9,20,3
6785,3,1,20,54,6,24,1
6786,3,1,77,191,44,63,9
6787,3,2,36,99,6,48,6
6788,3,1,30,77,11,32,3
6789,3,3,44,140,19,52,6
6790,3,2,45,95,18,34,4
6791,3,2,53,155,30,49,10
6792,3,2,42,112,22,41,5
6793,3,1,19,47,10,15,2
6794,3,3,25,69,13,22,2
6795,3,1,24,62,13,23,3
6796,3,1,18,36,13,12,2
6797,3,2,26,64,18,24,3
6798,3,3,71,178,33,76,8
