id,set,human_score,char_4,word_count,char_6
20959,8,45,305,787,145
20962,8,40,304,848,150
20963,8,40,252,690,115
20964,8,36,264,847,102
20965,8,28,63,176,23
20966,8,40,213,697,93
20967,8,20,124,479,33
20968,8,36,249,770,94
20971,8,46,268,679,98
20972,8,32,119,328,42
20973,8,41,203,574,94
20974,8,44,320,836,140
20975,8,36,177,557,68
20976,8,42,344,842,114
20977,8,42,286,802,104
20979,8,31,145,501,62
20981,8,40,122,308,58
20982,8,32,146,457,51
20983,8,43,228,591,138
20984,8,31,217,725,80
20985,8,36,169,417,71
20987,8,35,227,579,97
20988,8,36,290,837,108
20992,8,40,206,614,70
20993,8,45,308,839,160
20994,8,40,222,560,106
20996,8,38,59,178,18
20998,8,36,206,597,96
20999,8,37,213,649,81
21000,8,30,105,274,37
21001,8,41,290,848,110
21002,8,40,172,483,67
21003,8,36,222,603,101
21004,8,29,123,303,59
21005,8,32,146,420,56
21006,8,36,270,745,103
21007,8,40,217,728,77
21008,8,40,192,650,70
21009,8,33,316,821,131
21010,8,40,191,658,69
21012,8,30,183,550,49
21013,8,24,69,228,26
21014,8,33,112,337,35
21015,8,40,236,638,102
21016,8,31,148,373,60
21017,8,27,39,137,14
21020,8,33,38,128,18
21021,8,40,221,598,97
21022,8,37,268,766,114
21023,8,34,174,497,77
21024,8,33,51,244,18
21025,8,40,216,674,82
21026,8,32,211,621,84
21028,8,32,297,786,131
21029,8,30,66,227,21
21030,8,44,158,494,58
21031,8,25,211,836,53
21032,8,40,330,828,126
21033,8,27,205,673,68
21034,8,36,149,486,45
21035,8,45,180,574,73
21036,8,41,222,603,84
21037,8,50,416,846,186
21038,8,42,194,488,50
21039,8,36,214,658,86
21042,8,36,274,845,119
21043,8,40,291,814,135
21044,8,36,263,720,120
21045,8,37,127,384,65
21049,8,40,255,826,90
21051,8,42,289,823,91
21052,8,32,263,847,104
21053,8,30,179,566,76
21054,8,43,297,816,108
21055,8,35,107,349,43
21056,8,48,257,681,103
21057,8,40,375,844,116
21058,8,40,337,848,128
21059,8,45,252,640,100
21060,8,45,350,851,151
21061,8,30,108,404,43
21063,8,37,205,567,80
21064,8,38,283,772,94
21065,8,47,196,581,95
21067,8,41,305,845,138
21068,8,36,215,543,73
21069,8,42,271,843,75
21070,8,40,317,694,126
21071,8,30,233,832,102
21072,8,35,273,688,83
21073,8,40,264,833,93
21074,8,37,254,688,110
21075,8,35,215,553,101
21076,8,40,261,720,129
21077,8,40,174,590,64
21078,8,35,132,344,78
21079,8,34,121,304,48
21081,8,36,260,838,104
21083,8,41,216,606,94
21085,8,37,248,651,75
21086,8,30,137,345,61
21087,8,34,170,444,54
21089,8,36,189,515,83
21090,8,37,156,380,67
21091,8,34,116,252,70
21092,8,43,236,703,103
21093,8,42,285,844,81
21094,8,40,291,787,130
21095,8,35,284,846,97
21096,8,37,137,493,50
21097,8,46,231,729,91
21098,8,43,333,847,157
21099,8,40,291,841,130
21101,8,40,132,462,34
21102,8,31,107,450,43
21103,8,32,84,244,31
21105,8,40,341,849,109
21106,8,40,212,676,79
21107,8,40,241,582,120
21109,8,40,195,596,76
21110,8,45,264,741,123
21111,8,36,261,784,112
21112,8,35,209,604,58
21113,8,36,274,829,101
21114,8,40,219,580,101
21115,8,32,134,390,52
21116,8,37,250,752,100
21118,8,48,295,692,129
21119,8,33,204,597,73
21120,8,50,346,842,150
21122,8,46,297,829,114
21123,8,43,197,551,83
21126,8,27,206,843,71
21127,8,35,218,725,85
21129,8,36,257,849,98
21130,8,45,293,840,118
21131,8,35,164,445,73
21132,8,40,135,326,91
21133,8,35,223,710,69
21134,8,34,285,819,90
21135,8,40,252,790,114
21136,8,33,276,845,109
21137,8,39,296,763,142
21138,8,33,122,365,51
21140,8,24,30,63,19
21141,8,31,76,188,42
21142,8,36,134,411,55
21143,8,40,310,847,139
21144,8,40,174,524,80
21145,8,32,260,849,57
21146,8,47,297,846,130
21147,8,40,229,732,102
21148,8,35,205,611,78
21149,8,36,253,696,112
21150,8,28,60,204,17
21151,8,35,242,847,79
21153,8,33,192,432,63
21154,8,34,264,669,90
21155,8,36,282,846,105
21156,8,40,252,722,93
21157,8,40,311,797,120
21158,8,35,259,765,88
21159,8,46,232,636,117
21160,8,34,191,664,78
21161,8,40,268,785,51
21163,8,40,163,504,71
21164,8,45,255,631,123
21166,8,31,90,314,36
21167,8,40,316,842,155
21168,8,40,317,848,114
21170,8,39,277,845,138
21171,8,35,158,421,78
21174,8,42,256,725,118
21175,8,38,280,828,90
21176,8,34,142,530,59
21177,8,26,73,262,28
21178,8,31,193,502,74
21179,8,31,68,215,29
21180,8,40,267,686,128
21181,8,40,243,627,90
21182,8,31,129,426,56
21183,8,36,221,707,72
21185,8,42,262,715,105
21186,8,39,290,848,105
21188,8,37,200,641,77
21189,8,37,188,625,64
21190,8,36,218,658,91
21191,8,34,216,689,69
21192,8,35,150,548,44
21193,8,40,202,574,83
21194,8,42,271,848,111
21195,8,36,192,565,83
21198,8,34,218,727,79
21199,8,35,219,723,85
21200,8,40,351,848,125
21202,8,45,211,569,107
21203,8,40,260,700,112
21204,8,31,136,369,51
21205,8,31,72,204,28
21206,8,34,234,843,89
21207,8,44,213,665,80
21208,8,38,276,850,83
21209,8,42,307,847,93
21210,8,35,183,563,76
21211,8,33,223,711,98
21213,8,40,141,538,52
21214,8,40,115,358,48
21215,8,41,251,702,112
21217,8,30,96,320,38
21218,8,42,299,846,123
21219,8,40,290,833,129
21220,8,30,202,695,74
21221,8,31,136,443,69
21222,8,27,70,237,28
21223,8,36,197,488,67
21224,8,43,193,595,72
21225,8,50,342,847,157
21227,8,40,225,623,87
21229,8,40,235,635,95
21230,8,36,246,665,89
21233,8,40,244,695,89
21235,8,28,141,473,48
21236,8,40,169,580,52
21237,8,40,319,842,138
21238,8,37,166,578,49
21240,8,26,49,208,16
21241,8,30,167,563,60
21244,8,30,88,297,38
21245,8,40,306,850,142
21246,8,37,226,598,74
21247,8,34,256,770,88
21248,8,28,139,405,46
21249,8,42,140,386,64
21250,8,44,321,813,144
21251,8,40,249,766,112
21253,8,40,124,344,54
21255,8,41,201,555,60
21256,8,33,127,394,56
21257,8,30,205,700,70
21258,8,40,108,334,46
21259,8,43,266,842,104
21261,8,36,254,847,109
21262,8,36,208,628,52
21263,8,32,308,601,83
21264,8,36,113,280,41
21265,8,35,89,299,41
21266,8,38,178,612,57
21268,8,38,131,363,59
21269,8,40,183,424,93
21271,8,30,111,328,58
21272,8,40,292,848,107
21273,8,34,164,512,54
21274,8,40,175,453,85
21275,8,40,328,839,89
21276,8,34,293,708,116
21277,8,30,204,744,66
21279,8,33,108,303,34
21280,8,40,301,819,136
21281,8,40,182,450,81
21284,8,38,206,604,99
21285,8,37,228,716,75
21286,8,36,259,802,78
21287,8,40,270,791,109
21288,8,46,291,695,126
21289,8,49,273,790,118
21290,8,37,207,551,112
21291,8,30,281,844,134
21292,8,50,240,545,132
21293,8,33,94,230,34
21294,8,34,105,243,64
21295,8,45,205,593,94
21296,8,40,211,664,79
21297,8,32,250,849,91
21298,8,30,80,269,29
21299,8,41,294,842,129
21300,8,44,371,844,176
21301,8,21,25,76,10
21302,8,40,255,842,100
21304,8,37,297,850,105
21306,8,46,239,595,64
21307,8,30,201,546,66
21308,8,40,140,412,72
21309,8,38,187,519,90
21310,8,40,132,331,54
21312,8,32,260,844,101
21315,8,35,293,538,180
21318,8,29,57,227,30
21319,8,46,260,752,115
21321,8,40,291,834,127
21322,8,36,176,711,62
21323,8,43,243,701,141
21324,8,40,288,842,104
21325,8,45,268,777,130
21327,8,33,128,497,36
21329,8,30,120,406,47
21330,8,37,270,658,135
21331,8,26,33,92,20
21332,8,40,176,505,71
21333,8,36,181,508,64
21334,8,30,61,172,17
21336,8,36,243,799,91
21338,8,34,217,601,67
21339,8,34,204,726,53
21340,8,37,233,705,102
21342,8,40,201,596,79
21343,8,47,250,710,90
21344,8,47,196,513,57
21345,8,32,272,848,98
21346,8,31,174,489,41
21347,8,32,308,831,120
21348,8,40,253,828,101
21350,8,36,204,515,70
21351,8,31,180,551,70
21352,8,37,178,679,59
21354,8,35,110,357,39
21355,8,28,81,390,23
21356,8,37,280,842,106
21357,8,41,220,614,70
21358,8,46,312,767,129
21360,8,35,138,496,51
21361,8,45,206,527,72
21364,8,45,217,613,90
21365,8,37,253,727,91
21366,8,41,214,587,105
21367,8,39,188,576,78
21369,8,29,115,381,30
21370,8,31,63,192,23
21373,8,40,287,746,117
21374,8,38,239,717,115
21375,8,37,177,557,74
21377,8,34,176,569,65
21379,8,35,285,811,118
21380,8,37,209,728,88
21382,8,42,256,753,114
21383,8,40,215,570,92
21384,8,38,252,840,98
21385,8,50,312,765,155
21386,8,42,337,842,91
21387,8,40,289,817,112
21388,8,40,298,806,122
21389,8,20,9,34,3
21390,8,36,281,848,81
21391,8,34,205,781,76
21392,8,40,175,532,54
21393,8,30,83,302,21
21394,8,31,200,654,93
21397,8,40,199,641,64
21398,8,50,275,827,131
21399,8,25,113,255,55
21403,8,41,332,835,150
21404,8,37,189,556,82
21405,8,40,129,365,41
21407,8,40,129,355,33
21408,8,21,47,131,18
21409,8,44,266,852,86
21410,8,33,182,580,68
21411,8,31,267,841,87
21412,8,32,192,617,77
21413,8,46,291,843,104
21414,8,41,153,390,72
21415,8,35,272,847,98
21416,8,40,127,373,46
21418,8,45,236,692,69
21419,8,43,279,848,113
21421,8,41,302,835,141
21422,8,41,237,706,101
21424,8,36,273,849,121
21425,8,34,92,310,36
21426,8,41,284,841,100
21427,8,35,194,546,83
21428,8,30,113,404,41
21429,8,55,361,831,169
21431,8,40,198,509,76
21432,8,50,272,625,125
21433,8,35,287,777,95
21434,8,32,124,431,52
21436,8,37,157,413,84
21437,8,34,252,626,103
21438,8,46,211,658,89
21440,8,34,245,543,122
21441,8,41,308,841,135
21442,8,40,183,510,66
21443,8,34,153,512,65
21444,8,30,70,276,16
21446,8,30,68,222,28
21447,8,36,205,700,69
21448,8,30,79,274,31
21449,8,32,100,362,36
21450,8,35,180,630,68
21451,8,45,186,456,106
21452,8,33,77,263,37
21453,8,36,177,499,78
21454,8,42,295,845,108
21456,8,39,270,757,90
21457,8,40,189,526,61
21458,8,40,207,605,98
21459,8,40,310,843,103
21460,8,32,75,336,28
21462,8,35,252,849,77
21463,8,25,74,181,35
21465,8,36,231,646,70
21467,8,45,191,551,77
21468,8,35,160,466,45
21470,8,36,286,831,123
21471,8,40,272,847,106
21472,8,33,241,838,70
21473,8,39,149,525,62
21475,8,40,166,434,75
21476,8,28,23,110,12
21477,8,28,27,80,8
21478,8,42,297,757,97
21479,8,31,166,571,52
21480,8,32,266,856,81
21481,8,40,284,839,82
21482,8,30,134,360,43
21483,8,41,191,511,68
21484,8,50,330,776,153
21485,8,36,229,585,76
21487,8,30,234,765,78
21488,8,41,235,701,86
21489,8,22,50,194,18
21490,8,50,288,850,93
21491,8,30,212,584,86
21494,8,40,250,843,109
21495,8,36,181,641,54
21500,8,37,271,745,96
21501,8,28,72,289,28
21502,8,38,369,846,146
21503,8,32,248,706,94
21505,8,40,148,448,68
21506,8,45,214,637,95
21507,8,36,250,708,104
21508,8,45,278,785,130
21509,8,30,114,391,39
21510,8,43,272,850,115
21511,8,37,175,598,80
21512,8,28,98,394,36
21513,8,37,290,756,122
21514,8,34,122,394,44
21515,8,36,226,835,61
21516,8,35,221,606,81
21517,8,32,154,408,59
21518,8,40,163,460,69
21519,8,37,256,767,119
21521,8,38,342,849,142
21522,8,40,199,557,89
21525,8,30,242,849,95
21526,8,40,200,631,94
21529,8,38,164,527,71
21530,8,46,191,522,74
21531,8,50,344,804,124
21532,8,50,198,540,95
21533,8,35,95,281,39
21535,8,35,248,836,111
21536,8,35,170,512,56
21537,8,33,141,371,48
21539,8,45,336,842,143
21540,8,45,281,849,130
21541,8,40,132,398,59
21542,8,40,196,500,98
21544,8,31,127,411,58
21545,8,36,230,632,91
21546,8,35,219,831,63
21547,8,42,248,750,91
21548,8,35,207,653,90
21549,8,30,74,243,22
21550,8,40,287,845,99
21552,8,33,129,486,29
21553,8,25,59,295,17
21554,8,31,203,772,71
21555,8,25,59,212,16
21556,8,44,320,850,153
21557,8,42,253,751,103
21558,8,38,307,841,113
21559,8,31,120,406,48
21560,8,44,314,842,132
21561,8,40,149,418,63
21563,8,46,254,696,120
21564,8,41,260,578,147
21566,8,37,279,840,124
21567,8,45,209,689,87
21568,8,40,158,460,78
21569,8,34,156,443,55
21570,8,31,162,490,65
21571,8,40,153,432,72
21573,8,35,223,614,75
21574,8,40,330,841,128
21575,8,30,101,338,26
21577,8,40,153,417,84
21578,8,32,191,560,70
21579,8,27,38,222,13
21581,8,36,132,468,54
21582,8,34,199,594,66
21584,8,30,256,841,104
21586,8,39,229,739,83
21587,8,30,116,352,45
21589,8,30,335,851,90
21592,8,40,172,474,81
21594,8,32,171,595,66
21595,8,36,128,385,53
21596,8,31,110,359,39
21598,8,30,122,366,56
21599,8,47,273,849,100
21601,8,40,135,427,57
21603,8,35,156,474,57
21604,8,33,196,494,83
21605,8,36,124,304,56
21606,8,36,123,430,50
21607,8,48,308,818,155
21608,8,40,211,553,95
21609,8,40,246,664,126
21610,8,40,292,849,127
21611,8,42,327,847,137
21613,8,40,276,754,109
21615,8,32,249,766,86
21617,8,36,227,710,92
21618,8,40,249,717,72
21619,8,10,1,4,1
21620,8,33,243,788,93
21621,8,44,316,834,108
21623,8,35,218,764,83
21624,8,30,230,816,80
21626,8,35,296,844,102
21628,8,32,166,545,58
21629,8,40,312,816,162
21630,8,40,192,562,92
21633,8,40,163,468,73
