id,set,human_score,char_4,word_count
3182,2,2,80,170
3183,2,3,136,326
3184,2,3,164,377
3185,2,4,134,353
3186,2,2,96,300
3187,2,3,112,284
3188,2,3,127,403
3189,2,4,206,531
3190,2,4,131,366
3191,2,4,202,593
3192,2,3,67,191
3193,2,3,163,380
3194,2,3,139,433
3195,2,4,144,307
3196,2,4,185,564
3197,2,3,92,229
3198,2,2,76,238
3199,2,4,129,348
3200,2,4,226,583
3201,2,4,125,331
3202,2,5,217,557
3203,2,4,164,366
3204,2,3,163,344
3205,2,3,112,312
3206,2,4,331,948
3207,2,3,136,285
3208,2,4,163,387
3209,2,3,73,226
3210,2,4,175,431
3211,2,3,99,297
3212,2,4,255,667
3213,2,4,144,467
3214,2,4,297,656
3215,2,3,69,183
3216,2,4,200,522
3217,2,4,257,629
3218,2,3,119,313
3219,2,4,293,679
3220,2,3,137,464
3221,2,3,220,638
3222,2,3,55,162
3223,2,3,141,320
3224,2,3,163,439
3225,2,4,90,241
3226,2,4,124,340
3227,2,3,146,451
3228,2,4,277,684
3229,2,4,146,410
3230,2,2,33,118
3231,2,4,257,753
3232,2,3,66,193
3233,2,3,137,351
3234,2,3,134,318
3235,2,4,246,644
3236,2,4,210,516
3237,2,2,30,93
3238,2,2,96,248
3239,2,4,173,505
3240,2,2,88,255
3241,2,1,15,40
3242,2,4,131,387
3243,2,4,251,641
3244,2,2,60,136
3245,2,2,24,67
3246,2,3,75,270
3247,2,4,184,540
3248,2,4,136,392
3249,2,3,238,653
3250,2,2,37,113
3251,2,3,103,284
3252,2,4,140,393
3253,2,4,165,463
3254,2,5,198,508
3255,2,3,161,510
3256,2,3,96,247
3257,2,1,25,94
3258,2,4,204,621
3259,2,2,35,111
3260,2,4,175,481
3261,2,4,209,573
3262,2,4,111,325
3263,2,4,232,568
3264,2,2,55,160
3265,2,4,209,535
3266,2,4,320,734
3267,2,3,126,335
3268,2,3,169,423
3269,2,4,180,482
3270,2,3,167,454
3271,2,4,256,645
3272,2,2,63,144
3273,2,4,229,676
3274,2,4,132,384
3275,2,3,139,305
3276,2,3,149,481
3277,2,5,289,724
3278,2,4,244,601
3279,2,4,204,477
3280,2,3,61,148
3281,2,4,267,661
3282,2,4,208,564
3283,2,3,147,478
3284,2,4,85,253
3285,2,4,125,331
3286,2,3,157,585
3287,2,3,170,397
3288,2,4,195,452
3289,2,3,111,279
3290,2,4,126,446
3291,2,5,246,704
3292,2,4,255,654
3293,2,4,136,365
3294,2,4,152,387
3295,2,3,127,296
3296,2,4,146,416
3297,2,3,96,270
3298,2,4,251,598
3299,2,4,210,556
3300,2,4,157,461
3301,2,3,102,296
3302,2,4,168,457
3303,2,3,128,301
3304,2,3,113,292
3305,2,3,114,336
3306,2,5,217,495
3307,2,3,120,524
3308,2,4,176,414
3309,2,4,155,439
3310,2,6,309,767
3311,2,4,225,579
3312,2,4,193,515
3313,2,3,103,312
3314,2,3,150,389
3315,2,4,187,470
3316,2,3,239,612
3317,2,3,145,432
3318,2,3,109,294
3319,2,3,107,258
3320,2,4,136,389
3321,2,4,197,504
3322,2,3,98,259
3323,2,4,188,488
3324,2,3,65,186
3325,2,4,205,537
3326,2,3,108,319
3327,2,3,150,386
3328,2,3,143,330
3329,2,3,56,179
3330,2,3,117,279
3331,2,4,285,677
3332,2,3,86,222
3333,2,3,92,204
3334,2,4,190,494
3335,2,4,108,290
3336,2,3,74,203
3337,2,4,181,443
3338,2,3,104,299
3339,2,4,150,460
3340,2,4,214,593
3341,2,3,138,410
3342,2,4,202,486
3343,2,5,346,982
3344,2,3,258,535
3345,2,3,98,287
3346,2,2,57,149
3347,2,4,163,431
3348,2,4,131,321
3349,2,3,135,287
3350,2,3,82,291
3351,2,4,143,375
3352,2,2,60,139
3353,2,2,129,376
3354,2,3,57,196
3355,2,3,129,348
3356,2,3,128,363
3357,2,3,151,430
3358,2,3,147,391
3359,2,2,52,201
3360,2,4,103,267
3361,2,4,199,437
3362,2,4,132,320
3363,2,2,94,279
3364,2,4,143,347
3365,2,3,118,343
3366,2,4,146,414
3367,2,4,256,616
3368,2,4,147,374
3369,2,3,115,275
3370,2,4,180,499
3371,2,3,97,271
3372,2,3,130,301
3373,2,3,105,255
3374,2,4,142,324
3375,2,3,125,290
3376,2,4,191,453
3377,2,2,97,301
3378,2,3,80,244
3379,2,1,158,401
3380,2,3,144,377
3381,2,3,112,308
3382,2,4,79,195
3383,2,5,192,455
3384,2,4,190,518
3385,2,4,223,548
3386,2,4,202,497
3387,2,3,134,396
3388,2,3,81,195
3389,2,3,113,368
3390,2,3,130,412
3391,2,4,213,539
3392,2,3,87,220
3393,2,3,69,164
3394,2,3,201,448
3395,2,3,74,209
3396,2,3,163,409
3397,2,4,242,514
3398,2,4,202,586
3399,2,4,176,539
3400,2,3,192,549
3401,2,3,94,271
3402,2,4,153,401
3403,2,3,153,374
3404,2,4,117,343
3405,2,3,196,537
3406,2,4,173,454
3407,2,4,172,451
3408,2,3,157,415
3409,2,3,235,656
3410,2,3,94,224
3411,2,4,119,280
3412,2,4,179,483
3413,2,3,86,263
3414,2,4,161,429
3415,2,3,94,308
3416,2,3,95,268
3417,2,3,140,425
3418,2,5,331,757
3419,2,2,185,424
3420,2,4,202,532
3421,2,4,190,425
3422,2,2,62,225
3423,2,2,42,109
3424,2,4,224,534
3425,2,4,124,330
3426,2,1,24,67
3427,2,4,82,266
3428,2,6,206,508
3429,2,2,88,359
3430,2,3,102,289
3431,2,3,122,312
3432,2,4,124,403
3433,2,3,107,349
3434,2,2,54,156
3435,2,2,92,271
3436,2,4,122,314
3437,2,3,62,148
3438,2,3,116,330
3439,2,3,87,240
3440,2,4,225,534
3441,2,2,120,314
3442,2,4,121,337
3443,2,4,225,542
3444,2,4,142,359
3445,2,4,152,372
3446,2,4,163,437
3447,2,4,228,555
3448,2,3,169,382
3449,2,4,195,488
3450,2,3,116,302
3451,2,4,126,314
3452,2,3,151,427
3453,2,4,149,378
3454,2,2,57,127
3455,2,3,156,353
3456,2,3,110,298
3457,2,3,126,266
3458,2,4,152,488
3459,2,3,116,373
3460,2,4,215,495
3461,2,3,75,190
3462,2,3,109,344
3463,2,3,83,177
3464,2,4,215,545
3465,2,3,80,189
3466,2,3,97,246
3467,2,4,204,510
3468,2,4,160,369
3469,2,4,198,486
3470,2,4,207,563
3471,2,3,123,354
3472,2,3,85,216
3473,2,2,22,37
3474,2,4,215,484
3475,2,2,75,186
3476,2,3,185,436
3477,2,3,150,409
3478,2,2,142,401
3479,2,3,73,176
3480,2,3,112,292
3481,2,4,103,266
3482,2,3,121,271
3483,2,4,173,466
3484,2,3,91,237
3485,2,4,211,499
3486,2,1,35,108
3487,2,4,198,493
3488,2,3,147,356
3489,2,3,88,196
3490,2,4,129,324
3491,2,2,40,109
3492,2,4,210,694
3493,2,2,33,86
3494,2,2,108,287
3495,2,4,125,309
3496,2,4,128,370
3497,2,3,139,372
3498,2,4,129,361
3499,2,2,180,440
3500,2,2,54,179
3501,2,4,161,417
3502,2,3,121,342
3503,2,3,78,188
3504,2,4,99,355
3505,2,3,65,196
3506,2,4,134,359
3507,2,4,139,356
3508,2,3,148,367
3509,2,5,261,593
3510,2,3,104,281
3511,2,3,115,366
3512,2,4,175,450
3513,2,3,117,308
3514,2,4,153,400
3515,2,3,122,273
3516,2,4,208,540
3517,2,2,43,92
3518,2,4,154,369
3519,2,4,160,534
3520,2,4,223,535
3521,2,4,124,324
3522,2,3,123,277
3523,2,4,211,544
3524,2,4,133,322
3525,2,3,172,420
3526,2,3,93,309
3527,2,4,147,420
3528,2,4,216,496
3529,2,4,205,476
3530,2,4,181,433
3531,2,4,241,592
3532,2,3,106,255
3533,2,4,135,312
3534,2,3,142,425
3535,2,3,108,424
3536,2,3,91,250
3537,2,4,255,555
3538,2,3,134,381
3539,2,4,356,874
3540,2,3,150,414
3541,2,4,148,422
3542,2,4,181,478
3543,2,3,68,229
3544,2,4,129,314
3545,2,4,193,575
3546,2,4,317,776
3547,2,4,141,354
3548,2,3,134,357
3549,2,4,127,331
3550,2,4,202,558
3551,2,3,232,731
3552,2,3,125,341
3553,2,3,100,259
3554,2,3,113,349
3555,2,4,200,546
3556,2,1,21,72
3557,2,3,147,322
3558,2,3,105,310
3559,2,3,220,709
3560,2,3,150,424
3561,2,3,105,256
3562,2,3,118,291
3563,2,3,148,403
3564,2,4,138,348
3565,2,4,155,414
3566,2,4,148,365
3567,2,4,185,432
3568,2,5,131,339
3569,2,3,156,384
3570,2,5,229,537
3571,2,4,126,349
3572,2,2,80,296
3573,2,4,190,465
3574,2,4,146,304
3575,2,3,326,974
3576,2,3,87,234
3577,2,4,167,378
3578,2,4,141,368
3579,2,4,207,534
3580,2,3,101,263
3581,2,3,134,428
3582,2,3,65,171
3583,2,3,95,285
3584,2,4,102,234
3585,2,3,76,340
3586,2,3,104,327
3587,2,3,55,171
3588,2,2,69,241
3589,2,4,205,549
3590,2,2,176,528
3591,2,3,217,471
3592,2,3,116,279
3593,2,4,152,394
3594,2,4,303,724
3595,2,4,192,457
3596,2,4,219,705
3597,2,2,50,159
3598,2,3,116,302
3599,2,3,111,353
3600,2,4,108,362
3601,2,4,234,549
3602,2,3,78,271
3603,2,2,57,231
3604,2,3,74,236
3605,2,3,251,748
3606,2,4,129,378
3607,2,4,289,583
3608,2,4,163,442
3609,2,4,219,557
3610,2,3,81,213
3611,2,2,40,143
3612,2,4,131,316
3613,2,4,165,419
3614,2,4,182,518
3615,2,4,138,376
3616,2,4,128,349
3617,2,3,99,246
3618,2,4,107,409
3619,2,4,177,432
3620,2,4,232,580
3621,2,4,149,413
3622,2,5,186,565
3623,2,3,73,190
3624,2,4,144,344
3625,2,3,100,293
3626,2,5,234,511
3627,2,4,164,381
3628,2,4,212,605
3629,2,4,126,335
3630,2,3,127,261
3631,2,3,126,304
3632,2,3,55,181
3633,2,3,97,248
3634,2,3,78,206
3635,2,3,93,260
3636,2,4,197,595
3637,2,4,175,471
3638,2,4,129,286
3639,2,3,99,263
3640,2,4,267,635
3641,2,2,60,165
3642,2,3,164,378
3643,2,2,57,142
3644,2,4,112,320
3645,2,3,97,268
3646,2,4,156,411
3647,2,4,209,476
3648,2,5,223,494
3649,2,4,157,491
3650,2,4,153,373
3651,2,4,168,415
3652,2,4,223,628
3653,2,4,295,886
3654,2,4,149,378
3655,2,3,108,281
3656,2,2,19,69
3657,2,4,177,390
3658,2,5,203,614
3659,2,3,53,153
3660,2,3,138,363
3661,2,4,211,511
3662,2,4,206,544
3663,2,2,58,116
3664,2,4,160,376
3665,2,3,111,291
3666,2,3,134,340
3667,2,2,119,299
3668,2,4,150,453
3669,2,4,107,244
3670,2,1,9,62
3671,2,3,140,434
3672,2,3,117,354
3673,2,3,59,241
3674,2,4,171,395
3675,2,3,139,375
3676,2,4,238,540
3677,2,4,200,493
3678,2,4,99,312
3679,2,3,121,406
3680,2,3,103,249
3681,2,3,126,364
3682,2,4,180,399
3683,2,4,171,472
3684,2,3,71,219
3685,2,2,71,180
3686,2,3,86,295
3687,2,4,221,505
3688,2,4,157,408
3689,2,4,169,508
3690,2,3,108,332
3691,2,4,190,387
3692,2,4,161,384
3693,2,3,146,392
3694,2,3,179,398
3695,2,3,112,282
3696,2,4,134,375
3697,2,4,275,808
3698,2,4,188,494
3699,2,2,44,104
3700,2,4,159,404
3701,2,3,134,351
3702,2,3,107,273
3703,2,3,111,295
3704,2,4,108,234
3705,2,2,58,248
3706,2,3,99,273
3707,2,5,194,461
3708,2,4,175,437
3709,2,3,142,383
3710,2,2,78,240
3711,2,3,116,291
3712,2,3,115,300
3713,2,4,195,485
3714,2,2,47,107
3715,2,4,93,304
3716,2,3,168,353
3717,2,3,89,311
3718,2,3,120,301
3719,2,4,250,748
3720,2,3,132,423
3721,2,4,176,428
3722,2,5,218,564
3723,2,5,261,601
3724,2,2,96,270
3725,2,3,86,279
3726,2,4,119,287
3727,2,3,84,276
3728,2,4,150,402
3729,2,3,87,296
3730,2,3,109,318
3731,2,3,68,191
3732,2,3,130,328
3733,2,3,133,289
3734,2,2,42,153
3735,2,3,126,321
3736,2,4,241,535
3737,2,4,152,439
3738,2,3,99,324
3739,2,2,99,227
3740,2,4,218,595
3741,2,2,31,81
3742,2,4,201,476
3743,2,3,121,305
3744,2,3,104,292
3745,2,2,80,210
3746,2,4,221,572
3747,2,4,104,281
3748,2,4,156,337
3749,2,3,150,323
3750,2,4,163,371
3751,2,4,281,676
3752,2,4,113,300
3753,2,3,144,346
3754,2,3,99,270
3755,2,4,191,530
3756,2,4,187,536
3757,2,3,134,440
3758,2,3,81,246
3759,2,2,82,210
3760,2,4,94,332
3761,2,4,308,857
3762,2,2,57,141
3763,2,4,194,507
3764,2,3,120,405
3765,2,4,147,385
3766,2,3,87,185
3767,2,4,174,382
3768,2,4,301,784
3769,2,3,91,284
3770,2,4,168,377
3771,2,4,146,375
3772,2,3,92,277
3773,2,3,128,364
3774,2,3,128,333
3775,2,4,148,436
3776,2,4,145,446
3777,2,4,152,369
3778,2,3,138,396
3779,2,2,31,152
3780,2,4,209,550
3781,2,4,152,398
3782,2,3,118,346
3783,2,4,161,453
3784,2,5,265,697
3785,2,2,45,106
3786,2,4,101,280
3787,2,3,106,301
3788,2,4,184,394
3789,2,3,101,249
3790,2,3,90,246
3791,2,4,164,449
3792,2,3,115,257
3793,2,5,291,612
3794,2,3,166,430
3795,2,4,160,482
3796,2,4,164,399
3797,2,3,149,377
3798,2,4,219,646
3799,2,3,84,224
3800,2,3,112,409
3801,2,2,40,91
3802,2,4,206,455
3803,2,3,65,174
3804,2,4,130,350
3805,2,3,52,109
3806,2,3,168,371
3807,2,4,125,264
3808,2,3,87,220
3809,2,5,248,533
3810,2,3,98,281
3811,2,3,126,306
3812,2,3,110,321
3813,2,2,107,286
3814,2,3,106,405
3815,2,4,130,347
3816,2,3,121,300
3817,2,3,36,152
3818,2,4,118,268
3819,2,4,242,847
3820,2,3,143,345
3821,2,3,117,320
3822,2,3,131,285
3823,2,3,65,183
3824,2,4,182,526
3825,2,4,118,307
3826,2,4,203,564
3827,2,4,184,465
3828,2,3,82,264
3829,2,3,140,355
3830,2,4,122,362
3831,2,3,94,215
3832,2,4,140,450
3833,2,4,187,489
3834,2,3,112,391
3835,2,4,122,330
3836,2,4,207,531
3837,2,3,83,197
3838,2,3,76,215
3839,2,3,98,329
3840,2,4,272,733
3841,2,3,64,196
3842,2,3,147,402
3843,2,3,156,448
3844,2,4,170,444
3845,2,2,26,85
3846,2,4,164,445
3847,2,4,240,693
3848,2,4,138,381
3849,2,4,186,467
3850,2,3,72,263
3851,2,3,151,403
3852,2,3,141,362
3853,2,4,84,259
3854,2,3,134,325
3855,2,3,97,273
3856,2,4,134,349
3857,2,3,180,536
3858,2,3,139,335
3859,2,3,198,517
3860,2,3,141,429
3861,2,3,71,235
3862,2,5,277,600
3863,2,3,141,369
3864,2,4,150,367
3865,2,4,121,336
3866,2,4,74,235
3867,2,3,93,239
3868,2,4,146,405
3869,2,3,178,404
3870,2,3,113,301
3871,2,4,185,402
3872,2,4,136,527
3873,2,5,352,877
3874,2,3,94,249
3875,2,5,287,615
3876,2,4,224,544
3877,2,4,166,389
3878,2,3,110,361
3879,2,1,15,46
3880,2,3,68,187
3881,2,5,136,338
3882,2,3,43,154
3883,2,1,15,48
3884,2,3,98,379
3885,2,3,143,351
3886,2,3,134,379
3887,2,4,100,254
3888,2,5,173,417
3889,2,4,170,480
3890,2,3,157,407
3891,2,3,98,242
3892,2,3,142,340
3893,2,4,196,479
3894,2,3,143,388
3895,2,4,86,287
3896,2,4,213,558
3897,2,4,90,322
3898,2,3,188,419
3899,2,4,159,432
3900,2,3,132,355
3901,2,3,142,331
3902,2,4,211,479
3903,2,2,24,47
3904,2,4,169,432
3905,2,3,119,309
3906,2,4,288,616
3907,2,4,129,318
3908,2,5,254,606
3909,2,4,173,452
3910,2,3,125,366
3911,2,3,146,476
3912,2,3,140,342
3913,2,3,123,280
3914,2,3,127,294
3915,2,3,168,397
3916,2,4,122,357
3917,2,3,118,360
3918,2,4,218,503
3919,2,4,215,512
3920,2,4,231,560
3921,2,3,158,437
3922,2,3,183,456
3923,2,4,178,439
3924,2,3,194,485
3925,2,5,189,579
3926,2,3,120,441
3927,2,3,135,310
3928,2,3,97,335
3929,2,3,98,319
3930,2,3,178,478
3931,2,4,162,374
3932,2,4,206,521
3933,2,3,121,378
3934,2,4,185,392
3935,2,3,159,365
3936,2,3,109,359
3937,2,5,196,493
3938,2,3,131,400
3939,2,4,154,437
3940,2,4,118,350
3941,2,2,90,253
3942,2,3,160,508
3943,2,4,119,455
3944,2,4,147,414
3945,2,3,141,368
3946,2,4,134,301
3947,2,3,111,493
3948,2,3,114,240
3949,2,4,177,456
3950,2,3,105,270
3951,2,5,368,831
3952,2,2,60,173
3953,2,4,158,436
3954,2,4,161,423
3955,2,4,176,445
3956,2,4,260,612
3957,2,2,79,196
3958,2,3,174,452
3959,2,3,188,537
3960,2,4,123,364
3961,2,4,254,581
3962,2,4,228,570
3963,2,4,177,407
3964,2,3,107,231
3965,2,4,267,647
3966,2,3,40,195
3967,2,3,93,267
3968,2,3,138,413
3969,2,3,154,452
3970,2,4,249,624
3971,2,3,86,206
3972,2,4,90,206
3973,2,3,54,180
3974,2,2,17,50
3975,2,4,142,381
3976,2,4,95,338
3977,2,4,176,494
3978,2,4,195,471
3979,2,3,86,236
3980,2,3,92,238
3981,2,4,267,655
3982,2,4,193,474
3983,2,5,293,591
3984,2,4,189,511
3985,2,3,77,217
3986,2,3,269,610
3987,2,3,96,239
3988,2,4,153,370
3989,2,4,120,313
3990,2,4,166,451
3991,2,4,150,465
3992,2,4,199,463
3993,2,3,82,210
3994,2,4,195,506
3995,2,3,123,302
3996,2,4,200,461
3997,2,3,102,204
3998,2,4,112,318
3999,2,4,187,460
4000,2,2,76,307
4001,2,4,136,438
4002,2,3,122,408
4003,2,4,143,352
4004,2,2,41,113
4005,2,4,153,470
4006,2,3,97,256
4007,2,3,116,379
4008,2,2,23,49
4009,2,1,24,53
4010,2,4,266,508
4011,2,3,120,261
4012,2,4,116,273
4013,2,3,149,344
4014,2,4,183,517
4015,2,4,253,674
4016,2,4,162,395
4017,2,3,130,326
4018,2,4,195,446
4019,2,3,187,450
4020,2,3,121,380
4021,2,4,149,398
4022,2,4,226,453
4023,2,4,131,367
4024,2,1,11,39
4025,2,4,174,450
4026,2,5,291,670
4027,2,4,92,230
4028,2,5,189,491
4029,2,3,137,425
4030,2,3,103,351
4031,2,3,75,209
4032,2,3,134,329
4033,2,5,205,465
4034,2,3,127,343
4035,2,3,173,386
4036,2,4,154,498
4037,2,3,214,531
4038,2,4,241,652
4039,2,4,132,352
4040,2,3,212,531
4041,2,3,181,486
4042,2,3,134,331
4043,2,3,115,349
4044,2,5,234,642
4045,2,3,112,324
4046,2,4,293,746
4047,2,3,87,196
4048,2,3,97,245
4049,2,4,217,584
4050,2,2,139,402
4051,2,3,145,400
4052,2,3,152,456
4053,2,4,138,323
4054,2,3,83,245
4055,2,4,198,487
4056,2,3,113,325
4057,2,3,212,570
4058,2,4,157,357
4059,2,4,149,361
4060,2,5,242,711
4061,2,6,230,517
4062,2,4,203,469
4063,2,3,153,427
4064,2,3,104,258
4065,2,3,80,247
4066,2,3,130,406
4067,2,4,141,407
4068,2,3,122,331
4069,2,4,153,436
4070,2,4,147,401
4071,2,4,111,312
4072,2,4,218,545
4073,2,4,186,607
4074,2,4,221,481
4075,2,3,162,469
4076,2,3,173,524
4077,2,3,81,212
4078,2,4,220,551
4079,2,4,222,512
4080,2,4,230,482
4081,2,4,162,436
4082,2,4,155,423
4083,2,4,172,449
4084,2,4,192,480
4085,2,3,113,235
4086,2,3,124,292
4087,2,4,113,341
4088,2,4,206,496
4089,2,4,168,420
4090,2,3,138,361
4091,2,3,132,325
4092,2,4,148,459
4093,2,4,204,568
4094,2,4,230,572
4095,2,4,270,682
4096,2,3,204,612
4097,2,2,124,330
4098,2,3,89,241
4099,2,4,202,388
4100,2,3,87,284
4101,2,4,212,556
4102,2,4,99,224
4103,2,4,143,343
4104,2,3,117,274
4105,2,3,112,338
4106,2,3,139,355
4107,2,3,109,424
4108,2,6,297,644
4109,2,4,170,392
4110,2,3,109,233
4111,2,4,259,661
4112,2,2,26,97
4113,2,3,86,286
4114,2,4,161,417
4115,2,2,21,90
4116,2,4,139,324
4117,2,4,187,464
4118,2,3,113,289
4119,2,3,83,216
4120,2,2,89,248
4121,2,3,112,248
4122,2,3,71,148
4123,2,4,174,390
4124,2,2,37,126
4125,2,4,214,554
4126,2,4,187,493
4127,2,4,159,473
4128,2,4,186,490
4129,2,4,179,420
4130,2,4,260,807
4131,2,3,158,436
4132,2,3,106,253
4133,2,4,215,620
4134,2,4,223,558
4135,2,2,103,373
4136,2,2,46,141
4137,2,4,379,827
4138,2,4,172,508
4139,2,4,195,406
4140,2,2,73,171
4141,2,5,274,601
4142,2,4,114,307
4143,2,3,141,381
4144,2,4,201,458
4145,2,4,262,596
4146,2,3,149,392
4147,2,4,107,271
4148,2,4,207,441
4149,2,3,148,388
4150,2,3,95,283
4151,2,3,98,219
4152,2,3,87,243
4153,2,3,82,266
4154,2,4,137,372
4155,2,3,80,221
4156,2,3,99,256
4157,2,4,102,287
4158,2,4,184,462
4159,2,3,90,204
4160,2,3,163,451
4161,2,3,116,237
4162,2,5,250,524
4163,2,3,65,174
4164,2,3,109,340
4165,2,5,248,568
4166,2,3,147,371
4167,2,3,76,216
4168,2,4,106,280
4169,2,4,194,478
4170,2,3,99,318
4171,2,4,206,557
4172,2,4,184,472
4173,2,3,128,324
4174,2,4,235,670
4175,2,3,118,279
4176,2,5,313,740
4177,2,4,243,558
4178,2,4,137,381
4179,2,3,102,306
4180,2,4,194,428
4181,2,3,105,245
4182,2,4,118,402
4183,2,4,269,593
4184,2,3,145,362
4185,2,4,234,562
4186,2,3,177,435
4187,2,3,91,277
4188,2,3,121,374
4189,2,3,88,251
4190,2,4,169,419
4191,2,2,45,111
4192,2,4,129,348
4193,2,3,106,239
4194,2,4,207,448
4195,2,4,227,525
4196,2,3,174,400
4197,2,3,123,474
4198,2,4,167,355
4199,2,4,220,513
4200,2,2,49,129
4201,2,4,177,401
4202,2,5,227,570
4203,2,4,181,484
4204,2,3,80,208
4205,2,3,119,373
4206,2,3,55,148
4207,2,3,139,432
4208,2,5,325,625
4209,2,4,177,485
4210,2,2,37,125
4211,2,2,67,175
4212,2,4,131,310
4213,2,4,144,358
4214,2,4,198,456
4215,2,4,79,251
4216,2,3,58,159
4217,2,6,397,1025
4218,2,4,101,371
4219,2,5,336,799
4220,2,4,154,436
4221,2,2,96,303
4222,2,4,259,694
4223,2,3,126,328
4224,2,3,99,287
4225,2,3,216,713
4226,2,4,265,614
4227,2,4,144,322
4228,2,4,159,382
4229,2,4,132,316
4230,2,4,189,511
4231,2,2,38,154
4232,2,4,217,561
4233,2,3,98,231
4234,2,3,72,229
4235,2,3,110,275
4236,2,2,33,114
4237,2,3,84,223
4238,2,3,113,312
4239,2,3,147,387
4240,2,2,58,138
4241,2,4,234,584
4242,2,3,94,295
4243,2,3,84,275
4244,2,4,186,409
4245,2,2,60,169
4246,2,4,198,478
