id,set,human_score,char_4
3313,2,3,103
3314,2,3,150
3315,2,4,187
3316,2,3,239
3317,2,3,145
3318,2,3,109
3319,2,3,107
3320,2,4,136
3321,2,4,197
3322,2,3,98
3323,2,4,188
3324,2,3,65
3325,2,4,205
3326,2,3,108
3327,2,3,150
3328,2,3,143
3329,2,3,56
3330,2,3,117
3331,2,4,285
3332,2,3,86
3333,2,3,92
3334,2,4,190
3335,2,4,108
3336,2,3,74
3337,2,4,181
3338,2,3,104
3339,2,4,150
3340,2,4,214
3341,2,3,138
3342,2,4,202
3343,2,5,346
3344,2,3,258
3345,2,3,98
3346,2,2,57
3347,2,4,163
3348,2,4,131
3349,2,3,135
3350,2,3,82
3351,2,4,143
3352,2,2,60
3353,2,2,129
3354,2,3,57
3355,2,3,129
3356,2,3,128
3357,2,3,151
3358,2,3,147
3359,2,2,52
3360,2,4,103
3361,2,4,199
3362,2,4,132
3363,2,2,94
3364,2,4,143
3365,2,3,118
3366,2,4,146
3367,2,4,256
3368,2,4,147
3369,2,3,115
3370,2,4,180
3371,2,3,97
3372,2,3,130
3373,2,3,105
3374,2,4,142
3375,2,3,125
3376,2,4,191
3377,2,2,97
3378,2,3,80
3379,2,1,158
3380,2,3,144
3381,2,3,112
3382,2,4,79
3383,2,5,192
3384,2,4,190
3385,2,4,223
3386,2,4,202
3387,2,3,134
3388,2,3,81
3389,2,3,113
3390,2,3,130
3391,2,4,213
3392,2,3,87
3393,2,3,69
3394,2,3,201
3395,2,3,74
3396,2,3,163
3397,2,4,242
3398,2,4,202
3399,2,4,176
3400,2,3,192
3401,2,3,94
3402,2,4,153
3403,2,3,153
3404,2,4,117
3405,2,3,196
3406,2,4,173
3407,2,4,172
3408,2,3,157
3409,2,3,235
3410,2,3,94
3411,2,4,119
3412,2,4,179
3413,2,3,86
3414,2,4,161
3415,2,3,94
3416,2,3,95
3417,2,3,140
3418,2,5,331
3419,2,2,185
3420,2,4,202
3421,2,4,190
3422,2,2,62
3423,2,2,42
3424,2,4,224
3425,2,4,124
3426,2,1,24
3427,2,4,82
3428,2,6,206
3429,2,2,88
3430,2,3,102
3431,2,3,122
3432,2,4,124
3433,2,3,107
3434,2,2,54
3435,2,2,92
3436,2,4,122
3437,2,3,62
3438,2,3,116
3439,2,3,87
3440,2,4,225
3441,2,2,120
3442,2,4,121
3443,2,4,225
3444,2,4,142
3445,2,4,152
3446,2,4,163
3447,2,4,228
3448,2,3,169
3449,2,4,195
3450,2,3,116
3451,2,4,126
3452,2,3,151
3453,2,4,149
3454,2,2,57
3455,2,3,156
3456,2,3,110
3457,2,3,126
3458,2,4,152
3459,2,3,116
3460,2,4,215
3461,2,3,75
3462,2,3,109
3463,2,3,83
3464,2,4,215
3465,2,3,80
3466,2,3,97
3467,2,4,204
3468,2,4,160
3469,2,4,198
3470,2,4,207
3471,2,3,123
3472,2,3,85
3473,2,2,22
3474,2,4,215
3475,2,2,75
3476,2,3,185
3477,2,3,150
3478,2,2,142
3479,2,3,73
3480,2,3,112
3481,2,4,103
3482,2,3,121
3483,2,4,173
3484,2,3,91
3485,2,4,211
3486,2,1,35
3487,2,4,198
3488,2,3,147
3489,2,3,88
3490,2,4,129
3491,2,2,40
3492,2,4,210
3493,2,2,33
3494,2,2,108
3495,2,4,125
3496,2,4,128
3497,2,3,139
3498,2,4,129
3499,2,2,180
3500,2,2,54
3501,2,4,161
3502,2,3,121
3503,2,3,78
3504,2,4,99
3505,2,3,65
3506,2,4,134
3507,2,4,139
3508,2,3,148
3509,2,5,261
3510,2,3,104
3511,2,3,115
3512,2,4,175
3513,2,3,117
3514,2,4,153
3515,2,3,122
3516,2,4,208
3517,2,2,43
3518,2,4,154
3519,2,4,160
3520,2,4,223
3521,2,4,124
3522,2,3,123
3523,2,4,211
3524,2,4,133
3525,2,3,172
3526,2,3,93
3527,2,4,147
3528,2,4,216
3529,2,4,205
3530,2,4,181
3531,2,4,241
3532,2,3,106
3533,2,4,135
3534,2,3,142
3535,2,3,108
3536,2,3,91
3537,2,4,255
3538,2,3,134
3539,2,4,356
3540,2,3,150
3541,2,4,148
3542,2,4,181
3543,2,3,68
3544,2,4,129
3545,2,4,193
3546,2,4,317
3547,2,4,141
3548,2,3,134
3549,2,4,127
3550,2,4,202
3551,2,3,232
3552,2,3,125
3553,2,3,100
3554,2,3,113
3555,2,4,200
3556,2,1,21
3557,2,3,147
3558,2,3,105
3559,2,3,220
3560,2,3,150
3561,2,3,105
3562,2,3,118
3563,2,3,148
3564,2,4,138
3565,2,4,155
3566,2,4,148
3567,2,4,185
3568,2,5,131
3569,2,3,156
3570,2,5,229
3571,2,4,126
3572,2,2,80
3573,2,4,190
3574,2,4,146
3575,2,3,326
3576,2,3,87
3577,2,4,167
3578,2,4,141
3579,2,4,207
3580,2,3,101
3581,2,3,134
3582,2,3,65
3583,2,3,95
3584,2,4,102
3585,2,3,76
3586,2,3,104
3587,2,3,55
3588,2,2,69
3589,2,4,205
3590,2,2,176
3591,2,3,217
3592,2,3,116
3593,2,4,152
3594,2,4,303
3595,2,4,192
3596,2,4,219
3597,2,2,50
3598,2,3,116
3599,2,3,111
3600,2,4,108
3601,2,4,234
3602,2,3,78
3603,2,2,57
3604,2,3,74
3605,2,3,251
3606,2,4,129
3607,2,4,289
3608,2,4,163
3609,2,4,219
3610,2,3,81
3611,2,2,40
3612,2,4,131
3613,2,4,165
3614,2,4,182
3615,2,4,138
3616,2,4,128
3617,2,3,99
3618,2,4,107
3619,2,4,177
3620,2,4,232
3621,2,4,149
3622,2,5,186
3623,2,3,73
3624,2,4,144
3625,2,3,100
3626,2,5,234
3627,2,4,164
3628,2,4,212
3629,2,4,126
3630,2,3,127
3631,2,3,126
3632,2,3,55
3633,2,3,97
3634,2,3,78
3635,2,3,93
3636,2,4,197
3637,2,4,175
3638,2,4,129
3639,2,3,99
3640,2,4,267
3641,2,2,60
3642,2,3,164
3643,2,2,57
3644,2,4,112
3645,2,3,97
3646,2,4,156
3647,2,4,209
3648,2,5,223
3649,2,4,157
3650,2,4,153
3651,2,4,168
3652,2,4,223
3653,2,4,295
3654,2,4,149
3655,2,3,108
3656,2,2,19
3657,2,4,177
3658,2,5,203
3659,2,3,53
3660,2,3,138
3661,2,4,211
3662,2,4,206
3663,2,2,58
3664,2,4,160
3665,2,3,111
3666,2,3,134
3667,2,2,119
3668,2,4,150
3669,2,4,107
3670,2,1,9
3671,2,3,140
3672,2,3,117
3673,2,3,59
3674,2,4,171
3675,2,3,139
3676,2,4,238
3677,2,4,200
3678,2,4,99
3679,2,3,121
3680,2,3,103
3681,2,3,126
3682,2,4,180
3683,2,4,171
3684,2,3,71
3685,2,2,71
3686,2,3,86
3687,2,4,221
3688,2,4,157
3689,2,4,169
3690,2,3,108
3691,2,4,190
3692,2,4,161
3693,2,3,146
3694,2,3,179
3695,2,3,112
3696,2,4,134
3697,2,4,275
3698,2,4,188
3699,2,2,44
3700,2,4,159
3701,2,3,134
3702,2,3,107
3703,2,3,111
3704,2,4,108
3705,2,2,58
3706,2,3,99
3707,2,5,194
3708,2,4,175
3709,2,3,142
3710,2,2,78
3711,2,3,116
3712,2,3,115
3713,2,4,195
3714,2,2,47
3715,2,4,93
3716,2,3,168
3717,2,3,89
3718,2,3,120
3719,2,4,250
3720,2,3,132
3721,2,4,176
3722,2,5,218
3723,2,5,261
3724,2,2,96
3725,2,3,86
3726,2,4,119
3727,2,3,84
3728,2,4,150
3729,2,3,87
3730,2,3,109
3731,2,3,68
3732,2,3,130
3733,2,3,133
3734,2,2,42
3735,2,3,126
3736,2,4,241
3737,2,4,152
3738,2,3,99
3739,2,2,99
3740,2,4,218
3741,2,2,31
3742,2,4,201
3743,2,3,121
3744,2,3,104
3745,2,2,80
3746,2,4,221
3747,2,4,104
3748,2,4,156
3749,2,3,150
3750,2,4,163
3751,2,4,281
3752,2,4,113
3753,2,3,144
3754,2,3,99
3755,2,4,191
3756,2,4,187
3757,2,3,134
3758,2,3,81
3759,2,2,82
3760,2,4,94
3761,2,4,308
3762,2,2,57
3763,2,4,194
3764,2,3,120
3765,2,4,147
3766,2,3,87
3767,2,4,174
3768,2,4,301
3769,2,3,91
3770,2,4,168
3771,2,4,146
3772,2,3,92
3773,2,3,128
3774,2,3,128
3775,2,4,148
3776,2,4,145
3777,2,4,152
3778,2,3,138
3779,2,2,31
3780,2,4,209
3781,2,4,152
3782,2,3,118
3783,2,4,161
3784,2,5,265
3785,2,2,45
3786,2,4,101
3787,2,3,106
3788,2,4,184
3789,2,3,101
3790,2,3,90
3791,2,4,164
3792,2,3,115
3793,2,5,291
3794,2,3,166
3795,2,4,160
3796,2,4,164
3797,2,3,149
3798,2,4,219
3799,2,3,84
3800,2,3,112
3801,2,2,40
3802,2,4,206
3803,2,3,65
3804,2,4,130
3805,2,3,52
3806,2,3,168
3807,2,4,125
3808,2,3,87
3809,2,5,248
3810,2,3,98
3811,2,3,126
3812,2,3,110
3813,2,2,107
3814,2,3,106
3815,2,4,130
3816,2,3,121
3817,2,3,36
3818,2,4,118
3819,2,4,242
3820,2,3,143
3821,2,3,117
3822,2,3,131
3823,2,3,65
3824,2,4,182
3825,2,4,118
3826,2,4,203
3827,2,4,184
3828,2,3,82
3829,2,3,140
3830,2,4,122
3831,2,3,94
3832,2,4,140
3833,2,4,187
3834,2,3,112
3835,2,4,122
3836,2,4,207
3837,2,3,83
3838,2,3,76
3839,2,3,98
3840,2,4,272
3841,2,3,64
3842,2,3,147
3843,2,3,156
3844,2,4,170
3845,2,2,26
3846,2,4,164
3847,2,4,240
3848,2,4,138
3849,2,4,186
3850,2,3,72
3851,2,3,151
3852,2,3,141
3853,2,4,84
3854,2,3,134
3855,2,3,97
3856,2,4,134
3857,2,3,180
3858,2,3,139
3859,2,3,198
3860,2,3,141
3861,2,3,71
3862,2,5,277
3863,2,3,141
3864,2,4,150
3865,2,4,121
3866,2,4,74
3867,2,3,93
3868,2,4,146
3869,2,3,178
3870,2,3,113
3871,2,4,185
3872,2,4,136
3873,2,5,352
3874,2,3,94
3875,2,5,287
3876,2,4,224
3877,2,4,166
3878,2,3,110
3879,2,1,15
3880,2,3,68
3881,2,5,136
3882,2,3,43
3883,2,1,15
3884,2,3,98
3885,2,3,143
3886,2,3,134
3887,2,4,100
3888,2,5,173
3889,2,4,170
3890,2,3,157
3891,2,3,98
3892,2,3,142
3893,2,4,196
3894,2,3,143
3895,2,4,86
3896,2,4,213
3897,2,4,90
3898,2,3,188
3899,2,4,159
3900,2,3,132
3901,2,3,142
3902,2,4,211
3903,2,2,24
3904,2,4,169
3905,2,3,119
3906,2,4,288
3907,2,4,129
3908,2,5,254
3909,2,4,173
3910,2,3,125
3911,2,3,146
3912,2,3,140
3913,2,3,123
3914,2,3,127
3915,2,3,168
3916,2,4,122
3917,2,3,118
3918,2,4,218
3919,2,4,215
3920,2,4,231
3921,2,3,158
3922,2,3,183
3923,2,4,178
3924,2,3,194
3925,2,5,189
3926,2,3,120
3927,2,3,135
3928,2,3,97
3929,2,3,98
3930,2,3,178
3931,2,4,162
3932,2,4,206
3933,2,3,121
3934,2,4,185
3935,2,3,159
3936,2,3,109
3937,2,5,196
3938,2,3,131
3939,2,4,154
3940,2,4,118
3941,2,2,90
3942,2,3,160
3943,2,4,119
3944,2,4,147
3945,2,3,141
3946,2,4,134
3947,2,3,111
3948,2,3,114
3949,2,4,177
3950,2,3,105
3951,2,5,368
3952,2,2,60
3953,2,4,158
3954,2,4,161
3955,2,4,176
3956,2,4,260
3957,2,2,79
3958,2,3,174
3959,2,3,188
3960,2,4,123
3961,2,4,254
3962,2,4,228
3963,2,4,177
3964,2,3,107
3965,2,4,267
3966,2,3,40
3967,2,3,93
3968,2,3,138
3969,2,3,154
3970,2,4,249
3971,2,3,86
3972,2,4,90
3973,2,3,54
3974,2,2,17
3975,2,4,142
3976,2,4,95
3977,2,4,176
3978,2,4,195
3979,2,3,86
3980,2,3,92
3981,2,4,267
3982,2,4,193
3983,2,5,293
3984,2,4,189
3985,2,3,77
3986,2,3,269
3987,2,3,96
3988,2,4,153
3989,2,4,120
3990,2,4,166
3991,2,4,150
3992,2,4,199
3993,2,3,82
3994,2,4,195
3995,2,3,123
3996,2,4,200
3997,2,3,102
3998,2,4,112
3999,2,4,187
4000,2,2,76
4001,2,4,136
4002,2,3,122
4003,2,4,143
4004,2,2,41
4005,2,4,153
4006,2,3,97
4007,2,3,116
4008,2,2,23
4009,2,1,24
4010,2,4,266
4011,2,3,120
4012,2,4,116
4013,2,3,149
4014,2,4,183
4015,2,4,253
4016,2,4,162
4017,2,3,130
4018,2,4,195
4019,2,3,187
4020,2,3,121
4021,2,4,149
4022,2,4,226
4023,2,4,131
4024,2,1,11
4025,2,4,174
4026,2,5,291
4027,2,4,92
4028,2,5,189
4029,2,3,137
4030,2,3,103
4031,2,3,75
4032,2,3,134
4033,2,5,205
4034,2,3,127
4035,2,3,173
4036,2,4,154
4037,2,3,214
4038,2,4,241
4039,2,4,132
4040,2,3,212
4041,2,3,181
4042,2,3,134
4043,2,3,115
4044,2,5,234
4045,2,3,112
4046,2,4,293
4047,2,3,87
4048,2,3,97
4049,2,4,217
4050,2,2,139
4051,2,3,145
4052,2,3,152
4053,2,4,138
4054,2,3,83
4055,2,4,198
4056,2,3,113
4057,2,3,212
4058,2,4,157
4059,2,4,149
4060,2,5,242
4061,2,6,230
4062,2,4,203
4063,2,3,153
4064,2,3,104
4065,2,3,80
4066,2,3,130
4067,2,4,141
4068,2,3,122
4069,2,4,153
4070,2,4,147
4071,2,4,111
4072,2,4,218
4073,2,4,186
4074,2,4,221
4075,2,3,162
4076,2,3,173
4077,2,3,81
4078,2,4,220
4079,2,4,222
4080,2,4,230
4081,2,4,162
4082,2,4,155
4083,2,4,172
4084,2,4,192
4085,2,3,113
4086,2,3,124
4087,2,4,113
4088,2,4,206
4089,2,4,168
4090,2,3,138
4091,2,3,132
4092,2,4,148
4093,2,4,204
4094,2,4,230
4095,2,4,270
4096,2,3,204
4097,2,2,124
4098,2,3,89
4099,2,4,202
4100,2,3,87
4101,2,4,212
4102,2,4,99
4103,2,4,143
4104,2,3,117
4105,2,3,112
4106,2,3,139
4107,2,3,109
4108,2,6,297
4109,2,4,170
4110,2,3,109
4111,2,4,259
4112,2,2,26
4113,2,3,86
4114,2,4,161
4115,2,2,21
4116,2,4,139
4117,2,4,187
4118,2,3,113
4119,2,3,83
4120,2,2,89
4121,2,3,112
4122,2,3,71
4123,2,4,174
4124,2,2,37
4125,2,4,214
4126,2,4,187
4127,2,4,159
4128,2,4,186
4129,2,4,179
4130,2,4,260
4131,2,3,158
4132,2,3,106
4133,2,4,215
4134,2,4,223
4135,2,2,103
4136,2,2,46
4137,2,4,379
4138,2,4,172
4139,2,4,195
4140,2,2,73
4141,2,5,274
4142,2,4,114
4143,2,3,141
4144,2,4,201
4145,2,4,262
4146,2,3,149
4147,2,4,107
4148,2,4,207
4149,2,3,148
4150,2,3,95
4151,2,3,98
4152,2,3,87
4153,2,3,82
4154,2,4,137
4155,2,3,80
4156,2,3,99
4157,2,4,102
4158,2,4,184
4159,2,3,90
4160,2,3,163
4161,2,3,116
4162,2,5,250
4163,2,3,65
4164,2,3,109
4165,2,5,248
4166,2,3,147
4167,2,3,76
4168,2,4,106
4169,2,4,194
4170,2,3,99
4171,2,4,206
4172,2,4,184
4173,2,3,128
4174,2,4,235
4175,2,3,118
4176,2,5,313
4177,2,4,243
4178,2,4,137
4179,2,3,102
4180,2,4,194
4181,2,3,105
4182,2,4,118
4183,2,4,269
4184,2,3,145
4185,2,4,234
4186,2,3,177
4187,2,3,91
4188,2,3,121
4189,2,3,88
4190,2,4,169
4191,2,2,45
4192,2,4,129
4193,2,3,106
4194,2,4,207
4195,2,4,227
4196,2,3,174
4197,2,3,123
4198,2,4,167
4199,2,4,220
4200,2,2,49
4201,2,4,177
4202,2,5,227
4203,2,4,181
4204,2,3,80
4205,2,3,119
4206,2,3,55
4207,2,3,139
4208,2,5,325
4209,2,4,177
4210,2,2,37
4211,2,2,67
4212,2,4,131
4213,2,4,144
4214,2,4,198
4215,2,4,79
4216,2,3,58
4217,2,6,397
4218,2,4,101
4219,2,5,336
4220,2,4,154
4221,2,2,96
4222,2,4,259
4223,2,3,126
4224,2,3,99
4225,2,3,216
4226,2,4,265
4227,2,4,144
4228,2,4,159
4229,2,4,132
4230,2,4,189
4231,2,2,38
4232,2,4,217
4233,2,3,98
4234,2,3,72
4235,2,3,110
4236,2,2,33
4237,2,3,84
4238,2,3,113
4239,2,3,147
4240,2,2,58
4241,2,4,234
4242,2,3,94
4243,2,3,84
4244,2,4,186
4245,2,2,60
4246,2,4,198
4247,2,2,95
4248,2,4,136
4249,2,3,154
4250,2,5,289
4251,2,4,117
4252,2,4,188
4253,2,1,79
4254,2,4,369
4255,2,3,73
4256,2,3,133
4257,2,4,166
4258,2,2,54
4259,2,3,138
4260,2,3,139
4261,2,4,272
4262,2,4,154
4263,2,3,150
4264,2,2,61
4265,2,4,218
4266,2,3,152
4267,2,4,216
4268,2,3,129
4269,2,3,73
4270,2,3,172
4271,2,4,125
4272,2,4,213
4273,2,3,90
4274,2,3,107
4275,2,4,162
4276,2,4,125
4277,2,4,154
4278,2,4,137
4279,2,3,147
4280,2,3,131
4281,2,4,199
4282,2,3,85
4283,2,4,167
4284,2,2,22
4285,2,3,130
4286,2,3,139
4287,2,4,166
4288,2,3,117
4289,2,4,138
4290,2,4,256
4291,2,3,101
4292,2,3,66
4293,2,4,253
4294,2,4,154
4295,2,3,106
4296,2,3,152
4297,2,3,118
4298,2,4,94
4299,2,3,86
4300,2,4,307
4301,2,3,194
4302,2,3,94
4303,2,4,254
4304,2,4,137
4305,2,4,200
4306,2,3,186
4307,2,4,150
4308,2,4,202
4309,2,2,23
4310,2,2,60
4311,2,3,78
4312,2,4,148
4313,2,3,187
4314,2,3,75
4315,2,3,93
4316,2,3,127
4317,2,3,65
4318,2,4,176
4319,2,2,54
4320,2,2,60
4321,2,4,192
4322,2,3,63
4323,2,3,111
4324,2,3,85
4325,2,3,178
4326,2,4,129
4327,2,2,77
4328,2,3,130
4329,2,4,229
4330,2,3,140
4331,2,3,85
4332,2,4,209
4333,2,3,81
4334,2,3,92
4335,2,2,50
4336,2,3,119
4337,2,5,211
4338,2,3,120
4339,2,2,68
4340,2,3,85
4341,2,3,87
4342,2,4,133
4343,2,1,16
4344,2,4,214
4345,2,4,162
4346,2,3,80
4347,2,3,60
4348,2,3,130
4349,2,3,128
4350,2,4,209
4351,2,5,266
4352,2,4,165
4353,2,2,17
4354,2,3,130
4355,2,6,309
4356,2,2,27
4357,2,3,77
4358,2,4,159
4359,2,3,147
4360,2,3,83
4361,2,4,157
4362,2,2,43
4363,2,3,118
4364,2,2,65
4365,2,4,203
4366,2,4,124
4367,2,4,181
4368,2,3,81
4369,2,1,53
4370,2,4,158
4371,2,4,209
4372,2,4,126
4373,2,4,107
4374,2,1,8
4375,2,4,164
4376,2,3,167
4377,2,4,149
4378,2,3,150
4379,2,4,268
4380,2,3,183
4381,2,3,170
4382,2,2,20
4383,2,3,70
4384,2,4,154
4385,2,4,165
4386,2,3,145
4387,2,3,70
4388,2,4,225
4389,2,4,124
4390,2,4,140
4391,2,3,113
4392,2,5,312
4393,2,3,184
4394,2,4,133
4395,2,3,84
4396,2,4,118
4397,2,3,131
4398,2,4,240
4399,2,3,106
4400,2,4,122
4401,2,5,335
4402,2,3,99
4403,2,4,161
4404,2,4,166
4405,2,4,134
4406,2,4,169
4407,2,3,122
4408,2,3,104
4409,2,3,131
4410,2,4,251
4411,2,4,173
4412,2,5,137
4413,2,4,170
4414,2,4,208
4415,2,4,149
4416,2,3,169
4417,2,5,438
4418,2,3,103
4419,2,5,291
4420,2,5,267
4421,2,4,151
4422,2,4,149
4423,2,2,90
4424,2,2,25
4425,2,4,169
4426,2,3,172
4427,2,3,146
4428,2,4,233
4429,2,4,192
4430,2,4,286
4431,2,3,68
4432,2,3,80
4433,2,4,251
4434,2,3,145
4435,2,4,156
4436,2,4,152
4437,2,3,94
4438,2,3,100
4439,2,4,263
4440,2,4,178
4441,2,3,157
4442,2,4,132
4443,2,4,122
4444,2,3,78
4445,2,3,167
4446,2,3,69
4447,2,3,211
4448,2,4,273
4449,2,4,166
4450,2,3,60
4451,2,4,189
4452,2,3,127
4453,2,4,173
4454,2,1,10
4455,2,4,256
4456,2,3,141
4457,2,3,119
4458,2,4,242
4459,2,5,209
4460,2,4,208
4461,2,4,120
4462,2,4,262
4463,2,4,208
4464,2,2,49
4465,2,4,132
4466,2,2,51
4467,2,3,67
4468,2,3,114
4469,2,4,201
4470,2,3,100
4471,2,4,198
4472,2,3,81
4473,2,4,121
4474,2,4,192
4475,2,2,52
4476,2,3,134
4477,2,3,145
4478,2,4,174
4479,2,4,152
4480,2,4,165
4481,2,3,157
4482,2,3,56
4483,2,3,158
4484,2,4,155
4485,2,3,210
4486,2,4,146
4487,2,3,152
4488,2,3,109
4489,2,4,165
4490,2,3,111
4491,2,4,153
4492,2,3,99
4493,2,4,195
4494,2,4,113
4495,2,4,104
4496,2,4,151
4497,2,4,181
4498,2,4,183
4499,2,4,202
4500,2,2,31
4501,2,4,159
4502,2,3,122
4503,2,4,304
4504,2,3,119
4505,2,3,67
4506,2,3,129
4507,2,2,46
4508,2,4,167
4509,2,3,47
4510,2,4,158
4511,2,5,216
4512,2,4,94
4513,2,4,174
4514,2,4,229
4515,2,3,78
4516,2,3,111
4517,2,3,128
4518,2,3,119
4519,2,3,149
4520,2,4,143
4521,2,4,178
4522,2,3,67
4523,2,4,156
4524,2,3,107
4525,2,3,71
4526,2,3,110
4527,2,4,250
4528,2,4,150
4529,2,3,110
