id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10
219,1,9,143,387,63,153,14
220,1,10,183,431,101,147,22
221,1,6,84,206,31,86,9
222,1,9,205,437,103,163,23
223,1,8,154,425,64,138,11
224,1,8,144,341,50,141,14
225,1,12,177,531,89,186,25
226,1,8,102,248,38,102,11
227,1,9,164,362,63,158,20
228,1,8,128,292,55,108,8
229,1,8,89,275,30,107,9
230,1,9,172,453,73,150,19
231,1,8,108,274,47,108,12
232,1,12,221,531,113,211,22
233,1,7,85,193,48,53,5
234,1,8,157,407,71,146,17
235,1,7,95,298,48,87,11
236,1,6,51,201,17,63,8
237,1,8,127,316,59,114,12
238,1,9,116,321,53,127,12
239,1,9,175,438,89,176,20
240,1,8,95,254,50,82,11
241,1,9,100,246,33,112,8
242,1,9,152,431,73,159,20
243,1,11,189,632,65,248,29
244,1,7,104,349,42,131,12
245,1,7,54,167,29,56,6
246,1,11,250,646,110,258,28
247,1,8,156,402,67,161,15
248,1,9,154,484,61,171,23
249,1,9,134,336,67,130,15
250,1,10,140,309,61,109,14
251,1,9,195,556,82,237,25
252,1,9,155,407,61,161,19
253,1,6,82,220,36,79,8
254,1,10,190,574,80,208,27
255,1,8,97,326,49,131,14
256,1,8,100,283,40,112,12
257,1,8,151,430,64,147,16
258,1,11,190,524,108,203,23
259,1,9,154,430,81,141,19
260,1,7,106,311,48,99,12
261,1,9,174,444,85,189,20
262,1,8,76,293,34,119,11
263,1,10,236,524,100,236,26
264,1,8,128,369,67,141,15
265,1,11,154,399,65,146,18
266,1,11,162,396,104,139,17
267,1,10,199,450,110,168,17
268,1,8,98,263,51,99,12
269,1,9,143,398,68,144,12
270,1,8,116,390,34,160,17
271,1,8,104,320,56,122,15
272,1,10,205,513,88,207,20
273,1,8,126,295,44,98,11
274,1,9,133,385,70,136,17
275,1,11,167,392,89,171,20
276,1,8,87,264,54,100,13
277,1,9,152,418,71,165,16
278,1,8,120,301,68,116,14
279,1,10,190,435,101,169,20
280,1,10,154,398,70,151,15
281,1,7,87,222,47,75,11
282,1,8,130,313,72,124,12
283,1,6,62,223,25,80,11
284,1,8,108,306,49,127,10
285,1,11,197,550,96,215,22
286,1,4,28,62,7,20,2
287,1,12,227,550,113,167,25
288,1,8,125,343,57,133,14
289,1,10,151,400,84,133,15
290,1,11,227,537,116,235,23
291,1,11,191,437,104,173,20
292,1,11,204,521,117,204,23
293,1,8,93,227,44,87,10
294,1,10,162,462,64,162,18
295,1,10,137,345,67,139,19
296,1,10,168,504,82,185,21
297,1,9,209,466,102,174,21
298,1,8,133,377,60,163,20
299,1,8,118,330,48,125,14
300,1,8,186,485,85,159,22
301,1,9,141,355,53,118,14
302,1,10,248,573,143,203,29
303,1,10,164,442,70,137,16
304,1,9,211,529,87,179,21
305,1,10,158,482,81,177,21
306,1,8,161,450,70,170,21
307,1,9,128,335,58,145,14
308,1,6,35,127,14,47,2
309,1,9,161,398,59,142,13
310,1,10,159,365,83,109,14
311,1,9,118,353,52,135,20
312,1,7,75,233,26,81,9
314,1,9,143,360,66,152,13
315,1,10,174,418,89,170,20
316,1,9,228,537,110,227,23
317,1,10,208,492,126,170,26
318,1,8,141,397,65,159,17
319,1,9,158,367,85,133,16
320,1,8,120,323,49,138,12
321,1,12,210,533,101,228,21
322,1,8,121,321,52,151,12
323,1,10,145,413,50,171,14
324,1,8,137,329,71,122,17
325,1,9,120,393,74,121,14
326,1,10,303,652,175,253,30
327,1,6,117,400,35,172,19
328,1,8,123,343,52,149,14
329,1,8,109,347,45,121,15
330,1,11,267,643,134,225,27
331,1,10,172,467,84,152,22
332,1,8,111,286,51,100,10
333,1,9,152,378,61,151,19
334,1,10,244,706,122,211,40
335,1,9,126,344,63,99,12
336,1,11,217,529,108,231,29
337,1,10,129,281,73,107,13
338,1,8,70,214,34,73,9
339,1,11,204,526,111,195,21
340,1,9,141,347,83,131,15
341,1,8,100,277,56,101,11
342,1,9,192,456,88,169,22
343,1,9,148,360,79,126,17
345,1,10,154,426,72,159,16
346,1,12,258,678,113,256,27
347,1,7,76,259,31,108,11
348,1,8,106,321,41,117,12
349,1,8,80,266,28,88,9
350,1,8,153,404,66,124,18
351,1,9,149,354,66,158,13
352,1,7,93,221,33,81,10
353,1,5,30,127,17,32,6
354,1,8,115,254,59,83,12
355,1,6,48,218,26,60,9
356,1,8,108,271,55,87,12
357,1,8,106,255,50,91,11
358,1,7,80,195,44,66,8
359,1,2,4,8,1,1,0
360,1,6,56,180,33,65,8
361,1,10,200,541,96,210,23
362,1,10,173,470,84,172,20
363,1,8,102,262,45,99,10
364,1,11,260,592,161,229,22
365,1,9,176,427,92,169,18
366,1,8,119,363,48,138,17
367,1,8,143,342,67,130,13
368,1,9,130,307,62,123,14
369,1,8,91,236,43,87,9
370,1,10,248,607,137,237,27
371,1,8,123,319,51,121,14
372,1,10,194,454,100,168,17
373,1,8,119,271,61,112,12
374,1,7,144,405,77,129,9
375,1,4,41,159,15,32,5
376,1,8,182,452,80,153,15
377,1,10,191,456,104,181,21
378,1,11,171,467,80,172,23
379,1,9,153,465,71,164,25
380,1,10,117,307,61,113,12
381,1,10,182,470,83,164,24
382,1,7,95,245,43,104,11
383,1,11,193,489,95,183,22
384,1,8,84,247,32,101,11
385,1,11,288,617,149,254,36
386,1,10,132,441,66,158,17
387,1,8,141,315,73,120,13
388,1,7,96,273,40,101,13
389,1,8,112,302,60,130,14
390,1,10,138,420,59,167,15
391,1,12,189,532,88,179,19
392,1,8,144,381,61,166,19
393,1,8,118,306,56,110,16
394,1,7,52,164,19,79,5
395,1,6,48,169,23,58,8
396,1,7,119,353,53,114,13
397,1,10,207,550,102,205,27
398,1,10,168,416,82,177,13
399,1,8,161,421,78,169,20
400,1,8,148,348,69,118,14
401,1,6,59,158,19,69,7
402,1,8,122,289,59,123,16
403,1,8,176,482,80,185,20
404,1,8,135,377,56,164,10
405,1,9,303,700,145,273,28
406,1,8,184,427,99,159,11
407,1,8,131,375,54,142,17
408,1,8,146,305,70,127,11
409,1,8,170,344,68,110,14
410,1,8,109,329,43,129,13
411,1,12,226,498,129,204,23
412,1,10,189,446,75,193,21
413,1,9,144,392,69,134,17
414,1,8,108,347,52,125,17
415,1,7,104,340,51,128,17
416,1,6,57,166,26,57,9
417,1,8,75,256,39,97,9
418,1,12,275,596,161,225,27
419,1,6,81,218,26,91,9
420,1,8,100,258,50,91,10
421,1,6,67,212,35,71,9
422,1,7,90,332,34,126,11
423,1,9,189,506,90,190,23
424,1,9,207,464,89,181,16
425,1,10,149,466,63,167,18
426,1,9,178,439,84,189,20
427,1,11,204,503,120,161,21
428,1,8,119,327,61,122,10
429,1,9,144,387,72,153,21
430,1,8,188,568,75,233,24
431,1,11,218,482,112,179,18
432,1,8,125,284,59,93,11
433,1,11,192,474,69,171,25
434,1,7,100,344,34,150,11
435,1,11,190,619,77,267,27
436,1,8,176,392,89,140,18
437,1,8,132,335,69,114,14
438,1,8,130,305,59,87,14
439,1,10,161,441,74,175,14
440,1,8,110,309,51,97,14
441,1,8,166,399,79,124,16
442,1,10,167,408,104,128,18
443,1,8,116,285,53,95,7
444,1,8,174,334,80,120,15
445,1,8,75,237,41,68,8
446,1,10,204,455,112,147,19
447,1,11,217,514,106,174,21
448,1,9,179,419,84,166,21
449,1,2,8,23,2,12,1
450,1,7,93,284,45,109,11
451,1,8,106,369,54,126,20
452,1,7,75,203,35,74,6
453,1,9,180,413,83,142,18
454,1,8,148,464,67,157,21
455,1,4,34,90,15,26,3
456,1,7,124,346,44,131,14
457,1,10,195,489,110,178,24
458,1,9,104,275,53,113,12
459,1,8,94,290,40,111,12
460,1,8,169,466,83,168,17
461,1,8,103,346,57,108,17
462,1,8,125,357,58,140,13
463,1,8,162,430,81,160,17
464,1,7,99,266,30,87,11
465,1,8,109,302,61,123,10
466,1,9,126,334,54,138,15
467,1,8,137,320,86,119,15
468,1,8,76,187,43,62,7
469,1,9,170,373,81,162,17
470,1,8,142,339,67,122,16
471,1,8,104,259,48,119,10
472,1,12,217,510,105,180,22
473,1,7,83,278,20,112,12
474,1,6,32,128,15,40,4
475,1,9,195,461,88,175,22
476,1,8,115,362,48,133,17
477,1,6,81,180,44,64,6
478,1,8,157,374,64,154,17
479,1,10,185,459,88,190,22
480,1,8,131,311,53,107,13
481,1,10,201,467,121,175,18
482,1,9,145,390,76,155,18
483,1,9,139,403,65,126,12
484,1,7,95,207,49,72,9
485,1,10,178,485,77,179,28
486,1,9,190,497,83,207,18
487,1,8,102,309,49,98,12
488,1,8,116,324,54,115,14
489,1,9,214,522,97,214,20
490,1,8,204,531,76,215,23
491,1,8,111,367,40,112,9
492,1,7,108,307,42,114,7
493,1,8,94,276,48,106,9
494,1,9,163,413,84,169,18
495,1,8,125,305,47,113,13
496,1,9,115,316,57,102,13
497,1,9,220,647,99,275,29
498,1,12,240,533,105,219,19
499,1,9,135,406,67,155,17
500,1,10,163,405,83,181,20
501,1,8,121,352,47,124,13
502,1,7,53,129,24,44,5
503,1,8,92,235,42,86,9
504,1,10,194,491,111,217,17
505,1,10,130,405,54,140,15
506,1,7,81,278,32,116,9
507,1,10,257,620,125,209,32
508,1,9,146,304,86,110,13
509,1,11,177,404,89,179,16
510,1,7,104,256,64,90,13
511,1,8,77,259,35,88,14
512,1,8,84,302,29,118,9
513,1,8,144,390,76,146,20
514,1,8,86,221,36,77,12
515,1,8,101,304,23,130,14
516,1,8,180,444,95,183,19
517,1,8,107,386,50,140,18
518,1,8,137,318,62,122,15
519,1,12,225,507,98,177,26
520,1,6,88,273,28,96,10
521,1,7,84,239,41,78,10
522,1,9,184,428,105,117,24
523,1,10,184,481,73,207,21
524,1,8,116,382,55,135,15
525,1,9,102,344,55,130,16
526,1,7,82,286,45,94,12
527,1,8,103,243,58,86,11
528,1,6,63,192,32,71,8
529,1,7,92,229,40,77,7
530,1,10,181,408,82,123,20
531,1,10,140,402,70,150,18
532,1,8,151,387,65,137,19
533,1,8,169,442,85,177,20
534,1,11,339,739,192,271,30
535,1,8,107,356,60,125,16
536,1,8,157,331,74,103,19
537,1,8,107,331,44,151,15
538,1,8,85,328,41,115,11
539,1,9,140,376,47,134,9
540,1,8,128,347,57,142,15
541,1,8,136,417,64,138,21
542,1,10,209,526,97,207,21
543,1,8,100,300,49,108,12
544,1,8,156,338,84,132,16
545,1,2,6,16,4,3,0
546,1,6,59,158,25,47,6
547,1,8,146,372,81,132,17
548,1,8,141,384,74,157,9
549,1,8,141,333,86,111,15
550,1,10,231,594,121,218,24
551,1,8,168,379,73,135,14
552,1,6,78,200,28,78,7
553,1,8,151,412,74,140,16
554,1,8,140,415,69,150,18
555,1,11,209,526,103,188,23
556,1,10,185,529,95,185,24
557,1,10,182,548,72,222,25
558,1,10,208,467,115,180,18
559,1,12,228,504,125,193,21
560,1,8,121,369,54,149,14
561,1,8,124,332,58,111,16
562,1,10,190,478,89,173,18
563,1,7,69,183,34,67,11
564,1,8,199,418,89,135,19
565,1,9,158,466,74,197,22
566,1,8,106,265,56,102,15
567,1,8,86,255,39,92,10
568,1,8,147,420,73,169,18
569,1,8,113,318,48,111,13
570,1,8,153,486,66,182,18
571,1,9,159,365,77,143,17
572,1,11,254,556,138,215,25
573,1,10,256,585,127,213,29
574,1,8,76,256,42,83,9
575,1,10,188,414,97,163,20
576,1,8,126,367,67,149,12
577,1,6,43,148,17,54,6
578,1,9,95,260,41,85,11
579,1,8,120,351,55,127,15
580,1,8,147,477,56,164,19
581,1,8,143,379,81,122,20
582,1,11,174,387,90,168,18
583,1,9,148,491,60,142,20
584,1,9,171,528,63,194,12
585,1,11,283,628,146,215,23
586,1,8,114,297,35,107,14
587,1,9,116,402,52,138,16
588,1,10,189,524,98,184,21
589,1,5,39,101,18,34,5
590,1,6,37,148,21,55,7
591,1,8,135,377,45,144,19
592,1,8,102,235,55,88,9
593,1,10,126,368,51,129,16
594,1,7,89,196,38,80,8
595,1,8,133,270,78,131,13
596,1,6,63,170,28,69,5
597,1,8,192,462,74,181,14
598,1,8,95,345,39,119,12
599,1,8,173,417,96,155,21
600,1,6,51,213,17,77,3
601,1,8,81,213,37,83,9
602,1,8,108,242,63,65,8
603,1,11,291,696,111,265,24
604,1,9,142,305,79,112,17
605,1,6,66,194,19,55,3
606,1,8,159,460,64,171,19
607,1,9,160,438,71,194,22
608,1,7,147,373,56,150,14
609,1,7,82,260,39,96,8
610,1,7,87,259,36,84,12
611,1,9,143,402,59,155,12
612,1,10,181,437,80,157,22
613,1,8,118,345,62,119,17
614,1,6,106,268,37,83,13
615,1,9,167,419,95,136,18
616,1,8,124,329,44,111,9
617,1,9,171,431,91,169,19
618,1,8,148,438,77,141,22
619,1,11,255,563,147,193,23
620,1,7,69,191,28,70,7
621,1,8,46,190,20,69,3
622,1,8,109,266,50,122,11
623,1,6,56,187,23,76,7
624,1,8,94,293,45,106,12
625,1,11,158,452,69,156,6
626,1,7,99,250,38,101,9
627,1,8,111,259,38,124,7
628,1,11,131,287,66,102,14
629,1,11,192,431,107,178,22
630,1,8,142,383,63,141,19
631,1,6,68,181,26,65,11
632,1,10,151,411,79,163,17
633,1,8,126,391,63,149,17
634,1,5,34,178,17,69,3
635,1,10,168,451,74,148,17
636,1,9,134,320,87,90,15
637,1,8,159,348,69,113,17
638,1,8,110,297,52,124,13
639,1,6,61,208,29,70,7
640,1,7,93,311,44,94,12
641,1,7,92,237,42,100,11
642,1,8,169,451,79,168,15
643,1,10,199,532,113,230,23
644,1,8,148,322,86,105,14
645,1,8,125,371,50,144,15
646,1,9,114,306,57,111,12
647,1,11,131,295,68,118,13
648,1,6,95,181,24,58,5
649,1,8,105,276,34,106,15
650,1,10,191,453,99,169,19
651,1,8,99,319,42,104,15
652,1,9,97,225,36,88,11
653,1,8,110,302,54,96,15
654,1,10,185,450,102,166,24
655,1,7,80,214,44,87,4
656,1,9,142,429,52,162,15
657,1,9,142,394,53,150,17
658,1,8,113,343,59,112,13
659,1,10,171,404,78,166,16
660,1,11,190,455,94,193,23
661,1,8,98,264,48,111,10
662,1,6,58,197,31,58,9
663,1,8,122,385,63,133,17
664,1,9,153,442,70,150,20
665,1,7,61,244,21,72,11
666,1,8,169,420,78,167,19
667,1,9,122,367,53,132,13
668,1,10,169,397,92,178,15
669,1,8,165,451,58,145,22
670,1,8,137,383,62,129,16
671,1,8,91,256,58,95,8
672,1,9,166,425,74,165,19
673,1,6,53,121,25,53,4
674,1,8,92,222,49,88,10
675,1,8,124,425,46,166,12
676,1,8,73,241,37,91,10
677,1,8,85,278,46,94,11
678,1,8,196,561,73,215,22
679,1,8,109,333,54,146,16
680,1,9,166,486,73,180,15
681,1,8,126,357,45,140,18
682,1,11,194,517,85,171,21
683,1,10,169,516,75,193,22
684,1,8,144,317,76,102,13
685,1,8,148,321,97,113,17
686,1,9,147,403,63,154,20
687,1,8,102,328,34,137,15
688,1,9,110,286,62,89,13
689,1,8,141,397,61,172,16
690,1,9,131,365,54,141,15
691,1,6,66,175,23,84,5
692,1,6,44,171,29,49,2
693,1,8,107,324,60,135,10
694,1,8,134,327,78,105,15
695,1,9,160,375,66,160,19
696,1,8,83,258,46,100,12
697,1,8,138,342,61,126,19
698,1,6,60,237,26,85,6
699,1,12,278,774,158,288,30
700,1,8,86,275,27,92,11
701,1,8,130,344,59,134,12
702,1,6,55,162,32,59,6
703,1,8,159,385,60,142,11
704,1,7,70,233,25,81,9
705,1,8,144,445,79,169,19
706,1,10,180,423,90,139,21
707,1,8,107,337,28,122,10
708,1,9,128,360,58,119,19
709,1,10,232,539,111,162,20
710,1,11,135,404,71,145,13
711,1,10,161,443,65,195,10
712,1,9,170,388,60,158,18
713,1,10,126,336,49,135,15
714,1,9,182,404,76,149,19
715,1,8,42,161,22,46,6
716,1,9,111,331,46,131,12
717,1,8,104,258,49,101,9
718,1,10,196,471,101,155,13
719,1,7,103,261,53,85,11
720,1,10,210,561,112,230,22
721,1,9,156,389,83,139,17
722,1,10,241,576,135,243,26
723,1,10,215,544,106,200,27
724,1,8,108,240,50,82,12
725,1,6,77,174,23,55,6
726,1,10,113,351,55,142,16
727,1,6,55,155,28,62,5
728,1,8,120,341,53,133,16
729,1,7,72,202,39,87,8
730,1,10,201,536,105,195,24
731,1,8,158,503,80,188,20
732,1,9,96,313,46,99,15
733,1,8,49,119,28,38,4
734,1,10,185,465,89,172,21
735,1,9,182,456,94,173,20
736,1,10,136,400,60,151,17
737,1,8,143,400,61,145,16
738,1,6,102,244,46,109,9
739,1,9,120,335,64,123,18
740,1,8,177,473,80,178,16
741,1,8,140,307,78,123,15
742,1,10,196,566,59,190,23
743,1,10,166,449,89,174,19
744,1,9,136,320,62,112,17
745,1,9,156,463,78,192,13
746,1,8,118,336,48,125,20
747,1,8,92,215,41,93,9
748,1,8,146,412,77,156,16
749,1,10,157,456,79,185,22
750,1,8,130,351,48,128,11
751,1,8,112,343,49,112,15
752,1,7,70,209,33,79,10
753,1,8,105,276,54,121,8
754,1,9,155,366,79,159,17
755,1,9,205,518,110,185,23
756,1,8,122,314,49,123,11
757,1,9,171,383,85,129,17
758,1,8,135,355,50,113,18
759,1,10,166,369,102,136,17
760,1,9,126,362,48,125,18
761,1,8,119,272,58,84,12
762,1,10,157,452,99,163,21
763,1,8,101,224,51,103,9
764,1,9,201,573,94,177,24
765,1,7,95,246,31,96,10
766,1,8,89,251,36,85,8
767,1,8,115,352,46,92,15
768,1,8,154,439,68,176,17
769,1,10,229,536,123,222,25
770,1,8,107,325,52,119,17
771,1,9,136,448,67,152,15
772,1,10,209,503,90,194,24
773,1,8,159,425,63,165,21
774,1,8,163,388,85,147,17
775,1,7,89,216,31,91,5
776,1,7,80,188,43,84,6
777,1,10,202,520,110,202,22
778,1,9,157,430,82,165,14
779,1,8,130,312,54,125,13
780,1,9,165,477,80,174,19
781,1,10,182,513,86,173,22
782,1,11,192,481,100,187,23
783,1,7,102,283,43,101,10
784,1,10,224,552,133,180,26
785,1,8,199,455,81,171,19
786,1,8,108,286,67,115,10
787,1,8,161,360,69,138,21
788,1,8,117,364,41,125,15
789,1,7,87,224,31,61,6
790,1,9,150,417,68,167,18
791,1,8,115,294,57,102,14
792,1,8,126,332,58,130,18
793,1,11,205,498,108,208,27
794,1,8,118,404,56,126,17
795,1,8,124,386,59,134,15
796,1,8,126,309,75,115,11
797,1,10,154,505,76,206,20
798,1,9,195,669,85,217,29
799,1,8,130,284,47,113,12
800,1,10,145,415,74,172,18
801,1,9,189,488,60,184,20
802,1,8,108,325,60,105,15
803,1,6,99,265,38,94,9
804,1,8,61,196,34,67,8
805,1,9,160,419,72,150,22
806,1,6,84,203,38,74,8
807,1,11,167,440,64,174,18
808,1,7,92,208,37,75,11
809,1,9,151,353,73,119,13
810,1,8,115,304,65,117,13
811,1,8,136,330,63,108,13
812,1,8,104,243,53,91,10
813,1,8,114,306,40,115,11
814,1,8,140,373,59,122,17
815,1,10,152,382,78,137,15
816,1,9,175,365,90,125,16
817,1,12,238,620,104,237,29
818,1,8,99,242,52,98,8
819,1,8,97,294,39,102,11
820,1,5,62,173,20,71,7
821,1,9,134,327,59,137,15
822,1,8,108,354,47,116,8
823,1,8,124,331,51,115,19
824,1,9,146,485,61,159,20
825,1,6,83,227,14,111,13
826,1,10,165,332,94,114,17
827,1,6,48,117,21,40,5
828,1,9,228,586,122,243,31
829,1,8,140,366,66,129,16
830,1,10,161,377,72,159,15
831,1,8,121,340,46,134,15
832,1,2,8,20,2,11,1
833,1,9,189,519,105,186,26
834,1,10,219,497,93,167,26
835,1,10,173,538,74,193,23
836,1,8,106,333,32,113,12
837,1,8,129,457,39,149,9
838,1,5,33,98,14,29,4
839,1,10,199,478,104,186,21
840,1,8,152,347,74,141,17
841,1,7,46,180,22,76,10
842,1,8,161,385,65,128,16
843,1,8,102,324,43,131,13
844,1,8,126,297,42,101,10
845,1,10,164,399,63,134,19
846,1,8,102,314,39,132,13
847,1,12,252,623,111,215,23
848,1,6,87,227,24,55,8
849,1,7,92,202,44,75,6
850,1,10,173,408,92,159,16
851,1,9,186,452,94,173,25
852,1,10,191,473,102,167,21
853,1,9,145,464,62,180,23
854,1,8,136,424,57,141,20
855,1,8,113,259,65,105,13
856,1,10,142,419,67,131,17
857,1,8,61,186,28,72,5
858,1,9,165,424,84,161,24
859,1,12,217,526,126,185,22
860,1,8,133,296,59,138,13
861,1,8,110,272,68,95,14
862,1,8,131,398,61,144,15
863,1,10,255,665,102,247,27
864,1,10,162,422,75,149,21
865,1,8,90,332,35,141,14
866,1,7,87,231,49,81,7
867,1,8,90,344,45,121,15
868,1,12,204,481,102,195,19
869,1,6,42,145,24,41,4
870,1,9,137,410,76,127,17
871,1,10,187,478,89,164,23
872,1,8,118,266,66,115,11
873,1,9,115,336,54,127,9
874,1,12,224,525,122,201,26
