id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10
14919,6,2,56,120,21,51,6
14920,6,3,84,177,50,71,8
14921,6,3,77,177,40,72,6
14922,6,3,100,198,54,86,10
14923,6,3,72,168,35,67,6
14924,6,3,75,156,41,59,7
14925,6,3,60,144,31,52,6
14926,6,3,111,246,63,105,10
14927,6,2,40,80,21,28,4
14928,6,2,74,182,36,75,7
14929,6,2,36,102,17,32,6
14930,6,4,70,154,37,75,8
14931,6,2,38,85,15,36,4
14932,6,3,76,177,39,77,10
14933,6,4,63,170,35,66,6
14934,6,4,93,215,53,88,11
14935,6,3,54,109,27,49,5
14936,6,3,58,117,30,52,7
14937,6,1,54,140,30,48,8
14938,6,3,72,177,38,69,8
14939,6,0,20,55,11,16,2
14940,6,3,72,187,36,73,8
14941,6,3,95,243,47,100,12
14942,6,3,83,208,47,74,9
14943,6,3,96,204,54,91,10
14944,6,4,80,204,46,90,8
14945,6,2,37,75,17,39,3
14946,6,3,65,144,33,54,6
14947,6,3,103,215,56,87,9
14948,6,2,53,137,32,55,5
14949,6,1,22,63,12,18,2
14950,6,3,85,200,41,89,9
14951,6,0,60,134,27,54,6
14952,6,2,28,67,13,24,2
14953,6,3,71,186,36,75,6
14954,6,2,62,116,37,41,4
14955,6,3,52,118,31,41,5
14956,6,4,155,314,93,134,13
14957,6,0,11,38,5,16,1
14958,6,2,30,65,17,30,3
14959,6,3,78,157,34,67,9
14960,6,3,67,170,26,70,9
14961,6,3,60,141,31,60,7
14962,6,2,74,172,35,68,9
14963,6,4,80,177,45,77,8
14964,6,2,58,132,28,64,7
14965,6,2,41,91,22,35,5
14966,6,3,61,155,33,65,6
14967,6,4,94,222,51,87,10
14968,6,3,65,168,36,58,5
14969,6,2,35,85,18,32,4
14970,6,3,70,155,40,58,8
14971,6,3,73,177,38,72,8
14972,6,4,80,201,40,93,8
14973,6,1,46,106,24,46,7
14974,6,3,57,115,29,52,7
14975,6,3,67,130,35,56,5
14976,6,3,70,153,37,60,7
14977,6,3,66,149,37,60,7
14978,6,4,89,231,51,91,12
14979,6,1,25,57,15,21,4
14980,6,3,55,131,28,50,6
14981,6,3,54,144,31,53,8
14982,6,4,73,150,41,61,7
14983,6,2,35,87,19,46,4
14984,6,3,48,121,29,51,6
14985,6,0,67,176,34,68,8
14986,6,3,66,141,33,60,6
14987,6,4,90,199,52,86,10
14988,6,3,83,199,46,72,10
14989,6,3,59,129,32,48,5
14990,6,4,91,198,45,84,11
14991,6,3,71,177,31,69,7
14992,6,3,45,95,19,39,5
14993,6,2,52,107,29,44,2
14994,6,3,120,267,67,109,16
14995,6,4,93,253,48,111,10
14996,6,2,52,123,24,52,7
14997,6,1,27,77,11,29,3
14998,6,3,82,164,51,71,8
14999,6,4,85,184,50,69,7
15000,6,4,127,264,60,105,9
15001,6,3,74,175,48,61,8
15002,6,3,49,129,22,48,6
15003,6,1,45,119,25,47,5
15004,6,4,116,268,58,126,11
15005,6,3,54,119,28,52,6
15006,6,3,70,175,30,73,7
15007,6,3,80,176,39,65,7
15008,6,3,89,193,41,85,7
15009,6,4,102,237,61,104,12
15010,6,1,18,30,12,15,1
15011,6,3,94,215,46,82,12
15012,6,3,62,138,31,60,6
15013,6,2,19,54,10,21,3
15014,6,2,45,112,27,46,5
15015,6,3,53,124,29,54,6
15016,6,2,18,45,7,16,1
15017,6,0,2,6,2,2,0
15018,6,2,34,90,20,34,4
15019,6,3,118,248,67,100,9
15020,6,2,42,93,19,43,5
15021,6,3,70,176,44,68,9
15022,6,3,84,187,39,84,8
15023,6,3,66,126,35,51,6
15024,6,3,49,123,28,54,6
15025,6,1,28,78,14,34,2
15026,6,3,78,188,33,74,8
15027,6,3,64,141,34,61,6
15028,6,2,34,89,18,40,4
15029,6,4,86,195,44,81,9
15030,6,4,71,174,36,78,10
15031,6,3,94,222,48,94,8
15032,6,4,84,168,37,72,6
15033,6,4,87,186,48,80,7
15034,6,4,106,254,54,100,12
15035,6,2,61,151,31,57,7
15036,6,3,65,163,38,56,5
15037,6,2,51,122,29,55,4
15038,6,3,60,134,31,61,7
15039,6,2,55,142,32,54,5
15040,6,2,62,157,23,69,6
15041,6,2,39,98,16,46,5
15042,6,4,90,227,53,96,9
15043,6,3,70,134,35,52,7
15044,6,3,72,160,40,67,7
15045,6,3,55,116,29,42,6
15046,6,4,99,214,48,94,11
15047,6,3,76,186,38,75,8
15048,6,2,57,137,31,56,8
15049,6,3,80,175,37,71,10
15050,6,3,68,187,37,60,7
15051,6,3,61,150,32,61,7
15052,6,3,86,184,45,77,7
15053,6,3,90,212,50,85,10
15054,6,2,32,83,14,36,5
15055,6,3,60,118,32,44,5
15056,6,2,44,107,22,38,5
15057,6,1,19,59,9,22,3
15058,6,4,83,179,50,78,9
15059,6,3,58,144,35,51,5
15060,6,3,78,179,45,77,8
15061,6,3,51,123,26,39,7
15062,6,4,84,195,52,81,8
15063,6,4,105,242,54,107,12
15064,6,2,56,132,29,50,6
15065,6,3,46,119,29,51,6
15066,6,3,59,134,33,56,7
15067,6,2,35,76,20,30,5
15068,6,4,113,243,69,102,11
15069,6,4,111,241,60,114,12
15070,6,3,56,134,25,55,5
15071,6,3,43,128,26,53,6
15072,6,3,55,112,26,42,6
15073,6,4,97,214,58,90,11
15074,6,3,92,223,50,92,10
15075,6,1,33,87,13,40,4
15076,6,3,74,174,39,71,9
15077,6,2,48,113,27,35,5
15078,6,2,31,66,14,32,4
15079,6,3,68,150,37,61,8
15080,6,3,55,113,31,49,6
15081,6,4,82,170,45,69,8
15082,6,1,80,162,47,68,5
15083,6,3,98,225,57,94,11
15084,6,2,42,104,21,40,5
15085,6,4,124,270,63,117,11
15086,6,2,16,62,9,22,3
15087,6,3,48,130,23,52,5
15088,6,3,68,150,35,58,8
15089,6,4,104,215,54,104,12
15090,6,2,57,138,31,44,5
15091,6,2,60,135,34,57,6
15092,6,3,73,167,37,75,6
15093,6,3,55,149,30,57,7
15094,6,4,99,222,54,98,12
15095,6,0,34,73,20,29,4
15096,6,1,18,48,6,20,3
15097,6,4,98,239,50,95,11
15098,6,2,59,117,35,59,6
15099,6,3,84,167,45,85,7
15100,6,3,65,136,34,66,7
15101,6,4,83,176,42,80,7
15102,6,3,73,182,36,78,7
15103,6,4,83,187,42,69,9
15104,6,3,50,120,31,45,6
15105,6,3,85,203,35,79,12
15106,6,1,82,182,45,71,7
15107,6,3,61,140,28,64,7
15108,6,3,70,162,33,65,5
15109,6,2,62,146,37,67,7
15110,6,2,50,118,25,37,6
15111,6,3,67,146,35,66,8
15112,6,1,32,79,19,36,4
15113,6,0,6,19,3,8,1
15114,6,2,28,75,16,38,3
15115,6,3,67,140,39,60,7
15116,6,3,57,121,33,46,6
15117,6,1,41,94,19,40,5
15118,6,1,52,108,25,40,6
15119,6,2,49,117,27,45,5
15120,6,2,37,103,22,41,5
15121,6,4,76,169,38,71,5
15122,6,3,55,135,32,61,6
15123,6,3,76,159,42,65,7
15124,6,3,72,165,34,66,8
15125,6,3,67,151,36,63,7
15126,6,1,14,31,6,11,2
15127,6,4,89,225,58,83,10
15128,6,3,65,148,27,67,8
15129,6,2,42,99,27,43,3
15130,6,3,60,142,35,59,6
15131,6,2,56,119,32,54,5
15132,6,3,59,154,34,62,8
15133,6,2,64,143,35,56,7
15134,6,2,21,60,11,27,3
15135,6,3,52,132,29,42,6
15136,6,3,72,154,39,66,6
15137,6,2,101,252,53,106,12
15138,6,3,74,201,43,87,8
15139,6,4,89,216,45,91,5
15140,6,2,27,55,11,23,2
15141,6,1,11,21,7,7,1
15142,6,2,62,179,32,79,7
15143,6,2,34,89,14,38,3
15144,6,3,65,152,36,64,9
15145,6,3,82,185,40,65,10
15146,6,3,36,108,17,44,5
15147,6,3,70,152,41,63,7
15148,6,2,45,121,24,45,5
15149,6,2,34,83,12,39,3
15150,6,3,63,143,40,55,6
15151,6,4,142,303,90,119,14
15152,6,2,64,171,34,68,7
15153,6,2,67,168,32,59,11
15154,6,2,74,169,41,73,7
15155,6,4,71,183,39,75,7
15156,6,3,60,124,24,52,4
15157,6,3,99,256,43,110,10
15158,6,4,85,191,49,75,9
15159,6,3,101,230,52,104,10
15160,6,3,66,147,33,65,5
15161,6,4,86,187,47,72,8
15162,6,2,67,178,35,70,7
15163,6,3,59,111,27,47,6
15164,6,3,72,166,37,76,9
15165,6,3,53,108,28,43,6
15166,6,4,100,213,46,85,10
15167,6,3,82,189,55,82,8
15168,6,4,93,227,56,86,10
15169,6,4,112,270,63,110,13
15170,6,3,56,129,31,49,6
15171,6,2,67,147,31,62,6
15172,6,2,88,199,45,73,9
15173,6,4,92,202,55,90,8
15174,6,3,86,177,48,69,11
15175,6,2,82,195,51,81,9
15176,6,4,109,236,58,98,10
15177,6,1,70,166,37,70,8
15178,6,2,40,99,26,40,4
15179,6,4,81,197,46,78,8
15180,6,4,76,223,38,88,10
15181,6,4,94,212,52,81,8
15182,6,4,102,217,60,101,11
15183,6,2,45,105,21,43,6
15184,6,3,63,154,35,58,8
15185,6,1,27,81,13,28,5
15186,6,4,79,189,47,76,10
15187,6,3,62,133,41,45,5
15188,6,1,27,71,13,22,1
15189,6,4,90,200,49,75,10
15190,6,4,82,197,40,80,10
15191,6,3,72,163,46,61,5
15192,6,2,57,150,34,60,6
15193,6,1,22,54,7,23,3
15194,6,2,37,81,21,38,4
15195,6,1,36,91,17,31,3
15196,6,3,58,134,32,55,7
15197,6,3,72,149,38,63,6
15198,6,3,66,161,29,67,6
15199,6,3,79,171,45,70,7
15200,6,4,66,173,33,73,8
15201,6,3,21,77,12,24,3
15202,6,3,44,98,29,35,6
15203,6,4,103,284,60,115,14
15204,6,2,35,102,21,32,4
15205,6,3,83,168,49,75,8
15206,6,2,38,90,18,43,4
15207,6,2,44,100,22,49,4
15208,6,3,79,172,33,69,7
15209,6,3,65,148,39,64,7
15210,6,3,46,122,19,45,6
15211,6,2,74,181,53,60,8
15212,6,2,32,75,17,23,4
15213,6,3,65,125,42,60,4
15214,6,1,48,108,29,46,5
15215,6,4,89,213,49,91,10
15216,6,3,53,106,32,34,4
15217,6,2,23,65,9,33,4
15218,6,2,38,95,23,42,4
15219,6,3,56,136,23,47,5
15220,6,3,89,175,39,72,8
15221,6,2,34,89,14,38,5
15222,6,4,97,227,56,90,9
15223,6,3,80,187,41,72,7
15224,6,2,46,122,29,44,6
15225,6,4,94,210,47,83,12
15226,6,4,88,179,48,79,8
15227,6,3,69,165,35,71,7
15228,6,4,100,225,49,103,11
15229,6,2,41,97,18,41,3
15230,6,4,72,151,39,60,8
15231,6,4,57,168,32,67,7
15232,6,1,66,159,37,65,5
15233,6,3,97,196,56,72,7
15234,6,4,92,225,47,101,8
15235,6,2,54,114,26,35,5
15236,6,3,60,138,29,51,7
15237,6,2,54,126,28,38,6
15238,6,1,13,36,8,14,1
15239,6,4,89,186,49,75,9
15240,6,1,26,65,16,29,2
15241,6,3,72,171,50,68,7
15242,6,4,94,216,53,83,9
15243,6,3,69,170,39,80,7
15244,6,3,72,149,33,62,5
15245,6,1,26,56,15,23,2
15246,6,4,92,187,47,78,7
15247,6,3,66,140,35,63,4
15248,6,3,70,185,37,87,8
15249,6,3,89,239,51,99,9
15250,6,3,77,172,36,77,9
15251,6,3,46,129,27,62,5
15252,6,2,62,128,31,57,6
15253,6,3,69,148,32,66,7
15254,6,2,27,63,15,23,1
15255,6,2,39,102,20,40,4
15256,6,2,108,240,60,94,10
15257,6,3,60,143,30,64,8
15258,6,1,28,58,13,23,3
15259,6,2,96,210,60,73,8
15260,6,2,41,93,18,37,5
15261,6,3,60,144,33,62,6
15262,6,1,54,151,24,61,3
15263,6,3,56,135,27,59,5
15264,6,4,70,158,36,68,7
15265,6,3,95,232,45,86,8
15266,6,3,49,119,33,41,7
15267,6,4,111,218,61,83,9
15268,6,0,14,40,9,16,1
15269,6,2,28,69,13,34,4
15270,6,2,55,123,33,45,3
15271,6,2,39,88,22,37,4
15272,6,3,59,123,26,52,5
15273,6,4,106,228,56,99,9
15274,6,3,58,133,29,58,7
15275,6,2,51,129,30,53,6
15276,6,3,99,228,43,100,12
15277,6,4,82,195,51,95,9
15278,6,2,32,71,16,26,5
15279,6,2,63,135,38,53,5
15280,6,2,53,151,25,57,7
15281,6,3,61,144,31,51,7
15282,6,4,83,185,41,69,10
15283,6,2,56,132,35,46,5
15284,6,3,87,178,46,85,7
15285,6,3,115,237,57,97,10
15286,6,3,54,112,23,46,6
15287,6,3,60,136,29,47,7
15288,6,1,26,62,14,24,2
15289,6,4,74,157,42,66,9
15290,6,2,37,93,20,34,4
15291,6,3,97,207,50,81,7
15292,6,1,35,76,10,25,4
15293,6,2,59,125,29,52,5
15294,6,3,53,137,28,51,5
15295,6,3,69,162,40,64,7
15296,6,3,98,206,49,80,10
15297,6,2,37,90,23,27,6
15298,6,2,47,115,25,51,5
15299,6,1,30,91,15,33,4
15300,6,4,126,237,82,99,10
15301,6,4,78,175,41,78,4
15302,6,4,88,191,49,79,8
15303,6,4,88,177,54,73,7
15304,6,1,45,121,27,53,7
15305,6,3,68,160,31,74,7
15306,6,3,78,183,39,77,10
15307,6,3,49,134,20,58,6
15308,6,3,119,270,72,87,12
15309,6,4,64,134,34,57,7
15310,6,3,73,190,42,76,9
15311,6,3,52,117,22,50,6
15312,6,3,72,164,42,63,7
15313,6,4,68,160,40,67,8
15314,6,3,52,128,17,52,8
15315,6,4,91,221,47,103,10
15316,6,3,53,129,35,50,6
15317,6,1,62,144,29,55,8
15318,6,4,141,321,72,119,12
15319,6,1,13,37,5,14,2
15320,6,4,95,224,44,98,10
15321,6,4,103,241,48,113,10
15322,6,2,81,187,52,72,8
15323,6,3,76,162,37,71,7
15324,6,2,46,106,20,43,5
15325,6,2,48,111,24,49,5
15326,6,3,80,198,37,85,8
15327,6,4,80,212,40,86,9
15328,6,2,51,139,25,58,4
15329,6,4,74,170,37,68,6
15330,6,4,92,213,43,102,9
15331,6,4,91,217,46,83,10
15332,6,3,57,135,32,59,5
15333,6,3,85,192,49,73,8
15334,6,3,90,203,58,88,10
15335,6,4,72,153,38,71,7
15336,6,4,60,148,32,65,5
15337,6,3,87,185,46,69,9
15338,6,2,30,86,14,34,4
15339,6,3,52,114,26,49,7
15340,6,3,64,135,31,56,4
15341,6,4,84,173,47,72,7
15342,6,3,55,154,32,68,8
15343,6,1,25,54,11,22,2
15344,6,3,91,200,49,77,7
15345,6,3,67,157,33,71,8
15346,6,3,64,136,41,54,6
15347,6,2,52,141,29,71,6
15348,6,3,71,176,32,76,9
15349,6,3,66,147,30,72,8
15350,6,3,44,95,22,40,5
15351,6,3,87,183,52,72,9
15352,6,3,63,130,38,54,5
15353,6,3,88,197,50,91,10
15354,6,4,81,208,44,75,8
15355,6,3,48,127,29,57,4
15356,6,3,62,150,30,66,8
15357,6,2,58,139,34,61,7
15358,6,4,71,165,37,65,7
15359,6,2,60,131,32,61,6
15360,6,3,83,192,45,78,9
15361,6,3,61,132,34,50,7
15362,6,2,37,80,19,36,4
15363,6,0,25,59,12,29,3
15364,6,3,63,130,33,47,7
15365,6,3,72,162,47,69,7
15366,6,2,65,132,30,59,7
15367,6,3,60,160,31,69,7
15368,6,2,69,169,36,60,6
15369,6,3,78,164,51,63,7
15370,6,3,54,133,28,54,7
15371,6,2,15,41,9,20,2
15372,6,4,92,213,56,80,11
15373,6,4,108,240,63,104,8
15374,6,1,60,141,36,56,6
15375,6,4,68,151,41,57,7
15376,6,4,78,185,42,71,8
15377,6,2,37,83,17,36,4
15378,6,2,53,121,30,55,7
15379,6,3,83,187,45,80,9
15380,6,3,60,133,32,61,7
15381,6,0,43,113,21,50,4
15382,6,4,104,240,60,101,12
15383,6,3,87,176,52,70,8
15384,6,3,69,173,36,78,9
15385,6,3,74,185,35,75,8
15386,6,1,9,16,3,6,1
15387,6,3,57,132,32,48,5
15388,6,3,61,137,26,63,6
15389,6,4,93,253,39,109,9
15390,6,2,25,59,16,23,2
15391,6,2,66,177,37,57,5
15392,6,3,61,141,37,51,5
15393,6,3,58,132,35,50,6
15394,6,3,84,204,36,83,9
15395,6,3,52,125,31,46,6
15396,6,3,93,214,53,79,10
15397,6,4,75,192,38,81,9
15398,6,4,79,202,39,83,9
15399,6,2,54,140,30,65,7
15400,6,3,61,138,31,56,7
15401,6,3,41,103,20,38,4
15402,6,1,47,113,23,44,5
15403,6,1,36,118,22,41,5
15404,6,3,86,190,39,71,9
15405,6,2,40,87,19,33,3
15406,6,1,37,82,20,26,5
15407,6,2,48,113,26,47,6
15408,6,4,128,278,72,114,8
15409,6,3,71,171,43,59,8
15410,6,3,38,83,19,38,5
15411,6,4,92,193,53,76,9
15412,6,3,54,110,27,48,5
15413,6,3,49,110,27,42,2
15414,6,2,26,63,15,23,3
15415,6,2,78,185,42,70,9
15416,6,4,117,260,57,104,11
15417,6,3,88,200,46,85,11
15418,6,3,66,160,42,64,7
15419,6,4,89,226,50,85,10
15420,6,2,70,155,37,73,3
15421,6,3,63,144,38,57,6
15422,6,2,55,129,31,48,5
15423,6,3,74,160,33,66,7
15424,6,2,37,95,17,36,5
15425,6,3,58,128,27,61,8
15426,6,1,21,54,9,21,1
15427,6,3,62,155,37,57,8
15428,6,3,59,160,33,63,9
15429,6,3,51,125,25,54,5
15430,6,4,122,256,62,103,12
15431,6,0,58,115,35,53,5
15432,6,2,89,232,48,83,10
15433,6,3,78,178,45,78,9
15434,6,2,24,84,13,33,4
15435,6,4,85,208,46,89,10
15436,6,4,105,243,60,92,11
15437,6,2,69,180,32,82,6
15438,6,3,87,179,44,76,9
15439,6,2,37,88,27,31,4
15440,6,2,73,160,43,57,6
15441,6,1,23,67,14,22,3
15442,6,2,90,204,56,71,7
15443,6,3,60,152,29,63,6
15444,6,3,70,141,40,57,7
15445,6,2,46,92,26,35,5
15446,6,4,83,195,52,74,7
15447,6,4,84,211,49,89,9
15448,6,3,90,222,48,91,10
15449,6,1,51,107,26,46,6
15450,6,4,131,286,75,110,12
15451,6,3,57,137,34,61,6
15452,6,2,50,119,29,47,8
15453,6,4,68,160,39,62,7
15454,6,3,79,161,46,65,9
15455,6,3,69,130,35,55,6
15456,6,0,62,139,34,56,7
15457,6,3,115,283,70,115,14
15458,6,2,55,125,30,51,5
15459,6,4,101,196,55,77,9
15460,6,4,60,157,24,76,5
15461,6,3,78,179,36,82,7
15462,6,3,112,252,54,104,11
15463,6,2,38,98,20,40,5
15464,6,4,86,198,53,78,8
15465,6,3,111,257,55,101,14
15466,6,2,102,231,55,102,12
15467,6,4,118,256,67,116,10
15468,6,2,28,74,13,30,5
15469,6,4,72,170,39,65,7
15470,6,3,76,197,42,82,8
15471,6,3,87,191,47,79,9
15472,6,3,36,81,20,33,3
15473,6,2,81,183,41,81,7
15474,6,4,100,228,46,97,8
15475,6,2,67,153,35,69,7
15476,6,4,79,187,42,76,9
15477,6,3,73,188,30,89,9
15478,6,2,83,188,47,72,7
15479,6,3,51,125,20,54,5
15480,6,2,34,67,16,32,3
15481,6,3,67,161,32,66,8
15482,6,1,36,75,17,29,3
15483,6,1,43,91,21,33,3
15484,6,4,99,230,54,109,8
15485,6,2,43,109,25,46,4
15486,6,4,72,170,38,77,7
15487,6,2,12,40,9,12,2
15488,6,3,57,124,24,56,6
15489,6,3,71,150,40,67,8
15490,6,1,41,84,21,36,3
15491,6,3,72,159,41,68,8
15492,6,3,67,145,38,70,7
15493,6,4,66,165,28,55,6
15494,6,4,105,235,58,93,9
15495,6,4,112,254,48,92,9
15496,6,2,44,105,20,48,6
15497,6,3,80,166,38,66,9
15498,6,3,72,169,40,70,7
15499,6,4,103,201,58,82,7
15500,6,3,47,116,29,52,7
15501,6,3,47,124,25,40,5
15502,6,3,57,149,25,61,8
15503,6,2,73,170,37,72,6
15504,6,1,11,29,8,10,2
15505,6,1,46,90,21,38,5
15506,6,3,98,229,57,97,11
15507,6,3,84,208,31,95,11
15508,6,4,143,302,68,121,11
15509,6,3,93,234,44,104,12
15510,6,2,77,189,36,77,10
15511,6,3,62,170,23,65,8
15512,6,3,91,213,47,80,8
15513,6,1,35,96,15,34,4
15514,6,2,37,82,22,34,4
15515,6,4,75,173,49,68,8
15516,6,3,69,184,28,68,11
15517,6,3,51,125,25,47,4
15518,6,3,104,217,55,98,9
15519,6,4,87,190,48,75,8
15520,6,3,74,178,42,73,10
15521,6,4,82,187,47,81,10
15522,6,3,77,193,41,88,6
15523,6,4,106,224,55,97,10
15524,6,3,56,138,32,64,7
15525,6,3,61,132,27,52,7
15526,6,4,85,199,51,74,7
15527,6,2,46,127,29,48,6
15528,6,2,58,151,33,59,7
15529,6,3,58,113,28,49,5
15530,6,4,144,301,77,109,17
15531,6,2,38,99,24,30,5
15532,6,1,23,56,13,28,2
15533,6,4,84,205,46,89,10
15534,6,3,83,175,41,67,8
15535,6,2,98,235,63,84,10
15536,6,2,33,74,17,33,4
15537,6,2,51,108,29,38,4
15538,6,3,55,136,29,60,6
15539,6,3,69,155,42,67,8
15540,6,2,42,109,26,43,4
15541,6,2,47,123,27,51,7
15542,6,3,79,183,44,86,8
15543,6,3,64,153,38,57,6
15544,6,2,84,174,45,71,8
15545,6,3,76,158,42,67,6
15546,6,3,82,196,41,88,9
15547,6,3,93,201,47,80,8
15548,6,3,55,123,29,58,7
15549,6,3,111,253,59,100,11
15550,6,3,58,150,35,68,7
15551,6,1,55,106,26,55,6
15552,6,3,49,116,32,47,4
15553,6,2,44,96,23,42,6
15554,6,3,67,171,38,76,6
15555,6,2,74,167,46,63,8
15556,6,3,70,145,42,65,7
15557,6,3,93,198,46,95,8
15558,6,3,64,163,32,70,8
15559,6,3,43,98,21,44,4
15560,6,4,95,211,55,87,9
15561,6,4,133,295,73,113,13
15562,6,4,77,175,43,65,6
15563,6,1,37,99,15,36,5
15564,6,3,68,146,38,59,6
15565,6,3,59,163,30,62,8
15566,6,4,87,185,44,85,8
15567,6,3,38,99,25,40,6
15568,6,4,71,140,34,58,8
15569,6,1,26,63,14,25,3
15570,6,3,38,79,20,35,4
15571,6,2,19,48,7,21,3
15572,6,4,72,193,43,70,10
15573,6,3,78,175,38,81,8
15574,6,4,113,255,64,91,15
15575,6,4,85,192,43,78,10
15576,6,4,80,173,46,73,7
15577,6,3,64,153,35,72,9
15578,6,3,102,233,48,101,10
15579,6,3,35,91,19,36,5
15580,6,2,46,104,27,46,5
15581,6,2,42,101,27,43,5
15582,6,3,85,188,55,73,7
15583,6,3,79,182,43,78,9
15584,6,4,133,277,71,126,12
15585,6,2,36,80,22,28,3
15586,6,2,80,183,52,73,7
15587,6,3,69,151,37,65,8
15588,6,3,49,103,22,45,4
15589,6,2,55,114,34,47,5
15590,6,3,64,158,37,50,8
15591,6,1,40,92,17,41,3
15592,6,4,80,181,47,68,7
15593,6,3,65,147,38,61,6
15594,6,3,47,112,24,48,5
15595,6,3,74,168,37,73,9
15596,6,3,61,129,37,52,7
15597,6,3,86,203,43,87,8
15598,6,3,61,151,29,76,6
15599,6,2,69,166,43,64,7
15600,6,2,43,108,24,41,6
15601,6,3,75,185,36,73,9
15602,6,3,54,133,29,46,7
15603,6,2,83,163,41,65,6
15604,6,1,38,76,12,34,3
15605,6,3,67,146,36,61,8
15606,6,3,71,196,30,88,8
15607,6,4,86,193,46,80,9
15608,6,3,52,134,27,55,7
15609,6,3,48,104,27,46,4
15610,6,4,110,233,53,90,10
15611,6,4,73,197,43,86,9
15612,6,2,68,173,42,63,7
15613,6,3,88,198,54,82,7
15614,6,2,93,226,54,90,7
15615,6,3,87,189,43,80,8
15616,6,2,51,129,25,58,5
15617,6,4,107,245,46,110,10
15618,6,3,87,181,43,82,5
15619,6,3,60,136,33,58,8
15620,6,3,66,163,31,63,6
15621,6,4,85,204,45,83,9
15622,6,3,85,208,47,78,10
15623,6,3,56,127,27,54,5
15624,6,4,106,255,52,98,10
15625,6,2,41,95,22,45,5
15626,6,3,73,149,32,65,6
15627,6,0,41,93,25,33,3
15628,6,3,49,115,27,50,4
15629,6,3,81,184,45,75,9
15630,6,2,30,90,16,38,5
15631,6,3,71,185,49,69,11
15632,6,1,37,86,16,33,3
15633,6,3,68,135,32,60,7
15634,6,4,76,176,41,77,8
15635,6,3,79,191,46,78,9
15636,6,1,57,134,28,57,5
15637,6,3,54,136,25,57,7
15638,6,2,24,69,11,21,4
15639,6,3,50,132,23,52,6
15640,6,3,71,170,37,58,9
15641,6,4,99,227,59,100,12
15642,6,1,78,175,41,73,7
15643,6,3,64,162,43,61,7
15644,6,3,65,144,35,62,7
15645,6,3,76,153,40,61,8
15646,6,3,72,161,37,68,6
15647,6,1,63,132,35,63,6
15648,6,2,45,125,23,58,7
15649,6,1,22,44,14,21,3
15650,6,3,54,123,33,49,5
15651,6,3,44,140,23,43,4
15652,6,4,131,271,69,105,10
